ticker,gate,struct,budget,mean,t,sharpe,maxDD,worst,worst3,y2020,y2022,dSharpe,dDD,dMean
QQQ,vix<16,put10,5.0,1.4758235265814357,3.5784714936613256,1.2718221440179134,25.654522216872653,-8.251813572160826,-6.936259452270112,31.75771503023706,-15.701689153652595,-0.032369536055404824,0.6843418458328756,-0.030127308548965503
QQQ,vix<16,spr5_15,1.0,1.5021416320909984,3.6586718461341166,1.3003260972877984,25.033159684212766,-8.251813572160826,-6.859585885692738,31.917502090024115,-15.701689153652595,-0.00386558278551985,0.06297931317298833,-0.0038092030394027976
QQQ,vix<16,spr5_15,2.0,1.4983324290515958,3.6473357696077664,1.2962971499626537,25.096138997385758,-8.251813572160826,-6.878056676070745,31.88303239305442,-15.701689153652595,-0.007894530110664544,0.1259586263459802,-0.007618406078805373
QQQ,vix<16,spr5_15,3.0,1.4945232260121932,3.635545979031253,1.2921069484324461,25.159118310558746,-8.251813572160826,-6.896527466448752,31.848562696084727,-15.701689153652595,-0.012084731640872093,0.18893793951896853,-0.011427609118207949
QQQ,vix<16,spr5_15,5.0,1.4869048199333879,3.610631494382728,1.283252108219546,25.285076936904723,-8.251813572160826,-6.933469047204766,31.779623302145332,-15.701689153652595,-0.020939571853772154,0.3148965658649452,-0.019046015197013322
QQQ,vix<median,put5,1.0,1.4956593035211492,3.646254233707547,1.2959127620166029,25.185582391894695,-8.251813572160826,-6.859561275870287,31.885122819882383,-15.475529314840934,-0.008278918056715323,0.215402020854917,-0.010291531609252003
QQQ,vix<median,put5,2.0,1.4853677719118974,3.6225653408818737,1.287493508568217,25.400984412749587,-8.251813572160826,-6.878007456425842,31.818273852770943,-15.249369476029273,-0.01669817150510111,0.4308040417098091,-0.020583063218503783
QQQ,vix<median,put5,3.0,1.4750762403026458,3.5984880050315993,1.2789361988460137,25.616386433604493,-8.251813572160826,-6.8964536369813985,31.75142488565951,-15.02320963721761,-0.025255481227304477,0.6462060625647155,-0.03087459482775534
QQQ,vix<median,put5,5.0,1.4544931770841414,3.5491955084320725,1.2614171858204097,26.047190475314302,-8.251813572160826,-6.933345998092509,31.617726951436644,-14.57088995959429,-0.04277449425290847,1.0770101042745246,-0.05145765804625979
QQQ,vix<median,put10,1.0,1.4931547478536793,3.6393204157719117,1.2934484184529471,25.270365254191315,-8.251813572160826,-6.860143966705807,31.876954070362174,-15.510495095596479,-0.010743261620371092,0.30018488315153746,-0.01279608727672188
QQQ,vix<median,put10,2.0,1.4803586605769572,3.60873402191382,1.2825777288070244,25.570550137342845,-8.251813572160826,-6.879172838096884,31.801936353730536,-15.319301037540368,-0.02161395126629384,0.6003697663030678,-0.02559217455344398
QQQ,vix<median,put10,3.0,1.4675625733002355,3.577797453622835,1.2715825839016948,25.870735020494386,-8.251813572160826,-6.898201709487959,31.726918637098894,-15.128106979484256,-0.03260909617162344,0.9005546494546088,-0.03838826183016564
QQQ,vix<median,put10,5.0,1.4419703987467918,3.5149087660989995,1.249231357814603,26.47110478679747,-8.251813572160826,-6.936259452270112,31.576883203835614,-14.745718863372034,-0.054960322258715166,1.5009244157576909,-0.0639804363836094
QQQ,vix<median,spr5_15,1.0,1.4976535139690474,3.651704191261449,1.297849727761136,25.119873938254155,-8.251813572160826,-6.859585885692738,31.891684534086078,-15.433900499558629,-0.006341952312182153,0.14969356721437777,-0.008297321161353732
QQQ,vix<median,spr5_15,2.0,1.4893561928076933,3.6334133623471914,1.2913489965727496,25.269567505468537,-8.251813572160826,-6.878056676070745,31.831397281178347,-15.166111845464664,-0.012842683500568608,0.2993871344287591,-0.01659464232270791
QQQ,vix<median,spr5_15,3.0,1.4810588716463395,3.6146807897786917,1.2846912655696547,25.41926107268293,-8.251813572160826,-6.896527466448752,31.771110028270613,-14.8983231913707,-0.019500414503663466,0.44908070164315106,-0.02489196348406164
QQQ,vix<median,spr5_15,5.0,1.464464229323632,3.5759128233487742,1.2709127687249964,25.718648207111684,-8.251813572160826,-6.933469047204766,31.650535522455144,-14.36274588318277,-0.03327891134832184,0.7484678360719066,-0.041486605806769106
