short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.35,0.1,20.0,2025-10-31,2025-11-21,21,327.5,310.0,17.5,-0.3485,-0.2454,16.25,14.3,6.1,3.5,0.34857142857142853,1140.0,17.44,0.8038606016593426,0.8480844122852934,0.8901137420703393,1.1072986289326179,2025-11-21,17.7,expiry,21,-1160.0,-1420.0,-1.901639344262295,-1.0175438596491229,-17.6858813700919,False,False,False,False
0.35,0.1,20.0,2025-11-07,2025-11-28,21,310.0,290.0,20.0,-0.3593,-0.2349,17.2,15.9,7.899999999999999,6.1,0.3949999999999999,1210.0000000000002,19.08,0.8663624674365118,0.9589089534641727,1.0432779289742637,1.2042049005899675,2025-11-25,1.7249999999999999,early,18,617.4999999999999,437.5,0.7816455696202531,0.5103305785123965,10.348370064279152,True,False,False,False
0.35,0.1,20.0,2025-11-14,2025-12-05,21,295.0,280.0,15.0,-0.3465,-0.2585,16.85,15.7,5.600000000000001,3.0,0.3733333333333334,939.9999999999999,19.83,0.9638985804468237,0.9450376814526639,0.9257926146516029,0.9604668306726248,2025-11-25,1.9499999999999997,early,11,365.00000000000017,105.00000000000003,0.6517857142857144,0.3882978723404258,12.884429400386857,True,False,False,False
0.35,0.1,20.0,2025-11-28,2025-12-19,21,325.0,310.0,15.0,-0.3345,-0.2433,15.0,13.5,5.300000000000001,3.0999999999999996,0.3533333333333334,969.9999999999999,16.35,0.8083657598791973,0.7901457944510741,0.771495658595929,0.9543893332533304,2025-12-11,2.325,early,13,297.50000000000006,77.49999999999994,0.5613207547169812,0.3067010309278351,8.611221252973833,True,False,False,False
0.35,0.1,20.0,2025-12-05,2025-12-26,21,310.0,295.0,15.0,-0.3527,-0.248,13.65,12.9,5.1,3.700000000000001,0.33999999999999997,990.0,15.41,0.7484974581031182,0.7347355049213946,0.7207108155129658,0.9628767709371108,2025-12-11,1.0499999999999998,early,6,405.0,265.0000000000001,0.7941176470588236,0.4090909090909091,24.88636363636364,True,False,False,False
0.35,0.1,20.0,2025-12-12,2026-01-02,21,295.0,280.0,15.0,-0.3611,-0.2508,13.55,13.1,5.25,4.299999999999999,0.35,975.0,15.74,0.721595937070061,0.7655553667380495,0.8071241185138994,1.1185264176945253,2025-12-30,2.5,early,18,275.0,179.9999999999999,0.5238095238095238,0.28205128205128205,5.719373219373219,True,False,False,False
0.35,0.1,20.0,2025-12-19,2026-01-09,21,280.0,270.0,10.0,-0.3344,-0.2625,12.05,10.9,3.200000000000001,0.5999999999999996,0.3200000000000001,679.9999999999999,14.91,0.7820889024331085,1.009755287692864,1.1948005819961642,1.5277043035377358,2025-12-26,1.3250000000000002,early,7,187.50000000000009,-72.50000000000006,0.5859375000000001,0.27573529411764724,14.377626050420178,True,False,False,False
0.35,0.1,20.0,2025-12-26,2026-01-16,21,290.0,277.5,12.5,-0.3436,-0.2422,11.5,11.0,4.4,2.5999999999999996,0.35200000000000004,810.0,13.6,0.6744518889866488,0.9092711796046747,1.094834601920169,1.6232953303239126,2026-01-12,0.375,early,17,402.50000000000006,222.49999999999997,0.9147727272727273,0.4969135802469137,10.669026870007265,True,False,False,False
0.35,0.1,20.0,2026-01-02,2026-01-23,21,290.0,275.0,15.0,-0.3594,-0.2406,12.8,11.7,5.500000000000001,3.799999999999999,0.36666666666666675,950.0,14.51,0.6902211959981263,0.956894139448443,1.163996343987587,1.686410603928696,2026-01-12,2.3000000000000003,early,10,320.00000000000006,149.99999999999986,0.5818181818181818,0.33684210526315794,12.294736842105264,True,False,False,False
0.35,0.1,20.0,2026-01-09,2026-01-30,21,285.0,265.0,20.0,-0.3513,-0.2393,18.25,17.9,7.5,6.799999999999999,0.375,1250.0,14.49,1.0508596268441794,0.9104802157260905,0.744071563175323,0.7080599008355026,2026-01-27,2.225,early,18,527.5,457.49999999999994,0.7033333333333334,0.422,8.557222222222222,True,False,False,False
0.35,0.1,20.0,2026-01-16,2026-02-06,21,295.0,280.0,15.0,-0.3465,-0.2634,17.5,16.3,5.300000000000001,2.8000000000000007,0.3533333333333334,969.9999999999999,15.86,0.9935285961040512,0.9300347032354618,0.8618758768918295,0.8674897534620797,2026-01-28,1.8500000000000005,early,12,345.0,95.00000000000001,0.650943396226415,0.3556701030927836,10.818298969072167,True,False,False,False
0.35,0.1,20.0,2026-01-23,2026-02-13,21,285.0,270.0,15.0,-0.3468,-0.2627,17.05,16.1,5.100000000000001,3.6000000000000014,0.3400000000000001,989.9999999999999,16.09,1.0015488817205886,0.9497468225614742,0.8949513346855633,0.8935673046213197,2026-01-27,2.1500000000000004,early,4,295.0000000000001,145.0000000000001,0.5784313725490197,0.2979797979797981,27.190656565656578,True,False,False,False
0.35,0.1,20.0,2026-01-30,2026-02-20,21,265.0,255.0,10.0,-0.3356,-0.2649,12.3,11.9,3.1500000000000004,2.0,0.31500000000000006,685.0,17.44,0.8209076627841494,0.8627723909226616,0.902697627259027,1.0996335741312036,2026-02-06,0.7000000000000002,early,7,245.00000000000003,129.99999999999997,0.7777777777777777,0.3576642335766424,18.649635036496356,True,False,False,False
0.35,0.1,20.0,2026-02-06,2026-02-27,21,290.0,275.0,15.0,-0.3418,-0.2469,14.7,13.2,5.149999999999999,3.299999999999999,0.3433333333333332,985.0000000000001,17.76,0.8938424902598847,0.9057576331767705,0.9175180558016165,1.0264874021986223,,15.0,missing,21,-985.0000000000001,-1170.0,-1.9126213592233017,-1.0,-17.38095238095238,False,True,False,True
0.35,0.1,20.0,2026-02-20,2026-03-13,21,280.0,265.0,15.0,-0.359,-0.2498,13.65,12.2,5.25,2.3999999999999986,0.35,975.0,19.09,0.7168300351566299,0.8074592867182022,0.8927726251025627,1.245445337551305,,15.0,missing,21,-975.0,-1260.0000000000002,-1.8571428571428572,-1.0,-17.38095238095238,False,True,False,True
0.35,0.15,,2024-01-26,2024-02-16,21,30.0,27.5,2.5,-0.3272,-0.179,1.325,1.25,0.725,0.6,0.29,177.5,13.26,0.8099830498685209,0.6316997330429619,0.4541734926938474,0.5607197493423725,2024-01-30,0.25,early,4,47.5,35.0,0.6551724137931034,0.2676056338028169,24.41901408450704,True,False,False,False
0.35,0.15,,2024-04-26,2024-05-17,21,42.5,40.0,2.5,-0.41,-0.2328,1.6,1.55,0.8750000000000001,0.8,0.35000000000000003,162.5,15.03,0.4059459246459106,0.5769711930650389,0.6586030336713132,1.6223910469006055,2024-05-03,0.42500000000000004,early,7,45.00000000000001,37.5,0.5142857142857142,0.276923076923077,14.439560439560443,True,False,False,False
0.35,0.15,,2024-05-31,2024-06-21,21,52.5,50.0,2.5,-0.2939,-0.1711,1.2,1.15,0.6,0.4999999999999999,0.24,190.0,12.92,0.42107455734760113,0.579976572834004,0.6750367446882988,1.603128787786267,2024-06-13,0.175,early,13,42.5,32.49999999999999,0.7083333333333334,0.2236842105263158,6.280364372469635,True,False,False,False
0.35,0.15,,2024-06-28,2024-07-19,21,55.0,52.5,2.5,-0.3517,-0.2145,1.575,1.5,0.7749999999999999,0.65,0.30999999999999994,172.5,12.44,0.5126277986801522,0.6159925459487934,0.683331167281348,1.3329967064616879,2024-07-08,0.3,early,10,47.49999999999999,35.0,0.6129032258064516,0.27536231884057966,10.050724637681158,True,False,False,False
0.35,0.15,,2024-07-26,2024-08-16,21,51.0,48.0,3.0,-0.3601,-0.2013,1.725,1.65,0.9500000000000001,0.7499999999999999,0.3166666666666667,204.99999999999997,16.39,0.5795259818320774,0.5939116407408729,0.6079569971606529,1.049059086598146,2024-08-14,0.425,early,19,52.500000000000014,32.49999999999999,0.5526315789473686,0.2560975609756099,4.919768934531453,True,False,False,False
0.35,0.15,,2024-08-02,2024-08-23,21,45.0,41.0,4.0,-0.4088,-0.2035,2.15,2.05,1.2999999999999998,1.0999999999999999,0.32499999999999996,270.0,23.39,0.7252001417949003,0.7829746462472186,0.8367695905520053,1.1538464243553042,2024-08-12,0.4,early,10,89.99999999999999,69.99999999999999,0.6923076923076924,0.33333333333333326,12.166666666666664,True,False,False,False
0.35,0.15,,2024-08-09,2024-08-30,21,46.0,42.0,4.0,-0.3773,-0.1778,1.85,1.7,1.1500000000000001,0.85,0.28750000000000003,284.99999999999994,20.37,0.5299595587799699,0.5477713337332983,0.5650218882288124,1.0661603868973704,2024-08-13,0.35,early,4,80.00000000000001,50.0,0.6956521739130436,0.280701754385965,25.61403508771931,True,False,False,False
