delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.3,30.0,2024-02-23,2024-03-22,28,6.5,-0.3193,0.305,0.3,13.75,2024-03-08,0.085,early,14,21.999999999999996,21.499999999999996,0.721311475409836,0.7166666666666666,160.5,0.13707165109034267,3.5736537605696483,0.04692307692307692,True,False,False,False
0.3,30.0,2024-03-01,2024-03-28,27,6.0,-0.2293,0.16,0.15,13.11,2024-03-06,0.08,early,5,8.0,6.999999999999999,0.5,0.4666666666666666,136.0,0.058823529411764705,4.294117647058823,0.02666666666666667,True,False,False,False
0.3,30.0,2024-03-08,2024-04-05,28,6.5,-0.2535,0.25,0.24,14.74,2024-04-04,0.045,early,27,20.5,19.5,0.82,0.8125,155.0,0.13225806451612904,1.7879330943847072,0.038461538461538464,True,False,False,False
0.3,30.0,2024-03-15,2024-04-12,28,6.5,-0.312,0.375,0.35,14.41,2024-04-05,0.115,early,21,26.0,23.5,0.6933333333333334,0.6714285714285714,167.5,0.15522388059701492,2.6979388770433546,0.057692307692307696,True,False,True,False
0.3,30.0,2024-03-22,2024-04-19,28,6.0,-0.3496,0.315,0.31,13.06,2024-04-04,0.145,early,13,17.0,16.5,0.5396825396825397,0.532258064516129,151.5,0.11221122112211221,3.1505458238131507,0.0525,True,False,True,False
0.3,30.0,2024-04-05,2024-05-03,28,6.5,-0.3176,0.445,0.42,16.03,,0.0,missing,28,44.5,42.0,1.0,1.0,174.5,0.25501432664756446,3.3242939009414654,0.06846153846153846,True,True,True,True
0.3,30.0,2024-04-12,2024-05-10,28,33.5,-0.3013,2.595,2.28,17.31,2024-04-19,0.985,early,7,161.00000000000003,129.5,0.6204238921001928,0.5679824561403509,929.5,0.17321140398063478,9.031737493275957,0.07746268656716418,True,False,False,False
0.3,30.0,2024-04-19,2024-05-17,28,36.0,-0.3001,2.695,2.49,18.71,2024-05-17,10.64,expiry,28,-794.5,-815.0,-2.948051948051948,-3.2730923694779115,989.5,-0.8029307731177362,-10.46677614957049,0.0748611111111111,False,False,False,False
0.3,30.0,2024-04-26,2024-05-24,28,30.0,-0.3222,1.42,1.29,15.03,2024-05-24,5.23,expiry,28,-381.00000000000006,-394.00000000000006,-2.683098591549296,-3.0542635658914734,742.0,-0.5134770889487872,-6.69354062379669,0.04733333333333333,False,False,False,False
0.3,30.0,2024-05-03,2024-05-31,28,28.0,-0.3268,1.31,1.18,13.49,2024-05-31,1.87,expiry,28,-56.00000000000001,-69.00000000000001,-0.4274809160305344,-0.5847457627118645,691.0,-0.08104196816208395,-1.05643994211288,0.046785714285714285,False,False,False,False
0.3,30.0,2024-05-10,2024-06-07,28,26.0,-0.3405,1.105,1.03,12.55,2024-06-07,1.67,expiry,28,-56.49999999999999,-63.99999999999999,-0.5113122171945701,-0.6213592233009708,630.5,-0.08961141950832671,-1.1681488614478304,0.042499999999999996,False,False,False,False
0.3,30.0,2024-05-17,2024-06-14,28,23.5,-0.3333,1.155,1.06,11.99,2024-05-29,0.41,early,12,74.50000000000001,65.00000000000001,0.6450216450216452,0.6132075471698114,585.5,0.1272416737830914,3.8702675775690296,0.049148936170212765,True,False,False,False
0.3,30.0,2024-05-24,2024-06-21,28,22.5,-0.2879,0.865,0.84,11.93,2024-05-29,0.32,early,5,54.49999999999999,52.0,0.630057803468208,0.6190476190476191,536.5,0.10158434296365329,7.41565703634669,0.03844444444444444,True,False,False,False
0.3,30.0,2024-05-31,2024-06-28,28,24.0,-0.3202,1.195,1.06,12.92,2024-06-20,0.52,early,20,67.5,54.0,0.5648535564853556,0.5094339622641509,599.5,0.11259382819015847,2.0548373644703917,0.04979166666666667,True,False,False,False
0.3,30.0,2024-06-07,2024-07-05,28,22.5,-0.3125,0.895,0.82,12.22,2024-06-20,0.29,early,13,60.5,53.0,0.6759776536312849,0.6463414634146342,539.5,0.11214087117701575,3.1485706138162115,0.03977777777777778,True,False,False,False
0.3,30.0,2024-06-14,2024-07-12,28,23.0,-0.3488,1.2,1.09,12.66,2024-07-12,2.05,expiry,28,-84.99999999999999,-95.99999999999997,-0.7083333333333333,-0.880733944954128,580.0,-0.14655172413793102,-1.9104064039408866,0.05217391304347826,False,False,False,False
0.3,30.0,2024-06-21,2024-07-19,28,22.0,-0.2706,0.8,0.78,13.2,2024-07-17,0.21,early,26,59.00000000000001,57.00000000000001,0.7375,0.7307692307692308,520.0,0.11346153846153847,1.5928254437869822,0.03636363636363637,True,False,False,False
0.3,30.0,2024-06-28,2024-07-26,28,22.0,-0.3609,1.135,1.0,12.44,2024-07-18,0.43,early,20,70.5,57.00000000000001,0.6211453744493393,0.5700000000000001,553.5,0.12737127371273713,2.3245257452574526,0.05159090909090909,True,False,False,False
0.3,30.0,2024-07-12,2024-08-16,35,19.0,-0.2879,0.695,0.62,12.46,2024-07-17,0.325,early,5,36.99999999999999,29.5,0.5323741007194244,0.47580645161290325,449.5,0.08231368186874304,6.008898776418241,0.03657894736842105,True,False,False,False
0.3,30.0,2024-07-19,2024-08-16,28,23.0,-0.3265,1.415,1.37,16.52,2024-07-30,0.675,early,11,74.0,69.5,0.5229681978798587,0.5072992700729927,601.5,0.1230257689110557,4.08221869568503,0.06152173913043479,True,False,False,False
0.3,30.0,2024-07-26,2024-08-23,28,22.5,-0.2478,0.86,0.77,16.39,2024-08-05,0.405,early,10,45.49999999999999,36.5,0.5290697674418604,0.474025974025974,536.0,0.08488805970149252,3.098414179104477,0.03822222222222222,True,False,False,False
0.3,30.0,2024-08-02,2024-08-30,28,32.0,-0.3022,5.2,4.65,23.39,2024-08-30,9.95,expiry,28,-474.9999999999999,-529.9999999999999,-0.9134615384615382,-1.1397849462365588,1160.0,-0.40948275862068956,-5.337900246305417,0.1625,False,False,False,False
0.3,30.0,2024-08-09,2024-09-06,28,27.5,-0.2868,2.56,2.24,20.37,2024-09-04,1.205,early,26,135.5,103.50000000000001,0.529296875,0.46205357142857145,806.0,0.16811414392059554,2.360063943500668,0.0930909090909091,True,False,False,False
0.3,30.0,2024-08-16,2024-09-20,35,20.0,-0.3066,1.555,1.49,14.8,2024-09-03,0.395,early,18,115.99999999999999,109.5,0.7459807073954983,0.7348993288590604,555.5,0.2088208820882088,4.234423442344234,0.07775,True,False,False,False
0.3,30.0,2024-08-23,2024-09-20,28,20.5,-0.2983,1.35,1.32,15.86,2024-09-03,0.48,early,11,87.00000000000001,84.00000000000001,0.6444444444444446,0.6363636363636365,545.0,0.15963302752293582,5.296914095079234,0.06585365853658537,True,False,False,False
0.3,30.0,2024-08-30,2024-09-27,28,20.0,-0.3157,1.265,1.14,15.0,2024-09-03,0.48,early,4,78.49999999999999,65.99999999999999,0.6205533596837944,0.5789473684210525,526.5,0.14909781576448242,13.605175688509021,0.06325,True,False,False,False
0.3,30.0,2024-09-06,2024-10-04,28,25.0,-0.2584,2.2,2.03,22.38,2024-09-27,1.045,early,21,115.50000000000003,98.49999999999999,0.525,0.4852216748768473,720.0,0.1604166666666667,2.788194444444445,0.08800000000000001,True,False,False,False
0.3,30.0,2024-09-13,2024-10-11,28,22.0,-0.3219,1.73,1.59,16.56,2024-09-24,0.86,early,11,87.0,73.00000000000001,0.5028901734104047,0.459119496855346,613.0,0.14192495921696574,4.709328192199318,0.07863636363636363,True,False,False,False
0.3,30.0,2024-09-20,2024-10-18,28,21.0,-0.3,1.18,1.13,16.15,2024-09-25,0.565,early,5,61.5,56.49999999999999,0.5211864406779662,0.5,538.0,0.11431226765799256,8.344795539033457,0.056190476190476187,True,False,False,False
0.3,30.0,2024-09-27,2024-10-25,28,23.0,-0.2979,1.25,1.18,16.96,2024-10-04,0.51,early,7,74.0,67.0,0.592,0.5677966101694916,585.0,0.1264957264957265,6.5958485958485955,0.05434782608695652,True,False,False,False
0.3,30.0,2024-10-04,2024-11-01,28,24.0,-0.2702,1.23,1.12,19.21,2024-10-10,0.475,early,6,75.5,64.50000000000001,0.6138211382113821,0.5758928571428572,603.0,0.1252072968490879,7.616777224986181,0.05125,True,False,False,False
0.3,30.0,2024-10-11,2024-11-15,35,25.0,-0.316,1.98,1.88,20.46,2024-10-25,0.99,early,14,99.0,88.99999999999999,0.5,0.47340425531914887,698.0,0.14183381088825214,3.697810069586574,0.07919999999999999,True,False,False,False
0.3,30.0,2024-10-18,2024-11-15,28,24.0,-0.3335,1.465,1.42,18.03,2024-10-25,0.565,early,7,90.00000000000001,85.5,0.6143344709897612,0.602112676056338,626.5,0.14365522745411016,7.490594002964316,0.06104166666666667,True,False,False,False
0.3,30.0,2024-11-01,2024-11-29,28,28.0,-0.3747,3.035,2.67,21.88,2024-11-29,8.72,expiry,28,-568.5,-605.0000000000001,-1.873146622734761,-2.265917602996255,863.5,-0.65836711059641,-8.582285548846057,0.10839285714285715,False,False,False,False
0.3,30.0,2024-11-08,2024-12-06,28,20.0,-0.3535,1.525,1.4,14.94,2024-11-20,0.54,early,12,98.49999999999999,85.99999999999999,0.6459016393442623,0.6142857142857142,552.5,0.17828054298642532,5.422699849170436,0.07625,True,False,False,False
0.3,30.0,2024-11-15,2024-12-20,35,20.0,-0.3188,1.47,1.32,16.14,2024-12-17,0.565,early,32,90.5,75.50000000000001,0.6156462585034014,0.5719696969696971,547.0,0.16544789762340037,1.8871400822669104,0.0735,True,False,False,False
0.3,30.0,2024-11-22,2024-12-20,28,19.5,-0.3084,1.135,1.1,15.24,2024-12-17,0.32,early,25,81.5,78.0,0.7180616740088106,0.709090909090909,503.50000000000006,0.16186693147964248,2.3632571996027805,0.05820512820512821,True,False,False,False
0.3,30.0,2024-11-29,2024-12-27,28,17.5,-0.2813,0.705,0.62,13.51,2024-12-10,0.34,early,11,36.49999999999999,27.999999999999996,0.5177304964539006,0.4516129032258064,420.5,0.0868014268727705,2.8802291644146574,0.040285714285714286,True,False,False,False
0.3,30.0,2024-12-13,2025-01-17,35,17.0,-0.273,0.8,0.77,13.81,2024-12-18,0.285,early,5,51.500000000000014,48.50000000000001,0.6437500000000002,0.6298701298701299,420.00000000000006,0.12261904761904764,8.951190476190478,0.047058823529411764,True,False,False,False
0.3,30.0,2024-12-20,2025-01-17,28,20.0,-0.2839,1.25,1.12,18.36,2025-01-10,0.22,early,21,103.0,90.00000000000001,0.824,0.8035714285714286,525.0,0.1961904761904762,3.4099773242630382,0.0625,True,False,False,False
0.3,30.0,2025-01-03,2025-01-31,28,18.0,-0.2867,0.95,0.91,16.13,2025-01-10,0.29,early,7,65.99999999999999,62.000000000000014,0.694736842105263,0.6813186813186815,455.0,0.145054945054945,7.5635792778649895,0.05277777777777778,True,False,False,False
0.3,30.0,2025-01-17,2025-02-14,28,17.5,-0.3107,0.965,0.93,15.97,2025-02-03,0.435,early,17,53.0,49.50000000000001,0.5492227979274611,0.5322580645161291,446.5,0.1187010078387458,2.5485804624201305,0.05514285714285714,True,False,False,False
0.3,30.0,2025-01-24,2025-02-21,28,16.5,-0.317,0.855,0.83,14.85,2025-01-27,0.355,early,3,50.0,47.5,0.5847953216374269,0.572289156626506,415.5,0.12033694344163658,14.640994785399117,0.05181818181818182,True,False,False,False
0.3,30.0,2025-01-31,2025-02-28,28,17.5,-0.2943,1.03,0.94,16.43,2025-02-21,0.17,early,21,86.0,76.99999999999999,0.8349514563106796,0.8191489361702126,453.0,0.18984547461368653,3.2996951539997896,0.05885714285714286,True,False,False,False
0.3,30.0,2025-02-07,2025-03-07,28,18.0,-0.3646,1.415,1.3,16.54,2025-02-24,0.575,early,17,84.00000000000001,72.50000000000001,0.5936395759717316,0.5576923076923078,501.5,0.16749750747756734,3.5962700134889456,0.07861111111111112,True,False,False,False
0.3,30.0,2025-02-14,2025-03-14,28,16.5,-0.3107,0.785,0.72,14.77,2025-02-21,0.335,early,7,45.0,38.49999999999999,0.5732484076433121,0.5347222222222221,408.5,0.11015911872705018,5.744011190767616,0.04757575757575758,True,False,False,False
0.3,30.0,2025-02-21,2025-03-21,28,18.0,-0.342,1.36,1.34,18.21,2025-02-28,0.64,early,7,72.00000000000001,70.0,0.5294117647058825,0.5223880597014925,496.0,0.14516129032258068,7.569124423963136,0.07555555555555556,True,False,False,False
0.3,30.0,2025-02-28,2025-03-28,28,19.5,-0.3739,1.815,1.69,19.63,2025-03-07,0.49,early,7,132.5,120.0,0.7300275482093664,0.7100591715976331,571.5,0.23184601924759404,12.089113860767403,0.09307692307692307,True,False,False,False
0.3,30.0,2025-03-07,2025-04-04,28,21.0,-0.2952,1.745,1.53,23.37,2025-03-13,0.555,early,6,119.0,97.5,0.6819484240687679,0.6372549019607843,594.5,0.2001682085786375,12.17689935520045,0.0830952380952381,True,False,False,False
0.3,30.0,2025-03-14,2025-04-11,28,22.5,-0.3505,1.745,1.6,21.77,2025-04-03,0.43,early,20,131.50000000000003,117.00000000000001,0.7535816618911176,0.7312500000000001,624.5,0.21056845476381109,3.842874299439552,0.07755555555555556,True,False,False,False
0.3,30.0,2025-03-21,2025-04-17,27,20.0,-0.3274,1.13,1.1,19.28,2025-03-31,0.545,early,10,58.499999999999986,55.50000000000001,0.5176991150442477,0.5045454545454545,513.0,0.11403508771929821,4.162280701754385,0.056499999999999995,True,False,False,False
0.3,30.0,2025-04-25,2025-05-23,28,27.0,-0.306,1.79,1.61,24.84,2025-05-23,1.58,expiry,28,20.999999999999996,3.0000000000000027,0.11731843575418992,0.018633540372670825,719.0,0.029207232267037548,0.3807371349095966,0.0662962962962963,True,False,False,False
0.3,30.0,2025-05-02,2025-05-30,28,26.0,-0.3474,1.885,1.69,22.68,2025-05-30,3.37,expiry,28,-148.5,-168.00000000000003,-0.7877984084880637,-0.9940828402366866,708.5,-0.20959774170783346,-2.7322562758342577,0.0725,False,False,False,False
0.3,30.0,2025-05-16,2025-06-13,28,20.0,-0.3202,1.135,1.03,17.24,2025-05-23,0.365,early,7,77.0,66.5,0.6784140969162996,0.6456310679611651,513.5,0.14995131450827653,7.818889970788705,0.05675,True,False,False,False
0.3,30.0,2025-05-23,2025-06-20,28,22.5,-0.2924,1.625,1.53,22.29,2025-06-20,0.38,early,28,124.50000000000001,114.99999999999999,0.7661538461538463,0.7516339869281045,612.5,0.203265306122449,2.649708454810496,0.07222222222222222,True,False,False,False
0.3,30.0,2025-05-30,2025-06-27,28,22.0,-0.3788,1.995,1.87,18.57,2025-06-20,0.98,early,21,101.50000000000001,89.00000000000001,0.5087719298245614,0.4759358288770054,639.5,0.15871774824081317,2.758665624185562,0.09068181818181818,True,False,False,False
0.3,30.0,2025-06-06,2025-07-11,35,19.5,-0.3473,1.4,1.23,16.77,2025-06-23,0.585,early,17,81.5,64.5,0.5821428571428572,0.524390243902439,530.0,0.15377358490566037,3.301609322974473,0.07179487179487179,True,False,False,False
0.3,30.0,2025-06-13,2025-07-18,35,21.0,-0.3208,1.835,1.68,20.82,2025-07-18,3.91,expiry,35,-207.50000000000003,-223.00000000000006,-1.130790190735695,-1.3273809523809528,603.5,-0.343827671913836,-3.585631435672861,0.08738095238095238,False,False,False,False
0.3,30.0,2025-06-20,2025-07-18,28,20.0,-0.305,1.215,1.11,20.62,2025-07-18,2.91,expiry,28,-169.5,-180.0,-1.3950617283950615,-1.6216216216216215,521.5,-0.32502396931927136,-4.2369196000547875,0.060750000000000005,False,False,False,False
0.3,30.0,2025-06-27,2025-07-25,28,17.5,-0.2978,0.8,0.73,16.32,2025-07-25,2.11,expiry,28,-130.99999999999997,-138.0,-1.6374999999999997,-1.8904109589041096,430.0,-0.3046511627906976,-3.971345514950165,0.045714285714285714,False,False,False,False
0.3,30.0,2025-07-11,2025-08-15,35,16.0,-0.3551,1.13,1.1,16.4,2025-08-15,2.43,expiry,35,-130.00000000000003,-133.0,-1.1504424778761067,-1.209090909090909,433.0,-0.30023094688221713,-3.130979874628836,0.070625,False,False,False,False
0.3,30.0,2025-07-18,2025-08-15,28,16.0,-0.3407,0.99,0.97,16.41,2025-08-15,2.43,expiry,28,-144.00000000000003,-146.00000000000003,-1.4545454545454548,-1.505154639175258,419.0,-0.34367541766109794,-4.480054551653598,0.061875,False,False,False,False
0.3,30.0,2025-07-25,2025-08-22,28,14.0,-0.2891,0.635,0.58,14.93,2025-08-01,0.165,early,7,47.0,41.49999999999999,0.7401574803149606,0.7155172413793103,343.5,0.13682678311499272,7.134539405281763,0.04535714285714286,True,False,False,False
0.3,30.0,2025-08-01,2025-08-29,28,16.0,-0.3111,1.11,1.02,20.38,2025-08-29,4.07,expiry,28,-296.0,-305.0,-2.6666666666666665,-2.9901960784313726,431.0,-0.6867749419953596,-8.95260192243951,0.069375,False,False,False,False
0.3,30.0,2025-08-08,2025-09-05,28,13.5,-0.309,0.72,0.68,15.15,2025-09-05,1.835,expiry,28,-111.5,-115.49999999999999,-1.5486111111111112,-1.6985294117647056,342.0,-0.3260233918128655,-4.2499477861319965,0.05333333333333333,False,False,False,False
0.3,30.0,2025-08-15,2025-09-12,28,12.5,-0.3202,0.76,0.73,15.09,2025-09-12,1.01,expiry,28,-25.0,-28.000000000000004,-0.32894736842105265,-0.3835616438356165,326.0,-0.07668711656441718,-0.9996713409290097,0.0608,False,False,False,False
0.3,30.0,2025-08-22,2025-09-19,28,11.0,-0.2955,0.555,0.55,14.22,2025-09-02,0.235,early,11,32.00000000000001,31.500000000000007,0.5765765765765767,0.5727272727272728,275.50000000000006,0.1161524500907441,3.8541494802837817,0.05045454545454546,True,False,False,False
0.3,30.0,2025-08-29,2025-09-26,28,11.0,-0.3233,0.695,0.67,15.36,2025-09-25,0.2,early,27,49.49999999999999,47.0,0.712230215827338,0.7014925373134329,289.5,0.1709844559585492,2.3114565342544613,0.06318181818181817,True,False,False,False
0.3,30.0,2025-09-05,2025-10-03,28,10.5,-0.2863,0.63,0.56,15.18,2025-09-25,0.29,early,20,34.0,27.000000000000007,0.5396825396825397,0.4821428571428572,273.0,0.12454212454212454,2.272893772893773,0.06,True,False,False,False
0.3,30.0,2025-09-12,2025-10-10,28,10.0,-0.3259,0.63,0.61,14.76,2025-09-25,0.31,early,13,32.0,30.0,0.5079365079365079,0.4918032786885246,263.0,0.12167300380228137,3.416203568294823,0.063,True,False,False,False
0.3,30.0,2025-09-19,2025-10-17,28,10.0,-0.3706,0.895,0.88,15.45,2025-10-02,0.39,early,13,50.5,49.0,0.5642458100558659,0.5568181818181818,289.5,0.17443868739205526,4.897701607546167,0.0895,True,False,False,False
0.3,30.0,2025-09-26,2025-10-31,35,9.5,-0.3233,0.74,0.7,15.29,2025-10-07,0.34,early,11,40.0,35.99999999999999,0.5405405405405406,0.5142857142857142,264.0,0.15151515151515152,5.027548209366391,0.07789473684210527,True,False,False,False
0.3,30.0,2025-10-03,2025-10-31,28,10.0,-0.3699,0.81,0.77,16.65,2025-10-10,0.395,early,7,41.5,37.5,0.5123456790123457,0.487012987012987,281.0,0.14768683274021352,7.700813421453991,0.081,True,False,False,False
0.3,30.0,2025-10-10,2025-11-14,35,12.0,-0.3292,1.78,1.56,21.66,2025-11-14,0.74,early,35,104.0,82.0,0.5842696629213483,0.5256410256410257,418.0,0.24880382775119617,2.5946684894053313,0.14833333333333334,True,False,False,False
0.3,30.0,2025-10-17,2025-11-21,35,11.0,-0.3268,1.185,1.17,20.78,2025-11-17,0.32,early,31,86.5,84.99999999999999,0.729957805907173,0.7264957264957264,338.5,0.2555391432791728,3.0087673321580026,0.10772727272727273,True,False,True,False
0.3,30.0,2025-10-24,2025-11-21,28,9.0,-0.2546,0.42,0.39,16.37,2025-11-03,0.16,early,10,26.0,23.0,0.6190476190476191,0.5897435897435898,222.0,0.11711711711711711,4.274774774774775,0.04666666666666666,True,False,True,False
0.3,30.0,2025-10-31,2025-11-28,28,10.0,-0.3615,0.995,0.88,17.44,2025-11-06,0.495,early,6,50.0,38.5,0.5025125628140703,0.4375,299.5,0.1669449081803005,10.155815247634946,0.0995,True,False,True,False
0.3,30.0,2025-11-07,2025-12-05,28,10.0,-0.309,0.605,0.53,19.08,2025-11-18,0.255,early,11,35.0,27.500000000000004,0.5785123966942148,0.518867924528302,260.5,0.1343570057581574,4.458209736520677,0.0605,True,False,True,False
0.3,30.0,2025-11-14,2025-12-19,35,10.0,-0.3421,0.9,0.87,19.83,2025-11-21,0.45,early,7,45.0,42.0,0.5,0.4827586206896552,290.0,0.15517241379310345,8.091133004926109,0.09,True,False,True,False
0.3,30.0,2025-12-19,2026-01-16,28,35.0,-0.2471,1.0,0.95,14.91,2026-01-14,0.29,early,26,71.0,65.99999999999999,0.71,0.694736842105263,800.0,0.08875,1.2459134615384615,0.02857142857142857,True,False,False,False
0.3,30.0,2026-01-16,2026-02-20,35,32.0,-0.2885,1.825,1.67,15.86,2026-01-30,0.765,early,14,106.0,90.49999999999999,0.5808219178082191,0.5419161676646705,822.5,0.12887537993920972,3.359965262700825,0.05703125,True,False,False,False
0.3,30.0,2026-02-06,2026-03-06,28,35.5,-0.3788,2.96,2.77,17.76,2026-02-19,1.16,early,13,180.0,161.0,0.6081081081081081,0.5812274368231047,1006.0,0.17892644135188868,5.023703930264566,0.08338028169014085,True,False,False,False
0.3,30.0,2026-02-13,2026-03-20,35,36.0,-0.3006,3.35,3.0,20.6,,0.0,missing,35,335.0,300.0,1.0,1.0,1055.0,0.3175355450236967,3.31144211238998,0.09305555555555556,True,True,False,True
0.3,30.0,2026-02-20,2026-03-20,28,35.0,-0.3134,2.61,2.4,19.09,,0.0,missing,28,261.0,240.0,1.0,1.0,961.0,0.2715920915712799,3.540396907982756,0.07457142857142857,True,True,False,True
0.3,25.0,2018-01-12,2018-02-09,28,7.5,-0.2599,0.42,0.4,10.16,2018-01-23,0.13,early,11,28.999999999999996,27.0,0.6904761904761904,0.675,192.0,0.15104166666666666,5.011837121212121,0.056,True,False,False,False
0.3,25.0,2018-01-19,2018-02-16,28,8.0,-0.2751,0.625,0.61,11.27,2018-01-25,0.25,early,6,37.5,36.0,0.6,0.5901639344262295,222.5,0.16853932584269662,10.252808988764045,0.078125,True,False,False,False
0.3,25.0,2018-01-26,2018-02-23,28,8.5,-0.2719,0.61,0.59,11.08,2018-01-30,0.285,early,4,32.5,30.5,0.5327868852459017,0.5169491525423728,231.00000000000003,0.14069264069264067,12.838203463203461,0.07176470588235294,True,False,False,False
0.3,25.0,2018-02-02,2018-03-02,28,12.0,-0.3095,1.73,1.61,17.31,2018-02-08,0.575,early,6,115.5,103.50000000000001,0.6676300578034682,0.6428571428571429,413.0,0.2796610169491525,17.01271186440678,0.14416666666666667,True,False,False,False
0.3,25.0,2018-02-16,2018-03-16,28,14.0,-0.3055,1.87,1.81,19.46,2018-02-27,0.825,early,11,104.50000000000001,98.50000000000001,0.5588235294117648,0.5441988950276244,467.0,0.22376873661670238,7.425053533190579,0.1335714285714286,True,False,False,False
0.3,25.0,2018-02-23,2018-03-23,28,13.0,-0.3011,1.525,1.5,16.49,2018-02-27,0.71,early,4,81.5,79.0,0.5344262295081967,0.5266666666666666,412.5,0.19757575757575757,18.028787878787877,0.11730769230769231,True,False,False,False
0.3,25.0,2018-03-02,2018-03-29,27,16.0,-0.3262,1.705,1.6,19.59,2018-03-22,0.46,early,20,124.50000000000001,114.00000000000001,0.7302052785923755,0.7125000000000001,490.5,0.253822629969419,4.632262996941897,0.1065625,True,False,False,False
0.3,25.0,2018-03-09,2018-04-06,28,12.0,-0.2675,0.655,0.6,14.64,2018-03-14,0.285,early,5,37.00000000000001,31.5,0.5648854961832063,0.525,305.5,0.12111292962356794,8.84124386252046,0.05458333333333334,True,False,False,False
0.3,25.0,2018-03-16,2018-04-13,28,12.5,-0.2893,0.79,0.75,15.8,2018-03-19,0.36,early,3,43.00000000000001,39.0,0.5443037974683546,0.52,329.0,0.13069908814589667,15.901722391084094,0.0632,True,False,False,False
0.3,25.0,2018-03-23,2018-04-20,28,17.5,-0.3004,1.795,1.74,24.87,2018-04-02,0.715,early,10,108.0,102.49999999999999,0.6016713091922006,0.5890804597701148,529.5,0.20396600566572237,7.444759206798866,0.10257142857142856,True,False,False,False
0.3,25.0,2018-04-06,2018-05-04,28,18.0,-0.3007,1.31,1.18,21.49,2018-05-04,3.64,expiry,28,-233.0,-246.0,-1.7786259541984732,-2.0847457627118646,491.0,-0.4745417515274949,-6.185990689554844,0.07277777777777777,False,False,False,False
0.3,25.0,2018-04-13,2018-05-11,28,16.0,-0.3183,1.085,0.99,17.41,2018-05-11,3.92,expiry,28,-283.5,-293.0,-2.6129032258064515,-2.95959595959596,428.5,-0.661610268378063,-8.62456242707118,0.0678125,False,False,False,False
0.3,25.0,2018-04-20,2018-05-18,28,14.0,-0.3063,0.955,0.91,16.88,2018-05-18,2.22,expiry,28,-126.50000000000001,-131.0,-1.3246073298429322,-1.4395604395604396,375.5,-0.33688415446071907,-4.3915255849343735,0.06821428571428571,False,False,False,False
0.3,25.0,2018-04-27,2018-05-25,28,13.5,-0.3025,0.835,0.8,15.41,2018-05-25,2.25,expiry,28,-141.5,-145.0,-1.6946107784431137,-1.8125,353.5,-0.4002828854314003,-5.21797332794504,0.06185185185185185,False,False,False,False
0.3,25.0,2018-05-04,2018-06-01,28,13.0,-0.3034,0.735,0.7,14.77,2018-06-01,1.27,expiry,28,-53.5,-57.00000000000001,-0.7278911564625851,-0.8142857142857144,333.5,-0.16041979010494753,-2.0911865495823516,0.05653846153846154,False,False,False,False
0.3,25.0,2018-05-11,2018-06-08,28,11.0,-0.305,0.58,0.55,12.65,2018-05-29,0.215,early,18,36.5,33.50000000000001,0.6293103448275863,0.6090909090909091,278.0,0.13129496402877697,2.6623701039168663,0.05272727272727273,True,False,False,False
0.3,25.0,2018-05-18,2018-06-15,28,11.0,-0.3544,0.79,0.78,13.42,2018-05-29,0.38,early,11,41.0,40.0,0.5189873417721519,0.5128205128205128,299.0,0.13712374581939799,4.5500152021891145,0.07181818181818182,True,False,False,False
0.3,25.0,2018-05-25,2018-06-22,28,10.0,-0.287,0.575,0.51,13.22,2018-05-29,0.26,early,4,31.499999999999993,25.0,0.5478260869565217,0.49019607843137253,257.5,0.12233009708737862,11.1626213592233,0.057499999999999996,True,False,False,False
0.3,25.0,2018-06-01,2018-06-29,28,10.5,-0.3011,0.665,0.61,13.46,2018-06-25,0.065,early,24,60.00000000000001,54.49999999999999,0.9022556390977444,0.8934426229508196,276.5,0.216998191681736,3.300180831826402,0.06333333333333334,True,False,False,False
0.3,25.0,2018-06-08,2018-07-06,28,9.0,-0.2625,0.435,0.43,12.18,2018-06-21,0.095,early,13,34.0,33.5,0.7816091954022989,0.7790697674418605,223.5,0.15212527964205816,4.271209774565479,0.04833333333333333,True,False,False,False
0.3,25.0,2018-06-15,2018-07-13,28,9.0,-0.3259,0.605,0.58,11.98,2018-06-21,0.195,early,6,41.0,38.49999999999999,0.6776859504132231,0.6637931034482758,240.5,0.1704781704781705,10.37075537075537,0.06722222222222222,True,False,False,False
0.3,25.0,2018-06-22,2018-07-20,28,9.5,-0.3154,0.62,0.61,13.77,2018-06-25,0.235,early,3,38.5,37.5,0.6209677419354839,0.6147540983606558,252.0,0.1527777777777778,18.587962962962965,0.06526315789473684,True,False,False,False
0.3,25.0,2018-06-29,2018-07-27,28,11.0,-0.3113,0.86,0.83,16.09,2018-07-27,1.36,expiry,28,-50.000000000000014,-53.000000000000014,-0.5813953488372094,-0.63855421686747,306.0,-0.16339869281045757,-2.130018674136322,0.07818181818181819,False,False,False,False
