delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.35,30.0,2022-11-04,2022-12-02,28,9.0,-0.3527,0.545,0.53,24.55,2022-12-02,1.89,expiry,28,-134.49999999999997,-136.0,-2.46788990825688,-2.5660377358490565,234.5,-0.5735607675906182,-7.476774291806273,0.06055555555555556,False,False,False,False
0.35,30.0,2022-11-11,2022-12-09,28,8.5,-0.2963,0.36,0.35,22.52,2022-12-09,0.75,expiry,28,-39.0,-40.0,-1.0833333333333333,-1.1428571428571428,206.00000000000003,-0.18932038834951453,-2.4679264909847434,0.042352941176470586,False,False,False,False
0.35,30.0,2022-11-18,2022-12-16,28,8.0,-0.2938,0.355,0.35,23.12,2022-12-16,0.45,expiry,28,-9.500000000000004,-10.000000000000004,-0.267605633802817,-0.2857142857142858,195.5,-0.04859335038363173,-0.6334490317866279,0.044375,False,False,False,False
0.35,30.0,2022-11-25,2022-12-23,28,7.5,-0.3909,0.57,0.55,20.5,2022-12-16,0.275,early,21,29.499999999999993,27.500000000000004,0.5175438596491228,0.5,207.0,0.14251207729468596,2.4769956291695414,0.076,True,False,False,False
0.35,30.0,2022-12-02,2022-12-30,28,6.5,-0.2912,0.29,0.27,19.06,2022-12-07,0.12,early,5,17.0,15.000000000000002,0.5862068965517242,0.5555555555555556,159.0,0.1069182389937107,7.80503144654088,0.04461538461538461,True,False,False,False
0.35,30.0,2022-12-09,2023-01-06,28,7.5,-0.4016,0.67,0.65,22.83,2023-01-06,1.21,expiry,28,-53.99999999999999,-55.99999999999999,-0.8059701492537312,-0.8615384615384615,217.0,-0.24884792626728108,-3.2439104674127712,0.08933333333333333,False,False,False,False
0.35,30.0,2022-12-16,2023-01-13,28,7.0,-0.3173,0.35,0.32,22.62,2023-01-13,1.69,expiry,28,-134.0,-137.0,-3.8285714285714287,-4.28125,175.0,-0.7657142857142857,-9.981632653061224,0.049999999999999996,False,False,False,False
0.35,30.0,2022-12-23,2023-01-20,28,6.5,-0.3155,0.315,0.31,20.87,2023-01-20,1.04,expiry,28,-72.50000000000001,-73.0,-2.301587301587302,-2.3548387096774195,161.5,-0.4489164086687307,-5.851946041574526,0.04846153846153846,False,False,False,False
0.35,30.0,2022-12-30,2023-01-27,28,6.5,-0.3486,0.42,0.41,21.67,2023-01-27,1.59,expiry,28,-117.00000000000001,-118.00000000000001,-2.785714285714286,-2.878048780487805,172.0,-0.680232558139535,-8.86731727574751,0.06461538461538462,False,False,False,False
0.35,30.0,2023-01-06,2023-02-03,28,6.0,-0.3686,0.345,0.33,21.13,2023-02-03,1.06,expiry,28,-71.50000000000001,-73.0,-2.0724637681159424,-2.212121212121212,154.5,-0.4627831715210357,-6.0327092001849305,0.057499999999999996,False,False,False,False
0.35,30.0,2023-01-13,2023-02-10,28,5.0,-0.3535,0.325,0.32,18.35,2023-01-19,0.15,early,6,17.5,17.0,0.5384615384615384,0.53125,132.5,0.1320754716981132,8.034591194968554,0.065,True,False,False,False
0.35,30.0,2023-01-20,2023-02-17,28,5.0,-0.3092,0.265,0.26,19.85,2023-02-16,0.105,early,27,16.000000000000004,15.500000000000004,0.6037735849056605,0.5961538461538463,126.5,0.1264822134387352,1.7098521446347534,0.053000000000000005,True,False,False,False
0.35,30.0,2023-01-27,2023-02-24,28,4.5,-0.3257,0.29,0.28,18.51,2023-02-06,0.145,early,10,14.499999999999998,13.500000000000004,0.5,0.4821428571428572,119.0,0.1218487394957983,4.447478991596638,0.06444444444444444,True,False,False,False
0.35,30.0,2023-02-03,2023-03-03,28,4.5,-0.3142,0.27,0.26,18.33,2023-02-09,0.135,early,6,13.5,12.5,0.5,0.4807692307692308,117.0,0.11538461538461539,7.01923076923077,0.060000000000000005,True,False,False,False
0.35,30.0,2023-02-10,2023-03-10,28,5.0,-0.344,0.41,0.4,20.53,2023-02-24,0.195,early,14,21.499999999999996,20.5,0.5243902439024389,0.5125,141.0,0.15248226950354607,3.9754305977710227,0.08199999999999999,True,False,False,False
0.35,30.0,2023-02-17,2023-03-17,28,5.0,-0.4135,0.47,0.46,20.02,2023-03-10,0.135,early,21,33.5,32.5,0.7127659574468085,0.7065217391304348,147.0,0.22789115646258504,3.960965338516359,0.094,True,False,False,False
0.35,30.0,2023-02-24,2023-03-24,28,5.0,-0.316,0.36,0.35,21.67,2023-03-13,0.18,early,17,18.0,17.0,0.5,0.4857142857142857,136.0,0.1323529411764706,2.841695501730104,0.072,True,False,False,False
0.35,30.0,2023-03-03,2023-03-31,28,4.5,-0.4257,0.395,0.39,18.49,2023-03-10,0.11,early,7,28.500000000000004,28.000000000000004,0.7215189873417722,0.7179487179487181,129.5,0.2200772200772201,11.47545504688362,0.08777777777777779,True,False,False,False
0.35,30.0,2023-03-10,2023-04-06,27,6.0,-0.3906,0.86,0.81,24.8,2023-04-06,1.62,expiry,27,-76.00000000000001,-81.0,-0.8837209302325583,-1.0,206.0,-0.3689320388349515,-4.987414599065085,0.14333333333333334,False,False,False,False
0.35,30.0,2023-03-17,2023-04-14,28,6.0,-0.3469,0.795,0.77,25.51,2023-04-14,2.0,expiry,28,-120.5,-123.0,-1.5157232704402517,-1.5974025974025974,199.5,-0.6040100250626567,-7.873702112423918,0.1325,False,False,False,False
0.35,30.0,2023-03-24,2023-04-21,28,5.0,-0.3298,0.46,0.45,21.74,2023-04-21,1.21,expiry,28,-75.0,-76.0,-1.6304347826086956,-1.6888888888888889,146.0,-0.5136986301369864,-6.696428571428572,0.092,False,False,False,False
0.35,30.0,2023-03-31,2023-04-28,28,4.5,-0.4173,0.46,0.45,18.7,2023-04-28,0.9,expiry,28,-44.0,-45.0,-0.9565217391304348,-1.0,136.0,-0.3235294117647059,-4.2174369747899165,0.10222222222222223,False,False,False,False
0.35,30.0,2023-04-21,2023-05-26,35,3.5,-0.346,0.33,0.32,16.77,2023-05-04,0.15,early,13,18.000000000000004,17.0,0.5454545454545455,0.53125,103.0,0.1747572815533981,4.906646751306946,0.09428571428571429,True,False,False,False
