short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.2,0.05,30.0,2025-11-07,2025-11-28,21,540.0,515.0,25.0,-0.2736,-0.1654,12.65,11.4,5.9,1.700000000000001,0.23600000000000002,1910.0000000000002,19.08,0.5281894466344563,0.6110919389289585,0.6840194617932263,1.2950267487389142,2025-11-17,2.95,early,10,295.0,-124.99999999999991,0.5,0.15445026178010468,5.6374345549738205,True,False,False,False
0.2,0.05,30.0,2025-11-14,2025-12-05,21,535.0,510.0,25.0,-0.2357,-0.1462,10.9,10.0,4.65,2.0,0.18600000000000003,2035.0000000000002,19.83,0.5533458713287901,0.6060425290285146,0.6545100768253596,1.1828227348179836,2025-11-26,1.2500000000000002,early,12,340.00000000000006,74.99999999999997,0.7311827956989247,0.1670761670761671,5.081900081900082,True,False,False,False
0.2,0.05,30.0,2025-11-21,2025-12-12,21,500.0,480.0,20.0,-0.2139,-0.1532,11.45,10.3,3.6499999999999995,1.5,0.18249999999999997,1635.0000000000002,23.43,0.6728280507683111,0.6261430625704152,0.5756845348881909,0.8556191054026497,2025-11-26,0.9249999999999998,early,5,272.49999999999994,57.500000000000014,0.7465753424657534,0.1666666666666666,12.16666666666666,True,False,False,False
0.2,0.05,30.0,2025-11-28,2025-12-19,21,540.0,522.5,17.5,-0.2006,-0.1475,10.1,9.4,3.0,1.6000000000000005,0.17142857142857143,1450.0,16.35,0.5969616344614851,0.5512703264692282,0.5014327000426391,0.8399747506302947,2025-12-04,1.025,early,6,197.5,57.500000000000064,0.6583333333333333,0.13620689655172413,8.285919540229886,True,False,False,False
0.2,0.05,30.0,2025-12-05,2025-12-26,21,590.0,555.0,35.0,-0.258,-0.1453,12.0,10.5,5.4,0.8000000000000007,0.1542857142857143,2960.0,15.41,0.5106537785880033,0.5336989133885651,0.5557893294388304,1.088387774150287,2025-12-11,1.7000000000000002,early,6,370.0,-89.99999999999994,0.6851851851851852,0.125,7.604166666666667,True,False,False,False
0.2,0.05,30.0,2025-12-19,2026-01-09,21,610.0,600.0,10.0,-0.2013,-0.1602,7.85,7.4,1.8999999999999995,1.1000000000000005,0.18999999999999995,810.0000000000001,14.91,0.4707868931154833,0.5177048608422572,0.5607105734245363,1.1910071873793542,2025-12-22,-0.6500000000000004,early,3,254.99999999999997,175.00000000000009,1.342105263157895,0.3148148148148147,38.30246913580246,True,False,False,False
0.2,0.05,30.0,2025-12-26,2026-01-16,21,615.0,600.0,15.0,-0.2079,-0.1493,8.2,7.5,2.6499999999999995,1.4000000000000004,0.17666666666666664,1235.0000000000002,13.6,0.4337403075088401,0.4877382469276292,0.536326897213081,1.2365161547780525,2025-12-30,1.2750000000000004,early,4,137.49999999999991,12.5,0.5188679245283017,0.11133603238866388,10.159412955465578,True,False,False,False
0.2,0.05,30.0,2026-01-02,2026-01-23,21,625.0,610.0,15.0,-0.2043,-0.1619,9.45,8.6,1.9499999999999993,-2.3000000000000007,0.12999999999999995,1305.0,14.51,0.4856800961812467,0.516618907235349,0.5458067742337641,1.1237989337534624,2026-01-16,0.45000000000000007,early,14,149.99999999999991,-275.0000000000001,0.769230769230769,0.11494252873563211,2.9967159277504085,True,False,False,False
0.2,0.05,30.0,2026-01-09,2026-01-30,21,580.0,555.0,25.0,-0.2478,-0.1425,11.6,11.0,5.949999999999999,3.7,0.23799999999999996,1905.0,14.49,0.5320919722699784,0.49057409838022364,0.4452011062980226,0.8366995359819709,2026-01-14,2.9499999999999997,early,5,299.99999999999994,75.00000000000004,0.5042016806722689,0.1574803149606299,11.496062992125982,True,False,False,False
0.2,0.05,30.0,2026-01-16,2026-02-06,21,630.0,605.0,25.0,-0.2471,-0.1499,13.3,11.8,6.500000000000001,2.8000000000000007,0.26,1850.0,15.86,0.5308285409459532,0.5252426267277284,0.519596664713004,0.9788408584569819,2026-01-27,2.6249999999999996,early,11,387.5000000000001,17.500000000000114,0.5961538461538463,0.2094594594594595,6.950245700245702,True,False,False,False
0.2,0.05,30.0,2026-01-23,2026-02-13,21,595.0,580.0,15.0,-0.2017,-0.1592,10.35,9.6,2.3499999999999996,0.6999999999999993,0.15666666666666665,1265.0,16.09,0.5521032540725107,0.5298710043757622,0.5066641485233612,0.9176981747273277,2026-01-29,-0.2250000000000001,early,6,257.5,92.49999999999994,1.095744680851064,0.20355731225296442,12.383069828722002,True,False,False,False
0.2,0.05,30.0,2026-01-30,2026-02-20,21,650.0,645.0,5.0,-0.1576,-0.1455,7.55,7.0,0.5999999999999996,-1.4000000000000004,0.11999999999999993,440.00000000000006,17.44,0.49018176728549484,0.5051588327546134,0.5197044618250606,1.0602280552029812,2026-02-03,-0.17499999999999982,early,4,77.49999999999994,-122.50000000000006,1.2916666666666665,0.17613636363636348,16.07244318181817,True,False,False,False
0.2,0.05,30.0,2026-02-06,2026-02-27,21,710.0,690.0,20.0,-0.198,-0.1469,11.0,10.5,3.0999999999999996,1.8000000000000007,0.15499999999999997,1689.9999999999998,17.76,0.5354206817907683,0.5426160203065926,0.5497171859214863,1.026701441720372,2026-02-12,1.4499999999999997,early,6,165.0,35.0000000000001,0.5322580645161291,0.09763313609467457,5.9393491124260365,True,False,False,False
0.2,0.05,30.0,2026-02-13,2026-03-06,21,730.0,715.0,15.0,-0.2,-0.1535,11.8,10.6,3.450000000000001,-1.0999999999999996,0.23000000000000007,1155.0,20.6,0.5166514686564765,0.5501739548438628,0.5817680131394123,1.1260357289843146,2026-02-17,1.6500000000000004,early,4,180.00000000000006,-275.0,0.5217391304347826,0.1558441558441559,14.220779220779226,True,False,False,False
0.2,0.05,30.0,2026-02-20,2026-03-13,21,775.0,740.0,35.0,-0.2539,-0.1576,15.9,14.0,6.75,3.1999999999999993,0.19285714285714287,2825.0,19.09,0.49398663239094404,0.5322883927958442,0.56974071316313,1.1533524913529112,,35.0,missing,21,-2825.0,-3180.0,-4.185185185185185,-1.0,-17.38095238095238,False,True,False,True
0.2,0.05,25.0,2024-05-31,2024-06-21,21,160.0,155.0,5.0,-0.2026,-0.1327,2.225,2.1,0.925,0.7000000000000002,0.185,407.5,12.92,0.4725206259154294,0.447850271378062,0.42841622088434594,0.9066614183335625,2024-06-12,0.2,early,12,72.50000000000001,50.00000000000002,0.7837837837837839,0.17791411042944788,5.4115541922290396,True,False,False,False
0.2,0.05,25.0,2024-06-28,2024-07-19,21,160.0,155.0,5.0,-0.2342,-0.1527,2.475,2.25,1.05,0.7,0.21000000000000002,395.0,12.44,0.5444085924030695,0.5679766311916862,0.5850299198784884,1.0746155149684773,2024-07-05,0.42500000000000004,early,7,62.5,27.499999999999993,0.5952380952380952,0.15822784810126583,8.250452079566005,True,False,False,False
0.2,0.05,25.0,2024-07-26,2024-08-16,21,160.0,155.0,5.0,-0.2343,-0.1566,2.775,2.65,1.15,0.8999999999999999,0.22999999999999998,385.0,16.39,0.5324248396998553,0.4914899986126923,0.4652033362094869,0.8737446143041273,2024-08-08,0.29999999999999993,early,13,85.0,60.0,0.7391304347826088,0.22077922077922077,6.198801198801198,True,False,False,False
0.2,0.05,25.0,2024-10-04,2024-10-25,21,240.0,235.0,5.0,-0.1933,-0.1548,3.8,3.6,0.8999999999999999,0.5,0.18,409.99999999999994,19.21,0.5442405887348306,0.5690962667258991,0.5929108728774304,1.089427883825683,2024-10-16,0.40000000000000013,early,12,49.99999999999998,9.999999999999986,0.5555555555555554,0.12195121951219509,3.709349593495934,True,False,False,False
0.2,0.05,25.0,2024-10-11,2024-11-01,21,242.5,235.0,7.5,-0.1959,-0.1368,3.75,3.5,1.35,0.9500000000000002,0.18000000000000002,615.0,20.46,0.5334789250497207,0.5167386740049916,0.49943763469793545,0.936189999729394,2024-10-21,0.6000000000000001,early,10,75.0,35.00000000000001,0.5555555555555556,0.12195121951219512,4.451219512195122,True,False,False,False
0.2,0.05,25.0,2024-10-18,2024-11-08,21,245.0,240.0,5.0,-0.192,-0.1552,4.1,3.9,0.9499999999999997,0.6000000000000001,0.18999999999999995,405.00000000000006,18.03,0.5773693789639885,0.5130325212554074,0.4393737998175339,0.7609925566297452,2024-10-23,0.30000000000000004,early,5,64.99999999999997,30.000000000000004,0.6842105263157894,0.16049382716049373,11.716049382716042,True,False,False,False
0.2,0.05,25.0,2024-10-25,2024-11-15,21,267.5,262.5,5.0,-0.1902,-0.1511,3.65,3.5,0.8999999999999999,0.6000000000000001,0.18,409.99999999999994,20.33,0.476784242004809,0.5013142669635023,0.5246987469950801,1.1004951522491546,2024-11-01,0.3750000000000001,early,7,52.49999999999998,22.499999999999996,0.5833333333333331,0.12804878048780485,6.676829268292681,True,False,False,False
0.2,0.05,25.0,2024-11-01,2024-11-22,21,275.0,270.0,5.0,-0.1831,-0.1454,3.4,3.1,0.8249999999999997,0.20000000000000018,0.16499999999999995,417.50000000000006,21.88,0.4958903327368956,0.5116359882620196,0.5269113273291798,1.062556159183573,2024-11-06,-0.07499999999999996,early,5,89.99999999999997,27.500000000000014,1.090909090909091,0.215568862275449,15.736526946107777,True,False,False,False
0.2,0.05,25.0,2024-11-08,2024-11-29,21,315.0,305.0,10.0,-0.2096,-0.1335,4.05,3.8,1.7249999999999996,1.2999999999999998,0.17249999999999996,827.5,14.94,0.41056845018352667,0.461665319511547,0.5076448386355312,1.2364438582862634,2024-11-20,0.6749999999999999,early,12,104.99999999999999,62.499999999999986,0.6086956521739131,0.12688821752265858,3.8595166163141985,True,False,False,False
0.2,0.05,25.0,2024-11-15,2024-12-06,21,305.0,300.0,5.0,-0.2034,-0.1606,3.95,3.7,1.0500000000000003,0.5,0.21000000000000005,395.0,16.14,0.41472413733031566,0.5027200932742404,0.577458980602906,1.3923929875896681,2024-11-20,0.44999999999999996,early,5,60.00000000000003,5.000000000000004,0.5714285714285715,0.15189873417721525,11.088607594936715,True,False,False,False
0.2,0.05,25.0,2024-11-22,2024-12-13,21,315.0,310.0,5.0,-0.1906,-0.1601,4.7,4.4,0.9000000000000004,0.3000000000000007,0.18000000000000008,409.99999999999994,15.24,0.535420681790768,0.5244986386540266,0.5133442679241325,0.9587680965314999,2024-12-11,0.024999999999999994,early,19,87.50000000000003,27.500000000000068,0.9722222222222222,0.21341463414634157,4.0998074454428775,True,False,False,False
0.2,0.05,25.0,2024-11-29,2024-12-20,21,300.0,295.0,5.0,-0.1832,-0.1552,4.6,4.3,0.7999999999999998,0.09999999999999964,0.15999999999999998,420.0,13.51,0.5719308346744277,0.5371177824321481,0.4998861317923006,0.874032490444166,2024-12-05,0.3999999999999999,early,6,39.99999999999999,-30.00000000000003,0.5,0.09523809523809522,5.793650793650792,True,False,False,False
0.2,0.05,25.0,2024-12-06,2024-12-27,21,315.0,305.0,10.0,-0.2077,-0.1408,5.0,4.8,1.9500000000000002,1.5999999999999996,0.195,805.0000000000001,12.77,0.49591523833104995,0.5264592694623665,0.5553258513672449,1.119799934432616,2024-12-11,0.8250000000000001,early,5,112.5,77.49999999999996,0.5769230769230769,0.13975155279503104,10.201863354037267,True,False,False,False
0.2,0.05,25.0,2024-12-13,2025-01-03,21,305.0,300.0,5.0,-0.1825,-0.1408,3.15,3.0,0.875,0.5499999999999998,0.175,412.5,13.81,0.3813873785805064,0.49051244836531543,0.5794381687998833,1.5192903628759458,2024-12-23,0.10000000000000003,early,10,77.49999999999999,44.99999999999998,0.8857142857142856,0.18787878787878784,6.8575757575757565,True,False,False,False
0.2,0.05,25.0,2024-12-20,2025-01-10,21,315.0,310.0,5.0,-0.1867,-0.153,3.9,3.6,0.8249999999999997,0.20000000000000018,0.16499999999999995,417.50000000000006,18.36,0.43060055393622265,0.5307099805020744,0.6147270367885591,1.4276039154366902,2025-01-03,0.1,early,14,72.49999999999997,10.000000000000018,0.8787878787878788,0.17365269461077834,4.527373823781007,True,False,False,False
