ticker,n,n_oos,avg_roc,median_roc,win_rate,sharpe,oos_avg_roc,oos_win_rate
KR,71,27,-5.102121713768407,-20.000000000000007,0.4507042253521127,-0.07630213448659677,-24.963574237859074,0.2962962962962963
CRWD,179,121,-5.5462688262806,-24.412811387900366,0.36312849162011174,-0.07657660470622198,-3.1332009229152864,0.39669421487603307
RTX,102,54,-5.85810847136613,-19.861103733999048,0.35294117647058826,-0.07780104394661753,-2.2208598518558738,0.3888888888888889
BROS,38,31,-5.410078933479661,-22.51856251856252,0.3684210526315789,-0.07852895578742103,-2.368191132744453,0.3870967741935484
EBAY,158,74,-5.50021508488654,-20.98768481016827,0.4050632911392405,-0.08104230005854893,-9.167321452259774,0.36486486486486486
GSK,52,28,-7.185387911740124,-36.753246753246756,0.34615384615384615,-0.08226786997089824,-3.007522899883461,0.35714285714285715
EXPE,89,34,-6.285783842129359,-24.16184971098265,0.3707865168539326,-0.08734248372708657,0.8029282345118522,0.47058823529411764
GILD,159,45,-6.235507236164379,-14.347826086956516,0.4025157232704403,-0.09179164491795046,-0.6034791688088004,0.4666666666666667
GD,82,34,-8.67800947659807,-33.402916657304004,0.32926829268292684,-0.09306760403614728,-30.445993410605503,0.23529411764705882
MCD,157,48,-7.20716620241321,-28.45070422535211,0.35668789808917195,-0.09812253511368721,-9.936452923732714,0.2916666666666667
TBT,44,3,-7.908344731041771,-36.64918414918415,0.3181818181818182,-0.09982512582220643,,
UBER,186,113,-7.398008026362113,-17.962756955391647,0.42473118279569894,-0.10531451291572287,-6.769212304926419,0.3893805309734513
AA,150,83,-7.808596066005786,-26.98215162927788,0.34,-0.10878642950386,-2.801652622723115,0.3614457831325301
MDB,155,115,-7.814471716306971,-28.31775700934579,0.36129032258064514,-0.11055779524220428,-12.345708147219705,0.3217391304347826
EWZ,171,51,-7.951608120291241,-19.9004975124378,0.38011695906432746,-0.11758201167709004,-17.413125913539094,0.37254901960784315
IBB,41,14,-9.931071635708271,-33.422103861517975,0.34146341463414637,-0.12144549345305368,3.844031547696958,0.5714285714285714
SHEL,20,20,-9.589181827541557,-36.10062893081761,0.35,-0.12225826223139054,-9.589181827541557,0.35
XLI,51,6,-7.7283665013671365,-13.498622589531676,0.43137254901960786,-0.1285163913181993,-16.264781521538477,0.3333333333333333
HL,27,11,-8.578144558909834,-21.37931034482759,0.4074074074074074,-0.13015684988711243,-1.607448031078023,0.5454545454545454
LYB,15,0,-9.405923849947325,-33.77777777777778,0.4,-0.13826486919016517,,
DIA,165,27,-9.900775324419964,-24.417426545086126,0.34545454545454546,-0.14287802959938822,6.783806748281254,0.4074074074074074
VRTX,17,14,-11.430380837863414,-33.308270676691734,0.23529411764705882,-0.144052641393159,-21.330201352163765,0.14285714285714285
AIG,102,35,-10.818096817527408,-29.67270461951313,0.3137254901960784,-0.14433037315347147,-18.754720078504082,0.2857142857142857
MSFT,247,114,-10.350280532677365,-23.381770145310433,0.3684210526315789,-0.1443509899478685,-12.862631372529481,0.35964912280701755
FLR,21,0,-10.78399815483912,-32.14285714285715,0.38095238095238093,-0.1447918196530787,,
DHI,104,42,-9.267754343931058,-16.34289439374185,0.375,-0.14567764956032309,6.937163875298882,0.4523809523809524
NVDL,52,52,-10.344502649272053,-35.814951591975245,0.34615384615384615,-0.15103064857356907,-10.344502649272053,0.34615384615384615
XLY,55,9,-11.200976751310844,-40.87591240875913,0.3090909090909091,-0.1516799674464441,-10.596774060912216,0.2222222222222222
SILJ,17,6,-9.455938428496562,-26.923076923076923,0.35294117647058826,-0.15708180257141396,-6.697330516670849,0.3333333333333333
NXPI,65,20,-10.985134573089933,-20.51948051948051,0.36923076923076925,-0.1571843262083566,-24.98720631492409,0.3
JBL,18,0,-13.363356089009772,-39.19871794871794,0.3888888888888889,-0.15906667681666187,,
FTNT,91,87,-10.653306494621296,-22.040816326530603,0.38461538461538464,-0.16371288500214953,-10.442231985233095,0.3793103448275862
XME,24,1,-11.677457597047017,-21.541248606466002,0.375,-0.1639550925700814,,
VRT,48,48,-9.134849464022155,-6.781296918567238,0.4583333333333333,-0.1676139510790715,-9.134849464022155,0.4583333333333333
HYG,77,13,-10.751395486367178,-25.71428571428572,0.3246753246753247,-0.17128676446637078,-30.242026911867807,0.23076923076923078
URBN,60,17,-11.70091599755208,-25.126705653021446,0.38333333333333336,-0.18032534627234417,7.730193060208269,0.5294117647058824
GME,180,90,-15.104032185028034,-32.856523623753795,0.3388888888888889,-0.18409220628748105,-30.976879068218917,0.25555555555555554
SPOT,95,75,-14.100703052152912,-32.96367112810707,0.37894736842105264,-0.1996402323405298,-12.635775711567529,0.38666666666666666
DJT,62,62,-16.2069373375162,-38.15061906479144,0.25806451612903225,-0.20695171689820493,-16.2069373375162,0.25806451612903225
LITE,63,17,-12.525256212503631,-16.22641509433962,0.4126984126984127,-0.20701020436575762,-20.073245458897187,0.47058823529411764
SDOW,19,8,-15.774356017083203,-30.58823529411765,0.2631578947368421,-0.21899207708760582,-4.755933701719904,0.375
DASH,136,108,-13.658006587597322,-26.040923261841264,0.34558823529411764,-0.2200363372205221,-16.7248089841491,0.3333333333333333
HSY,51,18,-14.600115112603907,-28.69565217391305,0.27450980392156865,-0.23102606932437478,-4.317453244512199,0.3888888888888889
NU,17,17,-12.939668509256322,-29.83425414364641,0.35294117647058826,-0.23132812940035571,-12.939668509256322,0.35294117647058826
TTWO,122,50,-15.681448800794778,-35.57876952846823,0.4016393442622951,-0.23854533083324453,-23.476458301458706,0.34
WULF,19,19,-15.432664523827935,-25.80645161290322,0.2631578947368421,-0.2556206369349701,-15.432664523827935,0.2631578947368421
TOL,66,23,-15.251330709198893,-18.075187969924816,0.36363636363636365,-0.2590393851293921,-19.972660704236407,0.43478260869565216
ISRG,108,70,-14.519677754916168,-26.04092135818741,0.35185185185185186,-0.2614873266842343,-16.98336460052613,0.3142857142857143
KGC,26,5,-17.007265351452702,-30.1759410801964,0.38461538461538464,-0.26962849474322437,48.5943081926286,0.8
IVV,24,9,-14.971541075455944,-11.345167652859956,0.375,-0.27316688628869523,-35.01441530178682,0.1111111111111111
SPXL,20,16,-18.697584598414462,-36.98440605412017,0.3,-0.29068264692415224,-21.445565653678457,0.3125
XLC,26,14,-17.196390677149378,-24.559270516717326,0.2692307692307692,-0.29476473494270206,-8.182246046927693,0.35714285714285715
TGTX,26,25,-19.511851719376935,-26.185348631950575,0.34615384615384615,-0.2981369402530365,-21.70409049403436,0.32
HIG,29,0,-23.770567062272985,-52.63157894736842,0.2413793103448276,-0.3106002016500143,,
SYF,33,2,-17.65081012731364,-32.72727272727272,0.36363636363636365,-0.3204426146383381,,
EWW,50,3,-18.0180472856808,-25.941826547800012,0.3,-0.32427590693044384,,
HUT,47,33,-18.299590561335673,-30.697674418604663,0.3404255319148936,-0.3247729726363015,-18.15201549739877,0.30303030303030304
SRPT,67,35,-21.3550525999553,-30.810810810810814,0.26865671641791045,-0.38252425033612325,-27.478804837979897,0.22857142857142856
TSCO,18,11,-26.33857269796582,-35.90540333690495,0.2777777777777778,-0.4291033638683121,-34.43766744639508,0.18181818181818182
NRG,32,19,-29.880711673569714,-50.01942090395481,0.25,-0.45966932236510155,-29.379165245987064,0.2631578947368421
EWJ,43,2,-25.67010763272099,-39.13043478260869,0.23255813953488372,-0.5010394341322117,,
VKTX,31,31,-28.470850256372238,-55.09293680297398,0.3548387096774194,-0.5056259661659238,-28.470850256372238,0.3548387096774194
THC,31,2,-26.937192496661577,-35.29411764705881,0.12903225806451613,-0.5359931213886864,,
CSTM,18,3,-27.46922659070306,-24.41890166028098,0.3333333333333333,-0.5938966218059539,,
SAVA,45,17,-28.89764176383307,-36.618141097424406,0.26666666666666666,-0.6312226257616048,-39.00288333512005,0.17647058823529413
RUM,19,19,-32.91016128957379,-47.826086956521735,0.21052631578947367,-0.6593683426731072,-32.91016128957379,0.21052631578947367
LNG,31,9,-34.65013901224599,-40.168067226890756,0.22580645161290322,-0.727099804262932,-6.583809058609652,0.4444444444444444
PHM,22,13,-36.854456533930964,-48.96969696969697,0.22727272727272727,-0.8786794216628866,-40.47676327682369,0.23076923076923078
DBX,16,6,-36.88211098077606,-47.22222222222223,0.125,-0.9048001121868596,-29.156436458656213,0.16666666666666666
CIFR,17,17,-34.33570131586213,-33.564814814814824,0.23529411764705882,-0.9559315860459686,-34.33570131586213,0.23529411764705882
