delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,call_entry_delta,call_entry_mid,call_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.35,,2025-06-13,2025-07-11,28,26.0,0.4264,2.45,2.25,20.82,2025-06-16,1.225,early,3,122.50000000000001,102.49999999999999,0.5,0.4555555555555555,765.0,0.16013071895424838,19.48257080610022,0.09423076923076924,True,False,False,False
0.35,,2025-06-20,2025-07-18,28,27.0,0.3479,1.655,1.54,20.62,2025-06-24,0.745,early,4,91.0,79.5,0.5498489425981873,0.5162337662337663,705.5,0.12898653437278526,11.770021261516655,0.0612962962962963,True,False,False,False
0.35,,2025-06-27,2025-07-25,28,22.0,0.3573,1.145,1.09,16.32,2025-07-08,0.5,early,11,64.5,59.00000000000001,0.5633187772925764,0.5412844036697247,554.5,0.11632100991884581,3.8597426018526106,0.05204545454545455,True,False,False,False
0.35,,2025-07-11,2025-08-08,28,19.5,0.3533,0.95,0.86,16.4,2025-07-24,0.47,early,13,48.0,39.0,0.5052631578947369,0.45348837209302323,485.00000000000006,0.09896907216494845,2.7787470261697065,0.04871794871794872,True,False,False,False
0.35,,2025-07-18,2025-08-15,28,20.0,0.3587,1.115,1.1,16.41,2025-07-25,0.515,early,7,60.0,58.50000000000001,0.5381165919282511,0.5318181818181819,511.5,0.11730205278592376,6.11646418098031,0.05575,True,False,False,False
0.35,,2025-07-25,2025-08-22,28,18.0,0.3603,0.965,0.95,14.93,2025-08-08,0.375,early,14,59.0,57.49999999999999,0.6113989637305699,0.6052631578947367,456.5,0.12924424972617743,3.3695822250039114,0.05361111111111111,True,False,False,False
0.35,,2025-08-01,2025-08-29,28,22.0,0.3514,1.39,1.29,20.38,2025-08-04,0.605,early,3,78.49999999999999,68.5,0.5647482014388489,0.5310077519379846,579.0,0.13557858376511223,16.495394358088653,0.06318181818181817,True,False,False,False
0.35,,2025-08-08,2025-09-05,28,17.5,0.3432,0.92,0.89,15.15,2025-08-18,0.45,early,10,47.0,44.0,0.5108695652173914,0.4943820224719101,442.0,0.10633484162895927,3.881221719457013,0.052571428571428575,True,False,False,False
0.35,,2025-08-15,2025-09-12,28,16.5,0.3435,0.945,0.91,15.09,2025-08-22,0.38,early,7,56.49999999999999,53.0,0.5978835978835978,0.5824175824175825,424.5,0.13309776207302706,6.94009759380784,0.05727272727272727,True,False,False,False
0.35,,2025-08-22,2025-09-19,28,14.5,0.3494,0.81,0.79,14.22,2025-09-05,0.3,early,14,51.0,49.00000000000001,0.6296296296296297,0.6202531645569621,371.00000000000006,0.137466307277628,3.5839430111667303,0.05586206896551724,True,False,False,False
0.35,,2025-08-29,2025-09-26,28,14.5,0.347,0.83,0.81,15.36,2025-09-09,0.325,early,11,50.499999999999986,48.50000000000001,0.6084337349397588,0.5987654320987655,373.00000000000006,0.13538873994638065,4.492444552766266,0.05724137931034483,True,False,False,False
0.35,,2025-09-05,2025-10-03,28,14.0,0.3645,0.835,0.74,15.18,2025-09-12,0.415,early,7,42.0,32.5,0.5029940119760479,0.4391891891891892,363.5,0.1155433287482806,6.024759284731774,0.05964285714285714,True,False,False,False
0.35,,2025-09-12,2025-10-10,28,12.5,0.3802,0.76,0.74,14.76,2025-09-26,0.295,early,14,46.5,44.5,0.6118421052631579,0.6013513513513513,326.0,0.14263803680981596,3.718777388255916,0.0608,True,False,False,False
0.35,,2025-09-19,2025-10-17,28,13.0,0.3595,0.81,0.78,15.45,2025-10-01,0.355,early,12,45.50000000000001,42.50000000000001,0.5617283950617284,0.5448717948717949,341.0,0.1334310850439883,4.058528836754644,0.062307692307692314,True,False,False,False
0.35,,2025-09-26,2025-10-24,28,12.5,0.3515,0.7,0.67,15.29,2025-10-09,0.305,early,13,39.49999999999999,36.50000000000001,0.5642857142857142,0.5447761194029852,320.0,0.12343749999999998,3.4657451923076916,0.055999999999999994,True,False,False,False
0.35,,2025-10-03,2025-10-31,28,13.0,0.3428,0.725,0.68,16.65,2025-10-23,0.245,early,20,48.0,43.50000000000001,0.6620689655172414,0.6397058823529412,332.5,0.1443609022556391,2.6345864661654135,0.055769230769230765,True,False,False,False
0.35,,2025-10-10,2025-11-14,35,20.0,0.3132,1.125,1.05,21.66,2025-10-13,0.505,early,3,62.0,54.50000000000001,0.5511111111111111,0.5190476190476191,512.5,0.12097560975609756,14.71869918699187,0.05625,True,False,False,False
0.35,,2025-10-17,2025-11-21,35,17.0,0.3525,1.175,1.1,20.78,2025-10-23,0.55,early,6,62.5,55.00000000000001,0.5319148936170213,0.5,457.50000000000006,0.13661202185792348,8.310564663023678,0.06911764705882353,True,False,True,False
0.35,,2025-10-24,2025-11-21,28,13.0,0.3377,0.74,0.7,16.37,2025-11-10,0.19,early,17,55.00000000000001,51.0,0.7432432432432433,0.7285714285714285,334.0,0.16467065868263475,3.535575907009511,0.05692307692307692,True,False,True,False
0.35,,2025-11-07,2025-12-05,28,13.0,0.3776,0.84,0.79,19.08,2025-12-05,0.025,early,28,81.5,76.5,0.9702380952380952,0.9683544303797469,344.0,0.2369186046511628,3.088403239202658,0.06461538461538462,True,False,True,False
0.35,,2025-11-14,2025-12-19,35,14.0,0.3505,0.89,0.79,19.83,2025-12-19,0.005,early,35,88.5,78.5,0.9943820224719101,0.9936708860759493,369.0,0.23983739837398374,2.5011614401858306,0.06357142857142857,True,False,True,False
0.35,,2025-12-05,2026-01-02,28,50.0,0.3842,2.66,2.35,15.41,2025-12-11,1.27,early,6,139.0,108.0,0.5225563909774437,0.4595744680851064,1266.0,0.10979462875197472,6.679173249078462,0.053200000000000004,True,False,False,False
0.35,,2025-12-26,2026-01-30,35,44.5,0.3107,1.875,1.77,13.6,2026-01-06,0.865,early,11,101.0,90.5,0.5386666666666666,0.5112994350282486,1077.5,0.09373549883990719,3.110314279687829,0.042134831460674156,True,False,False,False
0.35,,2026-01-02,2026-01-30,28,38.0,0.4,2.0,1.76,14.51,2026-01-26,0.72,early,24,128.0,104.0,0.64,0.5909090909090909,960.0,0.13333333333333333,2.0277777777777777,0.05263157894736842,True,False,False,False
0.35,,2026-01-16,2026-02-20,35,45.0,0.3041,2.01,1.82,15.86,2026-02-09,0.55,early,24,145.99999999999997,127.0,0.72636815920398,0.6978021978021978,1101.0,0.13260672116257946,2.016727217680896,0.04466666666666666,True,False,False,False
0.35,,2026-01-23,2026-02-20,28,40.0,0.4219,2.9,2.7,16.09,2026-02-09,0.95,early,17,195.0,175.00000000000003,0.6724137931034483,0.6481481481481483,1090.0,0.17889908256880735,3.8410685375067466,0.0725,True,False,False,False
0.35,,2026-01-30,2026-02-27,28,46.0,0.351,2.67,2.36,17.44,2026-02-09,1.12,early,10,154.99999999999997,123.99999999999997,0.5805243445692883,0.5254237288135593,1187.0,0.13058129738837404,4.7662173546756526,0.058043478260869565,True,False,False,False
0.35,,2026-02-06,2026-03-06,28,45.0,0.3506,2.54,2.29,17.76,,0.0,missing,28,254.0,229.0,1.0,1.0,1154.0,0.22010398613518198,2.8692126764050507,0.05644444444444444,True,True,False,True
0.35,,2026-02-13,2026-03-20,35,50.0,0.3907,3.8,3.35,20.6,,0.0,missing,35,380.0,335.0,1.0,1.0,1380.0,0.2753623188405797,2.8716356107660457,0.076,True,True,False,True
0.35,,2026-02-20,2026-03-20,28,49.0,0.3349,2.735,2.47,19.09,,0.0,missing,28,273.5,247.00000000000003,1.0,1.0,1253.5,0.21818907060231352,2.8442503846373013,0.05581632653061224,True,True,False,True
0.35,30.0,2018-01-12,2018-02-09,28,10.5,0.3506,0.705,0.66,10.16,2018-02-09,13.19,expiry,28,-1248.5,-1253.0,-17.70921985815603,-18.984848484848484,280.5,-4.450980392156863,-58.02170868347339,0.06714285714285714,False,False,False,False
0.35,30.0,2018-01-19,2018-02-16,28,12.0,0.3431,0.805,0.8,11.27,2018-02-16,4.07,expiry,28,-326.5,-327.00000000000006,-4.055900621118012,-4.0875,320.5,-1.0187207488299532,-13.279752618676175,0.06708333333333334,False,False,False,False
0.35,30.0,2018-01-26,2018-02-23,28,12.5,0.3378,0.825,0.79,11.08,2018-02-23,2.42,expiry,28,-159.5,-163.0,-1.9333333333333333,-2.0632911392405062,332.5,-0.47969924812030074,-6.253222341568206,0.066,False,False,False,False
0.35,30.0,2018-02-02,2018-03-02,28,20.0,0.3468,1.55,1.4,17.31,2018-02-23,0.35,early,21,120.00000000000001,104.99999999999999,0.7741935483870969,0.7499999999999999,555.0,0.21621621621621623,3.7580437580437582,0.0775,True,False,False,False
0.35,30.0,2018-02-09,2018-03-16,35,45.0,0.3474,3.195,2.89,29.06,2018-02-12,1.53,early,3,166.49999999999997,136.0,0.5211267605633801,0.47058823529411764,1219.5,0.13653136531365312,16.61131611316113,0.071,True,False,False,False
0.35,30.0,2018-02-16,2018-03-16,28,24.0,0.3408,1.545,1.48,19.46,2018-02-26,0.55,early,10,99.49999999999999,93.0,0.6440129449838187,0.6283783783783784,634.5,0.15681639085894403,5.723798266351457,0.064375,True,False,False,False
0.35,30.0,2018-02-23,2018-03-23,28,20.0,0.3622,1.525,1.5,16.49,2018-03-07,0.695,early,12,83.0,80.5,0.5442622950819672,0.5366666666666666,552.5,0.1502262443438914,4.569381598793363,0.07625,True,False,False,False
0.35,30.0,2018-03-02,2018-03-29,27,23.0,0.3649,1.385,1.32,19.59,2018-03-07,0.555,early,5,83.0,76.5,0.5992779783393501,0.5795454545454546,598.5,0.13868003341687551,10.123642439431913,0.06021739130434783,True,False,False,False
0.35,30.0,2018-03-09,2018-04-06,28,16.5,0.3487,0.87,0.83,14.64,2018-04-06,3.66,expiry,28,-279.0,-283.0,-3.206896551724138,-3.4096385542168677,417.0,-0.6690647482014388,-8.721736896197326,0.05272727272727273,False,False,False,False
0.35,30.0,2018-03-16,2018-04-13,28,17.0,0.349,0.995,0.91,15.8,2018-04-13,0.49,expiry,28,50.5,42.00000000000001,0.507537688442211,0.4615384615384616,439.50000000000006,0.11490329920364048,1.4978465789045992,0.058529411764705885,True,False,False,False
0.35,30.0,2018-03-23,2018-04-20,28,27.0,0.3453,1.72,1.61,24.87,2018-03-26,0.86,early,3,86.0,75.00000000000001,0.5,0.4658385093167703,712.0,0.12078651685393259,14.695692883895132,0.0637037037037037,True,False,False,False
0.35,30.0,2018-04-06,2018-05-04,28,24.0,0.3624,1.415,1.33,21.49,2018-04-12,0.61,early,6,80.5,72.00000000000001,0.568904593639576,0.5413533834586467,621.5,0.12952534191472245,7.879458299812282,0.058958333333333335,True,False,False,False
0.35,30.0,2018-04-13,2018-05-11,28,21.0,0.3449,1.03,0.96,17.41,2018-04-17,0.27,early,4,76.0,69.0,0.7378640776699029,0.71875,523.0,0.14531548757170173,13.260038240917783,0.04904761904761905,True,False,False,False
0.35,30.0,2018-04-20,2018-05-18,28,19.0,0.3214,0.975,0.91,16.88,2018-05-01,0.41,early,11,56.49999999999999,50.0,0.5794871794871794,0.5494505494505495,477.5,0.11832460732984292,3.926225606853879,0.05131578947368421,True,False,False,False
0.35,30.0,2018-04-27,2018-05-25,28,17.5,0.3545,0.96,0.9,15.41,2018-05-07,0.42,early,10,54.0,48.00000000000001,0.5625,0.5333333333333334,446.0,0.1210762331838565,4.4192825112107625,0.054857142857142854,True,False,False,False
0.35,30.0,2018-05-04,2018-06-01,28,16.5,0.3534,0.835,0.79,14.77,2018-05-10,0.275,early,6,55.99999999999999,51.5,0.6706586826347305,0.6518987341772152,413.5,0.13542926239419587,8.238613462313582,0.050606060606060606,True,False,False,False
0.35,30.0,2018-05-11,2018-06-08,28,14.0,0.346,0.66,0.62,12.65,2018-05-23,0.27,early,12,39.0,35.0,0.5909090909090909,0.5645161290322581,346.0,0.11271676300578035,3.4284682080924855,0.047142857142857146,True,False,False,False
0.35,30.0,2018-05-18,2018-06-15,28,14.0,0.3201,0.67,0.66,13.42,2018-06-04,0.22,early,17,45.00000000000001,44.00000000000001,0.6716417910447762,0.6666666666666667,347.0,0.12968299711815565,2.784370232242754,0.04785714285714286,True,False,False,False
0.35,30.0,2018-05-25,2018-06-22,28,13.5,0.3353,0.635,0.58,13.22,2018-06-06,0.24,early,12,39.5,34.0,0.6220472440944882,0.5862068965517242,333.5,0.1184407796101949,3.6025737131434283,0.04703703703703704,True,False,False,False
0.35,30.0,2018-06-01,2018-06-29,28,14.0,0.3511,0.755,0.72,13.46,2018-06-06,0.31,early,5,44.5,41.0,0.5894039735099338,0.5694444444444444,355.5,0.12517580872011252,9.137834036568215,0.05392857142857143,True,False,False,False
0.35,30.0,2018-06-08,2018-07-06,28,12.0,0.3486,0.655,0.6,12.18,2018-07-05,0.325,early,27,33.0,27.499999999999996,0.5038167938931297,0.45833333333333326,305.5,0.10801963993453355,1.4602655028186944,0.05458333333333334,True,False,False,False
0.35,30.0,2018-06-15,2018-07-13,28,11.5,0.3686,0.67,0.65,11.98,2018-07-09,0.125,early,24,54.50000000000001,52.5,0.8134328358208956,0.8076923076923077,297.0,0.18350168350168353,2.790754769921437,0.058260869565217394,True,False,False,False
0.35,30.0,2018-06-22,2018-07-20,28,12.5,0.3571,0.7,0.69,13.77,2018-07-09,0.215,early,17,48.5,47.5,0.6928571428571428,0.6884057971014492,320.0,0.1515625,3.2541360294117645,0.055999999999999994,True,False,False,False
0.35,30.0,2018-06-29,2018-07-27,28,15.5,0.3458,0.875,0.83,16.09,2018-07-06,0.37,early,7,50.5,46.0,0.5771428571428572,0.5542168674698795,397.5,0.1270440251572327,6.624438454627134,0.056451612903225805,True,False,False,False
0.35,30.0,2018-07-06,2018-08-03,28,13.0,0.3571,0.775,0.75,13.37,2018-07-10,0.385,early,4,39.0,36.5,0.5032258064516129,0.4866666666666667,337.5,0.11555555555555555,10.544444444444444,0.05961538461538462,True,False,False,False
0.35,30.0,2018-07-13,2018-08-10,28,11.0,0.3735,0.66,0.62,12.18,2018-07-25,0.305,early,12,35.50000000000001,31.5,0.537878787878788,0.5080645161290323,286.0,0.12412587412587416,3.775495337995339,0.060000000000000005,True,False,False,False
0.35,30.0,2018-07-20,2018-08-17,28,11.0,0.3887,0.76,0.75,12.86,2018-08-02,0.325,early,13,43.5,42.5,0.5723684210526315,0.5666666666666667,296.0,0.14695945945945946,4.1261694386694385,0.06909090909090909,True,False,False,False
0.35,30.0,2018-07-27,2018-08-24,28,13.0,0.3405,0.52,0.5,13.03,2018-08-03,0.235,early,7,28.500000000000004,26.5,0.5480769230769231,0.53,312.0,0.09134615384615385,4.763049450549452,0.04,True,False,False,False
0.35,30.0,2018-08-03,2018-08-31,28,10.5,0.3572,0.61,0.59,11.64,2018-08-08,0.285,early,5,32.5,30.5,0.5327868852459017,0.5169491525423728,271.0,0.11992619926199262,8.754612546125461,0.058095238095238096,True,False,False,False
0.35,30.0,2018-08-10,2018-09-07,28,11.0,0.3504,0.595,0.56,13.16,2018-08-22,0.245,early,12,35.0,31.500000000000007,0.5882352941176471,0.5625,279.5,0.1252236135957066,3.808884913536076,0.054090909090909085,True,False,False,False
0.35,30.0,2018-08-17,2018-09-14,28,10.5,0.3352,0.615,0.59,12.64,2018-08-27,0.29,early,10,32.5,30.0,0.5284552845528455,0.5084745762711864,271.5,0.11970534069981584,4.369244935543278,0.05857142857142857,True,False,False,False
0.35,30.0,2018-08-24,2018-09-21,28,10.0,0.3288,0.54,0.53,11.99,2018-09-11,0.23,early,18,31.000000000000007,30.000000000000004,0.5740740740740742,0.5660377358490567,254.0,0.12204724409448822,2.474846894138233,0.054000000000000006,True,False,True,False
0.35,30.0,2018-08-31,2018-09-28,28,10.0,0.3544,0.595,0.56,12.86,2018-09-12,0.29,early,12,30.5,27.000000000000007,0.5126050420168067,0.4821428571428572,259.5,0.11753371868978806,3.5749839434810533,0.0595,True,False,True,False
0.35,30.0,2018-09-07,2018-10-05,28,11.5,0.3291,0.68,0.65,14.88,2018-09-12,0.285,early,5,39.50000000000001,36.50000000000001,0.5808823529411766,0.5615384615384617,298.0,0.13255033557046983,9.676174496644297,0.0591304347826087,True,False,True,False
0.35,30.0,2018-09-14,2018-10-12,28,9.0,0.3223,0.415,0.38,12.07,2018-09-28,0.19,early,14,22.499999999999996,19.0,0.5421686746987951,0.5,221.5,0.10158013544018057,2.6483392454047077,0.04611111111111111,True,False,True,False
0.35,30.0,2018-09-21,2018-10-19,28,42.0,0.3599,2.295,2.27,11.68,2018-10-03,1.055,early,12,124.0,121.50000000000001,0.5403050108932462,0.5352422907488987,1069.5,0.11594202898550725,3.526570048309179,0.05464285714285714,True,False,False,False
0.35,30.0,2018-09-28,2018-10-26,28,42.5,0.3522,2.44,2.21,12.12,2018-10-26,23.83,expiry,28,-2138.9999999999995,-2161.9999999999995,-8.766393442622949,-9.78280542986425,1094.0,-1.955210237659963,-25.487562026638805,0.05741176470588235,False,False,False,False
0.35,30.0,2018-10-05,2018-11-02,28,49.0,0.3649,3.185,2.87,14.82,2018-11-02,9.34,expiry,28,-615.4999999999999,-647.0,-1.9324960753532179,-2.254355400696864,1298.5,-0.47400847131305346,-6.179039001045161,0.065,False,False,False,False
0.35,30.0,2018-10-12,2018-11-09,28,70.0,0.3864,5.55,5.2,21.31,2018-10-16,2.38,early,4,317.0,282.0,0.5711711711711712,0.5423076923076923,1955.0,0.16214833759590794,14.7960358056266,0.07928571428571428,True,False,False,False
0.35,30.0,2018-10-19,2018-11-16,28,69.0,0.3546,4.475,4.1,19.89,2018-11-05,1.895,early,17,257.99999999999994,220.49999999999997,0.576536312849162,0.5378048780487805,1827.5,0.14117647058823526,3.03114186851211,0.06485507246376811,True,False,False,False
0.35,30.0,2018-10-26,2018-11-23,28,80.0,0.398,6.325,5.6,24.16,2018-10-31,2.25,early,5,407.5,334.99999999999994,0.6442687747035574,0.5982142857142856,2232.5,0.18253079507278835,13.324748040313551,0.07906250000000001,True,False,False,False
0.35,30.0,2018-11-02,2018-11-30,28,70.0,0.3544,4.15,3.95,19.51,2018-11-07,1.195,early,5,295.5,275.5,0.7120481927710842,0.6974683544303798,1815.0,0.1628099173553719,11.88512396694215,0.05928571428571429,True,False,False,False
0.35,30.0,2018-11-09,2018-12-07,28,61.5,0.3427,2.96,2.77,17.36,2018-11-28,1.045,early,19,191.5,172.5,0.6469594594594594,0.6227436823104693,1526.0,0.12549148099606816,2.410757398082362,0.048130081300813005,True,False,False,False
0.35,30.0,2018-11-16,2018-12-14,28,64.5,0.3528,3.55,3.4,18.14,2018-11-28,1.44,early,12,211.0,196.0,0.5943661971830986,0.5764705882352941,1645.0,0.12826747720364742,3.9014690982776092,0.05503875968992248,True,False,False,False
0.35,30.0,2018-11-23,2018-12-21,28,74.0,0.3449,3.925,3.8,21.52,2018-11-27,1.525,early,4,240.0,227.5,0.6114649681528662,0.5986842105263158,1872.5,0.12817089452603472,11.69559412550067,0.05304054054054054,True,False,False,False
0.35,30.0,2018-11-30,2018-12-28,28,61.0,0.3441,3.05,2.9,18.07,2018-12-03,1.48,early,3,156.99999999999997,142.0,0.5147540983606557,0.4896551724137931,1525.0,0.10295081967213113,12.525683060109287,0.049999999999999996,True,False,False,False
0.35,30.0,2018-12-07,2019-01-04,28,72.0,0.3931,4.45,4.0,23.23,2019-01-04,1.84,early,28,261.00000000000006,216.0,0.5865168539325843,0.54,1885.0,0.1384615384615385,1.8049450549450554,0.06180555555555556,True,False,False,False
0.35,30.0,2018-12-14,2019-01-11,28,80.0,0.3167,3.625,3.35,21.63,2019-01-04,1.615,early,21,200.99999999999997,173.5,0.5544827586206896,0.517910447761194,1962.5,0.10242038216560508,1.7801637852593264,0.0453125,True,False,False,False
0.35,30.0,2018-12-28,2019-01-25,28,100.0,0.3522,5.425,5.0,28.34,2019-01-02,1.825,early,5,359.99999999999994,317.5,0.6635944700460829,0.635,2542.5,0.14159292035398227,10.336283185840706,0.05425,True,False,False,False
0.35,30.0,2019-01-04,2019-02-08,35,82.5,0.3863,5.125,4.5,21.38,2019-01-09,2.135,early,5,299.0,236.50000000000003,0.5834146341463414,0.5255555555555557,2162.5,0.1382658959537572,10.093410404624276,0.06212121212121212,True,False,False,False
0.35,30.0,2019-01-11,2019-02-08,28,70.0,0.3487,3.475,3.3,18.19,2019-01-18,1.49,early,7,198.5,180.99999999999997,0.5712230215827339,0.5484848484848484,1747.5,0.11359084406294706,5.922951154710811,0.04964285714285714,True,False,False,False
0.35,30.0,2019-01-18,2019-02-15,28,65.0,0.3489,3.125,3.0,17.8,2019-01-31,0.965,early,13,216.0,203.5,0.6912,0.6783333333333333,1612.5,0.13395348837209303,3.761001788908766,0.04807692307692308,True,False,False,False
0.35,30.0,2019-01-25,2019-02-22,28,65.0,0.3467,3.135,2.97,17.42,2019-01-31,1.44,early,6,169.49999999999997,153.00000000000003,0.5406698564593301,0.5151515151515152,1613.5,0.10505113108149983,6.390610474124572,0.04823076923076923,True,False,False,False
0.35,30.0,2019-02-01,2019-03-01,28,59.0,0.3519,2.725,2.59,16.14,2019-02-11,1.16,early,10,156.50000000000003,143.0,0.5743119266055047,0.5521235521235521,1452.5,0.10774526678141137,3.9327022375215153,0.0461864406779661,True,False,False,False
0.35,30.0,2019-02-08,2019-03-08,28,57.5,0.35,2.64,2.57,15.72,2019-02-13,1.31,early,5,133.0,125.99999999999997,0.5037878787878788,0.4902723735408559,1414.0,0.09405940594059406,6.866336633663366,0.04591304347826087,True,False,False,False
0.35,30.0,2019-02-15,2019-03-15,28,52.0,0.3557,2.38,2.35,14.91,2019-02-22,0.865,early,7,151.5,148.5,0.6365546218487395,0.6319148936170212,1278.0,0.11854460093896714,6.1812541918175725,0.04576923076923077,True,False,False,False
0.35,30.0,2019-02-22,2019-03-22,28,47.0,0.3423,2.24,2.04,13.51,2019-03-11,1.095,early,17,114.50000000000003,94.5,0.5111607142857143,0.4632352941176471,1164.0,0.09836769759450174,2.112012330705479,0.04765957446808511,True,False,False,False
0.35,30.0,2019-03-01,2019-03-29,28,46.0,0.3459,2.005,1.9,13.57,2019-03-14,0.785,early,13,121.99999999999997,111.49999999999997,0.6084788029925186,0.5868421052631577,1120.5,0.10887996430165102,3.0570143823155864,0.04358695652173913,True,False,False,False
0.35,30.0,2019-03-08,2019-04-05,28,55.0,0.3784,3.0,2.85,16.05,2019-03-11,1.03,early,3,197.0,182.0,0.6566666666666666,0.6385964912280702,1400.0,0.1407142857142857,17.120238095238093,0.05454545454545454,True,False,False,False
0.35,30.0,2019-03-15,2019-04-12,28,42.5,0.343,1.79,1.58,12.88,2019-04-02,0.66,early,18,112.99999999999999,92.0,0.6312849162011173,0.5822784810126582,1029.0,0.10981535471331388,2.2268113594644205,0.04211764705882353,True,False,False,False
0.35,30.0,2019-03-22,2019-04-18,27,51.0,0.3598,2.84,2.63,16.48,2019-03-28,1.115,early,6,172.5,151.5,0.6073943661971831,0.5760456273764258,1304.0,0.13228527607361965,8.047354294478529,0.05568627450980392,True,False,False,False
0.35,30.0,2019-03-29,2019-04-26,28,44.0,0.3561,2.1,2.01,13.71,2019-04-05,0.9,early,7,120.00000000000001,110.99999999999999,0.5714285714285715,0.5522388059701493,1090.0,0.11009174311926606,5.740498034076016,0.04772727272727273,True,False,False,False
0.35,30.0,2019-04-05,2019-05-03,28,41.0,0.3542,1.85,1.78,12.82,2019-04-12,0.685,early,7,116.5,109.5,0.6297297297297297,0.6151685393258427,1005.0000000000001,0.11592039800995023,6.0444207533759755,0.0451219512195122,True,False,False,False
0.35,30.0,2019-04-12,2019-05-10,28,37.5,0.3411,1.595,1.49,12.01,2019-04-22,0.765,early,10,83.0,72.5,0.5203761755485894,0.4865771812080537,909.5,0.09125893347993402,3.330951072017592,0.04253333333333333,True,False,False,False
0.35,30.0,2019-04-26,2019-05-24,28,35.5,0.3553,1.675,1.55,12.73,2019-05-22,0.465,early,26,121.0,108.5,0.7223880597014926,0.7,877.5,0.1378917378917379,1.9357878588647819,0.047183098591549295,True,False,False,False
0.35,30.0,2019-05-03,2019-05-31,28,35.5,0.3536,1.705,1.62,12.87,2019-05-31,4.53,expiry,28,-282.5,-291.0,-1.656891495601173,-1.7962962962962963,880.5,-0.32084043157296993,-4.182384197290501,0.04802816901408451,False,False,False,False
0.35,30.0,2019-05-10,2019-06-14,35,43.5,0.4004,2.91,2.57,16.04,2019-05-21,1.41,early,11,150.00000000000003,115.99999999999999,0.5154639175257733,0.4513618677042801,1161.0,0.12919896640826875,4.2870566126380085,0.06689655172413793,True,False,False,False
0.35,30.0,2019-05-17,2019-06-14,28,43.5,0.3493,2.31,2.06,15.96,2019-05-22,1.11,early,5,120.0,95.0,0.5194805194805194,0.46116504854368934,1101.0,0.10899182561307902,7.956403269754769,0.05310344827586207,True,False,False,False
0.35,30.0,2019-05-24,2019-06-21,28,42.0,0.3558,2.25,2.13,15.85,2019-06-06,0.96,early,13,129.0,117.0,0.5733333333333334,0.5492957746478874,1065.0,0.12112676056338029,3.400866738894908,0.05357142857142857,True,False,False,False
0.35,30.0,2019-05-31,2019-06-28,28,48.0,0.3573,2.7,2.51,18.71,2019-06-05,1.05,early,5,165.0,145.99999999999997,0.6111111111111112,0.5816733067729083,1230.0,0.13414634146341464,9.792682926829269,0.05625,True,False,False,False
0.35,30.0,2019-06-07,2019-07-05,28,41.0,0.3451,1.995,1.91,16.3,2019-06-17,0.8,early,10,119.5,110.99999999999999,0.5989974937343359,0.5811518324607329,1019.5000000000001,0.11721432074546345,4.278322707209416,0.048658536585365855,True,False,False,False
0.35,30.0,2019-06-14,2019-07-12,28,38.5,0.3697,2.015,1.81,15.28,2019-06-24,0.99,early,10,102.50000000000001,82.0,0.5086848635235732,0.4530386740331492,971.5,0.10550694801852806,3.851003602676274,0.05233766233766234,True,False,False,False
0.35,30.0,2019-06-21,2019-07-19,28,37.0,0.3396,1.7,1.62,15.4,2019-07-01,0.555,early,10,114.5,106.5,0.6735294117647059,0.6574074074074074,910.0,0.12582417582417582,4.592582417582418,0.04594594594594594,True,False,False,False
0.35,30.0,2019-06-28,2019-07-26,28,37.0,0.3339,1.88,1.81,15.08,2019-07-02,0.475,early,4,140.49999999999997,133.5,0.7473404255319147,0.7375690607734806,928.0,0.1514008620689655,13.815328663793101,0.050810810810810805,True,False,False,False
0.35,30.0,2019-07-05,2019-08-02,28,31.0,0.3544,1.5,1.45,13.28,2019-07-16,0.675,early,11,82.5,77.49999999999999,0.55,0.5344827586206895,770.0,0.10714285714285714,3.555194805194805,0.04838709677419355,True,False,False,False
0.35,30.0,2019-07-12,2019-08-09,28,29.5,0.3475,1.375,1.31,12.39,2019-07-23,0.675,early,11,70.0,63.5,0.509090909090909,0.4847328244274809,727.5,0.09621993127147767,3.1927522649172135,0.046610169491525424,True,False,False,False
0.35,30.0,2019-07-19,2019-08-16,28,30.0,0.3588,1.505,1.46,14.45,2019-07-24,0.71,early,5,79.5,75.0,0.5282392026578073,0.5136986301369864,750.5,0.10592938041305797,7.732844770153231,0.050166666666666665,True,False,False,False
0.35,30.0,2019-07-26,2019-08-23,28,27.0,0.356,1.415,1.35,12.16,2019-08-23,8.3,expiry,28,-688.5000000000001,-695.0000000000001,-4.8657243816254425,-5.148148148148149,681.5,-1.0102714600146736,-13.16961010376271,0.05240740740740741,False,False,False,False
0.35,30.0,2019-08-02,2019-08-30,28,35.0,0.4164,2.735,2.53,17.61,2019-08-19,1.21,early,17,152.5,131.99999999999997,0.5575868372943327,0.5217391304347826,973.5,0.1566512583461736,3.3633946644913744,0.07814285714285714,True,False,False,False
0.35,30.0,2019-08-09,2019-09-06,28,40.0,0.3196,1.905,1.85,17.97,2019-08-21,0.66,early,12,124.50000000000001,119.0,0.6535433070866142,0.6432432432432432,990.5,0.12569409389197375,3.823195355880868,0.047625,True,False,False,False
