short_delta_target,wing_delta_width,vix_threshold,entry_date,expiry,actual_dte,short_strike,long_strike,spread_width,short_delta,long_delta,short_mid,short_bid,net_credit_mid,net_credit_worst,credit_pct_of_width,max_loss,vix_on_entry,near_iv,far_iv,sigma_fwd,fwd_vol_factor,exit_date,exit_net_value,exit_type,days_held,net_pnl,net_pnl_worst,pnl_pct,roc,annualized_roc,is_win,is_open,split_flag,missing_exit_data
0.35,0.1,30.0,2024-10-25,2024-11-15,21,380.0,370.0,10.0,-0.3218,-0.1906,4.8,4.5,2.3,1.7999999999999998,0.22999999999999998,770.0,20.33,0.2412331734161248,0.2926004424885767,0.3194807724063671,1.3243650028815315,2024-10-28,0.9999999999999998,early,3,130.0,80.0,0.5652173913043479,0.16883116883116883,20.541125541125542,True,False,False,False
0.35,0.1,30.0,2024-11-29,2024-12-20,21,410.0,400.0,10.0,-0.3508,-0.2559,9.1,8.1,3.1499999999999995,1.1999999999999993,0.31499999999999995,685.0,13.51,0.3370581378865205,0.3469186069416959,0.3541338284991926,1.0506609652558547,2024-12-11,0.7750000000000001,early,12,237.49999999999991,42.499999999999915,0.7539682539682538,0.34671532846715314,10.545924574209241,True,False,False,False
0.35,0.1,30.0,2024-12-27,2025-01-17,21,400.0,390.0,10.0,-0.4211,-0.2578,6.55,6.0,3.175,1.9000000000000004,0.3175,682.5,15.95,0.18310817602766474,0.2666677686198116,0.3060417547266452,1.6713713246775346,2025-01-17,9.73,expiry,21,-655.5000000000001,-783.0,-2.0645669291338584,-0.9604395604395606,-16.693354264782837,False,False,False,False
0.35,0.1,30.0,2025-02-28,2025-03-21,21,400.0,390.0,10.0,-0.3587,-0.2705,11.1,10.1,3.8499999999999996,2.3999999999999995,0.38499999999999995,615.0,19.63,0.5042170288018749,0.4027477440485845,0.30104415335868934,0.5970527296034273,2025-03-19,1.6999999999999997,early,19,215.0,69.99999999999997,0.5584415584415585,0.34959349593495936,6.715875053487378,True,False,False,False
0.35,0.1,30.0,2025-04-25,2025-05-16,21,440.0,420.0,20.0,-0.4287,-0.2198,9.85,9.0,5.449999999999999,4.1,0.27249999999999996,1455.0,24.84,0.35609665831633636,0.35980527563865855,0.3620122099673169,1.0166122077049247,2025-05-01,2.2750000000000004,early,6,317.4999999999999,182.49999999999994,0.5825688073394495,0.2182130584192439,13.274627720504006,True,False,False,False
0.35,0.1,30.0,2025-05-30,2025-06-20,21,430.0,410.0,20.0,-0.3829,-0.2294,11.6,10.7,5.3999999999999995,4.1,0.26999999999999996,1460.0000000000002,18.57,0.403214477260052,0.32223057752194,0.2444800971523909,0.6063276765598726,2025-06-10,0.42500000000000004,early,11,497.49999999999994,367.5,0.9212962962962962,0.34075342465753417,11.30681818181818,True,False,False,False
0.35,0.1,30.0,2025-07-25,2025-08-15,21,520.0,510.0,10.0,-0.3876,-0.2662,8.15,7.2,3.3000000000000007,2.0,0.33000000000000007,669.9999999999999,14.93,0.2596285099117669,0.3052478556399878,0.3296025295732644,1.2695159313793303,2025-08-15,9.57,expiry,21,-627.0,-757.0,-1.8999999999999997,-0.9358208955223882,-16.26545842217484,False,False,False,False
0.35,0.1,30.0,2025-08-29,2025-09-19,21,480.0,460.0,20.0,-0.3785,-0.2339,12.95,12.1,6.1,4.8999999999999995,0.305,1390.0,15.36,0.38676500699275873,0.38264972018619653,0.379533972987826,0.9813038049611656,2025-09-09,0.42500000000000004,early,11,567.5,447.49999999999994,0.930327868852459,0.40827338129496404,13.547253106605625,True,False,False,False
0.35,0.1,30.0,2025-11-28,2025-12-19,21,560.0,540.0,20.0,-0.3752,-0.2621,17.0,16.0,6.15,4.4,0.3075,1385.0,16.35,0.49023128257587806,0.3719955888898224,0.24883975557898158,0.5075966475894287,2025-12-19,1.8250000000000002,early,21,432.5,257.5,0.7032520325203252,0.31227436823104693,5.427625924015816,True,False,False,False
0.35,0.1,30.0,2026-01-30,2026-02-20,21,590.0,580.0,10.0,-0.308,-0.2154,7.2,6.3,2.6500000000000004,0.7999999999999998,0.265,735.0,17.44,0.27432120216682326,0.3427090156115921,0.38613142833610165,1.4075887145656467,2026-02-02,0.95,early,3,170.00000000000003,-15.000000000000014,0.6415094339622641,0.23129251700680276,28.140589569161005,True,False,False,False
0.35,0.1,25.0,2018-02-23,2018-03-16,21,110.0,105.0,5.0,-0.403,-0.2334,3.15,3.0,1.625,1.35,0.325,337.5,16.49,0.31155133528570433,0.37969068948750423,0.41524148490078755,1.332818825892675,2018-03-07,0.6,early,12,102.49999999999999,75.00000000000001,0.6307692307692306,0.30370370370370364,9.237654320987653,True,False,False,False
0.35,0.1,25.0,2018-05-25,2018-06-15,21,95.0,90.0,5.0,-0.4245,-0.2311,2.9,2.7,1.575,1.1,0.315,342.5,13.22,0.33134807798146904,0.24897857573531557,0.18250917952555107,0.5508080222990099,2018-06-12,0.55,early,18,102.49999999999999,55.00000000000001,0.6507936507936507,0.2992700729927007,6.068532035685319,True,False,False,False
0.35,0.1,25.0,2018-11-30,2018-12-21,21,125.0,120.0,5.0,-0.3291,-0.1826,2.375,2.2,1.25,0.9500000000000002,0.25,375.0,18.07,0.37015401922498203,0.29517379200882987,0.2229635500350218,0.6023534487126644,2018-12-12,0.05,early,12,120.0,90.00000000000001,0.96,0.32,9.733333333333333,True,False,False,False
0.35,0.1,25.0,2019-02-22,2019-03-15,21,130.0,125.0,5.0,-0.3257,-0.1946,2.625,2.4,1.25,0.8499999999999999,0.25,375.0,13.51,0.3762726151958405,0.30229689294199097,0.24572132300267735,0.6530406760395931,2019-03-12,0.525,early,18,72.5,32.499999999999986,0.58,0.19333333333333333,3.92037037037037,True,False,False,False
0.35,0.1,25.0,2019-05-31,2019-06-21,21,125.0,120.0,5.0,-0.3591,-0.2052,2.8,2.6,1.4749999999999999,1.1500000000000001,0.295,352.50000000000006,18.71,0.41447989420999864,0.32692069256695544,0.241225634254638,0.5819959849063743,2019-06-06,0.6500000000000001,early,6,82.49999999999997,50.0,0.5593220338983049,0.23404255319148926,14.237588652482264,True,False,False,False
0.35,0.1,25.0,2019-08-30,2019-09-20,21,165.0,160.0,5.0,-0.4051,-0.2776,4.3,4.0,1.6999999999999997,1.2000000000000002,0.33999999999999997,330.0,18.98,0.43368259099808076,0.3208511507448529,0.19772231622634834,0.45591481034852827,2019-09-10,0.675,early,11,102.49999999999997,52.500000000000014,0.6029411764705882,0.3106060606060605,10.306473829201098,True,False,False,False
0.35,0.1,25.0,2019-11-29,2019-12-20,21,170.0,165.0,5.0,-0.3611,-0.232,3.5,3.3,1.575,1.25,0.315,342.5,12.62,0.35277107834741117,0.28663277701136064,0.22459193042355996,0.6366506332539552,2019-12-20,5.0,expiry,21,-342.5,-375.0,-2.1746031746031744,-1.0,-17.38095238095238,False,False,False,False
0.35,0.1,25.0,2021-08-27,2021-09-17,21,200.0,195.0,5.0,-0.3869,-0.2605,4.2,3.7,1.8000000000000003,1.0,0.36000000000000004,320.0,16.39,0.23156383494721983,0.20997984128100147,0.19220776990302196,0.8300422643580407,2021-08-31,0.7749999999999999,early,4,102.50000000000003,22.500000000000007,0.5694444444444445,0.3203125000000001,29.22851562500001,True,False,False,False
0.35,0.1,25.0,2021-10-29,2021-11-19,21,190.0,185.0,5.0,-0.4156,-0.2375,2.925,2.65,1.4499999999999997,0.8499999999999999,0.2899999999999999,355.0,16.26,0.17283511852990627,0.32251117988191125,0.39952418370169324,2.3115914583792305,2021-11-03,0.475,early,5,97.49999999999997,37.499999999999986,0.6724137931034482,0.2746478873239436,20.04929577464788,True,False,False,False
0.35,0.1,25.0,2024-05-31,2024-06-21,21,320.0,310.0,10.0,-0.3438,-0.2073,5.95,5.6,3.0250000000000004,2.1999999999999997,0.30250000000000005,697.5,12.92,0.3305962888386464,0.2643903608528934,0.20089432657606665,0.607672661062801,2024-06-21,0.0,early,21,302.50000000000006,219.99999999999997,1.0,0.43369175627240153,7.5379757637822165,True,False,False,False
0.35,0.1,25.0,2024-08-30,2024-09-20,21,350.0,340.0,10.0,-0.3294,-0.2239,6.6,6.4,2.55,2.2,0.255,745.0,15.0,0.3171060466878694,0.2543159157782093,0.19433692430205912,0.6128452179700845,2024-09-05,0.525,early,6,202.5,167.50000000000003,0.7941176470588236,0.27181208053691275,16.53523489932886,True,False,False,False
0.35,0.1,25.0,2024-09-27,2024-10-18,21,370.0,360.0,10.0,-0.4128,-0.2411,5.9,5.7,3.0500000000000003,2.6,0.30500000000000005,694.9999999999999,16.96,0.17861191169697208,0.28890825255184005,0.3494886277648257,1.9566927224750734,2024-10-08,1.475,early,11,157.50000000000003,112.5,0.516393442622951,0.2266187050359713,7.519620667102685,True,False,False,False
