time,timestamp,price,open,high,low,close,volume,vwap
2026-09-04 11:20:00,1788535200,169.1402,169.3,169.4,168.8804,168.95,50571,169.2265
2026-09-04 11:25:00,1788535500,168.92000000000002,168.96,169.04,168.8,168.98,42449,168.92242
2026-09-04 11:30:00,1788535800,168.895,168.98,169.11,168.68,168.735,57120,168.86491
2026-09-04 11:35:00,1788536100,168.765,168.735,168.91,168.62,168.84,44699,168.77014
2026-09-04 11:40:00,1788536400,168.69,168.84,168.88,168.5,168.88,44311,168.70771
2026-09-04 11:45:00,1788536700,168.475,168.855,168.855,168.095,168.1501,55821,168.4979
2026-09-04 11:50:00,1788537000,168.255,168.185,168.41,168.1,168.1675,63929,168.24683
2026-09-04 11:55:00,1788537300,168.16500000000002,168.175,168.33,168.0,168.07,106960,168.14483
2026-09-04 12:00:00,1788537600,168.11005,168.05,168.35,167.8701,168.24,56662,168.16007
2026-09-04 12:05:00,1788537900,168.6025,168.23,169.065,168.14,168.67,190448,168.53417
2026-09-04 12:10:00,1788538200,168.66,168.67,168.87,168.45,168.8323,44622,168.62932
2026-09-04 12:15:00,1788538500,169.01999999999998,168.7875,169.29,168.75,169.29,35110,168.98504
2026-09-04 12:20:00,1788538800,168.85500000000002,169.29,169.35,168.36,168.4,81897,168.79528
2026-09-04 12:25:00,1788539100,168.44495,168.4,168.6299,168.26,168.5855,56681,168.44315
2026-09-04 12:30:00,1788539400,168.37505,168.545,168.6091,168.141,168.265,41964,168.35864
2026-09-04 12:35:00,1788539700,168.72,168.34,169.14,168.3,169.14,119424,168.79739
2026-09-04 12:40:00,1788540000,169.1925,169.12,169.395,168.99,169.115,42665,169.15668
2026-09-04 12:45:00,1788540300,168.92000000000002,169.11,169.11,168.73,169.03,56611,168.92598
2026-09-04 12:50:00,1788540600,169.00485,169.055,169.2597,168.75,168.75,71242,169.01015
2026-09-04 12:55:00,1788540900,168.6,168.705,168.81,168.39,168.4,44574,168.59888
2026-09-04 13:00:00,1788541200,168.23250000000002,168.445,168.445,168.02,168.16,55791,168.26683
2026-09-04 13:05:00,1788541500,168.03500000000003,168.16,168.24,167.83,167.88,63464,168.04355
2026-09-04 13:10:00,1788541800,167.89,167.9,168.07,167.71,167.89,45329,167.93571
2026-09-04 13:15:00,1788542100,167.99,167.865,168.24,167.74,168.24,50937,167.98421
2026-09-04 13:20:00,1788542400,168.05,168.21,168.21,167.89,167.915,43493,168.04932
2026-09-04 13:25:00,1788542700,167.905,167.915,167.98,167.83,167.94,34230,167.90616
2026-09-04 13:30:00,1788543000,168.13004999999998,167.94,168.37,167.8901,168.37,62611,168.0977
2026-09-04 13:35:00,1788543300,168.425,168.36,168.51,168.34,168.5,35145,168.42865
2026-09-04 13:40:00,1788543600,168.42000000000002,168.46,168.53,168.31,168.5,54264,168.43023
2026-09-04 13:45:00,1788543900,168.52120000000002,168.5,168.6824,168.36,168.565,41121,168.55381
2026-09-04 13:50:00,1788544200,168.66000000000003,168.59,168.74,168.58,168.68,41482,168.64918
2026-09-04 13:55:00,1788544500,168.655,168.64,168.76,168.55,168.735,33970,168.65524
2026-09-04 14:00:00,1788544800,168.7875,168.75,168.935,168.64,168.64,40648,168.77965
2026-09-04 14:05:00,1788545100,168.635,168.64,168.74,168.53,168.74,36177,168.63939
2026-09-04 14:10:00,1788545400,168.7575,168.748,168.84,168.675,168.7,27309,168.73428
2026-09-04 14:15:00,1788545700,168.69,168.73,168.84,168.54,168.795,36416,168.66057
2026-09-04 14:20:00,1788546000,168.7825,168.805,168.96,168.605,168.62,42549,168.79695
2026-09-04 14:25:00,1788546300,168.58249999999998,168.63,168.7,168.465,168.7,33174,168.58354
2026-09-04 14:30:00,1788546600,168.70425,168.685,168.7785,168.63,168.72,28332,168.69039
2026-09-04 14:35:00,1788546900,168.6325,168.71,168.765,168.5,168.57,33237,168.6167
2026-09-04 14:40:00,1788547200,168.5,168.5701,168.59,168.41,168.49,31894,168.50049
2026-09-04 14:45:00,1788547500,168.42000000000002,168.473,168.57,168.27,168.3,38960,168.40718
2026-09-04 14:50:00,1788547800,168.275,168.34,168.36,168.19,168.22,35615,168.27074
2026-09-04 14:55:00,1788548100,168.2375,168.23,168.385,168.09,168.1299,91318,168.25523
2026-09-04 15:00:00,1788548400,168.005,168.18,168.2,167.81,167.85,49499,168.00432
2026-09-04 15:05:00,1788548700,167.58999999999997,167.865,167.92,167.26,167.29,71460,167.53016
2026-09-04 15:10:00,1788549000,167.325,167.28,167.44,167.21,167.28,56861,167.34143
2026-09-04 15:15:00,1788549300,167.4325,167.295,167.57,167.295,167.565,47490,167.46509
2026-09-04 15:20:00,1788549600,167.55495,167.565,167.6599,167.45,167.56,47796,167.52705
2026-09-04 15:25:00,1788549900,167.33249999999998,167.59,167.625,167.04,167.155,70446,167.43577
2026-09-04 15:30:00,1788550200,167.24,167.15,167.44,167.04,167.4025,61608,167.2505
2026-09-04 15:35:00,1788550500,167.535,167.36,167.72,167.35,167.68,77509,167.57118
2026-09-04 15:40:00,1788550800,167.745,167.68,167.88,167.61,167.83,70789,167.737
2026-09-04 15:45:00,1788551100,167.9275,167.795,168.06,167.795,167.93,113013,167.9436
2026-09-04 15:50:00,1788551400,168.14,167.97,168.31,167.97,168.115,206197,168.14668
2026-09-04 15:55:00,1788551700,168.495,168.15,168.87,168.12,168.78,835040,168.70054
