date,ticker,dir,conf,action,r1,b_uni1,b_liq1,b_scr1,n_scr1,r3,b_uni3,b_liq3,b_scr3,n_scr3,r5,b_uni5,b_liq5,b_scr5,n_scr5,r10,b_uni10,b_liq10,b_scr10,n_scr10,r20,b_uni20,b_liq20,b_scr20,n_scr20
2026-06-26,GFS,long,inferred,stopped_out,0.015292053146152007,0.0073842201741560675,0.004755082508561633,0.006435230877101045,770,-0.03196289796941587,0.014856341158741303,0.009082290800926433,0.0022913526518645285,766,-0.1362496866382552,0.014029446218988065,0.009399185668882714,-0.007994794181507276,766,-0.19854600150413637,-0.011102036661487518,-0.010064615431417786,-0.02375661496164904,766,,,,,0
2026-06-26,CIFR,long,stated,hold,-0.04279105628373181,0.0073842201741560675,0.004755082508561633,0.006435230877101045,770,-0.11950655358519668,0.014856341158741303,0.009082290800926433,0.0022913526518645285,766,-0.16229760986892827,0.014029446218988065,0.009399185668882714,-0.007994794181507276,766,-0.22571318427139553,-0.011102036661487518,-0.010064615431417786,-0.02375661496164904,766,,,,,0
2026-06-24,SNDK,long,stated,stopped_out,0.2196650752692666,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.07100174461728104,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,0.06151081767182398,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,-0.02935031288196155,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-24,MU,long,stated,hold,0.15741385394512197,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.09229287274322617,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,-0.015479108449132584,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,-0.0542388723045083,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-25,FTNT,long,stated,buy,0.00947108650703643,0.015441018204349578,0.014023221052879387,0.0010106808057853281,764,0.024611485359834484,0.024524620882192847,0.02316779029378445,0.013163969678662072,764,0.042153004735543176,0.02660069899304662,0.02360397878986417,-0.011866365146830394,760,0.05055692656573063,0.0140523271688582,0.012344679280639074,-0.01546512577031819,760,,,,,0
2026-06-24,FLEX,long,stated,stopped_out,0.07006369426751591,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.05865180467091302,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,0.01864384288747356,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,-0.07152335456475589,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-25,ENPH,long,stated,buy,0.00783732260114367,0.015441018204349578,0.014023221052879387,0.0010106808057853281,764,0.042999364541410845,0.024524620882192847,0.02316779029378445,0.013163969678662072,764,-0.08769328532090659,0.02660069899304662,0.02360397878986417,-0.011866365146830394,760,-0.05041304808303326,0.0140523271688582,0.012344679280639074,-0.01546512577031819,760,,,,,0
2026-06-25,CRWD,long,stated,buy,0.03306564503057552,0.015441018204349578,0.014023221052879387,0.0010106808057853281,764,0.12449716348633322,0.024524620882192847,0.02316779029378445,0.013163969678662072,764,0.14332866720695492,0.02660069899304662,0.02360397878986417,-0.011866365146830394,760,0.10324909747292432,0.0140523271688582,0.012344679280639074,-0.01546512577031819,760,,,,,0
2026-06-24,MRVL,long,inferred,stopped_out,0.016479942175641416,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.003794723527285937,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,-0.016805204192265943,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,-0.1208167690639681,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-24,IONQ,long,stated,hold,-0.05671641791044779,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.0052238805970148405,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,-0.04104477611940305,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,-0.16473880597014923,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-24,FLEX,long,stated,buy,0.07006369426751591,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.05865180467091302,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,0.01864384288747356,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,-0.07152335456475589,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-24,ALAB,long,inferred,buy,-0.0048009601920384615,-0.0031506603580633975,0.0034960743452681713,0.014242632269964002,735,0.14012802560512094,0.019563236729443694,0.02273170373542791,0.02223737913990655,734,0.07736547309461894,0.02618978910001442,0.028798257113655662,0.017333900029448242,730,0.0438337667533506,0.01225420579494253,0.018716132936238628,0.0019981443406483917,730,,,,,0
2026-06-23,QBTS,long,stated,hold,-0.0819017179384739,-0.00168493889112224,0.002565180447517116,0.0028032229044912694,747,-0.09069117059528564,0.0103907316184672,0.01987890170397565,0.01634850898940589,745,-0.04155013983220146,0.01848117364111735,0.028998437304396572,0.030466656525954015,745,-0.17538953256092693,0.001711538301274514,0.011012978790829412,-0.011939292228079927,741,-0.30683180183779457,-0.013964745566136364,0.006805747493011706,-0.006839408563236646,737
2026-06-23,MRVL,long,stated,hold,-0.008385894495412938,-0.00168493889112224,0.002565180447517116,0.0028032229044912694,747,-0.04397219036697264,0.0103907316184672,0.01987890170397565,0.01634850898940589,745,0.06755303899082565,0.01848117364111735,0.028998437304396572,0.030466656525954015,745,-0.16961725917431192,0.001711538301274514,0.011012978790829412,-0.011939292228079927,741,-0.24387184633027525,-0.013964745566136364,0.006805747493011706,-0.006839408563236646,737
2026-06-23,IONQ,long,stated,stopped_out,-0.07346585998271393,-0.00168493889112224,0.002565180447517116,0.0028032229044912694,747,-0.14762316335350045,0.0103907316184672,0.01987890170397565,0.01634850898940589,745,-0.0793431287813311,0.01848117364111735,0.028998437304396572,0.030466656525954015,745,-0.22074330164217815,0.001711538301274514,0.011012978790829412,-0.011939292228079927,741,-0.40051858254105444,-0.013964745566136364,0.006805747493011706,-0.006839408563236646,737
2026-06-23,IONQ,long,stated,reentry,-0.07346585998271393,-0.00168493889112224,0.002565180447517116,0.0028032229044912694,747,-0.14762316335350045,0.0103907316184672,0.01987890170397565,0.01634850898940589,745,-0.0793431287813311,0.01848117364111735,0.028998437304396572,0.030466656525954015,745,-0.22074330164217815,0.001711538301274514,0.011012978790829412,-0.011939292228079927,741,-0.40051858254105444,-0.013964745566136364,0.006805747493011706,-0.006839408563236646,737
2026-06-11,INTC,long,stated,reentry,0.0650649794801641,-0.00047908084367664406,0.004419142036576657,0.007207359653166386,672,0.0007694938440492294,-0.00035877387309603476,0.004277433332242318,0.00042948688020142425,672,0.14560533515731877,0.0025065781640849893,0.004909115505068952,0.010658455952630805,672,0.09712722298221621,0.005147800683808251,0.018887354168250263,0.013836032800127173,670,-0.11833105335157312,-0.007359336390827704,0.011410755740062882,-0.014069336669338246,666
2026-06-23,GLW,long,stated,hold,0.06059669191528849,-0.00168493889112224,0.002565180447517116,0.0028032229044912694,747,0.13902200237027884,0.0103907316184672,0.01987890170397565,0.01634850898940589,745,0.31617457618385125,0.01848117364111735,0.028998437304396572,0.030466656525954015,745,-0.051733910444684894,0.001711538301274514,0.011012978790829412,-0.011939292228079927,741,-0.20616272479002418,-0.013964745566136364,0.006805747493011706,-0.006839408563236646,737
2026-06-23,CRWD,long,stated,hold,-0.01160195030253186,-0.00168493889112224,0.002565180447517116,0.0028032229044912694,747,0.029621688304059424,0.0103907316184672,0.01987890170397565,0.01634850898940589,745,0.12074839922457858,0.01848117364111735,0.028998437304396572,0.030466656525954015,745,0.12271632497209661,0.001711538301274514,0.011012978790829412,-0.011939292228079927,741,0.10685543088762262,-0.013964745566136364,0.006805747493011706,-0.006839408563236646,737
2026-06-22,TE,long,stated,entry,-0.11153846153846159,-0.0016764601855676147,-0.004437985604432634,-0.011655754664785344,724,-0.1826923076923077,-0.006418406975122432,0.0020765534574073165,0.0034950479792553173,723,-0.14615384615384608,0.016042056124009673,0.02176952822279335,0.00906432917821165,723,-0.3317307692307693,0.01028111374237557,0.020280070622245114,-0.022112952707457136,719,-0.41346153846153855,-0.005816726255004847,0.010764758855629622,-0.017388168979928124,716
2026-06-22,IONQ,long,stated,stopped_out,-0.008058984910836786,-0.0016764601855676147,-0.004437985604432634,-0.011655754664785344,724,-0.13305898491083668,-0.006418406975122432,0.0020765534574073165,0.0034950479792553173,723,-0.07613168724279828,0.016042056124009673,0.02176952822279335,0.00906432917821165,723,-0.2222222222222222,0.01028111374237557,0.020280070622245114,-0.022112952707457136,719,-0.3911179698216736,-0.005816726255004847,0.010764758855629622,-0.017388168979928124,716
2026-06-22,INTC,long,stated,hold,-0.0614445863488009,-0.0016764601855676147,-0.004437985604432634,-0.011655754664785344,724,-0.05725840783312042,-0.006418406975122432,0.0020765534574073165,0.0034950479792553173,723,-0.06541790832978567,0.016042056124009673,0.02176952822279335,0.00906432917821165,723,-0.2167589044983681,0.01028111374237557,0.020280070622245114,-0.022112952707457136,719,-0.2518092805449127,-0.005816726255004847,0.010764758855629622,-0.017388168979928124,716
2026-06-22,HOOD,long,stated,hold,-0.023271213697852566,-0.0016764601855676147,-0.004437985604432634,-0.011655754664785344,724,-0.11578847791126667,-0.006418406975122432,0.0020765534574073165,0.0034950479792553173,723,-0.03670419071043418,0.016042056124009673,0.02176952822279335,0.00906432917821165,723,0.06801627092990259,0.01028111374237557,0.020280070622245114,-0.022112952707457136,719,0.006148897928294428,-0.005816726255004847,0.010764758855629622,-0.017388168979928124,716
2026-06-18,GLW,long,stated,entry,0.07649292017237852,-0.004522680715950203,-0.002470207454259987,0.0078099169255277665,694,0.05597168068951386,-0.007866725182026904,-0.0033693995493463795,-0.0037480116768792504,694,0.1340549969218141,0.003748721272772278,0.014108348393414941,0.0077300203678964145,692,-0.0006156371844858732,0.01666710387034637,0.025884511355274833,-0.0008393154501050337,688,-0.21454955879335114,-0.020168738977111713,-0.0007588514127538912,-0.034708376792805765,685
2026-06-18,CRWD,long,stated,entry,-0.013754635983996621,-0.004522680715950203,-0.002470207454259987,0.0078099169255277665,694,-0.017288204888590397,-0.007866725182026904,-0.0033693995493463795,-0.0037480116768792504,694,0.023698274099815952,0.003748721272772278,0.014108348393414941,0.0077300203678964145,692,0.1645007738807931,0.01666710387034637,0.025884511355274833,-0.0008393154501050337,688,0.1593026311946968,-0.020168738977111713,-0.0007588514127538912,-0.034708376792805765,685
2026-06-22,ALAB,long,stated,stopped_out,-0.09698403311649917,-0.0016764601855676147,-0.004437985604432634,-0.011655754664785344,724,-0.09475503798389673,-0.006418406975122432,0.0020765534574073165,0.0034950479792553173,723,0.03707410271573486,0.016042056124009673,0.02176952822279335,0.00906432917821165,723,-0.12912250375290002,0.01028111374237557,0.020280070622245114,-0.022112952707457136,719,-0.2726424964745485,-0.005816726255004847,0.010764758855629622,-0.017388168979928124,716
2026-06-12,MRVL,short,stated,hold,-0.10432606363961394,-0.004976514941720437,-0.005412074168320618,-0.00815979855396939,392,-0.03518055058991787,0.005154951979092744,0.010187480253137019,0.015405494896758635,392,-0.10067929924919561,0.002836961798174329,0.0019723543194311043,0.026177085171373744,392,0.006971755452270245,-0.01097753009162535,-0.01973914459190873,-0.001877555950603579,392,0.20471934215230603,0.0064705713969717546,-0.008409292704446278,-0.010717105379462607,392
2026-06-11,INTC,long,stated,entry,0.0650649794801641,-0.00047908084367664406,0.004419142036576657,0.007207359653166386,672,0.0007694938440492294,-0.00035877387309603476,0.004277433332242318,0.00042948688020142425,672,0.14560533515731877,0.0025065781640849893,0.004909115505068952,0.010658455952630805,672,0.09712722298221621,0.005147800683808251,0.018887354168250263,0.013836032800127173,670,-0.11833105335157312,-0.007359336390827704,0.011410755740062882,-0.014069336669338246,666
2026-06-11,BOOT,long,inferred,entry,-0.024974282775174217,-0.00047908084367664406,0.004419142036576657,0.007207359653166386,672,-0.07120813807292248,-0.00035877387309603476,0.004277433332242318,0.00042948688020142425,672,-0.004343353526117255,0.0025065781640849893,0.004909115505068952,0.010658455952630805,672,0.014858841010401358,0.005147800683808251,0.018887354168250263,0.013836032800127173,670,-0.06092124814264488,-0.007359336390827704,0.011410755740062882,-0.014069336669338246,666
2026-06-09,QBTS,short,stated,exit,0.011479591836734637,0.0020340134675154607,0.009645498874430789,0.005181873747419563,411,0.0063775510204081565,-0.014279756588619122,-0.01771624014525959,-0.008715414971739896,411,-0.017857142857143016,-0.014133020932150943,-0.016901408490546832,-0.011289897940168622,411,0.022959183673469385,-0.007875156754463899,-0.013778607283795373,0.008619327465501049,411,0.10034013605442171,-0.018255253239492404,-0.03412662311959487,-0.030913702720463055,411
2026-06-10,OKLO,short,stated,hold,-0.0710847834135504,-0.01842545422586599,-0.0238617113126775,-0.01732744590974707,441,-0.12439837097371331,-0.023637521263791542,-0.03418662594385174,-0.028894663400893538,441,-0.08885597926693811,-0.013699082298701423,-0.018060848981327683,-0.006788316599850894,441,0.05572010366530922,-0.00992009263333028,-0.029335905804263786,-0.0011570667511962098,441,0.0957052943354314,-0.019848983525644296,-0.041428591913994665,-0.039447636092532164,441
2026-06-10,MRVL,short,stated,hold,-0.1113266558454411,-0.01842545422586599,-0.0238617113126775,-0.01732744590974707,441,-0.22285126093669572,-0.023637521263791542,-0.03418662594385174,-0.028894663400893538,441,-0.14628449265608312,-0.013699082298701423,-0.018060848981327683,-0.006788316599850894,441,-0.1135040975493884,-0.00992009263333028,-0.029335905804263786,-0.0011570667511962098,441,0.0664317668949681,-0.019848983525644296,-0.041428591913994665,-0.039447636092532164,441
2026-06-10,IONQ,long,stated,exit,0.024015539466713642,0.01842545422586599,0.0238617113126775,0.030810172634652806,611,0.08034610630407912,0.023637521263791542,0.03418662594385174,0.0385493872612512,611,-0.034257460709871124,0.013699082298701423,0.018060848981327683,0.02142935687562853,611,-0.10718700335511211,0.00992009263333028,0.029335905804263786,0.04230186488827126,610,-0.24315733710047682,0.019848983525644296,0.041428591913994665,0.025603873553996973,605
2026-06-04,QBTS,long,stated,exit,-0.13712011577424021,-0.02998459004505899,-0.025749784901878747,-0.03955411838790882,669,-0.14905933429811868,-0.024098341259648635,-0.01916427132547971,-0.032164870505735424,669,-0.13820549927641101,-0.009857185285704466,-0.005479195219780173,-0.009078228635313846,669,-0.1067293777134587,-0.008784701552982412,-0.0016809619539878307,0.002012354814292113,669,-0.1837916063675833,0.007345864222857503,0.026192358956175492,-0.010965359029554901,664
2026-06-04,IREN,long,stated,exit,-0.12140316844487553,-0.02998459004505899,-0.025749784901878747,-0.03955411838790882,669,-0.12673779502101512,-0.024098341259648635,-0.01916427132547971,-0.032164870505735424,669,-0.08325250565793729,-0.009857185285704466,-0.005479195219780173,-0.009078228635313846,669,-0.030714516650501067,-0.008784701552982412,-0.0016809619539878307,0.002012354814292113,669,-0.29017135467183963,0.007345864222857503,0.026192358956175492,-0.010965359029554901,664
2026-06-04,IONQ,long,stated,exit,-0.1352421565641181,-0.02998459004505899,-0.025749784901878747,-0.03955411838790882,669,-0.13661285409686263,-0.024098341259648635,-0.01916427132547971,-0.032164870505735424,669,-0.1168138897349984,-0.009857185285704466,-0.005479195219780173,-0.009078228635313846,669,-0.13874505025890949,-0.008784701552982412,-0.0016809619539878307,0.002012354814292113,669,-0.2557112397197685,0.007345864222857503,0.026192358956175492,-0.010965359029554901,664
2026-06-04,IONQ,long,stated,trim,-0.1352421565641181,-0.02998459004505899,-0.025749784901878747,-0.03955411838790882,669,-0.13661285409686263,-0.024098341259648635,-0.01916427132547971,-0.032164870505735424,669,-0.1168138897349984,-0.009857185285704466,-0.005479195219780173,-0.009078228635313846,669,-0.13874505025890949,-0.008784701552982412,-0.0016809619539878307,0.002012354814292113,669,-0.2557112397197685,0.007345864222857503,0.026192358956175492,-0.010965359029554901,664
2026-06-03,ASTS,long,stated,stopped_out,-0.004084284786039172,0.013352681608974107,0.011551576446007086,0.011137998973381016,602,-0.14545623317553147,-0.006347500471131543,-0.01248016903385438,-0.022821364445411142,602,-0.18945511927968073,-0.012497618385979813,-0.016061469965490932,-0.03774013068553882,602,-0.20699897892880348,-0.003272801418533759,-0.0009404176768589531,-0.006242922005709612,602,-0.20978371855564848,0.018204864252778005,0.03753625738992678,-0.015366634065718383,598
2026-06-02,UMAC,long,stated,entry,-0.13644524236983846,-0.016095536895346006,-0.013737880822043545,-0.00915729005650644,636,-0.20107719928186718,-0.03234396278112042,-0.027963901386050007,-0.037537960777716206,636,-0.2848593656493119,-0.026776728572402337,-0.02050009980879014,-0.03058041292373704,636,-0.2459605026929983,-0.014234074069489355,-0.003963730112246569,-0.005497901214656472,636,-0.3052064631956912,0.007822901697003486,0.02172286178555319,0.004021690899743112,631
2026-06-02,RGTI,long,stated,stopped_out,-0.10360863095238093,-0.016095536895346006,-0.013737880822043545,-0.00915729005650644,636,-0.23065476190476186,-0.03234396278112042,-0.027963901386050007,-0.037537960777716206,636,-0.26748511904761896,-0.026776728572402337,-0.02050009980879014,-0.03058041292373704,636,-0.2321428571428571,-0.014234074069489355,-0.003963730112246569,-0.005497901214656472,636,-0.30505952380952384,0.007822901697003486,0.02172286178555319,0.004021690899743112,631
2026-06-02,HOOD,long,inferred,stopped_out,-0.06023139745916517,-0.016095536895346006,-0.013737880822043545,-0.00915729005650644,636,-0.06454174228675136,-0.03234396278112042,-0.027963901386050007,-0.037537960777716206,636,-0.04979582577132491,-0.026776728572402337,-0.02050009980879014,-0.03058041292373704,636,0.09698275862068972,-0.014234074069489355,-0.003963730112246569,-0.005497901214656472,636,0.2324183303085301,0.007822901697003486,0.02172286178555319,0.004021690899743112,631
2026-06-01,TSLA,long,stated,hold,0.018899682600750145,-0.0023535260966574666,-0.0009136497815989455,0.015401070970465993,581,0.006179667211695605,-0.005303796559369676,-0.0036532540587974186,0.01866709717203823,581,-0.016663460613638548,-0.02481445556784763,-0.02749224086996977,-0.014172430553845441,581,-0.011373473117245458,-0.01114808728089752,-0.00018232906519015317,0.023760793434535205,581,0.01134942771953451,-0.0022552196276573577,0.02045847979615178,0.042024102671333635,580
2026-06-01,RGTI,short,stated,hold,-0.04877097151775267,0.0023535260966574666,0.0009136497815989455,0.015920521783521917,339,0.057354662504877085,0.005303796559369676,0.0036532540587974186,0.023430564153146066,339,0.15079984393289114,0.02481445556784763,0.02749224086996977,0.030779916854388776,339,0.11431915723761221,0.01114808728089752,0.00018232906519015317,0.007735609143096742,339,0.2461958642216152,0.0022552196276573577,-0.02045847979615178,-0.014203801518617528,339
2026-06-01,MU,long,inferred,trim,0.027619507484307082,-0.0023535260966574666,-0.0009136497815989455,0.015401070970465993,581,-0.0381458232737808,-0.005303796559369676,-0.0036532540587974186,0.01866709717203823,581,-0.08326412361178182,-0.02481445556784763,-0.02749224086996977,-0.014172430553845441,581,0.05069048768710771,-0.01114808728089752,-0.00018232906519015317,0.023760793434535205,581,0.11471752776436506,-0.0022552196276573577,0.02045847979615178,0.042024102671333635,580
2026-06-01,GFS,long,stated,exit,0.05842612285750026,-0.0023535260966574666,-0.0009136497815989455,0.015401070970465993,581,0.0596772175653697,-0.005303796559369676,-0.0036532540587974186,0.01866709717203823,581,-0.03277868134617801,-0.02481445556784763,-0.02749224086996977,-0.014172430553845441,581,0.050669335668710014,-0.01114808728089752,-0.00018232906519015317,0.023760793434535205,581,0.03102714875516055,-0.0022552196276573577,0.02045847979615178,0.042024102671333635,580
2026-05-28,UMAC,long,inferred,entry,0.07364864864864873,-0.0010279166439490655,-0.0012175385068622015,-0.0069345321712917934,668,0.12905405405405412,0.000541459217057669,0.0015459085290514495,0.0023522801801447724,668,0.091216216216216,-0.0032886296107693795,-0.001466573842141693,0.007400504203522715,668,-0.13108108108108119,-0.013429081378612534,-0.007554760214921592,0.0029305660435918496,668,-0.3547297297297297,-0.009760768440337143,0.01441053265853512,0.02195445158134729,667
2026-05-28,INTC,long,stated,reentry,-0.05136901315245257,-0.0010279166439490655,-0.0012175385068622015,-0.0069345321712917934,668,-0.1072048970138142,0.000541459217057669,0.0015459085290514495,0.0023522801801447724,668,-0.07535776325585242,-0.0032886296107693795,-0.001466573842141693,0.007400504203522715,668,-0.032508892381503895,-0.013429081378612534,-0.007554760214921592,0.0029305660435918496,668,0.06146083216146914,-0.009760768440337143,0.01441053265853512,0.02195445158134729,667
2026-05-28,AAOI,long,inferred,hold,-0.06277363625606447,-0.0010279166439490655,-0.0012175385068622015,-0.0069345321712917934,668,0.19731392734587616,0.000541459217057669,0.0015459085290514495,0.0023522801801447724,668,0.20039048633297818,-0.0032886296107693795,-0.001466573842141693,0.007400504203522715,668,0.022245888060584473,-0.013429081378612534,-0.007554760214921592,0.0029305660435918496,668,-0.19719559815406462,-0.009760768440337143,0.01441053265853512,0.02195445158134729,667
2026-05-26,TSLA,long,stated,hold,0.015613828732212509,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,0.005073917756405866,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,-0.022717313591180566,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.08512650199497218,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,-0.1339053022440555,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,MXL,long,stated,stopped_out,0.051810237203495424,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.03318768206408651,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,-0.07657095297544736,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.24459009571369128,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,-0.11579275905118613,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,INTC,long,stated,entry,-0.014167746113989632,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.07156735751295329,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,-0.12621437823834192,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.12629533678756477,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,0.0658193005181349,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,INTC,long,stated,stopped_out,-0.014167746113989632,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.07156735751295329,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,-0.12621437823834192,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.12629533678756477,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,0.0658193005181349,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,INTC,long,stated,reentry,-0.014167746113989632,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.07156735751295329,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,-0.12621437823834192,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.12629533678756477,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,0.0658193005181349,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,EMP,long,stated,trim,0.001203079884504188,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.0014436958614052475,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,-0.0014436958614052475,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.011068334937439861,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,-0.020692974013474474,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,AAOI,long,stated,stopped_out,0.012442292534624588,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.10815223510865901,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,0.13934241639455025,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.0829861502083099,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,-0.17255939646436214,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
2026-05-26,AAOI,long,stated,reentry,0.012442292534624588,0.0032536133028902813,0.000507133861017425,-0.004512010326232449,716,-0.10815223510865901,0.017070808050865045,0.013793342053681509,-0.012182876396460388,716,0.13934241639455025,0.018658672941747386,0.01575311283758538,-0.0012349498920688747,716,-0.0829861502083099,-0.012141660274637448,-0.009191325015143564,-0.022008134689089288,716,-0.17255939646436214,-0.008397722247058691,0.004778205606701215,0.008102185168790785,716
