regime,slots,entry,stop,exit,taken,skipped,fill%,avg_expo%,final_x,CAGR%,maxDD%,Sharpe,MAR
SPY>200SMA [gate],50,LEADER,2.0ATR,close<50EMA,2082,1072,66.01141407736208,40.78306158483741,1.8969797511866684,3.4007958609528766,-26.67996736869186,0.31647999884033756,0.12746626762908295
SPY>200SMA [gate],50,LEADER,2.0ATR,target 4R,2113,1041,66.99429296131896,44.884277103135034,2.7188135811496914,5.273291018017634,-33.784062325727746,0.4629340494622286,0.15608812721144663
SPY>200SMA [gate],50,LEADER,20EMA,close<50EMA,2221,773,74.18169672678691,36.25016551707108,1.4516026097085033,1.9579648947950057,-33.58070305334307,0.22576055453989816,0.05830625081567742
SPY>200SMA [gate],50,LEADER,20EMA,target 4R,1858,1136,62.05744822979292,52.5360104871561,4.886023065722959,8.37669962560561,-30.240919618904215,0.6851665797762774,0.2769988390289945
SPY>200SMA [gate],50,POTENT,2.0ATR,close<50EMA,2281,1396,62.034267065542565,46.72440212850855,1.6146241653274542,2.5245293349373865,-30.58541795084031,0.24541940010498278,0.082540292207059
SPY>200SMA [gate],50,POTENT,2.0ATR,target 4R,2249,1428,61.16399238509655,51.925714746595936,3.986196907587067,7.41861104978796,-27.276757003861206,0.5980676226495522,0.27197555225270387
SPY>200SMA [gate],50,POTENT,20EMA,close<50EMA,2466,1191,67.43232157506152,45.02390325477748,1.7844541926490067,3.059058009305904,-30.01812739303705,0.30021523205566397,0.10190702335467726
SPY>200SMA [gate],50,POTENT,20EMA,target 4R,2150,1507,58.7913590374624,58.40329891976014,5.759088345948388,9.285307319187508,-26.767575845963666,0.7130050056609089,0.3468863737463793
SPY>200SMA [gate],50,REQ-only,2.0ATR,close<50EMA,2730,100379,2.6476835193824013,80.02137424645574,2.570163054773245,5.06753152051147,-21.961937860981216,0.4297076984858671,0.23074154715257275
SPY>200SMA [gate],50,REQ-only,2.0ATR,target 4R,2275,100834,2.206402932818668,82.75030143998126,3.1832251557404945,6.184433089360297,-25.033830037417125,0.5130927077070334,0.2470430245837995
SPY>200SMA [gate],50,REQ-only,20EMA,close<50EMA,2781,99474,2.7196714097110166,79.76100131404415,1.2730538039080546,1.2755840643055238,-29.68322144322355,0.14555277489117593,0.042973235460490415
SPY>200SMA [gate],50,REQ-only,20EMA,target 4R,2078,100177,2.0321744657962935,83.03132871492414,2.6231075169728864,5.043976838818076,-30.89466293385561,0.4459982769689171,0.1632636954032175
SPY>200SMA [gate+exit],30,BOTH,2.0ATR,close<50EMA,1572,447,77.86032689450222,27.359477650716666,1.0425201935893438,0.2177378698063226,-42.525227176684275,0.05843555498554768,0.005120204741097865
SPY>200SMA [gate+exit],30,BOTH,2.0ATR,target 4R,1590,429,78.7518573551263,28.689634124048702,1.4159674306728947,1.8167848860081603,-38.84706039080302,0.22138295973406133,0.04676762843137241
SPY>200SMA [gate+exit],30,BOTH,20EMA,close<50EMA,1490,520,74.12935323383084,22.616793044651924,1.3311803216444298,1.4995728252301666,-29.46843497721112,0.22163143876475114,0.050887426712339284
SPY>200SMA [gate+exit],30,BOTH,20EMA,target 4R,1289,721,64.12935323383084,28.18148975614109,2.0201004231435893,3.6925479000601724,-23.15101308152485,0.47676841916791163,0.159498328952478
SPY>200SMA [gate+exit],30,BREAKOUT,2.0ATR,close<50EMA,3508,6191,36.16867718321476,59.334213958194624,3.0408470898489623,6.020004921847155,-29.97449810019569,0.3743187168092635,0.20083755536870368
SPY>200SMA [gate+exit],30,BREAKOUT,2.0ATR,target 4R,3303,6396,34.05505722239406,63.477572657989306,4.444895537018511,8.006928391368495,-24.507467721234345,0.661340193941582,0.3267138197403782
SPY>200SMA [gate+exit],30,BREAKOUT,20EMA,close<50EMA,3405,6136,35.68808301016665,53.17755213316472,1.8933202858469325,3.4117130670764384,-32.00121513039916,0.2834201828573415,0.10661198498789265
SPY>200SMA [gate+exit],30,BREAKOUT,20EMA,target 4R,2737,6804,28.68672046955246,54.06875628828462,3.941130641936163,7.328514321117119,-28.01338203397732,0.6754293699051355,0.26160762425002426
SPY>200SMA [gate+exit],30,CONFIRMED,2.0ATR,close<50EMA,2860,2679,51.633868929409644,50.732913758036936,2.5209105935619815,4.929247729631281,-24.45322115631734,0.36313297851590076,0.20157866720793305
SPY>200SMA [gate+exit],30,CONFIRMED,2.0ATR,target 4R,2785,2754,50.27983390503701,55.144787861536315,4.098651549826526,7.546747806109999,-25.2880723914913,0.653407980673595,0.2984311215689678
SPY>200SMA [gate+exit],30,CONFIRMED,20EMA,close<50EMA,2693,2670,50.214432220771954,42.010515243734105,2.2401903787083244,4.329434330490223,-24.38701334087334,0.3565295073724266,0.1775303219781311
