universe,slots,entry,stop,exit,taken,skipped,fill%,avg_expo%,final_x,CAGR%,maxDD%,Sharpe,MAR
NARROW,10,BREAKOUT,20EMA,close<50EMA,841,808,51.00060642813827,17.363727034131024,1.8552422479626869,3.3013526734323895,-16.102769969559315,0.4489592437323815,0.2050176882407976
NARROW,10,BREAKOUT,20EMA,hold 20d,1234,415,74.83323226197696,11.677716246562113,1.3576858900505617,1.6385941930486814,-13.86404984500691,0.31450610116370586,0.11819015449073962
NARROW,10,BREAKOUT,20EMA,target 4R,683,966,41.41904184354154,20.47281090193396,2.032591010741422,3.7384235988849435,-12.078652046667493,0.579276758417843,0.3095066886968051
NARROW,10,BREAKOUT,3.0%,close<50EMA,1280,385,76.87687687687688,33.03903535663177,2.258470751435462,4.3656523009055315,-35.67982424152072,0.2626624377827327,0.12235632864539754
NARROW,10,BREAKOUT,3.0%,hold 20d,1502,163,90.2102102102102,20.55793991416329,1.531216807820115,2.292166533363882,-38.92742546709894,0.22369398554462988,0.05888307551449035
NARROW,10,BREAKOUT,3.0%,target 4R,1612,53,96.81681681681681,18.01144492131638,0.9135429333551927,-0.4798286665059326,-37.610623023662285,-0.009815067987413542,-0.01275779628016409
NARROW,10,CONFIRMED,2.0ATR,close<50EMA,688,196,77.82805429864253,14.063511325069145,1.4013443555714453,1.7918219598278329,-12.363314946591641,0.2698405834279368,0.14493054391709143
NARROW,10,CONFIRMED,2.0ATR,hold 20d,828,56,93.66515837104072,8.111773209986609,1.4587152002270363,2.0297735262502226,-7.690120735473083,0.40994377368960383,0.2639455993047363
NARROW,10,CONFIRMED,2.0ATR,target 4R,693,191,78.39366515837104,15.905219802708874,1.5257512671251996,2.2190786137318064,-14.62473580325323,0.3603621045022377,0.15173461206992736
NARROW,10,CONFIRMED,20EMA,close<50EMA,653,212,75.49132947976878,11.456256422799239,1.3164999736354277,1.455865912205545,-9.6154530572508,0.27481280569247557,0.15140897714722956
NARROW,10,CONFIRMED,20EMA,hold 20d,805,60,93.0635838150289,6.725629111238188,1.2742682686659195,1.2966086402444343,-7.147161583182982,0.33148219047257654,0.18141588449536508
NARROW,10,CONFIRMED,20EMA,target 4R,552,313,63.8150289017341,15.42224111270508,1.9730400641989425,3.5676067828271485,-9.902634491105433,0.6423539853732044,0.3602684503837419
NARROW,10,CONFIRMED,3.0%,close<50EMA,824,60,93.21266968325791,20.433892754809786,1.7588061144361968,3.0119540198867423,-31.301530715655346,0.2276432691028993,0.09622385714128429
NARROW,10,CONFIRMED,3.0%,hold 20d,880,4,99.5475113122172,11.672124437167481,2.145208319494084,4.143304755152322,-18.806336051616725,0.36445414676562343,0.22031429959458446
NARROW,10,CONFIRMED,3.0%,target 4R,884,0,100.0,9.138354482194053,1.107190852227855,0.5430973480571089,-15.728773062350431,0.09728664752475422,0.034528907366405286
NARROW,10,DUMB,2.0ATR,close<50EMA,1532,21092,6.771570014144271,60.441171116544744,2.301605239269859,4.523743730908336,-19.60187128181157,0.5356625202001202,0.23078121807206664
NARROW,10,DUMB,2.0ATR,hold 20d,3090,19534,13.658062234794908,65.43651388398848,2.542390872754747,5.140778261573997,-24.581911373515496,0.6103156001490693,0.2091285003619638
NARROW,10,DUMB,2.0ATR,target 4R,1171,21453,5.175919377652051,59.741691866846736,2.6809036843796266,5.23059289125114,-25.41133952644692,0.7248239066277343,0.20583696053517314
NARROW,10,DUMB,20EMA,close<50EMA,1633,20848,7.263911747698056,68.23527632391874,2.487869138248681,4.954139224852172,-27.87357985936032,0.45821070706141087,0.17773602278031417
NARROW,10,DUMB,20EMA,hold 20d,3310,19171,14.723544326320004,70.86504283508762,2.8010357002561466,5.684302638934802,-29.865594008899098,0.5584317590076188,0.19032946866019276
NARROW,10,DUMB,20EMA,target 4R,1393,21088,6.196343579022286,62.95806684101335,2.9308192540294398,5.8036491161483905,-27.803668619218648,0.6928540474849217,0.20873681080117432
NARROW,10,DUMB,3.0%,close<50EMA,1896,20736,8.377518557794273,84.68492586490895,3.43817010322553,6.7618870043734125,-28.927813839358574,0.5343033268074698,0.23375036364391047
NARROW,10,DUMB,3.0%,hold 20d,3732,18900,16.489925768822907,85.00617792421681,1.8888359460401987,3.4735843868726635,-42.312317283142086,0.2991532392483957,0.08209392937825685
NARROW,10,DUMB,3.0%,target 4R,2322,20310,10.25980911983033,88.5955518945632,4.135699010498005,7.844980304951243,-31.3567252983852,0.6895373068286861,0.250184935776927
NARROW,10,GATES,2.0ATR,close<50EMA,1131,1741,39.380222841225624,23.18677711824397,2.4257987835814694,4.768849596335123,-16.65667854083006,0.5139584217390264,0.28630255333591104
NARROW,10,GATES,2.0ATR,hold 20d,1718,1154,59.81894150417827,18.018946609479766,2.471903276988845,4.934457844297069,-10.945854593961545,0.7178186917075067,0.4508060838867018
NARROW,10,GATES,2.0ATR,target 4R,971,1901,33.809192200557106,26.937916150333734,2.7021707732314493,5.246144771611916,-21.035078160905783,0.6734025427359347,0.24939982307087438
NARROW,10,GATES,20EMA,close<50EMA,1157,1658,41.101243339254,25.43769933521802,2.427230290855066,4.770692411270727,-20.187930386404474,0.4584363158919131,0.23631409064514813
NARROW,10,GATES,20EMA,hold 20d,1738,1077,61.740674955595026,19.271870955546934,2.4994435783247657,4.991135307651495,-11.48655288494238,0.6187516532062183,0.4345198561871708
NARROW,10,GATES,20EMA,target 4R,1008,1807,35.80817051509769,25.005226410290025,2.1769743947886657,4.134351447383078,-17.862659341422983,0.5493841435589757,0.2314521801239101
NARROW,10,GATES,3.0%,close<50EMA,1723,1157,59.826388888888886,48.53085410706941,5.3233169317351035,9.156608988102377,-31.449214021440387,0.4286176165258774,0.291155415898785
NARROW,10,GATES,3.0%,hold 20d,2251,629,78.15972222222223,33.036371066611906,4.367384495751675,8.145816800259187,-24.466579071756666,0.516266836148183,0.3329364835340803
NARROW,10,GATES,3.0%,target 4R,2496,384,86.66666666666667,31.338373518593922,1.7578535048040476,3.0419158490367026,-30.377015922884464,0.27148604282737016,0.10013873175557976
NARROW,10,LEADER,2.0ATR,close<50EMA,413,80,83.77281947261663,8.476599856013282,1.502579725851535,2.178263507332434,-6.9539803960514845,0.31960044224152184,0.31323981134161183
NARROW,10,LEADER,2.0ATR,hold 20d,483,10,97.97160243407708,4.551008842997514,1.3679082855875484,1.6860581219459547,-6.232858323476675,0.44823081337178927,0.27051122204964145
NARROW,10,LEADER,2.0ATR,target 4R,429,64,87.0182555780933,9.015605856579299,1.5792120558258693,2.4613231343654007,-8.59422319559916,0.46977195358374196,0.2863927406057792
NARROW,10,LEADER,20EMA,close<50EMA,387,89,81.30252100840336,6.595172113525547,1.387992307377526,1.7380162333598514,-5.10767149702197,0.3576915416122899,0.3402756489670885
NARROW,10,LEADER,20EMA,hold 20d,460,16,96.63865546218487,3.5446798461467983,1.2219842182932394,1.0712825521183467,-5.756239387165141,0.3979313139035848,0.18610806119478238
NARROW,10,LEADER,20EMA,target 4R,350,126,73.52941176470588,9.744949375628748,1.968169737447273,3.5544041647689317,-6.755934944773234,0.7494232825578507,0.5261158068904758
NARROW,10,LEADER,3.0%,close<50EMA,479,14,97.16024340770791,10.461036311709536,1.5972602304256187,2.491670233128618,-30.601604000240247,0.19707058024312704,0.08142286375279728
NARROW,10,LEADER,3.0%,hold 20d,493,0,100.0,5.80783353733169,1.3916728394831188,1.7735573346787437,-19.09347117679605,0.23725658704096186,0.09288815628423373
NARROW,10,LEADER,3.0%,target 4R,493,0,100.0,4.167686658506714,1.0034746485049542,0.01845183970028419,-11.860718840156249,0.025867190051308164,0.0015557100668985348
NARROW,10,POTENT,2.0ATR,close<50EMA,521,63,89.21232876712328,10.767825991519654,1.2514978842578106,1.1875688784744876,-9.18883693451239,0.21468863822653356,0.1292403910242539
NARROW,10,POTENT,2.0ATR,hold 20d,572,12,97.94520547945206,5.825225472264881,1.2085091909769152,1.0142542554461675,-8.01586548027774,0.25326909188973634,0.1265308478468909
NARROW,10,POTENT,2.0ATR,target 4R,522,62,89.38356164383562,12.319177673354021,1.4562539065006805,1.9718154375536034,-8.886906737652932,0.36318169465934874,0.22187871390606803
NARROW,10,POTENT,20EMA,close<50EMA,504,77,86.74698795180723,8.863598352920151,1.1384355847492196,0.6837391988651964,-8.711734469478472,0.16801673130138284,0.07848485296018537
NARROW,10,POTENT,20EMA,hold 20d,567,14,97.59036144578313,4.807417575951438,1.0632421803149577,0.32686133961321584,-7.913356538433369,0.12133045730306118,0.041305018676426976
NARROW,10,POTENT,20EMA,target 4R,451,130,77.62478485370052,12.914836049878923,1.389593487366915,1.7116157577767632,-9.039672529758969,0.3574167721819791,0.18934488524247473
NARROW,10,POTENT,3.0%,close<50EMA,570,14,97.6027397260274,13.607698607698659,1.1511123531610692,0.7423529589757116,-28.70250416983422,0.10196833414466804,0.02586370006544273
NARROW,10,POTENT,3.0%,hold 20d,584,0,100.0,7.813267813267816,1.0418633412058638,0.21869963219356414,-22.85711827624617,0.05688293306704206,0.009568119198159973
NARROW,10,POTENT,3.0%,target 4R,584,0,100.0,6.425061425061412,0.9665226889929914,-0.1810348607284018,-16.92324031110266,-0.0016620827371804307,-0.01069741121678879
NARROW,10,REQ-only,2.0ATR,close<50EMA,1535,24066,5.995859536736846,63.908627226317655,3.3023048044307814,6.460512278117614,-23.321707193289587,0.6505275341640934,0.27701712505748777
NARROW,10,REQ-only,2.0ATR,hold 20d,3162,22439,12.351080035936096,68.18357449687137,4.0637973876790925,7.732707954202844,-24.45346069095413,0.8674876480078499,0.3162214155259972
NARROW,10,REQ-only,2.0ATR,target 4R,1128,24473,4.406077887582517,61.954283340299824,3.432564581035213,6.532259974862575,-23.414097373148746,0.8893387111140003,0.2789883321470151
NARROW,10,REQ-only,20EMA,close<50EMA,1618,23813,6.3623137116118125,70.94682889574725,2.630322619367957,5.204100217043339,-27.13959697977427,0.5451800414054496,0.19175303969774068
NARROW,10,REQ-only,20EMA,hold 20d,3366,22065,13.235814557036688,74.32107757129792,3.2825951224094814,6.5247116739031386,-33.92212779863161,0.63629522362044,0.1923438209016576
NARROW,10,REQ-only,20EMA,target 4R,1400,24031,5.505092210294523,64.1787547485498,4.32147327260132,7.8041497746395905,-30.240216363024597,0.9359611269581879,0.25807188946511317
NARROW,10,REQ-only,3.0%,close<50EMA,1989,23620,7.766800734116912,87.26382370944668,3.6065025214677258,6.950167539608132,-33.92769364053152,0.5224858845379711,0.20485234314027037
NARROW,10,REQ-only,3.0%,hold 20d,3826,21783,14.940060135108752,87.26551373346862,2.388303146951453,4.730484502649301,-44.44842001071767,0.39739799387282504,0.10642638144412464
NARROW,10,REQ-only,3.0%,target 4R,2307,23302,9.008551681049632,89.65692245229361,3.4121810216765,6.6610510812142865,-34.2397900321346,0.6127316541760812,0.19454123623313058
NARROW,20,BOTH,2.0ATR,close<50EMA,319,0,100.0,6.6268079638504656,1.3671145771155644,1.6642590743236818,-6.708368032432633,0.3350724541473163,0.24808702597674523
NARROW,20,BOTH,2.0ATR,hold 20d,319,0,100.0,3.1271698576756672,1.2787035623243912,1.322295853156552,-4.971996627433295,0.4096610241668204,0.26594866252738464
NARROW,20,BOTH,2.0ATR,target 4R,319,0,100.0,6.711814930271002,1.4194860324404701,1.8796318048445393,-7.658900038197547,0.4080608547349948,0.24541798371439427
NARROW,20,BOTH,20EMA,close<50EMA,316,2,99.37106918238993,5.443950294335669,1.2452287815555287,1.1593184946728563,-5.303323444300611,0.3152929673212965,0.21860226079907602
NARROW,20,BOTH,20EMA,hold 20d,318,0,100.0,2.5231959235716093,1.144498972062457,0.720808784051985,-5.075371679608676,0.3087814466969951,0.1420208862629665
NARROW,20,BOTH,20EMA,target 4R,310,8,97.48427672955975,8.184534909405025,1.4114938074071266,1.793691236257322,-6.985673026013483,0.4197443595656475,0.25676713318500805
NARROW,20,BOTH,3.0%,close<50EMA,319,0,100.0,7.03316953316953,1.3599993084365125,1.6291356531444423,-26.76964894228242,0.18818135716942522,0.06085756509758472
NARROW,20,BOTH,3.0%,hold 20d,319,0,100.0,3.974201474201465,1.111968436291268,0.5669559468633789,-11.503286831934945,0.11251816479937138,0.04928643049127659
NARROW,20,BOTH,3.0%,target 4R,319,0,100.0,2.9811629811629783,1.0713356444008657,0.3673554111118582,-8.688990716965206,0.09623605605778529,0.04227826028109327
NARROW,20,BREAKOUT,2.0ATR,close<50EMA,1269,396,76.21621621621621,26.773788022403533,2.6755651737365267,5.3060843107543,-17.34740059916735,0.4856300067451082,0.3058720112227641
NARROW,20,BREAKOUT,2.0ATR,hold 20d,1544,121,92.73273273273273,15.416666906992484,1.6398728405317298,2.66744102591554,-12.719826333915574,0.39026758026143155,0.20970734630261384
NARROW,20,BREAKOUT,2.0ATR,target 4R,1238,427,74.35435435435436,30.876849931404013,2.416141140692711,4.676570991295215,-20.053877246921527,0.48856300573829714,0.23320033994987757
NARROW,20,BREAKOUT,20EMA,close<50EMA,1221,428,74.04487568223166,24.875871056797713,2.4923564095872477,4.911518648840318,-15.782930064191659,0.49623216726604524,0.3111918147558406
NARROW,20,BREAKOUT,20EMA,hold 20d,1529,120,92.72286234081261,14.29271781231682,1.748066834188687,3.0131408240572144,-11.22940590454682,0.45163932548205593,0.2683259336842731
NARROW,20,BREAKOUT,20EMA,target 4R,1127,522,68.34445118253487,32.05357801399658,4.221543445290408,7.7368297969493405,-15.187911080897898,0.7644566534215992,0.5094071038301039
NARROW,20,BREAKOUT,3.0%,close<50EMA,1280,385,76.87687687687688,33.03903535663177,2.258470751435462,4.3656523009055315,-35.67982424152072,0.2626624377827327,0.12235632864539754
NARROW,20,BREAKOUT,3.0%,hold 20d,1502,163,90.2102102102102,20.55793991416329,1.531216807820115,2.292166533363882,-38.92742546709894,0.22369398554462988,0.05888307551449035
NARROW,20,BREAKOUT,3.0%,target 4R,1612,53,96.81681681681681,18.01144492131638,0.9135429333551927,-0.4798286665059326,-37.610623023662285,-0.009815067987413542,-0.01275779628016409
NARROW,20,CONFIRMED,2.0ATR,close<50EMA,822,62,92.98642533936652,16.689708244006635,1.632071043874555,2.6112972864343664,-12.56339796315663,0.304100905800551,0.20784960359388807
NARROW,20,CONFIRMED,2.0ATR,hold 20d,884,0,100.0,8.661116796744679,1.6146456612901123,2.5827632186436578,-7.738805062919818,0.4987662026781243,0.3337418629419763
NARROW,20,CONFIRMED,2.0ATR,target 4R,850,34,96.15384615384616,19.386366123322126,1.810403571733994,3.131517055879618,-14.627556464286917,0.4196839765963188,0.21408340234578457
NARROW,20,CONFIRMED,20EMA,close<50EMA,802,63,92.71676300578035,13.922458540709158,1.436968361667955,1.9236019676957872,-12.273024534305632,0.29485685111869436,0.15673414180171508
NARROW,20,CONFIRMED,20EMA,hold 20d,865,0,100.0,7.208973091308984,1.3516815091329646,1.6146519766511824,-7.146365260972798,0.39426296505773395,0.2259403091903237
NARROW,20,CONFIRMED,20EMA,target 4R,763,102,88.20809248554913,21.408249048045974,2.5421586573778048,4.9304398796915505,-12.174191364777066,0.7163521266777444,0.40499115973784733
NARROW,20,CONFIRMED,3.0%,close<50EMA,824,60,93.21266968325791,20.433892754809786,1.7588061144361968,3.0119540198867423,-31.301530715655346,0.2276432691028993,0.09622385714128429
NARROW,20,CONFIRMED,3.0%,hold 20d,880,4,99.5475113122172,11.672124437167481,2.145208319494084,4.143304755152322,-18.806336051616725,0.36445414676562343,0.22031429959458446
NARROW,20,CONFIRMED,3.0%,target 4R,884,0,100.0,9.138354482194053,1.107190852227855,0.5430973480571089,-15.728773062350431,0.09728664752475422,0.034528907366405286
NARROW,20,DUMB,2.0ATR,close<50EMA,2443,20181,10.798267326732674,84.9911738136164,3.1055397060299663,6.1989949434463565,-30.158335591186724,0.5808994166515773,0.2055483110035393
NARROW,20,DUMB,2.0ATR,hold 20d,4571,18053,20.20420792079208,85.64500951784542,3.46449157028518,6.899202716191155,-34.599767553893216,0.611376214066055,0.1994002620232877
NARROW,20,DUMB,2.0ATR,target 4R,1944,20680,8.592644978783593,89.44976547618678,4.968707501308048,8.641458708505056,-38.04063038037386,0.8246779506999211,0.22716391979044084
NARROW,20,DUMB,20EMA,close<50EMA,2271,20210,10.101863796094479,86.30352140931853,3.7992470808764516,7.3381986173824965,-31.198967511254615,0.5669165741032752,0.23520645722443662
NARROW,20,DUMB,20EMA,hold 20d,4549,17932,20.23486499710867,86.20562459930369,4.551015563599819,8.47252204124118,-31.77987681544946,0.6819809667392356,0.2666002165597556
NARROW,20,DUMB,20EMA,target 4R,1975,20506,8.78519638806103,90.21349546965507,5.134153948942641,8.923131314169952,-38.73519099719916,0.8361831929680344,0.23036239358714303
NARROW,20,DUMB,3.0%,close<50EMA,1896,20736,8.377518557794273,84.68492586490895,3.43817010322553,6.7618870043734125,-28.927813839358574,0.5343033268074698,0.23375036364391047
NARROW,20,DUMB,3.0%,hold 20d,3732,18900,16.489925768822907,85.00617792421681,1.8888359460401987,3.4735843868726635,-42.312317283142086,0.2991532392483957,0.08209392937825685
NARROW,20,DUMB,3.0%,target 4R,2322,20310,10.25980911983033,88.5955518945632,4.135699010498005,7.844980304951243,-31.3567252983852,0.6895373068286861,0.250184935776927
NARROW,20,GATES,2.0ATR,close<50EMA,1756,1116,61.14206128133705,36.743767685874666,4.221377684137188,7.865040895024911,-16.21788690028323,0.5992440659745717,0.48496089184636965
NARROW,20,GATES,2.0ATR,hold 20d,2345,527,81.65041782729806,24.32812433847397,2.9746935160348373,5.973623813475815,-15.11544590453825,0.6645477296142408,0.39519997300789506
NARROW,20,GATES,2.0ATR,target 4R,1589,1283,55.32729805013928,44.19176009340177,5.781428293563769,9.445303266490402,-29.09579800308,0.8509376427761514,0.32462774402993
NARROW,20,GATES,20EMA,close<50EMA,1771,1044,62.91296625222025,39.96968753744263,4.732211293429803,8.512190933991072,-18.95627360370826,0.5760294537632621,0.44904347299175407
NARROW,20,GATES,20EMA,hold 20d,2331,484,82.8063943161634,25.86586943921713,2.9702885070914373,5.957219262072466,-15.727645121407917,0.5866370503589716,0.3787737589503281
NARROW,20,GATES,20EMA,target 4R,1658,1157,58.898756660746,41.78451787983669,6.192615174006818,9.922134214543776,-18.900899055969678,0.8505090515371608,0.5249556746037412
NARROW,20,GATES,3.0%,close<50EMA,1725,1155,59.895833333333336,48.55333060890839,5.2926199739176045,9.123536882540616,-31.65628264230599,0.4273655497660601,0.2882061986124602
NARROW,20,GATES,3.0%,hold 20d,2251,629,78.15972222222223,33.044544340007896,4.3672555006923615,8.14564711646657,-24.466579071756666,0.5162568828008416,0.33292954820437526
NARROW,20,GATES,3.0%,target 4R,2496,384,86.66666666666667,31.338373518593922,1.7578535048040476,3.0419158490367026,-30.377015922884464,0.27148604282737016,0.10013873175557976
NARROW,20,LEADER,2.0ATR,close<50EMA,479,14,97.16024340770791,9.50721216623696,1.4907894618381348,2.135674637137064,-8.493358795625007,0.3246630848106455,0.2514523039150502
NARROW,20,LEADER,2.0ATR,hold 20d,493,0,100.0,4.650932477324177,1.4487206320974868,1.998036382109758,-6.238422308855151,0.5146229042381502,0.3202791159671313
NARROW,20,LEADER,2.0ATR,target 4R,493,0,100.0,10.02766334265877,1.6346684497673412,2.649681932860082,-8.594223195599227,0.4425109740616171,0.3083096485342483
NARROW,20,LEADER,20EMA,close<50EMA,455,21,95.58823529411765,7.5344852392928425,1.3426019302070349,1.5603924519297152,-6.532857705027817,0.30382277008732117,0.23885296793297764
NARROW,20,LEADER,20EMA,hold 20d,476,0,100.0,3.6569425859233524,1.2709484600554004,1.282564048033774,-5.085187190447538,0.4540748067757519,0.25221570022890305
NARROW,20,LEADER,20EMA,target 4R,447,29,93.90756302521008,11.751283716911395,2.072347936981436,3.8302824832988636,-7.608914740503458,0.6810523031773357,0.5033940599846208
NARROW,20,LEADER,3.0%,close<50EMA,479,14,97.16024340770791,10.461036311709536,1.5972602304256187,2.491670233128618,-30.601604000240247,0.19707058024312704,0.08142286375279728
NARROW,20,LEADER,3.0%,hold 20d,493,0,100.0,5.80783353733169,1.3916728394831188,1.7735573346787437,-19.09347117679605,0.23725658704096186,0.09288815628423373
NARROW,20,LEADER,3.0%,target 4R,493,0,100.0,4.167686658506714,1.0034746485049542,0.01845183970028419,-11.860718840156249,0.025867190051308164,0.0015557100668985348
NARROW,20,POTENT,2.0ATR,close<50EMA,573,11,98.11643835616438,11.817051238137832,1.2434663414213547,1.1532918215120924,-9.831045292847396,0.19819764752173732,0.11731121026887885
NARROW,20,POTENT,2.0ATR,hold 20d,584,0,100.0,5.946255355608375,1.2219537308932262,1.0738210654335445,-8.015865480277352,0.265618445135729,0.13396196182129416
NARROW,20,POTENT,2.0ATR,target 4R,579,5,99.14383561643835,13.42116872446963,1.4978778647197837,2.1212169782421464,-9.868933944961144,0.36225293594958763,0.214938816094234
NARROW,20,POTENT,20EMA,close<50EMA,569,12,97.93459552495698,9.92555587582812,1.1419351214940472,0.6999816070182519,-9.162416729659972,0.15992500174260807,0.0763970497818897
NARROW,20,POTENT,20EMA,hold 20d,581,0,100.0,4.917692444258383,1.0737100892004448,0.37918053828456255,-8.742865869910387,0.13607660900806462,0.043370279714522154
NARROW,20,POTENT,20EMA,target 4R,557,24,95.86919104991394,15.64287148343136,1.4819357182277197,2.049729901905817,-8.217541303011433,0.36418734905484546,0.24943347728044452
NARROW,20,POTENT,3.0%,close<50EMA,570,14,97.6027397260274,13.607698607698659,1.1511123531610692,0.7423529589757116,-28.70250416983422,0.10196833414466804,0.02586370006544273
NARROW,20,POTENT,3.0%,hold 20d,584,0,100.0,7.813267813267816,1.0418633412058638,0.21869963219356414,-22.85711827624617,0.05688293306704206,0.009568119198159973
NARROW,20,POTENT,3.0%,target 4R,584,0,100.0,6.425061425061412,0.9665226889929914,-0.1810348607284018,-16.92324031110266,-0.0016620827371804307,-0.01069741121678879
NARROW,20,REQ-only,2.0ATR,close<50EMA,2424,23177,9.468380141400727,87.09817797200677,5.867586999809244,9.716269110656551,-28.030312371839816,0.8226222187414916,0.3466343500480515
NARROW,20,REQ-only,2.0ATR,hold 20d,4648,20953,18.15554079918753,87.54238338556925,5.422117292177901,9.391446487445254,-30.509766989548538,0.8048575976114886,0.3078177060697448
NARROW,20,REQ-only,2.0ATR,target 4R,1975,23626,7.714542400687473,90.39675450658535,6.053906407126909,9.679162577212995,-36.70204826139732,0.9273699959931649,0.2637226813140398
NARROW,20,REQ-only,20EMA,close<50EMA,2311,23120,9.0873343557076,88.39879092696665,4.850048715874284,8.626664233026403,-33.708091855554265,0.6822702096012586,0.25592265115430857
NARROW,20,REQ-only,20EMA,hold 20d,4598,20833,18.080295702095867,88.37209451035936,5.497027333340884,9.474057994744257,-37.254838334856835,0.7681113946191537,0.25430409627841605
NARROW,20,REQ-only,20EMA,target 4R,1988,23443,7.817230938618222,92.01487772479663,6.874609402334451,10.511749944253568,-40.386892561694765,0.998915496896549,0.2602762747392829
NARROW,20,REQ-only,3.0%,close<50EMA,1989,23620,7.766800734116912,87.26382370944668,3.6065025214677258,6.950167539608132,-33.92769364053152,0.5224858845379711,0.20485234314027037
NARROW,20,REQ-only,3.0%,hold 20d,3826,21783,14.940060135108752,87.26551373346862,2.388303146951453,4.730484502649301,-44.44842001071767,0.39739799387282504,0.10642638144412464
NARROW,20,REQ-only,3.0%,target 4R,2307,23302,9.008551681049632,89.65692245229361,3.4121810216765,6.6610510812142865,-34.2397900321346,0.6127316541760812,0.19454123623313058
NARROW,30,BOTH,2.0ATR,close<50EMA,319,0,100.0,6.6268079638504656,1.3671145771155644,1.6642590743236818,-6.708368032432633,0.3350724541473163,0.24808702597674523
NARROW,30,BOTH,2.0ATR,hold 20d,319,0,100.0,3.1271698576756672,1.2787035623243912,1.322295853156552,-4.971996627433295,0.4096610241668204,0.26594866252738464
NARROW,30,BOTH,2.0ATR,target 4R,319,0,100.0,6.711814930271002,1.4194860324404701,1.8796318048445393,-7.658900038197547,0.4080608547349948,0.24541798371439427
NARROW,30,BOTH,20EMA,close<50EMA,318,0,100.0,5.479710803548179,1.2463183371737678,1.1639684289401098,-5.303323444300611,0.31678872889160997,0.21947905707901075
NARROW,30,BOTH,20EMA,hold 20d,318,0,100.0,2.5231959235716093,1.144498972062457,0.720808784051985,-5.075371679608676,0.3087814466969951,0.1420208862629665
NARROW,30,BOTH,20EMA,target 4R,318,0,100.0,8.575920001111106,1.402504060235994,1.7601476475182176,-6.450252726801375,0.4101966518666535,0.27288041601915025
NARROW,30,BOTH,3.0%,close<50EMA,319,0,100.0,7.03316953316953,1.3599993084365125,1.6291356531444423,-26.76964894228242,0.18818135716942522,0.06085756509758472
NARROW,30,BOTH,3.0%,hold 20d,319,0,100.0,3.974201474201465,1.111968436291268,0.5669559468633789,-11.503286831934945,0.11251816479937138,0.04928643049127659
NARROW,30,BOTH,3.0%,target 4R,319,0,100.0,2.9811629811629783,1.0713356444008657,0.3673554111118582,-8.688990716965206,0.09623605605778529,0.04227826028109327
NARROW,30,BREAKOUT,2.0ATR,close<50EMA,1445,220,86.78678678678679,30.124116593262908,3.0265617099527544,5.9902145806758345,-19.217600459530992,0.496405286834515,0.31170460606100175
NARROW,30,BREAKOUT,2.0ATR,hold 20d,1631,34,97.95795795795796,16.391744392127087,1.8828332554641156,3.425154432287547,-11.99572686251088,0.4769563530572207,0.2855312122012265
NARROW,30,BREAKOUT,2.0ATR,target 4R,1419,246,85.22522522522523,35.228899943985816,3.325021378659276,6.422648450894619,-19.57303146352496,0.58195890387369,0.3281376450481599
NARROW,30,BREAKOUT,20EMA,close<50EMA,1418,231,85.99151000606427,28.674689278725438,2.914570899953993,5.771087368228867,-15.369240419648811,0.5365327107111644,0.3754959393341793
NARROW,30,BREAKOUT,20EMA,hold 20d,1618,31,98.1200727713766,15.243747647428062,1.9113310509157082,3.503200766670256,-10.615339769088461,0.5036423722936367,0.3300130606154941
NARROW,30,BREAKOUT,20EMA,target 4R,1328,321,80.53365676167374,37.11254927582892,4.908669718277598,8.580795297463851,-14.46984622653169,0.7542456667581772,0.5930121967523218
NARROW,30,BREAKOUT,3.0%,close<50EMA,1280,385,76.87687687687688,33.03903535663177,2.258470751435462,4.3656523009055315,-35.67982424152072,0.2626624377827327,0.12235632864539754
NARROW,30,BREAKOUT,3.0%,hold 20d,1502,163,90.2102102102102,20.55793991416329,1.531216807820115,2.292166533363882,-38.92742546709894,0.22369398554462988,0.05888307551449035
NARROW,30,BREAKOUT,3.0%,target 4R,1612,53,96.81681681681681,18.01144492131638,0.9135429333551927,-0.4798286665059326,-37.610623023662285,-0.009815067987413542,-0.01275779628016409
NARROW,30,CONFIRMED,2.0ATR,close<50EMA,867,17,98.07692307692308,17.475454104280285,1.6191933957930407,2.5685306627999616,-12.779799230935772,0.295140356271612,0.20098364742556965
NARROW,30,CONFIRMED,2.0ATR,hold 20d,884,0,100.0,8.661116796744679,1.6146456612901123,2.5827632186436578,-7.738805062919818,0.4987662026781243,0.3337418629419763
NARROW,30,CONFIRMED,2.0ATR,target 4R,877,7,99.2081447963801,20.111395586210406,1.962085613665246,3.56348789233345,-14.627527722289935,0.45559593789234687,0.24361518637925966
NARROW,30,CONFIRMED,20EMA,close<50EMA,846,19,97.80346820809248,14.559665415408144,1.4231062821177443,1.8716897991551296,-12.050235037751955,0.27428453526176233,0.15532392466133213
NARROW,30,CONFIRMED,20EMA,hold 20d,865,0,100.0,7.208973091308984,1.3516815091329646,1.6146519766511824,-7.146365260972798,0.39426296505773395,0.2259403091903237
NARROW,30,CONFIRMED,20EMA,target 4R,839,26,96.99421965317919,23.235559304084735,2.790019237296157,5.435211537913531,-12.169285817626196,0.6925451053279095,0.44663356743919025
NARROW,30,CONFIRMED,3.0%,close<50EMA,824,60,93.21266968325791,20.433892754809786,1.7588061144361968,3.0119540198867423,-31.301530715655346,0.2276432691028993,0.09622385714128429
