tkr,spot,fvr,iv30,ath_pctile,dte,cost,ba,oi,earn_days,earn_in_win,g_fvr,g_liq,ib_iv30,ib_pctile,ib_asof,ib_days,iv_src,ivpct,g_iv,rsi14,g_rsi,pass_all
LRCX,268.265,1.1055717435629535,0.5394,70.66666666666667,8.0,16.55,9.589041095890412,94.0,35.0,False,False,True,,,,,athena,70.66666666666667,False,35.68450563022731,True,False
LUMN,6.725,1.1791808876648266,0.6233,17.75700934579439,8.0,0.525,32.258064516129025,145.0,43.0,False,False,False,,,,,athena,17.75700934579439,True,53.43485697313079,True,False
LUNR,14.934999999999999,1.2039049323086104,0.8115,18.947368421052634,8.0,1.4649999999999999,11.26760563380281,156.0,48.0,False,True,True,66.51418799999999,0.4,2026-09-17,251.0,ib,0.4,True,46.55294342900691,True,True
LVS,41.405,1.2107581765718718,0.3111,25.842696629213485,8.0,1.55,16.000000000000014,9.0,35.0,False,True,True,31.907761,19.2,2026-09-17,251.0,ib,19.2,True,31.381413189439627,True,True
M,21.785,1.2759415388250572,0.3809,22.058823529411764,8.0,1.045,23.99999999999999,115.0,77.0,False,True,True,38.892544,8.4,2026-09-17,251.0,ib,8.4,True,44.59944508336354,True,True
MAR,334.95,1.2022866144034412,0.2472,44.49760765550239,8.0,10.95,24.999999999999993,24.0,48.0,False,True,True,25.240468,21.6,2026-09-17,251.0,ib,21.6,True,40.10525835907172,True,True
MARA,11.625,1.041713423037794,0.8453,38.84297520661157,8.0,1.165,3.0769230769230793,939.0,48.0,False,False,True,,,,,athena,38.84297520661157,False,,True,False
MBLY,8.184999999999999,1.1520850184457403,0.5442,18.34862385321101,8.0,0.5900000000000001,30.0,9.0,36.0,False,False,False,,,,,athena,18.34862385321101,True,45.18491021056334,True,False
MCD,249.305,1.1480949278112953,0.2163,77.22772277227723,8.0,6.775,7.874015748031496,221.0,49.0,False,False,True,,,,,athena,77.22772277227723,False,34.17213624791465,True,False
MCK,878.8199999999999,1.1641863297669954,0.2599,74.02597402597402,,,,,49.0,False,False,False,,,,,athena,74.02597402597402,False,48.80003109122835,True,False
MDB,398.895,1.2213154423575812,0.5681,61.458333333333336,8.0,26.25,23.39955849889625,1.0,75.0,False,True,True,52.22713100000001,29.599999999999998,2026-09-17,251.0,ib,29.599999999999998,True,52.56459758941359,True,True
MET,97.88,1.1419535514730041,0.2339,,,,,,49.0,False,False,False,,,,,none,,False,56.28006256131663,True,False
META,677.355,1.1282445195132944,0.3801,75.32467532467533,11.0,34.15,5.928237129485176,79.0,42.0,False,False,True,,,,,athena,75.32467532467533,False,73.14119350329415,False,False
MNST,44.474999999999994,1.2531621659394654,0.2505,,,,,,50.0,False,True,False,,,,,none,,False,43.55566847608756,True,False
MPC,420.355,1.0289232596005076,0.5127,86.74698795180723,,,,,48.0,False,False,False,,,,,athena,86.74698795180723,False,,True,False
MRK,146.98000000000002,1.2577828418889527,0.2656,35.585585585585584,8.0,4.75,14.711729622266406,23.0,42.0,False,True,True,26.510428,23.599999999999998,2026-09-17,251.0,ib,23.599999999999998,True,57.476601813216746,True,True
MRVL,242.95,1.0312002493309467,0.6661,66.23376623376623,8.0,18.35,3.9215686274509762,36.0,76.0,False,False,True,,,,,athena,66.23376623376623,False,,True,False
MS,203.67000000000002,0.8578353914764213,0.3497,74.34782608695653,,,,,27.0,False,False,False,,,,,athena,74.34782608695653,False,,True,False
MSFT,495.91999999999996,1.2818422294286702,0.2418,61.904761904761905,11.0,15.55,8.955223880597014,6.0,42.0,False,True,True,24.446742,23.599999999999998,2026-09-17,251.0,ib,23.599999999999998,True,54.62122023296353,True,True
MSTR,131.10000000000002,1.0972005535196832,0.6665,46.724890829694324,8.0,10.3,5.235602094240837,153.0,43.0,False,False,True,,,,,athena,46.724890829694324,False,,True,False
MSTY,14.535,1.4745328427557196,0.4679,40.476190476190474,,,,,,False,True,False,,,,,athena,40.476190476190474,False,54.42539456730865,True,False
MT,75.22,1.0820934450216024,0.4077,51.74825174825175,8.0,3.75,16.867469879518072,1.0,49.0,False,False,True,,,,,athena,51.74825174825175,False,,True,False
MU,975.895,0.9553340562271774,0.5928,48.484848484848484,,,,,6.0,False,False,False,,,,,athena,48.484848484848484,False,,True,False
NBIS,214.69,1.119937338635926,0.7922,12.972972972972974,8.0,19.725,5.970149253731339,343.0,55.0,False,False,True,,,,,athena,12.972972972972974,True,48.518560305752146,True,False
NEE,81.125,1.1546236582178586,0.2033,7.55813953488372,8.0,2.3200000000000003,60.580912863070544,373.0,41.0,False,False,False,,,,,athena,7.55813953488372,True,36.03129581716622,True,False
NEM,124.915,1.1431644716395397,0.4058,56.86274509803921,8.0,6.37,23.404255319148923,127.0,36.0,False,False,True,,,,,athena,56.86274509803921,False,54.19902724455269,True,False
NET,332.91499999999996,1.142746003810188,0.5634,64.5320197044335,8.0,22.575000000000003,16.666666666666664,8.0,43.0,False,False,True,,,,,athena,64.5320197044335,False,62.18167495710039,True,False
NFLX,75.705,1.2308393876792243,0.33,59.74025974025974,8.0,2.82,3.8610038610038644,1338.0,34.0,False,True,True,33.653957,48.0,2026-09-17,251.0,ib,48.0,False,44.000376661606246,True,False
NKTR,68.795,1.3897822160185929,0.6011,,,,,,50.0,False,True,False,,,,,none,,False,42.469250837089895,True,False
NLY,21.395,0.9193163995888916,0.1908,28.65853658536585,,,,,35.0,False,False,False,,,,,athena,28.65853658536585,True,,True,False
NNE,16.795,1.0309670090017233,0.7917,1.9230769230769231,8.0,1.575,22.222222222222225,34.0,92.0,False,False,True,,,,,athena,1.9230769230769231,True,,True,False
NOC,522.26,1.0434509997814037,0.2938,,,,,,34.0,False,False,False,,,,,none,,False,,True,False
NOK,10.524999999999999,1.0694884570366106,0.5865,61.36363636363637,8.0,0.725,7.792207792207799,541.0,35.0,False,False,True,,,,,athena,61.36363636363637,False,,True,False
NOV,20.515,1.03093481750425,0.3992,,,,,,41.0,False,False,False,,,,,none,,False,,True,False
NOW,138.585,1.1116502872908376,0.5212,77.05627705627705,8.0,8.7,6.7114093959731544,329.0,42.0,False,False,True,,,,,athena,77.05627705627705,False,56.29506132807765,True,False
NRG,107.825,1.0843391714515076,0.4788,69.72477064220183,8.0,6.425,15.384615384615385,10.0,50.0,False,False,True,,,,,athena,69.72477064220183,False,,True,False
NTAP,198.42000000000002,1.1911363433791373,0.451,79.66101694915254,,,,,75.0,False,False,False,,,,,athena,79.66101694915254,False,58.6742769252564,True,False
NTES,117.01,1.2137116445335634,0.3213,,,,,,64.0,False,True,False,,,,,none,,False,42.78281266233199,True,False
NTNX,69.565,1.0992299721272316,0.3771,,,,,,69.0,False,False,False,,,,,none,,False,,True,False
NTR,79.07,1.0916873634151123,0.3127,47.368421052631575,8.0,2.9749999999999996,14.285714285714283,13.0,49.0,False,False,True,,,,,athena,47.368421052631575,False,,True,False
NU,13.965,1.0548727186868805,0.4434,59.907834101382484,8.0,0.675,9.230769230769239,312.0,57.0,False,False,True,,,,,athena,59.907834101382484,False,,True,False
NUE,266.88,1.0946294175152471,0.3546,21.84873949579832,,,,,41.0,False,False,False,,,,,athena,21.84873949579832,True,,True,False
NUGT,178.04500000000002,0.9378419399099959,0.9186,75.78947368421053,,,,,,False,False,False,,,,,athena,75.78947368421053,False,,True,False
NVDA,218.76,1.2208104994513207,0.312,10.822510822510822,11.0,8.5,2.666666666666657,278.0,63.0,False,True,True,30.796545,0.0,2026-09-17,251.0,ib,0.0,True,51.456740758006504,True,True
NVDL,33.864999999999995,1.2208036116630054,0.6176,12.280701754385964,8.0,2.365,10.276679841897241,554.0,,False,True,True,60.481874999999995,2.8000000000000003,2026-09-17,251.0,ib,2.8000000000000003,True,50.02659638931035,True,True
NVO,42.965,1.1198725918491355,0.3592,14.150943396226415,8.0,2.135,6.698564593301441,928.0,48.0,False,False,True,,,,,athena,14.150943396226415,True,40.41805887544352,True,False
NXPI,223.79000000000002,1.123071313161211,0.4115,37.86407766990291,,,,,40.0,False,False,False,,,,,athena,37.86407766990291,False,45.65390122306105,True,False
OIH,401.79499999999996,1.0168673484725403,0.3348,,,,,,,False,False,False,,,,,none,,False,,True,False
OKE,93.22,1.0529425730954496,0.2791,,,,,,41.0,False,False,False,,,,,none,,False,,True,False
ON,68.18,1.0611092886729294,0.5588,54.248366013071895,8.0,4.385,9.976247030878858,116.0,47.0,False,False,True,,,,,athena,54.248366013071895,False,,True,False
OXY,58.955,1.0381020969298287,0.3315,51.082251082251084,8.0,2.275,11.353711790393003,243.0,54.0,False,False,True,,,,,athena,51.082251082251084,False,,True,False
PAA,25.455,0.8701758811459188,0.2589,55.072463768115945,,,,,49.0,False,False,False,,,,,athena,55.072463768115945,False,,True,False
PANW,376.235,1.1054819019883892,0.5126,86.14718614718615,8.0,23.724999999999998,18.032786885245912,62.0,63.0,False,False,True,,,,,athena,86.14718614718615,False,58.23498642027269,True,False
PBR,20.935000000000002,0.9621823887977518,0.474,77.08333333333334,,,,,54.0,False,False,False,,,,,athena,77.08333333333334,False,,True,False
PCG,13.445,1.1507490741849682,0.4476,69.16666666666667,8.0,0.6399999999999999,9.836065573770501,634.0,36.0,False,False,True,,,,,athena,69.16666666666667,False,34.88245937016522,True,False
PHM,119.10499999999999,1.158379993143881,0.3093,16.33986928104575,8.0,4.775,19.780219780219788,2.0,34.0,False,False,True,,,,,athena,16.33986928104575,True,41.28691563289337,True,False
PLTR,176.875,1.2399248656728428,0.474,20.77922077922078,8.0,9.899999999999999,3.1746031746031633,394.0,47.0,False,True,True,46.353562999999994,20.4,2026-09-17,251.0,ib,20.4,True,56.400509014646794,True,True
PM,189.48000000000002,1.1824494702360282,0.2638,60.0,8.0,5.95,11.199999999999989,24.0,34.0,False,False,True,,,,,athena,60.0,False,50.38912694398726,True,False
PNC,233.3,0.849131349847426,0.2774,71.1340206185567,,,,,28.0,False,False,False,,,,,athena,71.1340206185567,False,,True,False
PONY,6.845,1.1416490292439323,0.6757,5.0,8.0,0.53,16.216216216216218,126.0,69.0,False,False,True,,,,,athena,5.0,True,42.41289043906037,True,False
PSX,270.78499999999997,1.0547505275679678,0.4153,85.04672897196261,8.0,13.25,9.677419354838705,0.0,42.0,False,False,False,,,,,athena,85.04672897196261,False,,True,False
QBTS,17.695,1.162543953894616,0.7204,0.0,8.0,1.535,8.695652173913041,203.0,50.0,False,False,True,,,,,athena,0.0,True,49.038054712013206,True,False
QUBT,8.495000000000001,1.058664197623149,0.718,0.0,8.0,0.6499999999999999,14.492753623188403,312.0,57.0,False,False,True,,,,,athena,0.0,True,,True,False
RCAT,7.255,1.2742265184413275,0.7884,2.608695652173913,8.0,0.765,17.47572815533982,413.0,57.0,False,True,True,80.16626500000001,1.6,2026-09-17,251.0,ib,1.6,True,35.9054468708772,True,True
RCL,252.33999999999997,1.1320739922319933,0.383,31.547619047619047,8.0,11.6,15.652173913043486,6.0,41.0,False,False,True,,,,,athena,31.547619047619047,False,25.83801038155474,True,False
RDDT,152.07,1.2261083832053747,0.5545,1.9138755980861244,8.0,9.925,9.70873786407767,11.0,43.0,False,True,True,55.243286999999995,2.4,2026-09-17,251.0,ib,2.4,True,45.87943932586317,True,True
REGN,781.435,1.1599072566096384,0.292,17.341040462427745,8.0,26.150000000000002,22.033898305084744,0.0,41.0,False,False,False,,,,,athena,17.341040462427745,True,46.579811405649004,True,False
RIG,5.635,0.9786062147146628,0.5137,33.78378378378378,,,,,43.0,False,False,False,,,,,athena,33.78378378378378,False,,True,False
RKLB,67.345,1.1780136405027846,0.6819,3.9215686274509802,8.0,5.35,6.263048016701476,229.0,54.0,False,False,True,,,,,athena,3.9215686274509802,True,49.57786526960321,True,False
ROST,229.855,1.2750753808646182,0.251,49.01960784313725,8.0,7.05,14.084507042253522,44.0,64.0,False,True,True,24.922977,35.6,2026-09-17,251.0,ib,35.6,False,46.65164465100267,True,False
RRC,39.095,1.0313299590652496,0.3479,,,,,,42.0,False,False,False,,,,,none,,False,,True,False
RTX,192.79,1.1810043767552898,0.2392,57.51633986928104,8.0,5.625,12.0754716981132,5.0,34.0,False,False,True,,,,,athena,57.51633986928104,False,28.697200963009692,True,False
RUM,8.655000000000001,0.9882674568094254,0.8595,57.01754385964912,,,,,56.0,False,False,False,,,,,athena,57.01754385964912,False,,True,False
SCHW,104.61500000000001,0.9169809062565905,0.2854,62.80487804878049,,,,,29.0,False,False,False,,,,,athena,62.80487804878049,False,,True,False
SHEL,95.57499999999999,1.0517466614373012,0.238,66.16541353383458,8.0,2.85,23.999999999999986,59.0,42.0,False,False,True,,,,,athena,66.16541353383458,False,,True,False
SIG,101.08500000000001,1.079953395051764,0.4024,29.896907216494846,8.0,4.975,23.25581395348837,6.0,76.0,False,False,True,,,,,athena,29.896907216494846,True,,True,False
SILJ,30.155,1.0653949830946057,0.5293,51.02040816326531,8.0,1.935,22.754491017964078,87.0,,False,False,True,,,,,athena,51.02040816326531,False,,True,False
SIRI,28.035,1.1085976824016286,0.3137,19.696969696969695,8.0,1.025,16.82242990654205,0.0,43.0,False,False,False,,,,,athena,19.696969696969695,True,42.01090923882028,True,False
SLB,52.224999999999994,0.9751433389947058,0.3834,75.16339869281046,,,,,29.0,False,False,False,,,,,athena,75.16339869281046,False,,True,False
SLV,59.385000000000005,1.1262477071449228,0.3953,67.53246753246754,11.0,2.84,3.4843205574912925,16.0,,False,False,True,,,,,athena,67.53246753246754,False,52.41083085206015,True,False
SMH,560.48,1.1205397550151124,0.3167,38.961038961038966,11.0,21.9,19.29411764705883,6.0,,False,False,True,,,,,athena,38.961038961038966,False,49.88819861528547,True,False
SMMT,17.985,1.471162601059084,0.8373,29.32330827067669,8.0,1.7000000000000002,40.00000000000001,22.0,33.0,False,True,False,,,,,athena,29.32330827067669,True,64.4562151933262,True,False
SMST,21.055,1.0533960500625974,1.3293,,,,,,,False,False,False,,,,,none,,False,,True,False
SNDK,1592.58,1.0904998823822043,0.6767,4.395604395604396,8.0,122.5,4.2428675932699225,41.0,50.0,False,False,True,,,,,athena,4.395604395604396,True,,True,False
SO,86.28,1.1184862507427327,0.1781,51.162790697674424,8.0,1.95,19.354838709677423,1.0,43.0,False,False,True,,,,,athena,51.162790697674424,False,31.41255870534144,True,False
SPGI,406.72,1.0635207533090587,0.2687,72.51184834123224,8.0,13.6,18.705035971223023,1.0,43.0,False,False,True,,,,,athena,72.51184834123224,False,,True,False
SPOT,535.245,1.162558854990936,0.3811,27.102803738317753,8.0,24.525,26.052104208416832,3.0,48.0,False,False,False,,,,,athena,27.102803738317753,True,51.06216649569594,True,False
SRPT,20.450000000000003,1.02877261081736,0.7832,18.181818181818183,8.0,1.75,30.76923076923076,46.0,47.0,False,False,False,,,,,athena,18.181818181818183,True,,True,False
STEM,4.725,1.4001027360532923,0.8526,,,,,,42.0,False,True,False,,,,,none,,False,36.168789365769484,True,False
STX,801.655,1.128479529801022,0.6472,71.05263157894737,8.0,64.9,22.413793103448292,24.0,41.0,False,False,True,,,,,athena,71.05263157894737,False,45.16990241830485,True,False
SU,69.08500000000001,1.061519957119754,0.3175,76.59574468085107,8.0,2.6,12.244897959183684,6.0,48.0,False,False,True,,,,,athena,76.59574468085107,False,,True,False
SYF,75.16499999999999,1.0030728674514264,0.3325,,,,,,28.0,False,False,False,,,,,none,,False,,True,False
SYM,44.585,1.2632952917153961,0.5696,4.081632653061225,8.0,2.975,19.607843137254903,13.0,68.0,False,True,True,60.164384999999996,10.4,2026-09-17,251.0,ib,10.4,True,59.21824746121171,True,True
SYY,79.28,1.137261188359748,0.2097,,,,,,41.0,False,False,False,,,,,none,,False,39.55769283073302,True,False
TAP,39.32,1.191255472410765,0.2935,,,,,,48.0,False,False,False,,,,,none,,False,43.40871470525758,True,False
TBT,38.705,1.215336588519151,0.2042,,,,,,,False,True,False,,,,,none,,False,52.87741295219691,True,False
TECK,65.91,1.0716467649241845,0.4517,41.37931034482759,8.0,3.5999999999999996,19.71830985915492,2.0,35.0,False,False,True,,,,,athena,41.37931034482759,False,,True,False
TEM,79.99000000000001,1.00882855370122,0.8259,41.05960264900662,8.0,8.55,11.640211640211637,0.0,48.0,False,False,False,,,,,athena,41.05960264900662,False,,True,False
TEVA,39.33,1.1634237349665772,0.3214,26.72413793103448,8.0,1.565,40.00000000000001,36.0,49.0,False,False,False,,,,,athena,26.72413793103448,True,64.38644800722018,True,False
THC,262.71000000000004,1.2141272771469045,0.3677,,,,,,41.0,False,True,False,,,,,none,,False,52.295411868909476,True,False
TJX,124.60499999999999,1.2109973078173741,0.2307,79.8507462686567,8.0,3.3,13.333333333333345,200.0,62.0,False,True,True,22.859291000000002,54.0,2026-09-17,251.0,ib,54.0,False,22.685407208639106,True,False
TLN,301.815,1.065995671067006,0.5083,31.125827814569533,8.0,18.400000000000002,17.582417582417577,0.0,49.0,False,False,False,,,,,athena,31.125827814569533,False,,True,False
TMUS,170.655,1.114196995014189,0.3069,76.62337662337663,8.0,6.45,14.285714285714288,11.0,36.0,False,False,True,,,,,athena,76.62337662337663,False,37.30124518627183,True,False
TNA,64.015,1.1268480706075392,0.4974,5.128205128205128,8.0,3.58,13.043478260869565,139.0,,False,False,True,,,,,athena,5.128205128205128,True,38.79507710484474,True,False
TOL,135.08499999999998,1.119681240940143,0.3322,,,,,,82.0,False,False,False,,,,,none,,False,39.47681521500229,True,False
TPR,119.19999999999999,1.3148000857736042,0.3468,24.615384615384617,8.0,4.9,13.043478260869579,3.0,50.0,False,True,True,33.653957,9.6,2026-09-17,251.0,ib,9.6,True,37.91399741197105,True,True
TQQQ,71.32499999999999,1.221570601982052,0.4977,33.68421052631579,11.0,4.395,23.655913978494635,12.0,,False,True,True,50.0047,7.199999999999999,2026-09-17,251.0,ib,7.199999999999999,True,51.21538286912683,True,True
TSCO,32.974999999999994,1.1462615155539735,0.3638,63.43283582089553,8.0,1.475,20.689655172413794,86.0,36.0,False,False,True,,,,,athena,63.43283582089553,False,43.45529409502504,True,False
TSM,427.115,1.0672099056074655,0.3248,19.480519480519483,8.0,14.825,2.6845637583892645,30.0,29.0,False,False,True,,,,,athena,19.480519480519483,True,,True,False
TTWO,208.91500000000002,1.4253957902536976,0.3643,79.69924812030075,8.0,9.45,15.68627450980392,196.0,50.0,False,True,True,36.511368,28.000000000000004,2026-09-17,251.0,ib,28.000000000000004,True,35.02900263765608,True,True
TXN,258.88,1.2326855290633798,0.3626,67.2811059907834,8.0,11.125,13.445378151260504,117.0,34.0,False,True,True,37.146348,40.400000000000006,2026-09-17,251.0,ib,40.400000000000006,False,43.82813350332846,True,False
UAL,108.035,0.9147605230855699,0.4988,35.59322033898305,,,,,28.0,False,False,False,,,,,athena,35.59322033898305,False,,True,False
UBER,70.88,1.169792054064031,0.3427,30.493273542600896,8.0,2.96,5.901639344262301,526.0,48.0,False,False,True,,,,,athena,30.493273542600896,False,40.37954450512912,True,False
UCO,52.47,1.0240552759740158,0.6956,,,,,,,False,False,False,,,,,none,,False,,True,False
ULTA,543.05,1.2241104559668392,0.3212,71.57894736842105,8.0,22.15,56.15763546798029,0.0,78.0,False,True,False,,,,,athena,71.57894736842105,False,53.401859338456944,True,False
UNP,280.87,1.239868856389991,0.2117,38.99082568807339,8.0,7.85,20.895522388059707,2.0,36.0,False,True,True,21.589331,17.2,2026-09-17,251.0,ib,17.2,True,32.81334878449235,True,True
UPRO,146.68,1.0518265348521711,0.3858,38.94736842105263,8.0,6.15,18.181818181818183,23.0,,False,False,True,,,,,athena,38.94736842105263,False,,True,False
URA,42.965,1.0271904877318734,0.4439,32.06106870229007,8.0,2.4000000000000004,16.66666666666666,33.0,,False,False,True,,,,,athena,32.06106870229007,False,,True,False
URBN,76.55,1.1708600255895458,0.3981,35.78947368421053,8.0,3.575,18.181818181818183,0.0,69.0,False,False,False,,,,,athena,35.78947368421053,False,47.899860973201065,True,False
URI,1012.94,1.2339910722678993,0.3206,47.368421052631575,8.0,43.55,48.07692307692307,0.0,36.0,False,True,False,,,,,athena,47.368421052631575,False,44.18081702235976,True,False
USAR,15.774999999999999,1.117931293800401,0.7365,0.847457627118644,8.0,1.415,14.285714285714276,77.0,50.0,False,False,True,,,,,athena,0.847457627118644,True,41.29808786385434,True,False
UUP,28.384999999999998,1.9005427328960276,0.0815,,,,,,,False,True,False,,,,,none,,False,63.005832157539,True,False
V,370.92499999999995,1.210549177453475,0.1975,36.771300448430495,8.0,9.025,11.612903225806445,32.0,41.0,False,True,True,19.525645,15.6,2026-09-17,251.0,ib,15.6,True,50.30594469794743,True,True
VALE,14.475000000000001,1.0774180800316375,0.3431,39.21568627450981,8.0,0.5650000000000001,6.896551724137917,3319.0,43.0,False,False,True,,,,,athena,39.21568627450981,False,,True,False
VLO,408.4,1.0367732400008816,0.5015,97.84172661870504,8.0,24.85,11.063829787234049,2.0,36.0,False,False,True,,,,,athena,97.84172661870504,False,,True,False
VOD,17.555,5.560634403290613,0.2385,20.0,8.0,,,,55.0,False,True,False,,,,,athena,20.0,True,69.13636851582305,True,False
VRT,242.20499999999998,1.109756004022566,0.5539,28.440366972477065,8.0,15.775,7.08446866485014,46.0,35.0,False,False,True,,,,,athena,28.440366972477065,True,41.799096213020974,True,False
VRTX,513.655,1.1581206930993113,0.2773,54.60526315789473,8.0,17.3,31.57894736842105,4.0,47.0,False,False,False,,,,,athena,54.60526315789473,False,43.55570232526006,True,False
WBD,28.225,0.7030726868836144,0.2909,14.285714285714285,,,,,50.0,False,False,False,,,,,athena,14.285714285714285,True,,True,False
WDC,422.67499999999995,1.0972846126185387,0.6378,65.5,8.0,31.849999999999998,15.177065767284992,38.0,43.0,False,False,True,,,,,athena,65.5,False,,True,False
WFC,87.46000000000001,0.8813776072260037,0.3041,64.06926406926407,,,,,26.0,False,False,False,,,,,athena,64.06926406926407,False,,True,False
WGS,101.46000000000001,1.2064512938026808,0.6692,35.294117647058826,8.0,7.6000000000000005,76.47058823529412,0.0,41.0,False,True,False,,,,,athena,35.294117647058826,False,76.10998210622344,False,False
WMB,71.995,1.0618995578488912,0.2945,56.71641791044776,8.0,2.55,12.244897959183684,27.0,47.0,False,False,True,,,,,athena,56.71641791044776,False,,True,False
WMT,106.465,1.224912165323182,0.2249,50.0,8.0,2.8499999999999996,5.000000000000004,708.0,63.0,False,True,True,23.018036,30.278884462151396,2026-09-17,252.0,ib,30.278884462151396,False,45.30468009129849,True,False
WPM,151.27,1.0543400563697463,0.4771,86.74033149171271,8.0,8.5,23.376623376623375,3.0,49.0,False,False,True,,,,,athena,86.74033149171271,False,,True,False
WULF,16.555,1.0542148218963003,0.8175,11.564625850340136,8.0,1.605,9.032258064516137,347.0,54.0,False,False,True,,,,,athena,11.564625850340136,True,,True,False
XHB,97.64,1.2195134929487914,0.2577,21.052631578947366,8.0,3.415,17.93103448275862,20.0,,False,True,True,28.097879,24.0,2026-09-17,251.0,ib,24.0,True,35.84695964349379,True,True
XLC,112.475,1.093132520216555,0.1624,31.858407079646017,8.0,2.175,20.000000000000007,0.0,,False,False,False,,,,,athena,31.858407079646017,False,,True,False
XLI,169.3,1.0015223853168616,0.1918,42.34234234234234,8.0,3.935,12.00000000000001,168.0,,False,False,True,,,,,athena,42.34234234234234,False,,True,False
XLK,188.18,1.2342611242152293,0.2163,43.27485380116959,8.0,4.890000000000001,18.93004115226337,10.0,,False,True,True,21.748076,18.8,2026-09-17,251.0,ib,18.8,True,55.92460059656505,True,True
XLY,111.705,1.0267055216253278,0.1906,28.676470588235293,8.0,2.5,21.27659574468085,0.0,,False,False,False,,,,,athena,28.676470588235293,True,,True,False
XME,112.205,0.8596392706930894,0.3626,,,,,,,False,False,False,,,,,none,,False,,True,False
XOM,162.005,1.0529807864753462,0.2871,75.75757575757575,8.0,5.695,7.920792079207913,573.0,43.0,False,False,True,,,,,athena,75.75757575757575,False,,True,False
XRT,83.185,1.0965936450043008,0.2206,20.37037037037037,8.0,2.23,13.82488479262672,5.0,,False,False,True,,,,,athena,20.37037037037037,True,,True,False
YPF,54.644999999999996,1.1975450699824974,0.4004,,,,,,54.0,False,False,False,,,,,none,,False,56.115843922593335,True,False
YUM,137.01999999999998,1.0905117153536532,0.2595,,,,,,48.0,False,False,False,,,,,none,,False,,True,False
ZIM,30.055,1.1314185511773134,0.3784,1.0526315789473684,8.0,1.0150000000000001,137.34939759036143,0.0,64.0,False,False,False,,,,,athena,1.0526315789473684,True,63.45705324456532,True,False
AMD,549.5150000000001,1.1168678579117597,0.5111,57.57575757575758,11.0,37.75,15.897435897435905,12.0,,False,False,True,,,,,athena,57.57575757575758,False,63.75758258067059,True,False
CRCL,84.245,1.1058409518935886,0.7024,12.413793103448276,8.0,7.074999999999999,5.970149253731349,346.0,,False,False,True,,,,,athena,12.413793103448276,True,48.66316542133673,True,False
CRM,243.585,1.1798309138749161,0.3905,69.6969696969697,8.0,11.424999999999999,7.843137254901951,620.0,,False,False,True,,,,,athena,69.6969696969697,False,57.01347853689234,True,False
IBIT,43.394999999999996,1.175181656916344,0.3417,,11.0,1.915,2.1505376344085922,55.0,,False,False,True,,,,,none,,False,55.402404968859116,True,False
OKTA,190.31,1.2435421640785698,0.5585,,8.0,13.25,19.011406844106464,53.0,,False,True,True,55.719523,49.2,2026-09-17,251.0,ib,49.2,False,68.09501289900989,True,False
QCOM,190.29000000000002,1.1000253386124654,0.4532,82.25108225108225,8.0,10.675,12.121212121212114,81.0,,False,False,True,,,,,athena,82.25108225108225,False,69.32990380946447,True,False
TSLA,368.03499999999997,1.1006205560319213,0.4133,12.987012987012985,11.0,19.400000000000002,3.3573141486810516,100.0,,False,False,True,,,,,athena,12.987012987012985,True,55.49105148836238,True,False
UNH,378.29499999999996,0.7512061667442012,0.3905,73.36244541484717,,,,,,False,False,False,,,,,athena,73.36244541484717,False,,True,False
