i,j,date,sym,ret,held,R,ext,stop_adr,adr,ext_terc,adr_terc,gate
1506,139,2024-12-26,ASO,-5.502240001932379,False,-1.2558673566889857,0.9924103957017238,1.0471074984839828,4.184123435788587,high ext,1,True
1506,480,2024-12-26,DKS,-4.704719006778058,False,-1.235580551921904,0.7547295197844301,0.9929225027518125,3.8348402125278755,high ext,0,False
1506,669,2024-12-26,FUN,-2.974264019618633,False,-1.1357119289728157,0.18444463397885352,0.7493066003832768,3.4950369520280176,low ext,0,False
1506,694,2024-12-26,GKOS,-2.265490909371637,False,-1.1327454546858184,0.138772578492813,0.49218075598832434,3.54000524215458,low ext,0,False
1506,703,2024-12-26,GME,-5.191327134484558,False,-1.2320987847285207,0.3675841691209834,0.587288343446145,7.174332273965842,mid ext,1,False
1506,819,2024-12-26,IONQ,-13.585110980623337,False,-1.1537777135509262,0.11071850929149409,0.7576864809625438,15.540017602231154,low ext,2,False
1506,950,2024-12-26,LUNR,-11.527061814229022,False,-0.7866858923038704,0.8125852294604863,1.1737334193590867,12.483828384716917,high ext,2,False
1506,958,2024-12-26,M,-8.691096262624276,False,-1.1566821696368568,1.2178718196481895,1.903795671857067,3.9467551478967757,high ext,0,False
1506,1274,2024-12-26,QS,-15.64119642723687,False,-1.0670770422052187,0.6511021042188885,2.1703407306922196,6.753770097336072,high ext,1,False
1506,1309,2024-12-26,RGTI,-35.10401363870659,False,-1.1581325447780455,0.5877967369277878,1.0226352329931394,29.639969829657787,high ext,2,False
1506,1318,2024-12-26,RKLB,-10.62197705166258,False,-1.2965194974836494,0.11868793168399132,0.8133610225279014,10.072631596818313,low ext,2,False
1506,1427,2024-12-26,SOUN,-25.963323839428497,False,-1.3675897229888658,0.035360368917095396,1.0843874944570004,17.507331746297616,low ext,2,False
1506,1723,2024-12-26,ZIM,-4.79465595520584,False,-2.215746302086517,0.01593511747463754,0.3745259757327933,5.77770644225883,low ext,1,True
1507,248,2024-12-27,BOOT,-3.2892880468026298,False,-1.3547125039710215,0.04181414488163942,0.6362441714384659,3.816198448456678,low ext,0,False
1507,1309,2024-12-27,RGTI,-10.834245983822644,False,-1.1283468404779813,0.30368001947855805,0.3152122533252419,30.46161907725387,mid ext,2,False
1507,1723,2024-12-27,ZIM,-5.577166586851911,False,-1.6285326149938208,0.09143848234087,0.6234520533671429,5.493056884493016,low ext,1,False
1508,121,2024-12-30,AR,2.1322371537673357,True,0.5610143427546942,1.8369900268221018,1.2097276408269666,3.141766743332132,high ext,0,True
1509,1488,2024-12-31,TDW,-2.844844401471003,False,-0.9548570359464016,0.1364453104646072,0.6177919561910722,4.8225630657614715,low ext,0,True
1510,109,2025-01-02,APA,0.6053278626819925,False,0.30266393134099623,0.07257709642312578,0.2903214780430183,3.535795755072392,low ext,0,True
1510,257,2025-01-02,BROS,28.246179050547717,False,4.174650414240354,0.09887192661550391,1.79379512222921,3.7719571944007644,low ext,1,False
1510,1255,2025-01-02,PTEN,-1.4867837972450504,False,-0.7433918986225252,0.2438226307405334,0.27091345002333167,4.327309223706339,mid ext,1,False
1510,1309,2025-01-02,RGTI,-49.900299890653464,False,-2.123417102795822,0.10584378064653667,0.7653323704642361,30.7056122976623,low ext,2,True
1510,1488,2025-01-02,TDW,-2.1338396525477754,False,-1.0669198262738877,0.13909648806815,0.26721075580145087,4.90207117747401,low ext,2,False
1510,1586,2025-01-02,URBN,-4.097698946951622,False,-1.2727485012173692,0.25988322987798956,1.0118841517595338,3.181754447603339,mid ext,0,True
1510,1723,2025-01-02,ZIM,-8.163260848512321,False,-1.2770848003310218,1.0446477810659442,1.28638547437351,4.969043637379002,high ext,2,True
1511,17,2025-01-03,ACHC,-5.5365864939567295,False,-0.7030993178244948,0.9189316259776358,2.0825113668935784,3.7812729840777535,high ext,1,False
1511,134,2025-01-03,AS,4.707299392432618,False,1.6725092863332023,0.05124941192352498,0.7089564435015802,3.9699380452811184,low ext,1,False
1511,248,2025-01-03,BOOT,-5.501487894298974,False,-1.1879921884225073,0.3120745927749775,1.3164477796858676,3.5177335458945103,mid ext,0,False
1511,342,2025-01-03,CHWY,3.1305757443266247,False,0.787241097029133,0.27165200976066234,0.844485282627672,4.70895318557323,mid ext,1,True
1511,515,2025-01-03,EAT,16.12715358985937,False,4.534232092821849,0.24235941941919148,0.9811612348998859,3.62504660493167,mid ext,0,False
1511,814,2025-01-03,INSP,-11.87865429126952,False,-2.836602401814527,0.04718443804479965,1.1058559855520917,3.7867811260885587,low ext,1,False
1511,854,2025-01-03,JOBY,-18.68888874151555,False,-1.0933559474135173,0.5353809504159075,1.8626777173316316,9.1766504174252,high ext,2,False
1511,950,2025-01-03,LUNR,-14.333216176225594,False,-1.1492825859313518,0.31496674052661566,0.971591904042475,12.83609543727951,mid ext,2,False
1511,972,2025-01-03,MBLY,-10.087845098854098,False,-1.3767687127907269,0.5574455542107384,0.973998532829557,7.522793041959733,high ext,2,False
1511,1052,2025-01-03,MTZ,-10.983314751837192,False,-2.8265672462484184,0.5523326765702448,1.1791373520336368,3.2954119363628838,high ext,0,False
1511,1135,2025-01-03,OKLO,-16.20445916796659,False,-0.7829282980731216,0.695173672290866,1.7348578275852666,11.930225715042072,high ext,2,False
1511,1316,2025-01-03,RIVN,-16.177512159553242,False,-0.9595942353677152,0.8161183811091304,2.2688088815562635,7.430639484662836,high ext,2,False
1511,1586,2025-01-03,URBN,-5.280853540334074,False,-1.726780721884461,0.29220070065879034,0.9350426474385873,3.2706608456185076,mid ext,0,True
1512,17,2025-01-06,ACHC,-4.22740608901242,False,-2.11370304450621,0.20037463335655056,0.32493194954397137,4.1171367954102775,mid ext,1,False
1512,105,2025-01-06,ANET,-3.2949672070728298,False,-1.6474836035364149,0.4952554226765149,0.4394188637861941,3.462000657763933,mid ext,0,False
1512,134,2025-01-06,AS,-2.7399265608261336,False,-1.3699632804130668,0.0857897079778267,0.24021085507739873,3.9037019796381633,low ext,1,False
1512,322,2025-01-06,CEG,-7.918558883470617,False,-1.6387752794808654,0.4600315401777165,1.2996970904075342,3.7177878154167363,mid ext,1,True
1512,342,2025-01-06,CHWY,-3.6996703014140486,False,-1.8498351507070243,0.5796101471877099,0.38640597230559937,4.328371498087616,high ext,1,True
1512,683,2025-01-06,GEV,-1.5006500476534512,False,-0.7503250238267256,1.1524828121727644,0.3392564957823564,3.8182849325003243,high ext,1,False
1512,694,2025-01-06,GKOS,-4.861858593994284,False,-1.762992182616132,0.3207153193939128,0.8074491997924458,3.4153618916986725,mid ext,0,True
1512,814,2025-01-06,INSP,-14.45767099905585,False,-6.336301192966541,0.32670804255878133,0.5801228623186511,3.933168420078953,mid ext,1,False
1512,819,2025-01-06,IONQ,-40.885920070565305,False,-5.304988537623964,0.32784890759193047,0.5141093359906233,14.991111518761514,mid ext,2,True
1512,854,2025-01-06,JOBY,-3.6516906803422233,False,-1.3294883348112543,0.010453445458986008,0.2822360491246256,9.731884992985169,low ext,2,False
1512,1052,2025-01-06,MTZ,-2.5780798990886145,False,-1.2890399495443072,0.04608210031737956,0.3906798522064375,3.3695606525575705,low ext,0,False
1512,1085,2025-01-06,NNE,-17.732270734394007,False,-1.1478383313074225,0.6984242352104918,1.3408676554876786,11.521199980079563,high ext,2,True
1512,1110,2025-01-06,NVDA,-6.40434634541216,False,-3.20217317270608,0.5359939465589154,0.2985981290279021,3.6082537137608983,high ext,0,True
1512,1122,2025-01-06,NXT,-2.8474057080351667,False,-1.4237028540175833,0.0983088347679044,0.129354664913554,4.747410880133353,low ext,2,False
1512,1135,2025-01-06,OKLO,-13.107289915437349,False,-1.3894653995190818,0.6567963780900571,0.7260680029872744,12.992354765956431,high ext,2,False
1512,1147,2025-01-06,ONTO,-4.930697532092254,False,-1.2836494905785074,1.5667118510556894,1.1520394136628098,3.3342224533487244,high ext,0,True
1512,1274,2025-01-06,QS,-13.243597486745296,False,-2.1254366557065207,0.3501606630873589,0.7003213261747178,8.897345489721117,mid ext,2,False
1512,1287,2025-01-06,RBLX,8.163889095589338,False,3.7175693182268,0.06568651012432564,0.5583361191017352,3.933166193071452,low ext,1,True
1512,1372,2025-01-06,SEDG,-8.164218042702709,False,-4.0821090213513544,0.21411873244840218,0.06927386653519609,9.747753934710099,mid ext,2,False
1512,1496,2025-01-06,TER,-4.355758822986289,False,-1.3002258374842919,1.3851923218674136,0.9754575740825405,3.4342874901683156,high ext,0,True
1512,1512,2025-01-06,TMDX,-9.199368584023537,False,-1.7908602432221172,0.6438024828182226,0.8838071497704394,5.812176763725474,high ext,2,False
1512,1586,2025-01-06,URBN,-4.6740716409857885,False,-1.408004812579303,0.3603209586797599,1.0279733107362363,3.229307388450348,mid ext,0,True
1513,121,2025-01-07,AR,-1.097680472419571,False,-0.5228947548975722,0.27626159199343414,0.6077785134110809,3.4539520983831284,mid ext,1,False
1513,660,2025-01-07,FTAI,-4.331363253493592,False,-1.2087730990057526,0.17060680028100983,0.7135547853886947,5.0217200536320314,low ext,1,False
1513,694,2025-01-07,GKOS,-3.214206477541004,False,-1.5439976877013462,0.1553070566117873,0.602732775626149,3.453840820346038,low ext,0,True
1513,814,2025-01-07,INSP,-6.194669942834041,False,-1.4489218521551928,0.6616143655978364,1.061577843604834,4.0273684515707275,high ext,1,False
1513,854,2025-01-07,JOBY,-7.779568544666016,False,-1.7368731715060546,0.22482245447991167,0.47008278232459133,9.52824816983409,mid ext,2,False
1513,934,2025-01-07,LNTH,-4.6275799191492055,False,-1.0755521204557896,0.15176140186965023,1.3757522335908765,3.1273914206563966,low ext,0,False
1513,1028,2025-01-07,MRNA,-11.28637597619524,False,-1.148697316282668,0.04255192338116943,1.6984309356169733,5.784968727446847,low ext,2,False
1513,1122,2025-01-07,NXT,-9.94803757809426,False,-1.3717994572259842,0.48125145414779397,1.5251630801153495,4.754780870155908,mid ext,1,False
1513,1273,2025-01-07,QRVO,-2.829324538688194,False,-1.414662269344097,0.2868797240687326,0.5605226272149548,3.077192319649664,mid ext,0,True
1513,1407,2025-01-07,SM,-2.3043229495908424,False,-0.5587976410210566,0.5891305051270669,1.3465781038536335,3.0623669760744465,high ext,0,False
1513,1512,2025-01-07,TMDX,-7.963582450816709,False,-3.9817912254083545,0.47315707753123426,0.28502088056771396,5.641628679914014,mid ext,2,False
1513,1663,2025-01-07,WGS,-12.571979408816258,False,-1.158580279933312,0.9259392189587098,1.3211575168029555,8.213399148113396,high ext,2,False
1514,121,2025-01-08,AR,-4.180215214725614,False,-1.665924457694349,0.7895192485647669,0.7353368155700308,3.4123771677018118,high ext,0,False
1514,355,2025-01-08,CLS,-14.916117774992655,False,-3.2110376484453838,0.1622769171622322,1.0299179631374935,4.5103243399687045,low ext,2,False
1514,660,2025-01-08,FTAI,-9.35909417735521,False,-1.5351107235007682,0.8250735251113295,1.19074252925434,5.120074102931483,high ext,2,False
1514,682,2025-01-08,GEO,-0.392524974430708,False,-0.04309452708324427,1.1153106249191993,1.9363991463317318,4.703815645738807,high ext,2,False
1514,694,2025-01-08,GKOS,-4.144596987132287,False,-2.0722984935661435,0.1535607889763092,0.5225603469055845,3.352392056657573,low ext,0,True
1514,982,2025-01-08,MDGL,-9.08450614366404,False,-2.1061770569563345,0.6884942316543716,1.1800397052729719,3.6551888893727695,high ext,1,False
1514,1101,2025-01-08,NTRA,-6.331008926497739,False,-1.4577832559334984,0.32831622147476425,1.1739765975651892,3.6993083146846115,mid ext,1,False
1514,1336,2025-01-08,RRC,-0.8647929539876364,False,-0.4323964769938182,0.3464623323975351,0.6485045188310498,3.0001760937375552,mid ext,0,False
1514,1562,2025-01-08,UAL,-0.8925910293110628,False,-0.21430451201339534,0.5324428762495157,1.1443535414459378,3.6396614177540307,high ext,1,False
1515,2,2025-01-10,AAL,-4.435057956715848,False,-1.4054546938820154,0.2973696627307664,0.9581995383201467,3.293263584562698,mid ext,0,False
1515,121,2025-01-10,AR,-5.3304504346269095,False,-2.6652252173134547,0.2972709396326113,0.20580362921335535,3.423623309098084,mid ext,0,False
1515,322,2025-01-10,CEG,-8.68570737037121,False,-1.05777785786731,2.8440371498668022,1.9071868979101227,4.30543926422372,high ext,2,False
1515,355,2025-01-10,CLS,-15.87663482435845,False,-3.6811050875895583,0.038438589942235306,0.954556959201294,4.51833462930507,low ext,2,False
1515,400,2025-01-10,CPRI,0.8104155905097832,False,0.1466790896376934,0.682589207715154,1.51558331703558,3.6455223513288173,high ext,1,False
1515,660,2025-01-10,FTAI,-5.619351607681889,False,-1.7493337426314093,0.5179197252799164,0.6239628429432633,5.1481928333840985,high ext,2,False
1515,982,2025-01-10,MDGL,-10.565290192044841,False,-2.253416763230776,0.14817940718662234,1.2727379365493685,3.6838413641008225,low ext,1,False
1515,1336,2025-01-10,RRC,-2.5529724909433615,False,-1.2764862454716808,0.5484251908836554,0.5397201367058511,3.0095404197059916,high ext,0,False
1515,1413,2025-01-10,SN,0.5112742800787107,False,0.07568957286774411,1.226159239393708,2.086471859975074,3.2374670697035937,high ext,0,False
1515,1562,2025-01-10,UAL,-2.436011855468412,False,-1.218005927734206,0.8377891305321308,0.34190094349941885,3.5771748213557735,high ext,1,False
1515,1637,2025-01-10,VST,-17.94749232882521,False,-2.426913929378634,0.0899610596152026,1.519493271876813,4.866879802928416,low ext,2,False
1516,187,2025-01-13,BBIO,-8.188546980269585,True,-0.4905856608661828,2.9321190909014505,4.101324120639475,4.069751600396352,high ext,1,True
1516,255,2025-01-13,BRKR,-8.792615541391235,False,-1.8890617658335203,0.24225068205674335,1.4485548742044463,3.2131941978224923,mid ext,0,False
1516,416,2025-01-13,CRS,0.18496539249392985,False,0.0368214159499995,0.9672503416144449,1.4194151216144357,3.5390000246663984,high ext,0,False
1516,477,2025-01-13,DJT,-17.224676328410037,False,-0.9068843193180766,1.7158226961900158,3.4265996569670016,5.5428842565631395,high ext,2,False
1516,688,2025-01-13,GH,14.207053366714595,False,2.236731905584409,0.3341607683887528,1.2635456544393826,5.026887206562431,mid ext,2,False
1516,777,2025-01-13,HUM,-4.214562539357103,False,-1.4400719345464785,0.018132112612622125,0.7512080418331387,3.8959025723926732,low ext,1,False
1516,1063,2025-01-13,NBIS,-27.133563431501308,False,-2.0978587507271422,0.23260562251042793,1.395633158881071,9.267429908980358,mid ext,2,False
1517,187,2025-01-14,BBIO,-13.023443107926768,False,-2.256445824986918,0.7563054441071654,1.1470173014827907,5.0318876684649725,high ext,2,False
1517,293,2025-01-14,CART,-4.153134534450675,False,-1.4396498531829152,0.5566544786282457,0.8476320237862547,3.4033903743942218,high ext,0,False
1517,416,2025-01-14,CRS,-1.347695809415539,False,-0.6738479047077695,0.2808574354606143,0.2699502018385651,3.7402991304518185,mid ext,1,False
1517,515,2025-01-14,EAT,14.464600232835867,True,7.2323001164179335,0.13466780155848285,0.4432798486428931,3.7338491303679535,low ext,1,True
1517,683,2025-01-14,GEV,-13.843804913354562,False,-6.182166484451292,0.4034735946855212,0.5790024654340132,3.8675359674935836,mid ext,2,False
1517,1052,2025-01-14,MTZ,-13.334718689402237,False,-4.11709022585589,0.022918581225372114,0.9320611613903368,3.4749540169917674,low ext,0,False
1517,1063,2025-01-14,NBIS,-29.444585355416976,False,-5.026427989805294,0.2516842135012966,0.6111121142823651,9.585727631606042,mid ext,2,False
1517,1069,2025-01-14,NE,-4.049547197935399,False,-1.3122383118649468,0.017287499074159784,0.9057987587633483,3.406920744643464,low ext,0,True
1517,1147,2025-01-14,ONTO,-9.520734128040132,False,-2.200820377921885,0.6423228431282433,1.2237722458392797,3.534965985495231,high ext,1,False
1517,1255,2025-01-14,PTEN,-6.33277279224127,False,-1.9544249220075256,0.42910112983952364,0.8888592058372338,3.645372726341815,mid ext,1,True
1517,1598,2025-01-14,VAL,-4.534449091455805,False,-1.0962030332643398,0.6821271109370258,1.0827428882714596,3.820394323453376,high ext,2,False
1517,1637,2025-01-14,VST,-19.76650339705469,False,-6.992514385707162,0.15069688755800983,0.5502682431787292,5.13714747178998,low ext,2,False
1517,1668,2025-01-14,WIX,-2.6783358403854374,False,-0.5776013440459464,0.8865301163993428,1.4020728575666068,3.3072441412911977,high ext,0,False
1518,109,2025-01-15,APA,-4.317288720566204,False,-2.1129789328411555,0.47073925109066156,0.5970344796062005,3.4222876754182394,mid ext,1,True
1518,121,2025-01-15,AR,-9.825077013844218,False,-2.9278762261322,0.6036144043964404,1.0185991275277109,3.294427466697906,high ext,0,False
1518,355,2025-01-15,CLS,-18.89725101898917,False,-5.07863621135334,0.5172229296054159,0.8018954457780034,4.640168805233795,high ext,2,False
1518,440,2025-01-15,CVS,23.39902051066305,False,11.699510255331525,0.03365516132355007,0.4038633480513635,3.4192257045846555,low ext,0,False
1518,513,2025-01-15,DY,-6.733088445192759,False,-2.3127842725698184,0.8885738738571743,0.9048789858882741,3.2172787562491076,high ext,0,True
1518,627,2025-01-15,FIX,-18.316997854534378,False,-5.340474512827418,1.2482307696761925,1.0329773368344544,3.3203483875100708,high ext,0,False
1518,682,2025-01-15,GEO,-8.572987942298427,False,-2.790350362840814,1.2046142929282766,0.6023060418383613,5.101010946543982,high ext,2,False
1518,760,2025-01-15,HOOD,13.030948248088325,True,3.096974839778254,0.6263000097978735,0.6939984519022232,6.062892127397508,high ext,2,True
1518,762,2025-01-15,HPE,-8.081015683356597,False,-4.0405078416782985,0.3378341498852299,0.4926751278770781,3.048945112308137,mid ext,0,False
1518,903,2025-01-15,LBRT,-12.702338066501861,False,-2.419847694982351,0.3007462178283421,1.431548806187,3.666819021562863,mid ext,1,False
1518,1052,2025-01-15,MTZ,-14.954680556455147,False,-7.477340278227573,0.12684488940513564,0.35879062003487316,3.594195161617654,low ext,1,False
1518,1069,2025-01-15,NE,-2.707073544105576,False,-1.353536772052788,0.5053265399589772,0.5596174900533539,3.4572620919015162,high ext,1,False
1518,1093,2025-01-15,NRG,-6.5098376845984856,False,-3.2549188422992428,0.9352613260134454,0.5073994899117903,3.5034489258175885,high ext,1,False
1518,1147,2025-01-15,ONTO,-10.634762264094821,False,-5.3173811320474105,0.1510861977613475,0.32867835574351895,3.6865967956439016,low ext,2,False
1518,1183,2025-01-15,PBF,-6.51101743056417,False,-1.6051983067782551,0.7594029694570267,0.974184013676714,4.16369746914228,high ext,2,False
1518,1193,2025-01-15,PEN,-0.07017608749965154,False,-0.02343112529915896,0.09335036903515839,0.8177380282845578,3.662535225164476,low ext,1,False
1518,1225,2025-01-15,PNFP,-1.7805058404316454,False,-0.8902529202158227,0.16337696076855615,0.3675985155344249,3.061421126808971,low ext,0,False
1518,1243,2025-01-15,PRIM,-17.891333921750686,False,-8.945666960875343,0.38709337761194723,0.3816885640233676,3.5893870456298695,mid ext,1,False
1518,1255,2025-01-15,PTEN,-3.5157774321755486,False,-1.2148986452623076,0.8042588118230577,0.7755342661882304,3.7314732692626675,high ext,2,True
1518,1287,2025-01-15,RBLX,5.09239893794704,False,2.54619946897352,0.07282373441236059,0.4323916826848591,3.4469465735459526,low ext,1,False
1518,1412,2025-01-15,SMTC,-21.093015187952368,False,-2.431564950272731,1.0166408135425562,1.8013144086675557,4.815742620325516,high ext,2,False
1518,1432,2025-01-15,SPOT,19.70776668590519,False,6.609980079078706,0.0016745200247358948,0.9801687445400356,3.0418403173128197,low ext,0,False
1518,1523,2025-01-15,TPL,-8.85671281072864,False,-4.42835640536432,0.625999557452707,0.4374995306040798,4.170829370302695,high ext,2,False
1518,1598,2025-01-15,VAL,-3.182519276012019,False,-1.2409314897607981,0.526945056102973,0.6606319248695928,3.8820728450451503,high ext,2,False
1518,1668,2025-01-15,WIX,-3.0224639919397167,False,-1.2121937457959815,0.33302822192009,0.7329076383031777,3.4020433930073937,mid ext,0,False
1519,49,2025-01-16,AGCO,0.5487010271284953,False,0.2078413462063587,0.1792614081740081,0.8021383656261799,3.2912019955404417,low ext,0,False
1519,121,2025-01-16,AR,-10.580795224480665,False,-5.050160348488154,0.029460339520172726,0.6260167625943093,3.346780110478292,low ext,0,False
1519,322,2025-01-16,CEG,-12.93917093566309,False,-3.194164157097015,0.33406844107651373,0.8141260342641986,4.975738814035314,mid ext,2,False
1519,355,2025-01-16,CLS,-21.255912036348356,False,-10.627956018174178,0.4872692287128594,0.17754770551513047,4.57827736212104,mid ext,2,False
1519,512,2025-01-16,DXCM,-1.3408369560014122,True,-0.4739870488983505,0.7275143779533065,0.8009339141778689,3.5319358961904896,high ext,1,False
1519,627,2025-01-16,FIX,-20.136130417816965,False,-10.031343270748287,0.6466506877613513,0.5982687301471898,3.3552170432692554,high ext,0,False
1519,652,2025-01-16,FRSH,2.086582062304343,False,0.728634417950218,0.2200283904500288,0.7858191060780975,3.6442083918657677,mid ext,1,False
1519,725,2025-01-16,GTLB,5.443116152243466,False,2.721558076121733,0.1040498508858271,0.4232551814624787,4.4161401813909995,low ext,2,False
1519,734,2025-01-16,HALO,11.515954021169183,False,5.757977010584591,0.040373877937964556,0.4210434415040102,3.131274676952571,low ext,0,False
1519,762,2025-01-16,HPE,-1.3508487731177743,False,-0.6754243865588871,0.09823148554085483,0.27364811967860914,3.043967789354103,low ext,0,False
1519,903,2025-01-16,LBRT,-4.300593434860078,False,-1.553586286304382,0.41806164703773546,0.7231327395209078,3.8280269279003645,mid ext,2,False
1519,1005,2025-01-16,MKSI,-7.606292921690184,False,-3.803146460845092,0.15291991264460092,0.4128808124379415,3.346973492244371,low ext,0,False
1519,1051,2025-01-16,MTSI,-14.501913366797137,False,-7.250956683398568,0.18923673042083503,0.13977832360932776,3.2571868558091284,low ext,0,False
1519,1093,2025-01-16,NRG,-8.212073483005744,False,-3.7683147584299976,0.28939420547752276,0.6189744581200786,3.520731673523529,mid ext,1,False
1519,1122,2025-01-16,NXT,-6.3505102947151055,False,-1.4895728419203638,0.31462618156310024,0.8674685208673076,4.914656339842716,mid ext,2,False
1519,1130,2025-01-16,OGN,-4.024032702716651,False,-0.9864979607690458,0.05425342286868244,1.1935223149238317,3.4177065157086224,low ext,1,True
1519,1147,2025-01-16,ONTO,-14.137720979570734,False,-7.068860489785367,0.632661715015313,0.503372521645708,3.6781297020807937,high ext,1,False
1519,1255,2025-01-16,PTEN,-3.579272700418068,False,-1.5374584218949847,0.16789163516423064,0.6156136293936791,3.781666112599227,low ext,1,False
1519,1287,2025-01-16,RBLX,2.6446439691423684,False,1.3223219845711842,0.36811995470083264,0.42577595165043725,3.4549566843565027,mid ext,1,False
1519,1307,2025-01-16,RGEN,-2.026055531060611,False,-0.3694768896251357,0.17255433372327375,1.2527624439301275,4.377189413942061,low ext,2,False
1519,1473,2025-01-16,SYM,-6.660779466333477,False,-1.1974347218746393,1.4928293965420034,0.8080453655500301,6.883946140369688,high ext,2,False
1519,1511,2025-01-16,TLN,-18.100416556369957,False,-6.880505012027766,0.24556344905714841,0.546090040550136,4.817303383063925,mid ext,2,False
1520,1,2025-01-17,AA,-2.522480533061855,False,-1.2612402665309275,0.15760373868207841,0.42267454986652103,3.531174862550044,low ext,1,True
1520,49,2025-01-17,AGCO,-1.1223381296906032,False,-0.5611690648453016,0.4139540109790755,0.48244955424590896,3.3020647389771103,mid ext,1,False
1520,329,2025-01-17,CG,-2.1148755345161363,False,-1.0574377672580682,0.2820741027647224,0.37810128496278805,3.016334138096518,mid ext,0,False
1520,407,2025-01-17,CRDO,-30.656196083596164,False,-5.153595669439502,0.23943055162875587,0.93417548964263,6.367653960676744,mid ext,2,False
1520,416,2025-01-17,CRS,-3.697508223613999,False,-1.5036042919022663,0.513768880947441,0.6524845159561875,3.7688198788843073,high ext,2,True
1520,440,2025-01-17,CVS,22.273391272278364,False,11.136695636139182,0.20462915571309087,0.49352716138476277,3.157561344186196,mid ext,0,False
1520,462,2025-01-17,DDS,3.1170372851399453,False,0.7526341164851563,0.4302703494671999,1.1921819765105015,3.4738858575798686,mid ext,1,False
1520,644,2025-01-17,FOUR,-9.407557700971491,True,-1.5921768469070694,0.9335238966587377,1.6186205902333992,3.650400588944843,high ext,1,False
1520,682,2025-01-17,GEO,-5.479185633575656,False,-1.4454416547062416,0.2777048703234336,0.7442491372156028,5.093274800718026,mid ext,2,False
1520,683,2025-01-17,GEV,-17.954054665266973,False,-6.0972357725767194,0.23460388094715667,0.7597258159709911,3.875900949531169,mid ext,2,False
1520,717,2025-01-17,GPOR,-2.896274143388511,False,-1.4481370716942554,0.14333206307107618,0.5883274983585974,3.070339519375805,low ext,0,True
1520,760,2025-01-17,HOOD,6.950986380333046,False,2.8363552394975176,0.4537792669285468,0.41189108958944387,5.949814385696607,mid ext,2,False
1520,816,2025-01-17,INTC,-5.772630670879508,False,-1.7722004944028815,0.7257310900139026,0.9960994205634239,3.2700789021318863,high ext,1,False
1520,923,2025-01-17,LITE,-21.59537814516581,False,-7.360348682633638,0.38773385129207244,0.6509232917737297,4.50746758693027,mid ext,2,False
1520,1005,2025-01-17,MKSI,-9.821706917887973,False,-4.321185982816038,0.019811615543788352,0.6760797930408756,3.361909792221439,low ext,1,False
1520,1031,2025-01-17,MRVL,-19.74226949685821,False,-4.595233776364281,0.28166031879260434,1.0687158543878614,4.020010740656092,mid ext,2,False
1520,1051,2025-01-17,MTSI,-16.05417862257873,False,-8.027089311289364,0.12955874283964947,0.435402545007481,3.2379434449896904,low ext,0,False
1520,1136,2025-01-17,OKTA,6.042713190325699,False,3.0213565951628496,0.08392785796042679,0.5083026533316285,3.139522049824397,low ext,0,False
1520,1144,2025-01-17,ONB,2.106959188600377,False,1.0534795943001884,0.10918582011654202,0.32755681394880026,3.195362461073823,low ext,0,False
1520,1146,2025-01-17,ONON,0.7296961728698648,False,0.30881618068681077,0.0854655087759292,0.692831619910182,3.410470685167042,low ext,1,False
1520,1157,2025-01-17,OSCR,-4.091379692845298,False,-0.8031231907025741,0.12217110924592553,0.761224400674838,6.692292550652201,low ext,2,False
1520,1167,2025-01-17,OZK,1.3451606737847177,True,0.25733936642904925,1.6786705723774626,1.6773473835812371,3.1163406097773407,high ext,0,False
1520,1245,2025-01-17,PRMB,-0.4128506843970703,False,-0.20642534219853514,0.289841937079021,0.5983752269258192,3.261854057279062,mid ext,1,False
1520,1310,2025-01-17,RH,-3.049453553474979,False,-1.3556734365784018,0.7352939035966539,0.6443421425154184,3.4910044279002532,high ext,1,False
1520,1412,2025-01-17,SMTC,-23.71272483619895,False,-4.079023196676842,0.26582761528795196,1.1144303313580093,5.216417736989869,mid ext,2,False
1520,1612,2025-01-17,VIK,4.234840373368831,False,1.2993195542394131,0.780756918953618,1.028878756993305,3.1677935472941052,high ext,0,False
1520,1685,2025-01-17,WSM,0.612064575752358,False,0.306032287876179,0.4143473841151057,0.45247368492148704,3.0400450005385737,mid ext,0,False
1521,2,2025-01-21,AAL,-8.819875172924174,False,-4.409937586462087,0.11492655164380061,0.6074698105497086,3.2676074449538004,low ext,0,False
1521,49,2025-01-21,AGCO,-2.5029570288298997,False,-1.2514785144149498,0.32105045035953095,0.4300324413247069,3.2920495065322983,mid ext,0,False
1521,80,2025-01-21,ALNY,0.16552045079112343,False,0.03187593034062547,0.3230702216435644,1.4202675847403832,3.6561046336502034,mid ext,1,False
1521,85,2025-01-21,AMBA,-1.5159842495247045,False,-0.7579921247623522,0.4012396723443309,0.2656860364472962,4.462887788909898,mid ext,2,False
1521,105,2025-01-21,ANET,-17.61349510678123,False,-8.806747553390615,0.14258766613019125,0.5484176408884319,3.0015273256213484,low ext,0,False
1521,156,2025-01-21,AVAV,-5.7205227629445465,False,-1.557525398576662,1.051521487931485,1.051521487931485,3.4928700531780708,high ext,1,False
1521,169,2025-01-21,AXSM,26.768456936620133,False,6.086496815925877,0.16031751470084296,0.8229923359829068,5.343922448604816,low ext,2,False
1521,322,2025-01-21,CEG,-15.19881866163859,False,-7.599409330819295,0.1902607132262027,0.3227765704044223,5.083146217584461,low ext,2,False
