sym,entry,exit,how,pct,R,stop10,trail,hot
CTVA,2020-06-04,2020-06-11,stop,-10.355149821304932,-1.993507165775674,True,-3.741487219155259,False
THO,2020-06-04,2020-07-06,ema,4.0468450507537,0.7186628242659352,False,-3.741487219155259,False
MU,2020-06-05,2020-06-10,stop,-2.5220532148275576,-1.1062041528223643,True,-1.8872466331295228,False
ALB,2020-06-05,2020-06-11,stop,-11.381633623360699,-2.676000122851301,True,-1.8872466331295228,False
CACC,2020-06-05,2020-06-10,stop,-8.003984959601784,-1.9661813811029198,True,-1.8872466331295228,False
IR,2020-06-08,2020-06-09,stop,-5.726856363984667,-1.2049708713877414,True,-1.242795273700389,False
LPLA,2020-06-09,2020-06-10,stop,-3.2332448414581716,-1.01562729131466,True,-0.516640183043328,False
NVDA,2020-06-10,2020-06-11,stop,-6.278327092334779,-2.6752630029263105,True,-1.295150946528841,False
VEEV,2020-06-10,2020-06-11,stop,-5.882534579753251,-1.1426040205324488,True,-1.295150946528841,False
NET,2020-06-15,2020-07-16,ema,13.072527839396031,1.898616952549211,False,-2.331834199238462,False
DT,2020-06-16,2020-07-13,ema,-1.373619922013003,-0.3919919824377207,False,-2.331834199238462,False
SPOT,2020-06-17,2020-07-29,ema,30.954357689240332,4.627597136146249,False,-2.331834199238462,False
ZS,2020-06-18,2020-06-24,stop,-4.428398479394269,-1.0504376021643362,True,-2.331834199238462,False
MTCH,2020-06-18,2020-07-06,ema,-3.756823830498013,-0.8454083574808178,False,-2.331834199238462,False
TDOC,2020-06-19,2020-06-29,stop,-7.221911601478615,-1.5703205528988324,True,-2.331834199238462,False
ESTC,2020-06-19,2020-07-13,ema,-1.2674776850498337,-0.5878789840430205,False,-2.331834199238462,False
CRSP,2020-06-19,2020-07-28,ema,24.822483880478984,10.188207680535672,False,-2.331834199238462,False
VEEV,2020-06-22,2020-06-29,stop,-3.8464406005221385,-1.0556216707904122,True,-2.331834199238462,False
CRWD,2020-06-22,2020-06-26,stop,-6.120147164540246,-1.3088241422531102,True,-2.331834199238462,False
ACAD,2020-06-22,2020-06-25,stop,-4.262769110588771,-1.43919035602993,True,-2.331834199238462,False
DOCU,2020-06-22,2020-08-07,ema,21.420606014995602,7.580043650944713,False,-2.331834199238462,False
ETSY,2020-06-23,2020-07-15,ema,0.5396796356815781,0.18703231931567602,False,-2.167811873622267,False
YETI,2020-06-23,2020-07-13,stop,-5.775225157910158,-1.4285698066766273,False,-2.167811873622267,False
OKTA,2020-06-25,2020-07-13,ema,-2.2180908178432435,-0.3043480216434056,False,-3.1313355438540973,False
SAM,2020-06-26,2020-09-03,ema,43.95209190822125,8.565935586101086,False,-3.1258026029637374,False
TREX,2020-06-26,2020-07-10,ema,-2.399255983305848,-0.4878049428859287,False,-3.1258026029637374,False
PAAS,2020-06-30,2020-08-11,ema,5.218785121165603,0.6991549430405669,False,-3.748242510721771,False
TSLA,2020-06-30,2020-08-10,ema,31.10970263592634,4.452682548206445,False,-3.748242510721771,False
LITE,2020-06-30,2020-07-13,stop,-3.790793872590381,-1.0353351270037257,True,-3.748242510721771,False
TEAM,2020-07-02,2020-07-13,stop,-5.7285037559151375,-2.0810284308167377,True,-3.2626241808603575,False
PPLI,2020-07-07,2020-08-11,ema,-3.8863897966352035,-0.6803511368084919,False,-2.575241314186239,False
AU,2020-07-07,2020-07-30,ema,5.359107588624656,2.060242743005476,False,-2.575241314186239,False
ACAD,2020-07-07,2020-07-13,stop,-8.393922401932452,-2.4893604501340216,True,-2.575241314186239,False
ALNY,2020-07-07,2020-07-13,stop,-4.72823083936631,-1.12037026135403,True,-2.575241314186239,False
FTNT,2020-07-09,2020-07-13,stop,-12.528057293465833,-4.421049269344406,True,-2.575241314186239,False
ZS,2020-07-09,2020-07-13,stop,-6.0745468993334555,-1.4124279985574568,True,-2.575241314186239,False
THO,2020-07-21,2020-07-23,stop,-3.5215967699205875,-1.0320861002740267,True,6.197857711041408,True
DKS,2020-07-21,2020-08-18,ema,4.28277875367562,1.7232282881128447,False,6.197857711041408,True
TXG,2020-07-21,2020-09-04,ema,11.456312672368153,3.319405316893309,False,6.197857711041408,True
PHM,2020-07-27,2020-08-31,ema,0.5897210389236074,0.20957069535096853,False,12.62097114268267,True
MTCH,2020-07-29,2020-09-03,ema,7.324787423955348,2.0448565559716396,False,14.281791456803244,True
AMD,2020-07-30,2020-09-03,ema,5.338988546641765,1.3865839538823415,False,16.065920883233574,True
Z,2020-07-30,2020-09-08,ema,15.162865602843745,2.391111585828993,False,16.065920883233574,True
ETSY,2020-07-31,2020-08-27,ema,3.1639720139229555,0.9760293530314171,False,16.9602791273381,True
W,2020-07-31,2020-08-31,ema,11.228334084049575,4.303680651042901,False,16.9602791273381,True
KGC,2020-07-31,2020-08-11,stop,-9.040203464363483,-1.5961633023622313,True,16.9602791273381,True
RNG,2020-08-03,2020-08-06,stop,-6.1055707849328344,-1.1764310710121402,True,16.9602791273381,True
TWLO,2020-08-03,2020-08-05,stop,-3.064878265862314,-1.1714412459281618,True,16.9602791273381,True
PINS,2020-08-03,2020-08-21,stop,-5.427701747586921,-1.0558671718829251,False,16.9602791273381,True
NET,2020-08-03,2020-08-06,stop,-2.9231175630306527,-1.7846214339790953,True,16.9602791273381,True
MELI,2020-08-03,2020-08-10,stop,-4.311397594907018,-1.0142752796750258,True,16.9602791273381,True
TDOC,2020-08-04,2020-08-05,stop,-19.169922374213034,-3.4233523723898425,True,16.9602791273381,True
CVNA,2020-08-04,2020-09-03,ema,18.85138131429478,4.598262163819657,False,16.9602791273381,True
FSLR,2020-08-04,2020-09-03,ema,12.984297034264092,2.9788727570185727,False,16.9602791273381,True
PODD,2020-08-05,2020-08-10,stop,-5.474399505018557,-1.3186556713863389,True,16.9602791273381,True
WIX,2020-08-05,2020-08-07,stop,-5.999098113272638,-1.658062683351475,True,16.9602791273381,True
LAD,2020-08-11,2020-08-28,ema,0.3454036531039595,0.20655313540943632,False,13.793683839950665,True
HUBS,2020-08-13,2020-09-04,ema,1.4259959341161865,0.21189191680324446,False,10.61886176215984,True
TSLA,2020-08-18,2020-09-08,stop,-12.6829564339616,-5.622674993934471,False,10.61886176215984,True
CRSP,2020-08-19,2020-08-20,stop,-9.005697511912992,-1.4799995422363281,True,8.763208568507341,True
ZM,2020-08-20,2020-10-29,ema,68.11779110653798,11.915559567710599,False,8.763208568507341,True
BILL,2020-08-26,2020-09-03,stop,-12.669983166188603,-2.2037689755179892,True,7.105251373756408,True
ROKU,2020-08-28,2020-09-04,stop,-7.671103546437152,-1.1400877077412432,True,6.313945431486079,True
CHWY,2020-08-28,2020-09-11,stop,-10.09126185400262,-2.027397904527996,True,6.313945431486079,True
CRWD,2020-08-31,2020-10-21,ema,7.269534558093449,1.6422322024171718,False,5.090091420117328,True
PINS,2020-09-01,2020-09-03,stop,-6.521867773116297,-1.1796110122459107,True,3.865320912372738,True
OKTA,2020-09-02,2020-09-03,stop,-9.643169813681807,-2.2729159845250546,True,3.865320912372738,True
UBER,2020-09-11,2020-09-22,stop,-7.1625995698355265,-3.553726433930936,True,7.127858144362359,True
GH,2020-09-14,2020-10-14,ema,2.8188729118317157,0.5234891940362704,False,7.073579927257876,True
PENN,2020-09-15,2020-10-08,ema,-3.9150660123521197,-0.5485957314983259,False,7.073579927257876,True
AEO,2020-09-16,2020-09-21,stop,-8.30575417060092,-1.5822834360673574,True,7.073579927257876,True
Z,2020-09-16,2020-10-16,ema,2.0382935457447404,0.6614895794830968,False,7.073579927257876,True
ZG,2020-09-16,2020-10-16,ema,3.140930763633909,1.060203365611564,False,7.073579927257876,True
KGC,2020-09-18,2020-09-21,stop,-7.884416590064203,-1.8780497252044888,True,7.073579927257876,True
TOL,2020-09-21,2020-10-21,ema,-0.05341369663630635,0.020904065324192134,False,7.073579927257876,True
SNAP,2020-09-22,2020-12-16,cap,102.38243466542323,18.971027633075657,False,2.8176818939326096,True
DDOG,2020-09-22,2020-10-21,ema,9.15946719936711,1.1526299304922563,False,2.8176818939326096,True
ROKU,2020-09-22,2020-09-24,stop,-8.192462659798306,-1.3746676920290688,True,2.8176818939326096,True
TTD,2020-09-29,2020-10-30,ema,13.449370974016084,6.869954277495991,False,1.8744599990995738,True
SEDG,2020-09-29,2020-10-26,ema,17.690948360494787,3.32,False,1.8744599990995738,True
BILL,2020-09-29,2020-10-26,ema,5.750504510630328,1.259875391779918,False,1.8744599990995738,True
LEN,2020-09-30,2020-10-21,ema,-1.8480415081352342,-0.5290100643427574,False,1.8744599990995738,True
NVDA,2020-09-30,2020-10-02,stop,-3.65356812746791,-1.2314205696100913,True,1.8744599990995738,True
FIVN,2020-09-30,2020-11-09,ema,8.712033249445295,4.577091833503713,False,1.8744599990995738,True
NFLX,2020-10-01,2020-10-02,stop,-4.825522187930642,-1.0225850609298868,True,1.8744599990995738,True
PINS,2020-10-01,2020-12-28,ema,51.93029017038262,7.938566455144112,False,1.8744599990995738,True
PAYC,2020-10-05,2020-11-02,ema,4.960969658272485,1.1186214145405742,False,0.8596027271809865,True
XYZ,2020-10-05,2020-10-22,ema,-2.9524176564775018,-0.5297246776134731,False,0.8596027271809865,True
TXG,2020-10-06,2020-10-21,ema,4.338563377650129,1.0836228690217637,False,0.8596027271809865,True
MDB,2020-10-06,2020-10-21,ema,0.7843877428636015,0.23275786470543527,False,0.8596027271809865,True
ENPH,2020-10-06,2020-10-27,ema,-0.13905384336598825,0.0170933111334752,False,0.8596027271809865,True
CLF,2020-10-07,2020-10-13,stop,-5.64344240500586,-1.2352941176470589,True,0.8596027271809865,True
GAP,2020-10-07,2020-10-19,stop,-3.630728600938682,-1.1929726033539552,True,0.8596027271809865,True
ROKU,2020-10-08,2020-10-20,stop,-2.625252931430788,-1.2062104362124324,True,0.8596027271809865,True
ELAN,2020-10-09,2020-10-14,stop,-3.908380724706828,-1.2058840029021713,True,1.2973485848728106,True
TWLO,2020-10-13,2020-10-14,stop,-4.470872815732263,-2.356576231566906,True,1.2973485848728106,True
NET,2020-10-13,2020-10-26,stop,-8.5206599541795,-1.0142565574337263,True,1.2973485848728106,True
CRSP,2020-10-13,2020-10-21,stop,-10.696926397963102,-1.815744408945687,True,1.2973485848728106,True
CROX,2020-10-15,2020-12-24,ema,22.435901668144197,3.158039764340982,False,-2.570072588962767,False
CLF,2020-10-22,2020-11-04,stop,-6.957738612424569,-1.5999994550438417,True,-1.553811376937445,False
CHWY,2020-10-28,2020-10-29,stop,-6.214704382823344,-1.3151515011397843,True,0.4251156217868857,True
BL,2020-11-04,2021-01-04,ema,17.191163698675748,3.2307703342979845,False,5.000978141267709,True
STNE,2020-11-09,2021-01-06,ema,23.404585044638626,9.091463672399877,False,4.551176533359243,True
RH,2020-11-11,2020-12-11,ema,4.431541763954194,0.639758897630036,False,4.829731657649812,True
MRNA,2020-11-12,2020-12-22,ema,43.06854829778117,9.565336824711597,False,4.829731657649812,True
RNG,2020-11-12,2020-11-24,stop,-7.351069292574497,-1.0947820702034918,True,4.829731657649812,True
RF,2020-11-16,2020-11-20,stop,-3.396472464624467,-2.083333360252155,True,4.829731657649812,True
UPWK,2020-11-16,2020-12-29,ema,8.217438394286747,0.9058426760333117,False,4.829731657649812,True
ALB,2020-11-16,2021-01-27,ema,31.065001969691576,6.822177151155408,False,4.829731657649812,True
TXT,2020-11-16,2021-01-04,ema,1.1944793166348333,0.40719727991937804,False,4.829731657649812,True
BBWI,2020-11-17,2020-11-18,stop,-5.379827087005462,-1.3834554907488446,True,4.829731657649812,True
TSLA,2020-11-19,2021-01-29,ema,58.62049066282788,25.150369144453443,False,4.742276733346474,True
BJ,2020-11-19,2020-11-27,ema,-6.942750570883072,-0.6543476782583745,False,4.742276733346474,True
BBWI,2020-11-20,2020-11-27,stop,-3.0212879971401874,-1.0560784722386514,True,4.742276733346474,True
COHR,2020-11-20,2021-01-29,ema,29.51841501774821,10.540995532838743,False,4.742276733346474,True
CPRI,2020-11-23,2021-01-19,ema,17.681878105921168,6.046731837401157,False,4.703715756686789,True
AEO,2020-11-23,2021-02-22,cap,39.507451810766646,7.694921740690303,False,4.703715756686789,True
CLF,2020-11-23,2021-01-26,ema,59.298404460212176,10.571420786337944,False,4.703715756686789,True
XYZ,2020-11-23,2020-12-29,ema,2.7877701545678812,0.730905433100656,False,4.703715756686789,True
AA,2020-11-23,2021-01-15,ema,17.281615309856523,6.087724994098772,False,4.703715756686789,True
MHK,2020-11-24,2020-11-27,stop,-3.3893198167310845,-1.3426755588935737,True,4.703715756686789,True
HWM,2020-11-24,2020-11-25,stop,-2.928082056258474,-1.4081576977779247,True,4.703715756686789,True
GAP,2020-11-24,2020-11-25,stop,-19.773563144983065,-4.582602387086235,True,4.703715756686789,True
HBAN,2020-11-24,2020-11-30,stop,-6.7605122788265914,-1.6037684700029535,True,4.703715756686789,True
WAB,2020-11-24,2020-11-25,stop,-2.976034450446985,-1.0600019344833473,True,4.703715756686789,True
URI,2020-11-24,2020-11-30,stop,-4.7847925884796805,-1.2267103498020488,True,4.703715756686789,True
LYB,2020-11-24,2020-11-30,stop,-5.404365976116498,-1.2500825714780954,True,4.703715756686789,True
EQH,2020-11-24,2020-11-30,stop,-4.489840930634948,-1.0506870919078943,True,4.703715756686789,True
HOG,2020-11-24,2020-12-10,stop,-5.716847265179648,-1.055431577722428,False,4.703715756686789,True
CRSP,2020-11-30,2021-01-26,ema,33.30545220919501,5.63624528713175,False,1.9369318264739381,True
SPOT,2020-11-30,2020-12-31,ema,7.777505442796007,1.2087399861254977,False,1.9369318264739381,True
OKTA,2020-11-30,2020-12-02,stop,-6.239775973135087,-1.7416309612769,True,1.9369318264739381,True
CHWY,2020-11-30,2020-12-02,stop,-8.368543451808874,-1.275099235682256,True,1.9369318264739381,True
MELI,2020-11-30,2021-01-06,ema,0.9984488621888721,0.24070765507723138,False,1.9369318264739381,True
MDB,2020-11-30,2020-12-02,stop,-6.938595519990698,-1.2671454598367877,True,1.9369318264739381,True
BILL,2020-11-30,2020-12-30,ema,11.625601212400905,2.275430720553997,False,1.9369318264739381,True
CRWD,2020-11-30,2020-12-02,stop,-7.6483553828612045,-1.6408494321725828,True,1.9369318264739381,True
NET,2020-11-30,2020-12-28,ema,3.0169858269279537,0.4859430798527436,False,1.9369318264739381,True
ETSY,2020-11-30,2021-01-04,ema,6.867572436166514,1.5504101581177214,False,1.9369318264739381,True
PSKY,2020-12-01,2020-12-14,stop,-4.192591838709292,-1.4693768308791322,True,0.2665374747476463,True
TRIP,2020-12-02,2020-12-16,ema,-4.73300670392689,-0.8024694265123677,False,0.2665374747476463,True
UBER,2020-12-02,2020-12-16,ema,-5.087356546602184,-0.5701749322598645,False,0.2665374747476463,True
RNG,2020-12-02,2021-01-14,ema,14.085955939809791,2.027539443292336,False,0.2665374747476463,True
ULTA,2020-12-03,2020-12-04,stop,-3.643322548421013,-1.4090261487140858,True,-4.953896234360383,False
DECK,2020-12-03,2020-12-29,ema,2.433647711503051,0.7216803161433374,False,-4.953896234360383,False
MKTX,2020-12-03,2020-12-04,stop,-3.156266491458859,-1.1502378423071635,True,-4.953896234360383,False
BAP,2020-12-03,2020-12-11,stop,-2.5832084517601106,-1.2129631271071992,True,-4.953896234360383,False
BKR,2020-12-04,2020-12-28,ema,-4.367681560865277,-0.8666653103512966,False,-4.953896234360383,False
DRI,2020-12-04,2020-12-07,stop,-2.5466124225298925,-1.350002200582236,True,-4.953896234360383,False
MGM,2020-12-04,2021-01-04,ema,-3.503808401560804,-0.8405157694360376,False,-4.953896234360383,False
ZION,2020-12-04,2020-12-07,stop,-2.716351491619229,-1.088238413325989,True,-4.953896234360383,False
ESTC,2020-12-04,2021-01-04,ema,-1.4674968309569603,-0.22552588040652327,False,-4.953896234360383,False
XPO,2020-12-04,2021-01-04,stop,-3.0212774715930313,-1.2107162271821255,False,-4.953896234360383,False
CRWD,2020-12-04,2021-01-26,ema,23.392815383620345,4.088936507961555,False,-4.953896234360383,False
IOVA,2020-12-07,2020-12-31,ema,-0.414421010488375,-0.025188524779189633,False,-5.194037238646772,False
CVNA,2020-12-07,2020-12-28,ema,-3.048702325909447,-0.4213229433199833,False,-5.194037238646772,False
YETI,2020-12-08,2020-12-29,ema,2.2840471134152995,0.41439173071826135,False,-5.62379574247622,False
FND,2020-12-08,2021-01-04,ema,5.20495357969073,0.9387356307974379,False,-5.62379574247622,False
CHWY,2020-12-08,2020-12-31,ema,13.342258069238033,2.4689658922097717,False,-5.62379574247622,False
ARWR,2020-12-10,2021-01-04,ema,0.9127682042263441,0.14059391780323222,False,-5.62379574247622,False
TWLO,2020-12-10,2020-12-31,ema,0.9906031094175871,0.15010120097951987,False,-5.62379574247622,False
Z,2020-12-11,2021-01-26,ema,9.900957684904244,2.327273282137784,False,-5.73981448250398,False
SRPT,2020-12-11,2021-01-04,ema,-1.3634667956046398,-0.29018033523916786,False,-5.73981448250398,False
MDB,2020-12-11,2021-01-06,ema,-1.5793947801681196,-0.1737528402232015,False,-5.73981448250398,False
RARE,2020-12-14,2020-12-29,ema,-3.9646156835687396,-0.7789757689547315,False,-5.131042629743201,False
ZG,2020-12-14,2021-01-26,ema,5.622179590274157,1.049673880522589,False,-5.131042629743201,False
PENN,2020-12-16,2021-01-04,stop,-9.017944376149723,-1.1073449067339087,False,-4.351994064429513,False
OKTA,2020-12-17,2020-12-29,stop,-3.737691094324702,-1.0266809103818444,True,0.9391171285088268,True
FOUR,2020-12-17,2021-01-15,ema,3.1568059463124465,0.817203595385175,False,0.9391171285088268,True
AG,2020-12-17,2020-12-22,stop,-3.8990262847617863,-1.4687499662519239,True,0.9391171285088268,True
SHOP,2020-12-17,2020-12-28,stop,-2.9857470661062924,-1.1140035142310878,True,0.9391171285088268,True
DT,2020-12-17,2020-12-28,stop,-5.196660575387879,-1.4797280230118512,True,0.9391171285088268,True
NTNX,2020-12-18,2021-01-04,stop,-7.491407372060688,-1.2746119827053737,True,0.9391171285088268,True
ZS,2020-12-18,2021-01-06,stop,-6.038634849818781,-2.1380607106153904,False,0.9391171285088268,True
NTRA,2020-12-21,2020-12-30,ema,-6.58792215744225,-0.9963151787200165,False,0.9391171285088268,True
BLDR,2020-12-21,2021-01-11,ema,-2.8951124691597774,-0.4489788292152781,False,0.9391171285088268,True
P,2020-12-21,2021-01-15,ema,0.10673702041776867,0.08860710595188659,False,0.9391171285088268,True
ROKU,2020-12-21,2020-12-28,stop,-4.03111192241451,-1.0906906627413426,True,0.9391171285088268,True
RPRX,2020-12-22,2021-01-28,ema,0.5024409280024678,0.10897511293459088,False,0.9391171285088268,True
MSTR,2020-12-30,2021-02-23,ema,76.897941608692,15.880837663486751,False,9.665643619992757,True
AG,2020-12-30,2021-01-11,stop,-8.242316525860549,-1.5492974555307346,True,9.665643619992757,True
LAD,2021-01-06,2021-03-04,ema,14.12068291154518,2.886891257814315,False,1.9753339053960075,True
TRIP,2021-01-06,2021-01-29,ema,-1.5351328645105133,-0.23333347461847714,False,1.9753339053960075,True
HQY,2021-01-06,2021-02-03,ema,2.4024296901409503,0.4128626534782602,False,1.9753339053960075,True
AMBA,2021-01-06,2021-01-26,ema,-1.6678811803595206,-0.19894615901901516,False,1.9753339053960075,True
DAR,2021-01-07,2021-01-27,stop,-8.782020336870222,-2.4718571754129277,False,2.7806043543836534,True
ROKU,2021-01-08,2021-01-29,ema,-2.7252495891790796,-0.8448340999943841,False,2.7806043543836534,True
IONS,2021-01-08,2021-01-27,ema,-3.2245478289885887,-0.6357396514860933,False,2.7806043543836534,True
PENN,2021-01-11,2021-01-27,ema,-2.864320754088534,-0.2581889223808127,False,2.7806043543836534,True
UBER,2021-01-12,2021-01-22,stop,-7.411190580184779,-1.1949148158924126,True,1.5929226885417127,True
HAL,2021-01-12,2021-01-19,stop,-7.370255741197007,-1.0890408003448504,True,1.5929226885417127,True
GH,2021-01-12,2021-01-26,stop,-6.534343518683783,-1.6101399404642436,True,1.5929226885417127,True
OLLI,2021-01-12,2021-01-19,stop,-3.0573335147566882,-1.0524342642915516,True,1.5929226885417127,True
CHWY,2021-01-13,2021-01-20,stop,-7.361347314219557,-1.0832218792691344,True,1.5929226885417127,True
AXON,2021-01-13,2021-02-22,ema,16.797704857654704,2.4715303765919985,False,1.5929226885417127,True
ALNY,2021-01-13,2021-01-27,stop,-9.273072892156431,-2.2263614324033045,True,1.5929226885417127,True
SHAK,2021-01-14,2021-01-20,stop,-6.014587432676565,-1.0437497988343718,True,1.5929226885417127,True
CVNA,2021-01-14,2021-01-15,stop,-3.313199877986839,-1.2057304925084378,True,1.5929226885417127,True
EQT,2021-01-14,2021-01-19,stop,-5.05040664765578,-1.6111081276306407,True,1.5929226885417127,True
NTRA,2021-01-15,2021-01-26,stop,-8.97883490932766,-2.424313267095266,True,1.9083452133924024,True
MELI,2021-01-19,2021-01-26,stop,-5.7015090367828485,-2.020112040102501,True,2.146086209953829,True
KBH,2021-01-20,2021-02-16,ema,2.5377579331192557,0.40407452487045464,False,2.7617762626636564,True
PODD,2021-01-20,2021-01-26,stop,-3.0843176860499866,-1.0762397046734191,True,2.7617762626636564,True
TDOC,2021-01-20,2021-02-22,ema,8.706744248071029,1.7559800054026298,False,2.7617762626636564,True
UPWK,2021-01-25,2021-01-29,stop,-6.239382184792941,-1.160869154181822,True,2.122049131515151,True
QLYS,2021-01-25,2021-02-03,stop,-5.3409280877806715,-1.8346900166440956,True,2.122049131515151,True
THO,2021-01-26,2021-02-18,ema,-2.9316721473652385,-0.6427168739137497,False,2.122049131515151,True
BAND,2021-01-27,2021-02-22,ema,-4.582995059529105,-0.6327508390513352,False,5.375741907440983,True
KSS,2021-01-27,2021-01-28,stop,-4.304933469390237,-1.0155501885581022,True,5.375741907440983,True
DAR,2021-02-03,2021-02-18,stop,-3.888639665156346,-1.2736330682659278,True,9.725641817716953,True
PINS,2021-02-03,2021-02-25,ema,2.3488971943975034,0.47931896062044976,False,9.725641817716953,True
BL,2021-02-04,2021-02-12,stop,-6.779110882100914,-1.5993207377068293,True,9.746549663787642,True
SHOP,2021-02-04,2021-02-23,ema,2.916411630193605,1.4344036046954438,False,9.746549663787642,True
DT,2021-02-05,2021-02-22,stop,-9.143304388654904,-1.4364158153421431,True,9.746549663787642,True
DBX,2021-02-05,2021-02-19,stop,-5.7643452367022725,-1.1169358746194915,True,9.746549663787642,True
ETSY,2021-02-05,2021-02-22,stop,-7.972401594555079,-1.6666685504699148,True,9.746549663787642,True
Z,2021-02-05,2021-02-24,ema,4.581082187483698,1.6812126387702817,False,9.746549663787642,True
ARWR,2021-02-05,2021-02-22,ema,-6.233924300249338,-0.45889279034907043,False,9.746549663787642,True
NET,2021-02-08,2021-02-12,stop,-5.872631111712123,-1.083455809017721,True,9.746549663787642,True
MPC,2021-02-08,2021-03-18,ema,7.836900943332403,2.995884745906456,False,9.746549663787642,True
ZG,2021-02-08,2021-02-24,ema,1.6535979730514017,0.5528160217061344,False,9.746549663787642,True
ROKU,2021-02-09,2021-02-22,ema,-6.611101248007345,-0.8889546573887898,False,9.746549663787642,True
TWLO,2021-02-10,2021-02-17,stop,-5.186354036433616,-1.0009255457686614,True,9.746549663787642,True
UBER,2021-02-10,2021-02-11,stop,-4.101456010851445,-1.0378151731919867,True,9.746549663787642,True
MTCH,2021-02-10,2021-02-17,stop,-6.191200688198261,-1.2018715756489489,True,9.746549663787642,True
EXPE,2021-02-10,2021-03-23,ema,12.88348230020635,5.422238194651521,False,9.746549663787642,True
GH,2021-02-11,2021-02-22,stop,-5.1569016396740945,-1.4097826198832817,True,9.746549663787642,True
P,2021-02-11,2021-02-17,stop,-4.18349314763068,-1.0454538361102585,True,9.746549663787642,True
XYZ,2021-02-11,2021-02-23,stop,-3.7049839937585594,-1.2570666951442913,True,9.746549663787642,True
COHR,2021-02-11,2021-02-12,stop,-9.881164708959355,-2.109170262031284,True,9.746549663787642,True
LYV,2021-02-12,2021-03-17,ema,2.7881638653071583,0.7636387176125973,False,9.046428978999856,True
AMAT,2021-02-12,2021-03-04,stop,-7.259012175414837,-1.6476251304991298,False,9.046428978999856,True
NTRA,2021-02-12,2021-02-17,stop,-7.839703093233208,-1.383722103628954,True,9.046428978999856,True
CCJ,2021-02-16,2021-02-18,stop,-5.855559406919109,-1.8113254443804319,True,5.2390861485229685,True
MOS,2021-02-16,2021-02-18,stop,-9.96816548728967,-3.448277710757098,True,5.2390861485229685,True
SPOT,2021-02-16,2021-02-23,stop,-5.114624406438539,-1.6234851436713775,True,5.2390861485229685,True
DVN,2021-02-16,2021-03-18,ema,8.243265425948287,3.4619504666087444,False,5.2390861485229685,True
EQT,2021-02-17,2021-03-08,ema,-9.57074772774108,-0.9045262678389914,False,2.401053822168321,True
FCX,2021-02-17,2021-03-04,ema,-4.4372939559880304,-0.9797283776921156,False,2.401053822168321,True
TRIP,2021-02-18,2021-03-23,ema,28.229239940549533,6.049732338560108,False,2.259636171730044,True
VLO,2021-02-19,2021-03-18,ema,2.827829408366145,0.6477612157236462,False,0.22796250958615674,True
FIVN,2021-02-19,2021-02-22,stop,-12.612605165239454,-2.857657180090338,True,0.22796250958615674,True
SNAP,2021-02-19,2021-02-22,stop,-3.413751856898828,-1.1787710687776114,True,0.22796250958615674,True
TECK,2021-02-19,2021-02-26,stop,-9.615730484302986,-1.9549535457848262,True,0.22796250958615674,True
EAT,2021-02-19,2021-03-22,ema,-0.7989083669953434,-0.11227179012161233,False,0.22796250958615674,True
DINO,2021-02-22,2021-03-18,stop,-4.331243710865563,-1.2966513748747768,False,0.2517143569906898,True
FOXA,2021-02-22,2021-02-25,stop,-4.946709007673578,-1.6666695581364903,True,0.2517143569906898,True
GAP,2021-02-22,2021-03-23,ema,12.654205006091157,3.5730370576778743,False,0.2517143569906898,True
PSKY,2021-02-22,2021-02-25,stop,-5.69229222869293,-1.328470720231999,True,0.2517143569906898,True
RCL,2021-02-23,2021-03-23,ema,-7.015716882712186,-0.8447823518041441,False,-2.126210862262209,False
PLNT,2021-02-23,2021-03-04,ema,-4.299718423146171,-0.7419362248455663,False,-2.126210862262209,False
BFH,2021-02-23,2021-04-09,ema,20.19150232193696,3.0342049329617886,False,-2.126210862262209,False
WYNN,2021-02-23,2021-03-23,stop,-8.484815488195041,-1.0490769192924034,False,-2.126210862262209,False
EOG,2021-02-24,2021-02-26,stop,-10.969999820733067,-1.5745966925368324,True,2.593563927947005,True
MKSI,2021-02-24,2021-02-25,stop,-8.59312029855146,-1.3663941048264305,True,2.593563927947005,True
HAL,2021-02-24,2021-03-18,ema,-0.45325456463440883,-0.042206927870545856,False,2.593563927947005,True
SGI,2021-02-24,2021-03-24,ema,6.782727054865734,2.542563860698297,False,2.593563927947005,True
TRGP,2021-02-24,2021-02-26,stop,-5.1668199542254545,-1.132869562079592,True,2.593563927947005,True
CVE,2021-02-24,2021-03-22,ema,2.7246027471885315,0.6371219103058214,False,2.593563927947005,True
PAAS,2021-02-24,2021-02-26,stop,-10.22493826850528,-1.3242406350118103,True,2.593563927947005,True
SLB,2021-02-24,2021-03-16,ema,-4.780903203313647,-0.8231708480740694,False,2.593563927947005,True
ENTG,2021-02-24,2021-03-03,stop,-6.842152642796206,-1.170964236772738,True,2.593563927947005,True
BYD,2021-03-01,2021-03-04,stop,-5.549658913045874,-1.527516067446501,True,2.232514142339279,True
WDC,2021-03-01,2021-03-02,stop,-3.889952030903554,-1.2136331451549713,True,2.232514142339279,True
FIVN,2021-03-01,2021-03-03,stop,-11.749557973483915,-1.9514073083512307,True,2.232514142339279,True
F,2021-03-02,2021-03-04,stop,-5.130168487819908,-1.0163924105148066,True,2.232514142339279,True
CCJ,2021-03-02,2021-03-05,stop,-8.694666097063052,-1.1221373834340698,True,2.232514142339279,True
