entry_date,sp_gross,sp_net,pu_gross,pu_net,entry,comb_net,comb_gross
2018-12-07,-1.0,-1.1021768707482993,,,2018-12-07,-1.1021768707482993,-1.0
2018-12-14,-0.9962962962962965,-1.1122222222222224,,,2018-12-14,-1.1122222222222224,-0.9962962962962965
2018-12-21,0.33606557377049184,-0.18065573770491805,,,2018-12-21,-0.18065573770491805,0.33606557377049184
2018-12-28,0.38469945355191276,0.19868852459016403,,,2018-12-28,0.19868852459016403,0.38469945355191276
2019-01-04,0.3628865979381445,0.011958762886598081,,,2019-01-04,0.011958762886598081,0.3628865979381445
2019-01-11,0.2693877551020407,0.07510204081632657,0.1277258566978193,0.11445482866043613,2019-01-11,0.09477843473838135,0.19855680589993002
2019-01-18,0.3411513859275052,0.1573560767590617,0.1440677966101695,0.1330169491525424,2019-01-18,0.14518651295580204,0.24260959126883735
2019-01-25,0.2580645161290321,0.08559139784946229,-0.3023255813953488,-0.3060797342192691,2019-01-25,-0.1102441681849034,-0.022130532633158367
2019-02-01,0.2808716707021792,0.139951573849879,-0.3426944971537002,-0.3479316888045541,2019-02-01,-0.10399005747733756,-0.030911413225760492
2019-02-08,0.23142857142857143,0.1137142857142856,-0.37538461538461537,-0.3816538461538462,2019-02-08,-0.1339697802197803,-0.07197802197802197
2019-02-15,0.2658536585365855,0.19463414634146337,0.2032520325203252,0.19914420196833546,2019-02-15,0.19688917415489943,0.23455284552845534
2019-02-22,0.25461254612546125,0.1800738007380074,0.14820075757575757,0.14412878787878786,2019-02-22,0.16210129430839765,0.2014066518506094
2019-03-01,0.2722063037249283,0.16848137535816615,0.1337458353165159,0.12632079961922893,2019-03-01,0.14740108748869754,0.2029760695207221
2019-03-08,0.2573221757322178,0.14602510460251075,-0.3129411764705882,-0.31933333333333336,2019-03-08,-0.0866541143654113,-0.027809500369185225
2019-03-15,0.2304964539007091,0.07021276595744665,0.160676532769556,0.14767441860465114,2019-03-15,0.10894359228104888,0.19558649333513256
2019-03-22,0.4199288256227761,-0.1999999999999998,-0.5230443974630021,-0.5309936575052854,2019-03-22,-0.36549682875264256,-0.05155778592011301
2019-03-29,0.27083333333333354,0.14226190476190484,-0.39078751857355126,-0.39465081723625556,2019-03-29,-0.12619445623717535,-0.05997709262010886
2019-04-05,0.2679425837320573,0.1617224880382775,-0.19727117680500283,-0.2,2019-04-05,-0.01913875598086126,0.03533570346352724
2019-04-12,0.24460431654676265,0.15395683453237416,0.1280339805825243,0.12160194174757284,2019-04-12,0.1377793881399735,0.1863191485646435
2019-04-26,-1.0000000000000004,-1.0626297577854673,0.13078848560700876,0.1178973717146433,2019-04-26,-0.472366193035412,-0.43460575719649586
2019-05-03,-1.0,-1.095475113122172,0.17424727738629084,0.1629724535554132,2019-05-03,-0.4662513297833794,-0.41287636130685457
2019-05-10,0.3341772151898737,-0.08151898734177199,0.14936336924583737,0.1196865817825661,2019-05-10,0.019083797220397054,0.24177029221785554
2019-05-17,0.3233256351039261,0.15196304849884526,0.1588832487309645,0.137258883248731,2019-05-17,0.14461096587378813,0.2411044419174453
2019-05-24,0.1792035398230087,0.048230088495575175,0.13636363636363635,0.1254756871035941,2019-05-24,0.08685288779958464,0.15778358809332255
2019-05-31,0.20355731225296428,0.10632411067193663,-0.29271523178807946,-0.2966004415011037,2019-05-31,-0.09513816541458353,-0.04457895976755759
2019-06-07,0.26944444444444454,0.14944444444444463,0.00163309744148064,-0.004246053347849788,2019-06-07,0.07259919554829743,0.1355387709429626
2019-06-14,0.3349282296650716,0.037320574162679136,-0.42790426152948047,-0.4336252189141856,2019-06-14,-0.19815232237575323,-0.046488015932204446
2019-06-21,0.27737226277372273,0.16350364963503658,-0.3786407766990291,-0.38671116504854364,2019-06-21,-0.11160375770675353,-0.050634256962653196
2019-06-28,0.28895184135977325,0.22606232294617543,-0.23076923076923073,-0.2342277877161598,2019-06-28,-0.004082732384992183,0.029091305295271264
2019-07-05,0.19907407407407404,0.06388888888888898,-0.17196531791907513,-0.17651734104046238,2019-07-05,-0.0563142260757867,0.013554378077499457
2019-07-12,0.2318181818181817,0.16272727272727255,0.13643410852713178,0.13131782945736434,2019-07-12,0.14702255109231843,0.18412614517265674
2019-07-19,0.19545454545454563,0.0627272727272729,0.15991156963890935,0.15283714075165808,2019-07-19,0.10778220673946548,0.17768305754672747
2019-07-26,-1.0,-1.1133333333333333,0.12377049180327869,0.11180327868852458,2019-07-26,-0.5007650273224044,-0.43811475409836065
2019-08-02,0.24943310657596368,0.1945578231292516,0.16552901023890784,0.1594994311717861,2019-08-02,0.17702862715051887,0.20748105840743575
2019-08-09,0.2011173184357542,0.12513966480446934,0.20485327313769752,0.19999999999999998,2019-08-09,0.16256983240223466,0.20298529578672586
2019-08-16,0.22095671981776752,0.17949886104783588,0.2228287841191067,0.21905707196029778,2019-08-16,0.19927796650406682,0.2218927519684371
2019-08-23,0.19415807560137452,0.13711340206185557,-0.4817966903073285,-0.48359338061465706,2019-08-23,-0.17323998927640075,-0.143819307352977
2019-08-30,0.2610722610722611,0.2326340326340327,-0.3031973539140022,-0.30446527012127894,2019-08-30,-0.03591561874362312,-0.021062546420870548
2019-09-06,0.20701754385964927,0.17824561403508785,0.28002654280026545,0.2776376907763769,2019-09-06,0.2279416524057324,0.24352204332995736
2019-09-13,-0.2592592592592593,-0.2805555555555556,0.14699493120926863,0.14438812454742941,2019-09-13,-0.0680837155040631,-0.05613216402499534
2019-09-20,0.36363636363636365,0.33553719008264454,0.18408631153068106,0.180310182063385,2019-09-20,0.25792368607301475,0.2738613375835224
2019-09-27,0.275766016713092,0.23621169916434548,0.15761935905820798,0.152648790058862,2019-09-27,0.19443024461160374,0.21669268788565
2019-10-04,0.2753623188405796,0.22608695652173902,-0.6055363321799307,-0.6074740484429066,2019-10-04,-0.1906935459605838,-0.16508700666967557
2019-10-11,0.20093457943925253,0.09252336448598142,-0.5428571428571428,-0.545019305019305,2019-10-11,-0.22624797026666177,-0.17096128170894515
2019-10-18,0.23611111111111083,0.17222222222222192,-0.29089301503094606,-0.293368700265252,2019-10-18,-0.060573239021515055,-0.027390951959917614
2019-10-25,0.27083333333333337,0.22083333333333355,-0.3387096774193548,-0.34102822580645165,2019-10-25,-0.06009744623655905,-0.03393817204301072
2019-11-01,0.2727272727272727,0.2309090909090909,-0.11784511784511785,-0.11986531986531986,2019-11-01,0.05552188552188552,0.07744107744107742
2019-11-08,0.228571428571429,0.0685714285714289,-0.35351351351351346,-0.3565405405405405,2019-11-08,-0.1439845559845558,-0.062471042471042224
2019-11-15,0.2411347517730497,0.18297872340425536,0.2113022113022113,0.20565110565110567,2019-11-15,0.19431491452768052,0.2262184815376305
2019-11-22,0.18493150684931506,0.12191780821917807,0.13516746411483255,0.12966507177033493,2019-11-22,0.1257914399947565,0.16004948548207382
2019-11-29,0.22222222222222207,0.1444444444444443,0.19174757281553395,0.18616504854368932,2019-11-29,0.1653047464940668,0.206984897518878
2019-12-06,0.24324324324324306,0.1810810810810809,-0.07035175879396985,-0.07324120603015076,2019-12-06,0.05391993752546507,0.08644574222463661
2019-12-13,0.181208053691275,0.11275167785234881,0.1841726618705036,0.17611510791366905,2019-12-13,0.14443339288300894,0.1826903577808893
2019-12-20,0.2617449664429528,0.19328859060402673,0.1765536723163842,0.17005649717514126,2019-12-20,0.18167254388958398,0.2191493193796685
2019-12-27,0.1891891891891894,0.11351351351351366,-0.2658959537572254,-0.2692196531791908,2019-12-27,-0.07785306983283856,-0.03835338228401801
2020-01-03,0.1904761904761903,0.12108843537414947,0.10393258426966297,0.10070224719101128,2020-01-03,0.11089534128258038,0.14720438737292663
2020-01-10,0.19594594594594597,0.13378378378378386,0.2434514637904468,0.2348228043143297,2020-01-10,0.18430329404905677,0.21969870486819637
2020-01-17,-0.9452054794520548,-1.0013698630136985,0.14383561643835613,0.13595890410958902,2020-01-17,-0.43270547945205473,-0.40068493150684936
2020-01-24,0.1733333333333335,0.08533333333333352,0.20845481049562678,0.19883381924198248,2020-01-24,0.142083576287658,0.19089407191448016
2020-01-31,0.18918918918918903,0.13873873873873857,0.06100217864923748,0.057407407407407414,2020-01-31,0.09807307307307299,0.12509568391921325
2020-02-07,0.18493150684931517,0.12191780821917816,0.2020648967551622,0.19528023598820057,2020-02-07,0.15859902210368937,0.1934982018022387
2020-02-14,-0.986206896551722,-1.0213793103448254,0.18914473684210523,0.18157894736842103,2020-02-14,-0.4199001814882022,-0.3985310798548084
2020-02-21,-1.0,-1.0542600896860985,0.18956043956043955,0.1695054945054945,2020-02-21,-0.44237729759030203,-0.4052197802197802
2020-02-28,0.22027972027972034,0.018881118881118826,,,2020-02-28,0.018881118881118826,0.22027972027972034
2020-03-13,0.1470588235294118,-0.2685294117647058,,,2020-03-13,-0.2685294117647058,0.1470588235294118
2020-03-20,0.11895991332611046,-0.03926327193932828,,,2020-03-20,-0.03926327193932828,0.11895991332611046
2020-03-27,0.12572463768115938,-0.04644927536231884,,,2020-03-27,-0.04644927536231884,0.12572463768115938
2020-04-03,0.22255639097744354,0.04571428571428576,,,2020-04-03,0.04571428571428576,0.22255639097744354
2020-04-17,0.22153846153846166,0.028923076923076902,,,2020-04-17,0.028923076923076902,0.22153846153846166
2020-04-24,0.20544217687074834,0.10993197278911562,,,2020-04-24,0.10993197278911562,0.20544217687074834
2020-05-01,0.27114093959731556,0.1366442953020135,,,2020-05-01,0.1366442953020135,0.27114093959731556
2020-05-08,0.2586805555555556,0.16631944444444458,,,2020-05-08,0.16631944444444458,0.2586805555555556
2020-05-15,0.18424242424242424,0.11127272727272734,,,2020-05-15,0.11127272727272734,0.18424242424242424
2020-05-22,0.20092024539877304,-0.11073619631901835,,,2020-05-22,-0.11073619631901835,0.20092024539877304
2020-05-29,0.20683111954459213,0.020493358633776167,,,2020-05-29,0.020493358633776167,0.20683111954459213
2020-06-05,-0.9953917050691244,-1.1027649769585255,,,2020-06-05,-1.1027649769585255,-0.9953917050691244
2020-06-12,0.11827242524916938,-0.12106312292358805,,,2020-06-12,-0.12106312292358805,0.11827242524916938
2020-06-19,0.14807692307692305,0.01807692307692306,,,2020-06-19,0.01807692307692306,0.14807692307692305
2020-06-26,0.18617021276595738,-0.0002127659574468871,,,2020-06-26,-0.0002127659574468871,0.18617021276595738
2020-07-10,0.21428571428571444,0.11785714285714301,,,2020-07-10,0.11785714285714301,0.21428571428571444
2020-07-17,0.15555555555555547,0.06444444444444436,,,2020-07-17,0.06444444444444436,0.15555555555555547
2020-07-24,0.18955512572533853,0.07311411992263062,,,2020-07-24,0.07311411992263062,0.18955512572533853
2020-07-31,0.19522776572668124,0.14273318872017357,,,2020-07-31,0.14273318872017357,0.19522776572668124
2020-08-07,0.18918918918918898,0.1318918918918917,,,2020-08-07,0.1318918918918917,0.18918918918918898
2020-08-14,0.18750000000000003,0.11118421052631577,,,2020-08-14,0.11118421052631577,0.18750000000000003
2020-08-21,0.19230769230769226,0.13717948717948716,,,2020-08-21,0.13717948717948716,0.19230769230769226
2020-08-28,0.18412698412698397,0.09460317460317455,,,2020-08-28,0.09460317460317455,0.18412698412698397
2020-09-04,0.11111111111111116,-0.057638888888888844,,,2020-09-04,-0.057638888888888844,0.11111111111111116
2020-09-11,0.14906832298136646,0.007867494824016528,,,2020-09-11,0.007867494824016528,0.14906832298136646
2020-09-18,0.13043478260869573,-0.009937888198757796,,,2020-09-18,-0.009937888198757796,0.13043478260869573
2020-09-25,0.17891373801916916,0.13354632587859408,,,2020-09-25,0.13354632587859408,0.17891373801916916
2020-10-02,0.16393442622950813,0.08459016393442619,,,2020-10-02,0.08459016393442619,0.16393442622950813
2020-10-09,-1.0,-1.04,,,2020-10-09,-1.04,-1.0
2020-10-16,0.15937500000000007,0.11812500000000012,,,2020-10-16,0.11812500000000012,0.15937500000000007
2020-10-23,0.1974522292993632,0.09171974522293005,,,2020-10-23,0.09171974522293005,0.1974522292993632
2020-10-30,0.10240963855421686,0.050361445783132494,,,2020-10-30,0.050361445783132494,0.10240963855421686
2020-11-06,0.158119658119658,0.06752136752136746,,,2020-11-06,0.06752136752136746,0.158119658119658
2020-11-13,0.18644067796610175,0.11355932203389832,,,2020-11-13,0.11355932203389832,0.18644067796610175
2020-11-20,0.1666666666666666,0.08205128205128209,,,2020-11-20,0.08205128205128209,0.1666666666666666
2020-11-27,0.18124999999999997,0.13624999999999993,,,2020-11-27,0.13624999999999993,0.18124999999999997
2020-12-04,0.2038216560509554,0.13885350318471334,,,2020-12-04,0.13885350318471334,0.2038216560509554
2020-12-11,0.1058823529411765,-0.01882352941176464,,,2020-12-11,-0.01882352941176464,0.1058823529411765
2020-12-18,0.20987654320987664,0.15144032921810707,,,2020-12-18,0.15144032921810707,0.20987654320987664
2021-01-08,-1.0,-1.0365269461077844,,,2021-01-08,-1.0365269461077844,-1.0
2021-01-15,0.1015625,0.02656249999999996,,,2021-01-15,0.02656249999999996,0.1015625
2021-01-22,0.22699386503067476,0.15214723926380358,,,2021-01-22,0.15214723926380358,0.22699386503067476
2021-01-29,0.09248554913294797,0.05317919075144512,,,2021-01-29,0.05317919075144512,0.09248554913294797
2021-02-05,0.1172839506172839,0.04814814814814808,,,2021-02-05,0.04814814814814808,0.1172839506172839
2021-02-12,0.11952191235059763,0.07091633466135466,0.3055555555555556,0.29703703703703704,2021-02-12,0.18397668584919585,0.2125387339530766
2021-02-19,0.12426035502958584,0.04023668639053255,,,2021-02-19,0.04023668639053255,0.12426035502958584
2021-02-26,0.08914728682170543,0.06124031007751938,,,2021-02-26,0.06124031007751938,0.08914728682170543
2021-03-05,0.10179640718562862,0.040718562874251366,,,2021-03-05,0.040718562874251366,0.10179640718562862
2021-03-12,0.13924050632911378,0.03544303797468337,,,2021-03-12,0.03544303797468337,0.13924050632911378
2021-03-19,0.12499999999999997,0.03499999999999996,,,2021-03-19,0.03499999999999996,0.12499999999999997
2021-03-26,0.1219512195121951,0.03414634146341474,-0.44715447154471544,-0.4520325203252033,2021-03-26,-0.2089430894308943,-0.16260162601626016
2021-04-09,0.1392405063291139,0.010126582278480954,0.16194331983805668,0.14736842105263157,2021-04-09,0.07874750166555626,0.15059191308358527
2021-04-16,0.12195121951219516,0.03414634146341473,0.20068027210884348,0.18503401360544217,2021-04-16,0.10959017753442844,0.16131574581051933
2021-04-23,0.1428571428571429,0.0333333333333334,0.18928571428571428,0.1657142857142857,2021-04-23,0.09952380952380956,0.1660714285714286
2021-04-30,0.14634146341463422,0.05853658536585371,0.22846441947565543,0.2149812734082397,2021-04-30,0.1367589293870467,0.18740294144514483
2021-06-04,0.12111801242236023,0.0850931677018633,-0.19591836734693877,-0.1991326530612245,2021-06-04,-0.057019742679680595,-0.03740017746228927
2021-06-11,0.12704918032786888,0.0877049180327868,0.18187347931873477,0.17542579075425788,2021-06-11,0.13156535439352235,0.15446132982330182
2021-06-18,0.13170731707317074,0.088780487804878,,,2021-06-18,0.088780487804878,0.13170731707317074
2021-06-25,0.15335463258785945,0.10159744408945694,0.21194225721784782,0.2062992125984252,2021-06-25,0.15394832834394107,0.18264844490285365
2021-07-02,0.24873096446700527,0.18477157360406116,0.17277125086385625,0.16613683483068417,2021-07-02,0.17545420421737268,0.21075110766543076
2021-07-09,0.21961620469083143,0.15948827292110862,0.20633934120571784,0.20037290242386574,2021-07-09,0.17993058767248718,0.21297777294827464
2021-07-16,0.15531335149863762,0.10463215258855584,0.21,0.19744444444444442,2021-07-16,0.15103829851650014,0.18265667574931882
2021-07-23,0.16981132075471708,0.0528301886792453,0.21331761932822624,0.20412492634060106,2021-07-23,0.12847755750992318,0.19156447004147165
2021-07-30,0.1437632135306555,0.09682875264270625,0.22108433734939759,0.21590361445783132,2021-07-30,0.1563661835502688,0.18242377544002653
2021-08-06,0.13655462184873957,0.07941176470588247,-0.1164337990685296,-0.12228875582168997,2021-08-06,-0.021438495557903746,0.010060411390104981
2021-08-13,0.1596009975062345,0.11920199501246893,0.18914473684210523,0.18042763157894734,2021-08-13,0.14981481329570814,0.17437286717416986
2021-08-20,0.14743589743589744,0.05384615384615371,0.22834645669291342,0.22147458840372228,2021-08-20,0.137660371124938,0.18789117706440545
2021-08-27,0.12990936555891253,0.0749244712990939,0.18857142857142858,0.181,2021-08-27,0.12796223564954695,0.15924039706517057
2021-09-03,0.1952191235059762,0.13067729083665355,0.15441860465116278,0.14734883720930234,2021-09-03,0.13901306402297794,0.1748188640785695
2021-09-10,0.10256410256410248,0.019329388560157687,,,2021-09-10,0.019329388560157687,0.10256410256410248
2021-09-17,0.13003095975232187,-0.019195046439628487,,,2021-09-17,-0.019195046439628487,0.13003095975232187
2021-09-24,0.09727626459143977,0.04202334630350209,0.16666666666666666,0.1625886524822695,2021-09-24,0.10230599939288579,0.1319714656290532
2021-10-01,0.12320328542094452,0.02833675564681714,,,2021-10-01,0.02833675564681714,0.12320328542094452
2021-10-08,0.11952191235059774,0.023107569721115686,-0.3380656610470275,-0.34321206743566995,2021-10-08,-0.16005224885727715,-0.10927187434821489
2021-10-15,0.13168724279835403,0.048559670781893265,-0.14046121593291405,-0.14496855345911952,2021-10-15,-0.048204441338613124,-0.00438698656728001
2021-10-22,0.13709677419354838,0.051612903225806396,0.2002301495972382,0.18918296892980438,2021-10-22,0.12039793607780538,0.16866346189539327
2021-10-29,0.13414634146341467,0.08048780487804878,0.25111607142857145,0.24598214285714287,2021-10-29,0.16323497386759583,0.19263120644599308
2021-11-05,0.15833333333333335,0.08666666666666674,0.15722543352601157,0.1484393063583815,2021-11-05,0.11755298651252413,0.15777938342967246
2021-11-12,-1.0000000000000009,-1.0336099585062248,0.19954389965792474,0.1885974914481186,2021-11-12,-0.42250623352905314,-0.4002280501710381
2021-11-19,0.25000000000000006,0.16999999999999998,0.2212486308871851,0.21292442497261774,2021-11-19,0.19146221248630885,0.23562431544359258
2021-11-26,0.0974178403755868,0.06314553990610322,,,2021-11-26,0.06314553990610322,0.0974178403755868
2021-12-03,0.10106761565836293,0.02975088967971523,,,2021-12-03,0.02975088967971523,0.10106761565836293
2021-12-10,0.11309523809523814,0.05595238095238103,0.20091324200913238,0.19337899543378995,2021-12-10,0.12466568819308549,0.15700424005218527
2021-12-17,0.12903225806451615,0.017741935483870992,,,2021-12-17,0.017741935483870992,0.12903225806451615
2021-12-31,-1.0,-1.035672514619883,0.2338235294117647,0.22705882352941179,2021-12-31,-0.40430684554523566,-0.3830882352941176
2022-01-07,-1.0,-1.063095238095238,0.2232258064516129,0.2134193548387097,2022-01-07,-0.4248379416282642,-0.38838709677419353
2022-01-14,-0.9869281045751636,-1.0921568627450982,0.1947019867549669,0.16079470198675497,2022-01-14,-0.4656810803791716,-0.39611305891009835
2022-01-21,0.1689497716894977,0.028614916286149115,,,2022-01-21,0.028614916286149115,0.1689497716894977
2022-01-28,0.13888888888888895,0.07083333333333341,,,2022-01-28,0.07083333333333341,0.13888888888888895
2022-02-04,0.16507936507936513,0.0819047619047619,,,2022-02-04,0.0819047619047619,0.16507936507936513
2022-02-11,0.21271929824561392,0.03903508771929814,,,2022-02-11,0.03903508771929814,0.21271929824561392
2022-02-18,-0.05476673427991882,-0.11379310344827581,,,2022-02-18,-0.11379310344827581,-0.05476673427991882
2022-02-25,0.1719745222929938,0.09808917197452245,,,2022-02-25,0.09808917197452245,0.1719745222929938
2022-03-04,0.1405295315682281,0.07494908350305506,,,2022-03-04,0.07494908350305506,0.1405295315682281
2022-03-11,0.12474012474012482,0.07027027027027034,,,2022-03-11,0.07027027027027034,0.12474012474012482
2022-03-18,0.12145748987854242,-0.01700404858299612,,,2022-03-18,-0.01700404858299612,0.12145748987854242
2022-03-25,0.14649681528662403,0.005095541401273776,,,2022-03-25,0.005095541401273776,0.14649681528662403
2022-04-01,0.20940170940170946,0.13589743589743597,0.1859799713876967,0.17510729613733905,2022-04-01,0.1555023660173875,0.19769084039470308
2022-04-08,0.1568627450980392,0.05098039215686275,,,2022-04-08,0.05098039215686275,0.1568627450980392
2022-04-22,0.12052117263843652,0.038762214983713364,,,2022-04-22,0.038762214983713364,0.12052117263843652
2022-04-29,0.2193211488250653,0.1822454308093995,,,2022-04-29,0.1822454308093995,0.2193211488250653
2022-05-06,0.2108695652173914,0.1604347826086957,,,2022-05-06,0.1604347826086957,0.2108695652173914
2022-05-13,0.1666666666666666,0.1115384615384615,,,2022-05-13,0.1115384615384615,0.1666666666666666
2022-05-20,0.1442542787286064,0.08997555012224945,,,2022-05-20,0.08997555012224945,0.1442542787286064
2022-05-27,0.19607843137254916,0.14248366013071906,,,2022-05-27,0.14248366013071906,0.19607843137254916
2022-06-03,0.03597122302158285,-0.01510791366906454,,,2022-06-03,-0.01510791366906454,0.03597122302158285
2022-06-10,0.1703056768558952,0.029694323144104792,,,2022-06-10,0.029694323144104792,0.1703056768558952
2022-06-17,0.1991150442477877,0.06991150442477884,,,2022-06-17,0.06991150442477884,0.1991150442477877
2022-06-24,0.1801801801801803,0.13873873873873885,,,2022-06-24,0.13873873873873885,0.1801801801801803
2022-07-01,0.22666666666666666,0.010666666666666534,,,2022-07-01,0.010666666666666534,0.22666666666666666
2022-07-08,0.15789473684210534,-0.04210526315789447,,,2022-07-08,-0.04210526315789447,0.15789473684210534
2022-07-15,0.1392405063291139,-0.0658227848101266,,,2022-07-15,-0.0658227848101266,0.1392405063291139
2022-07-22,0.17105263157894737,0.05789473684210527,,,2022-07-22,0.05789473684210527,0.17105263157894737
2022-07-29,0.15584415584415579,0.10909090909090903,,,2022-07-29,0.10909090909090903,0.15584415584415579
2022-08-05,0.15789473684210525,0.03684210526315786,,,2022-08-05,0.03684210526315786,0.15789473684210525
2022-08-12,-1.0,-1.037837837837838,0.14,0.12533333333333335,2022-08-12,-0.4562522522522523,-0.43
2022-08-19,0.36551724137931035,0.26758620689655177,,,2022-08-19,0.26758620689655177,0.36551724137931035
2022-08-26,0.21678321678321677,0.1454545454545455,,,2022-08-26,0.1454545454545455,0.21678321678321677
2022-09-02,0.22222222222222204,0.1166666666666666,,,2022-09-02,0.1166666666666666,0.22222222222222204
2022-09-09,-1.0,-1.0657142857142856,,,2022-09-09,-1.0657142857142856,-1.0
