sym,date,width,credit,cw,roc,win,iv,ivr,ivp,month,qcw,qivr,zcw,zivr,zivp,mstr,roc_dm,zcw_dm,zivr_dm
COST,2023-08-11,10.0,1.737,0.17370000000000002,0.21021420791480094,True,0.1832,0.16568434839554685,0.15384615384615385,2023-08,0,1,-0.7537600136576564,-0.6402313859971873,-1.0678238534646707,2023-08,0.0535905240014895,-0.7068599229267901,-0.10975601101419519
COST,2023-08-18,10.0,1.8370000000000002,0.18370000000000003,0.22503981379394833,True,0.2065,0.26740886269373493,0.25,2023-08,1,2,-0.49183300529447127,-0.3126626879612168,-0.7651879434097052,2023-08,-0.0338572886804836,-0.5427101802140404,0.022030331027014793
COST,2023-08-25,10.0,1.6069999999999998,0.16069999999999998,0.1914690813773382,True,0.18435,0.17070508622571498,0.17307692307692307,2023-08,0,1,-1.094265124529798,-0.6240638322314633,-1.0072966714536777,2023-08,0.1519044773091488,-1.201944638546603,-0.01833029580980705
COST,2023-09-01,10.0,1.787,0.1787,0.21758188238159012,True,0.2082,0.27483082296441824,0.28846153846153844,2023-09,1,2,-0.6227965094760646,-0.28876282587275526,-0.644133579387719,2023-09,0.7036936016170727,-0.6772277069017031,0.824823424006073
COST,2023-09-08,10.0,1.8369999999999997,0.18369999999999997,0.22503981379394827,True,0.2128,0.2949137742850905,0.3269230769230769,2023-09,1,2,-0.4918330052944727,-0.2240926108098599,-0.5230792153657327,2023-09,0.4439063917205239,-0.48743368984920404,0.6936392699157233
COST,2023-09-15,10.0,1.5870000000000002,0.1587,0.18863663378105314,True,0.21045,0.28465400567561666,0.3076923076923077,2023-09,0,2,-1.1466505262024342,-0.2571306554615564,-0.5836063973767258,2023-09,0.28472030942285265,-1.0079778419736503,0.7077825962324
COST,2023-09-22,12.5,2.287,0.18295999999999998,0.2239302849309703,True,0.2325999999999999,0.38135778214363625,0.4230769230769231,2023-09,1,3,-0.5112156039133482,0.05427048880868896,-0.22044330531076714,2023-09,0.12010161780928291,-0.6497389433065213,0.643869539631257
COST,2023-09-29,10.0,1.487,0.1487,-0.8447441686319507,False,0.18945,0.19297096703776473,0.21153846153846154,2023-09,0,1,-1.4085775345656195,-0.5523642459660792,-0.8862423074316913,2023-09,-0.589691074154346,-1.4980127492931277,-0.1666684240263852
COST,2023-10-06,10.0,1.3869999999999996,0.13869999999999996,0.16103564379426444,True,0.2145,0.30233573455577384,0.38461538461538464,2023-10,0,2,-1.6705045429288055,-0.20019274872139833,-0.3414976693327533,2023-10,0.01839234430711939,-1.746851612971499,0.04624018826214851
COST,2023-10-13,10.0,1.6870000000000003,0.16870000000000002,0.20293516179477933,True,0.2033,0.2534381139489195,0.2692307692307692,2023-10,0,2,-0.8847235178392491,-0.3576506636571437,-0.7046607613987121,2023-10,0.04818989019960104,-0.8020306856583975,-0.29805043422167543
COST,2023-10-20,10.0,1.737,0.17370000000000002,0.21021420791480094,True,0.24205,0.4226151495306701,0.5576923076923077,2023-10,0,3,-0.7537600136576564,0.18712560453572574,0.20324696876618473,2023-10,-0.06503167439072649,-1.075343758085133,-0.015435826926546048
COST,2023-10-27,10.0,1.737,0.17370000000000002,0.21021420791480094,True,0.2263,0.35385287055228115,0.4423076923076923,2023-10,0,2,-0.7537600136576564,-0.03429958834266633,-0.1599161232997741,2023-10,-0.054521746311497477,-0.9104769901424563,-0.1661797047834514
COST,2023-11-03,10.0,1.637,0.1637,0.19574315437044124,True,0.17065,0.13382507903055849,0.1346153846153846,2023-11,0,1,-1.0156870220208416,-0.7428231698780606,-1.128351035475664,2023-11,0.05595048570301575,-0.6433195488765525,-0.01891660281863028
