date,sym,R,R8,R80,R880,trig,month
2021-05-07,FCX,-1.5982302585359163,-1.5982302585359163,-1.5982302585359163,-1.5982302585359163,False,2021-05
2021-05-17,AR,1.5254986872959435,1.5254986872959435,1.5254986872959435,1.5254986872959435,False,2021-05
2021-05-17,CALY,-0.09617781261219537,-0.09617781261219537,-0.09617781261219537,-0.09617781261219537,False,2021-05
2021-05-17,KSS,-1.0846370516317034,-1.0846370516317034,-1.0846370516317034,-1.0846370516317034,False,2021-05
2021-05-17,M,-1.0935625033380956,-1.0935625033380956,-1.0935625033380956,-1.0935625033380956,False,2021-05
2021-05-17,WDC,-0.5622603153813545,-0.5622603153813545,-0.5622603153813545,-0.5622603153813545,False,2021-05
2021-05-19,AR,1.4950710732789931,1.4950710732789931,1.4950710732789931,1.4950710732789931,False,2021-05
2021-05-26,CALY,-1.1346688014586654,-1.1346688014586654,-1.1346688014586654,-1.1346688014586654,False,2021-05
2021-05-27,ANF,-1.145775470686282,-1.145775470686282,-1.145775470686282,-1.145775470686282,False,2021-05
2021-05-27,BSY,1.9713363486250286,1.9713363486250286,1.9713363486250286,1.9713363486250286,False,2021-05
2021-05-27,CCJ,-1.3999108200776709,-1.3999108200776709,-1.3999108200776709,-1.3999108200776709,False,2021-05
2021-05-27,CNK,-1.6666487038310922,-1.6666487038310922,-1.6666487038310922,-1.6666487038310922,False,2021-05
2021-06-01,CCJ,-1.90019914536903,-1.90019914536903,-1.90019914536903,-1.90019914536903,False,2021-06
2021-06-02,BSY,1.7614615553959079,1.7614615553959079,1.7614615553959079,1.7614615553959079,False,2021-06
2021-06-02,CNK,-1.3780149178501184,-1.3780149178501184,-1.3780149178501184,-1.3780149178501184,False,2021-06
2021-06-02,CVE,0.712913797877746,0.712913797877746,0.712913797877746,0.712913797877746,False,2021-06
2021-06-02,DVN,-1.3334239093844216,-1.3334239093844216,-1.3334239093844216,-1.3334239093844216,False,2021-06
2021-06-02,OVV,-0.8247485353188229,-0.8247485353188229,-0.8247485353188229,-0.8247485353188229,False,2021-06
2021-06-03,BSY,0.44215167866065314,0.44215167866065314,0.44215167866065314,0.44215167866065314,False,2021-06
2021-06-04,BSY,-0.03615494299471601,-0.03615494299471601,-0.03615494299471601,-0.03615494299471601,False,2021-06
2021-06-04,MRNA,20.0,20.0,20.0,20.0,False,2021-06
2021-06-07,CCJ,-5.4433137035775045,-5.4433137035775045,-5.4433137035775045,-5.4433137035775045,False,2021-06
2021-06-07,MRNA,-1.3833139409537474,-1.3833139409537474,-1.3833139409537474,-1.3833139409537474,False,2021-06
2021-06-08,FANG,0.3170947309164432,0.3170947309164432,0.3170947309164432,0.3170947309164432,False,2021-06
2021-06-08,NET,4.3516203289460105,4.3516203289460105,4.3516203289460105,4.3516203289460105,False,2021-06
2021-06-10,CRWD,1.478398106875381,1.478398106875381,1.478398106875381,1.478398106875381,False,2021-06
2021-06-11,CRWD,2.6711267257772584,2.6711267257772584,2.6711267257772584,2.6711267257772584,False,2021-06
2021-06-14,SIG,-1.1428682085072732,-1.1428682085072732,-1.1428682085072732,-1.1428682085072732,False,2021-06
2021-06-16,ASAN,6.546716202291557,19.134053547898805,6.546716202291557,20.0,True,2021-06
2021-06-17,MDB,-1.3539029865264887,-1.3539029865264887,-1.3539029865264887,-1.3539029865264887,False,2021-06
2021-06-18,ASAN,2.2732137632861837,2.2732137632861837,2.2732137632861837,2.2732137632861837,False,2021-06
2021-06-18,MDB,-1.6252947604219055,-1.6252947604219055,-1.6252947604219055,-1.6252947604219055,False,2021-06
2021-06-21,ASAN,-1.5593930380121448,-1.5593930380121448,-1.5593930380121448,-1.5593930380121448,False,2021-06
2021-06-23,ROKU,-1.0601919058872635,-1.0601919058872635,-1.0601919058872635,-1.0601919058872635,False,2021-06
2021-06-24,CDNA,-1.4636109229193721,-1.4636109229193721,-1.4636109229193721,-1.4636109229193721,False,2021-06
2021-06-24,UPWK,-1.2126579650642746,-1.2126579650642746,-1.2126579650642746,-1.2126579650642746,False,2021-06
2021-06-25,AR,-1.426279282977873,-1.426279282977873,-1.426279282977873,-1.426279282977873,False,2021-06
2021-06-25,ASAN,2.257492670130347,2.257492670130347,2.257492670130347,2.257492670130347,False,2021-06
2021-06-25,FANG,-1.430674673380207,-1.430674673380207,-1.430674673380207,-1.430674673380207,False,2021-06
2021-06-25,OVV,-1.4738510936502711,-1.4738510936502711,-1.4738510936502711,-1.4738510936502711,False,2021-06
2021-06-25,OXY,-1.2515244065573643,-1.2515244065573643,-1.2515244065573643,-1.2515244065573643,False,2021-06
2021-06-25,RRC,-2.031016363592834,-2.031016363592834,-2.031016363592834,-2.031016363592834,False,2021-06
2021-06-25,SM,-2.73196376521944,-2.73196376521944,-2.73196376521944,-2.73196376521944,False,2021-06
2021-06-29,MRNA,9.745644872221554,9.745644872221554,9.745644872221554,9.745644872221554,True,2021-06
2021-06-29,UPWK,-1.3201097670235185,-1.3201097670235185,-1.3201097670235185,-1.3201097670235185,False,2021-06
2021-06-30,ROKU,-1.1367949629454661,-1.1367949629454661,-1.1367949629454661,-1.1367949629454661,False,2021-06
2021-07-01,FANG,-1.8903264303353478,-1.8903264303353478,-1.8903264303353478,-1.8903264303353478,False,2021-07
2021-07-02,RIG,-1.2738223850476122,-1.2738223850476122,-1.2738223850476122,-1.2738223850476122,False,2021-07
2021-07-15,MRNA,8.625561986078631,10.503241393903373,8.625561986078631,10.503241393903373,True,2021-07
2021-08-04,AMD,-1.4176937347846301,-1.4176937347846301,-1.4176937347846301,-1.4176937347846301,False,2021-08
2021-08-05,ALB,-0.5321013615289364,-0.5321013615289364,-0.5321013615289364,-0.5321013615289364,False,2021-08
2021-08-05,XYZ,-1.0963966719021683,-1.0963966719021683,-1.0963966719021683,-1.0963966719021683,False,2021-08
2021-08-06,ALB,-1.1616762759398178,-1.1616762759398178,-1.1616762759398178,-1.1616762759398178,False,2021-08
2021-08-09,ALB,-1.3410507849779347,-1.3410507849779347,-1.3410507849779347,-1.3410507849779347,False,2021-08
2021-08-10,ALB,-1.9855155512253657,-1.9855155512253657,-1.9855155512253657,-1.9855155512253657,False,2021-08
2021-08-10,CLF,-1.2718303706863134,-1.2718303706863134,-1.2718303706863134,-1.2718303706863134,False,2021-08
2021-08-10,TTD,-1.1143081011775005,-1.1143081011775005,-1.1143081011775005,-1.1143081011775005,False,2021-08
2021-08-12,STLD,-1.3803031771035423,-1.3803031771035423,-1.3803031771035423,-1.3803031771035423,False,2021-08
2021-09-03,BILL,-1.6226818030741144,-1.6226818030741144,-1.6226818030741144,-1.6226818030741144,False,2021-09
2021-09-09,AMBA,3.7327077877049852,3.7327077877049852,3.7327077877049852,3.7327077877049852,False,2021-09
2021-09-10,AA,-1.2389975682332115,-1.2389975682332115,-1.2389975682332115,-1.2389975682332115,False,2021-09
2021-09-10,AMBA,9.073225237206048,9.073225237206048,9.073225237206048,9.073225237206048,False,2021-09
2021-09-10,CELH,0.18248008074079433,0.18248008074079433,0.18248008074079433,0.18248008074079433,False,2021-09
2021-09-13,ASO,-1.266967660233604,-1.266967660233604,-1.266967660233604,-1.266967660233604,False,2021-09
2021-09-15,AA,-1.0693779833861916,-1.0693779833861916,-1.0693779833861916,-1.0693779833861916,False,2021-09
2021-09-15,AMBA,-1.0369787965378288,-1.0369787965378288,-1.0369787965378288,-1.0369787965378288,False,2021-09
2021-09-15,DOCN,3.2767515692816462,3.2767515692816462,3.2767515692816462,3.2767515692816462,False,2021-09
2021-09-15,DVN,-1.5029338985344505,-1.5029338985344505,-1.5029338985344505,-1.5029338985344505,False,2021-09
2021-09-15,TECK,-1.3069038996968558,-1.3069038996968558,-1.3069038996968558,-1.3069038996968558,False,2021-09
2021-09-16,CELH,-1.3881151655457005,-1.3881151655457005,-1.3881151655457005,-1.3881151655457005,False,2021-09
2021-09-16,DOCN,-1.254548698733625,-1.254548698733625,-1.254548698733625,-1.254548698733625,False,2021-09
2021-09-17,UPST,-1.323760441891263,-1.323760441891263,-1.323760441891263,-1.323760441891263,False,2021-09
2021-09-22,SNAP,-0.9293686903433211,-0.9293686903433211,-0.9293686903433211,-0.9293686903433211,False,2021-09
2021-09-23,AMBA,-1.4193772112146306,-1.4193772112146306,-1.4193772112146306,-1.4193772112146306,False,2021-09
2021-09-23,APA,3.8493734356962426,2.810007175843162,3.8493734356962426,2.810007175843162,True,2021-09
2021-09-23,DVN,3.3607403337940793,3.3607403337940793,3.3607403337940793,3.3607403337940793,True,2021-09
2021-09-23,UPST,-1.8853224749416972,-1.8853224749416972,-1.8853224749416972,-1.8853224749416972,False,2021-09
2021-09-24,APA,7.616858223321467,6.127339267603331,7.616858223321467,6.127339267603331,True,2021-09
2021-09-24,SNAP,-1.7537534881591768,-1.7537534881591768,-1.7537534881591768,-1.7537534881591768,False,2021-09
2021-09-27,APA,-2.6541196562787985,-2.6541196562787985,-2.6541196562787985,-2.6541196562787985,False,2021-09
2021-09-27,CZR,-1.098246030109091,-1.098246030109091,-1.098246030109091,-1.098246030109091,False,2021-09
2021-09-27,DVN,5.15017752695389,5.15017752695389,5.15017752695389,5.15017752695389,False,2021-09
2021-09-27,FANG,3.048988970516777,3.048988970516777,3.048988970516777,3.048988970516777,False,2021-09
2021-09-27,OXY,1.3436942609704292,1.3436942609704292,1.3436942609704292,1.3436942609704292,False,2021-09
2021-09-30,RRC,0.6352607563399146,0.6352607563399146,0.6352607563399146,0.6352607563399146,False,2021-09
2021-10-01,DVN,3.751293164891539,3.751293164891539,3.751293164891539,3.751293164891539,False,2021-10
2021-10-01,FANG,2.1387198382614123,2.1387198382614123,2.1387198382614123,2.1387198382614123,False,2021-10
2021-10-01,OXY,0.4593609156085603,0.4593609156085603,0.4593609156085603,0.4593609156085603,False,2021-10
2021-10-04,AR,-1.0919015962519527,-1.0919015962519527,-1.0919015962519527,-1.0919015962519527,False,2021-10
2021-10-04,DVN,1.3638824809312338,1.3638824809312338,1.3638824809312338,1.3638824809312338,False,2021-10
2021-10-04,FANG,0.9560204672423809,0.9560204672423809,0.9560204672423809,0.9560204672423809,False,2021-10
2021-10-05,DVN,-1.1515023690945392,-1.1515023690945392,-1.1515023690945392,-1.1515023690945392,False,2021-10
2021-10-05,SIG,-1.387905833206346,-1.387905833206346,-1.387905833206346,-1.387905833206346,False,2021-10
2021-10-07,OVV,-0.4044831208393056,-0.4044831208393056,-0.4044831208393056,-0.4044831208393056,False,2021-10
2021-10-08,APA,2.804695437619315,2.804695437619315,2.804695437619315,2.804695437619315,False,2021-10
2021-10-08,APP,4.358751938823819,4.358751938823819,4.358751938823819,4.358751938823819,False,2021-10
2021-10-08,CVE,3.6715263962669806,3.6715263962669806,3.6715263962669806,3.6715263962669806,False,2021-10
2021-10-08,FANG,-0.6512838261852633,-0.6512838261852633,-0.6512838261852633,-0.6512838261852633,False,2021-10
2021-10-08,OVV,-1.2079776395818322,-1.2079776395818322,-1.2079776395818322,-1.2079776395818322,False,2021-10
2021-10-08,OXY,-2.0561423699202566,-2.0561423699202566,-2.0561423699202566,-2.0561423699202566,False,2021-10
2021-10-14,APA,1.251407292142215,1.251407292142215,1.251407292142215,1.251407292142215,False,2021-10
2021-10-14,APP,2.977815035344312,2.977815035344312,2.977815035344312,2.977815035344312,False,2021-10
2021-10-18,NET,0.3991562069565435,0.3991562069565435,0.3991562069565435,0.3991562069565435,False,2021-10
2021-10-19,APP,1.487488436062187,1.487488436062187,1.487488436062187,1.487488436062187,False,2021-10
2021-10-25,RRC,-1.8659767538323202,-1.8659767538323202,-1.8659767538323202,-1.8659767538323202,False,2021-10
2021-10-25,SM,0.17932202940337258,0.17932202940337258,0.17932202940337258,0.17932202940337258,False,2021-10
2021-10-26,SM,-1.3235330888769392,-1.3235330888769392,-1.3235330888769392,-1.3235330888769392,False,2021-10
2021-10-29,ENPH,0.7535063417137754,0.7535063417137754,0.7535063417137754,0.7535063417137754,False,2021-10
2021-11-01,ENPH,-1.1181516807311012,-1.1181516807311012,-1.1181516807311012,-1.1181516807311012,False,2021-11
2021-11-03,M,-0.062796460606419,-0.062796460606419,-0.062796460606419,-0.062796460606419,True,2021-11
2021-11-09,DDOG,-1.361760187338325,-1.361760187338325,-1.361760187338325,-1.361760187338325,False,2021-11
2021-11-09,HUBS,-1.450708913009935,-1.450708913009935,-1.450708913009935,-1.450708913009935,False,2021-11
2021-11-12,U,-1.1937340782159167,-1.1937340782159167,-1.1937340782159167,-1.1937340782159167,False,2021-11
2021-11-15,TTD,-1.7598533764322988,-1.7598533764322988,-1.7598533764322988,-1.7598533764322988,False,2021-11
2021-11-16,ETSY,-1.6612572419804588,-1.6612572419804588,-1.6612572419804588,-1.6612572419804588,False,2021-11
2021-11-16,M,-1.17285554936705,-1.17285554936705,-1.17285554936705,-1.17285554936705,False,2021-11
2021-11-16,RBLX,-0.3776274952348127,-0.3776274952348127,-0.3776274952348127,-0.3776274952348127,False,2021-11
2021-11-16,TTD,-1.1409767693674167,-1.1409767693674167,-1.1409767693674167,-1.1409767693674167,False,2021-11
2021-11-17,RBLX,-1.2208327181446779,-1.2208327181446779,-1.2208327181446779,-1.2208327181446779,False,2021-11
2021-11-18,ASO,-1.5943018402796012,-1.5943018402796012,-1.5943018402796012,-1.5943018402796012,False,2021-11
2021-11-18,SYNA,-0.5052202141521688,-0.5052202141521688,-0.5052202141521688,-0.5052202141521688,False,2021-11
2021-11-19,ENPH,-1.3757177312842677,-1.3757177312842677,-1.3757177312842677,-1.3757177312842677,False,2021-11
2021-11-19,LPX,-1.4345944302918754,-1.4345944302918754,-1.4345944302918754,-1.4345944302918754,False,2021-11
2021-11-19,NVDA,-1.1771968943596534,-1.1771968943596534,-1.1771968943596534,-1.1771968943596534,False,2021-11
2021-11-19,SYNA,-1.0892073255830115,-1.0892073255830115,-1.0892073255830115,-1.0892073255830115,False,2021-11
2021-11-22,DDS,-1.4085919180771693,-1.4085919180771693,-1.4085919180771693,-1.4085919180771693,False,2021-11
2021-11-22,F,-1.1195161108217229,-1.1195161108217229,-1.1195161108217229,-1.1195161108217229,False,2021-11
2021-12-07,P,-1.5387496971842065,-1.5387496971842065,-1.5387496971842065,-1.5387496971842065,False,2021-12
2021-12-08,KLIC,-3.0632580625152537,-3.0632580625152537,-3.0632580625152537,-3.0632580625152537,False,2021-12
2021-12-21,LYV,0.16393146813110546,0.16393146813110546,0.16393146813110546,0.16393146813110546,False,2021-12
2021-12-21,TNDM,-1.2258192898217872,-1.2258192898217872,-1.2258192898217872,-1.2258192898217872,False,2021-12
2021-12-22,AA,-1.196120970093966,-1.196120970093966,-1.196120970093966,-1.196120970093966,False,2021-12
2021-12-22,LYV,-0.5396598453968061,-0.5396598453968061,-0.5396598453968061,-0.5396598453968061,False,2021-12
2022-01-04,DVN,-1.0304454519849022,-1.0304454519849022,-1.0304454519849022,-1.0304454519849022,False,2022-01
2022-01-06,FANG,-2.2939746006163197,-2.2939746006163197,-2.2939746006163197,-2.2939746006163197,False,2022-01
2022-01-11,DVN,-1.9117731267548543,-1.9117731267548543,-1.9117731267548543,-1.9117731267548543,False,2022-01
2022-01-11,EQT,-1.279851984280911,-1.279851984280911,-1.279851984280911,-1.279851984280911,False,2022-01
2022-01-11,ZIM,-0.9547409296851012,-0.9547409296851012,-0.9547409296851012,-0.9547409296851012,False,2022-01
2022-01-12,EQT,-1.7210816420988924,-1.7210816420988924,-1.7210816420988924,-1.7210816420988924,False,2022-01
2022-01-12,ZIM,-2.2350744620011653,-2.2350744620011653,-2.2350744620011653,-2.2350744620011653,False,2022-01
2022-02-01,NOV,-1.129676082250802,-1.129676082250802,-1.129676082250802,-1.129676082250802,False,2022-02
2022-02-01,OXY,-0.47811167351143113,-0.47811167351143113,-0.47811167351143113,-0.47811167351143113,False,2022-02
2022-02-02,MOS,12.803878406735189,12.803878406735189,12.803878406735189,12.803878406735189,False,2022-02
2022-02-02,NOV,-2.9041243116973385,-2.9041243116973385,-2.9041243116973385,-2.9041243116973385,False,2022-02
2022-02-03,CVE,-2.591803337845649,-2.591803337845649,-2.591803337845649,-2.591803337845649,False,2022-02
2022-02-03,NOV,-3.3339432668586975,-3.3339432668586975,-3.3339432668586975,-3.3339432668586975,False,2022-02
2022-02-03,OXY,-1.669096437346967,-1.669096437346967,-1.669096437346967,-1.669096437346967,False,2022-02
2022-02-07,HAL,1.2530271335592302,1.2530271335592302,1.2530271335592302,1.2530271335592302,False,2022-02
2022-02-07,ZIM,-1.0601069956043,-1.0601069956043,-1.0601069956043,-1.0601069956043,False,2022-02
2022-02-08,EXPE,-0.04133343735025167,-0.04133343735025167,-0.04133343735025167,-0.04133343735025167,False,2022-02
2022-02-08,MOS,17.016433355661793,17.016433355661793,17.016433355661793,17.016433355661793,False,2022-02
2022-02-10,MOS,12.61467985048606,12.61467985048606,12.61467985048606,12.61467985048606,True,2022-02
2022-02-11,BKR,-0.5179627353014102,-0.5179627353014102,-0.5179627353014102,-0.5179627353014102,False,2022-02
2022-02-11,CF,-1.1376196945774109,-1.1376196945774109,-1.1376196945774109,-1.1376196945774109,False,2022-02
2022-02-11,DINO,-1.0582219363576746,-1.0582219363576746,-1.0582219363576746,-1.0582219363576746,False,2022-02
2022-02-11,HAL,-1.046438749429102,-1.046438749429102,-1.046438749429102,-1.046438749429102,False,2022-02
2022-02-11,OXY,-1.4350277337214055,-1.4350277337214055,-1.4350277337214055,-1.4350277337214055,False,2022-02
2022-02-15,EXPE,-1.1320412714608565,-1.1320412714608565,-1.1320412714608565,-1.1320412714608565,False,2022-02
2022-02-15,MAT,-1.1986991496724393,-1.1986991496724393,-1.1986991496724393,-1.1986991496724393,False,2022-02
2022-02-16,BCRX,-1.5253799589274661,-1.5253799589274661,-1.5253799589274661,-1.5253799589274661,False,2022-02
2022-02-16,BKR,-1.6044457463930695,-1.6044457463930695,-1.6044457463930695,-1.6044457463930695,False,2022-02
2022-02-16,EXPE,-1.6084922080217385,-1.6084922080217385,-1.6084922080217385,-1.6084922080217385,False,2022-02
2022-02-16,H,-1.8048575721283928,-1.8048575721283928,-1.8048575721283928,-1.8048575721283928,False,2022-02
2022-02-16,SLB,-1.4624688711417722,-1.4624688711417722,-1.4624688711417722,-1.4624688711417722,False,2022-02
2022-02-16,USFD,-1.131432664569999,-1.131432664569999,-1.131432664569999,-1.131432664569999,False,2022-02
2022-02-24,CF,7.216409357201521,5.506453926153322,7.216409357201521,5.506453926153322,True,2022-02
2022-02-24,PFGC,-0.8684512313054977,-0.8684512313054977,-0.8684512313054977,-0.8684512313054977,False,2022-02
2022-02-24,RRC,4.360053285621914,4.360053285621914,4.360053285621914,4.360053285621914,False,2022-02
2022-02-25,EXE,0.5370392126408261,0.5370392126408261,0.5370392126408261,0.5370392126408261,False,2022-02
2022-02-25,FCX,-0.7174726080362248,-0.7174726080362248,-0.7174726080362248,-0.7174726080362248,False,2022-02
2022-02-25,NUE,3.280527070037477,3.280527070037477,3.280527070037477,3.280527070037477,False,2022-02
2022-02-28,AR,16.139477583810176,16.139477583810176,16.139477583810176,16.139477583810176,False,2022-02
2022-02-28,CF,9.515640272625856,8.332012770848763,9.515640272625856,8.332012770848763,True,2022-02
2022-02-28,EXE,-0.06265318661245903,-0.06265318661245903,-0.06265318661245903,-0.06265318661245903,False,2022-02
2022-02-28,FANG,-1.1127061492564199,-1.1127061492564199,-1.1127061492564199,-1.1127061492564199,False,2022-02
2022-02-28,FCX,-2.636558226294616,-2.636558226294616,-2.636558226294616,-2.636558226294616,False,2022-02
2022-02-28,MOS,4.900681247826053,3.754610669938043,4.900681247826053,3.754610669938043,True,2022-02
2022-02-28,NUE,-1.6926243958700833,-1.6926243958700833,-1.6926243958700833,-1.6926243958700833,False,2022-02
2022-02-28,PR,-1.5950720375250782,-1.5950720375250782,-1.5950720375250782,-1.5950720375250782,False,2022-02
2022-03-01,AR,13.172031042850818,13.172031042850818,13.172031042850818,13.172031042850818,False,2022-03
2022-03-01,EQT,13.15164556726037,13.15164556726037,13.15164556726037,13.15164556726037,False,2022-03
2022-03-01,OVV,-1.1541962853704186,-1.1541962853704186,-1.1541962853704186,-1.1541962853704186,False,2022-03
2022-03-01,OXY,3.604857645025278,3.7542262703564457,3.604857645025278,3.7542262703564457,True,2022-03
2022-03-02,ABG,-1.253169019062256,-1.253169019062256,-1.253169019062256,-1.253169019062256,False,2022-03
2022-03-02,EXE,-1.4419691481645072,-1.4419691481645072,-1.4419691481645072,-1.4419691481645072,False,2022-03
2022-03-02,OXY,6.1722846757911745,5.036806454061667,6.1722846757911745,5.036806454061667,True,2022-03
2022-03-02,RRC,5.0315945957895485,5.0315945957895485,5.0315945957895485,5.0315945957895485,False,2022-03
2022-03-03,CF,4.195439189918449,3.189043721958073,4.195439189918449,3.189043721958073,True,2022-03
2022-03-03,STLD,-1.952954907673865,-1.952954907673865,-1.952954907673865,-1.952954907673865,False,2022-03
2022-03-03,THC,-1.8083360738394147,-1.8083360738394147,-1.8083360738394147,-1.8083360738394147,False,2022-03
2022-03-04,AR,5.1698869931503815,5.4344608523881135,5.1698869931503815,5.4344608523881135,True,2022-03
2022-03-04,CF,1.6837571492797485,1.8790354084342025,1.6837571492797485,1.8790354084342025,True,2022-03
2022-03-04,EQT,8.326663451208388,8.326663451208388,8.326663451208388,8.326663451208388,True,2022-03
2022-03-04,LNG,-1.1027710762084115,-1.1027710762084115,-1.1027710762084115,-1.1027710762084115,False,2022-03
2022-03-04,MUR,1.539449948932621,1.539449948932621,1.539449948932621,1.539449948932621,False,2022-03
2022-03-04,SM,-1.185690864505579,-1.185690864505579,-1.185690864505579,-1.185690864505579,False,2022-03
2022-03-07,AR,-1.0407843897255262,-1.0407843897255262,-1.0407843897255262,-1.0407843897255262,False,2022-03
2022-03-07,CNX,-1.158683977717691,-1.158683977717691,-1.158683977717691,-1.158683977717691,False,2022-03
2022-03-07,SM,-1.074653793579213,-1.074653793579213,-1.074653793579213,-1.074653793579213,False,2022-03
2022-03-08,SLB,-1.2629615491306898,-1.2629615491306898,-1.2629615491306898,-1.2629615491306898,False,2022-03
2022-03-09,CCJ,0.4574849325570314,0.4574849325570314,0.4574849325570314,0.4574849325570314,False,2022-03
2022-03-10,NTR,-1.5910251210102568,-1.5910251210102568,-1.5910251210102568,-1.5910251210102568,False,2022-03
2022-03-10,RGLD,0.8610094028366111,0.8610094028366111,0.8610094028366111,0.8610094028366111,False,2022-03
2022-03-10,RRC,-2.146161243674415,-2.146161243674415,-2.146161243674415,-2.146161243674415,False,2022-03
2022-03-10,TECK,-1.9007161594063464,-1.9007161594063464,-1.9007161594063464,-1.9007161594063464,False,2022-03
2022-03-11,PWR,0.7670999560934977,0.7670999560934977,0.7670999560934977,0.7670999560934977,False,2022-03
2022-03-11,RGLD,0.5774521314166365,0.5774521314166365,0.5774521314166365,0.5774521314166365,False,2022-03
2022-03-17,DE,-0.08840822443019249,-0.08840822443019249,-0.08840822443019249,-0.08840822443019249,False,2022-03
2022-03-17,P,-0.14905050021027372,-0.14905050021027372,-0.14905050021027372,-0.14905050021027372,False,2022-03
2022-03-17,WLK,-0.9086891422886596,-0.9086891422886596,-0.9086891422886596,-0.9086891422886596,False,2022-03
2022-03-18,DE,-0.9878792838466117,-0.9878792838466117,-0.9878792838466117,-0.9878792838466117,False,2022-03
2022-03-18,STLD,0.34733757425199774,0.34733757425199774,0.34733757425199774,0.34733757425199774,False,2022-03
2022-03-21,AGCO,-0.22007071926873678,-0.22007071926873678,-0.22007071926873678,-0.22007071926873678,False,2022-03
2022-03-21,CCJ,-1.1177431479060764,-1.1177431479060764,-1.1177431479060764,-1.1177431479060764,False,2022-03
2022-03-21,DE,-1.158875847248869,-1.158875847248869,-1.158875847248869,-1.158875847248869,False,2022-03
2022-03-21,EQT,9.526469180315152,19.72685341471279,9.526469180315152,19.72685341471279,True,2022-03
2022-03-21,NTR,-0.2458870576493779,-0.2458870576493779,-0.2458870576493779,-0.2458870576493779,False,2022-03
2022-03-21,P,-1.633290972549942,-1.633290972549942,-1.633290972549942,-1.633290972549942,False,2022-03
2022-03-22,DAR,-1.0906442458845258,-1.0906442458845258,-1.0906442458845258,-1.0906442458845258,False,2022-03
2022-03-24,AGCO,-1.8096577206893487,-1.8096577206893487,-1.8096577206893487,-1.8096577206893487,False,2022-03
2022-03-24,EQT,3.1393231992159816,7.8514605469232865,3.1393231992159816,7.8514605469232865,True,2022-03
2022-03-24,NUE,-1.0970427667960423,-1.0970427667960423,-1.0970427667960423,-1.0970427667960423,False,2022-03
2022-03-24,P,-1.687689798681196,-1.687689798681196,-1.687689798681196,-1.687689798681196,False,2022-03
2022-03-25,AGCO,-1.3398966022889192,-1.3398966022889192,-1.3398966022889192,-1.3398966022889192,False,2022-03
2022-03-25,EXE,-0.8317728539708134,-0.8317728539708134,-0.8317728539708134,-0.8317728539708134,False,2022-03
2022-03-28,AGCO,-1.8661185562514453,-1.8661185562514453,-1.8661185562514453,-1.8661185562514453,False,2022-03
2022-03-29,COHR,-1.322745917553904,-1.322745917553904,-1.322745917553904,-1.322745917553904,False,2022-03
2022-04-01,INSP,-1.169701549752129,-1.169701549752129,-1.169701549752129,-1.169701549752129,False,2022-04
2022-04-01,LNTH,-0.11092587184595652,-0.11092587184595652,-0.11092587184595652,-0.11092587184595652,False,2022-04
2022-04-01,TECK,-2.2286469191802514,-2.2286469191802514,-2.2286469191802514,-2.2286469191802514,False,2022-04
2022-04-04,TENB,-1.2136006977715765,-1.2136006977715765,-1.2136006977715765,-1.2136006977715765,False,2022-04
2022-04-07,LNTH,-1.1131323774044022,-1.1131323774044022,-1.1131323774044022,-1.1131323774044022,False,2022-04
2022-04-08,PR,-1.0933282887090048,-1.0933282887090048,-1.0933282887090048,-1.0933282887090048,False,2022-04
2022-04-12,TENB,-1.730858236716307,-1.730858236716307,-1.730858236716307,-1.730858236716307,False,2022-04
2022-04-13,TENB,-2.485557871713206,-2.485557871713206,-2.485557871713206,-2.485557871713206,False,2022-04
2022-04-18,EQT,-1.418532165006784,-1.418532165006784,-1.418532165006784,-1.418532165006784,False,2022-04
2022-05-03,OLN,-0.2776551929459626,-0.2776551929459626,-0.2776551929459626,-0.2776551929459626,False,2022-05
2022-05-03,VLO,2.105257515230921,2.105257515230921,2.105257515230921,2.105257515230921,False,2022-05
2022-05-04,VLO,-1.537785372980543,-1.537785372980543,-1.537785372980543,-1.537785372980543,False,2022-05
2022-05-05,WCC,-2.0511953926627053,-2.0511953926627053,-2.0511953926627053,-2.0511953926627053,False,2022-05
2022-05-23,COP,0.8091033187496905,0.8091033187496905,0.8091033187496905,0.8091033187496905,False,2022-05
2022-05-23,EXE,-0.46499115191810547,-0.46499115191810547,-0.46499115191810547,-0.46499115191810547,False,2022-05
2022-05-24,EXE,-1.2872895702007678,-1.2872895702007678,-1.2872895702007678,-1.2872895702007678,False,2022-05
2022-05-24,UTHR,1.5191730296684864,1.5191730296684864,1.5191730296684864,1.5191730296684864,False,2022-05
2022-05-25,UTHR,-1.0802149047851521,-1.0802149047851521,-1.0802149047851521,-1.0802149047851521,False,2022-05
2022-05-26,ALB,-0.7407811413399645,-0.7407811413399645,-0.7407811413399645,-0.7407811413399645,False,2022-05
2022-05-27,ALB,-2.326258889207167,-2.326258889207167,-2.326258889207167,-2.326258889207167,False,2022-05
2022-05-27,UTHR,-1.163036378699152,-1.163036378699152,-1.163036378699152,-1.163036378699152,False,2022-05
2022-06-07,APA,-1.7623103046996809,-1.7623103046996809,-1.7623103046996809,-1.7623103046996809,False,2022-06
2022-06-07,DAR,-1.1342166044663908,-1.1342166044663908,-1.1342166044663908,-1.1342166044663908,False,2022-06
2022-06-07,SLB,-2.260494569913416,-2.260494569913416,-2.260494569913416,-2.260494569913416,False,2022-06
