date,sym,R,adr,stack,off52
2021-05-17,STX,-1.0555547923211461,3.8519136857660765,79,5.2084398071484905
2021-05-17,WDC,-0.5478944205713577,4.085957953201022,11,2.302557952058737
2021-05-19,AR,1.514285363956278,6.865317742244358,8,0.8587014291490336
2021-05-20,CNC,-0.5165598047686175,3.0687926302594737,10,-0.7052890665950939
2021-05-21,CNC,-1.3550281700314204,3.1097126386629146,11,1.766744599873249
2021-05-26,CALY,-1.1130944001162575,4.322163770862618,22,4.585094523478839
2021-05-26,MAC,2.091959177555999,5.004055861336757,19,-37.94588360410426
2021-05-26,NTNX,8.58633499953884,3.9018048169292365,15,-11.129850444147394
2021-05-27,ANF,-1.1304349027944018,5.146054399150294,37,0.0
2021-05-27,BSY,1.9999901657377488,4.713470164601184,5,0.6034087408084199
2021-05-27,CCJ,-1.378947636554555,4.75471293067957,19,0.14605053044214333
2021-05-27,CNK,-1.6375049285792,4.731169344829351,5,-13.93177825488574
2021-05-27,DXC,-0.26455034998344945,3.2186016613223236,50,1.6953626215852724
2021-05-28,BCRX,-0.15909127854113858,7.4278960893957535,19,4.993342058204364
2021-06-01,CCJ,-1.8799991455521576,5.044826693227171,21,1.2937210928520182
2021-06-01,CNQ,-1.1918681739198,3.0442271321692935,20,2.6255943527966563
2021-06-01,NUE,-1.3185558738106158,4.149328907426395,69,2.632053190381778
2021-06-02,BOX,0.6704539050748417,3.3056786879673186,7,-7.329046758721402
2021-06-02,BSY,1.8095090883671001,4.643015960289276,8,1.2615088797263807
2021-06-02,CCL,-1.0724654125699369,3.873128802364055,7,1.821140083725381
2021-06-02,CNK,-1.3663366915264525,5.14420348017929,8,-10.341124043735672
2021-06-02,CVE,0.7438857223012063,4.036544244825339,12,2.684537604286641
2021-06-02,DVN,-1.3055581686420314,4.584660233218159,20,1.5161269381010811
2021-06-02,DXC,-1.3357157064967125,3.3285598354418093,53,2.1058030912763925
2021-06-02,HAL,-1.3931648741446496,3.3675430244591755,10,-1.3787029205199475
2021-06-02,NTNX,5.781391536356986,3.9868035436503355,19,-6.66105290785416
2021-06-02,NVDA,4.039332832007677,3.2331573530752946,5,2.3797367208395537
2021-06-02,OVV,-0.7958296244872455,4.603347948040899,12,1.4041088943075986
2021-06-02,SLB,-1.0872726004678877,3.39000213321828,16,3.705344680837497
2021-06-02,SM,-1.295236594599977,7.987136185192961,23,6.170657791792222
2021-06-03,BSY,0.4634112661523736,4.639484151237055,9,0.5833283926198085
2021-06-03,F,-1.1199997098874068,3.585002766038281,5,6.245831525076206
2021-06-03,HAL,-1.4107172190349035,3.524966164086972,11,0.038841579148685135
2021-06-03,IVZ,-1.9099111845378245,3.323331128502453,6,1.312622371011285
2021-06-03,NVDA,5.173491502884803,3.2197221457476317,6,0.30144209239828523
2021-06-03,SLB,-1.1969808483342943,3.6790500129619907,17,2.5842912410830143
2021-06-04,APTV,-1.3176859824310474,3.013378696279937,6,-0.24353652499992107
2021-06-04,BSY,-0.0088585127634879,4.7805597335049885,10,1.714488507268963
2021-06-04,CVE,-0.08017041980358657,3.83137453773222,14,1.290341560599506
2021-06-04,MRNA,20.15444887697827,5.524333559022756,7,3.035003662109381
2021-06-04,NVDA,2.884195428024603,3.2755001284740195,7,1.8497463820980276
2021-06-07,CCJ,-5.396011709432219,4.588228623619963,25,0.4185947460578543
2021-06-07,CELH,-2.758724049083224,8.149698335541425,10,1.3105876813007011
2021-06-07,MRNA,-1.3673002637505962,5.085544782785877,8,5.878099216120014
2021-06-07,TRGP,-2.0480907312331493,3.0245207205695346,39,1.8940838257058168
2021-06-07,YETI,-0.6940560093473401,3.4987721956654187,8,1.1687598680027333
2021-06-08,CVE,-1.1806414450393972,3.8438926273436222,16,2.6068791482883436
2021-06-08,DBX,1.0391800597523237,3.6907790409520724,5,0.4105399969644319
2021-06-08,FANG,0.3370077240544643,4.418231460342239,6,0.6399169824229833
2021-06-08,NET,4.384349893084764,4.60230012536408,8,-6.254566225050818
2021-06-08,NTNX,3.3707868255673414,3.658325542215192,23,-2.4452015227910406
2021-06-08,STLD,-1.1736143386584457,3.4380433905476093,80,0.3621635463329831
2021-06-08,YETI,-1.1317545716900759,3.7218325875605154,9,0.9267247651618238
2021-06-09,ALNY,6.496713110038272,3.546521262389579,6,-11.770640417547373
2021-06-09,YETI,-1.2627440655349247,3.669457279350424,10,0.5838053891335404
2021-06-10,ALNY,5.2699001392575315,3.4204797135861797,7,-8.491681432822585
2021-06-10,CRWD,1.495663266149882,4.186056199170935,12,-9.025785094698858
2021-06-10,CVE,-1.2075834287165352,3.648757342930481,18,0.19882260044556954
2021-06-10,DBX,0.3088220444524229,3.3665409445800725,7,0.23584802595844057
2021-06-10,DDOG,2.7888198610597748,4.05770737236917,6,-20.876138870785976
2021-06-10,SRPT,-1.0829271560477514,4.931863352512287,14,-52.2906015913684
2021-06-11,ALNY,9.701850740715178,3.4666957524257427,8,-7.505184190796699
2021-06-11,ARWR,-1.2424267445240045,3.9768665788668014,16,-4.200863340981131
2021-06-11,CRWD,2.707205535317433,4.262134399390864,13,-7.963226123863132
2021-06-11,NVDA,2.9908226083126355,3.0709308220595743,12,0.09449830035481721
2021-06-11,ZM,-0.27183154287220723,4.008722883623382,5,-37.77597018104587
2021-06-14,ALNY,9.114361261390776,3.2951781862669782,9,-6.585953566961034
2021-06-14,CROX,-1.4281030515033124,3.7906584775441767,13,2.4292585569859027
2021-06-14,DASH,2.359552179950966,6.955898428730414,6,-37.978833963709
2021-06-14,NTNX,-0.1908710014926389,3.0616258868263637,27,5.424385585033864
2021-06-14,SHOP,2.200213345149883,3.686260181517135,15,-12.876148593281634
2021-06-14,SIG,-1.1101324767501335,6.022306461049476,6,1.0294327602278885
2021-06-14,TEAM,1.0706944907525449,3.1777841071999693,12,-4.386430935427754
2021-06-15,BSY,-2.097899085323157,3.3634006902578215,17,0.42134564970917054
2021-06-15,CVE,-2.433327900940096,3.376183188528037,21,2.0588143671518955
2021-06-15,SHOP,3.4327272727272726,3.7383295463818564,16,-11.913321331821846
2021-06-16,ASAN,6.569726177503606,5.811737465983933,17,2.187817423946403
2021-06-16,BSY,-1.806120215429428,3.18587346910804,18,1.0854481020940332
2021-06-16,DASH,1.8293797173826685,5.980859765434715,8,-36.95184934095067
2021-06-16,DDOG,2.1982787820590817,3.5069786643733685,10,-17.62745777172592
2021-06-16,MDB,-0.49452420736704306,4.167995359292083,5,-16.333501110709946
2021-06-16,OXY,-1.1317073823216381,3.872709066921145,14,-6.024804031811493
2021-06-16,SHOP,1.5655237260246122,3.7790984466926636,17,-8.898150143425998
2021-06-17,ALNY,-1.3972287513523227,3.1141760760068546,12,-3.452723241784017
2021-06-17,CRWD,0.8582177860818828,3.7886936461891896,17,-3.967685955562239
2021-06-17,DASH,0.8097635659312995,5.79430051916696,9,-35.75695785656941
2021-06-17,DDOG,0.372043610589268,3.508631205790944,11,-14.805789736534102
2021-06-17,MDB,-1.3312492370605469,4.208550668123056,6,-13.020878501315247
2021-06-17,NET,0.2959633789196143,3.670476279001594,15,3.4574935511722416
2021-06-17,SHOP,-0.0790687274658319,3.721393527636452,18,-3.365896946126079
2021-06-17,TEAM,-0.20321235631858914,3.198736360918032,15,0.04192678037333586
2021-06-18,ALNY,-1.5447984494243774,3.0928210379399115,13,-0.8519725582987303
2021-06-18,ASAN,2.2905042755534244,6.143674117868326,19,5.416737747259592
2021-06-18,BILL,0.127777099609375,3.957666282026906,5,-8.90533157438701
2021-06-18,CRWD,-1.3771449497767858,3.7154829444632873,18,-2.535018763185515
2021-06-18,DDOG,0.10652780173918554,3.449869425062809,12,-13.541480748894774
2021-06-18,DOCU,1.407101104534307,3.651959747216131,5,-5.443964342919438
2021-06-18,DT,0.8965530345105789,3.1076757858369763,7,0.017528613907291657
2021-06-18,MDB,-1.5988064465763405,4.180818031690674,7,-10.477546584900388
2021-06-18,NET,0.34374958607846096,3.8623797539339826,16,0.3850324672952432
2021-06-18,SHOP,-0.784235574904839,3.808266032327608,19,-2.192371735117815
2021-06-18,TEAM,-1.8194800975152057,3.3627888440037514,16,1.3536112390090338
2021-06-21,ASAN,-1.5344835524044105,6.220884962433041,20,2.9554079959112967
2021-06-21,BSY,-1.8565937932609011,3.0691273093945637,21,0.9573093205212713
2021-06-21,ROKU,1.185429609039295,4.08519185560978,5,-21.365464738158714
2021-06-21,U,-1.0303025398924488,3.9799081562336114,5,-38.32742775581891
2021-06-22,CRWD,-0.5293259716855735,3.7673011162109042,20,2.1211344309767455
2021-06-22,CVNA,1.504621473959331,3.5471728074320366,5,-3.18192032415312
2021-06-22,NTNX,-0.6573428905262148,3.109442669786363,33,2.1516653940999664
2021-06-22,ROKU,0.11627906976744186,4.254181952866008,6,-17.09812644066111
2021-06-22,U,-1.5590854411729087,4.0085911056435295,6,-36.972676004643056
2021-06-23,AXON,3.3414618086668746,3.5092083726195877,5,-21.843951808752482
2021-06-23,ROKU,-1.032963149620212,4.280421369277029,7,-13.358807702703912
2021-06-23,SNAP,-0.3753849909855769,3.8126922768295803,14,-9.838290833073115
2021-06-24,CDNA,-1.4222242567274306,4.772826537457525,21,-5.118702310553269
2021-06-24,CRSP,-0.38963169739682474,4.189840827984729,9,-37.38419310004756
2021-06-24,UPWK,-1.1807907412795398,4.962435469687089,11,-10.06574858744832
2021-06-25,ANF,-1.016529264332666,4.314233782328693,57,2.8241059001328006
2021-06-25,AR,-1.3902427677900617,4.992189010679779,34,1.5509136688732106
2021-06-25,ASAN,2.3028201932066064,6.672082735424907,24,1.6364198016159737
2021-06-25,AXON,2.408717784749417,3.4758345090010323,7,-18.924520113695475
2021-06-25,CRSP,-1.040299163499138,4.360537086284277,10,-35.277018052838514
2021-06-25,FANG,-1.3963510316019794,4.350067603762313,19,0.5533222490139877
2021-06-25,KLIC,-2.2205331972048374,3.483412702204204,9,0.5972646498676015
2021-06-25,OVV,-1.4367878332139563,4.236326235790709,29,2.5585124126766834
2021-06-25,OXY,-1.227939858046826,4.647833386224646,21,1.2679514819119442
2021-06-25,PINS,-2.134147135719536,3.443004412241107,5,-14.52725802705218
2021-06-25,PLTR,-3.8461563115610446,4.287959006271149,12,-40.48888736300999
2021-06-25,RRC,-1.9999971603243387,5.3499015333844175,33,1.5243749871613144
2021-06-25,SM,-2.7000012345442435,6.880410507040782,40,1.1769202144300106
2021-06-25,TNDM,-1.0912048231695042,3.0127788717351223,8,-19.70260035098669
2021-06-28,CHWY,-1.17165330797446,3.618969115960232,6,-30.833333333333336
2021-06-28,FSLR,-1.6195903414284871,3.5863491787347233,5,-17.591111924913193
2021-06-28,KLIC,-1.22602934104886,3.6605236558471774,10,1.073879991123583
2021-06-28,NRG,-1.1234490075499206,3.1114068153496564,5,-6.513972156494285
2021-06-28,NVDA,-1.5296528905267226,3.034928903093357,23,2.909364011950144
2021-06-28,ZM,-1.9672722017732516,3.4086736124836334,16,-33.9616928848812
2021-06-29,MRNA,9.766024244624631,5.762490278480995,24,2.9642966057621845
2021-06-29,UPWK,-1.2935776605759841,5.0125317354563,14,-7.247966485126178
2021-06-29,VRNS,-1.505953651436642,3.7311858524306407,8,-20.154867926576735
2021-06-30,CPRI,-1.0963298417775786,3.6341075186967498,18,-4.043624008578717
2021-06-30,CRSP,-1.2904925951488957,4.5782198540642955,13,-26.480471556182383
2021-06-30,ROKU,-1.1195819185686025,4.3091121624196145,12,-5.643902274779711
2021-06-30,SYNA,-1.3827123864423063,3.0706539215218256,11,1.1047549352086516
2021-07-01,FANG,-1.8691767723141715,4.313029094702971,23,3.0629366767209287
2021-07-02,RIG,-1.2580643176535915,6.772294763118955,33,0.19723376146161264
2021-07-06,CRWD,-1.4766506952391731,3.692705710854978,29,1.5949710701979258
2021-07-06,DOCU,-1.1569884492790146,3.219559845296296,16,-0.7063426361664016
2021-07-06,FIVN,-1.4779130370837916,3.3348345209413486,10,-4.594797656734051
2021-07-06,ZM,-1.5805428044256884,3.292061766692864,21,-31.879631678699937
2021-07-07,DT,-1.4091253382526312,3.0830289509617157,19,0.7112813164689147
2021-07-07,RH,-1.5223450374854972,3.292903994612316,12,-3.368119889851129
2021-07-09,SNOW,-0.14336447670143015,3.1784941969260254,24,-37.181820458187644
2021-07-12,BBWI,-1.2615878761086945,3.3099486441887502,12,2.6135931700544957
2021-07-15,MRNA,8.648211801293067,5.283463708939845,35,3.9032449165709027
2021-07-20,ALNY,1.6433638750081356,3.3833091985905064,34,1.625606184245476
2021-07-20,DOCU,-0.7623026768788731,3.038593343885716,26,0.8435109669194585
2021-07-21,THC,-1.5570934256055284,3.1533881131739676,68,0.6968641114982521
2021-07-22,ASAN,-2.402515300773256,5.894034663748917,42,3.718308999504849
2021-07-22,SHOP,-1.2229554663776117,3.7444187079353055,42,0.39993607173496315
2021-07-23,MRNA,1.4112448245172775,6.4326949131186755,41,1.845194775757153
2021-07-29,DT,-1.057972456725214,3.2165281069642804,35,0.25334670669390214
2021-07-29,FIVN,-1.773025581050999,3.1955923819948753,27,1.804212832539509
2021-07-29,RGEN,4.461459741410254,3.193439609819136,22,0.2120647408153653
2021-07-30,ALGN,0.4671065840371565,3.3181615282964496,46,1.9352701354801827
2021-07-30,RGEN,5.986484752674869,3.313779326014182,23,0.8124059238560744
2021-08-02,AXON,-1.5423977331638195,3.2707382326433754,32,-10.703016551371325
2021-08-03,CACC,2.773458647311159,3.460626511237143,31,0.3988913569689334
2021-08-03,DDOG,6.491426740373884,3.1552354615551836,43,-3.979635783651314
2021-08-03,SNOW,-1.3425770660566199,4.200374321525219,41,-33.66433879434367
2021-08-03,YETI,-0.80068900605371,3.327737505329694,23,0.8668487232010857
2021-08-04,AMD,-1.392626452028247,4.301303602790113,5,3.4131460348505005
2021-08-04,CACC,1.0719828957534807,3.5404999786821234,32,2.551138122921426
2021-08-04,DDOG,9.775512717151146,3.1723707925632674,44,-3.770313399711589
2021-08-04,DT,-1.8408187298491403,3.0965250052025493,39,0.4835404983320135
2021-08-05,ALB,-0.5111522774458978,4.245219356855307,24,3.103195488632249
2021-08-05,ALNY,0.2967867083952291,3.1713891841685085,46,3.9789780882376613
2021-08-05,ESTC,-1.0376184770364418,3.539794390529986,6,-10.612505186336795
2021-08-05,MSTR,-0.6339104896290215,6.3881208304954615,5,-45.58023082892705
2021-08-05,XYZ,-1.08039873416588,4.195464890347259,29,-0.48730706271949975
2021-08-05,YETI,-1.099200439453125,3.3669472261118125,25,2.2380775238051376
2021-08-06,ALB,-1.1428542078027912,4.514262006023586,25,0.21659547009738045
2021-08-06,LSCC,-1.1201710554751505,3.5732979613386133,7,2.533334096272788
2021-08-06,MSTR,-1.0799235452357354,6.888310891537771,6,-43.063116617529104
2021-08-09,ALB,-1.3212353015318243,4.600729390390921,26,1.7547056974309916
2021-08-09,ALNY,-0.44215001965148565,3.411094083148887,48,0.17007469944589904
2021-08-09,NET,-1.0317455319623035,4.102192353711,51,0.5375936142022031
2021-08-10,ALB,-1.9509739281560525,4.407471404752362,27,2.7953416291564226
2021-08-10,ALNY,-1.2759425837320575,3.5254553268563216,49,3.0151262162575687
2021-08-10,CLF,-1.2519681728207424,5.549371321319349,9,0.735580854118556
2021-08-10,MELI,-1.0683915050134851,3.3446149836040258,14,-7.003463896194306
2021-08-10,NET,-2.097401053252151,4.179164191768738,52,0.00797237071852308
2021-08-10,STLD,-0.21621275725756997,3.7821741155591266,8,2.5630764318007815
2021-08-10,TTD,-1.0961531877988384,4.666458890138447,10,-10.02261525734619
2021-08-11,DAR,-1.2012834357391764,3.091156342922946,6,-5.511612436343882
2021-08-11,EXE,-1.3647726625437024,3.438503279866782,11,-0.08773071180566694
2021-08-11,FIVE,-1.5689961521376692,3.0918674436958526,10,1.1064766887957767
2021-08-11,MELI,-1.1216589159106503,3.440587325568134,15,-6.555943253016705
2021-08-11,STLD,-1.3093179547622842,3.9506063287258955,9,4.211024964366916
2021-08-11,URI,-1.0605493180577998,3.284746449234984,13,0.8178147032658734
2021-08-12,EXE,-1.3860486032164647,3.3132036686839594,12,1.7122224091816962
2021-08-12,SNOW,-1.785971377986787,3.5834724428865776,48,-33.268065552611446
2021-08-12,STLD,-1.3566681770449323,4.047711176505317,10,1.8999542703992622
2021-08-12,U,-1.147906410089975,4.526160005758003,11,-27.58088448990429
2021-08-12,URI,-1.1388276913877247,3.391379104072809,14,0.9752816342085913
2021-08-13,DASH,-0.7216551115647611,3.8089835249306168,14,-23.93689871855723
2021-08-13,DDOG,0.3913906746379168,3.6290837933531424,51,0.08125321789342888
2021-08-13,NVAX,-2.0453567234751238,9.434555730179722,16,-22.434275598542207
2021-08-13,U,-1.309802877329771,4.627980124928664,12,-26.334747159757967
2021-08-17,CACC,1.804088770001958,3.5376533454293724,41,0.3383213873294988
2021-08-17,GLOB,2.5262213932132864,3.133921313834546,21,2.5864249411801987
2021-08-17,PODD,-0.6302924270175029,3.692623109359748,5,-1.1812292691126491
2021-08-20,NVDA,1.2320129176258094,3.187413621603067,14,-0.28266903517629727
2021-08-23,GLOB,1.3740758219285827,3.161165556654808,25,2.389617811320943
2021-08-23,NVDA,-0.0537075156383331,3.3043132745329276,15,5.1880061910803965
2021-08-24,DKNG,0.176666259765625,3.7965634285770578,8,-24.079049064352887
2021-08-24,DKS,8.121576393486404,3.1401380954026656,116,1.75235510760825
2021-08-24,GLOB,0.42677132831918374,3.232589483763652,26,1.3415641943004264
2021-08-24,WSM,1.038774759021249,3.262144621500871,5,-12.583186243446265
2021-08-25,AFRM,-1.1108534698753572,6.412713561304064,9,-50.503742610289684
2021-08-25,DKNG,-0.8614958682925798,3.8713072391314585,9,-19.185261051365067
2021-08-26,DKS,-0.05515014520532319,3.3103006814742195,118,0.1335334991335424
2021-08-26,ETSY,-0.02362107754645969,4.313619161977996,5,-15.5919972116632
2021-08-27,DKS,-0.7562831443482122,3.450533218468262,119,1.428039512133994
2021-08-27,GLOB,-0.9569927104069016,3.2612974933091774,29,1.4233553570542012
2021-08-27,OLN,-1.2749004358551963,3.495939488547587,11,-0.3547364396191188
2021-08-30,DKS,-1.8537222987287238,3.411188949013465,120,2.475098933892994
2021-08-30,GLOB,-1.4693135162691473,3.2470498243855284,30,0.34838717149201504
2021-08-30,SYNA,-1.0667807592820004,3.0747782073478325,20,3.0268193057843895
2021-08-31,P,-1.0646520299749855,3.048070530328407,26,-12.529633176110021
2021-08-31,SYNA,-1.2343086617591665,3.089782766037197,21,0.1583296698978165
2021-09-01,NET,-0.533596961110212,3.791352895017972,68,-0.657788847270746
2021-09-01,OLN,-1.2062949881246199,3.3187379175526277,14,1.6422423636674788
2021-09-02,U,-0.8315950212224543,4.478265822482287,26,-23.89390789322651
2021-09-03,ASAN,1.5412855466989202,5.943823238119313,73,3.8853246386044926
2021-09-03,BILL,-1.5940590469456757,5.077893263456803,11,1.5481458335853793
2021-09-03,CACC,-1.0239666600698119,3.3077348847069477,54,0.30977004586223433
2021-09-03,ESTC,-1.1808776360327966,3.4127466119229024,27,-2.833021612769826
2021-09-07,ABNB,-0.09174317063815371,3.5530199793841457,15,-24.97954070726297
2021-09-07,BSY,-3.486302037346887,3.3558115345411053,12,0.8401148429008076
2021-09-07,DASH,1.8548443662361793,4.04504597323177,30,-23.02706160489645
2021-09-07,DKNG,-1.3304908837729859,3.917375692053039,17,-14.520026648518048
2021-09-07,NVAX,-2.0028214785322285,8.172925643841763,32,-18.421372242142198
2021-09-07,U,-1.4217859593639048,4.551170065579688,28,-22.110442091439698
2021-09-08,DASH,0.8753472127749566,4.069467675617376,31,-21.54320705919056
2021-09-08,SNOW,-2.1800437573025375,3.901428485880344,66,-25.850814428084934
2021-09-08,UPST,1.1522395129938896,7.617104939570813,19,1.2287773329393348
2021-09-09,AMBA,3.7502678055968506,4.271778089690653,7,4.640679264304914
2021-09-09,ASAN,0.9314284551711309,6.058250773419231,76,0.13370075998120345
2021-09-09,DASH,-0.2046106151884262,4.081376678155256,32,-18.88007791641051
2021-09-09,UPST,0.0061789476486719145,7.712879658014228,20,4.711284099588564
2021-09-10,AA,-1.1999975670167262,4.594418219235502,32,2.2938644947529063
2021-09-10,AMBA,9.118756875919424,4.4816679315985475,8,0.5014266729791661
2021-09-10,CELH,0.19999912806919642,6.239246769775782,8,1.038559862645605
2021-09-13,ASO,-1.239268294626653,4.777825359745414,8,4.9222494746814505e-06
2021-09-14,TECK,-0.9689080134432843,3.7740816353806843,8,-2.9680320744146282
2021-09-15,AA,-1.0460853795029323,4.750444951429443,35,0.9986687366698943
2021-09-15,AMBA,-1.0172420422510984,4.703201923675186,11,1.8005982015285582
2021-09-15,ASAN,-1.2602493628572284,5.998417766694845,80,2.0728303009635907
2021-09-15,BSY,-1.8907639310048074,3.133289386292072,18,1.6714088971369279
2021-09-15,DOCN,3.291022468924385,5.85902302725014,12,5.069240011070852
2021-09-15,DVN,-1.4827580472372952,4.045992392170914,13,-2.3984474142859202
2021-09-15,PLTR,-1.657143843255792,3.967647513811291,15,-39.82222239176433
2021-09-15,SRPT,-0.24629114379699035,3.9199294934004847,17,-53.775503379331234
2021-09-15,TECK,-1.2727350078628157,4.203036909276689,9,0.6368881715231867
2021-09-16,ASAN,-1.7519634337227663,5.9490391252712165,81,7.58557492204508
2021-09-16,CELH,-1.3687495678669435,5.7413597318970355,12,2.94149509608006
2021-09-16,CROX,-1.3347913188647746,4.177066096940215,79,0.012676978500669733
2021-09-16,DASH,-3.0979615478036657,3.855535858244673,37,-13.506968968929122
2021-09-16,DOCN,-1.2397867020808067,6.028048856498704,13,6.075452133211989
2021-09-16,NET,-1.1694807714640993,3.408478686228361,78,1.0598903732968346
2021-09-16,PLTR,-1.2919264592117312,4.00376085557612,16,-36.37777964274088
2021-09-17,ETSY,-2.0530426118734146,3.4500162302553727,20,-9.878505845516905
2021-09-17,INSP,-1.2296802611680548,3.5425768262475454,31,-1.1853341895595837
2021-09-17,NTRA,-1.017516804417958,3.64261531860546,7,-0.6525684528051245
2021-09-17,SRPT,-1.053332010904948,3.8851954837608926,19,-52.49408987320092
2021-09-17,UPST,-1.2954101192108627,6.974376791851567,26,2.18987933414474
2021-09-22,CVE,6.521734781046122,3.267581324416587,7,-13.417071449802565
2021-09-22,RCL,1.1822588692750775,3.536415199378858,16,-14.016517481661628
2021-09-22,SNAP,-0.9126634572137728,4.04933255669264,15,-2.782931406882083
2021-09-23,AMBA,-1.3949316311424524,4.913951043026997,17,2.2299024188273675
2021-09-23,APA,3.864768317217344,4.343818662156914,7,-11.231649556677603
2021-09-23,ASAN,-1.6650794304356988,6.468756583967022,86,1.9659252046868803
2021-09-23,CVE,6.023800335344092,3.377606932474401,8,-8.95499966976515
2021-09-23,DVN,3.376627784838105,4.13480293681447,19,5.549967623656293
2021-09-23,MOS,2.038167950962826,3.1063690147440224,15,-8.130125910608454
2021-09-23,NCLH,-1.1058824849375624,4.1636194481880215,9,-20.875617316756014
2021-09-23,RCL,-0.2275199105700557,3.5530943641722104,17,-11.164846302374809
2021-09-23,SRPT,-2.0619699724482383,3.670570849566279,23,-50.20623659254452
2021-09-23,UPST,-1.8589958872976107,6.908844316755223,30,0.5681120328353328
2021-09-24,ALK,-1.8012850867114139,3.084844167531302,6,-18.127944894912673
2021-09-24,APA,7.649511917765857,4.601454491468355,8,-9.706846096761979
2021-09-24,BFH,-1.4827653459688774,3.7721676122681047,6,-19.93748991413217
2021-09-24,DAL,-1.0567361225163996,3.1164929481957158,7,-16.73680541482977
2021-09-24,GT,5.863638990838945,3.4031003245829083,7,-13.188412313842324
2021-09-24,MOS,1.618178711208482,3.1614708897041837,16,-5.791995977519582
2021-09-24,NCLH,-1.5444465401740775,4.178747134093234,10,-18.527112165919522
2021-09-24,RCL,-1.0242250506287005,3.538072425814367,18,-8.615475568463438
2021-09-24,SNAP,-1.73800048828125,4.318533956809721,17,2.7953026331272834
2021-09-27,APA,-2.616661344550112,4.665850786959778,9,-4.143360171848021
2021-09-27,CZR,-1.0682420742354581,4.254673421275257,17,1.52705063115266
2021-09-27,DVN,5.18517746815126,4.311565825299178,21,4.979011645959486
2021-09-27,FANG,3.074698444474639,4.166740374865827,6,-6.336501400984906
2021-09-27,GT,-1.3392869915293204,3.5311791766572247,8,-9.855076523377182
2021-09-27,HAL,4.1612908782658895,3.4372487153714495,6,-11.241871466984987
2021-09-27,OVV,2.9917991472190146,3.8424487459713426,10,-0.8502897704646073
2021-09-27,OXY,1.3697488723689262,4.318166643579831,5,-9.844394604717765
2021-09-30,RRC,0.6571417230146961,5.330262796305428,14,0.31027238490553
2021-10-01,DAL,-1.1409333965750539,3.0105353706392965,12,-13.198168610534522
2021-10-01,DVN,3.789998165347495,4.1767566846259525,25,2.1365412858642907
2021-10-01,EOG,2.9005869336196826,3.1316773280316457,7,-2.9147744722612168
2021-10-01,FANG,2.1642118024632278,4.099614194561924,10,-3.020798356231902
2021-10-01,H,0.4244818675779161,3.183966867530652,6,-11.255705279267026
2021-10-01,MOS,-0.09090344048743494,3.357552604436751,21,-0.6954372208681114
2021-10-01,OXY,0.4820120031184321,4.22985292975429,9,-6.977555807697488
2021-10-01,VLO,1.3109589376798239,3.121783123001002,8,-12.088849526354483
2021-10-04,AR,-1.0689648368560787,5.222567604143941,18,4.2900927265626665
2021-10-04,CNK,-2.101267651302441,3.7956779341830353,16,-24.38061054366586
2021-10-04,DVN,1.39394309435917,4.127137022225759,26,4.2776355549995815
2021-10-04,EOG,3.3455971016040538,3.1313777229313313,8,-0.03382037347918754
2021-10-04,FANG,0.9803859802534343,4.102357929218973,11,1.4132079517580776
2021-10-04,GT,-1.3593746274706149,3.760441954354336,13,-7.053144628067953
2021-10-04,OVV,0.7912629057991595,3.904462767318652,15,3.7300276859487225
2021-10-05,CVE,4.187493085530201,3.8460152518098143,16,1.4111068491416079
2021-10-05,DVN,-1.1199983668131062,4.250958652812917,27,1.7258869110180708
2021-10-05,EXE,-1.2240705490258963,3.4164515726587776,23,2.386786963113341
2021-10-05,LYV,1.8226596912160435,3.213180522034413,27,0.7468014133744649
2021-10-05,SIG,-1.3633723657032433,4.423700023721033,24,-1.988708032558495
2021-10-07,MOS,-2.317079354369524,3.404368779509577,25,1.5408575543793823
2021-10-07,OVV,-0.38613658899707776,4.22772111669151,18,2.1549190893368486
2021-10-08,AFRM,-0.7987493834428551,10.091243687307944,40,-3.886992302465153
2021-10-08,APA,2.826579306833973,5.069866498891544,18,0.3898326300263433
2021-10-08,APP,4.389441719459748,5.943417548013833,26,-4.098636556079571
2021-10-08,CVE,3.723388090312128,4.044442026728784,19,2.2665583067584594
2021-10-08,FANG,-0.621567317067123,4.217573145004119,15,2.1850305463768205
2021-10-08,H,-0.15872368627993816,3.3424269790662797,11,-9.162887787627817
2021-10-08,MOS,-2.464275549834431,3.3539141314637644,26,1.1263841339276937
2021-10-08,OVV,-1.158556918040858,4.373967607666272,19,2.4267010024750624
2021-10-08,OXY,-2.007145942891711,4.102509551648338,14,0.4284066611963455
2021-10-11,MOS,-1.2142798912750479,3.412614810545859,27,3.3530499578610984
2021-10-12,F,5.708525303621473,3.0534650375736807,8,-4.924005191252356
2021-10-12,H,-1.7842563493154284,3.267477796992233,13,-6.7122215951815
2021-10-12,LPX,-1.3061187086609725,3.263349513417879,8,-13.386560915737821
2021-10-12,SOFI,1.2831874688789677,5.424188657651154,13,-32.873322152463835
2021-10-13,AEHR,-0.48571341378348215,11.400733893382963,73,0.6394449643603473
2021-10-13,AFRM,-2.495049205788063,9.405874920311238,43,-0.5241586423852862
2021-10-13,BKR,-1.0588292817080487,3.139019960899477,32,0.24572490406897796
2021-10-13,PPLI,-0.6573154957822814,4.022703428982709,17,-17.12259369729613
2021-10-14,APA,1.2742647931101423,4.997503495395524,22,3.513637573671624
2021-10-14,APP,3.0102010629242875,4.862766629570362,30,0.8441654410032529
