i,j,date,R,pct,adr,sym,iss
728,540,2021-11-19,-1.367308664352576,-6.626014186130639,5.004853450324118,ENPH,0.06791503729992288
728,935,2021-11-19,-1.416730839132903,-3.578244586955982,4.078068945069868,LPX,-0.19515105495626617
728,1103,2021-11-19,-1.1713837510002691,-3.948552376313537,4.6021689176013885,NVDA,0.01296596434359798
728,1463,2021-11-19,-1.0850703002223954,-2.66043002659362,4.077036897872372,SYNA,0.13770040780176473
729,591,2021-11-22,-1.11691812344769,-6.486037409978815,4.139146204833928,F,0.11739693343802604
739,1162,2021-12-07,-1.5201303966967825,-4.57279544808986,4.2902719795462545,P,0.0628131405659762
740,869,2021-12-08,-3.0226328792236608,-15.921433950669744,4.947403323766737,KLIC,0.006316511475038533
749,951,2021-12-21,0.14213371978826758,0.7613280292660757,4.833107213922276,LYV,0.03473970255622483
749,1504,2021-12-21,-1.2171132687863213,-3.3760757538581085,4.599747159418732,TNDM,0.021514839011207654
750,1,2021-12-22,-1.1912375291599204,-5.41613692184687,5.379753880451358,AA,0.006311857221044992
750,951,2021-12-22,-0.5557424212305189,-1.5655218034438,4.937968832450899,LYV,0.03473970255622483
758,507,2022-01-04,-1.029049504831472,-3.4245688932078795,4.37685892260097,DVN,0.7699346405228757
760,594,2022-01-06,-2.2323715225692116,-4.768073369363147,4.084311086600892,FANG,0.14687288590778214
763,507,2022-01-11,-1.8881477980104528,-7.574593004205697,4.409174777853827,DVN,0.7699346405228757
763,553,2022-01-11,-1.2700263378590289,-3.8474171198428024,4.094113705526664,EQT,0.47867915684918216
764,553,2022-01-12,-1.705366019275757,-8.25343638941429,4.028378133435663,EQT,0.47867915684918216
777,1082,2022-02-01,-1.1267000002983192,-5.998766668633081,4.551747989311309,NOV,0.006252914704552692
777,1160,2022-02-01,-0.4874207939927602,-2.6636863056867397,5.588596744135786,OXY,0.0029762218006592622
778,1014,2022-02-02,10.0,44.423953871310566,4.620404167365852,MOS,-0.0003890184255526119
778,1082,2022-02-02,-2.83147168141035,-7.556530162984378,4.535215984669472,NOV,0.006252914704552692
779,434,2022-02-03,-2.5286953372682333,-6.498189982019244,4.251214376297073,CVE,3.391605036262568e-05
779,1082,2022-02-03,-3.2423128510458286,-8.394089734263114,4.449594654251459,NOV,0.006252914704552692
779,1160,2022-02-03,-1.6432984068479664,-4.391426796572958,5.354921459491445,OXY,0.0029762218006592622
781,729,2022-02-07,1.1957304209142183,4.749146876278426,4.1412084685621675,HAL,0.011184307263481186
782,1014,2022-02-08,10.0,32.127487833104965,4.737923137799007,MOS,-0.0003890184255526119
784,1014,2022-02-10,10.0,40.375948763066134,4.696397819300086,MOS,-0.0003890184255526119
785,324,2022-02-11,-1.134744412093973,-6.7017156235956445,5.211266417177606,CF,0.002614318191289877
785,729,2022-02-11,-1.0446146615820486,-3.653493117308308,4.265055946076442,HAL,0.011184307263481186
785,1160,2022-02-11,-1.4260410967297175,-7.4677318914135045,5.246361010135795,OXY,0.0029762218006592622
787,586,2022-02-15,-1.1291888823728558,-6.462901776034105,4.69311688126381,EXPE,0.08727928502107574
787,963,2022-02-15,-1.1931265935204998,-4.736171550015657,4.288842635386322,MAT,0.006611128003152222
788,191,2022-02-16,-1.5169440081919463,-10.351542209785261,6.196024543205323,BCRX,0.019089497501387998
788,586,2022-02-16,-1.5860961907642885,-4.456941552876028,4.776781478174147,EXPE,0.08727928502107574
788,1392,2022-02-16,-1.4439452309606209,-3.742712025566115,4.507650512720374,SLB,0.007940471784351422
788,1578,2022-02-16,-1.124658740708866,-2.359423931557053,4.033813916228081,USFD,0.008793421206100493
793,324,2022-02-24,6.993974273357843,26.223927875821555,5.759102955498445,CF,-0.032008154287075596
793,1193,2022-02-24,-0.8698887739621816,-6.150194308110327,4.33247275860361,PFGC,0.15740253828040585
793,1327,2022-02-24,4.272824757376013,26.893002009982972,6.1653276143076186,RRC,0.013826550934310955
794,580,2022-02-25,0.5064302278770433,2.5640438217540713,4.073504787898413,EXE,0.21092678679696308
794,602,2022-02-25,-0.7220745964369739,-4.119432099093744,4.096994227043503,FCX,-0.0025364693850684628
794,1100,2022-02-25,3.2131779658071107,20.906268009604283,4.181478338064553,NUE,-0.053423369310397484
795,118,2022-02-28,10.0,26.703786607442524,6.264684108121704,AR,0.04487920944662327
795,324,2022-02-28,9.080118654412786,22.13509315332754,5.649870388534108,CF,-0.032008154287075596
795,580,2022-02-28,-0.088903619673926,-0.31700278036159746,4.103966483460826,EXE,0.21092678679696308
795,594,2022-02-28,-1.109937240098726,-5.602844361418169,4.821801539127677,FANG,0.12276836103452471
795,602,2022-02-28,-2.557394571636613,-5.365163436999871,4.083263136990666,FCX,-0.0025364693850684628
795,1014,2022-02-28,4.806797814150466,30.979255036128876,5.222473925020061,MOS,-0.028446996571097838
795,1100,2022-02-28,-1.6661705663378445,-4.491483191904411,4.349023974287239,NUE,-0.09703538641359011
795,1232,2022-02-28,-1.583779946898121,-8.952210575414515,5.873748338431019,PR,0.021131364044381096
796,118,2022-03-01,10.0,28.179841721139006,6.1165775956338635,AR,0.04487920944662327
796,553,2022-03-01,10.0,38.635405275299746,4.285952821377794,EQT,0.34845698095599786
796,1158,2022-03-01,-1.147220091828268,-2.7408794359586017,5.306300012920532,OVV,-0.011897178265201647
796,1160,2022-03-01,3.5260358693326754,21.05520397375695,5.202688803351389,OXY,0.0026936377987407667
797,11,2022-03-02,-1.246486520489097,-5.182854052041675,4.5997909056128385,ABG,0.19965405942121572
797,580,2022-03-02,-1.4202627702285027,-2.9795722452346025,4.163228685240465,EXE,0.21092678679696308
797,1160,2022-03-02,5.9211851388372905,17.100944959733873,5.4111221314043405,OXY,0.0026936377987407667
797,1327,2022-03-02,4.883758682552765,20.243582806285847,6.172651489178237,RRC,0.013826550934310955
798,324,2022-03-03,4.0418911767076064,13.847850779215111,5.398477933728123,CF,-0.032008154287075596
798,1438,2022-03-03,-1.9229589118516208,-6.2973536930713845,4.759180997710929,STLD,-0.09339081377653902
798,1493,2022-03-03,-1.7766551636541132,-4.653602791051678,5.3301277230262025,THC,0.011492011091347454
799,118,2022-03-04,5.0541325959929395,27.518113064387244,5.544995193329525,AR,0.04487920944662327
799,324,2022-03-04,1.6324464436690558,8.670134574610396,5.336926445251305,CF,-0.032008154287075596
799,553,2022-03-04,8.125323921250905,38.380013050570774,4.3003835971962525,EQT,0.34845698095599786
799,926,2022-03-04,-1.0994598094656558,-4.066547846840471,4.006859531001859,LNG,0.0034267074327980485
799,1047,2022-03-04,1.4904888970400199,7.843064309114786,4.658241167973517,MUR,0.005820227882899376
799,1398,2022-03-04,-1.1806296528800284,-4.878325003333323,6.288391756779854,SM,0.06205160391410658
800,118,2022-03-07,-1.0393531236631923,-4.5339779849057065,5.650578097771485,AR,0.04487920944662327
800,372,2022-03-07,-1.1539762933950803,-4.401341789982448,4.537298218407447,CNX,-0.07836664886010658
800,1398,2022-03-07,-1.0724309241417973,-4.673925196120004,6.267978554055836,SM,0.06205160391410658
801,1392,2022-03-08,-1.2566434621909295,-5.778690855801489,4.710120134494346,SLB,0.007940471784351422
802,308,2022-03-09,0.44252631225461325,4.375162465949648,5.434811937003349,CCJ,0.001174865246575063
803,1093,2022-03-10,-1.5787651633091058,-8.113307717242668,4.408274706833247,NTR,-0.006427173780969797
803,1299,2022-03-10,0.8081659182542151,2.8667731920374084,4.023315459159721,RGLD,0.00019368508874495483
803,1327,2022-03-10,-2.1190767360065124,-9.317701905545956,6.384641399597451,RRC,0.013826550934310955
804,1255,2022-03-11,0.6825601346132905,1.43194433834955,4.246730880209554,PWR,0.031260122004691526
804,1299,2022-03-11,0.5374289358268006,2.1319043916718146,4.135413994179841,RGLD,0.00019368508874495483
808,461,2022-03-17,-0.10480121424312373,-0.5809324077234973,4.568216098173746,DE,-0.02123091776958408
808,1162,2022-03-17,-0.16062745765614145,-1.1727357818008433,4.990296463350287,P,0.0628131405659762
808,1657,2022-03-17,-0.9105895430550199,-3.5692405575590347,4.04288933392696,WLK,0.0006769632448437868
809,461,2022-03-18,-0.987942971687538,-2.265390124880769,4.758455439483015,DE,-0.02123091776958408
809,1438,2022-03-18,0.32564490828784337,2.037530745168623,5.170944675468223,STLD,-0.09339081377653902
810,49,2022-03-21,-0.24453483482403607,-0.7757365539806511,4.458061063578413,AGCO,-0.009084508242486411
810,308,2022-03-21,-1.1150877619294761,-6.200766897428702,6.483879723359714,CCJ,0.001174865246575063
810,461,2022-03-21,-1.1507892482613136,-2.4142431781705898,4.739981141622889,DE,-0.02123091776958408
810,553,2022-03-21,9.181289674414018,28.349665665905444,4.929816728574108,EQT,0.34845698095599786
810,1093,2022-03-21,-0.26442632570128677,-1.0685540096389377,4.736378981165125,NTR,-0.006427173780969797
810,1162,2022-03-21,-1.6104224301361159,-4.610699398400112,5.186058907389608,P,0.0628131405659762
811,450,2022-03-22,-1.088127283139055,-4.940583191656516,4.427397046075895,DAR,-0.009222276082342273
813,49,2022-03-24,-1.7800809308585501,-5.015310079904236,4.3721051893464615,AGCO,-0.009084508242486411
813,553,2022-03-24,3.069752573283338,18.662890263305986,4.757465562711779,EQT,0.34845698095599786
813,1100,2022-03-24,-1.0941348945151952,-4.452426766741777,5.1677040548186675,NUE,-0.09703538641359011
813,1162,2022-03-24,-1.6688894552486917,-6.372718000370223,5.092102630306209,P,0.0628131405659762
814,49,2022-03-25,-1.3280475084967445,-4.023464288032077,4.294364985917224,AGCO,-0.009084508242486411
814,580,2022-03-25,-0.8356105243214296,-3.317157977533564,4.357210980218751,EXE,0.21092678679696308
815,49,2022-03-28,-1.8296694536481177,-4.44959404041152,4.3170457778783975,AGCO,-0.009084508242486411
816,377,2022-03-29,-1.3074303185494103,-2.8663272791491976,4.313780918010342,COHR,0.015006237421672175
819,810,2022-04-01,-1.1649833992392167,-4.748087197212061,5.126764715015193,INSP,0.014776711206308857
819,928,2022-04-01,-0.12412051428165644,-0.8325275291657469,6.516750494966829,LNTH,0.01172309941727434
820,1484,2022-04-04,-1.2056851060266485,-3.50201192131778,4.838168458588308,TENB,0.05521158792727254
823,928,2022-04-07,-1.1085015545282448,-3.046445156812532,6.637491157765046,LNTH,0.01172309941727434
824,1232,2022-04-08,-1.090754321730541,-4.967344760813742,5.394319001431804,PR,0.021131364044381096
826,1484,2022-04-12,-1.7005562420965334,-4.210142347685409,4.565986315163198,TENB,0.05521158792727254
827,1484,2022-04-13,-2.431266035146809,-6.793684133182984,4.492780588210591,TENB,0.05521158792727254
829,553,2022-04-18,-1.4102695987135436,-7.788991002589535,4.8566436538403535,EQT,0.34845698095599786
840,1132,2022-05-03,-0.2920598898496799,-1.450828744549473,4.040211503894432,OLN,-0.04630826473159888
840,1603,2022-05-03,2.034683455502014,9.077281005220161,4.007696998584458,VLO,-0.0016238103827950212
841,1603,2022-05-04,-1.5265418158318635,-7.811474308171835,4.1182233217356,VLO,-0.0016238103827950212
842,1637,2022-05-05,-2.01913945627075,-6.82278764944821,4.361416046357465,WCC,0.010794143459396555
854,387,2022-05-23,0.749990142668513,2.3084894962684266,4.9160952304228545,COP,-0.041476316582224504
854,580,2022-05-23,-0.4738012718431758,-2.802282953960538,5.37355004024951,EXE,0.29972916100269775
855,580,2022-05-24,-1.2790076587040533,-4.788542715758536,5.454460583836967,EXE,0.29972916100269775
855,1579,2022-05-24,1.4635301189888978,6.710322730267398,4.239503577712807,UTHR,0.011230990773277272
856,1579,2022-05-25,-1.0780991656968262,-5.412881577442393,4.180373959690662,UTHR,0.011230990773277272
857,64,2022-05-26,-0.7440967684237931,-5.244730757235105,5.8165283757643085,ALB,0.003348696755309577
858,64,2022-05-27,-2.2987437522860024,-11.545746907673093,6.031971645841068,ALB,0.003348696755309577
858,1579,2022-05-27,-1.1595269142087223,-6.40795326328592,4.363600816222,UTHR,0.011230990773277272
864,106,2022-06-07,-1.7498640464017128,-11.502351289427452,5.890224579935153,APA,-0.1051409501426207
864,450,2022-06-07,-1.1308502181128812,-5.374112731288895,4.585099052791671,DAR,-0.010161750549868565
864,1392,2022-06-07,-2.230154272911976,-9.602582752970719,4.593099669680385,SLB,0.010818773360623979
865,1392,2022-06-08,-1.5957577969076602,-4.9512267782988655,4.284551402056948,SLB,0.010818773360623979
893,928,2022-07-20,-1.8536534668924625,-7.601378837822139,6.698136787912144,LNTH,0.016997778903427685
899,928,2022-07-28,-1.5107756230109892,-6.166473068986072,6.750128248110605,LNTH,0.016997778903427685
906,1428,2022-08-08,-1.0644467010961869,-5.84920371814759,4.064595311213953,SRPT,0.09672786608856754
908,652,2022-08-10,2.283020531104354,11.740320039523446,5.719373721001631,FSLR,0.002589003076788554
909,580,2022-08-11,0.45893665584263404,1.4545918381101006,4.143022895668093,EXE,0.22962826015831483
910,1137,2022-08-12,-0.4873564516681764,-3.2712261408818577,4.636942126104765,ON,0.006281032942271558
911,64,2022-08-15,-1.7922547084688398,-5.139249721236525,4.041807440496128,ALB,0.00152968108976137
912,1262,2022-08-16,-1.2936997370226497,-2.7140553923552075,4.2190981172384845,QLYS,-0.014926563870404586
914,1137,2022-08-18,-0.918759828224239,-6.031127617116765,4.512620938189395,ON,0.006281032942271558
916,94,2022-08-22,-0.9729313426254802,-8.359493274132003,6.648508215037173,AMR,-0.05848926407083099
917,1160,2022-08-23,-1.630090859671228,-7.489712474857877,4.530771278683873,OXY,-0.002401849423949387
918,1160,2022-08-24,-1.5995137820096637,-4.063394333857398,4.495250498926195,OXY,-0.002401849423949387
918,1428,2022-08-24,-1.4920579044940945,-8.540397590690546,4.142333941513201,SRPT,0.09672786608856754
921,594,2022-08-29,-1.392241322909798,-6.620922143073295,4.117083897406321,FANG,-0.04204602936252355
927,652,2022-09-07,-0.7317832616687163,-5.078753733291904,4.360576956207544,FSLR,0.002589003076788554
929,64,2022-09-09,-2.1938274183830186,-4.602435143460884,4.003203539552866,ALB,0.00152968108976137
947,946,2022-10-05,-2.4856900515839566,-7.997406232285921,4.373738579652485,LVS,0.00021771103547463255
948,946,2022-10-06,-4.270293510954893,-8.958657715289927,4.400926622374259,LVS,0.00021771103547463255
957,1392,2022-10-19,3.4934107125970644,12.859602295944766,4.13666815787682,SLB,0.011409381721344536
958,659,2022-10-20,3.7907920567136717,14.62106585340416,4.656583494495799,FTI,0.003352683360798636
959,545,2022-10-21,0.3921369333869334,1.019989814323589,4.041286997452602,EOG,0.0037412486150194546
959,659,2022-10-21,-1.2548528304674806,-5.92905996523882,4.663080501531186,FTI,0.003352683360798636
960,1392,2022-10-24,-0.32789992914705757,-1.5968141759694834,4.178065645187713,SLB,0.011409381721344536
969,729,2022-11-04,-1.8797314929246822,-4.531050989435273,4.713887049442631,HAL,0.014445769079510784
969,1317,2022-11-04,-1.2811091396045884,-4.915005422022679,4.032774628649265,RNR,-0.05036935992143565
970,659,2022-11-07,-1.3143002599062876,-5.210336883279787,5.18658224005162,FTI,-0.009452883209709495
971,450,2022-11-08,-6.046674591333636,-13.19486722160863,4.351575134553467,DAR,-0.009497632855014593
973,163,2022-11-10,-1.7235116847114254,-7.473887161754529,4.364050465439993,AXON,0.03940234713452884
974,1047,2022-11-11,-1.4640342589133497,-5.393408851020339,4.877296722391916,MUR,0.006449311302599181
974,1158,2022-11-11,-1.2414543593538871,-5.658575966106056,4.977684581549844,OVV,-0.049111998925251865
976,1158,2022-11-15,-1.0847715274708905,-5.797358802764091,4.864721933083442,OVV,-0.049111998925251865
977,163,2022-11-16,-2.092219029573927,-11.488967151168989,4.5189165967303655,AXON,0.03940234713452884
982,1399,2022-11-23,-1.2796615792423156,-5.144950176800293,5.7139569965466785,SMCI,0.03616325831531464
984,1131,2022-11-28,-2.116215959775211,-8.043305608594427,4.544564137227935,OLLI,-0.038128842386219164
986,810,2022-11-30,-1.0573839956906268,-5.178037049147178,4.629011919124867,INSP,0.05608171094051517
986,939,2022-11-30,-1.0655031710042588,-8.188751633914995,4.252599890574786,LSCC,0.0008742534250367751
986,1513,2022-11-30,-1.261292843507221,-2.8949456358271006,4.171571450002832,TPR,-0.12423139462522526
987,1513,2022-12-01,-1.7394696029965706,-3.649236929363452,4.1186947327345385,TPR,-0.12423139462522526
988,540,2022-12-02,-1.007098116899065,-8.002628034066584,5.920182008877352,ENPH,0.007494667949394795
992,77,2022-12-08,-1.251356866449784,-3.822646656929755,4.534760508917116,ALNY,0.028654040754130694
1012,641,2023-01-09,1.8519769060124258,4.625320384863123,5.5076145231735,FOUR,0.03602481352405906
1012,1304,2023-01-09,6.47497090617866,30.273551847121826,6.034602639155616,RIG,0.10127093172756596
1013,1304,2023-01-10,5.220851833255135,26.648125931543195,6.065176631684589,RIG,0.10127093172756596
1014,413,2023-01-11,-0.6167703005623043,-3.231699856155306,4.508876811762833,CROX,0.04923831113795574
1017,1304,2023-01-17,1.5902904103932618,12.460191524974848,6.044577156222161,RIG,0.10127093172756596
1021,1304,2023-01-23,2.8944900614251203,9.571971070906768,6.098383047298637,RIG,0.10127093172756596
1024,981,2023-01-26,-1.2289140079220031,-3.9723828787372533,4.507552618400236,MELI,0.016901589394584526
1024,1304,2023-01-26,0.3813043802711499,2.497507132364436,6.479952500214334,RIG,0.10127093172756596
1025,981,2023-01-27,-1.5662451511477875,-5.059589487481169,4.524865234980275,MELI,0.016901589394584526
1028,1202,2023-02-01,-1.6448014238162492,-10.322587015381881,5.307562266205274,PI,0.06074563035392111
1028,1304,2023-02-01,-0.7711834761358621,-4.393081985074318,6.8410521370779795,RIG,0.10127093172756596
1029,66,2023-02-02,0.862567865959589,5.118026791188358,4.365072913256847,ALGM,0.008395745682604483
1029,573,2023-02-02,-1.7598923498176968,-7.364942486083559,4.502808910797947,ETSY,-0.0086166791337281
1029,637,2023-02-02,-1.8827997884710441,-6.340277438764184,4.693667686046476,FND,0.004982036112789245
1029,1018,2023-02-02,-1.4251976670020865,-3.9183933267186544,4.245600241885112,MPWR,0.018419282754431165
1029,1495,2023-02-02,-1.3204348481155777,-4.196852186331643,4.205354471911077,THO,-0.037753843596315284
1032,66,2023-02-07,0.18825711220051586,0.8485230002847497,4.649598428974682,ALGM,0.008395745682604483
1032,1137,2023-02-07,-1.3432659243561453,-7.492577677335158,4.236899759445137,ON,-0.0012252431643459127
1033,1304,2023-02-08,-1.7056758160613172,-6.96816154038629,6.372767863275089,RIG,0.10127093172756596
1037,1653,2023-02-14,-0.5098851985729854,-3.3729552037099353,4.132170799773445,WING,0.003038212299883103
1038,66,2023-02-15,-1.2977617983017709,-6.806776030649576,4.624530731890005,ALGM,0.008395745682604483
1038,1653,2023-02-15,-1.4122961273272812,-4.897430801264019,4.3294753503523,WING,0.003038212299883103
1044,1399,2023-02-24,-0.8877069865868832,-5.690030860844063,5.720702053602437,SMCI,0.04021932957143415
1048,1232,2023-03-02,-1.1926543031890682,-9.622836339276361,5.488324817591088,PR,0.020286699880272208
1049,1094,2023-03-03,-1.7866007523346281,-7.0511868364939305,5.511953061609459,NTRA,0.18659903041867265
1062,1399,2023-03-22,-2.3293005060648584,-8.854943327855631,5.351748293977369,SMCI,0.04021932957143415
1069,504,2023-03-31,-1.2657386379348534,-5.722091634919079,4.8375666333014875,DUOL,0.30100046896982957
1069,641,2023-03-31,-1.1065625766856604,-3.873185920144331,4.7455699339901365,FOUR,0.03602481352405906
1069,1314,2023-03-31,-2.167232479006037,-4.989273632840608,4.03195178933744,RMBS,-0.013394834260581301
1071,1140,2023-04-04,-3.7354527539848283,-9.900459752823558,5.681784735585187,ONON,0.01846673831132728
1077,862,2023-04-13,-1.5259686033449564,-3.2013327342901077,4.020585433914019,KGC,-0.018034911162815526
1093,1140,2023-05-05,-1.1027382031539932,-3.878663376196524,4.834760946524781,ONON,0.01846673831132728
1100,1399,2023-05-16,8.789137191656204,50.48725803976507,5.808658461476248,SMCI,0.011205086463212721
1101,1314,2023-05-17,3.340097605416153,12.920526746478682,4.080099495237346,RMBS,-0.01261324743634562
1101,1399,2023-05-17,8.73835349252182,42.227085144531365,5.845182463415512,SMCI,0.011205086463212721
1102,1399,2023-05-18,5.926488170167774,33.368145331693384,5.831447380610536,SMCI,0.011205086463212721
1103,1314,2023-05-19,-1.2682415792374089,-3.791062387043415,4.398520086584582,RMBS,-0.01261324743634562
1104,1618,2023-05-22,10.0,53.64168681095265,4.525235691292636,VRT,0.008097260938804363
1108,85,2023-05-26,-1.4464970771362973,-7.129169169648729,4.642813021805284,AMD,-0.006261020989133059
1108,1215,2023-05-26,0.4412974648633814,2.7247520450232794,6.444181461675334,PLTR,0.035121385655826565
1108,1314,2023-05-26,-1.1544232377030508,-6.4260572901103306,4.112796433124925,RMBS,-0.01261324743634562
1108,1399,2023-05-26,0.023480955128177047,0.13259373488256032,6.28710023915022,SMCI,0.011205086463212721
1108,1618,2023-05-26,10.0,64.25894341188352,4.032914346651393,VRT,0.008097260938804363
1110,1007,2023-05-31,-1.0935291260596047,-7.211292521371527,5.04783401218741,MNDY,0.06263528670330132
1110,1180,2023-05-31,0.9550991853318969,3.645648169182608,4.183903618244424,PCOR,0.0363936000951286
1112,1180,2023-06-02,-0.3813601842155008,-0.8000563305220244,4.336657972734905,PCOR,0.0363936000951286
1113,322,2023-06-05,-1.0971019965342124,-4.297476675593775,4.537771415974072,CELH,0.018941928131801067
1114,504,2023-06-06,-2.4894970894822332,-8.958083754556343,5.130339342539629,DUOL,0.30100046896982957
1115,1058,2023-06-07,9.407866173012295,19.73678218114466,4.011289828597393,NCLH,0.012083055364416895
1118,21,2023-06-12,-1.1656534959830518,-4.596990298301148,4.425233618685423,ACLS,-0.009366628286375467
1119,310,2023-06-13,-1.2512389729849194,-5.0141374888386245,4.52919799372866,CCL,0.1276277045550478
1119,322,2023-06-13,-1.0985465746656324,-4.492497313930893,4.1652040530166285,CELH,0.018941928131801067
1119,487,2023-06-13,-1.6293621009248564,-6.605461060923649,4.557835377380721,DOCN,-0.1626239738238443
1120,310,2023-06-14,-2.4205753791009217,-6.597241195773185,4.457769636701181,CCL,0.1276277045550478
1121,166,2023-06-15,-2.3330507786302586,-11.579586920766358,4.115358713094782,AXSM,0.11974397093043421
1121,310,2023-06-15,-2.135622954444219,-9.610244463331938,4.3689572087396735,CCL,0.1276277045550478
1121,1409,2023-06-15,-1.4003906775778283,-9.391784639420377,5.173373428827675,SNOW,0.024520591009116632
1123,1528,2023-06-20,-1.1410906902244697,-5.650727507194696,4.10272438802237,TSLA,0.019779259032356
1125,166,2023-06-22,-1.4940155192128104,-5.755914108450388,4.5230631221596775,AXSM,0.11974397093043421
1129,1058,2023-06-28,-0.4458149294648979,-3.278589603641999,4.101172674889044,NCLH,0.012083055364416895
1129,1232,2023-06-28,-0.10102799951630222,-0.38528681384035407,4.0843867482339276,PR,0.9645363134803653
1131,1058,2023-06-30,-2.2390747814136662,-6.388606123916582,4.361454789575196,NCLH,0.012083055364416895
1133,310,2023-07-05,-2.3937655725480242,-5.343057790248299,4.984287738937837,CCL,0.12532407438086457
1135,1304,2023-07-07,0.8980899789539233,4.964506312394807,4.394681284247107,RIG,0.12538190860034049
1136,1304,2023-07-10,0.3776958406880272,1.5488934968145234,4.524826375546019,RIG,0.12538190860034049
1151,1304,2023-07-31,-1.7973099528973817,-5.076404227135581,4.7434113320149995,RIG,0.12538190860034049
1151,1321,2023-07-31,-1.4851815921035434,-8.285820026711281,6.054124885614674,ROKU,0.03618550064009107
1152,1321,2023-08-01,-1.6928926821527341,-6.587666106077482,6.176793413571226,ROKU,0.03618550064009107
1155,1399,2023-08-04,-3.985274804296161,-21.441540633449623,6.159181629656447,SMCI,0.011205086463212721
1161,114,2023-08-14,-1.3475880360748635,-5.04544588712069,4.295629838896069,APP,-0.06615351343701192
1170,653,2023-08-25,-0.2102046453165855,-1.61056208801153,6.077798552734305,FSLY,0.05901639344262288
1172,322,2023-08-29,-1.5083546982279454,-3.6006876812556308,4.406820437591054,CELH,0.016529451702625986
1175,1094,2023-09-01,-1.0352710715991993,-5.132343871472941,4.453185486376528,NTRA,0.18198028494175178
1226,1215,2023-11-14,-1.6940011019182413,-3.903517503295503,5.345270245049881,PLTR,0.04595790473845773
1229,1215,2023-11-17,-1.561603760497094,-6.482970536374052,5.033776479818708,PLTR,0.04595790473845773
1230,668,2023-11-20,2.053951465934014,10.447988254776787,4.058467861633654,GAP,0.017002465467804484
1230,1215,2023-11-20,-1.9731194746079062,-7.401880704166133,4.910651431899006,PLTR,0.04595790473845773
1230,1314,2023-11-20,-1.280667934249956,-7.037596244885511,4.7446547993861925,RMBS,0.000253354026408692
1231,668,2023-11-21,1.3504678683485933,7.701394324333588,4.180073204077317,GAP,0.015846720781956813
1234,103,2023-11-27,10.0,45.71865439063934,4.135814734082395,ANF,0.018268673117734835
1235,1321,2023-11-28,-1.3477414092554467,-5.9803135762333754,5.21346014797746,ROKU,0.03618550064009107
1236,974,2023-11-29,-3.4135097787216013,-8.053093032829251,4.042130591322479,MDB,0.03838805035009196
1239,530,2023-12-04,3.210160298636215,13.568430539224918,4.003859267842003,ELAN,0.03920807697204132
1239,623,2023-12-04,-1.1343651312333152,-9.938118327586817,4.91036377033098,FIVN,0.031069126427405003
1239,1094,2023-12-04,-1.806129444607168,-4.591615683875191,4.040417774823014,NTRA,0.23102616520368535
1239,1608,2023-12-04,-1.1127871473417092,-5.197004530323808,5.15801707551233,VNO,-0.0077935243630841144
1241,1382,2023-12-06,1.2356476606728948,4.447896835767305,4.299893367782944,SIG,-0.024647097190678036
1242,1382,2023-12-07,1.060100514536395,2.270326751226369,4.449744075978294,SIG,-0.024647097190678036
1246,504,2023-12-13,-0.837809855647519,-2.8631946524383434,4.601116286602419,DUOL,0.30100046896982957
1247,135,2023-12-14,3.0379207511669195,7.353138324008159,4.091814313108468,ASND,0.003769261277619229
1247,1382,2023-12-14,-0.805710580507933,-4.148018546788337,4.084304620069753,SIG,-0.024647097190678036
1252,1058,2023-12-21,-1.2023380716689758,-4.534796060541986,4.028439737947552,NCLH,0.009560681743376431
1254,1319,2023-12-26,-1.2609521925736153,-5.507401017066757,4.050834241917808,ROIV,0.10821689540830715
1263,690,2024-01-09,1.0255886463131112,6.234451869221877,5.1524145001992805,GKOS,0.022981754963747214
1263,1399,2024-01-09,-1.2263816207896794,-9.575037576393962,5.268430934547982,SMCI,0.007381608024928932
1270,94,2024-01-19,-1.6812038191722583,-6.131368863358676,4.495374272845423,AMR,-0.1668410412196104
1283,114,2024-02-07,10.0,42.37089249591987,4.70447545856957,APP,-0.09650394383065863
1284,653,2024-02-08,-4.730705637377147,-29.921132450193074,4.90752128840442,FSLY,0.06341463414634152
1285,974,2024-02-09,-1.5220898738339692,-5.931983643203016,4.366961895460246,MDB,0.04173838895611448
1285,1345,2024-02-09,-1.5556900594791376,-4.532421278082617,4.318328729507251,SAIA,0.0032300092398807045
1285,1694,2024-02-09,-0.0328054132082186,-0.13372771580809692,4.112437835135219,XPO,0.005280139864071609
1290,114,2024-02-16,-1.6247337997045013,-7.617721916446159,5.296908695073084,APP,-0.09650394383065863
1293,1648,2024-02-22,-1.094646662102955,-4.960568792187027,4.208033473376201,WFRD,0.020117062243236283
1296,322,2024-02-27,7.659254856723834,23.316515310317357,4.309645335948259,CELH,0.013116475744025857
1298,1394,2024-02-29,1.668392731873128,5.839308988406778,4.052601655831756,SLG,0.006735035685028201
1299,114,2024-03-01,3.6403594534107446,14.499333349955121,5.153196053302813,APP,-0.09090495679526067
1300,377,2024-03-04,-1.076222066206621,-4.720572906145696,4.407523112066179,COHR,0.0924758845831255
1309,668,2024-03-15,1.4738500742840595,4.453899026159099,4.144278462914999,GAP,0.015846720781956813
1309,1477,2024-03-15,1.9594468732354557,5.7288089862791125,4.9485407399641,TDW,0.03370164468625125
1310,668,2024-03-18,-0.04429930678925753,-0.1998001998001929,4.219921892109472,GAP,0.015846720781956813
