ticker,edate,year,ivp,credit,pnl,days,exit,mark_cov,roc,win
IEF,2022-06-17,2022,94.84126984126983,0.87,0.87,21,expiry_win,0.09523809523809523,1.0,1
IWM,2022-06-17,2022,92.85714285714286,4.18,2.5900036621093747,21,expiry_win,0.09523809523809523,0.619618100983104,1
IYR,2022-06-17,2022,76.19047619047619,1.71,-1.9499999999999997,7,stop_loss,0.5714285714285714,-1.1403508771929822,0
JETS,2022-06-17,2022,73.80952380952381,0.66,0.37000000000000005,10,profit_take,0.5,0.5606060606060607,1
LQD,2022-06-17,2022,99.20634920634922,1.2850000000000001,1.2850000000000001,21,expiry_win,0.09523809523809523,1.0,1
QQQ,2022-06-17,2022,92.06349206349206,7.08,4.735,13,profit_take,0.6153846153846154,0.6687853107344633,1
SLV,2022-06-17,2022,58.333333333333336,0.38,-0.805,21,expiry_loss,0.38095238095238093,-2.118421052631579,0
SPY,2022-06-17,2022,92.06349206349206,7.525,4.085000000000001,13,profit_take,0.6153846153846154,0.5428571428571429,1
TLT,2022-06-17,2022,89.28571428571429,1.815,1.815,21,expiry_win,0.047619047619047616,1.0,1
TQQQ,2022-06-17,2022,92.06349206349206,1.7750000000000001,0.8900000000000001,11,profit_take,0.5454545454545454,0.5014084507042254,1
UNG,2022-06-17,2022,60.71428571428571,1.2349999999999999,1.2349999999999999,21,expiry_win,0.09523809523809523,1.0,1
UPRO,2022-06-17,2022,92.06349206349206,2.375,1.475,13,profit_take,0.6153846153846154,0.6210526315789474,1
USO,2022-06-17,2022,78.96825396825396,2.8449999999999998,2.8449999999999998,21,expiry_win,0.09523809523809523,1.0,1
XBI,2022-06-17,2022,90.07936507936508,2.6,2.6,21,expiry_win,0.0,1.0,1
XLB,2022-06-17,2022,89.28571428571429,1.65,1.65,21,expiry_win,0.09523809523809523,1.0,1
XLE,2022-06-17,2022,99.20634920634922,2.665,2.665,21,expiry_win,0.047619047619047616,1.0,1
XLF,2022-06-17,2022,87.3015873015873,0.685,0.685,21,expiry_win,0.14285714285714285,1.0,1
XLI,2022-06-17,2022,90.47619047619048,1.8849999999999998,1.0999999999999996,12,profit_take,0.5833333333333334,0.5835543766578248,1
XLP,2022-06-17,2022,88.88888888888889,1.075,-0.8250015258789063,21,expiry_loss,0.0,-0.7674432798873547,0
XLU,2022-06-17,2022,95.23809523809523,1.18,1.18,21,expiry_win,0.0,1.0,1
XOP,2022-06-17,2022,100.0,6.11,4.540000305175782,21,expiry_win,0.047619047619047616,0.7430442397996369,1
XRT,2022-06-17,2022,85.31746031746032,2.22,1.3350000000000002,11,profit_take,0.5454545454545454,0.6013513513513514,1
DIA,2022-06-24,2022,75.79365079365078,5.025,2.8550000000000004,12,profit_take,0.5833333333333334,0.5681592039800996,1
EEM,2022-06-24,2022,70.23809523809523,0.7,0.33000106811523433,21,expiry_win,0.14285714285714285,0.47143009730747765,1
EFA,2022-06-24,2022,71.03174603174604,0.9550000000000001,0.9550000000000001,21,expiry_win,0.14285714285714285,1.0,1
EWZ,2022-06-24,2022,44.047619047619044,0.69,0.45000000000000007,13,profit_take,0.6153846153846154,0.6521739130434784,1
FXI,2022-06-24,2022,81.34920634920636,0.9400000000000001,-0.02999931335449213,21,expiry_loss,0.19047619047619047,-0.03191416314307673,0
GDX,2022-06-24,2022,87.6984126984127,0.8699999999999999,-1.5399998474121095,21,expiry_loss,0.09523809523809523,-1.7701147671403559,0
GLD,2022-06-24,2022,68.65079365079364,1.9249999999999998,1.9249999999999998,21,expiry_win,0.19047619047619047,1.0,1
IEF,2022-06-24,2022,94.44444444444444,0.86,0.86,21,expiry_win,0.14285714285714285,1.0,1
IWM,2022-06-24,2022,75.0,3.7849999999999997,3.7849999999999997,21,expiry_win,0.09523809523809523,1.0,1
IYR,2022-06-24,2022,53.17460317460318,1.68,1.005,12,profit_take,0.5833333333333334,0.5982142857142857,1
JETS,2022-06-24,2022,52.38095238095239,0.495,0.3100000000000001,14,profit_take,0.6428571428571429,0.6262626262626265,1
LQD,2022-06-24,2022,87.3015873015873,1.06,1.06,21,expiry_win,0.19047619047619047,1.0,1
QQQ,2022-06-24,2022,80.15873015873017,6.4399999999999995,3.7799999999999994,12,profit_take,0.5833333333333334,0.5869565217391304,1
SLV,2022-06-24,2022,36.11111111111111,0.35,-0.53,11,stop_loss,0.5454545454545454,-1.5142857142857145,0
SPY,2022-06-24,2022,75.79365079365078,7.075,4.095000000000001,12,profit_take,0.5833333333333334,0.5787985865724382,1
TLT,2022-06-24,2022,84.92063492063492,1.77,1.77,21,expiry_win,0.14285714285714285,1.0,1
TQQQ,2022-06-24,2022,80.15873015873017,1.8400000000000003,1.0300000000000005,12,profit_take,0.5833333333333334,0.5597826086956523,1
UNG,2022-06-24,2022,47.22222222222222,0.9750000000000001,0.9750000000000001,21,expiry_win,0.0,1.0,1
UPRO,2022-06-24,2022,75.79365079365078,2.025,1.15,12,profit_take,0.5833333333333334,0.5679012345679012,1
USO,2022-06-24,2022,68.65079365079364,2.52,0.25999786376953127,21,expiry_win,0.14285714285714285,0.10317375546409971,1
XBI,2022-06-24,2022,85.71428571428571,2.865,2.865,21,expiry_win,0.047619047619047616,1.0,1
XLB,2022-06-24,2022,81.74603174603175,1.575,1.575,21,expiry_win,0.09523809523809523,1.0,1
XLE,2022-06-24,2022,96.03174603174604,2.315,2.315,21,expiry_win,0.14285714285714285,1.0,1
XLF,2022-06-24,2022,88.4920634920635,0.73,0.73,21,expiry_win,0.14285714285714285,1.0,1
XLI,2022-06-24,2022,69.44444444444444,1.445,0.775,12,profit_take,0.5833333333333334,0.5363321799307958,1
XLP,2022-06-24,2022,75.39682539682539,0.9550000000000001,0.9550000000000001,21,expiry_win,0.09523809523809523,1.0,1
XLU,2022-06-24,2022,74.60317460317461,0.99,0.99,21,expiry_win,0.14285714285714285,1.0,1
XOP,2022-06-24,2022,92.46031746031747,4.949999999999999,4.949999999999999,21,expiry_win,0.047619047619047616,1.0,1
XRT,2022-06-24,2022,69.44444444444444,1.71,-1.7650000000000001,6,stop_loss,0.5,-1.0321637426900585,0
DIA,2022-07-01,2022,72.61904761904762,4.95,2.68,10,profit_take,0.5,0.5414141414141415,1
EEM,2022-07-01,2022,67.06349206349206,0.665,0.665,21,expiry_win,0.09523809523809523,1.0,1
EFA,2022-07-01,2022,72.61904761904762,0.97,0.97,21,expiry_win,0.047619047619047616,1.0,1
EWZ,2022-07-01,2022,48.01587301587302,0.67,0.655,21,expiry_win,0.38095238095238093,0.9776119402985074,1
FXI,2022-07-01,2022,67.06349206349206,0.8200000000000001,0.11999923706054694,21,expiry_win,0.14285714285714285,0.146340533000667,1
GDX,2022-07-01,2022,74.20634920634922,0.77,0.1799998474121094,21,expiry_win,0.0,0.23376603560014206,1
GLD,2022-07-01,2022,85.31746031746032,2.085,-1.2450018310546875,21,expiry_loss,0.0,-0.5971231803619604,0
IEF,2022-07-01,2022,99.60317460317461,1.04,1.04,21,expiry_win,0.09523809523809523,1.0,1
IWM,2022-07-01,2022,63.888888888888886,3.455,3.455,21,expiry_win,0.09523809523809523,1.0,1
IYR,2022-07-01,2022,56.34920634920635,1.7249999999999999,0.8899999999999999,12,profit_take,0.5833333333333334,0.5159420289855072,1
JETS,2022-07-01,2022,59.12698412698413,0.56,0.30000000000000004,12,profit_take,0.5833333333333334,0.5357142857142857,1
LQD,2022-07-01,2022,75.0,0.96,0.8300027465820312,21,expiry_win,0.09523809523809523,0.8645861943562826,1
QQQ,2022-07-01,2022,82.14285714285714,6.6049999999999995,3.544999999999999,12,profit_take,0.5833333333333334,0.5367146101438304,1
SLV,2022-07-01,2022,88.09523809523809,0.37,-0.025000000000000022,21,expiry_loss,0.38095238095238093,-0.06756756756756763,0
SPY,2022-07-01,2022,72.61904761904762,6.765000000000001,3.5100000000000007,10,profit_take,0.5,0.5188470066518848,1
TLT,2022-07-01,2022,72.61904761904762,1.675,1.675,21,expiry_win,0.09523809523809523,1.0,1
TQQQ,2022-07-01,2022,82.14285714285714,1.62,0.9100000000000001,12,profit_take,0.5833333333333334,0.5617283950617284,1
UNG,2022-07-01,2022,68.65079365079364,1.0750000000000002,1.0750000000000002,21,expiry_win,0.0,1.0,1
UPRO,2022-07-01,2022,72.61904761904762,1.875,0.975,10,profit_take,0.5,0.52,1
USO,2022-07-01,2022,70.23809523809523,2.6,1.129998779296875,21,expiry_win,0.0,0.4346149151141827,1
XBI,2022-07-01,2022,62.301587301587304,2.3200000000000003,2.3200000000000003,21,expiry_win,0.0,1.0,1
XLB,2022-07-01,2022,93.25396825396825,1.725,1.725,21,expiry_win,0.09523809523809523,1.0,1
XLE,2022-07-01,2022,95.23809523809523,2.335,2.335,21,expiry_win,0.0,1.0,1
XLF,2022-07-01,2022,68.65079365079364,0.585,0.585,21,expiry_win,0.14285714285714285,1.0,1
XLI,2022-07-01,2022,83.73015873015873,1.575,1.355,18,profit_take,0.4444444444444444,0.8603174603174604,1
XLP,2022-07-01,2022,75.39682539682539,0.9849999999999999,0.9849999999999999,21,expiry_win,0.14285714285714285,1.0,1
XLU,2022-07-01,2022,75.0,1.055,1.055,21,expiry_win,0.0,1.0,1
XOP,2022-07-01,2022,90.87301587301587,4.890000000000001,4.890000000000001,21,expiry_win,0.047619047619047616,1.0,1
XRT,2022-07-01,2022,71.82539682539682,1.855,0.9850000000000001,12,profit_take,0.5833333333333334,0.5309973045822103,1
DIA,2022-07-08,2022,65.07936507936508,4.4799999999999995,2.465,13,profit_take,0.6923076923076923,0.5502232142857143,1
EEM,2022-07-08,2022,59.92063492063492,0.6399999999999999,0.6399999999999999,21,expiry_win,0.0,1.0,1
EFA,2022-07-08,2022,77.77777777777779,1.0299999999999998,-0.1900012207031252,21,expiry_loss,0.047619047619047616,-0.184467204566141,0
EWZ,2022-07-08,2022,44.047619047619044,0.68,0.52,17,profit_take,0.47058823529411764,0.7647058823529411,1
FXI,2022-07-08,2022,58.333333333333336,0.7749999999999999,-0.8450008392333985,21,expiry_loss,0.0,-1.090323663526966,0
GDX,2022-07-08,2022,76.5873015873016,0.75,0.75,21,expiry_win,0.14285714285714285,1.0,1
GLD,2022-07-08,2022,69.84126984126983,1.875,1.875,21,expiry_win,0.14285714285714285,1.0,1
IEF,2022-07-08,2022,93.25396825396825,0.885,-0.7849981689453125,21,expiry_loss,0.047619047619047616,-0.8870035807291666,0
IWM,2022-07-08,2022,63.095238095238095,3.545,0.29499999999999993,21,expiry_win,0.0,0.08321579689703806,1
LQD,2022-07-08,2022,89.68253968253968,1.1350000000000002,-0.9750006103515623,21,expiry_loss,0.14285714285714285,-0.8590313747590855,0
QQQ,2022-07-08,2022,68.65079365079364,6.38,3.915,14,profit_take,0.7142857142857143,0.6136363636363636,1
SLV,2022-07-08,2022,86.11111111111111,0.45999999999999996,0.24,13,profit_take,0.6923076923076923,0.5217391304347826,1
SPY,2022-07-08,2022,65.07936507936508,6.58,4.73,14,profit_take,0.7142857142857143,0.7188449848024316,1
TLT,2022-07-08,2022,86.90476190476191,1.8199999999999998,1.3899996948242186,21,expiry_win,0.047619047619047616,0.763736096057263,1
TQQQ,2022-07-08,2022,68.65079365079364,1.8699999999999999,1.3249999999999997,14,profit_take,0.7142857142857143,0.7085561497326203,1
UNG,2022-07-08,2022,79.76190476190477,1.26,1.26,21,expiry_win,0.047619047619047616,1.0,1
UPRO,2022-07-08,2022,65.07936507936508,1.8499999999999999,1.375,14,profit_take,0.7142857142857143,0.7432432432432433,1
USO,2022-07-08,2022,80.55555555555556,2.77,2.77,21,expiry_win,0.047619047619047616,1.0,1
XBI,2022-07-08,2022,90.47619047619048,3.285,3.285,21,expiry_win,0.19047619047619047,1.0,1
XLB,2022-07-08,2022,80.95238095238095,1.525,1.525,21,expiry_win,0.14285714285714285,1.0,1
XLE,2022-07-08,2022,96.03174603174604,2.3550000000000004,2.3550000000000004,21,expiry_win,0.047619047619047616,1.0,1
XLF,2022-07-08,2022,77.38095238095238,0.65,0.44000091552734377,21,expiry_win,0.047619047619047616,0.6769244854266827,1
