date,ticker,close,k,ext21,adr20,rv20,breach,model
2024-02-02,IBKR,23.688514709472656,22.02606194532033,3.0977220845062585,2.436520143223835,0.2678754951205528,0.0,0.11207761761461238
2024-02-21,IBKR,25.88905906677246,23.934797249962667,3.3938574168337627,2.405799337724827,0.31903995453709966,0.0,0.13729561185942074
2024-05-21,IBKR,31.22573471069336,29.596194319594737,3.0030073449116417,1.8334660186463647,0.17020503139005866,0.0,0.07715643474731577
2024-10-02,IBKR,35.31562042236328,32.879089503426215,3.257117059580729,2.2751957990927414,0.2442161689110585,0.0,0.09428953778710908
2024-11-25,IBKR,47.29054260253906,43.259380338574466,3.9436895422563674,2.3629104715310345,0.42806465467842114,0.0,0.18217712136312653
2025-01-23,IBKR,51.708805084228516,46.885435784654376,3.831366130342759,2.685090339741626,0.37212375728402564,0.0,0.1219566474298251
2025-07-02,IBKR,57.90083694458008,52.654179358077656,3.1784679945949343,3.134960192391907,0.304953363922383,0.0,0.08164404073406811
2025-07-25,IBKR,65.14093780517578,59.36343424558361,3.151600011831148,3.088091150564223,0.35008141526707215,0.0,0.11949081073659074
2026-01-05,IBKR,71.35626983642578,65.5654633855962,3.439489025740091,2.5678519836653235,0.3561079046244741,0.0,0.14679337809679194
2026-01-22,IBKR,76.97943115234375,70.4529718633142,3.311221999996124,2.797628329325761,0.39187337290814606,0.0,0.16029415181260742
2026-04-15,IBKR,79.53736114501953,70.76461989172621,3.5036699133333227,3.5383106389249774,0.47403575122191766,0.0,0.1405043057700464
2026-05-06,IBKR,86.87327575683594,78.04347481332532,3.766076366036786,3.0041747616964853,0.34370160835411623,0.0,0.08202336070434246
2020-02-11,IBM,112.24889373779297,105.63762443660868,3.3702807635344887,1.8569497003317026,0.3022414225254448,1.0,0.1874274512935486
2021-03-26,IBM,105.2769775390625,98.86715227565192,3.244590164150191,1.9981786671638813,0.19853127619527916,0.0,0.0765997378726282
2021-04-23,IBM,109.94725036621094,104.42547206888003,3.1083399645526346,1.7011554700766607,0.2645326418471437,0.0,0.19386107168420624
2022-04-21,IBM,118.4488525390625,110.04434378660063,3.9598009043367783,1.9287292123794983,0.2808882583886793,0.0,0.1209862446060393
2022-08-18,IBM,120.71910095214844,115.6991383802743,3.1489239195030767,1.3778698161492642,0.10774074080974365,1.0,0.03634505156930003
2022-11-22,IBM,130.96873474121094,122.78034493008649,3.5518331652472424,1.8776606373157267,0.19180350770401342,0.0,0.06405687819268147
2023-07-27,IBM,128.86019897460938,123.06565909880466,3.534224722596326,1.3322567010448227,0.13912246724589145,0.0,0.06676152511317733
2023-11-14,IBM,138.68113708496094,133.17713387450846,3.14902063806323,1.3124220171429757,0.21326979108123995,0.0,0.19852439880969297
2023-12-06,IBM,147.78147888183594,142.4169795281603,3.275428590963542,1.1500038411238545,0.11636024853017146,0.0,0.07444042230373768
2024-01-31,IBM,169.33836364746094,160.39159919907138,3.285457440839589,1.6978078605187186,0.36617166670143464,0.0,0.26129466813259994
2024-03-04,IBM,179.6282196044922,171.2783715601975,3.0609426947141003,1.5926518401382563,0.21518320833284751,0.0,0.16103812944825208
2024-07-16,IBM,174.59877014160156,165.92788925161412,3.0514012410457236,1.7125549417370103,0.16807584635709308,0.0,0.08527114641580097
2024-09-11,IBM,198.9508514404297,188.7363490765283,3.4011411572874315,1.5912448338944651,0.131117545815901,0.0,0.033789638730529925
2024-10-09,IBM,222.088623046875,208.14104970719245,3.8352399304361664,1.74722314833373,0.15820704467770935,1.0,0.03133905512740116
2024-11-26,IBM,218.61318969726562,206.7031242371688,3.0742763821784744,1.8742356696513471,0.23655610822720435,0.0,0.14470473054326716
2025-05-15,IBM,258.1772155761719,239.99663422801288,3.1268401534069503,2.4226849131417376,0.33969323655624395,0.0,0.1715599698535018
2025-06-10,IBM,267.43243408203125,254.12134976728925,3.072020278878325,1.7050935152205338,0.2042801566006357,0.0,0.1307147677397597
2025-09-22,IBM,264.4939880371094,249.3662603579028,3.132726166071647,1.9364824751576006,0.18435883160040986,0.0,0.07439099924880735
2025-10-27,IBM,305.1568908691406,277.9559803230599,3.1116398082311583,3.144981541369366,0.34800456935020835,0.0,0.11673826520361907
2020-01-23,IBP,72.17073822021484,66.49788653055565,3.209937902995936,2.6576449222298404,0.24431602622286477,0.0,0.06566786366041434
2020-10-08,IBP,103.93135070800781,92.95367494636854,3.2227516080312264,3.664519196579966,0.3551016993859395,1.0,0.08048327869828997
2023-01-26,IBP,102.02398681640625,92.54030766168108,3.327022034515746,3.0802802878523416,0.4604256152493292,0.0,0.17857591119763955
2023-07-12,IBP,139.14393615722656,126.9288289163139,3.0682973793045965,3.136458618017436,0.3152987296604057,0.0,0.0966251863394807
2023-12-01,IBP,147.0947265625,133.14565217317545,3.3966113968558256,3.084413097241654,0.4582421465721022,0.0,0.1719808656039672
2023-12-26,IBP,179.5732421875,161.77720270321163,3.9616360583099075,2.776716001413224,0.4035214454109784,0.0,0.12690015772548008
2024-02-22,IBP,214.2488250732422,194.61807487726412,3.221998549690043,3.130605787270626,0.47947042841579807,0.0,0.19320138866068254
2024-03-21,IBP,249.1542510986328,227.57565348694334,3.2276980026986193,2.93768025723818,0.2883148931471377,0.0,0.0795060042960436
2024-07-26,IBP,257.5299377441406,226.0484655485322,3.653279807975812,3.812154852147134,0.5180109424397468,1.0,0.1363331651322775
2025-08-14,IBP,263.4017028808594,224.8394390612282,3.8777087131931025,4.4229786788853005,0.7876616741797157,0.0,0.20185776963734725
2026-01-13,IBP,308.5991516113281,273.43028117646253,3.1478925092657883,4.085939356394528,0.49353451243225327,0.0,0.1423929371971942
2020-01-13,IBRX,6.800000190734863,3.6262932963936123,3.8588551305873042,22.680123421568833,2.632953696999849,0.0,0.20984054066414998
2020-06-24,IBRX,12.140000343322754,8.054789963516784,3.2382530889545564,15.662079279513401,1.5821747750517219,0.0,0.1549153614945088
2021-02-08,IBRX,26.799999237060547,19.289628677233686,3.882548939292946,10.028143944368278,1.075402176307766,0.0,0.09958591162067781
2020-08-17,ICE,96.35557556152344,90.62142906902974,3.0390014144285367,2.08212584528244,0.2285247275570306,0.0,0.11402436333423671
