entry_date,ticker,close,pivot,state,iv_pct,row_id,expiry,dte,ks,kl,credit,ba_s,ba_l,ba_pct_s,width,max_loss,break_date,spot_expiry,spot_break,broke,mark_s_break,mark_l_break,val_expiry,pnl_hold,pnl_hold_net,pnl_conv,pnl_conv_net,days_conv,roc_hold,roc_hold_net,roc_conv,roc_conv_net,stock_to_exit,year,iv_gate
2022-12-23,FOUR,54.060001373291016,55.290000915527344,bear/B-,,1600,2023-01-20,28,50.0,45.0,1.15,0.19999999999999973,0.20000000000000007,0.10256410256410244,5.0,3.85,2022-12-29,63.459999084472656,56.459999084472656,True,1.0499999999999998,0.35,0.0,1.15,1.037,0.45000000000000007,0.22400000000000017,6.0,0.2987012987012987,0.26935064935064934,0.1168831168831169,0.05818181818181822,0.04439507307092638,2022,unknown
2022-12-23,MEDP,212.72999572753906,219.99000549316406,bear/B-,0.2175925925925926,1601,2023-01-20,28,200.0,190.0,1.75,4.3,3.6,1.1168831168831168,10.0,8.25,2023-01-10,229.13999938964844,223.2899932861328,True,0.55,2.4,0.0,1.75,-0.238,3.5999999999999996,-0.37600000000000033,18.0,0.21212121212121213,-0.028848484848484846,0.43636363636363634,-0.04557575757575762,0.04964037874620564,2022,IV<60pct
2022-12-23,TECK,36.58852005004883,36.98040400316071,bear/B-,,1602,2023-01-27,35,36.0,33.0,0.6249999999999999,0.1100000000000001,0.06,0.10526315789473695,3.0,2.375,2022-12-27,39.513301849365234,37.62079620361328,True,0.73,0.24000000000000002,0.0,0.6249999999999999,0.5694999999999999,0.1349999999999999,0.023999999999999855,4.0,0.26315789473684204,0.23978947368421047,0.056842105263157854,0.010105263157894676,0.028213115812074863,2022,unknown
2023-01-06,PEN,230.4499969482422,233.25999450683594,bear/B+,,1610,2023-02-17,42,210.0,200.0,1.9500000000000002,2.8999999999999995,4.4,0.5132743362831858,10.0,8.05,2023-01-13,264.69000244140625,237.77999877929688,True,3.0500000000000003,2.4250000000000003,0.0,1.9500000000000002,0.11200000000000032,1.3250000000000002,-2.3509999999999995,7.0,0.2422360248447205,0.013913043478260908,0.16459627329192547,-0.2920496894409937,0.031807341844751535,2023,unknown
2023-01-13,DOCU,58.34000015258789,60.5,chop/B+,,1612,2023-02-17,35,55.0,50.0,1.2849999999999997,0.040000000000000036,0.030000000000000027,0.017543859649122823,5.0,3.7150000000000003,2023-01-31,64.47000122070312,60.63999938964844,True,1.2349999999999999,0.395,0.0,1.2849999999999997,1.2544999999999997,0.44499999999999984,0.3839999999999998,18.0,0.3458950201884252,0.3376850605652758,0.11978465679676979,0.103364737550471,0.03942405264046811,2023,unknown
2023-01-13,SIG,68.8170394897461,72.30373934617796,chop/B+,0.0199203187250996,1613,2023-02-17,35,65.0,60.0,0.9000000000000001,0.19999999999999996,0.09999999999999998,0.11764705882352937,5.0,4.1,2023-01-23,73.11469268798828,74.09007263183594,True,0.525,0.275,0.0,0.9000000000000001,0.8120000000000002,0.6500000000000001,0.4740000000000002,10.0,0.21951219512195128,0.19804878048780494,0.15853658536585372,0.11560975609756104,0.07662394635380299,2023,IV<60pct
2023-01-20,ASO,52.524513244628906,54.93006210906305,chop/B+,0.12650602409638553,1614,2023-02-24,35,51.0,47.0,0.78,0.3799999999999999,0.45999999999999996,0.2516556291390728,4.0,3.2199999999999998,2023-01-30,57.76241683959961,55.09496307373047,True,0.5700000000000001,0.22,0.0,0.78,0.557,0.42999999999999994,-0.016000000000000014,10.0,0.24223602484472054,0.17298136645962736,0.13354037267080746,-0.0049689440993788865,0.04893809900017332,2023,IV<60pct
2023-01-20,DLO,15.461141586303711,15.995577073418138,chop/B+,,1615,2023-02-24,35,15.0,13.0,0.475,0.19999999999999996,0.25,0.2666666666666666,2.0,1.525,2023-02-02,14.035979270935059,16.070585250854492,True,0.45,0.15,0.9640207290649414,-0.48902072906494143,-0.6145207290649415,0.17499999999999993,-0.07600000000000007,13.0,-0.32066933053438784,-0.402964412501601,0.1147540983606557,-0.04983606557377054,0.03941776622048776,2023,unknown
2023-01-27,CCL,10.84571361541748,10.993340487067293,up/B+,,1618,2023-03-03,35,10.5,9.0,0.29,0.06999999999999995,0.05000000000000002,0.16091954022988494,1.5,1.21,2023-02-01,10.93428897857666,11.160652160644531,True,0.355,0.11,0.0,0.29,0.247,0.044999999999999984,-0.040999999999999995,5.0,0.23966942148760328,0.20413223140495868,0.037190082644628086,-0.033884297520661154,0.029038065764465326,2023,unknown
2023-01-27,DLO,15.686166763305664,15.995577073418138,up/B+,,1620,2023-03-03,35,15.5,13.5,0.47500000000000003,0.20000000000000007,0.25,0.25000000000000006,2.0,1.525,2023-02-02,14.22350025177002,16.070585250854492,True,0.775,0.30000000000000004,1.2764997482299805,-0.8014997482299804,-0.9269997482299804,5.551115123125783e-17,-0.251,6.0,-0.5255736053967085,-0.6078686873639216,3.640075490574284e-17,-0.16459016393442624,0.024506846914830183,2023,unknown
2023-01-27,FIVE,195.22999572753906,195.9499969482422,up/B+,,1621,2023-03-03,35,185.0,175.0,1.9500000000000002,0.5000000000000004,0.5000000000000002,0.12048192771084347,10.0,8.05,2023-01-31,206.3800048828125,197.1300048828125,True,3.9000000000000004,2.0,0.0,1.9500000000000002,1.687,0.04999999999999982,-0.47600000000000053,4.0,0.2422360248447205,0.20956521739130435,0.0062111801242235795,-0.05913043478260876,0.009732157951409581,2023,unknown
2023-01-27,RH,310.6499938964844,323.95001220703125,up/B+,,1627,2023-03-03,35,295.0,270.0,5.05,1.0,0.6999999999999997,0.11627906976744186,25.0,19.95,2023-02-01,297.2099914550781,323.989990234375,True,4.95,1.7000000000000002,0.0,5.05,4.612,1.7999999999999998,0.9239999999999999,5.0,0.2531328320802005,0.2311779448621554,0.09022556390977443,0.046315789473684206,0.04294220698531803,2023,unknown
2023-01-27,TGTX,14.630000114440918,14.670000076293945,up/B+,,1628,2023-03-03,35,13.5,11.0,0.375,1.7999999999999998,1.15,1.7999999999999998,2.5,2.125,2023-01-31,17.170000076293945,15.229999542236328,True,1.175,0.875,0.0,0.375,-0.37549999999999994,0.07499999999999996,-1.426,4.0,0.17647058823529413,-0.17670588235294116,0.0352941176470588,-0.6710588235294117,0.04101158052645304,2023,unknown
2023-02-03,CLF,21.600000381469727,22.110000610351562,up/B+,0.19123505976095617,1632,2023-03-10,35,20.0,18.5,0.3550000000000001,0.04999999999999993,0.03999999999999998,0.07194244604316537,1.5,1.145,2023-03-02,19.3700008392334,22.219999313354492,True,0.060000000000000005,0.02,0.6299991607666016,-0.27499916076660147,-0.31049916076660145,0.31500000000000006,0.2440000000000001,27.0,-0.24017393953414976,-0.2711783063463768,0.2751091703056769,0.2131004366812228,0.02870365374699957,2023,IV<60pct
2023-02-10,CHTR,396.94000244140625,415.2900085449219,up/B-,,1635,2023-03-17,35,380.0,350.0,5.649999999999999,0.40000000000000036,0.9000000000000004,0.04255319148936175,30.0,24.35,,350.010009765625,,False,,,29.989990234375,-24.339990234375,-24.677990234375002,-24.339990234375,-24.677990234375002,35.0,-0.9995889213295688,-1.0134698248203287,-0.9995889213295688,-1.0134698248203287,-0.11822943615441928,2023,unknown
2023-02-17,ASO,60.779056549072266,61.972132190561496,up/B-,,1639,2023-03-24,35,57.0,52.0,1.1849999999999998,1.6099999999999999,0.96,0.7684964200477328,5.0,3.8150000000000004,2023-03-16,63.08811569213867,63.000308990478516,True,0.255,0.16,0.0,1.1849999999999998,0.5294999999999999,1.0899999999999999,-0.22100000000000009,27.0,0.310615989515072,0.13879423328964607,0.28571428571428564,-0.057929226736566204,0.0365463461844433,2023,unknown
2023-02-17,ATKR,140.15228271484375,146.9368883474833,up/B-,,1640,2023-03-17,28,140.0,130.0,2.4,1.4499999999999997,0.2500000000000001,0.42962962962962953,10.0,7.6,,125.0805892944336,,False,,,10.0,-7.6,-8.038,-7.6,-8.038,28.0,-1.0,-1.0576315789473685,-1.0,-1.0576315789473685,-0.10753798032012996,2023,unknown
2023-02-17,CHTR,395.6199951171875,415.2900085449219,up/B-,,1641,2023-03-24,35,375.0,350.0,4.3,1.6000000000000005,1.4000000000000004,0.1882352941176471,25.0,20.7,,343.95001220703125,,False,,,25.0,-20.7,-21.463,-20.7,-21.463,35.0,-1.0,-1.0368599033816426,-1.0,-1.0368599033816426,-0.13060508454546382,2023,unknown
2023-02-17,LNTH,59.720001220703125,61.849998474121094,up/B-,,1644,2023-03-17,28,55.0,50.0,1.1750000000000003,0.3500000000000001,0.30000000000000004,0.15053763440860218,5.0,3.8249999999999997,2023-02-23,77.83999633789062,69.98999786376953,True,0.2,0.125,0.0,1.1750000000000003,0.9995000000000003,1.1000000000000003,0.7490000000000002,6.0,0.3071895424836602,0.2613071895424838,0.2875816993464053,0.19581699346405235,0.17196912982490198,2023,unknown
2023-02-17,OLLI,58.0,59.94499969482422,up/B-,,1645,2023-03-17,28,55.0,50.0,1.0750000000000002,0.19999999999999996,0.25,0.12499999999999997,5.0,3.925,,51.939998626708984,,False,,,3.0600013732910156,-1.9850013732910154,-2.1105013732910156,-1.9850013732910154,-2.1105013732910156,28.0,-0.5057328339594944,-0.5377073562524881,-0.5057328339594944,-0.5377073562524881,-0.10448278229812091,2023,unknown
2023-02-17,ROG,148.97999572753906,156.55999755859375,up/B-,,1647,2023-03-17,28,140.0,130.0,2.125,1.5,1.1500000000000001,0.4,10.0,7.875,2023-03-03,149.88999938964844,157.66000366210938,True,0.25,0.1,0.0,2.125,1.4495,1.975,0.6239999999999999,14.0,0.2698412698412698,0.18406349206349207,0.2507936507936508,0.07923809523809522,0.058262909004539676,2023,unknown
2023-02-17,WBD,15.430000305175781,16.049999237060547,up/B-,,1649,2023-03-24,35,14.0,12.5,0.32999999999999996,0.050000000000000044,0.030000000000000027,0.08403361344537823,1.5,1.17,,14.0,,False,,,0.0,0.32999999999999996,0.29699999999999993,0.32999999999999996,0.29699999999999993,35.0,0.28205128205128205,0.2538461538461538,0.28205128205128205,0.2538461538461538,-0.09267662196326121,2023,unknown
2023-02-24,WBD,15.550000190734863,16.049999237060547,chop/B-,,1651,2023-03-31,35,14.5,13.0,0.36,0.08999999999999997,0.07,0.15126050420168063,1.5,1.1400000000000001,,15.100000381469727,,False,,,0.0,0.36,0.307,0.36,0.307,35.0,0.31578947368421045,0.26929824561403504,0.31578947368421045,0.26929824561403504,-0.02893889413154216,2023,unknown
2023-03-03,ASO,58.61600112915039,60.97305363988229,up/B-,,1652,2023-04-06,34,56.0,51.0,1.04,0.5,0.52,0.27027027027027023,5.0,3.96,2023-03-16,61.24258041381836,63.000308990478516,True,0.6,0.255,0.0,1.04,0.772,0.6950000000000001,0.15900000000000003,13.0,0.26262626262626265,0.19494949494949496,0.17550505050505052,0.04015151515151516,0.07479711643358344,2023,unknown
2023-03-03,HUBS,408.4200134277344,418.3900146484375,up/B-,,1654,2023-04-06,34,380.0,350.0,7.75,6.899999999999999,4.800000000000001,0.520754716981132,30.0,22.25,2023-03-31,407.57000732421875,428.75,True,0.925,2.4,0.0,7.75,4.812,9.225,3.349,28.0,0.34831460674157305,0.21626966292134833,0.4146067415730337,0.15051685393258427,0.049777155633590864,2023,unknown
2023-03-17,GFS,66.36436462402344,68.50128211042718,chop/B-,,1655,2023-04-21,35,60.0,55.0,0.875,0.25,0.2,0.17543859649122806,5.0,4.125,2023-03-21,61.79095458984375,68.74093627929688,True,0.825,0.35,0.0,0.875,0.7495,0.4,0.14900000000000002,4.0,0.21212121212121213,0.18169696969696972,0.09696969696969697,0.03612121212121212,0.0358109607277568,2023,unknown
2023-03-17,TTD,58.5099983215332,59.665000915527344,chop/B-,,1656,2023-04-21,35,55.0,50.0,1.31,0.040000000000000036,0.040000000000000036,0.016000000000000014,5.0,3.69,2023-03-23,62.189998626708984,60.189998626708984,True,1.8399999999999999,0.8,0.0,1.31,1.2770000000000001,0.27000000000000024,0.2040000000000002,6.0,0.3550135501355014,0.34607046070460706,0.07317073170731714,0.055284552845528516,0.028713046545371324,2023,unknown
2023-03-24,FSLY,16.030000686645508,16.549999237060547,chop/B+,,1657,2023-04-28,35,14.5,13.0,0.3600000000000001,0.10999999999999999,0.09000000000000002,0.158273381294964,1.5,1.14,2023-03-29,14.779999732971191,16.559999465942383,True,0.44,0.20500000000000002,0.0,0.3600000000000001,0.2970000000000001,0.1250000000000001,-0.0009999999999998899,5.0,0.3157894736842106,0.2605263157894738,0.10964912280701765,-0.0008771929824560438,0.03306292929471999,2023,unknown
2023-03-24,PLTR,8.199999809265137,8.619999885559082,chop/B+,0.3705179282868526,1658,2023-04-28,35,7.5,7.0,0.10499999999999998,0.04000000000000001,0.03,0.16000000000000003,0.5,0.395,2023-04-14,7.75,8.8100004196167,True,0.035,0.02,0.0,0.10499999999999998,0.07449999999999998,0.08999999999999998,0.028999999999999984,21.0,0.2658227848101265,0.1886075949367088,0.22784810126582272,0.0734177215189873,0.0743903200659013,2023,IV<60pct
2023-03-24,RBLX,43.43000030517578,45.4900016784668,chop/B+,,1659,2023-04-28,35,40.0,35.0,1.1749999999999998,0.10999999999999988,0.040000000000000036,0.0562659846547314,5.0,3.825,2023-04-03,35.599998474121094,46.41999816894531,True,0.8,0.22499999999999998,4.400001525878906,-3.2250015258789064,-3.2755015258789064,0.5999999999999998,0.4989999999999998,10.0,-0.8431376538245506,-0.8563402682036356,0.15686274509803916,0.1304575163398692,0.06884636985400161,2023,unknown
2023-03-31,ABNB,124.4000015258789,125.43000030517578,up/B+,,1660,2023-05-05,35,116.0,106.0,2.22,1.2000000000000002,0.44000000000000017,0.31168831168831174,10.0,7.779999999999999,,119.9000015258789,,False,,,0.0,2.22,1.7970000000000002,2.22,1.7970000000000002,35.0,0.28534704370179953,0.2309768637532134,0.28534704370179953,0.2309768637532134,-0.03617363299681198,2023,unknown
2023-03-31,ASO,63.3795166015625,65.66775868815714,up/B+,0.030612244897959183,1661,2023-05-05,35,61.0,56.0,1.01,0.41000000000000014,0.27,0.22343324250681207,5.0,3.99,2023-04-12,59.251346588134766,65.97295379638672,True,0.575,0.2,1.7486534118652344,-0.7386534118652344,-0.9216534118652344,0.635,0.2689999999999999,12.0,-0.18512616838727677,-0.23099083004141213,0.15914786967418545,0.06741854636591477,0.04091916969212539,2023,IV<60pct
2023-03-31,FSLR,217.5,219.5500030517578,up/B+,0.09561752988047809,1665,2023-05-05,35,202.5,185.0,4.075000000000001,1.7000000000000002,1.35,0.24113475177304963,17.5,13.424999999999999,,178.60000610351562,,False,,,17.5,-13.424999999999999,-14.200499999999998,-13.424999999999999,-14.200499999999998,35.0,-1.0,-1.0577653631284916,-1.0,-1.0577653631284916,-0.17885054665050293,2023,IV<60pct
2023-03-31,ILMN,226.21595764160156,232.0525360107422,up/B+,,1666,2023-05-05,35,220.0,205.0,3.875,3.5999999999999996,3.15,0.5714285714285714,15.0,11.125,,194.22178649902344,,False,,,15.0,-11.125,-12.8255,-11.125,-12.8255,35.0,-1.0,-1.1528539325842697,-1.0,-1.1528539325842697,-0.1414319815283196,2023,unknown
2023-03-31,RBLX,44.97999954223633,45.4900016784668,up/B+,,1670,2023-05-05,35,41.0,37.0,0.96,0.10000000000000009,0.06000000000000005,0.05780346820809254,4.0,3.04,2023-04-03,35.04999923706055,46.41999816894531,True,1.35,0.605,4.0,-3.04,-3.093,0.21499999999999986,0.10899999999999979,3.0,-1.0,-1.0174342105263157,0.07072368421052627,0.03585526315789467,0.032014198340682976,2023,unknown
2023-03-31,TTD,60.90999984741211,62.53200149536133,up/B+,,1671,2023-05-05,35,56.0,51.0,1.0899999999999999,0.1699999999999997,0.10999999999999999,0.08831168831168816,5.0,3.91,2023-04-27,62.70000076293945,64.22000122070312,True,0.14500000000000002,0.035,0.0,1.0899999999999999,1.007,0.9799999999999999,0.8140000000000001,27.0,0.278772378516624,0.25754475703324803,0.2506393861892583,0.2081841432225064,0.05434249518277823,2023,unknown
2023-04-14,CPNG,16.030000686645508,16.530000686645508,up/B+,,1674,2023-05-19,35,15.0,12.5,0.41500000000000004,0.019999999999999907,0.03,0.035714285714285546,2.5,2.085,2023-04-28,16.290000915527344,16.760000228881836,True,0.28,0.055,0.0,0.41500000000000004,0.38950000000000007,0.19,0.13900000000000007,14.0,0.19904076738609114,0.18681055155875304,0.09112709832134293,0.0666666666666667,0.045539582717827765,2023,unknown
2023-04-14,FCNCA,964.2774047851562,1003.4416008913498,up/B+,,1675,2023-05-19,35,920.0,850.0,14.850000000000001,4.5,6.4,0.1871101871101871,70.0,55.15,2023-04-19,1289.0494384765625,1049.5738525390625,True,6.175,2.6750000000000003,0.0,14.850000000000001,12.112000000000002,11.350000000000001,5.874000000000001,5.0,0.2692656391659112,0.21961922030825026,0.20580235720761564,0.10650951949229377,0.0884563376997416,2023,unknown
2023-04-14,FRPT,65.19999694824219,68.16999816894531,up/B+,,1676,2023-05-19,35,60.0,55.0,1.25,0.30000000000000027,0.30000000000000004,0.12244897959183683,5.0,3.75,2023-04-28,64.83000183105469,68.97000122070312,True,0.95,0.425,0.0,1.25,1.087,0.7250000000000001,0.3989999999999999,14.0,0.3333333333333333,0.28986666666666666,0.19333333333333336,0.10639999999999998,0.05782215412454206,2023,unknown
2023-04-14,PINS,28.579999923706055,29.270000457763672,up/B+,,1679,2023-05-19,35,26.0,24.0,0.44500000000000006,0.029999999999999916,0.020000000000000018,0.03243243243243234,2.0,1.555,,22.700000762939453,,False,,,2.0,-1.555,-1.5805,-1.555,-1.5805,35.0,-1.0,-1.0163987138263666,-1.0,-1.0163987138263666,-0.20573824970130106,2023,unknown
2023-04-14,PVH,87.66272735595703,90.51525371888688,up/B+,,1680,2023-05-19,35,85.0,75.0,1.9499999999999997,0.10000000000000009,0.19999999999999996,0.0384615384615385,10.0,8.05,,84.9493637084961,,False,,,0.05063629150390625,1.8993637084960935,1.8113637084960934,1.8993637084960935,1.8113637084960934,35.0,0.23594580229765133,0.2250141252790178,0.23594580229765133,0.2250141252790178,-0.03095230697583984,2023,unknown
2023-04-14,RRC,26.387554168701172,26.93931102176358,up/B+,,1681,2023-05-19,35,25.0,23.0,0.375,0.050000000000000044,0.10000000000000003,0.06896551724137938,2.0,1.625,2023-05-18,28.39130210876465,28.546184539794922,True,0.05,0.025,0.0,0.375,0.3245,0.35,0.24899999999999994,34.0,0.23076923076923078,0.1996923076923077,0.21538461538461537,0.1532307692307692,0.08180486744975202,2023,unknown
2023-04-14,TTD,60.689998626708984,63.08000183105469,up/B+,,1682,2023-05-19,35,55.0,50.0,1.185,0.04999999999999982,0.06000000000000005,0.021052631578947295,5.0,3.815,2023-04-27,66.81999969482422,64.22000122070312,True,1.47,0.71,0.0,1.185,1.1445,0.42500000000000004,0.3440000000000001,13.0,0.3106159895150721,0.30000000000000004,0.11140235910878114,0.09017038007863698,0.05816448630533699,2023,unknown
2023-04-21,EQT,30.9864501953125,32.53624593855328,up/B+,,1684,2023-05-26,35,30.0,28.0,0.41999999999999993,0.10999999999999999,0.07,0.1301775147928994,2.0,1.58,2023-04-28,34.47438430786133,33.125732421875,True,0.22,0.11499999999999999,0.0,0.41999999999999993,0.36199999999999993,0.31499999999999995,0.19899999999999995,7.0,0.2658227848101265,0.22911392405063286,0.1993670886075949,0.12594936708860757,0.06903928049448282,2023,unknown
2023-04-21,PVH,86.47004699707031,90.09780520791765,up/B+,,1687,2023-05-19,28,85.0,80.0,1.2499999999999996,0.1499999999999999,0.15000000000000002,0.06741573033707862,5.0,3.7500000000000004,,84.9493637084961,,False,,,0.05063629150390625,1.1993637084960933,1.1113637084960932,1.1993637084960933,1.1113637084960932,28.0,0.31983032226562486,0.29636365559895816,0.31983032226562486,0.29636365559895816,-0.01758624334534875,2023,unknown
2023-04-21,TTD,62.189998626708984,63.38999938964844,up/B+,,1688,2023-05-26,35,57.0,51.0,1.4,0.16999999999999993,0.10999999999999988,0.06841046277665994,6.0,4.6,2023-04-27,67.66999816894531,64.22000122070312,True,2.175,0.96,0.0,1.4,1.317,0.18500000000000005,0.019000000000000156,6.0,0.30434782608695654,0.286304347826087,0.040217391304347844,0.00413043478260873,0.03264194627465877,2023,unknown
2023-04-21,WING,187.15403747558594,188.92375476063256,up/B+,,1689,2023-05-19,28,180.0,160.0,4.2749999999999995,1.0,0.6499999999999999,0.14705882352941177,20.0,15.725000000000001,2023-04-24,203.4481964111328,193.50527954101562,True,4.7,1.475,0.0,4.2749999999999995,3.8494999999999995,1.0499999999999994,0.1989999999999994,3.0,0.2718600953895071,0.24480127186009534,0.06677265500794909,0.012655007949125557,0.03393590729378837,2023,unknown
2023-04-21,Z,45.0,46.5,up/B+,,1690,2023-05-26,35,42.0,38.0,0.9050000000000002,0.13000000000000012,0.12,0.0846905537459284,4.0,3.0949999999999998,2023-05-04,44.95000076293945,46.619998931884766,True,0.565,0.175,0.0,0.9050000000000002,0.8295000000000002,0.5150000000000003,0.3640000000000003,13.0,0.29240710823909544,0.2680129240710825,0.16639741518578366,0.11760904684975779,0.03599997626410589,2023,unknown
2023-04-28,HUBS,420.95001220703125,429.5199890136719,up/B+,,1691,2023-06-02,35,390.0,360.0,7.800000000000001,6.4,4.800000000000001,0.5203252032520325,30.0,22.2,2023-05-04,524.1400146484375,448.8500061035156,True,7.050000000000001,2.325,0.0,7.800000000000001,4.987,3.075,-2.551,6.0,0.35135135135135137,0.22463963963963965,0.13851351351351351,-0.11490990990990992,0.0662786390008765,2023,unknown
2023-04-28,KMX,70.02999877929688,73.56999969482422,up/B+,,1692,2023-06-02,35,66.0,61.0,0.9750000000000001,0.25,0.7000000000000001,0.14925373134328357,5.0,4.025,2023-05-30,74.66000366210938,73.95999908447266,True,0.05,0.05,0.0,0.9750000000000001,0.7245000000000001,0.9750000000000001,0.4740000000000001,32.0,0.2422360248447205,0.18000000000000002,0.2422360248447205,0.11776397515527952,0.05611881156190468,2023,unknown
2023-04-28,VKTX,21.309999465942383,22.040000915527344,up/B+,0.796812749003984,1695,2023-06-02,35,18.5,15.5,0.675,2.9,1.35,1.8709677419354838,3.0,2.325,2023-05-01,22.280000686645508,22.1200008392334,True,1.85,0.525,0.0,0.675,-0.40049999999999986,-0.6500000000000001,-2.801,3.0,0.2903225806451613,-0.17225806451612896,-0.2795698924731183,-1.2047311827956988,0.03801038918774058,2023,IV>=60pct
2023-05-05,AXSM,73.73999786376953,76.3499984741211,up/B-,,1696,2023-06-09,35,67.0,58.0,2.125,1.2000000000000002,1.15,0.31578947368421056,9.0,6.875,2023-05-08,73.73999786376953,77.7300033569336,True,2.675,1.15,0.0,2.125,1.5245,0.6000000000000001,-0.601,3.0,0.3090909090909091,0.22174545454545455,0.08727272727272728,-0.08741818181818181,0.05410910779432587,2023,unknown
2023-05-05,KMX,70.61000061035156,72.87999725341797,up/B-,,1697,2023-06-09,35,67.0,61.0,1.225,0.25,0.19999999999999996,0.12658227848101264,6.0,4.775,2023-05-10,78.80999755859375,73.41000366210938,True,1.0,0.3,0.0,1.225,1.0995000000000001,0.5250000000000001,0.27400000000000013,5.0,0.25654450261780104,0.23026178010471204,0.10994764397905761,0.057382198952879604,0.039654482758173515,2023,unknown
2023-05-12,VKTX,22.530000686645508,23.5,up/B-,0.9163346613545816,1698,2023-06-16,35,20.0,16.0,1.4500000000000004,0.3500000000000001,0.1499999999999999,0.13861386138613863,4.0,2.55,2023-05-16,21.079999923706055,24.645000457763672,True,0.95,0.30000000000000004,0.0,1.4500000000000004,1.3120000000000003,0.8000000000000005,0.5240000000000005,4.0,0.5686274509803924,0.5145098039215688,0.31372549019607865,0.20549019607843158,0.09387482053526153,2023,IV>=60pct
2023-05-19,KMX,71.75,74.1500015258789,up/B-,,1699,2023-06-23,35,66.0,60.0,1.2750000000000004,0.1499999999999999,0.19999999999999996,0.06451612903225802,6.0,4.725,2023-06-02,86.20999908447266,74.66000366210938,True,1.225,0.45,0.0,1.2750000000000004,1.1745000000000003,0.5000000000000002,0.29900000000000027,14.0,0.26984126984126994,0.24857142857142867,0.10582010582010587,0.06328042328042334,0.04055754232905051,2023,unknown
2023-05-19,MEDP,210.8800048828125,214.69900512695312,up/B-,,1702,2023-06-16,28,200.0,180.0,1.25,0.2999999999999998,3.2,0.08955223880597009,20.0,18.75,2023-06-05,221.82000732421875,216.52999877929688,True,1.95,1.3,0.0,1.25,0.362,0.6000000000000001,-1.176,17.0,0.06666666666666667,0.019306666666666666,0.03200000000000001,-0.06272,0.026792459055680062,2023,unknown
2023-05-19,S,18.75,19.388999938964844,up/B-,,1703,2023-06-16,28,17.5,15.0,0.575,0.04999999999999993,0.09999999999999998,0.06060606060606053,2.5,1.925,2023-05-24,16.09000015258789,19.8799991607666,True,0.55,0.175,1.4099998474121094,-0.8349998474121094,-0.8854998474121094,0.1999999999999999,0.09899999999999995,5.0,-0.4337661544997971,-0.45999992073356333,0.10389610389610385,0.0514285714285714,0.060266621907552054,2023,unknown
2023-05-19,XPO,46.939998626708984,49.20000076293945,up/B-,0.2549800796812749,1705,2023-06-16,28,45.0,42.5,0.525,0.10000000000000009,0.14999999999999997,0.09523809523809532,2.5,1.975,2023-06-02,51.599998474121094,49.56999969482422,True,0.2,0.075,0.0,0.525,0.4495,0.4,0.249,14.0,0.26582278481012656,0.22759493670886075,0.20253164556962025,0.1260759493670886,0.0560289975513284,2023,IV<60pct
2023-05-26,BILL,98.2699966430664,101.38999938964844,up/B-,,1706,2023-06-30,35,91.0,83.0,1.925,0.40000000000000036,0.3500000000000001,0.1142857142857144,8.0,6.075,2023-05-31,116.8499984741211,103.58000183105469,True,2.15,0.925,0.0,1.925,1.7245,0.7000000000000002,0.29899999999999993,5.0,0.3168724279835391,0.28386831275720165,0.1152263374485597,0.04921810699588476,0.054034856714965995,2023,unknown
2023-05-26,GNRC,115.43000030517578,120.0,up/B-,,1707,2023-06-30,35,107.0,100.0,1.6500000000000004,0.30000000000000027,0.30000000000000004,0.0869565217391305,7.0,5.35,2023-06-13,149.1300048828125,123.91000366210938,True,0.6499999999999999,0.25,0.0,1.6500000000000004,1.4870000000000003,1.2500000000000004,0.9240000000000003,18.0,0.3084112149532711,0.2779439252336449,0.23364485981308422,0.17271028037383185,0.07346446620907932,2023,unknown
2023-06-02,UAL,48.5,49.04999923706055,up/B-,0.11155378486055777,1713,2023-07-07,35,46.0,43.0,0.6200000000000001,0.10999999999999988,0.08999999999999997,0.094420600858369,3.0,2.38,2023-06-07,55.38999938964844,49.38999938964844,True,0.665,0.275,0.0,0.6200000000000001,0.5570000000000002,0.2300000000000001,0.10400000000000018,5.0,0.26050420168067234,0.23403361344537824,0.09663865546218492,0.04369747899159671,0.01835050287934914,2023,IV<60pct
2023-06-09,ENTG,107.75988006591797,109.68629397913655,up/B+,,1715,2023-07-21,42,105.0,95.0,2.25,0.2999999999999998,0.20000000000000007,0.09230769230769226,10.0,7.75,2023-06-12,103.23529815673828,110.4864730834961,True,2.425,1.0,1.7647018432617188,0.48529815673828125,0.34729815673828124,0.8250000000000002,0.5490000000000002,3.0,0.0626191169984879,0.04481266538558468,0.10645161290322583,0.07083870967741937,0.025302487492657066,2023,unknown
2023-06-09,ON,89.0199966430664,92.12999725341797,up/B+,0.00796812749003984,1718,2023-07-14,35,84.0,78.0,1.275,0.15000000000000036,0.09999999999999998,0.07058823529411781,6.0,4.725,2023-06-13,99.68000030517578,92.66999816894531,True,1.095,0.39,0.0,1.275,1.1994999999999998,0.57,0.4189999999999998,4.0,0.2698412698412698,0.25386243386243385,0.12063492063492064,0.08867724867724865,0.04100204070456126,2023,IV<60pct
