date,sym,t,signal,post,xname
2026-08-04,DINO,09:51,2.1003298038534846,0.427761564416973,0.19525786052414507
2026-08-04,GH,10:04,0.31686274509803436,0.42866159921168084,0.3952329260337543
2026-08-04,TXG,10:04,1.6247212488053497,2.717148859791589,1.484452976407306
2026-08-04,CLMT,10:17,-2.4290267966282086,-1.0040530270137256,0.8237152733341505
2026-08-04,FLR,10:26,1.566348143040086,-0.16748146887790952,1.4689448185547294
2026-08-04,ILMN,10:34,2.4559987896515256,1.7361483954282608,-1.1291479797348236
2026-08-04,NFLX,13:36,0.6637016763598957,0.7720598850196639,-0.3351050691492996
2026-08-05,ADM,09:40,-1.4132811403259837,-0.961663027461801,-0.27041226566933235
2026-08-05,IBIT,09:47,1.1016248967226527,0.37407942009809086,0.563838178148194
2026-08-05,IREN,09:55,-4.148086899172143,-2.3150400480910105,-0.6767976063075146
2026-08-05,PTEN,09:55,-2.6495999078536947,-2.6990929752433073,-1.903048804351526
2026-08-05,GLW,10:05,-2.093619148803194,-1.3533185561695102,-3.051901292548731
2026-08-05,OSCR,10:12,-3.354970212223929,-2.349295439028705,-2.451718824570037
2026-08-05,PTEN,14:00,-2.648251510954014,-2.3545120924417775,-1.1233964408437973
2026-08-06,FTNT,09:40,-0.8177931974474917,-0.17407344476113953,-0.6352712008107978
2026-08-06,HNGE,09:40,-0.018711407721572204,0.475009496996696,2.1683498451354533
2026-08-06,INTC,09:40,2.130492676431417,-0.8835728769799581,-0.8482427950582516
2026-08-06,TER,09:40,1.0576101950995342,-1.967322162875573,-1.4644519477862012
2026-08-06,BE,09:41,-0.5258583224684976,-3.5619081847399627,1.6973049258080704
2026-08-06,NTRA,09:44,-1.5360641139804065,-0.6673892181001118,1.6266329863389977
2026-08-06,CRM,09:47,1.136855781723689,0.6063702797946657,0.2371055310500488
2026-08-06,OKTA,09:52,0.32165582826375605,-0.11304838712434447,-0.1573888193410089
2026-08-06,FLR,09:57,-2.1577468068410655,-1.8723767195482635,0.9515270110162807
2026-08-06,CLMT,10:15,2.6477077715126196,2.2919108226145957,-1.190112705115302
2026-08-06,CHRD,10:16,1.004632365556546,-0.5080541706988536,-0.16385591217347542
2026-08-06,TXG,10:28,-1.386181503140571,-0.25037755855708,-1.1058906209384767
2026-08-06,DINO,10:46,0.2782482458262736,-0.032477833416507305,-1.4277992904824233
2026-08-06,NFLX,10:46,-0.49294348031602153,0.338288085416405,-0.3338768438041706
2026-08-06,IREN,12:27,-3.57142857142857,-2.5263603918087942,-0.6644570433843292
2026-08-06,ALAB,12:39,-0.6392748882019239,0.8679323671073602,-1.9332992926595665
2026-08-07,CLMT,09:43,-2.530010597184873,-0.554227024438303,-0.9373069933868772
2026-08-07,DK,09:57,1.9364968597348264,0.6404299137931132,1.8770242218983046
2026-08-07,CHRD,10:00,0.40529173357803927,-1.1567011342943283,1.1114177108812056
2026-08-07,CBRS,10:18,7.465088757396465,4.199945587633754,-0.31488027497135934
2026-08-07,CDW,10:23,-3.037885069083013,-2.188489993444035,-0.3325412611075958
2026-08-07,DINO,10:24,0.08609027179928841,-1.1933880213845078,0.7638377885515302
2026-08-07,MU,11:23,0.9432226005337219,1.3071826085151672,1.1228315848189656
2026-08-07,TER,11:23,-0.7795129352062613,-1.416158199696153,-0.2777118808556245
2026-08-07,INTC,11:24,1.3013495883262172,1.356205439155067,1.2771932484924253
2026-08-07,NBIS,11:28,0.8854715368048494,0.8983985631075683,-0.8895901963763367
2026-08-10,MU,09:43,-1.0320646461861815,-1.3287424155858374,-0.29617068427654214
2026-08-10,BE,09:56,-2.370744594563279,-1.653696621357603,0.7284606002905999
2026-08-10,IREN,10:01,-3.5384998754049435,-2.41835746892071,-0.5323983142209091
2026-08-10,INTC,10:06,-0.2301437119623495,-1.2329868177282617,-1.4606255966522503
2026-08-10,GLW,10:10,-3.9600645298755066,-3.2908771523739717,-1.3742662778321293
2026-08-10,IBIT,10:14,-1.0732683373476881,-0.26721152332182346,-2.622104236782526
2026-08-10,CNH,10:27,-2.42313331603905,-0.028715825035334024,1.4370032351780877
2026-08-10,CRCL,10:27,2.1606816798539263,2.668787420115996,0.07315140188542957
2026-08-10,TIGO,11:09,-0.4983130028549221,-0.9956748997298074,-1.9370548066104905
2026-08-11,LRCX,09:40,-0.744294275149826,0.19736549191726738,0.34451140672461983
2026-08-11,DELL,09:43,-0.03632855994359918,0.17914481880019947,1.2271827237756587
2026-08-11,FTNT,09:48,-0.11100832562442875,-0.05349212235823778,1.4828137758728415
2026-08-11,ILMN,09:53,1.0186179266280737,0.7491844992730515,1.8183488731038366
2026-08-11,CDW,09:59,0.03325819444957023,-0.01573957207591607,0.6073860272839368
2026-08-11,BMNR,10:03,-0.3300330033003229,1.437947452113238,1.4212048828851855
2026-08-11,QBTS,10:23,-0.17266896891958705,0.10797993848919256,1.7727650350778241
2026-08-11,HOOD,10:25,0.3188436603252187,0.42123059315054184,0.12659826897850981
2026-08-11,MRVL,10:45,0.8883610451306367,1.384919573542202,0.3858460708501858
2026-08-11,SMTC,10:47,-1.3155916403548296,-0.15373120322167053,0.5035951698731389
2026-08-11,CF,11:34,-2.0343823145726914,-1.4133144216276132,0.8194270849234927
2026-08-11,CBRS,12:06,3.0721966205837115,1.9455322190316648,-0.006533732750017378
2026-08-12,ILMN,09:41,0.19735133731497712,0.9533639315297826,1.0442551298860736
2026-08-12,FTNT,09:48,-1.2468521589583004,-1.0500354628039184,0.5723822004335374
2026-08-12,BMNR,10:09,-1.2147984538928736,-1.0277828071829382,4.107346429335113
2026-08-12,ADM,10:10,-0.6355140186915964,0.08645482817049392,0.11152177983798268
2026-08-12,PARR,10:12,2.7344782034345982,2.5528126747772197,-0.37212770724541766
2026-08-12,GOOGL,10:39,-0.10912570624219686,0.40066878355136853,0.8812377079906045
2026-08-12,COHR,10:40,2.5908527623274447,0.40449227262448667,1.382972829311006
2026-08-12,AXTI,10:57,1.316129032258062,-0.8693507500682615,1.2778900887483309
2026-08-12,BBY,11:23,-0.012042389210020765,0.08069194865842529,-0.05469815102398338
2026-08-12,NFLX,12:46,0.29059944583362807,0.40229838442644344,-2.0069144776633685
2026-08-13,CBRS,09:40,1.2707627025962953,1.8215140078952234,-0.7162205112441811
2026-08-13,ALAB,09:45,0.23757395071504206,-0.4836058250078416,-2.154824889487724
2026-08-13,DE,10:23,-0.8785098918352441,-0.2649550043913873,-1.598330307502275
2026-08-13,FTNT,12:40,1.2048929663608599,1.2363937286095084,0.49489488121492453
2026-08-13,ILMN,12:53,0.663809324691611,0.6124387971064035,0.8324323089221375
2026-08-14,ILMN,09:40,-0.19867203429707603,-0.7108519471580754,-1.1268590136400876
2026-08-14,CBRS,09:42,-2.555366269165249,-1.4927644023505549,1.0983003816729824
2026-08-14,GH,09:42,-1.0418241370622305,-0.6559797916042073,0.29883992941213505
2026-08-14,QBTS,09:55,0.5463182897862184,0.24445558686472615,-0.6704721887911824
2026-08-14,ANF,10:16,0.43189523057631796,0.16382470511766925,1.21452463229413
2026-08-14,FTNT,11:52,-1.246759659301322,-0.9596860498081172,-0.16205804858088943
2026-08-14,GLW,12:00,0.6674352284448792,0.06118070298998246,1.7352854014374586
2026-08-14,DE,13:29,-0.5099789143333533,-0.31345945180108653,1.2645437908785178
2026-08-14,CHRD,13:31,0.0036391426180060193,0.22253433715098506,0.6367577150354409
2026-08-17,GH,09:41,2.383518225039616,0.561648159878699,-0.5941540152681668
2026-08-17,DE,09:43,-1.24277789666013,-0.6784065526597938,-1.4011860386829482
2026-08-17,HOOD,09:49,0.40686453497469355,-0.11394172888112471,-0.20788454230245001
2026-08-17,TSLA,09:53,-0.34170117778367093,-0.4385958295840431,-0.44200984998499226
2026-08-17,QBTS,09:57,-0.023940627244445345,-0.35688256665365276,-0.03140901632632994
2026-08-17,OKTA,10:04,-2.6746448725869176,-0.8616155641353948,-0.5570257594522307
2026-08-17,ANF,10:28,-1.848049281314168,-0.7196163057973659,-0.7754073358393176
2026-08-18,ALAB,09:40,-5.538753615953251,2.201858333982306,-1.3395364415059543
2026-08-18,CRWD,09:40,-2.5892139284501736,0.8768649337635029,-1.0135363388634262
2026-08-18,ILMN,09:40,-1.8138225789638418,-0.12793865469251284,-3.3852788261572786
2026-08-18,IREN,09:40,-5.705793796176795,-0.9537305342957381,-3.532315051729092
2026-08-18,WDC,09:40,-3.0487804878048808,-0.2713126267933223,-1.8665679710540264
2026-08-18,TSLA,09:45,-0.03561253561253919,-0.3310820065682322,-3.8100661113767162
2026-08-18,CF,09:56,-0.8532847320023129,-0.5037163889354934,-1.3570657610949592
2026-08-18,HOOD,09:56,-2.1272047033671804,-1.5955281258331973,-2.0625903683025415
2026-08-18,GLW,10:02,-3.8870728201743754,0.06655615783302722,0.3144553846381015
2026-08-18,QBTS,10:04,-3.1459004211047747,-1.1481188329981722,-0.9458441104249649
2026-08-18,AMZN,10:15,-0.007707129094403076,-0.2027904564895507,-3.799699363730172
2026-08-18,HNGE,10:15,1.0237346296825711,-0.6379951900766234,-1.4245603611829363
2026-08-19,OSCR,09:41,4.447679120168213,2.9378048736122007,1.0361278839894423
2026-08-19,TGTX,09:45,0.7405963749756328,0.5276813506475612,-1.2670732541071723
2026-08-19,UBER,09:47,3.9078623260768275,1.7198367215221166,0.402542819526656
2026-08-19,CHEF,09:56,0.05592319880696195,-1.8598421437400539,0.9345314782300459
2026-08-19,AMZN,10:02,2.06713882651004,1.114238315183987,2.613757291963333
2026-08-19,IREN,10:28,5.885145315127316,-0.6711491377620319,-0.6443696087919393
2026-08-19,SKHY,10:31,-2.1177944862155407,-1.3027344538538415,0.25546302659895287
2026-08-19,NBIS,10:32,0.20608395681196434,0.34924359074538874,1.9835662828714407
2026-08-19,GH,10:35,-0.3629265912348689,1.1374220504501802,-1.3528919523083551
2026-08-19,TSM,10:36,-0.10416666666667185,0.18435913151175395,0.06786246278850012
2026-08-19,ORCL,10:37,2.9294988732696536,0.98577405871354,-1.0410961190327805
2026-08-19,BE,10:39,0.6926829268292689,1.3113857193069938,0.8425100553067258
2026-08-19,SMTC,10:56,-1.320684157694807,-0.21730657865254668,2.0273355610532264
2026-08-19,SPCX,11:01,-0.11085681590616847,-0.10836597200199287,-0.10487526596009156
2026-08-19,ANET,11:12,-0.8507923003296836,-0.34847211983655885,-0.1226240014043108
2026-08-19,HPE,11:12,-0.018819986826001944,-0.12198931051010664,-0.9147389412270371
2026-08-19,MU,11:12,0.2942592691669743,0.4640790462079473,1.2303910095596948
2026-08-19,PANW,11:17,-0.23562023562023748,-0.8018089248146879,-1.002273961070869
2026-08-19,NET,11:33,0.14746227709188098,0.11680620195572515,-1.602334818871454
2026-08-19,NVDA,11:59,-0.7527778917659544,-0.14097688063905064,-0.2584378041837458
2026-08-19,INTC,12:07,-0.6468734450157609,-0.2790230897651143,-1.4550344178400436
2026-08-20,DE,09:40,2.679907720548713,-0.0827226044092022,0.13794937878943703
2026-08-20,AMZN,09:42,-1.278646228562763,-0.5684385670439643,0.849399612582095
2026-08-20,ANF,09:43,1.010149598345289,1.5053388607842333,-1.2646492444219375
2026-08-20,PANW,09:48,-1.2504768767750418,-1.1299275918921214,-0.8090031576812909
2026-08-20,NET,09:49,-2.803673177786692,-1.8214990844248973,-0.13464400218258973
2026-08-20,TSLA,09:58,0.052158794552292775,0.6462409095692179,-0.2084912538917479
2026-08-20,CRWD,10:06,-2.6437451506295173,-2.026658942158873,1.5517080374690053
2026-08-20,DDS,10:07,-2.4065312703149377,-1.0996124085052534,-0.46838082329074826
2026-08-20,HPE,10:07,-0.8801498127340768,-0.5064970056809651,-0.5721699668922812
2026-08-20,AXTI,10:17,1.554907677356665,0.3302807554976102,-0.8084333658295048
2026-08-20,COHR,10:20,1.3986013986013957,1.8996420378793122,-1.0767388588750149
2026-08-20,GLW,10:20,-0.22064877325866927,0.3708259792387277,-0.644686963918728
2026-08-20,CHEF,10:24,1.420520702342687,0.6412136184491176,-0.799128038854909
2026-08-20,TSM,12:02,0.3690036900369176,0.21031716834603773,0.2488561952188976
2026-08-21,DE,09:44,4.01798618917617,2.1975405506782084,1.1706930186543636
2026-08-21,FLR,09:45,-1.2627214474180248,-0.9576552094852234,2.362375023448967
2026-08-21,OSCR,10:08,3.1541680077244783,2.1153095281365366,2.467580229638333
2026-08-21,AMZN,10:09,-0.28141276223647704,-0.1428369370446029,0.708765188477282
2026-08-21,NET,10:11,4.915509093512815,2.9765664057392005,0.8343575726656893
2026-08-21,PANW,10:23,2.136343527464213,0.10006837898551464,1.7178772918465774
2026-08-21,SPCX,10:23,3.1725697061040004,0.20783287157494965,2.864371859595797
2026-08-21,HNGE,10:24,1.6651355075792518,0.5024054223197627,2.400020423135244
2026-08-24,PARR,09:43,-3.989017664264949,-0.6081856428312308,2.1749855871800117
2026-08-24,ANET,09:46,0.34127872873672693,-0.29255444539775244,1.312785062117509
2026-08-24,ADM,09:54,-0.38107202146540065,-1.5059883547802446,1.7976589805266618
2026-08-24,NET,09:55,-2.5411944656886565,-1.6975738993567635,-0.2701521992891309
2026-08-24,CDW,09:56,-3.037128382857812,-1.5340951806093148,1.1184592666247866
2026-08-24,AAOI,10:07,3.2514866679455245,-1.2653103297629698,2.1299169461238554
2026-08-24,SKHY,10:08,0.9487912659215114,-0.1751083364485632,0.17692756336083285
2026-08-24,DELL,10:21,0.178079974097467,-0.14138862446788636,0.9472697141417075
2026-08-24,IREN,10:30,-1.5331355093966326,-2.025864136345771,0.05310824021234432
2026-08-24,LRCX,10:30,2.593278645144226,1.3653665767010843,1.8571331303565513
2026-08-24,HPE,10:36,0.0954198473282597,0.4365624016856066,-0.8005323579526102
2026-08-24,QBTS,10:36,-3.170163170163165,-2.06507260444971,2.4468722172588477
2026-08-24,SPCX,10:52,-0.5920966907220659,0.33479469324639116,0.6566143732093336
2026-08-24,AXTI,11:29,2.3153942428035146,1.1891899051382215,0.3489028363032813
2026-08-24,ASML,11:36,-0.08776691367641254,-0.05211881850475386,-2.4370551898454327
2026-08-24,MU,11:36,0.7502904885741124,-0.8876113490086731,1.0495354619496688
2026-08-24,SNDK,13:32,1.0203805451051373,-0.2434168829764327,0.0544902911677155
2026-08-25,FTI,09:40,-0.8176722716782159,-0.8457217788113961,-1.685784301626721
2026-08-25,TIGO,09:48,3.083748106470452,2.25326897958514,0.7857518727156639
2026-08-25,BBY,09:49,-1.7481211651172446,-0.7668184652391866,4.403543005193107
2026-08-26,CHRD,09:40,0.27199198339415975,-1.0026347468854595,3.128731707906129
2026-08-26,QBTS,09:45,-3.947780070360407,-1.6737425868363356,1.238243702007417
2026-08-26,TSLA,09:51,-0.5977698586044355,0.5084939655474408,0.6916733173716327
2026-08-26,AMZN,09:55,-0.23572701661588313,0.5809625909119746,0.29545361246265944
2026-08-26,SPCX,10:06,1.3801118616982633,1.4154414145991945,-0.5084744459762258
2026-08-26,OSCR,10:15,-1.8690120936076693,-0.46314573772946827,-0.5684689952299241
2026-08-26,SMTC,10:25,0.7726980038634812,1.176740078843926,1.3334353800352305
2026-08-26,FTI,11:52,0.03964583058015947,0.13452132746601583,2.2116441393999375
2026-08-27,AMD,09:40,-0.34159641480460134,0.6855337633328759,-2.6631587292502847
2026-08-27,OSCR,09:42,-3.0620145036000856,-2.366609924586575,-0.59039465881738
2026-08-27,TIGO,10:04,-1.1139401654996939,-0.0199252535015626,-0.7036863287326112
2026-08-27,ADM,10:19,-0.9267376330619803,-0.3773548586841276,1.5234400287741554
2026-08-27,LRCX,10:23,0.8445358216036647,0.7492898172146193,-0.5431706101351833
2026-08-27,BE,10:33,-1.3494825670326338,-0.49383403195778125,-0.0740743298678348
2026-08-27,DDS,10:37,-0.9249797294082152,-0.29502031636793696,-0.3827134846485743
2026-08-27,QCOM,11:08,0.23706765546167574,0.03770309231966307,-0.20778171695713388
2026-08-27,DE,11:20,0.05382866416536736,0.004587032158283784,-0.6285704448234767
2026-08-27,SMTC,12:01,-1.48634635326651,0.05062032129770078,-1.5408928521702983
2026-08-28,IREN,09:40,-4.815317972281841,0.34670379256401446,-0.9386156790793095
2026-08-28,HPE,09:41,-2.425825713752572,-0.6704529491699011,-2.131686759379888
2026-08-28,NBIS,09:43,-1.2505899008966481,0.8823054126460302,-2.8437899317555733
2026-08-28,MU,09:45,0.4929452265123757,-0.3544049574971823,-0.7024893472218982
2026-08-28,OSCR,09:45,2.1561263496747474,-1.7927312594605969,-1.4973086138491094
2026-08-28,GH,09:54,-2.7169111697868287,-1.1472695688546215,-3.4624268040902906
2026-08-28,LRCX,09:55,-2.8357586699689574,-2.2289745294891143,-2.320351084023505
2026-08-28,FTI,09:57,-0.4397768296685145,0.020221417322722573,-2.4820095931850603
2026-08-28,BBY,10:02,0.006064649160064661,-0.17713346123562715,-1.895332497728308
2026-08-28,SNDK,10:14,0.3838382473188906,-0.31714397373694414,-0.6356956385944764
2026-08-28,DRAM,10:16,-0.8169064109394442,-0.9665537301426571,-0.7429486877043553
2026-08-31,ORCL,09:57,0.05368046702007856,-0.3611763912226544,-0.8965632331845145
2026-08-31,TGTX,10:01,1.9335460859770892,1.954590091435297,0.26723915650371427
2026-08-31,GH,10:08,0.5075956001216353,0.3113683151762488,2.931878655751433
2026-08-31,TXG,10:18,4.07533961163431,3.4977175896971766,1.3272687100664908
2026-08-31,ILMN,10:33,1.0731338344442953,0.5474089632523863,1.3696559352658937
2026-08-31,HOOD,10:40,2.850694274078802,2.5891090186649666,1.80525184331215
2026-08-31,UBER,12:15,-0.7805837979665498,-0.5106933275362232,-0.062068137975768156
2026-08-31,PARR,13:37,2.429642925828568,4.175515680084955,0.21765263339730279
2026-08-31,TIGO,13:40,0.10673497705198098,0.02577376284328044,0.3952842940881422
2026-08-31,NVDA,15:23,0.665390575152669,0.7206199109077346,0.48403420199285563
2026-09-01,TGTX,09:40,5.746043707611159,4.2519186208885245,-0.0956802523612336
2026-09-01,HOOD,09:43,-3.0299927811796135,-0.8083047602868302,4.018242191569128
2026-09-01,SNDK,09:49,-0.38641508142637226,-2.3589840322899938,0.7004499497242985
2026-09-01,NVDA,09:50,0.42007108895352196,-0.3936638010645477,-0.749590121935384
2026-09-01,TIGO,09:50,-0.7602527037155915,-0.9911080988386259,1.0281318445696204
2026-09-01,DRAM,10:01,-1.0235230741605372,-1.276146865351339,1.5862551841471042
2026-09-01,MU,10:01,-0.8641614659407826,-0.9687660987870661,-1.1130218640101885
2026-09-01,SMTC,10:05,4.012260777301857,1.7440211389373312,1.2085528192176453
2026-09-01,FLR,10:14,4.82309124767224,1.9742927021236218,1.635116359875066
2026-09-01,AMZN,10:30,0.11782263765611756,0.11362698851441848,0.8116712144219865
2026-09-01,ANET,10:47,-1.2505547868313038,-0.9823458498867751,0.2372823677941708
2026-09-01,TSM,10:48,-0.5596521989767678,-0.13806807882691027,-0.7850421057971513
2026-09-02,RVMD,09:41,-2.3688023010179027,0.17094945594426184,0.7113120063749682
2026-09-02,BE,09:47,3.7383623776557684,3.3145195589783536,1.5648294701664955
2026-09-02,TSLA,10:15,0.9758728788462179,1.0277997468968032,-0.8703178997012709
2026-09-02,TSM,10:17,0.3259137656317801,0.6426084133857627,0.8266734055273561
2026-09-02,SMTC,10:26,1.9560088286779909,1.186268782602388,-0.7357644968519872
2026-09-02,SPCX,11:14,0.3064364484735682,-0.23845160152938805,6.9521856187669
2026-09-02,RVMD,11:52,0.29231359018593306,0.6257605844939432,0.8159134318753999
2026-09-02,ORCL,11:58,0.9356020471055881,0.1608337919652906,0.28795413707133344
2026-09-02,HOOD,11:59,1.3782977312556177,1.2939648109342745,1.1919103948614989
2026-09-02,DELL,12:02,7.972190543030089,10.371065317765401,0.5507004319235342
2026-09-03,RVMD,09:41,0.33066108428287944,0.39487014265900583,4.1797228302814515
2026-09-03,UNH,09:42,0.6576635373261697,-1.1454334850574306,-0.26304760323443793
2026-09-03,SNDK,09:45,1.8769654088050203,1.174617093245256,2.2032148534768496
2026-09-03,SMTC,09:48,4.5580856812041715,1.8282915320139221,0.9831536679910028
2026-09-03,CRWD,09:49,3.4155962861403655,0.8831828780312412,1.5346091151165957
2026-09-03,SKHY,09:49,2.4663536776212913,1.1646373228861122,-0.14929093081494557
2026-09-03,BE,09:57,7.19362186788155,4.830729624473484,1.7672041660915887
2026-09-03,MU,10:03,2.069159457896186,1.3730981234344242,1.2888728508945106
2026-09-03,DRAM,10:05,1.853029339631207,1.183077457132405,0.9598027432745996
2026-09-03,TIGO,10:13,0.9263157894736862,0.7268031719205981,3.8154293616841675
2026-09-03,GH,10:16,-0.8805960958186976,-0.23810166608505545,1.2813028343544104
2026-09-03,TSM,10:17,1.6255060743544547,0.7493804014005271,2.234850650004646
2026-09-03,TXG,10:30,3.0826945033436637,1.6203189249448229,1.3976858558697385
2026-09-03,LITE,10:41,1.2189875233041825,-0.5426074542670448,2.5564200532302315
2026-09-03,QCOM,10:47,1.164256136350006,0.20441684779432348,0.3115239309929074
2026-09-03,FCX,11:04,-0.5753424657534256,0.0580999709976604,1.4451358958753084
2026-09-03,HNGE,11:11,0.4983388704318914,1.4794486975308718,4.591917886356238
2026-09-03,WT,12:30,2.0935960591133007,2.3439556292764654,1.0502630612523915
2026-09-04,UNH,09:40,-0.6030880108105485,0.059629193896326704,0.5891254996166421
2026-09-04,FTNT,09:58,-0.3475211222700336,-0.2552454397075299,1.2607761058456068
2026-09-04,DK,10:02,1.5193272560243054,-0.5785187750231587,-0.834041470271063
2026-09-04,FCX,10:04,0.8179675585747948,-0.11133323386332365,-0.21532857515244772
2026-09-04,ANET,10:11,-0.6359626628372084,-0.06253016935824363,-0.2508021205956242
2026-09-04,TXG,10:22,1.073013311819282,1.0054528214590297,0.5945761997215637
2026-09-04,ADBE,11:20,-0.5763957544442255,-0.7595920218362084,0.7078426459872259
2026-09-04,RVMD,11:36,0.5357826253348685,0.8339433378511396,-0.15152632128515955
2026-09-08,AMZN,09:40,0.038932471627939336,-0.10749718638941586,0.8053097012879226
2026-09-08,OSCR,09:41,3.3964626702144285,2.687332561779406,0.12904903049272645
2026-09-08,CHEF,09:53,-1.995716108234158,-2.0313907844803953,-0.7844071182343019
2026-09-08,HNGE,09:55,1.4430960970810203,0.8025974920183421,0.03455966048588888
2026-09-08,ALAB,09:56,-3.74913476412877,-2.600547514801873,1.9097983127547624
2026-09-08,TXG,09:56,5.609657947686109,1.3219560143579612,0.7378368954978379
2026-09-08,FTNT,09:57,2.506184090613206,0.8241722034958913,-1.0647565989709655
2026-09-08,ADBE,10:07,-0.27137042062415073,-0.15388802081338268,-1.0910877214910613
2026-09-08,RVMD,10:14,-1.507728894173599,-1.303857121686373,0.8759395450971116
2026-09-08,PLTR,10:20,-1.5266292719597563,-0.39496546396565374,-1.1094470158105236
2026-09-08,CRWD,10:47,0.7195279896387907,0.1800229202333766,0.5577155663117154
2026-09-09,CBRS,09:49,-2.142198059802003,-1.6400762674975773,-0.9547293510814514
2026-09-09,HNGE,09:53,-0.490837696335078,-1.0311774830041605,-1.8472570762794736
2026-09-09,ASML,09:56,-0.7293527138238165,-0.5535113628921821,-0.1922073724198059
2026-09-09,CDW,10:27,-0.9184525466184201,-0.1973470605295328,0.45107586275436873
2026-09-09,UNH,10:28,1.5382827030378188,0.1879340862955899,-0.5308748317157256
2026-09-09,ILMN,11:06,-0.8487486398258914,-0.5772861897305378,0.06283377247282192
2026-09-09,RVMD,11:58,-1.2507133346014832,-1.636572325075477,-0.6067666719586621
2026-09-10,ANET,09:40,-1.4602916412510325,-0.7366360049347173,-1.3032390114074384
2026-09-10,CRWD,09:40,0.04072539108352924,-1.224382195055529,0.13936632052362988
2026-09-10,FTNT,09:40,0.45852702147171076,-0.6692907388529049,-0.6334725911428807
2026-09-10,RVMD,09:40,-0.6977311539399733,-0.04861588836403049,-0.13602841850648786
2026-09-10,TER,09:40,-0.4464165658195629,-0.24719122788420256,-1.6552973816297758
2026-09-10,TSLA,09:40,0.0233821607867446,-0.6144733966974755,-0.8366799381488321
2026-09-10,TSM,09:40,0.12625672200141658,0.27892934011702525,-0.08640336519041651
2026-09-10,NUE,09:41,0.05679481404594622,0.33552013258115004,0.8997747062830371
2026-09-10,MSFT,09:42,0.8002783576896322,0.3778930412045467,0.22101754096539952
2026-09-10,CBRS,09:43,-0.9324009324009341,-0.3163914494013505,0.011301435546762217
2026-09-10,AXTI,09:45,-3.490453460620535,-2.051322983132964,-0.8028046613965278
2026-09-10,WDC,09:45,-0.8700231612095322,-1.1662551520876845,-0.46200755840813584
2026-09-10,DDS,09:59,0.5909822866344561,0.8422800099335825,-0.48635436782610286
2026-09-10,BBY,10:11,-0.06801949892301096,-0.8479719452127924,-0.9428728589569668
2026-09-10,PLTR,10:18,-0.7539492580181828,-0.509131946109261,-0.27671547373066724
2026-09-10,FLR,10:20,-0.7598220904373676,-0.10190777421055601,-0.3064851782021094
2026-09-10,WPM,10:24,-0.7172468250312591,-1.275906932980923,-1.5192641269643037
2026-09-10,GH,11:10,-1.4744145706851675,-0.5432338628831338,-0.702194755760055
2026-09-10,NVDA,11:37,-0.17975870376285563,-0.051856130400721824,-1.3893000952653445
2026-09-10,CRCL,13:28,-1.132075471698113,-1.1869127068392826,-0.9866346362660298
2026-09-10,ZETA,14:22,-0.3586566677535097,-0.7837006199432802,-1.1577521014242438
2026-02-02,ALAB,09:40,0.6695471486526605,-0.01173953287733065,1.1131773403401768
2026-02-02,TEAM,09:40,-3.339120670566409,-3.360737728076964,-1.4367985018130636
2026-02-02,DINO,09:43,1.2097560975609767,0.919666577891968,-1.6268636910292569
2026-02-02,TSLA,09:43,1.0469197321610446,-0.36888446908251254,-2.7099628309362154
2026-02-02,BMNR,09:44,-4.1937528968690625,-1.7782242767570569,1.1281984574621484
2026-02-02,TGTX,09:44,-0.1368925393566034,0.4953339024067249,0.8625804014299058
2026-02-02,BBY,09:46,3.4948558862797574,1.9732026392617137,-1.4722092450719797
2026-02-02,IBIT,09:46,-1.007613076578584,-0.6454159213139077,-0.42503987186162845
2026-02-02,MRVL,09:46,0.40858018386109585,0.5098837218769581,-1.1459841871739207
2026-02-02,PARR,09:59,1.6163793103448398,0.45319090217301,-0.6325461339453183
2026-02-02,ORCL,10:00,-2.3517849073766417,-2.3437542800121336,1.937831576258142
2026-02-02,OSCR,10:05,-1.6853932584269704,-1.38396173518196,-0.26576861079073605
2026-02-02,CRCL,10:19,-3.471847763971203,-2.5172968739552366,0.014563488597200505
2026-02-02,HOOD,10:24,-2.5934034649958804,-1.1136290405449278,-0.02328515256193227
2026-02-02,BE,10:33,2.2708369626294855,1.9688519164956804,0.33474017282173474
2026-02-02,DK,10:42,-0.3618817852834799,-1.279100150227075,0.4817496898236702
2026-02-02,TXG,11:32,-0.9438648782911008,-1.1347255060067545,2.1192588335631055
2026-02-02,UNH,12:34,-0.8811795316565507,-0.8511772617336969,0.2525154938120962
2026-02-02,TIGO,12:37,-1.0363117095063212,-1.127199472386405,-0.7718984914672156
2026-02-02,NTRA,15:50,0.04764173415912065,-0.5300421444752587,0.19768939869374189
2026-02-03,ADBE,09:40,-1.4873442309990992,-0.14938452599637295,-0.9090711027893458
2026-02-03,ADM,09:40,-1.7740782069713967,-0.04304903873268614,-0.6804128777879467
2026-02-03,NFLX,09:45,-1.4803932357988714,-1.0897523468260266,-0.7479324714976107
2026-02-03,QCOM,09:47,-1.5586340806919452,-0.5684459611591882,-0.41524171499837115
2026-02-03,WT,09:49,1.6059295861642786,1.8998924165224713,-3.0475297906213576
2026-02-03,ZETA,09:52,-3.3084827927713056,1.431871209991705,0.6012667046873865
2026-02-03,GOOGL,09:53,-1.474820922728648,-0.5880659955043462,-2.5546161213035843
2026-02-03,TER,10:01,5.194080904223686,2.0399534785656113,1.2671312436519866
