date,sym,ext10,arm,entry,legs,pnl,post,xname,day_ret,e_post,e_x
2026-02-25,IOVA,0.3490364162348045,09:30,10:01,1,8.552150537634395,7.167754062479988,-1.7490274570805802,-8.273381294964022,1.3843964751544071,10.301177994714974
2026-02-25,LITE,0.12049923443359245,09:30,10:30,1,3.106403713353133,1.7917812886537319,-0.5716055266379702,1.350688655055965,1.314622424699401,3.678009239991103
2026-02-26,CRCL,0.31985013384747596,09:31,09:51,2,-2.7106237000621762,-1.4439354917634026,0.10154401139585045,6.945380984490912,-1.2666882082987736,-2.812167711458027
2026-02-26,ZETA,0.11982436789131978,09:30,09:45,3,-1.5288462918893668,-0.2972262508926437,-0.34051598415385653,0.6688963210702115,-1.231620040996723,-1.1883303077355103
2026-03-02,AAOI,0.5692887374179274,09:30,09:45,1,-6.420834673778806,-3.704876060731043,-1.0305688272618347,-4.695490469549046,-2.7159586130477633,-5.3902658465169715
2026-03-02,AXTI,0.24679258856960695,09:30,09:45,1,-9.850468933177032,-4.380325209342083,-0.6044663348949841,10.91671659676452,-5.470143723834949,-9.246002598282047
2026-03-02,DELL,0.21017959799836405,09:33,09:45,2,-3.1502189629382964,-2.255012096981383,-1.6121976564489628,4.636980000681423,-0.8952068659569132,-1.5380213064893336
2026-03-02,NFLX,0.19534975356985163,09:30,09:45,2,-1.8366859208843158,0.08397649291859093,-0.8575649480071249,1.8895653999580153,-1.9206624138029067,-0.9791209728771909
2026-03-03,DK,0.17202626126490705,09:32,09:45,2,-6.2381686257030715,-2.210022359850244,-0.914490875968333,-1.0625452789181256,-4.028146265852827,-5.323677749734738
2026-03-03,TIGO,0.10227786565477825,09:30,09:45,1,-0.03611303985556851,-0.18988513932379308,-0.8972217221024245,-3.588644884841996,0.15377209946822457,0.861108682246856
2026-03-04,CRCL,0.3105933770945719,09:30,09:45,2,-2.7088066237046418,-1.9514113100172807,-1.1191283111483552,2.3249027237354003,-0.757395313687361,-1.5896783125562866
2026-03-04,INTU,0.109160259998897,09:33,09:50,1,-1.3193113987395848,-0.5646332710638933,-1.9245160515697748,1.658390114331909,-0.7546781276756915,0.60520465283019
2026-03-04,NFLX,0.1547917295355581,09:33,09:45,1,-0.3908801831594951,0.041595746342665905,-1.6311450634335334,1.5498686988311583,-0.43247592950216096,1.2402648802740384
2026-03-05,APP,0.13321581516131986,09:30,10:30,1,-1.3525553187675559,-2.7852954945514643,-0.5233951078265735,4.604721948009205,1.4327401757839084,-0.8291602109409824
2026-03-05,COIN,0.17578528591071363,09:36,09:45,2,-0.1230690384092549,-0.7683134499459984,0.9205447917095404,0.004860267314699129,0.6452444115367435,-1.0436138301187954
2026-03-05,CRCL,0.3120863252912516,09:30,09:45,1,1.2573116070594879,0.9990997830393905,0.3439947885089142,0.3989740666856756,0.25821182402009735,0.9133168185505737
2026-03-05,CVI,0.13817296224869047,09:30,09:45,2,-2.1378571615115605,-0.38880324891912155,0.34620593008718337,1.308900523560208,-1.749053912592439,-2.4840630915987436
2026-03-05,DINO,0.10625528662874029,09:30,09:45,1,0.834035361414453,1.0535136231056563,0.30868198039819295,-1.430787795207722,-0.21947826169120332,0.5253533810162601
2026-03-05,DK,0.17439621382751724,09:30,09:45,2,-2.4707527571771566,0.13867258230159174,-0.25514997131070916,1.9545454545454533,-2.609425339478748,-2.2156027858664475
2026-03-05,NFLX,0.13832776249583745,09:30,09:45,1,-0.44493670886076014,-0.09550876934868899,-1.149384622219547,0.6497461928933967,-0.3494279395120712,0.7044479133587869
2026-03-05,PARR,0.15494596232760505,09:30,09:45,1,1.4092782488661053,1.908949940083544,-1.1942056572958926,0.1402805611222524,-0.4996716912174386,2.6034839061619977
2026-03-05,PLTR,0.10808914924252688,09:30,09:45,2,0.11906986551480214,-1.2095625636441152,1.1960997295910916,-0.17653981953708042,1.3286324291589173,-1.0770298640762894
2026-03-06,AAOI,0.33668142067786344,10:25,13:53,1,11.68643840680158,13.375280121897111,2.1063239037035313,-2.540816326530604,-1.6888417150955313,9.580114503098049
2026-03-06,CRWD,0.11686222777384403,09:34,09:45,3,-3.3829821625247476,0.0654312370464278,-0.6411978146660419,0.7113343975960307,-3.448413399571175,-2.741784347858706
2026-03-06,INTU,0.15461200377643403,09:30,09:45,1,-2.0535647561577908,-1.6128441137939116,0.7746578237864437,3.079229122055671,-0.4407206423638792,-2.828222579944234
2026-03-06,IOVA,0.2245989147657974,09:35,10:27,2,-7.1782953310786075,-4.0541778055860975,-0.7619581124494521,16.176470588235283,-3.12411752549251,-6.416337218629155
2026-03-06,NOW,0.10852246186267012,09:30,09:45,3,-3.630949512162655,-1.7630483939524333,-1.4214260951826558,3.1950207468879555,-1.8679011182102219,-2.2095234169799993
2026-03-09,APP,0.13080589696742528,09:34,09:50,2,-2.6036534691849362,-2.0324788415256783,-1.1822540160733968,3.7895433886163232,-0.571174627659258,-1.4213994531115395
2026-03-09,CF,0.12816319462563452,09:59,10:52,1,6.206332320162105,5.354263160740354,0.693454602891448,-4.8586118251928045,0.8520691594217507,5.512877717270657
2026-03-09,CRCL,0.15149945185331704,09:30,10:08,1,-1.8610666181288764,-2.1348306844344864,-0.556608984047359,6.330196749358441,0.27376406630561,-1.3044576340815173
2026-03-09,CRWD,0.11250283118663051,09:30,09:45,3,-3.9464197829236687,-0.851290773097429,1.6392821551777117,2.0101735251490283,-3.09512900982624,-5.58570193810138
2026-03-09,INTU,0.16127868110676458,09:30,09:45,1,-0.6449092763353491,-0.6718148257573928,-0.9686656199373964,-0.47297723402913716,0.026905549422043706,0.3237563436020473
2026-03-09,NOW,0.1242110979690767,09:30,09:45,1,1.903533242222049,1.2867134451881972,-1.5338789314003851,-0.8938729075247953,0.6168197970338518,3.437412173622434
2026-03-10,AAOI,0.2904656078726815,09:30,10:16,2,-3.482587962946119,-0.6292917136197247,0.46514304631664505,7.421944692239069,-2.8532962493263945,-3.947731009262764
2026-03-10,CRCL,0.19526763579767326,09:30,09:45,3,-3.8303738630687776,-0.2968552545838036,-0.4229101202966731,4.2048660084626155,-3.533518608484974,-3.4074637427721046
2026-03-10,CRWD,0.10188636289628628,09:30,09:45,1,-0.8565447990571073,-0.1414392150985721,1.0691127953957362,-1.977528089887648,-0.7151055839585352,-1.9256575944528436
2026-03-10,MRVL,0.13729828955932555,09:32,09:45,1,0.41008800570200754,0.5722696168808991,-0.7154812512937778,0.777789780706506,-0.16218161117889152,1.1255692569957854
2026-03-10,NET,0.1087020825023508,09:32,09:45,1,-1.279751086527069,0.06940406051631823,-0.3983286133180266,2.3371628617918194,-1.3491551470433871,-0.8814224732090423
2026-03-11,CRCL,0.18993155770111292,09:33,09:45,1,5.5125366507497695,2.8111867350276927,0.0733861857686505,-5.901502504173617,2.701349915722077,5.439150464981119
2026-03-12,AXTI,0.17338092105649294,09:35,09:45,2,-0.8607845465672455,5.200177897006634,-0.3123852816975246,0.32116788321168155,-6.06096244357388,-0.5483992648697209
2026-03-12,CF,0.11253110483187645,09:32,09:47,1,-1.664597517799492,0.18592597284274034,0.09046005948753755,6.25683486955162,-1.8505234906422323,-1.7550575772870296
2026-03-12,CVI,0.10209003310726295,09:30,09:46,3,-5.145573907021124,0.28563665730117754,0.9184960916491477,-0.20811654526534662,-5.431210564322301,-6.064069998670272
2026-03-12,NET,0.11979138422871394,09:38,09:45,1,0.628711851713157,0.2115794380116664,0.18177916316156187,0.009426403355794477,0.4171324137014906,0.4469326885515952
2026-03-13,AXTI,0.1308472181110376,09:53,10:52,1,2.8502781088597553,2.675975344249396,0.19985066367694732,3.9668191002871556,0.17430276461035943,2.650427445182808
2026-03-13,NBIS,0.12171849165225446,09:42,10:35,1,0.871133432757257,1.5520032956432073,0.7143544471115965,2.26367258239768,-0.6808698628859503,0.1567789856456605
2026-03-16,AXTI,0.1518423529204609,09:30,09:45,1,-6.678178573002519,1.9028308717961786,-1.3979533253777985,-5.947521865889216,-8.581009444798697,-5.2802252476247205
2026-03-16,NBIS,0.14678778306308282,09:30,09:50,1,-2.7117447056537656,-1.999899896949083,-0.13108981072662887,4.064128256513011,-0.7118448087046825,-2.580654894927137
2026-03-17,BMNR,0.13060709031964235,09:30,09:45,2,-0.20812289384540394,0.498412044808968,0.13921589862667944,-0.21459227467811592,-0.706534938654372,-0.3473387924720834
2026-03-18,MU,0.12218381013371671,09:30,09:45,2,-0.9082077555456728,0.7712228399269883,1.5308188164625325,-0.6282812634478052,-1.679430595472661,-2.4390265720082054
2026-03-18,PTEN,0.1135349273354187,09:30,09:45,1,0.08927576601670188,-0.11524638152545488,1.2321961079802215,-0.2319109461966451,0.20452214754215675,-1.1429203419635197
2026-03-18,SNDK,0.15056545038472224,09:30,09:45,1,-4.018169318321934,-1.4476042497847943,1.737120872725867,3.1485654404361574,-2.5705650685371393,-5.7552901910478
2026-03-18,STX,0.10310953657343713,09:30,09:45,1,0.25880082346886035,3.0169962917632,1.8396578322676636,-3.0414988201082127,-2.75819546829434,-1.5808570087988032
2026-03-19,CVI,0.1690526475191252,09:30,09:47,1,5.53495002939449,2.291430849193982,-0.7835849549356418,-4.205189382642416,3.243519180200508,6.318534984330132
2026-03-19,HTFL,0.1266421616197142,09:31,09:58,1,4.455169867060557,0.5010061042414808,1.308574057268436,3.4399999999999986,3.9541637628190767,3.1465958097921214
2026-03-20,AXTI,0.26895015744438444,09:30,09:45,1,4.63997013876691,0.8722884382722051,1.9894075945101053,-9.25662680826157,3.7676817004947045,2.650562544256805
2026-03-20,LITE,0.18260514982782428,09:30,09:45,1,6.918358602504947,-0.4223985719804877,0.261197304813109,-10.164992552419516,7.340757174485434,6.657161297691838
2026-03-20,SNDK,0.1662286629331018,09:30,09:45,1,7.173361324783542,2.2226748979249344,4.599699252678933,-8.062637504853122,4.950686426858608,2.573662072104609
2026-03-20,STX,0.1097152701954005,09:30,09:46,1,4.8848726372533235,2.724369402187201,1.0457551098714855,-5.213379469434843,2.1605032350661224,3.839117527381838
2026-03-23,AXTI,0.13082459097084653,10:15,11:55,1,-6.637222773915928,-2.4386027324106188,-0.21767989643570268,16.567191173810826,-4.198620041505309,-6.419542877480225
2026-03-24,AXTI,0.2747018398660681,09:30,09:46,2,-5.052628671221726,-3.029329945691906,1.2123918980617046,7.237512742099894,-2.02329872552982,-6.26502056928343
2026-03-25,AXTI,0.292125317503126,10:38,11:04,1,0.7455215085444786,-1.0306545278174297,0.05739859093389412,0.11894142134998287,1.7761760363619084,0.6881229176105845
2026-03-25,DELL,0.13143469524489437,09:31,10:51,1,-1.1014179043017656,-1.6459981725941062,1.4074178978696228,3.5384788478848073,0.5445802682923406,-2.5088358021713884
2026-03-25,HTFL,0.1695099328594296,09:32,09:45,1,2.497882621683352,0.7715271632093198,-0.19694020028053494,-2.5650035137034455,1.7263554584740324,2.694822821963887
2026-03-25,LITE,0.16311007704302916,09:34,09:45,1,0.6968656601793293,1.0293366712656298,-0.5011938852629882,-2.522941546197366,-0.3324710110863005,1.1980595454423175
2026-03-26,DELL,0.14989718108176353,09:37,09:58,1,4.042706203135649,2.1402451850965756,1.7823211071651996,-3.7436374582672016,1.902461018039073,2.260385095970449
2026-04-06,INTC,0.11935658749901301,09:30,09:52,1,1.6063347539713229,-0.83770516054872,-0.0424947180883688,-0.22602201257861942,2.444039914520043,1.6488294720596917
2026-04-06,LITE,0.1242313273988751,09:30,09:45,1,4.787438423645317,1.4324706491118318,-0.8385042856661119,-6.7303978370027,3.354967774533485,5.6259427093114285
2026-04-06,MRVL,0.11327071520165855,09:30,09:45,1,-0.06826650835693691,-0.3579584589503932,0.841391635033852,0.05481955230699498,0.28969195059345626,-0.9096581433907889
2026-04-07,INTC,0.11118403064993543,09:34,09:45,1,-1.584624976021479,-1.5946598268238004,0.004328911448091444,1.9747615836624544,0.01003485080232136,-1.5889538874695703
2026-04-08,AAOI,0.1658259528598276,09:30,09:49,1,-5.0678769572185836,-1.0822446281992002,1.0451157768187123,6.0581841432225,-3.985632329019383,-6.112992734037296
2026-04-08,INTC,0.1356758015138393,09:30,10:45,1,-1.7147906725218887,-0.9793384337660006,-0.19215242423182052,6.511333875191894,-0.735452238755888,-1.5226382482900682
2026-04-08,STX,0.13629365147212824,09:30,10:11,1,2.215009006880665,0.34235413217626565,0.3002701147312428,-1.342421923906234,1.8726548747043994,1.9147388921494224
2026-04-08,UNH,0.12203344746053046,09:30,09:45,1,1.1194206199221477,-0.05852277352490652,0.4760177259523788,-1.9439102564102528,1.1779433934470542,0.6434028939697689
2026-04-09,AAOI,0.29101926876572626,09:30,10:12,1,4.270677528170537,1.9171708562899674,0.017106534848612243,0.44076097193446184,2.3535066718805693,4.253570993321924
2026-04-09,AMAT,0.10051960449913078,09:31,10:16,1,-0.9489080121729903,-0.6071072098897611,-0.1090901026880422,3.233007566613444,-0.3418008022832292,-0.839817909484948
2026-04-09,AVGO,0.10997502700189665,09:30,09:47,2,-0.8629184017462032,-0.3563683251436295,-0.6737577382084066,0.7408458699971643,-0.5065500766025737,-0.1891606635377966
2026-04-09,COHR,0.12144514043515908,09:30,09:52,1,3.740225653005601,-1.1659141376396518,1.0292791762747073,-0.7786312849161869,4.906139790645253,2.7109464767308937
2026-04-09,GLW,0.15179079930607986,09:30,10:08,1,0.3488737681839385,0.03487741581418682,-1.2734544301542117,1.1436740528949274,0.3139963523697517,1.6223281983381501
2026-04-09,INTC,0.22613255361316686,09:30,11:23,1,-1.5455134596211344,-1.1779665147936114,-0.4715324577124914,5.616438356164388,-0.36754694482752304,-1.0739810019086429
2026-04-09,LITE,0.17868989114053768,09:30,10:11,1,5.245046023154573,-0.3060896832984062,0.28783131648429805,-1.9627192982456076,5.551135706452979,4.957214706670275
2026-04-09,LRCX,0.11938642643553576,09:30,10:15,1,-1.2066646860764572,-0.5253806381878535,-1.4611496177257206,4.192002577215792,-0.6812840478886036,0.25448493164926345
2026-04-09,MRVL,0.11655264473543192,09:30,09:51,2,-1.5972708923047494,-0.1858507856778563,-1.3689979508597605,0.8112311378252413,-1.4114201066268932,-0.22827294144498889
2026-04-09,NBIS,0.15355155387632813,09:44,09:52,1,-1.8864467565224319,-0.9222762844925686,-0.02848308077500552,9.088000000000008,-0.9641704720298633,-1.8579636757474263
2026-04-09,SNDK,0.16285825780569652,09:30,10:15,1,-1.6021064301552017,-0.5853193394705687,0.27704936733978547,4.202770842512349,-1.016787090684633,-1.8791557974949873
2026-04-09,TER,0.1538647582708339,09:30,10:13,1,0.1336169804598534,-0.5259443795978409,-0.9209625402243475,1.172222222222219,0.6595613600576943,1.054579520684201
2026-04-10,ALAB,0.12445339841261882,09:30,10:10,1,-4.063826185101579,-0.6506590579861214,-2.2765925914918808,10.636086988792414,-3.4131671271154578,-1.7872335936096984
2026-04-10,AMAT,0.12586884917873453,09:30,10:11,1,0.9119437213338281,1.2248391501126759,-0.06107928829407758,-0.7527950310558973,-0.3128954287788478,0.9730230096279057
2026-04-10,AMD,0.1041897024522962,09:30,10:11,2,-1.4691625404779494,0.04154678195387986,1.0059619585336173,2.5188284518828485,-1.5107093224318293,-2.4751244990115664
2026-04-10,AMZN,0.10321542362639224,09:30,09:46,2,-0.7797801795038701,-0.23132897984814846,0.33797808835060983,1.3026201151745687,-0.5484511996557216,-1.11775826785448
2026-04-10,ANET,0.13677936569248406,09:30,09:45,1,-1.2954910501599293,-1.2601936483567218,0.7186922543508285,-0.10844516741222998,-0.03529740180320751,-2.014183304510758
2026-04-10,AVGO,0.11082937805942206,09:30,10:00,2,-1.553643914624233,0.522797808185639,0.1360874281888957,2.954784728763782,-2.076441722809872,-1.6897313428131286
2026-04-10,BE,0.1708319448855664,09:30,12:33,1,0.06384744442446985,0.19441437039590098,0.5378374465884601,2.977514208055343,-0.13056692597143113,-0.47399000216399023
2026-04-10,CRWV,0.13630749554560917,09:30,10:02,1,-2.929799666110174,0.4268426682353633,0.3373782545749962,9.064640410958912,-3.3566423343455374,-3.2671779206851705
2026-04-10,FCX,0.10484833288976758,09:30,09:45,2,-1.144783493794708,-0.3025486990663501,0.24031960548606804,0.8923259964306984,-0.8422347947283577,-1.385103099280776
2026-04-10,GLW,0.16551236802295355,09:30,09:45,1,0.23529839883552206,0.04187455008824527,-0.1989892818272181,-0.7821099588668279,0.1934238487472768,0.43428768066274015
2026-04-10,INTC,0.24606317650670184,09:36,10:42,1,-0.01794358070203057,0.514814559410178,0.2269825180026362,1.3816644993497995,-0.5327581401122086,-0.24492609870466675
2026-04-10,IOVA,0.145387090164526,11:10,11:15,1,3.970752269779502,3.6675531969321944,-0.1845666687834336,-7.2681704260651685,0.3031990728473075,4.155318938562935
2026-04-10,KLAC,0.1308113973896199,09:30,09:50,1,0.2705332168383424,0.358179459465068,0.6652310263244249,-0.5109806479669521,-0.0876462426267256,-0.39469780948608246
2026-04-10,LRCX,0.16175493176172528,09:30,09:45,2,-2.680720818836823,-0.3894588517942358,-0.3772174086542748,0.18048141041473453,-2.291261967042587,-2.303503410182548
2026-04-10,MRVL,0.14599957506513994,09:30,09:46,1,-1.6698189614102004,-1.0228105329441672,2.04895092032711,3.833090732654054,-0.6470084284660331,-3.7187698817373107
2026-04-10,NBIS,0.23392316674596336,09:30,11:42,1,0.27333516785912715,0.28977576694410156,-0.3348427150746313,7.41742966230492,-0.016440599084974417,0.6081778829337585
2026-04-10,SMTC,0.11125040576340961,09:30,09:45,1,3.7218802936194275,0.6786903161346609,-0.15471497773230186,-7.480998914223669,3.043189977484767,3.8765952713517295
2026-04-10,SNDK,0.2361192965097303,09:30,10:24,1,0.3469112239947135,0.19983274859085182,-0.9901637259583111,-2.5161622518450666,0.1470784754038617,1.3370749499530246
2026-04-10,TER,0.15769960414326567,09:30,09:45,2,-0.9881645667860156,-0.0425413280289509,0.0600654361118243,-0.7979296959240822,-0.9456232387570647,-1.04823000289784
2026-04-13,AAOI,0.369165643300968,10:25,11:04,1,-3.8955689095746324,-3.2625198494583714,-1.0365574190501197,3.076819497744565,-0.633049060116261,-2.8590114905245128
2026-04-13,ALAB,0.2559405674564357,09:30,10:34,1,-3.3784278423145553,-1.8118525292383592,0.03345064634493975,9.740148674429317,-1.5665753130761961,-3.411878488659495
2026-04-13,COHR,0.1876805512306141,09:30,09:45,1,-1.232732111176826,-0.5091174406494963,-1.5895672449945972,0.7293540474243798,-0.7236146705273296,0.3568351338177713
2026-04-13,CRWV,0.22715624225990827,09:33,14:31,1,-0.09536381781890507,0.1905516453305623,-0.8144275384264537,5.799952026864963,-0.28591546314946736,0.7190637206075485
2026-04-13,INTC,0.21456387831237578,09:31,09:46,1,-1.4112893130965494,-0.6191632989221227,-2.4033024666793166,4.808620135091668,-0.7921260141744266,0.9920131535827672
2026-04-13,MRVL,0.1932076753668328,09:30,09:45,1,-0.39973721930244455,-0.27255643115180445,-1.4361854772282894,1.0002308224975165,-0.1271807881506401,1.0364482579258447
2026-04-13,SNDK,0.19334629019709815,09:30,09:45,1,-0.9937214880877936,-0.6937551467718233,-2.9569957239118643,9.849991638651346,-0.29996634131597033,1.9632742358240707
2026-04-14,AMD,0.1072482903680183,09:30,09:46,1,-1.8104069931764097,-0.3630598655499386,0.6586082778390209,2.1097722086552695,-1.447347127626471,-2.4690152710154307
2026-04-14,ANET,0.13378382316078552,09:30,09:45,1,-1.671230556743072,-0.7508138714905934,0.5836890566899,0.27274498344047604,-0.9204166852524787,-2.254919613432972
2026-04-14,APH,0.10463929787041937,09:30,09:45,1,-1.4134354493216792,-0.2875281851593604,0.14385341273902927,0.6424996618422663,-1.125907264162319,-1.5572888620607084
2026-04-14,AVGO,0.1382711659307796,09:30,09:57,1,-0.5010802184177996,-0.3330528125362521,0.04166596220184108,0.7673987827467643,-0.16802740588154752,-0.5427461806196406
2026-04-14,BE,0.22324770792894388,09:30,09:48,2,-7.584231226400768,-3.110410184508127,-0.182571580110234,7.988953545714561,-4.473821041892641,-7.401659646290534
2026-04-14,COHR,0.1604541470268408,09:30,09:45,1,-2.100848009375309,-0.9979097828153647,-0.24873478774759042,-1.1322063832471252,-1.1029382265599443,-1.8521132216277185
2026-04-14,CRWV,0.2723705815371611,09:30,10:03,1,-1.1761164085084288,-0.1164242905842073,-0.711891351316494,1.9531080081778285,-1.0596921179242216,-0.46422505719193485
2026-04-14,CVNA,0.11243906368746237,09:33,09:45,2,-1.4646737643865164,0.6303494434631165,0.2660998642040016,2.5561643835616543,-2.095023207849633,-1.730773628590518
2026-04-14,IREN,0.19007485374863986,09:30,11:48,1,-2.830181739506715,-2.154772581642898,-0.06328710313107438,4.652447784285574,-0.6754091578638168,-2.766894636375641
2026-04-14,KLAC,0.11340389795651751,09:30,09:45,2,-1.8390184663379838,-0.6593822889321641,-1.4593316316446348,0.4002795248078339,-1.1796361774058197,-0.3796868346933491
2026-04-14,LRCX,0.1447070756277098,09:30,09:45,1,-1.60789944467221,-0.5280430599692865,-0.2546745639165334,0.20415294918247895,-1.0798563847029234,-1.3532248807556764
2026-04-14,MRVL,0.17936319126918998,09:30,09:45,1,0.35199508672673296,-0.09479628667159756,0.39523930783482086,-1.704503710234384,0.4467913733983305,-0.0432442211080879
2026-04-14,MU,0.11534704789038908,09:30,09:47,2,-3.84055224189432,-0.3564150729435271,-1.2050106467260704,7.153793024058941,-3.484137168950793,-2.6355415951682497
2026-04-14,NBIS,0.2905919141490756,09:30,09:49,2,-2.853820905262583,-0.5578777637999519,-0.6058217923562498,0.5027932960893766,-2.2959431414626312,-2.2479991129063333
2026-04-14,OSCR,0.1833957260590986,09:30,09:45,1,2.6734876940119,1.0436300101067733,0.13762297225197795,-3.2911392405063356,1.6298576839051269,2.535864721759922
2026-04-14,SMTC,0.1082950266038496,09:30,09:45,1,2.459464575446195,2.4297899073275913,-0.399217487472504,-3.4338672523704927,0.02967466811860353,2.8586820629186986
2026-04-14,SNDK,0.27436170204426236,09:30,09:45,1,-2.6806639139411104,-1.1398122613742079,0.3456480235138446,-2.0238169332586486,-1.5408516525669025,-3.026311937454955
2026-04-14,STX,0.13003263001444965,09:30,09:45,1,-2.7611984282907573,-1.493497608291775,-2.0454473119244576,2.5423076923076993,-1.2677008199989823,-0.7157511163662997
2026-04-14,WDC,0.12910404027755118,09:30,09:47,1,-3.489130560119925,-0.8847810373075091,-0.027315204104706337,2.086440229132114,-2.6043495228124156,-3.4618153560152187
2026-04-15,ALAB,0.3008849600768604,09:30,09:45,1,-0.8652492668621621,-1.6948174898119954,-1.0780458852950665,0.5851717479080198,0.8295682229498333,0.21279661843290443
2026-04-15,AMD,0.1146946676465368,09:30,09:45,2,-1.8402847456198241,-1.3751742082981626,0.17183544026652192,1.2354879196736723,-0.4651105373216615,-2.0121201858863462
2026-04-15,AVGO,0.11223083181492921,09:30,11:15,1,-0.8634580674682905,-0.9113810491612622,-0.08358299613390037,1.726172155535033,0.04792298169297171,-0.77987507133439
2026-04-15,BE,0.4187810360668198,09:30,09:46,3,-0.13713931722502612,3.1917759011307725,-1.1647238567407074,-2.3858992214434105,-3.3289152183557986,1.0275845395156813
2026-04-15,COHR,0.14082920633814733,09:35,09:45,1,1.1331473643709111,0.3007909260345093,-0.6085396996583683,-1.6937799043062252,0.8323564383364018,1.7416870640292794
2026-04-15,CRWV,0.281294384380258,09:30,09:45,1,-1.157325383304938,-1.3387170943085196,-0.7368114756872395,-0.9430025869982428,0.18139171100358165,-0.42051390761769847
2026-04-15,IREN,0.25430277160793757,09:30,09:45,2,-2.1502979199197068,-1.9548742851967666,-1.1224167248420334,3.343915343915338,-0.1954236347229401,-1.0278811950776734
2026-04-15,ORCL,0.11443220246308106,09:32,10:43,2,-0.637970457499707,-0.11899258134203275,-1.5627548266142781,1.7376715201629755,-0.5189778761576743,0.9247843691145711
2026-04-15,RGTI,0.16112607426038483,09:30,12:55,1,-3.8220488466757137,-1.8664175500996307,-1.3938888693014526,6.965034965034977,-1.955631296576083,-2.428159977374261
2026-04-15,RVMD,0.38771150896938367,09:30,09:45,2,-2.816537224868349,-1.3428146354579669,-0.31525074866356856,1.8995384924085368,-1.4737225894103823,-2.5012864762047804
2026-04-16,AMD,0.10169272302414734,09:30,09:45,1,-1.8249963264245044,-0.7007540893231525,0.47774498288124123,5.007736140986441,-1.1242422371013518,-2.3027413093057456
2026-04-16,APP,0.14029705626152267,09:30,09:45,1,1.6584282460136723,1.2225433374573496,-0.6883156063832006,-3.7148760330578567,0.4358849085563228,2.346743852396873
2026-04-16,AVGO,0.13000527681140528,09:30,09:50,2,-1.286049614593849,-0.2136274247419812,-0.5758645999971629,0.8506329113924016,-1.0724221898518678,-0.710185014596686
2026-04-16,COIN,0.11229712222610422,09:30,09:45,1,-1.6979285384260012,-2.165353553253936,-0.011420501894228607,1.1544303797468292,0.46742501482793486,-1.6865080365317726
2026-04-16,CRWV,0.2416311267549136,09:30,09:45,1,-0.6813131313131313,-1.8680110472381035,-1.4637335989804194,-0.3583930655109202,1.1866979159249722,0.7824204676672881
2026-04-16,HOOD,0.20001098391236405,09:30,09:45,1,0.8352063007874897,-0.9193883209533407,1.04130045965841,-2.657248570467552,1.7545946217408304,-0.2060941588709202
2026-04-16,INTC,0.121434029983291,09:33,09:46,1,-1.582160194174765,-0.7857989437245951,0.8874869497719219,5.467426459263813,-0.7963612504501698,-2.4696471439466867
2026-04-16,IONQ,0.39764098109378954,09:30,09:45,1,-4.285899836180675,-1.548652276040271,0.8297959104359434,0.29206919793305364,-2.7372475601404034,-5.115695746616618
2026-04-16,IREN,0.24477305265202265,09:30,09:46,1,-0.5349325288356777,-2.0230180074644655,-1.3614584836384198,-4.054733876647553,1.4880854786287878,0.8265259548027422
2026-04-16,NBIS,0.253645875071699,09:30,09:50,1,-0.5419449634293018,-1.0790373785195868,0.43577352942079195,-0.9940119760479038,0.537092415090285,-0.9777184928500937
2026-04-16,ORCL,0.14285505237461082,09:30,09:52,1,-1.2013157894736848,-0.19868035359212882,-0.604592430617242,1.0939802743453075,-1.002635435881556,-0.5967233588564428
2026-04-16,QBTS,0.3779631702491497,09:30,09:45,1,-4.878734538534732,-3.220310672585748,-1.85156481390026,-2.2500000000000075,-1.658423865948984,-3.027169724634472
2026-04-16,RGTI,0.2709497480428127,09:30,09:45,1,-4.11806700345653,-1.8811370314797622,-0.4878794884092349,-0.4603580562659859,-2.236929971976768,-3.6301875150472953
2026-04-16,RVMD,0.3684889906254052,10:16,10:57,1,3.0634221644458837,0.3069205995539637,-0.19078038124022617,-2.287774500163886,2.75650156489192,3.25420254568611
2026-04-16,SOFI,0.12791889013445834,09:30,09:45,1,1.3992753623188465,-0.43852957014664334,-0.4131384668447106,-2.956167176350677,1.83780493246549,1.8124138291635572
2026-04-16,ZETA,0.10006337374142182,09:30,09:45,1,1.4749929398474984,0.3460870808583192,0.759753991475231,-2.5977653631284903,1.1289058589891792,0.7152389483722673
2026-04-17,AAOI,0.16962198567024966,09:30,09:45,3,-5.315279466708553,-1.394019645255968,0.6704970747968078,-0.7782343419250437,-3.921259821452585,-5.985776541505361
2026-04-17,AMD,0.1541317431081901,09:30,09:45,1,-0.8176709154113367,-0.22551709124330577,-0.4368251504956883,-0.9679715302491232,-0.592153824168031,-0.3808457649156484
2026-04-17,ANET,0.11289281075974067,09:32,09:45,1,-1.1112445784244505,-0.6971036219813628,-0.42447311612704725,1.2358615588498045,-0.4141409564430877,-0.6867714622974033
2026-04-17,AVGO,0.10816631183139247,09:30,10:20,1,-0.7905198548779786,-0.7500495641793744,-0.4060196609217538,1.3843851334497392,-0.040470290698604194,-0.3845001939562248
2026-04-17,COHR,0.1320142405882887,09:30,09:45,2,-3.3188021768402263,-1.5422927940317066,-0.7965014271143368,3.4513778524093652,-1.7765093828085197,-2.5223007497258894
