month,decile_20,decile_60,decile_120,quintile_20,quintile_60,quintile_120,le_-3%_20,le_-3%_60,le_-3%_120,le_-5%_20,le_-5%_60,le_-5%_120,decile_60_adr,decile_60_ind
2015-10-30,-1.7647564769520274,-2.1826815630817396,-4.5075578410281105,-0.5205917565775489,-2.4240842442188293,-3.7030039977839277,-0.12853809455510107,-1.7480341973903266,-2.104385608530539,-0.9178518075546158,-2.067838236126775,-3.613776449617227,-2.5238939857827143,-3.04254701080815
2015-11-30,-0.2360818276245569,3.559828777131589,-1.6122625383030769,-0.6739639943000028,-0.9342713373135338,-5.235102408532725,-1.22354419054491,-2.3995098166050592,-5.394419274361891,-0.3314641711519852,0.48737377967855244,-3.9563569511750973,4.020436591629236,2.4821308489281777
2015-12-31,0.22270791935151346,3.336680243767861,-1.806202039338513,-1.4351643313805011,-0.34421512322938996,-4.114790858538142,-1.371368814995379,0.27020266834979023,-3.405082432203301,-0.5537041085068173,1.0933488257252586,-3.2856590751550345,3.799974974153526,3.271236428153252
2016-01-29,3.3717410264639405,-1.2372926106404938,-2.2397554376655022,1.8561220202593143,-1.6047698887111186,-2.8154794515846677,1.956442461359762,0.9704266533316149,-3.1073118800488926,2.371256831200671,-1.768984141821318,-2.822716397892199,-1.1327960040515308,-1.2328518596669253
2016-02-29,-1.3392138723005738,-7.193052958436869,-2.2103695934919227,-0.9149456311815068,-5.977461413244021,-4.2053309548377635,-0.25651735290538236,-3.6180493000681144,-2.9461532193687385,-0.9703332963955112,-6.21054193294153,-4.294280897515,-6.7069204452396,-1.3084635332101349
2016-03-31,-3.8031581818574836,-5.669908563938428,0.07639966738450289,-3.2601109972480007,-5.964986118428211,-3.5562739141411304,-1.2127773760963816,-3.8066753614196482,-1.0160399974323038,-3.0904890587498177,-5.615490737546958,-3.2486840273099697,-5.703261437731771,-0.9794731496010556
2016-04-29,0.42655204892712867,3.63126870890673,6.999683025135516,0.2604684453683061,1.2677919083118714,2.1210327342194013,-0.375094797902237,0.4221914153692313,2.446281545006813,-0.0617869357223522,1.1203601840680486,2.2624393851465574,3.271245614703245,0.4303160419121756
2016-05-31,-1.919222494328383,3.604830927690674,11.278567583953443,-2.6329474247291067,1.0689599265361116,8.500978105185887,-2.850299118452087,0.5325240148210838,5.537460124280017,-2.6535805710947913,0.29413174675619125,6.801352222375804,4.275460141284639,2.670915667147829
2016-06-30,2.6853673578390227,6.843177546255745,12.194232867306319,1.60347151162669,3.76278910115466,10.615614954861872,1.9751374782363618,3.066062145077377,9.977681097338275,1.6668886374266032,3.705423229059789,10.785296181626121,6.749428974862808,6.503401363049787
2016-07-29,2.963196434632244,4.702571306114921,5.258166019284961,2.2791598762096514,3.947574095144704,6.6114836705359314,1.5240742580092967,2.836815190944059,6.46047953816167,2.0547697340054496,3.834749296306092,6.709603123664083,5.102125890271654,3.603744042260683
2016-08-31,-0.9593961206511815,4.498208352480473,4.267176786779818,-1.061390685666369,7.307978507427168,5.416458073656972,-1.6466333371729391,5.934838992438044,4.844528245868024,-0.9827638089593804,7.090502940478985,5.523400204261281,4.292363699576089,-0.22396209227049776
2016-09-30,1.3245906681622563,4.395027742433445,3.1755072887941758,1.7948368286786922,5.939848234240261,2.6518135843970962,1.8417133037388946,6.356182264186639,3.8159862287065978,1.9102323186031347,6.1714285467370615,2.3367095438728063,4.778125598212266,0.36709571403312763
2016-10-31,3.4567868909205024,2.4337395012419494,0.7504912173919975,3.545142805691018,1.3837633275485515,-1.5552275757269218,3.739299838588548,2.5697783282764366,2.0842792510013655,4.103725148659354,1.7439510331588093,-1.596233177945824,3.0291092059873512,5.058536518596383
2016-11-30,-1.2387526572536702,-4.414627577614524,-6.9084359349957705,-0.42042154506326046,-2.5806350941662206,-6.202363526470611,-0.3975452073103148,-1.9761971527933675,-4.046249445018278,-0.649847213374351,-3.3817332879832676,-7.402985079072139,-4.267286918340527,-0.8243217942335019
2016-12-30,-1.2144307375199925,-3.174808910998788,-5.48601581898482,-1.0606874336456915,-1.4303662304942808,-4.1454843809650574,-1.091285736109497,-1.1824315807953631,-2.797830413635445,-1.2731939875571456,-2.4658623073395955,-5.549295537780348,-3.630486427711839,-2.2550410246558217
2017-01-31,-1.1728038654631434,-3.6343358845265894,-5.187290651396599,0.23530582148050813,-1.627502869589818,-2.547917520155964,0.5182141311136156,0.24074660679358864,-0.7967095232349707,-0.45881639394185986,-3.0709694585836926,-4.651814271493125,-3.137887525791413,-4.053301447327959
2017-02-28,-0.18422320097821798,-1.162974426169149,-0.1279915226730581,-0.08108075006822764,-3.211533409521712,-2.9972960246276403,-0.3628841694266246,-2.241992500454563,-2.5114229895455513,-0.10901851291233171,-3.09597314943646,-2.4297259979036925,-0.8326217616764648,-3.232515248290914
2017-03-31,-0.7380724249963532,-0.4315626075753649,1.8255103193110487,-1.3528062638253533,-2.411528587804721,-2.0819006322992752,-0.3088041988904706,-0.6056850874502755,-0.6885273953771534,-1.4750965951548554,-2.477649218475873,-1.8987090371825293,0.8826051310858143,-5.445096991294845
2017-04-28,1.0648782897916766,2.1024385174640803,2.760831415847056,-0.6222156170058634,-0.246738593021384,0.5728089515734257,-0.2922061557913987,0.18479812414779356,1.1337698216964698,-0.05227056178011723,0.8171674202659278,1.051994084428017,2.487319454751899,-1.787039188589321
2017-05-31,2.0290876031509524,2.4358748620185953,3.999827213897006,1.4167982193598279,1.5304531616161783,2.7258980894774023,1.2925918023515386,1.2719653492642489,1.4117543885512431,1.5603471275605238,1.6791263291968868,2.7419496857314947,2.445602317458958,-0.2237550027804403
2017-06-30,0.6697428124801857,-0.19018541655383897,0.5549962305623926,-0.267613191731792,0.26498594737299247,2.666192893028126,-0.35543149302444493,-0.12504407837352485,1.4744472955960675,0.45188780694255803,-0.5873173830704889,0.9439157266863707,-0.26466361839531716,0.7173345567866818
2017-07-31,-1.5195885122354542,-1.9980165977769977,1.1048973358766108,-0.5943919675475307,0.5371918349579411,4.012369339377503,-0.42252700707875224,0.21003957499019182,3.1364606258995558,-1.140746866425519,-1.4598543719642616,1.7822058512207053,-0.9827955367083906,-2.0401593129023388
2017-08-31,0.025877761302277043,-1.0291558788736084,3.2091915215271314,1.5388878848712615,0.2484799475863198,4.65335896528988,1.4841179840301502,0.246827448517972,3.8780476317071098,-0.07404757923329376,-0.8790867217910013,2.617467974110426,1.1784096800587018,-1.0459264183800476
2017-09-29,0.11647766614182482,4.862341759736174,0.7819574339881381,0.03439643913734781,3.9612437419952875,0.16549840925684145,-0.5844284565411442,3.2276615851433546,-0.20090417652997677,0.1427430390230988,4.925316302763135,0.7974361758555436,5.030744292396895,4.0526555846155
2017-10-31,1.0875628018625605,3.579876573448695,0.7564193885784884,1.3095072448407634,4.1234751615452305,2.668488299264279,1.3992191675547943,4.12299105218121,2.9418711395515618,1.064998841896927,3.684815252215503,0.9635312694403771,3.5862531478399196,1.513120969629336
2017-11-30,1.6816738707076253,-0.23340626673532475,-2.7807899897203927,1.2805859590394226,0.3934720678911539,-0.8190857077182515,1.490088250402308,1.0892662171796668,0.4342424758263652,1.7461476457375447,0.16227063186724122,-2.063014200537187,0.2277288774640904,0.5119858348550588
2017-12-29,-0.03938081925381624,-1.7104506069535736,-2.1573713627216704,0.9399049249541533,-0.45280923397983486,0.18247416731704386,0.7730191403060049,-0.19016984585306684,1.1100909171508175,-0.04855511662023232,-1.5099516780892563,-1.4418196598281703,-2.1805118669102175,0.4946419882706081
2018-01-31,-0.02931529075183807,0.6696356212247107,-1.8667336286801295,0.10301225292531586,0.015207647009299389,-0.17010306888324978,0.2777703763910888,0.4730169196891085,0.6061308486886278,0.2780320402276533,0.6728331500078365,-0.2853915788885338,0.009460799947280094,2.126087772037853
2018-02-28,-0.7988463489429284,-2.332407964747913,-2.256874188388193,-0.6574629770274412,-0.7908085825588975,-0.25877396900102884,-0.5892073716784694,-0.5679893824687926,0.7220194420516062,-0.7988463489429284,-2.332407964747913,-2.256874188388193,-2.2709218168283223,-0.9070797060000833
2018-03-29,1.4428180336543648,0.16925449101580767,-1.1377154274458057,0.7671336386617699,0.08781610190853414,0.8182299258295388,1.0331128138156065,0.2627428192516329,1.103831995772091,1.3737722365553084,-0.37892213476087816,-2.005933019517614,1.613780096008471,-1.570553592517154
2018-04-30,-1.360207100460702,-1.5762229031540975,-3.214772178300279,-1.0338425051584257,-1.2688791814137488,-1.4309394615176967,-1.132809091149216,-1.3158073392339333,-1.2798795470455988,-1.2690698019553996,-0.8612131288639032,-2.7920227043176253,-1.4701784598891963,-2.0268538121897186
2018-05-31,0.07192294019662776,1.363654384219028,0.8011057474247737,-0.7581774332206378,0.6734015540246305,-0.2504049746720587,-0.7535905769170036,0.7286114537337471,0.3641016052428978,0.4468670566398009,1.7198743451637326,0.8026304759694523,1.4086124497213008,0.09148683476354302
2018-06-29,1.3800424733727794,0.08678664569003144,-2.0963520890038208,1.7628632003813227,0.5260536267969913,-0.6629758683338712,1.8040054541000545,0.8885941339839212,-0.6993196173093322,1.2698333504806771,0.4963607804794709,-0.8043013930554032,0.4596967716184074,1.502714724757019
2018-07-31,-0.763870522905335,-2.453329075650857,-1.539854174038614,-0.22662900691984844,-1.351540961425661,-1.4436803718997921,-0.2510549670583806,-1.797744828192872,-1.4435537928040858,-0.8055315710000812,-1.8708610722487373,-0.4675182824941575,-2.2873949429861486,-0.4321842791955479
2018-08-31,-1.4017492355291787,-0.7864885500759157,-1.4438727075253972,-0.958728472480568,-0.2369705328799154,-1.1998098856843087,-1.0085761481648383,0.1363705398350802,-1.1662262949675828,-1.3932991514543225,-0.251167701502377,-1.274880326700339,-0.10950661646950219,-0.02549067381189296
2018-09-28,-0.5099686704934696,-2.1423051574636904,-3.100772479802355,-0.40921073945000813,-1.538329707939256,-4.234755274593161,-0.16415846677202214,-0.9530105954731736,-3.5410251444555083,-0.44259815684546727,-1.3959617324804279,-3.473532339785194,-1.8890868741924118,-2.5391051785188785
2018-10-31,0.008414023622702316,-0.6204410278633027,-1.7194821187118354,-0.13674055859140385,-0.9563920365591974,-3.2139944347418576,-0.07109307761498916,-0.7174470476443131,-2.6254806736773504,0.42746692081377036,-0.4801351890156121,-2.6932235342481987,-0.4165435745134621,0.15526094134946064
2018-11-30,-0.6091787797420091,0.021180526825075253,-2.276129518175414,-0.896402148774292,-1.749565717403603,-4.102649688856446,-0.4244654847803896,-1.3805100021100454,-3.2888169333692012,-0.48762246943329246,-0.9925300156472402,-3.7243772803911264,-0.04951160857922338,0.1326272055122254
2018-12-31,1.4701117104198398,-0.48873192118460507,-0.7942964335890278,0.6179484236939295,-2.8402267076264143,-3.4995318651809577,0.19391077408024343,-2.772148481302006,-4.27574120023594,0.7976800479109462,-2.111161991905603,-3.207290179685317,-0.6819043194885076,0.49043093010567357
2019-01-31,1.0543687213391044,2.9464795911626664,3.621961378445993,-0.1728062754414043,-0.7552349433075267,-2.2682744336961482,-0.30237138731113733,-0.39099498835466057,-1.5313964935652478,0.18857594907474204,1.8651773669605758,0.14168168361265654,2.5038844229112267,0.7682909770100593
