date,EQ precision-tier breakout,EQ all breakouts,EQ counter-trend long,EQ earnings drift good+muted,EQ in-play up mover,EQ in-play down mover (short),EQ bouncy ball (short),EQ boring stock violent move,EQ VCP damped sine,EQ Kell wedge pop,EQ DR-EP catalyst+retrace,EQ reclaim,OPT QQQ bull put Bullish_LowIV,OPT ASHR Bear Call Spread,OPT ASHR Bull Put Spread,OPT BJ Bull Put Spread,OPT GLD Bull Put Spread,OPT SQQQ Bear Call Spread,OPT TLT Bear Call Spread,OPT TMF Bear Call Spread,OPT USO Bull Put Spread,OPT XOP Bull Put Spread,OPT SPY 1-day iron fly (all days),OPT ETF 7-DTE long straddle,OPT UVXY combined,OPT ETF 45-DTE put-spread roster
2021-05-01,-0.6888131484433117,0.35647297117956134,-0.03871381491246393,-0.10547678358484727,0.11313779281405478,0.08659373593338851,0.06276171082072592,-0.46924747646752163,-0.570539474329269,0.6230336637464869,0.2383301478037188,-0.5314543862250719,,,-0.33417365029831164,,-0.14971242168680884,0.1282786704327715,,,-0.050415015627871075,0.2472439603176068,-10.363167129450074,0.21662750591658425,,0.09186345301614897
2021-06-01,0.1904570183367055,0.09431251465666744,-0.07360291046151338,,0.00820800245022346,-0.19706097424675453,-0.2382113128022843,,-0.2143643738529575,-0.10336539322028283,0.018067301681286698,0.1271072535255642,0.26541597806166267,0.017342412317039476,0.0012970624349683268,,-0.44941379026902173,0.1061002178649237,,,0.06312421527065165,-0.7308711124630288,6.016779144384832,0.00032056284568739493,0.0793186069656652,-0.042441207703531866
2021-07-01,1.7697084331316884,-0.026572792151302392,0.02783368825525455,-0.0003287126674642496,0.2246053362545192,-0.45249076273798683,0.7726734992196453,-0.23804015114144006,-0.046568243441297445,-0.37686663036226487,-0.7623450416890251,-0.13214511492832412,0.2502921714474302,0.07485731964033057,-0.0096420493408468,0.04235266272189347,0.11500655835350655,,,,-0.13611940741420098,-0.27929143690506064,-21.214787474137704,0.17651896370192127,0.15825336629331033,-0.020818649484405635
2021-08-01,-1.0925356548936886,-0.3567332506540793,0.22582763428514402,0.05706158631545808,0.14720936586560088,0.09609758833905603,-0.2973532388393418,-0.03394401959015015,-0.03861710655593206,0.17798985186623734,-0.0013525797811166917,0.07568883083516675,0.25871742214235105,-0.07162474960364146,0.0485896368894934,,-0.1456775177260488,0.13478202548625084,,,0.06522500295584757,0.18473166287277687,3.7064516030962946,0.3109572505046271,0.09849973112807232,0.1175307639424589
2021-09-01,0.7178725196533021,0.046844481969715406,0.027831435977552367,-0.8590703211755288,-0.4467334555247381,0.02099631535883312,0.023723985647903196,,-0.11385086979012615,-0.41611798412811,0.4940810400450852,0.1626733514859941,,0.06948830112974115,-0.012920133785804025,,-0.2624532705293914,,,,0.097253336068702,0.18400752353007346,-1.8936074642527114,0.02723824171502674,0.0603633513840982,-0.0692612881926536
2021-10-01,0.249566215829398,-0.21246796821880234,-0.06752599342491265,0.2636507780762185,0.37831058527756206,-0.03794636175467775,-0.5634757615724091,-0.480053725426312,0.3696733196882987,-0.11391573755628687,2.144758476101836,0.39097268733421725,,0.06477479255144328,0.015342492393552742,,0.1606650995594477,0.0846522366522367,,,0.08829985869503851,-0.5419018257325492,2.200220078878005,0.06400853338438303,0.020742595079265604,0.11657840466225206
2021-11-01,-1.1645934885049214,-0.814956075614534,-0.12930825608967314,-0.2534378343324396,-0.36967914325147544,0.28438053730024904,1.5455103900096456,0.02720617360969695,-0.7122296830866163,-0.5721069469387522,-0.7891684368712611,-1.0578223006963503,-0.04449295195807279,0.049710793082886076,0.017611492159824226,,-0.6188561316147382,,,,0.05971703858766422,-0.3998200091727987,12.315823332768955,-0.012088731156904361,-0.012586373656029246,-0.16710100561522748
2021-12-01,-1.227454221948916,-0.9450213710763332,0.1993064375120139,,-0.024860075233756284,-0.6316674664224059,-0.3952634118615873,,-0.19181127566130826,-0.5473292454881721,-0.7342882133179237,-0.46592992077965345,,0.034368742368742294,0.034802337944932774,0.05621204975262397,0.15503086872719088,0.13494593972854838,,,0.06896797334944288,0.19211994134731905,-22.47624778280495,0.08143586094580738,-0.05803708304714102,-0.08315297798404998
2022-01-01,-1.61156954011209,-0.7374461915248086,-0.02491579019057562,0.10370900553183131,-0.08942257152624317,-0.2605948776582642,1.3412772383376965,,,-0.6427539631080885,-0.10639505225072025,-0.6010890623096914,,-0.0170945915669669,0.0068179695526291,,,,,,0.03145308825755305,0.17170150777194604,3.1077942726366214,-0.04236908143404684,-0.19776769309698833,0.01392103330885429
2022-02-01,0.8098476471000837,0.08447457907132173,-0.016640984189954532,0.8639487335023344,0.03332447992164175,0.021384688723778546,0.14599227383211322,-0.9522302551344813,3.0456024727597986,-0.4194362402899838,-0.712167723831106,-0.3369239015819655,,,-0.5489212564543889,0.07821189276950602,,-0.478406271265506,0.19573602749941388,,0.048667339474726096,0.18526413564015273,4.373078090507037,-0.11285712842553089,0.02630897953757665,-0.0960775157912238
2022-03-01,0.6824692015458335,0.13897934023518385,0.3877495830480897,,-0.05641231865729802,-0.23211080087019473,-1.3560108308145555,,-0.14257187581239786,-0.5099057605552249,-0.06939412543712457,-0.10152614830362847,,0.10163020491111656,-0.2394514144507073,,,0.1729988674623334,0.19735241343286225,,0.0858093996678809,0.21957568425608312,-10.775409652167946,0.045277121135239955,0.03332771164790073,0.0021813098055147788
2022-04-01,-1.381391903878371,-1.2941195692018155,-0.5545718990250301,-0.8107541622151251,-0.2732008663707849,0.1766656111665879,-0.8611888342911294,0.23459411025405563,-0.6506459302960382,-0.7473687421659416,-1.294516707220582,-1.0896384897114757,,0.0556776401892681,-0.5440966386554622,-0.30210103163864216,,-0.7582449301540636,0.21807104366083632,,0.08538465346590753,0.23300997094848094,-13.023671780448645,-0.14231453909918523,0.10687260099184076,-0.3355799076180454
2022-05-01,-0.5519004164296197,-0.8480321187437537,-0.1675056566699734,,-0.3706992554050773,-0.3434290281828816,-0.33159569543481543,0.5402496834507172,-0.36995187300124033,-0.3758241756557959,-0.7291439459269349,-0.7446274698810155,,,0.034167489073734666,0.05015111448762305,,,-0.12502633547538372,,0.06661526820250935,-0.10926091248080722,-5.592595828667196,0.03161888218268162,0.1261081136000314,-0.058978316048151236
2022-06-01,-1.6766566069655324,-1.5825761321093053,-0.08091203166316469,,-0.36879360081685053,-0.09509481502792323,-0.2803006568604402,,-0.57653846106525,-0.8200479147250904,-0.888029851377213,-0.6357558140362125,,-0.17238877186442733,0.03823752831236095,,,0.03731638707975138,-0.015801096904004774,,-0.27577880553260337,-0.40332492046366386,1.1722014213241907,-0.10308958792451313,0.05580916315963945,-0.10960745691298235
2022-07-01,,-0.08745265721157124,-0.02853461130601962,-0.17573942303141907,0.4505502294820829,-0.9356552259332473,-0.3306583223461097,0.45242524580324445,0.07634950863322454,0.2433917311648459,-0.37777107110565306,0.3637556225257503,,0.015543014859433482,-0.40007412161481926,0.05089680082559332,0.1488492474250352,0.21635025953328438,-0.045918885333899886,,0.14716093368577113,0.2538687703680054,14.718176169391786,0.010401011879140507,0.01394485292633194,0.13654916338707448
