sym,entry,expiry,strike,entry_px,delta,dte,mark_cov,dark,ret_A,ret_B_day1p5,ret_C_day1p5,ret_B_day2p0,ret_C_day2p0,ret_B_day2p5,ret_C_day2p5,ret_B_day3p0,ret_C_day3p0,ret_B_cum1p5,ret_C_cum1p5,ret_B_cum2p0,ret_C_cum2p0,ret_B_cum2p5,ret_C_cum2p5,ret_B_cum3p0,ret_C_cum3p0,month
LRCX,2026-01-29,2026-03-06,280.0,8.406499618530274,0.2655999958515167,36,0.6,True,-0.894902765750885,-0.894902765750885,-0.8746802806854248,-0.894902765750885,-1.0,-0.894902765750885,-1.0,-0.894902765750885,-1.0,-0.894902765750885,-1.0,-0.894902765750885,-1.0,-0.894902765750885,-1.0,-0.894902765750885,-1.0,2026-01
LYFT,2019-11-21,2019-12-20,51.0,0.9664999785423278,0.27230000495910645,29,0.85,False,-0.8618727326393127,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,-0.8618727326393127,-0.9653388516816577,2019-11
LYFT,2019-11-25,2020-01-03,55.0,0.8765000047683715,0.2304999977350235,39,0.6153846153846154,False,-0.90473473072052,-0.90473473072052,-1.0,-0.90473473072052,-1.0,-0.90473473072052,-1.0,-0.90473473072052,-1.0,-0.90473473072052,-1.0,-0.90473473072052,-1.0,-0.90473473072052,-1.0,-0.90473473072052,-1.0,2019-11
LYFT,2020-02-04,2020-03-06,55.0,1.6265000047683715,0.3197999894618988,31,0.45454545454545453,False,-0.7519212961196899,-0.15554875135421753,-0.15554875135421753,0.5760835409164429,0.5760835409164429,-0.7519212961196899,-0.9548109449760944,-0.7519212961196899,-0.9548109449760944,0.5760835409164429,0.5760835409164429,0.5760835409164429,0.5760835409164429,-0.7519212961196899,-0.9548109449760944,-0.7519212961196899,-0.9548109449760944,2020-02
LYFT,2020-02-10,2020-03-13,60.0,1.3265000524520874,0.2662999927997589,32,0.13043478260869565,False,-0.8692046999931335,-0.8692046999931335,-1.0,-0.8692046999931335,-0.9445910325627255,-0.8692046999931335,-0.9445910325627255,-0.8692046999931335,-0.9445910325627255,-0.8692046999931335,-0.9445910325627255,-0.8692046999931335,-0.9445910325627255,-0.8692046999931335,-0.9445910325627255,-0.8692046999931335,-0.9445910325627255,2020-02
LYFT,2020-02-11,2020-03-13,60.0,1.4565000476837158,0.2825999855995178,31,0.09090909090909091,False,-0.8808788061141968,-0.8808788061141968,-1.0,-0.8808788061141968,-0.9495365631269643,-0.8808788061141968,-0.9495365631269643,-0.8808788061141968,-0.9495365631269643,-0.8808788061141968,-0.9495365631269643,-0.8808788061141968,-0.9495365631269643,-0.8808788061141968,-0.9495365631269643,-0.8808788061141968,-0.9495365631269643,2020-02
LYFT,2020-06-04,2020-07-10,41.0,1.1265000047683715,0.26829999685287476,36,0.68,False,-0.5264092087745667,-0.5264092087745667,-0.952507768812752,-0.5264092087745667,-0.952507768812752,-0.5264092087745667,-0.952507768812752,-0.5264092087745667,-0.952507768812752,1.7017309665679932,1.7017309665679932,1.7017309665679932,1.7017309665679932,-0.5264092087745667,-0.952507768812752,-0.5264092087745667,-0.952507768812752,2020-06
LYFT,2020-06-08,2020-07-17,47.5,1.2465000095367431,0.2635999917984009,39,0.42857142857142855,False,-0.8688327074050903,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,-0.8688327074050903,-1.0,2020-06
LYFT,2021-03-05,2021-04-09,75.0,1.5264999809265136,0.22360000014305115,35,0.6666666666666666,False,-0.9846053123474121,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,-0.9846053123474121,-0.9321978377352262,2021-03
LYFT,2021-03-12,2021-04-16,75.0,1.9364999475479125,0.28189998865127563,35,0.6666666666666666,False,-0.9104053974151611,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,-0.9104053974151611,-0.9723728375378271,2021-03
LYFT,2023-02-02,2023-03-10,21.0,0.6364999952316284,0.262800008058548,36,0.2,False,-1.0,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,-1.0,-0.4603299346223363,2023-02
LYFT,2023-02-07,2023-03-10,21.0,0.8364999833106994,0.3133000135421753,31,0.09090909090909091,False,-1.0,-1.0,-0.589360429297283,-1.0,-0.589360429297283,-1.0,-0.589360429297283,-1.0,-0.589360429297283,-1.0,-0.589360429297283,-1.0,-0.589360429297283,-1.0,-0.589360429297283,-1.0,-0.589360429297283,2023-02
LYFT,2023-12-14,2024-01-19,17.5,0.45649998807907105,0.2791999876499176,36,0.6521739130434783,False,-0.9047097563743591,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,-0.9047097563743591,-0.9923329685260006,2023-12
LYFT,2023-12-15,2024-01-19,17.5,0.5565000119209289,0.3018999993801117,35,0.6363636363636364,False,-0.9218329191207886,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,-0.9218329191207886,-0.9937106923602728,2023-12
LYFT,2024-03-21,2024-04-26,23.5,0.656499976158142,0.275299996137619,36,0.6,False,-0.8728103637695312,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,-0.8728103637695312,-0.9489718197676512,2024-03
LYFT,2024-11-06,2024-12-13,17.5,0.5264999809265136,0.2630999982357025,37,0.7692307692307693,False,-0.9173789024353027,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,1.3998100757598877,2024-11
LYFT,2025-09-09,2025-10-10,20.5,0.4164999964237213,0.2540999948978424,31,1.0,False,-0.8715486526489258,1.8895559310913086,1.8895559310913086,5.611044406890869,5.611044406890869,5.611044406890869,5.611044406890869,-0.8715486526489258,-1.0,1.8895559310913086,1.8895559310913086,1.8895559310913086,1.8895559310913086,5.611044406890869,5.611044406890869,5.611044406890869,5.611044406890869,2025-09
LYFT,2025-09-10,2025-10-10,21.0,0.48649998927116395,0.27730000019073486,30,1.0,False,-0.9516957998275757,0.918807864189148,0.918807864189148,3.7142858505249023,3.7142858505249023,3.7142858505249023,3.7142858505249023,-0.9516957998275757,-1.0,0.918807864189148,0.918807864189148,3.7142858505249023,3.7142858505249023,3.7142858505249023,3.7142858505249023,3.7142858505249023,3.7142858505249023,2025-09
LYFT,2025-11-06,2025-12-12,24.5,0.8364999833106994,0.257999986410141,36,1.0,False,-0.5774058103561401,0.35505080223083496,0.35505080223083496,-0.5774058103561401,-1.0,-0.5774058103561401,-1.0,-0.5774058103561401,-1.0,0.35505080223083496,0.35505080223083496,0.35505080223083496,0.35505080223083496,0.35505080223083496,0.35505080223083496,0.2952779531478882,0.2952779531478882,2025-11
LYFT,2025-11-10,2025-12-19,27.0,0.706499988079071,0.2736999988555908,39,0.8928571428571429,False,-0.9950460195541382,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,-0.9950460195541382,-1.0,2025-11
LYFT,2025-11-11,2025-12-12,27.0,0.6065000238418579,0.26589998602867126,31,0.8181818181818182,False,-1.0107172727584839,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,-1.0107172727584839,-0.9942291844371053,2025-11
ILMN,2020-05-20,2020-06-26,385.0,6.906500095367432,0.2581000030040741,37,0.9230769230769231,False,-0.9140664339065552,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,-0.9140664339065552,-1.0,2020-05
ILMN,2020-05-28,2020-07-02,400.0,7.5065,0.2827000021934509,35,0.8,False,-1.0008659362792969,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,-1.0008659362792969,-1.0,2020-05
ILMN,2021-01-20,2021-02-26,435.0,11.5065,0.28360000252723694,37,0.8461538461538461,False,0.05101466178894043,5.0655717849731445,5.0655717849731445,5.0655717849731445,5.0655717849731445,5.0655717849731445,5.0655717849731445,5.0655717849731445,5.0655717849731445,0.841871976852417,0.841871976852417,0.841871976852417,0.841871976852417,0.9896144866943359,0.9896144866943359,1.3980793952941895,1.3980793952941895,2021-01
ILMN,2021-01-25,2021-02-26,455.0,11.306500190734864,0.2851000130176544,32,0.9565217391304348,False,-0.9077079892158508,3.536637783050537,3.536637783050537,3.536637783050537,3.536637783050537,3.536637783050537,3.536637783050537,3.536637783050537,3.536637783050537,0.46760714054107666,0.46760714054107666,0.24649536609649658,0.24649536609649658,3.536637783050537,3.536637783050537,3.536637783050537,3.536637783050537,2021-01
ILMN,2021-01-27,2021-03-05,480.0,13.706499809265138,0.2687000036239624,37,0.7692307692307693,False,-0.8800933957099915,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,1.5019879341125488,2021-01
ILMN,2024-10-02,2024-11-08,155.0,4.0065,0.259799987077713,37,0.9629629629629629,False,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,-0.6646699054431904,0.22139036655426025,0.22139036655426025,0.22139036655426025,0.22139036655426025,0.396106481552124,0.396106481552124,0.396106481552124,0.396106481552124,2024-10
ILMN,2024-10-04,2024-11-08,160.0,4.0065,0.24459999799728394,35,0.96,False,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.9766629223786057,-0.20292019844055176,-0.20292019844055176,-0.12804186344146729,-0.12804186344146729,-0.7270684838294983,-0.7270684838294983,-0.9766629223786057,-0.9766629223786057,2024-10
ILMN,2024-10-10,2024-11-15,160.0,3.4065000953674316,0.2653999924659729,36,0.8461538461538461,False,-1.0,-1.0,-0.9285190097804076,-1.0,-0.9285190097804076,-1.0,-0.9285190097804076,-1.0,-0.9285190097804076,0.14296197891235352,0.14296197891235352,-0.32672834396362305,-0.32672834396362305,-1.0,-0.9285190097804076,-1.0,-0.9285190097804076,2024-10
ILMN,2024-10-14,2024-11-15,165.0,3.1064999046325683,0.25459998846054077,32,0.8333333333333334,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2024-10
ILMN,2024-11-04,2024-12-13,170.0,3.806499952316284,0.2750000059604645,39,0.2857142857142857,False,-1.0017075538635254,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,-1.0017075538635254,-1.0,2024-11
ILMN,2025-06-10,2025-07-11,95.0,1.9565000476837158,0.28220000863075256,31,0.9523809523809523,False,1.450038371534848,1.450038371534848,1.450038371534848,1.450038371534848,1.450038371534848,1.450038371534848,1.450038371534848,1.450038371534848,1.450038371534848,0.19780206680297852,0.19780206680297852,0.12113463878631592,0.12113463878631592,1.0922565460205078,1.0922565460205078,1.0922565460205078,1.0922565460205078,2025-06
ILMN,2025-06-25,2025-07-25,102.0,2.5065,0.27469998598098755,30,0.9523809523809523,False,-1.0025932788848877,-1.0025932788848877,-0.34430480003356934,-1.0025932788848877,-0.34430480003356934,-1.0025932788848877,0.9124277641072664,-1.0025932788848877,0.9124277641072664,-0.16477161645889282,-0.16477161645889282,0.1743466854095459,0.1743466854095459,0.19429481029510498,0.19429481029510498,-1.0025932788848877,-0.34430480003356934,2025-06
ILMN,2025-07-01,2025-08-08,110.0,1.9565000476837158,0.23729999363422394,38,0.7777777777777778,False,-1.0033222436904907,-1.0033222436904907,-0.2622029185295105,-1.0033222436904907,-0.2622029185295105,-1.0033222436904907,-0.006644518110485387,-1.0033222436904907,-0.006644518110485387,-1.0033222436904907,0.17224633693695068,-1.0033222436904907,0.17224633693695068,-1.0033222436904907,0.734474778175354,-1.0033222436904907,1.0922565460205078,2025-07
ILMN,2025-07-23,2025-08-22,114.0,2.7065000476837158,0.27900001406669617,30,0.5454545454545454,False,-1.00240159034729,-1.00240159034729,-1.0,-1.00240159034729,-1.0,-1.00240159034729,-1.0,-1.00240159034729,-1.0,-1.00240159034729,-1.0,-1.00240159034729,-1.0,-1.00240159034729,-1.0,-1.00240159034729,-1.0,2025-07
ILMN,2026-01-07,2026-02-20,170.0,6.5065,0.296999990940094,44,1.0,False,-1.0009989738464355,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,-1.0009989738464355,-1.0,2026-01
ILMN,2026-01-21,2026-02-20,165.0,6.0065,0.3391999900341034,30,1.0,False,-0.9511362910270691,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,-0.9511362910270691,-1.0,2026-01
M,2019-11-05,2019-12-13,19.0,0.45649998807907105,0.25999999046325684,38,0.4444444444444444,False,-0.7075574994087219,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,-0.7075574994087219,-1.0,2019-11
M,2019-11-15,2019-12-20,19.0,0.4464999976158142,0.25850000977516174,35,0.25,False,-0.6786113977432251,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,-0.6786113977432251,-0.9921612546580703,2019-11
M,2020-01-08,2020-02-14,20.0,0.4464999976158142,0.29409998655319214,37,0.7307692307692307,False,-0.7234042882919312,-0.7234042882919312,-0.9921612739562988,-0.7234042882919312,-0.9921612546580703,-0.7234042882919312,-0.9921612546580703,-0.7234042882919312,-0.9921612546580703,-0.7234042882919312,-0.9921612546580703,-0.7234042882919312,-0.9921612546580703,-0.7234042882919312,-0.9921612546580703,-0.7234042882919312,-0.9921612546580703,2020-01
M,2020-06-04,2020-07-10,10.0,0.39649998569488526,0.23759999871253967,36,0.72,False,-0.5119798183441162,-0.5119798183441162,-0.8902900319937661,-0.5119798183441162,-0.8902900319937661,-0.5119798183441162,-0.8902900319937661,-0.5119798183441162,-0.8902900319937661,1.9344260692596436,1.9344260692596436,-0.5119798183441162,-0.8902900319937661,-0.5119798183441162,-0.8902900319937661,-0.5119798183441162,-0.8902900319937661,2020-06
M,2020-11-18,2020-12-24,11.0,0.3864999952316284,0.27000001072883606,36,0.96,False,-0.34411388635635376,0.5873221158981323,0.5873221158981323,-0.34411388635635376,-0.39586029103145004,-0.34411388635635376,-0.39586029103145004,-0.34411388635635376,-0.39586029103145004,0.5873221158981323,0.5873221158981323,0.5873221158981323,0.5873221158981323,1.0530400276184082,1.0530400276184082,1.3376455307006836,1.3376455307006836,2020-11
M,2021-02-23,2021-04-01,19.0,0.6364999952316284,0.2694000005722046,37,0.8888888888888888,False,-0.8688138127326965,-0.3660644292831421,-0.3660644292831421,-0.8688138127326965,-0.9473684220630051,-0.8688138127326965,-0.9473684220630051,-0.8688138127326965,-0.9473684220630051,-0.20895522832870483,-0.20895522832870483,-0.20895522832870483,-0.20895522832870483,2.6504318714141846,2.6504318714141846,2.6504318714141846,2.6504318714141846,2021-02
M,2021-05-17,2021-06-25,22.5,0.906499976158142,0.2759000062942505,39,0.8214285714285714,False,-0.8968560099601746,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,-0.8968560099601746,-0.9630446773447172,2021-05
M,2021-11-03,2021-12-03,35.0,1.0464999618530273,0.2865000069141388,30,0.7619047619047619,False,-0.8628762364387512,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2.051600694656372,2021-11
M,2021-11-16,2021-12-23,38.0,1.096500033378601,0.26739999651908875,37,0.2692307692307692,False,-0.7232102155685425,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,1.1554944515228271,2021-11
M,2022-11-22,2022-12-23,26.0,0.5565000119209289,0.2685000002384186,31,0.5909090909090909,False,-0.939802348613739,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,2022-11
M,2023-02-01,2023-03-10,27.0,0.5964999737739562,0.2630000114440918,37,0.6923076923076923,False,-0.7091366052627563,-0.7091366052627563,-1.0,-0.7091366052627563,-1.0,-0.7091366052627563,-1.0,-0.7091366052627563,-0.9606035199284803,-0.7091366052627563,-0.9606035199284803,-0.7091366052627563,-0.9606035199284803,-0.7091366052627563,-0.9606035199284803,-0.7091366052627563,-0.9606035199284803,2023-02
M,2023-11-29,2024-01-05,17.0,0.3864999952316284,0.28790000081062317,37,0.68,False,-1.0,1.130659818649292,1.130659818649292,8.297541618347168,8.297541618347168,8.297541618347168,8.297541618347168,8.297541618347168,8.297541618347168,1.130659818649292,1.130659818649292,1.6998705863952637,1.6998705863952637,8.297541618347168,8.297541618347168,8.297541618347168,8.297541618347168,2023-11
M,2023-12-04,2024-01-05,19.0,0.39649998569488526,0.2703999876976013,32,0.9545454545454546,False,-0.7389659881591797,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,3.523329257965088,2023-12
M,2024-03-14,2024-04-19,24.0,0.5164999904632568,0.2624000012874603,36,0.52,False,-0.8383349180221558,-0.8383349180221558,-0.9932236075401306,-0.8383349180221558,-0.9738625366849343,-0.8383349180221558,-0.9738625366849343,-0.8383349180221558,-0.9738625366849343,-0.8383349180221558,-0.9738625366849343,-0.8383349180221558,-0.9738625366849343,-0.8383349180221558,-0.9738625366849343,-0.8383349180221558,-0.9738625366849343,2024-03
M,2024-12-02,2025-01-03,18.5,0.5565000119209289,0.2946999967098236,32,0.8636363636363636,False,-0.939802348613739,-0.939802348613739,-0.7601078152656555,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.7601078152656555,-0.939802348613739,-0.7601078152656555,-0.939802348613739,-0.9757412412151335,-0.939802348613739,-0.9757412412151335,2024-12
M,2024-12-26,2025-01-31,20.0,0.3765000047683716,0.25279998779296875,36,0.391304347826087,False,-0.804780900478363,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,-0.804780900478363,-0.9110225798628077,2024-12
M,2025-07-28,2025-09-05,15.5,0.39649998569488526,0.26429998874664307,39,0.9285714285714286,False,-0.8902900218963623,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,-0.8902900218963623,1.076923131942749,2025-07
M,2025-09-04,2025-10-10,18.5,0.3765000047683716,0.28369998931884766,36,0.9615384615384616,False,-0.9907038807868958,-0.9907038807868958,-1.0,-0.9907038807868958,-1.0,-0.9907038807868958,-1.0,-0.9907038807868958,-1.0,-0.16733074188232422,-0.16733074188232422,-0.35325366258621216,-0.35325366258621216,-0.9907038807868958,-1.0,-0.9907038807868958,-1.0,2025-09
M,2025-09-05,2025-10-10,18.5,0.4665000083446503,0.3057999908924103,35,0.96,False,-0.9924973249435425,-0.9924973249435425,-1.0,-0.9924973249435425,-1.0,-0.9924973249435425,-1.0,-0.9924973249435425,-1.0,-0.24222934246063232,-0.24222934246063232,-0.9924973249435425,-1.0,-0.9924973249435425,-1.0,-0.9924973249435425,-1.0,2025-09
M,2025-09-26,2025-10-31,19.5,0.35649999403953553,0.2628999948501587,35,1.0,False,-0.8218793869018555,-0.8218793869018555,-0.7657784223556519,-0.8218793869018555,-0.9901823286535751,-0.8218793869018555,-0.9901823286535751,-0.8218793869018555,-0.9901823286535751,-0.8218793869018555,-0.12061715126037598,-0.8218793869018555,-0.12061715126037598,-0.8218793869018555,0.3281906843185425,-0.8218793869018555,-0.9901823286535751,2025-09
MKSI,2023-01-23,2023-02-17,110.0,3.1064999046325683,0.3361000120639801,25,0.7894736842105263,False,-0.7284725308418274,0.25333988666534424,0.25333988666534424,-0.7284725308418274,-0.9699018173634307,-0.7284725308418274,-0.9699018173634307,-0.7284725308418274,-0.9699018173634307,0.8971513509750366,0.8971513509750366,-0.7284725308418274,-0.9699018173634307,-0.7284725308418274,-0.9699018173634307,-0.7284725308418274,-0.9699018173634307,2023-01
MKSI,2024-02-09,2024-03-15,130.0,2.4065000953674316,0.2727000117301941,35,0.9583333333333334,False,-1.0027010440826416,-1.0027010440826416,-1.0,-1.0027010440826416,-1.0,-1.0027010440826416,-1.0,-1.0027010440826416,-1.0,-0.08851033449172974,-0.08851033449172974,0.036152005195617676,0.036152005195617676,1.28277587890625,1.28277587890625,1.28277587890625,1.28277587890625,2024-02
MKSI,2024-07-10,2024-08-16,155.0,4.106499904632568,0.3003999888896942,37,0.5185185185185185,False,-0.8067697286605835,-0.8067697286605835,-0.8067697286605835,-0.8067697286605835,-1.0,-0.8067697286605835,-1.0,-0.8067697286605835,-1.0,-0.8067697286605835,-1.0,-0.8067697286605835,-1.0,-0.8067697286605835,-1.0,-0.8067697286605835,-1.0,2024-07
MKSI,2025-06-24,2025-07-18,105.0,2.0065,0.26930001378059387,24,1.0,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.591577410697937,0.591577410697937,0.6414153575897217,0.6414153575897217,0.9404436349868774,0.9404436349868774,-1.0,-1.0,2025-06
MKSI,2025-09-10,2025-10-17,120.0,3.4065000953674316,0.3156000077724457,37,0.8518518518518519,False,-1.0,2.7262582778930664,2.7262582778930664,2.7262582778930664,2.7262582778930664,2.7262582778930664,2.7262582778930664,-1.0,3.372082548532508,0.3190958499908447,0.3190958499908447,0.4658740758895874,0.4658740758895874,2.7262582778930664,2.7262582778930664,2.7262582778930664,2.7262582778930664,2025-09
MKSI,2025-09-11,2025-10-17,130.0,3.7065000476837158,0.24060000479221344,36,0.9615384615384616,False,-0.9882638454437256,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,-0.9882638454437256,0.6440037302685448,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,0.6979631185531616,2025-09
MKSI,2025-09-16,2025-10-17,125.0,4.306500190734863,0.30149999260902405,31,0.8260869565217391,False,-1.0,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,-1.0,1.250899658641611,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,1.1580169200897217,2025-09
MKSI,2025-09-17,2025-10-17,130.0,3.0065,0.28360000252723694,30,0.9545454545454546,False,-0.9855313301086426,1.0932979583740234,1.0932979583740234,1.0932979583740234,1.0932979583740234,1.0932979583740234,1.0932979583740234,-0.9855313301086426,1.0267752884192811,1.0932979583740234,1.0932979583740234,1.0932979583740234,1.0932979583740234,1.0932979583740234,1.0932979583740234,0.49459517002105713,0.49459517002105713,2025-09
MKSI,2026-01-13,2026-02-20,220.0,5.106499904632568,0.2321999967098236,38,0.9230769230769231,False,4.3448545474954665,0.369529128074646,0.369529128074646,0.369529128074646,0.369529128074646,0.369529128074646,0.369529128074646,4.3448545474954665,4.3448545474954665,0.369529128074646,0.369529128074646,0.6828553676605225,0.6828553676605225,0.6828553676605225,0.6828553676605225,2.034074306488037,2.034074306488037,2026-01
MKSI,2026-01-21,2026-02-20,250.0,7.406500095367432,0.257099986076355,30,0.9523809523809523,False,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,-0.6768379039292118,0.07925474643707275,0.07925474643707275,0.07925474643707275,0.07925474643707275,0.6058191061019897,0.6058191061019897,0.6058191061019897,0.6058191061019897,2026-01
