ticker,entry,expiry,S,ks,kl,credit,width,maxloss,cost,ba_s,ba_l,iv30,rv21,log_ivrv,put_skew,ff,trend_z,vix,ST,roc_hold,ivp,skew_z,roc_mgd
TLT,2019-07-05,2019-08-02,132.35000000000002,130.5,129.0,0.335,1.5,1.165,0.07049999999999998,0.1499999999999999,0.08000000000000002,0.11224357402991994,0.10042187062229918,0.11129125961569271,-0.09238315305784361,0.0439283112068335,0.6360275440718554,13.28,136.42753530166883,0.2270386266094421,0.75,-1.453437739490491,-0.42575107296137327
TLT,2019-07-12,2019-08-09,130.26,128.5,126.5,0.415,2.0,1.585,0.045499999999999985,0.06999999999999995,0.06,0.11427391919715256,0.10367776784707847,0.097310663141996,-0.045250167900319105,0.03977611750821416,0.11908730671830209,12.39,140.0930195054523,0.2331230283911672,0.7692307692307693,0.015175278647483281,0.09085173501577289
TLT,2019-07-19,2019-08-16,131.72,130.0,128.0,0.455,2.0,1.545,0.02550000000000001,0.030000000000000027,0.020000000000000018,0.11593394390307749,0.11033873099434295,0.04946557288602064,-0.05022926925112625,-0.07607239705337653,0.2246769428398948,14.45,146.16328954362515,0.27799352750809064,0.7692307692307693,-0.14125242099675636,0.1644012944983819
TLT,2019-07-26,2019-08-23,131.42,129.5,128.0,0.295,1.5,1.205,0.0455,0.06000000000000005,0.06999999999999995,0.10556711177781136,0.10123808807350183,0.04187183085745691,0.0028517575393023353,-0.11655144609600435,0.10353646051788819,12.16,145.9044892370883,0.20705394190871368,0.5384615384615384,1.4691437494313753,0.07385892116182573
TLT,2019-08-02,2019-08-30,136.37,134.0,132.0,0.395,2.0,1.605,0.035499999999999976,0.05999999999999994,0.02999999999999997,0.12294634087381238,0.11718291315906283,0.04801193277189614,-0.07138992243729403,-0.05785006943695668,0.69691351045254,17.61,147.1289546553366,0.22398753894081,0.8653846153846154,-0.7745801131721829,0.08348909657320876
TLT,2019-08-09,2019-09-06,139.955,137.5,135.0,0.59,2.5,1.9100000000000001,0.04799999999999999,0.06999999999999995,0.07,0.14614438867472154,0.10151078638487052,0.3644300338942918,-0.07870573160979089,0.002133807729547961,1.1842338506277699,17.97,145.6911063905748,0.2837696335078534,1.0,-0.96153712015785,0.1120418848167539
TLT,2019-08-16,2019-09-13,145.95,143.0,139.5,0.815,3.5,2.685,0.07050000000000003,0.1100000000000001,0.12000000000000005,0.17631500903445818,0.13965839911318953,0.23307278466283549,-0.060227507495415056,0.05204183405718151,1.3786587066843523,18.47,136.37181276945185,-1.0262569832402235,1.0,-0.37156802941600764,0.12067039106145246
TLT,2019-08-23,2019-09-20,145.8,143.0,140.0,0.7649999999999999,3.0,2.2350000000000003,0.02550000000000001,0.030000000000000027,0.020000000000000018,0.17284329478598845,0.16202788382437347,0.06461693072423592,-0.08314649790944784,0.021455348448877056,1.030234475296563,19.87,141.73446149630033,-0.2353639837582431,0.9807692307692307,-1.051883038365363,0.17628635346756144
TLT,2019-08-30,2019-09-27,147.37,144.5,141.5,0.71,3.0,2.29,0.03800000000000002,0.06000000000000005,0.040000000000000036,0.16556942734073787,0.165008003711814,0.003396627331163085,-0.04652357976378774,-0.04476433287371982,0.9855829305230758,18.98,142.81721958174904,-0.4413888289305488,0.9615384615384616,0.045746353629404296,-0.5921397379912665
TLT,2019-09-06,2019-10-04,145.79500000000002,143.0,140.5,0.5700000000000001,2.5,1.93,0.027999999999999997,0.020000000000000018,0.03999999999999998,0.15124135550913867,0.17293467067119445,-0.13403695538196098,-0.04100393141006409,0.04309003815942191,0.7016466611374901,15.0,145.99500685918105,0.2808290155440415,0.9423076923076923,0.2023201104310437,-0.46943005181347147
TLT,2019-09-13,2019-10-11,136.75,134.0,133.5,0.19500000000000006,0.5,0.30499999999999994,0.07049999999999994,0.17999999999999994,0.04999999999999982,0.1692015435873688,0.17586057028783356,-0.038600896809620956,0.005355321122207046,0.07094368992443736,-0.21129730219386916,13.74,140.6559982422733,0.4081967213114759,0.9615384615384616,1.581088474439311,-0.10163934426229437
TLT,2019-09-20,2019-10-18,141.875,139.0,136.0,0.6649999999999998,3.0,2.335,0.020499999999999935,0.019999999999999796,0.009999999999999953,0.16138688867197717,0.1768423201746511,-0.09145397152123369,-0.030833902709126226,-0.00923772936777246,0.20601197322980236,15.32,139.56524420325607,0.27601713062098493,0.9230769230769231,0.4505696156780106,0.13447537473233398
TLT,2019-09-27,2019-10-25,142.555,140.0,137.0,0.6549999999999999,3.0,2.345,0.05049999999999996,0.039999999999999813,0.11000000000000004,0.15441332886122944,0.1697311901343799,-0.09458299038975225,-0.018259250415110895,-0.07814065717971966,0.18655645746170937,17.22,138.35016184404122,-0.4457732008352987,0.9038461538461539,0.8373139410465068,0.13603411513859273
TLT,2019-10-04,2019-11-01,146.03,143.5,140.5,0.6900000000000001,3.0,2.31,0.033,0.030000000000000027,0.04999999999999999,0.15155393564362524,0.164213088494191,-0.08022333208324871,-0.023182371342852393,-0.013673039199684845,0.3795952886067913,17.04,140.59851222686484,-0.9716397286299389,0.8846153846153846,0.7108859141033953,-0.3748917748917748
TLT,2019-10-11,2019-11-08,140.29,137.5,135.0,0.595,2.5,1.905,0.11049999999999999,0.18999999999999995,0.2,0.15422357226553227,0.15471587848077895,-0.003187075206950181,-0.043504531292994475,0.0980124950256824,-0.2694043442607829,15.58,134.76590643691256,-1.0580052493438319,0.8846153846153846,0.09967168694551418,0.14908136482939635
TLT,2019-10-18,2019-11-15,139.505,137.0,134.0,0.635,3.0,2.365,0.020500000000000004,0.020000000000000018,0.010000000000000009,0.14703371628108594,0.1340561023493101,0.09240353635567025,-0.02006708094653986,-0.0773249126574265,-0.4244834942827912,14.25,137.68597793380138,0.25983086680761097,0.8269230769230769,0.9369599929730424,0.18350951374207186
TLT,2019-10-25,2019-11-22,138.39499999999998,136.0,133.5,0.5,2.5,2.0,0.053000000000000005,0.07000000000000006,0.08999999999999997,0.13197030322951095,0.10864262064410447,0.19451313594575587,-0.0028192804509729052,-0.14454915036711358,-0.6135556224073462,12.65,139.77375469246314,0.2235,0.7692307692307693,1.571951543225364,0.137
TLT,2019-11-01,2019-11-29,140.63,138.5,136.0,0.51,2.5,1.99,0.02299999999999998,0.029999999999999916,0.010000000000000009,0.12233486787174308,0.12916667565191947,-0.05434152647004431,-0.029910838078993196,-0.24034853393425507,-0.19340068845573596,12.3,140.48993027888446,0.2447236180904523,0.6153846153846154,0.6908693563496047,-0.3899497487437186
TLT,2019-11-08,2019-12-06,134.89,133.0,131.0,0.505,2.0,1.495,0.05049999999999995,0.06999999999999984,0.07999999999999996,0.14162264816959513,0.13933213880073853,0.016305542550904852,0.023902903895034466,-0.07601422980789148,-0.7271399828878667,12.07,138.32949003039062,0.3040133779264214,0.7884615384615384,2.5913481613697695,0.1632107023411372
TLT,2019-11-15,2019-12-13,137.62,135.5,133.0,0.52,2.5,1.98,0.04299999999999998,0.05999999999999994,0.06,0.1287405201810562,0.13617485367910737,-0.056140841591531696,-0.006628534084544335,-0.09825807751808743,-0.28288282167590445,12.05,138.89869918699188,0.24090909090909093,0.7115384615384616,1.4419042990796482,0.1282828282828283
TLT,2019-11-22,2019-12-20,139.715,138.0,135.5,0.6200000000000001,2.5,1.88,0.02800000000000001,0.040000000000000036,0.020000000000000018,0.12820786340100146,0.1420688262234934,-0.10265875230409104,-0.019531567720778686,-0.0024446926328611307,-0.0207923049469426,12.34,136.46929771265192,-0.4993097273128072,0.6923076923076923,1.0200234978192464,-0.5085106382978724
TLT,2019-11-29,2019-12-27,140.08499999999998,138.5,136.0,0.6199999999999999,2.5,1.8800000000000001,0.038000000000000006,0.050000000000000044,0.04999999999999999,0.12434265075223176,0.12978789876053076,-0.0428605028418508,-0.017002940382693454,-0.04152205777660129,0.02756575582279513,12.62,136.99239567013245,-0.4923427286529507,0.5961538461538461,1.1335889854045624,-0.38085106382978745
TLT,2019-12-06,2020-01-03,138.24,136.0,133.5,0.55,2.5,1.95,0.027999999999999983,0.029999999999999916,0.030000000000000027,0.1338348032580911,0.1425032743032328,-0.06275874910437833,-0.02598391924131538,-0.04282009392092262,-0.17650883680639867,13.62,139.0093877846043,0.26769230769230773,0.7692307692307693,0.7808669662314003,0.11230769230769236
TLT,2019-12-13,2020-01-10,138.915,137.0,134.5,0.535,2.5,1.9649999999999999,0.04550000000000001,0.06000000000000005,0.07,0.12201638995873221,0.14436816433156469,-0.16821135390002012,-0.01566449138565873,-0.07258748423722064,-0.04331186963790454,12.63,138.31553941311853,0.24910941475826975,0.5192307692307693,1.123697639008892,-0.4432569974554707
TLT,2019-12-20,2020-01-17,136.915,135.0,132.0,0.5399999999999999,3.0,2.46,0.022999999999999965,0.019999999999999907,0.019999999999999962,0.11763353416421522,0.13747425904873498,-0.1558625433895985,0.0013221194957206972,-0.10489322968441535,-0.2405272361789045,12.51,138.2876567874131,0.21016260162601622,0.5,1.6727486676100833,0.13983739837398373
TLT,2019-12-27,2020-01-24,137.665,135.5,133.0,0.47500000000000003,2.5,2.025,0.035500000000000004,0.050000000000000044,0.03999999999999998,0.11945233038491104,0.13454177859819208,-0.118957389483544,-0.015134439528516008,-0.13237273305454914,-0.13093814978682647,13.43,142.4369589280513,0.21703703703703706,0.5,1.044794302634831,0.1279012345679013
TLT,2020-01-03,2020-01-31,139.185,136.5,134.5,0.39,2.0,1.6099999999999999,0.048,0.06000000000000005,0.07999999999999996,0.13136318940165384,0.12592130200863813,0.04230880068102961,-0.03247848964818978,-0.08348087634861895,0.11443485844796925,14.02,145.96816776883267,0.21242236024844724,0.7307692307692307,0.41504207719796093,-0.3049689440993789
TLT,2020-01-10,2020-02-07,138.365,136.5,134.5,0.44000000000000006,2.0,1.56,0.027999999999999983,0.039999999999999925,0.020000000000000018,0.11956691591426648,0.12799067876006454,-0.06808125862198118,-0.05302879687298745,-0.04011201841755683,0.0353594725620747,12.56,144.3517549118752,0.26410256410256416,0.5192307692307693,-0.28923541827025073,0.14038461538461547
TLT,2020-01-17,2020-02-14,137.985,136.0,134.0,0.425,2.0,1.575,0.03550000000000002,0.050000000000000044,0.040000000000000036,0.11372316981564563,0.1070950866778006,0.06005005987975367,-0.023158125843069755,-0.1537892396991484,-0.011145108571181924,12.1,144.51334408056803,0.24730158730158727,0.4423076923076923,0.741542063342967,0.11047619047619044
TLT,2020-01-24,2020-02-21,141.93,140.0,137.5,0.595,2.5,1.905,0.025499999999999967,0.029999999999999916,0.019999999999999962,0.12752374142965445,0.11203009082553629,0.1295350512600293,-0.05488576002324974,-0.10087531713192045,0.5150172027905808,14.56,147.88370777027026,0.2989501312335958,0.6538461538461539,-0.3590334921512418,0.14120734908136484
