sym,date,expiry,iv,spot,bull,r_call,r_put,debit,credit,wc,wp,ivrank,terc,month,diff
COST,2024-08-30,2024-09-27,0.2411,891.3631434372944,True,-1.0,0.07163907196056367,6.563,1.3369999999999997,30.0,20.0,96.07843137254902,HIGH,2024-08,-1.0716390719605637
COST,2024-09-06,2024-10-04,0.2832,876.4637247850463,True,-1.0,0.17557162170105217,8.463,2.987,35.0,20.0,100.0,HIGH,2024-09,-1.1755716217010521
COST,2024-09-13,2024-10-11,0.27575,918.5890241460897,True,-1.0,0.14348442574212142,10.013,3.1370000000000005,40.0,25.0,98.0392156862745,HIGH,2024-09,-1.1434844257421215
COST,2024-09-20,2024-10-18,0.26475,902.1061033213152,True,-1.0,0.2714234857346285,6.8629999999999995,5.337,35.0,25.0,96.07843137254902,HIGH,2024-09,-1.2714234857346285
COST,2024-09-27,2024-10-25,0.21155,886.7040298605634,True,-1.0,0.23357799296860543,6.162999999999999,3.787,30.0,20.0,74.50980392156863,HIGH,2024-09,-1.2335779929686055
COST,2024-10-04,2024-11-01,0.1957999999999999,884.2527037111313,True,-1.0,0.2373940481346285,5.312999999999999,3.8370000000000006,25.0,20.0,60.78431372549019,MID,2024-10,-1.2373940481346284
COST,2024-10-11,2024-11-08,0.21245,889.6729803411396,True,2.607269463991531,0.17068602200889726,6.912999999999999,2.1870000000000003,30.0,15.0,74.50980392156863,HIGH,2024-10,2.4365834419826338
COST,2024-10-18,2024-11-15,0.2032,888.2639987174853,True,-1.0,0.2538660871018976,5.313,3.037000000000001,25.0,15.0,64.70588235294117,MID,2024-10,-1.2538660871018976
COST,2024-10-25,2024-11-22,0.217,891.2937272926209,False,3.7520988436559475,0.2607955619996218,6.313000000000001,4.1370000000000005,30.0,20.0,76.47058823529412,HIGH,2024-10,3.4913032816563256
COST,2024-11-01,2024-11-29,0.2250499999999999,878.0085416510043,False,3.7534972158087734,0.2450974288738093,7.363,3.9369999999999994,35.0,20.0,82.35294117647058,HIGH,2024-11,3.508399786934964
COST,2024-11-08,2024-12-06,0.2144499999999999,944.9370538045735,True,1.008739102786263,0.21822464062373112,7.412999999999999,2.687000000000001,40.0,15.0,70.58823529411765,HIGH,2024-11,0.790514462162532
COST,2024-11-15,2024-12-13,0.25465,907.3434779251462,True,4.175218098477008,0.25289732506421103,6.763,4.037000000000001,35.0,20.0,94.11764705882352,HIGH,2024-11,3.922320773412797
COST,2024-11-22,2024-12-20,0.2659,963.6959479674292,True,-1.0,0.28779683717096793,9.063,5.587000000000001,40.0,25.0,96.07843137254902,HIGH,2024-11,-1.2877968371709678
COST,2024-11-29,2024-12-27,0.23375,972.0285752950068,True,-1.0,0.10778007143057507,8.863,3.8870000000000005,50.0,20.0,80.3921568627451,HIGH,2024-11,-1.107780071430575
COST,2024-12-06,2025-01-03,0.2363,994.8907829689546,True,-1.0,-1.0,9.563,3.1870000000000003,45.0,20.0,80.3921568627451,HIGH,2024-12,0.0
COST,2024-12-13,2025-01-10,0.20005,994.3872476090354,True,-1.0,-1.0,6.3629999999999995,3.9370000000000003,25.0,20.0,47.05882352941176,MID,2024-12,0.0
COST,2024-12-20,2025-01-17,0.1773,960.43353173882,True,-1.0,0.2185462742947664,6.133,3.5870000000000006,30.0,20.0,31.372549019607842,LOW,2024-12,-1.2185462742947664
COST,2024-12-27,2025-01-24,0.1812,937.8496602909609,True,-1.0,0.14390299702585224,7.183,1.8870000000000005,30.0,15.0,37.254901960784316,MID,2024-12,-1.1439029970258523
COST,2025-01-03,2025-01-31,0.17735,919.9512717649305,False,3.056466006814863,0.1439029970258522,6.163,1.8869999999999996,25.0,15.0,29.411764705882355,LOW,2025-01,2.9125630097890105
COST,2025-01-10,2025-02-07,0.2007999999999999,937.470667134361,False,3.3007053156717707,0.2185462742947664,5.813,3.5870000000000006,25.0,20.0,49.01960784313725,MID,2025-01,3.0821590413770044
COST,2025-01-17,2025-02-14,0.1785,940.1180469226729,False,3.7501425042751286,0.20841053733988557,5.263,2.5869999999999997,25.0,15.0,29.411764705882355,LOW,2025-01,3.541731966935243
COST,2025-01-24,2025-02-21,0.17265,938.1236134615422,False,3.5347360783602397,0.23833897465532902,5.513,2.8870000000000005,25.0,15.0,17.647058823529413,LOW,2025-01,3.2963971037049107
COST,2025-01-31,2025-02-28,0.19445,981.3888833054841,True,2.9559326509908783,0.25289732506421103,5.462999999999999,4.037000000000001,25.0,20.0,39.21568627450981,MID,2025-01,2.7030353259266673
COST,2025-02-07,2025-03-07,0.2644999999999999,1045.6560918038854,True,-1.0,-1.0,8.813,4.6370000000000005,45.0,25.0,92.15686274509804,HIGH,2025-02,0.0
COST,2025-02-14,2025-03-14,0.2555,1072.9879102113985,True,-1.0,-1.0,8.563,4.737,40.0,25.0,90.19607843137256,HIGH,2025-02,0.0
COST,2025-02-21,2025-03-21,0.2507,1033.8006476878822,True,-1.0,-1.0,7.913,5.036999999999999,40.0,25.0,84.31372549019608,HIGH,2025-02,0.0
COST,2025-02-28,2025-03-28,0.2826499999999999,1036.6112600723632,True,-1.0,-1.0,9.763,6.0870000000000015,45.0,30.0,98.0392156862745,HIGH,2025-02,0.0
COST,2025-03-07,2025-04-04,0.2431,959.6858117553812,False,-1.0,0.1461055333975153,7.963,3.187000000000001,35.0,25.0,78.43137254901961,HIGH,2025-03,-1.1461055333975154
COST,2025-03-14,2025-04-11,0.2354,904.3779048309005,False,2.395355154149124,0.17852260406354592,7.363,3.787,25.0,25.0,68.62745098039215,HIGH,2025-03,2.216832550085578
COST,2025-03-28,2025-04-25,0.2108999999999999,931.6058718766552,False,0.42515118884182074,0.2185462742947664,6.763,3.5870000000000006,30.0,20.0,50.98039215686274,MID,2025-03,0.20660491454705435
COST,2025-04-04,2025-05-02,0.35025,929.1392178253222,False,1.074485656060942,0.14705207616425792,12.362999999999998,4.487000000000002,45.0,35.0,100.0,HIGH,2025-04,0.927433579896684
COST,2025-04-11,2025-05-09,0.2741,966.3314281085561,False,-1.0,0.15652777318838187,10.613,4.737,35.0,35.0,92.15686274509804,HIGH,2025-04,-1.1565277731883818
COST,2025-04-25,2025-05-23,0.2473,974.6382974901372,True,-1.0,0.20661223504806342,7.763,5.1370000000000005,30.0,30.0,74.50980392156863,HIGH,2025-04,-1.2066122350480635
COST,2025-05-02,2025-05-30,0.2588,1010.6468661658814,True,-1.0,0.21282685683791785,9.813,4.3870000000000005,40.0,25.0,84.31372549019608,HIGH,2025-05,-1.212826856837918
COST,2025-05-09,2025-06-06,0.2577,1008.4486617291925,True,-1.0,0.22634182234394795,9.113,5.536999999999999,35.0,30.0,82.35294117647058,HIGH,2025-05,-1.226341822343948
COST,2025-05-16,2025-06-13,0.25585,1027.0733437093143,True,-1.0,0.17694994310097475,9.513,5.237,40.0,30.0,80.3921568627451,HIGH,2025-05,-1.1769499431009747
COST,2025-05-23,2025-06-20,0.2576,1011.0938946615381,True,-1.0,0.18973968495693144,9.113000000000001,3.987,40.0,25.0,80.3921568627451,HIGH,2025-05,-1.1897396849569315
COST,2025-05-30,2025-06-27,0.19505,1048.4353900372735,True,-1.0,-1.0,9.763,2.487,30.0,20.0,27.450980392156865,LOW,2025-05,0.0
COST,2025-06-13,2025-07-11,0.20245,989.1448114410094,False,-1.0,0.1895557009456967,7.913,3.1869999999999994,30.0,20.0,39.21568627450981,MID,2025-06,-1.1895557009456967
COST,2025-06-20,2025-07-18,0.20335,975.2367267843633,False,-1.0,0.20751071665761037,6.913,3.4370000000000003,30.0,20.0,41.17647058823529,MID,2025-06,-1.2075107166576105
COST,2025-06-27,2025-07-25,0.1833,987.8857604205912,False,-1.0,-1.0,5.613,3.3870000000000005,25.0,20.0,21.568627450980394,LOW,2025-06,0.0
COST,2025-07-11,2025-08-08,0.1977,972.3194864375741,False,-1.0,0.20751071665761042,6.913,3.437000000000001,30.0,20.0,27.450980392156865,LOW,2025-07,-1.2075107166576105
COST,2025-07-18,2025-08-15,0.1847,951.4633266331854,False,-1.0,0.2538660871018975,5.863,3.037,30.0,15.0,19.607843137254903,LOW,2025-07,-1.2538660871018976
COST,2025-07-25,2025-08-22,0.1790999999999999,936.1055936904824,False,-1.0,0.20356254513359534,5.313,2.536999999999999,25.0,15.0,13.725490196078432,LOW,2025-07,-1.2035625451335954
COST,2025-08-01,2025-08-29,0.19915,955.8663956762764,False,-1.0,0.23739404813462844,6.213,3.8369999999999997,30.0,20.0,27.450980392156865,LOW,2025-08,-1.2373940481346284
COST,2025-08-08,2025-09-05,0.1848,981.2600798768656,True,-1.0,0.20387648227291882,6.063000000000001,3.3870000000000005,25.0,20.0,19.607843137254903,LOW,2025-08,-1.2038764822729189
COST,2025-08-15,2025-09-12,0.1805999999999999,973.7242271632771,False,-1.0,0.17068602200889726,5.662999999999999,2.1870000000000003,25.0,15.0,13.725490196078432,LOW,2025-08,-1.1706860220088973
COST,2025-08-22,2025-09-19,0.1928,958.8688686335323,False,-1.0,0.22819945959223786,6.162999999999999,2.787000000000001,30.0,15.0,23.52941176470588,LOW,2025-08,-1.2281994595922379
COST,2025-08-29,2025-09-26,0.2429,944.5539359432759,False,-1.0,0.24898519952538556,7.013,3.986999999999999,35.0,20.0,66.66666666666666,MID,2025-08,-1.2489851995253856
COST,2025-09-05,2025-10-03,0.2455,964.9187573251419,True,-1.0,-0.5812944896649122,8.413,3.487,35.0,20.0,68.62745098039215,HIGH,2025-09,-0.41870551033508785
COST,2025-09-12,2025-10-10,0.2523,970.2301345091707,True,-1.0,-0.22935108619996952,9.062999999999999,2.3869999999999987,35.0,20.0,72.54901960784314,HIGH,2025-09,-0.7706489138000305
COST,2025-09-19,2025-10-17,0.2576,954.0560110691877,False,-1.0,0.2398948569161335,7.313,4.837,35.0,25.0,78.43137254901961,HIGH,2025-09,-1.2398948569161334
COST,2025-09-26,2025-10-24,0.1941,920.0092037310359,False,-1.0,0.28611849438394926,4.963,3.3370000000000006,25.0,15.0,21.568627450980394,LOW,2025-09,-1.2861184943839492
COST,2025-10-03,2025-10-31,0.2023,916.9140840921633,False,-1.0,0.19398232906152993,7.012999999999999,2.4370000000000003,25.0,15.0,37.254901960784316,MID,2025-10,-1.19398232906153
COST,2025-10-17,2025-11-14,0.2138,937.4768930230675,False,-1.0,0.2434717731907486,6.713,2.9370000000000003,30.0,15.0,50.98039215686274,MID,2025-10,-1.2434717731907485
COST,2025-10-24,2025-11-21,0.1867,935.0337585713502,False,-1.0,-0.2279704207540282,6.663,3.987,30.0,20.0,19.607843137254903,LOW,2025-10,-0.7720295792459718
COST,2025-10-31,2025-11-28,0.2003,915.5181687446562,False,-1.0,0.2332483762229713,8.063,2.8369999999999997,30.0,15.0,37.254901960784316,MID,2025-10,-1.2332483762229713
COST,2025-11-07,2025-12-05,0.2084,924.9997209835553,False,-1.0,0.0849966719578746,7.673,4.287,30.0,20.0,47.05882352941176,MID,2025-11,-1.0849966719578745
COST,2025-11-14,2025-12-12,0.2688,925.1845905519001,False,-1.0,-0.15613319552905108,11.013,1.9370000000000012,35.0,20.0,94.11764705882352,HIGH,2025-11,-0.843866804470949
COST,2025-11-21,2025-12-19,0.2764,902.3625096524657,False,-1.0,-0.10344223527954358,8.713,4.8870000000000005,40.0,25.0,96.07843137254902,HIGH,2025-11,-0.8965577647204565
COST,2025-11-28,2025-12-26,0.2575,915.4609594883664,False,-1.0,-0.27037206950871495,9.513,4.8870000000000005,30.0,25.0,78.43137254901961,HIGH,2025-11,-0.729627930491285
COST,2025-12-05,2026-01-02,0.2645,897.0485527064741,False,-1.0,-0.4887900891363036,10.513,2.1869999999999994,30.0,15.0,88.23529411764706,HIGH,2025-12,-0.5112099108636964
COST,2025-12-12,2026-01-09,0.1975,885.2427660891587,False,0.5543428443027084,0.1661354271942782,7.163,2.1370000000000005,25.0,15.0,29.411764705882355,LOW,2025-12,0.3882074171084302
COST,2025-12-19,2026-01-16,0.1804,858.0324663218225,False,3.8285852245292133,0.23324837622297134,6.212999999999999,2.8370000000000006,30.0,15.0,9.803921568627452,LOW,2025-12,3.595336848306242
COST,2025-12-26,2026-01-23,0.1865,874.6750065659712,False,3.056466006814863,0.20841053733988565,6.163,2.5870000000000006,25.0,15.0,21.568627450980394,LOW,2025-12,2.848055469474977
COST,2026-01-02,2026-01-30,0.1865,856.5501325878965,False,2.6268678369360217,0.21822464062373112,6.893000000000001,2.687000000000001,25.0,15.0,21.568627450980394,LOW,2026-01,2.4086431963122905
COST,2026-01-09,2026-02-06,0.199,926.1337577937403,True,3.188189306156638,0.16162007279485793,7.163,2.0870000000000006,30.0,15.0,39.21568627450981,MID,2026-01,3.0265692333617804
COST,2026-01-16,2026-02-13,0.1944,963.8743883629434,True,2.483047815929784,0.13524559146295315,6.843,1.787,25.0,15.0,31.372549019607842,LOW,2026-01,2.347802224466831
COST,2026-01-23,2026-02-20,0.1887,984.7075020593186,True,-1.0,0.23739404813462844,5.763,3.8369999999999997,25.0,20.0,25.49019607843137,LOW,2026-01,-1.2373940481346284
CRM,2019-10-25,2019-11-22,0.25115,150.4291183954618,True,2.7509377344336086,0.14843525696238874,1.333,0.517,5.0,4.0,41.02564102564102,MID,2019-10,2.6025024774712198
CRM,2019-11-01,2019-11-29,0.2430999999999999,159.6858455983317,True,-1.0,0.2777919754663941,1.763,1.0870000000000002,7.5,5.0,25.0,LOW,2019-11,-1.277791975466394
CRM,2019-11-08,2019-12-06,0.2887,161.19489609535532,True,-1.0,0.28766417718259085,1.123,1.1170000000000002,5.0,5.0,68.29268292682927,HIGH,2019-11,-1.2876641771825907
CRM,2019-11-15,2019-12-13,0.2623,162.92216870705414,True,-1.0,0.2943308309603936,1.2229999999999999,1.1370000000000002,5.0,5.0,50.0,MID,2019-11,-1.2943308309603936
CRM,2019-11-22,2019-12-20,0.2608,162.69063986682502,True,-1.0,0.3252054068380599,1.1429999999999998,1.2269999999999999,5.0,5.0,48.837209302325576,MID,2019-11,-1.3252054068380599
CRM,2019-11-29,2019-12-27,0.25715,163.21910495974325,True,-1.0,0.2810658467845248,1.263,1.0970000000000002,5.0,5.0,43.18181818181818,MID,2019-11,-1.2810658467845248
CRM,2019-12-06,2020-01-03,0.1865,158.170927255213,True,2.6046356346109985,0.2876641771825908,1.1329999999999998,1.117,5.0,5.0,0.0,LOW,2019-12,2.3169714574284077
CRM,2019-12-13,2020-01-10,0.17485,161.13230559850825,True,3.191114836546522,0.2866700977869274,1.1929999999999998,0.557,5.0,2.5,0.0,LOW,2019-12,2.9044447387595946
CRM,2019-12-27,2020-01-24,0.1806499999999999,164.92732941917228,True,3.8875855327468236,0.17205813408345058,1.023,0.3670000000000001,5.0,2.5,2.127659574468085,LOW,2019-12,3.7155273986633732
CRM,2020-01-03,2020-01-31,0.20215,166.58405217401426,True,3.793863854266539,0.28435653737477523,1.043,1.107,5.0,5.0,6.25,LOW,2020-01,3.5095073168917637
CRM,2020-01-10,2020-02-07,0.1972499999999999,180.1986194974598,True,-0.2703286804613383,0.24285359184688046,1.3329999999999997,0.977,5.0,5.0,6.122448979591836,LOW,2020-01,-0.5131822723082188
CRM,2020-01-17,2020-02-14,0.17915,182.10792940437813,True,0.8063180979216125,0.23365408339501603,1.1029999999999998,0.947,5.0,5.0,2.0,LOW,2020-01,0.5726640145265964
CRM,2020-01-24,2020-02-21,0.20415,181.8706315483378,True,0.2111646942203043,0.2177301509985387,1.133,0.44699999999999995,5.0,2.5,11.76470588235294,LOW,2020-01,-0.006565456778234419
CRM,2020-01-31,2020-02-28,0.2762,182.084490184915,True,-1.0,-1.0,3.223,0.3569999999999999,10.0,5.0,64.70588235294117,MID,2020-01,0.0
CRM,2020-02-07,2020-03-06,0.2898,185.97265186894504,True,-1.0,-1.0,1.723,0.967,7.5,5.0,76.47058823529412,HIGH,2020-02,0.0
CRM,2020-02-14,2020-03-13,0.2739,189.49236886200754,True,-1.0,-1.0,1.823,0.737,7.5,5.0,62.745098039215684,MID,2020-02,0.0
CRM,2020-02-21,2020-03-20,0.3509,188.8722495985516,True,-1.0,-1.0,1.903,1.177,10.0,5.0,90.19607843137256,HIGH,2020-02,0.0
CRM,2020-02-28,2020-03-27,0.44915,166.82720658850835,False,-1.0,-1.0,2.333,0.6870000000000002,10.0,5.0,100.0,HIGH,2020-02,0.0
CRM,2020-03-06,2020-04-03,0.47435,161.6604826781768,False,-1.0,-1.0,2.713,0.8370000000000005,10.0,10.0,100.0,HIGH,2020-03,0.0
CRM,2020-03-20,2020-04-17,0.6026,139.06396866133733,False,1.623934565604003,0.14600045840018344,2.6329999999999996,0.6370000000000003,10.0,5.0,100.0,HIGH,2020-03,1.4779341072038195
CRM,2020-04-17,2020-05-15,0.3853499999999999,161.90881971123534,True,-1.0,0.21270919233567792,1.1929999999999996,0.8770000000000001,5.0,5.0,94.11764705882352,HIGH,2020-04,-1.2127091923356779
CRM,2020-05-08,2020-06-05,0.38585,175.58454876884414,True,-1.0,0.16949945423358806,3.233,1.0870000000000002,7.5,7.5,94.11764705882352,HIGH,2020-05,-1.1694994542335881
CRM,2020-05-15,2020-06-12,0.40725,170.8378918866256,True,-1.0,0.11723521525398478,3.5229999999999997,0.7869999999999998,12.5,7.5,94.11764705882352,HIGH,2020-05,-1.1172352152539848
CRM,2020-05-22,2020-06-19,0.3964499999999999,177.9573349788692,True,-1.0,0.24285359184688052,1.9129999999999998,0.9770000000000002,10.0,5.0,92.15686274509804,HIGH,2020-05,-1.2428535918468806
CRM,2020-06-19,2020-07-17,0.34935,188.04942301150047,True,-1.0,0.3182177695755338,1.7529999999999997,1.2069999999999999,10.0,5.0,80.3921568627451,HIGH,2020-06,-1.3182177695755337
CRM,2020-06-26,2020-07-24,0.3498,184.16451439798155,True,-1.0,0.1566042100393245,2.363,0.6769999999999999,10.0,5.0,80.3921568627451,HIGH,2020-06,-1.1566042100393246
CRM,2020-07-10,2020-08-07,0.3407,198.55939689951086,True,-1.0,0.12561909049977488,4.462999999999999,0.8370000000000001,10.0,7.5,74.50980392156863,HIGH,2020-07,-1.125619090499775
CRM,2020-07-17,2020-08-14,0.32665,187.82643606389294,True,-1.0,0.0771219302024989,2.633,0.5369999999999998,10.0,7.5,64.70588235294117,MID,2020-07,-1.0771219302024988
CRM,2020-07-24,2020-08-21,0.3144,188.2568474742585,True,3.7778308647873864,0.132417333534652,2.093,0.8770000000000001,10.0,7.5,62.745098039215684,MID,2020-07,3.6454135312527343
CRM,2020-07-31,2020-08-28,0.3206,194.19599077050782,True,3.144218814753419,0.17132594096517256,2.413,1.097,10.0,7.5,64.70588235294117,MID,2020-07,2.9728928737882465
CRM,2020-08-14,2020-09-11,0.3865,193.26513068029118,True,2.7280047718461082,0.2813941568426448,3.3529999999999998,1.6469999999999998,12.5,7.5,90.19607843137256,HIGH,2020-08,2.4466106150034634
CRM,2020-08-21,2020-09-18,0.3807,207.60867512362177,True,3.6232085067036524,0.22458976242958612,2.163,0.9170000000000001,10.0,5.0,82.35294117647058,HIGH,2020-08,3.3986187442740663
CRM,2020-08-28,2020-09-25,0.49355,271.00408287918896,True,-1.0,-1.0,5.173,1.237,20.0,10.0,98.0392156862745,HIGH,2020-08,0.0
CRM,2020-09-04,2020-10-02,0.473,254.92740196682996,True,-1.0,0.04053941563306418,6.043,0.487,20.0,12.5,94.11764705882352,HIGH,2020-09,-1.0405394156330643
CRM,2020-09-11,2020-10-09,0.43735,242.79949605195537,True,0.13125919912334838,0.15433452614567708,4.452999999999999,1.3370000000000006,15.0,10.0,90.19607843137256,HIGH,2020-09,-0.0230753270223287
CRM,2020-09-18,2020-10-16,0.3845,242.677620461508,True,-1.0,0.25580811252040686,2.0029999999999997,2.037,10.0,10.0,78.43137254901961,HIGH,2020-09,-1.2558081125204068
CRM,2020-09-25,2020-10-23,0.39,242.65302111909836,True,-1.0,0.11569786901707016,3.643,1.037,15.0,10.0,84.31372549019608,HIGH,2020-09,-1.1156978690170702
CRM,2020-10-02,2020-10-30,0.39235,248.83892787703516,True,-1.0,-0.47418341124785635,3.213,1.3870000000000005,15.0,7.5,84.31372549019608,HIGH,2020-10,-0.5258165887521437
CRM,2020-10-09,2020-11-06,0.40415,265.03749721369627,True,-1.0,0.3135426244581637,4.583,2.3870000000000005,17.5,10.0,86.27450980392157,HIGH,2020-10,-1.3135426244581638
CRM,2020-10-16,2020-11-13,0.40235,259.090678998834,True,-1.0,0.22689350564371022,3.9030000000000005,1.3870000000000005,17.5,7.5,84.31372549019608,HIGH,2020-10,-1.2268935056437102
CRM,2020-10-23,2020-11-20,0.3799,250.43600438421427,True,-1.0,0.27920859628176703,3.2529999999999997,1.637,15.0,7.5,66.66666666666666,MID,2020-10,-1.279208596281767
CRM,2020-11-06,2020-12-04,0.4385,260.6093436118405,True,-1.0,-1.0,4.7330000000000005,1.4370000000000003,15.0,10.0,90.19607843137256,HIGH,2020-11,0.0
CRM,2020-11-13,2020-12-11,0.4345,249.85242300630097,False,-1.0,-1.0,4.452999999999999,1.7870000000000008,17.5,10.0,86.27450980392157,HIGH,2020-11,0.0
CRM,2020-11-20,2020-12-18,0.4472,260.0664729437961,True,-1.0,-1.0,3.533,1.8870000000000005,20.0,10.0,90.19607843137256,HIGH,2020-11,0.0
CRM,2020-12-11,2021-01-08,0.3795,221.90807381380725,False,-1.0,0.27920859628176703,3.0629999999999997,1.637,17.5,7.5,58.82352941176471,MID,2020-12,-1.279208596281767
CRM,2021-01-08,2021-02-05,0.3143,221.8747103925562,False,0.9970632751109855,0.1981787682722262,2.7129999999999996,0.8269999999999998,12.5,5.0,43.13725490196079,MID,2021-01,0.7988845068387593
CRM,2021-01-15,2021-02-12,0.32635,214.14232071265434,False,3.540501271340356,0.22689350564371005,2.753,1.3869999999999996,12.5,7.5,47.05882352941176,MID,2021-01,3.313607765696646
CRM,2021-01-22,2021-02-19,0.32365,226.6387122358467,False,3.085712031767994,0.30821559392987957,2.343,1.767,12.5,7.5,45.09803921568628,MID,2021-01,2.7774964378381144
CRM,2021-02-05,2021-03-05,0.4034,237.9180326653761,True,-1.0,-1.0,2.7029999999999994,1.737,15.0,7.5,78.43137254901961,HIGH,2021-02,0.0
CRM,2021-02-12,2021-03-12,0.44195,239.74174881042174,True,-1.0,-1.0,3.9429999999999996,1.0870000000000006,17.5,7.5,88.23529411764706,HIGH,2021-02,0.0
CRM,2021-02-26,2021-03-26,0.33785,218.44042981934905,False,-1.0,0.037510130209641286,2.5629999999999997,2.177,12.5,10.0,45.09803921568628,MID,2021-02,-1.0375101302096412
CRM,2021-03-12,2021-04-09,0.31245,212.8451389183433,False,2.321685387326968,0.20520649204563718,2.473,1.2770000000000001,12.5,7.5,31.372549019607842,LOW,2021-03,2.1164788952813307
CRM,2021-03-26,2021-04-23,0.2783,208.11644174863002,False,3.688232536333802,0.17288294628196108,2.133,0.737,10.0,5.0,25.49019607843137,LOW,2021-03,3.515349590051841
CRM,2021-04-09,2021-05-07,0.25105,230.7145279628596,True,-1.0,-1.0,2.473,0.6469999999999999,10.0,5.0,13.725490196078432,LOW,2021-04,0.0
CRM,2021-04-16,2021-05-14,0.22825,232.08077918063645,True,-1.0,-1.0,1.603,0.947,7.5,5.0,13.725490196078432,LOW,2021-04,0.0
CRM,2021-04-23,2021-05-21,0.23225,234.0650930526154,True,-1.0,-0.4791761742502644,1.7729999999999997,1.6170000000000002,10.0,7.5,15.686274509803921,LOW,2021-04,-0.5208238257497356
CRM,2021-04-30,2021-05-28,0.3183,230.19115988677106,True,-1.0,0.26167045167802166,2.093,1.037,12.5,5.0,35.294117647058826,MID,2021-04,-1.2616704516780217
CRM,2021-05-07,2021-06-04,0.32235,216.5643746208707,False,2.404148028878846,0.2641159615708748,2.933,1.5670000000000002,22.5,7.5,37.254901960784316,MID,2021-05,2.1400320673079714
CRM,2021-05-14,2021-06-11,0.3356,218.0054426297823,False,2.316995678371877,0.17315814171750354,2.9530000000000003,1.1070000000000002,15.0,7.5,43.13725490196079,MID,2021-05,2.1438375366543734
CRM,2021-05-21,2021-06-18,0.35155,223.0640065668857,True,1.5078726535470333,0.1943150603129106,1.4429999999999998,1.6270000000000002,10.0,10.0,52.94117647058824,MID,2021-05,1.3135575932341226
CRM,2021-05-28,2021-06-25,0.24795,238.88282747699,True,-1.0,0.17841150129625258,2.463,0.7569999999999998,10.0,5.0,11.76470588235294,LOW,2021-05,-1.1784115012962526
CRM,2021-06-04,2021-07-02,0.2607,237.48436616870165,True,-0.631980376061038,0.1592858798979829,2.2029999999999994,0.6870000000000002,7.5,5.0,13.725490196078432,LOW,2021-06,-0.7912662559590209
CRM,2021-06-11,2021-07-09,0.21925,239.79508823823215,True,-1.0,0.20105693009848677,1.993,0.8370000000000003,10.0,5.0,3.9215686274509802,LOW,2021-06,-1.2010569300984868
CRM,2021-06-25,2021-07-23,0.2248,242.5286342218018,True,-1.0,0.2584948401711553,2.013,1.0270000000000001,10.0,5.0,3.9215686274509802,LOW,2021-06,-1.2584948401711553
CRM,2021-07-02,2021-07-30,0.2246,248.31074723153753,True,-1.0,0.09098843552258339,2.3529999999999998,0.4169999999999997,10.0,5.0,1.9607843137254901,LOW,2021-07,-1.0909884355225834
CRM,2021-07-09,2021-08-06,0.21865,245.63672354670913,True,-1.0,0.21270919233567792,3.413,0.8770000000000001,10.0,5.0,0.0,LOW,2021-07,-1.2127091923356779
CRM,2021-07-23,2021-08-20,0.22945,248.58853657125024,True,-1.0,0.2397718819737168,1.6029999999999998,0.967,7.5,5.0,9.803921568627452,LOW,2021-07,-1.239771881973717
CRM,2021-07-30,2021-08-27,0.2836499999999999,242.09400427846126,True,3.934742674695249,0.22503981379394827,2.463,1.8369999999999997,15.0,10.0,21.568627450980394,LOW,2021-07,3.7097028609013005
CRM,2021-08-06,2021-09-03,0.3248999999999999,250.84063091957353,True,0.04759345205390211,0.2605571662674902,2.143,2.0669999999999997,10.0,10.0,37.254901960784316,MID,2021-08,-0.2129637142135881
CRM,2021-08-13,2021-09-10,0.32945,251.64447858397602,True,-1.0,0.2459506603538501,2.943,0.9870000000000004,15.0,5.0,43.13725490196079,MID,2021-08,-1.2459506603538502
CRM,2021-08-20,2021-09-17,0.3676,256.2477220489328,True,-1.0,0.20293516179477933,3.503,1.6870000000000003,20.0,10.0,56.86274509803921,MID,2021-08,-1.2029351617947794
CRM,2021-08-27,2021-09-24,0.2527,267.1542712077744,True,2.4867811945485614,0.27828198900677487,1.733,2.177,10.0,10.0,17.647058823529413,LOW,2021-08,2.2084992055417865
CRM,2021-09-03,2021-10-01,0.23645,267.2449927677515,True,-1.0,0.2510947078693858,1.1029999999999998,2.0070000000000006,5.0,10.0,13.725490196078432,LOW,2021-09,-1.251094707869386
CRM,2021-09-10,2021-10-08,0.2455,256.90663726702655,True,1.7349806206508387,0.24331717021012061,2.8129999999999997,1.9569999999999999,10.0,10.0,15.686274509803921,LOW,2021-09,1.491663450440718
CRM,2021-09-17,2021-10-15,0.24805,260.1709078690041,True,3.7326076668244204,0.20148984741078937,2.113,1.677,10.0,10.0,19.607843137254903,LOW,2021-09,3.531117819413631
CRM,2021-09-24,2021-10-22,0.2535,286.04259181015266,True,-1.0,0.18399242244849634,1.8229999999999997,0.777,10.0,5.0,25.49019607843137,LOW,2021-09,-1.1839924224484963
CRM,2021-10-01,2021-10-29,0.25855,275.65501929930707,True,3.444522172061223,0.19717466778402967,3.2129999999999996,1.6469999999999998,15.0,10.0,27.450980392156865,LOW,2021-10,3.2473475042771933
CRM,2021-10-08,2021-11-05,0.242,272.6935004858908,True,4.173305742369375,0.2417732522041475,1.9329999999999998,1.947,10.0,10.0,15.686274509803921,LOW,2021-10,3.9315324901652273
CRM,2021-10-15,2021-11-12,0.21025,291.8819395671029,True,1.1093449213993782,0.1943150603129105,2.993,1.6269999999999998,15.0,10.0,0.0,LOW,2021-10,0.9150298610864678
