day,struct,gex,credit,maxrisk,pnl_usd,ret_risk,NEG,half
2020-07-24,iron condor 16/5,562832247.156787,0.5465,3.4535,54.65,15.82452584334733,False,2018-2026
2020-07-27,put spread 16/5,-1870558624.3570883,0.32199999999999995,3.678,32.199999999999996,8.754758020663402,True,2018-2026
2020-07-27,iron condor 16/5,-1870558624.3570883,0.584,3.416,58.4,17.096018735362996,True,2018-2026
2020-07-29,put spread 16/5,337663311.59787965,0.202,2.798,20.200000000000003,7.219442458899214,False,2018-2026
2020-07-29,iron condor 16/5,337663311.59787965,0.42400000000000004,2.576,33.40000000000251,12.965838509317743,False,2018-2026
2020-07-31,put spread 16/5,797509789.7448348,0.34199999999999997,4.658,34.199999999999996,7.3422069557750085,False,2018-2026
2020-07-31,iron condor 16/5,797509789.7448348,0.654,4.346,65.4,15.048320294523702,False,2018-2026
2020-08-03,put spread 16/5,2750819878.4822392,0.27199999999999996,3.728,27.199999999999996,7.296137339055793,False,2018-2026
2020-08-03,iron condor 16/5,2750819878.4822392,0.604,3.396,-15.599999999999092,-4.593639575971464,False,2018-2026
2020-08-05,put spread 16/5,2434249923.845306,0.20199999999999999,2.798,20.2,7.219442458899213,False,2018-2026
2020-08-05,iron condor 16/5,2434249923.845306,0.3839999999999999,2.616,30.400000000001583,11.620795107034244,False,2018-2026
2020-08-07,put spread 16/5,3262250686.658457,0.20199999999999999,3.798,20.2,5.318588730911005,False,2018-2026
2020-08-07,iron condor 16/5,3262250686.658457,0.43399999999999994,3.566,43.39999999999999,12.170499158721256,False,2018-2026
2020-08-10,put spread 16/5,4029985931.364196,0.23199999999999998,4.768,23.2,4.865771812080537,False,2018-2026
2020-08-10,iron condor 16/5,4029985931.364196,0.37399999999999994,4.626,37.39999999999999,8.084738434932985,False,2018-2026
2020-08-12,put spread 16/5,1851980441.1075268,0.282,4.718,28.199999999999996,5.977108944467995,False,2018-2026
2020-08-12,iron condor 16/5,1851980441.1075268,0.4740000000000001,4.526,5.399999999998418,1.193106495801683,False,2018-2026
2020-08-14,put spread 16/5,2992256422.939308,0.20199999999999999,3.798,20.2,5.318588730911005,False,2018-2026
2020-08-14,iron condor 16/5,2992256422.939308,0.30399999999999994,3.696,30.399999999999995,8.225108225108222,False,2018-2026
2020-08-17,put spread 16/5,1475887598.4790804,0.202,3.798,20.200000000000003,5.318588730911006,False,2018-2026
2020-08-17,iron condor 16/5,1475887598.4790804,0.35400000000000004,3.646,35.400000000000006,9.70927043335162,False,2018-2026
2020-08-19,put spread 16/5,4145285194.648907,0.18200000000000002,3.818,18.200000000000003,4.766893661602934,False,2018-2026
2020-08-19,iron condor 16/5,4145285194.648907,0.31400000000000006,3.686,31.400000000000006,8.518719479110148,False,2018-2026
2020-08-21,put spread 16/5,2783043284.694751,0.152,3.848,15.2,3.9501039501039505,False,2018-2026
2020-08-21,iron condor 16/5,2783043284.694751,0.28400000000000003,3.716,28.400000000000002,7.642626480086115,False,2018-2026
2020-08-24,put spread 16/5,4168806812.040253,0.15200000000000002,4.848,15.200000000000003,3.1353135313531357,False,2018-2026
2020-08-24,iron condor 16/5,4168806812.040253,0.254,4.746,-68.59999999999977,-14.454277286135644,False,2018-2026
2020-08-26,put spread 16/5,4791248623.76823,0.112,2.888,11.200000000000001,3.878116343490305,False,2018-2026
2020-08-26,iron condor 16/5,4791248623.76823,0.214,2.786,-134.60000000000022,-48.31299353912428,False,2018-2026
2020-08-28,put spread 16/5,4554624682.2870655,0.23199999999999998,3.768,23.2,6.1571125265392785,False,2018-2026
2020-08-28,iron condor 16/5,4554624682.2870655,0.47650000000000003,3.5235,47.650000000000006,13.52348517099475,False,2018-2026
2020-08-31,put spread 16/5,7321733622.648077,0.18199999999999997,4.818,18.199999999999996,3.77750103777501,False,2018-2026
2020-08-31,iron condor 16/5,7321733622.648077,0.29399999999999993,4.706,29.39999999999999,6.247343816404588,False,2018-2026
2020-09-02,put spread 16/5,4172865679.4499435,0.222,3.778,22.2,5.876124933827422,False,2018-2026
2020-09-02,iron condor 16/5,4172865679.4499435,0.43399999999999994,3.566,-156.6,-43.91475042063938,False,2018-2026
2020-09-04,put spread 16/5,-97733784.59166887,0.487,7.513,48.699999999999996,6.482097697324638,True,2018-2026
2020-09-04,iron condor 16/5,-97733784.59166887,0.8115000000000001,7.1884999999999994,81.15,11.28886415803019,True,2018-2026
2020-09-08,put spread 16/5,-570373820.6207887,0.487,10.513,-126.29999999999998,-12.013697327118804,True,2018-2026
2020-09-08,iron condor 16/5,-570373820.6207887,0.819,10.181000000000001,-93.10000000000001,-9.14448482467341,True,2018-2026
2020-09-09,put spread 16/5,-1485575511.3837996,0.45200000000000007,6.548,45.20000000000001,6.902871105681125,True,2018-2026
2020-09-09,iron condor 16/5,-1485575511.3837996,0.7965,6.2035,79.65,12.83952607399049,True,2018-2026
2020-09-11,put spread 16/5,-935797554.4098895,0.372,5.628,37.2,6.609808102345416,True,2018-2026
2020-09-11,iron condor 16/5,-935797554.4098895,0.764,5.236,76.4,14.591291061879296,True,2018-2026
2020-09-14,put spread 16/5,-1828997839.0627308,0.42200000000000004,5.578,42.2,7.565435640014343,True,2018-2026
2020-09-14,iron condor 16/5,-1828997839.0627308,0.6940000000000001,5.306,69.4,13.079532604598567,True,2018-2026
2020-09-16,put spread 16/5,1392856501.1881468,0.322,4.678,32.2,6.883283454467722,False,2018-2026
2020-09-16,iron condor 16/5,1392856501.1881468,0.5039999999999999,4.496,50.39999999999999,11.209964412811384,False,2018-2026
2020-09-18,put spread 16/5,-1643683457.3493571,0.4619999999999999,5.538,46.19999999999999,8.342361863488621,True,2018-2026
2020-09-18,iron condor 16/5,-1643683457.3493571,0.6939999999999998,5.306,69.39999999999998,13.079532604598565,True,2018-2026
2020-09-21,put spread 16/5,-5091056331.450495,0.36450000000000005,5.6355,36.45,6.46792653713069,True,2018-2026
2020-09-21,iron condor 16/5,-5091056331.450495,0.6265,5.3735,62.64999999999999,11.659067646785148,True,2018-2026
2020-09-23,put spread 16/5,-39068346.95494723,0.272,3.7279999999999998,-306.79999999999745,-82.29613733905512,True,2018-2026
2020-09-23,iron condor 16/5,-39068346.95494723,0.4139999999999999,3.5860000000000003,-292.5999999999975,-81.59509202453918,True,2018-2026
2020-09-25,put spread 16/5,-2767181959.833957,0.292,3.708,29.2,7.8748651564185534,True,2018-2026
2020-09-25,iron condor 16/5,-2767181959.833957,0.634,3.366,-7.599999999997953,-2.257872846107532,True,2018-2026
2020-09-28,put spread 16/5,577804492.328694,0.3519999999999999,4.648,35.199999999999996,7.573149741824439,False,2018-2026
2020-09-28,iron condor 16/5,577804492.328694,0.584,4.416,-59.60000000000068,-13.496376811594358,False,2018-2026
2020-09-30,put spread 16/5,434562652.72602785,0.4119999999999999,4.588,41.19999999999999,8.979947689625108,False,2018-2026
2020-09-30,iron condor 16/5,434562652.72602785,0.6539999999999999,4.346,65.39999999999999,15.048320294523698,False,2018-2026
2020-10-02,put spread 16/5,1335001803.580404,0.37199999999999994,4.628,37.199999999999996,8.038029386343993,False,2018-2026
2020-10-02,iron condor 16/5,1335001803.580404,0.6539999999999999,4.346,65.39999999999999,15.048320294523698,False,2018-2026
2020-10-05,put spread 16/5,485776880.06546766,0.34199999999999997,4.658,34.199999999999996,7.3422069557750085,False,2018-2026
2020-10-05,iron condor 16/5,485776880.06546766,0.614,4.386,61.4,13.99908800729594,False,2018-2026
2020-10-07,put spread 16/5,479478972.43443537,0.30199999999999994,3.698,30.199999999999992,8.166576527852893,False,2018-2026
2020-10-07,iron condor 16/5,479478972.43443537,0.584,3.416,-14.600000000001822,-4.274004683841283,False,2018-2026
2020-10-09,put spread 16/5,4637919610.277524,0.272,3.7279999999999998,27.200000000000003,7.296137339055794,False,2018-2026
2020-10-09,iron condor 16/5,4637919610.277524,0.42399999999999993,3.576,42.39999999999999,11.856823266219237,False,2018-2026
2020-10-12,put spread 16/5,6761819170.083115,0.23199999999999998,3.768,23.2,6.1571125265392785,False,2018-2026
2020-10-12,iron condor 16/5,6761819170.083115,0.4940000000000001,3.506,-193.60000000000065,-55.21962350256722,False,2018-2026
2020-10-14,put spread 16/5,3411895367.5433536,0.2845,3.7155,28.449999999999996,7.657112097967972,False,2018-2026
2020-10-14,iron condor 16/5,3411895367.5433536,0.4464999999999999,3.5535,44.64999999999999,12.565076684958488,False,2018-2026
2020-10-16,put spread 16/5,2265378543.474375,0.172,2.828,17.2,6.082036775106082,False,2018-2026
2020-10-16,iron condor 16/5,2265378543.474375,0.44400000000000006,2.556,44.400000000000006,17.370892018779344,False,2018-2026
2020-10-19,put spread 16/5,3443330032.2510366,0.312,3.688,-167.8000000000009,-45.49891540130176,False,2018-2026
2020-10-19,iron condor 16/5,3443330032.2510366,0.4740000000000001,3.526,-151.60000000000088,-42.994895065229976,False,2018-2026
2020-10-21,put spread 16/5,971409559.6571064,0.312,3.688,31.2,8.459869848156181,False,2018-2026
2020-10-21,iron condor 16/5,971409559.6571064,0.5339999999999999,3.466,53.39999999999999,15.406809001731098,False,2018-2026
2020-10-23,put spread 16/5,1014288382.809963,0.322,3.678,32.2,8.754758020663404,False,2018-2026
2020-10-23,iron condor 16/5,1014288382.809963,0.564,3.436,56.39999999999999,16.41443538998836,False,2018-2026
2020-10-26,put spread 16/5,1801315167.3320196,0.33199999999999996,3.668,-124.79999999999842,-34.02399127589924,False,2018-2026
2020-10-26,iron condor 16/5,1801315167.3320196,0.5539999999999999,3.446,-102.59999999999843,-29.77365060940175,False,2018-2026
2020-10-28,put spread 16/5,-651169291.1340371,0.262,3.738,-373.8,-100.0,True,2018-2026
2020-10-28,iron condor 16/5,-651169291.1340371,0.49650000000000005,3.5035,-350.34999999999997,-100.0,True,2018-2026
2020-10-30,put spread 16/5,-1321806925.5178747,0.34199999999999997,5.658,34.199999999999996,6.044538706256627,True,2018-2026
2020-10-30,iron condor 16/5,-1321806925.5178747,0.6839999999999999,5.316,68.39999999999999,12.866817155756207,True,2018-2026
2020-11-02,put spread 16/5,-4108190763.8242326,0.6045,10.3955,60.45,5.81501611274109,True,2018-2026
2020-11-02,iron condor 16/5,-4108190763.8242326,1.0715,9.9285,107.14999999999999,10.792163972402678,True,2018-2026
2020-11-04,put spread 16/5,1089233321.512633,0.742,10.258,74.2,7.2333788262819265,False,2018-2026
2020-11-04,iron condor 16/5,1089233321.512633,1.3189999999999997,9.681000000000001,131.89999999999998,13.624625555211233,False,2018-2026
2020-11-06,put spread 16/5,5431622496.532947,0.41200000000000003,5.588,41.2,7.37294201861131,False,2018-2026
2020-11-06,iron condor 16/5,5431622496.532947,0.644,5.356,64.4,12.023898431665422,False,2018-2026
2020-11-09,put spread 16/5,6204366131.74442,0.392,5.608,39.2,6.990014265335236,False,2018-2026
2020-11-09,iron condor 16/5,6204366131.74442,0.6839999999999999,5.316,68.39999999999999,12.866817155756207,False,2018-2026
2020-11-11,put spread 16/5,4085114494.7605667,0.39199999999999996,4.608,39.199999999999996,8.506944444444445,False,2018-2026
2020-11-11,iron condor 16/5,4085114494.7605667,0.654,4.346,65.4,15.048320294523702,False,2018-2026
2020-11-13,put spread 16/5,2893987157.3991613,0.37199999999999994,4.628,37.199999999999996,8.038029386343993,False,2018-2026
2020-11-13,iron condor 16/5,2893987157.3991613,0.534,4.466,-52.60000000000022,-11.777877295118724,False,2018-2026
2020-11-16,put spread 16/5,7788913530.753929,0.33199999999999996,5.668,33.199999999999996,5.85744530698659,False,2018-2026
2020-11-16,iron condor 16/5,7788913530.753929,0.5765,5.4235,57.65,10.629667189084541,False,2018-2026
2020-11-18,put spread 16/5,5865733630.289613,0.242,3.758,24.2,6.439595529536987,False,2018-2026
2020-11-18,iron condor 16/5,5865733630.289613,0.4039999999999999,3.596,40.39999999999999,11.234705228031142,False,2018-2026
2020-11-20,put spread 16/5,4507058280.594554,0.20449999999999996,3.7955,20.449999999999996,5.38795942563562,False,2018-2026
2020-11-20,iron condor 16/5,4507058280.594554,0.3364999999999999,3.6635,33.64999999999999,9.185205404667665,False,2018-2026
2020-11-23,put spread 16/5,3422982444.34565,0.302,3.698,30.2,8.166576527852893,False,2018-2026
2020-11-23,iron condor 16/5,3422982444.34565,0.574,3.426,57.4,16.754232340922357,False,2018-2026
