date,sym,control,close_pct,close_R,close_risk,ORB_close-judged_pct,ORB_close-judged_R,ORB_close-judged_stopped,ORB_close-judged_n,ORB_intraday_pct,ORB_intraday_R,ORB_intraday_stopped,ORB_intraday_n,ORB_intraday+re_pct,ORB_intraday+re_R,ORB_intraday+re_stopped,ORB_intraday+re_n,ORB_disaster:0.5_pct,ORB_disaster:0.5_R,ORB_disaster:0.5_stopped,ORB_disaster:0.5_n,ORB_disaster:1.0_pct,ORB_disaster:1.0_R,ORB_disaster:1.0_stopped,ORB_disaster:1.0_n,ORB_disaster:1.0+pdl_pct,ORB_disaster:1.0+pdl_R,ORB_disaster:1.0+pdl_stopped,ORB_disaster:1.0+pdl_n,ORB_disaster:1.5+pdl_pct,ORB_disaster:1.5+pdl_R,ORB_disaster:1.5+pdl_stopped,ORB_disaster:1.5+pdl_n,ORB_risk,RECLAIM_close-judged_pct,RECLAIM_close-judged_R,RECLAIM_close-judged_stopped,RECLAIM_close-judged_n,RECLAIM_intraday_pct,RECLAIM_intraday_R,RECLAIM_intraday_stopped,RECLAIM_intraday_n,RECLAIM_intraday+re_pct,RECLAIM_intraday+re_R,RECLAIM_intraday+re_stopped,RECLAIM_intraday+re_n,RECLAIM_disaster:0.5_pct,RECLAIM_disaster:0.5_R,RECLAIM_disaster:0.5_stopped,RECLAIM_disaster:0.5_n,RECLAIM_disaster:1.0_pct,RECLAIM_disaster:1.0_R,RECLAIM_disaster:1.0_stopped,RECLAIM_disaster:1.0_n,RECLAIM_disaster:1.0+pdl_pct,RECLAIM_disaster:1.0+pdl_R,RECLAIM_disaster:1.0+pdl_stopped,RECLAIM_disaster:1.0+pdl_n,RECLAIM_disaster:1.5+pdl_pct,RECLAIM_disaster:1.5+pdl_R,RECLAIM_disaster:1.5+pdl_stopped,RECLAIM_disaster:1.5+pdl_n
2026-07-20,NTRA,False,-0.36333019811021217,-1.5399905886985348,0.23663031719365346,-3.4328383679986363,-1.4510975303448184,0.0,1.0,-2.5577313014341407,-1.0811804043545903,1.0,1.0,-2.5577313014341407,-1.0811804043545903,1.0,1.0,-2.5577313014341407,-1.0811804043545903,1.0,1.0,-3.4328383679986363,-1.4510975303448184,0.0,1.0,-3.4328383679986363,-1.4510975303448184,0.0,1.0,-3.4328383679986363,-1.4510975303448184,0.0,1.0,2.4244937973681324,-2.3580726383143347,-1.8426636977084792,0.0,1.0,-1.4732258727770953,-1.15121976744186,1.0,1.0,-2.3408026317753294,-5.298099933072973,1.0,3.0,-2.517942054421174,-1.9675901162790688,1.0,1.0,-2.3580726383143347,-1.8426636977084792,0.0,1.0,-2.3580726383143347,-1.8426636977084792,0.0,1.0,-2.3580726383143347,-1.8426636977084792,0.0,1.0
2026-07-21,NTRA,False,-2.060110060967635,-0.4778748241100933,4.508026031767032,-0.9141615487996857,-0.2863850337600035,0.0,1.0,-0.9141615487996857,-0.2863850337600035,0.0,1.0,-0.9141615487996857,-0.2863850337600035,0.0,1.0,-0.9141615487996857,-0.2863850337600035,0.0,1.0,-0.9141615487996857,-0.2863850337600035,0.0,1.0,-0.9141615487996857,-0.2863850337600035,0.0,1.0,-0.9141615487996857,-0.2863850337600035,0.0,1.0,3.299368289296112,-0.8935214021721039,-0.2816974653658276,0.0,1.0,-0.8935214021721039,-0.2816974653658276,0.0,1.0,-0.8935214021721039,-0.2816974653658276,0.0,1.0,-0.8935214021721039,-0.2816974653658276,0.0,1.0,-0.8935214021721039,-0.2816974653658276,0.0,1.0,-0.8935214021721039,-0.2816974653658276,0.0,1.0,-0.8935214021721039,-0.2816974653658276,0.0,1.0
2026-07-22,NTRA,False,-0.9629136489190393,-0.39901803023055604,2.474404659256857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27044900401382854,0.7356398335774449,0.0,1.0,-0.7629081592313569,-2.0751624999998857,1.0,1.0,-0.9918816920114093,-5.078692503862117,1.0,3.0,0.27044900401382854,0.7356398335774449,0.0,1.0,0.27044900401382854,0.7356398335774449,0.0,1.0,0.27044900401382854,0.7356398335774449,0.0,1.0,0.27044900401382854,0.7356398335774449,0.0,1.0
2026-08-07,NTRA,False,13.58915933363507,2.786065016025608,5.1308835335765135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.745235414922675,5.123302699483387,0.0,1.0,15.745235414922675,5.123302699483387,0.0,1.0,15.745235414922675,5.123302699483387,0.0,1.0,15.745235414922675,5.123302699483387,0.0,1.0,15.745235414922675,5.123302699483387,0.0,1.0,15.745235414922675,5.123302699483387,0.0,1.0,15.745235414922675,5.123302699483387,0.0,1.0
2026-08-10,NTRA,False,-2.4949645179992763,-1.0739853894912246,2.3798017706966546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.051803264587495,-1.7492315149144182,0.0,1.0,-2.7723716270184218,-1.1968793903247181,1.0,1.0,-4.314694386018781,-3.7308135879497626,1.0,3.0,-2.286064735127913,-0.9869325381046987,1.0,1.0,-4.378565052284477,-1.8903000662690563,1.0,1.0,-4.378565052284477,-1.8903000662690563,1.0,1.0,-4.647031376600264,-2.0062014870736538,0.0,1.0
2026-08-11,NTRA,False,-0.7395480952580691,-2.3375002712700357,0.3175793794260029,-2.6539698283989166,-1.1859651568586447,0.0,1.0,-2.6539698283989166,-1.1859651568586447,0.0,1.0,-2.6539698283989166,-1.1859651568586447,0.0,1.0,-2.6539698283989166,-1.1859651568586447,0.0,1.0,-2.6539698283989166,-1.1859651568586447,0.0,1.0,-2.046300297103787,-0.9144191568668465,0.0,1.0,-2.046300297103787,-0.9144191568668465,0.0,1.0,2.290443653161378,-0.5455491947760849,-4.483513736765118,0.0,1.0,-0.5455491947760849,-4.483513736765118,0.0,1.0,-0.5455491947760849,-4.483513736765118,0.0,1.0,-0.5455491947760849,-4.483513736765118,0.0,1.0,-0.5455491947760849,-4.483513736765118,0.0,1.0,-0.5455491947760849,-4.483513736765118,0.0,1.0,-0.5455491947760849,-4.483513736765118,0.0,1.0
2026-08-12,NTRA,False,-1.7574076456079557,-1.4030425906089008,1.2692280304737569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13,NTRA,False,17.726588127827657,19.722175297804263,0.9075161324971326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.564252423357515,-3.2904488133137875,0.0,1.0,-0.7280644615070053,-1.5315039999999651,1.0,1.0,-1.5229327253158176,-5.072463448979407,1.0,3.0,-2.3481778884720694,-4.939457999999945,1.0,1.0,-1.564252423357515,-3.2904488133137875,0.0,1.0,-1.564252423357515,-3.2904488133137875,0.0,1.0,-1.564252423357515,-3.2904488133137875,0.0,1.0
2026-08-14,NTRA,False,18.04946206974847,11.35382232181545,1.616391041239762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97333026362191,10.872150791434434,0.0,1.0,17.97333026362191,10.872150791434434,0.0,1.0,17.97333026362191,10.872150791434434,0.0,1.0,17.97333026362191,10.872150791434434,0.0,1.0,17.97333026362191,10.872150791434434,0.0,1.0,17.97333026362191,10.872150791434434,0.0,1.0,17.97333026362191,10.872150791434434,0.0,1.0
2026-08-17,NTRA,False,16.45257421726778,8.949954175511968,1.8738563366913041,16.768483434899515,10.664816626444665,0.0,1.0,16.768483434899515,10.664816626444665,0.0,1.0,16.768483434899515,10.664816626444665,0.0,1.0,16.768483434899515,10.664816626444665,0.0,1.0,16.768483434899515,10.664816626444665,0.0,1.0,16.768483434899515,10.664816626444665,0.0,1.0,16.768483434899515,10.664816626444665,0.0,1.0,1.598408562891418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18,NTRA,False,17.38287602450439,41.384195536504656,0.4220624840470588,14.909136038495795,6.671231960682381,0.0,1.0,-2.400481193695847,-1.0741176966292125,1.0,1.0,-2.400481193695847,-1.0741176966292125,1.0,1.0,-2.218538851563434,-0.9927058988764021,1.0,1.0,14.909136038495795,6.671231960682381,0.0,1.0,-2.2248119595763116,-0.9955128595587839,0.0,1.0,-2.2248119595763116,-0.9955128595587839,0.0,1.0,2.2873297352865585,17.594153294947667,88.34440896783578,0.0,1.0,17.594153294947667,88.34440896783578,0.0,1.0,17.594153294947667,88.34440896783578,0.0,1.0,17.594153294947667,88.34440896783578,0.0,1.0,17.594153294947667,88.34440896783578,0.0,1.0,17.594153294947667,88.34440896783578,0.0,1.0,17.594153294947667,88.34440896783578,0.0,1.0
2026-08-19,NTRA,False,12.551352294294581,3.517890873135877,3.7021712541769114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.840606781936238,23.19071449022521,0.0,1.0,-0.8127776587445346,-1.2700892156862955,1.0,1.0,-2.446304948974276,-4.252606738597512,1.0,3.0,14.840606781936238,23.19071449022521,0.0,1.0,14.840606781936238,23.19071449022521,0.0,1.0,14.840606781936238,23.19071449022521,0.0,1.0,14.840606781936238,23.19071449022521,0.0,1.0
2026-06-01,OKTA,False,-10.937465342461728,-1.3303178919253122,8.964066257569181,-7.838839871024916,-1.558212128681853,0.0,1.0,-7.838839871024916,-1.558212128681853,0.0,1.0,-7.838839871024916,-1.558212128681853,0.0,1.0,-7.838839871024916,-1.558212128681853,0.0,1.0,-7.838839871024916,-1.558212128681853,0.0,1.0,-7.838839871024916,-1.558212128681853,0.0,1.0,-7.838839871024916,-1.558212128681853,0.0,1.0,5.30049107490842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02,OKTA,False,-7.995488856325162,-1.7156839640367263,4.891103857111201,-7.165378257972987,-1.8853809829676267,0.0,1.0,-7.165378257972987,-1.8853809829676267,0.0,1.0,-7.165378257972987,-1.8853809829676267,0.0,1.0,-7.165378257972987,-1.8853809829676267,0.0,1.0,-7.165378257972987,-1.8853809829676267,0.0,1.0,-7.165378257972987,-1.8853809829676267,0.0,1.0,-7.165378257972987,-1.8853809829676267,0.0,1.0,3.9531013463287135,-4.757870855085333,-3.6395230569253147,0.0,1.0,-4.757870855085333,-3.6395230569253147,0.0,1.0,-4.757870855085333,-3.6395230569253147,0.0,1.0,-4.757870855085333,-3.6395230569253147,0.0,1.0,-4.757870855085333,-3.6395230569253147,0.0,1.0,-4.757870855085333,-3.6395230569253147,0.0,1.0,-4.757870855085333,-3.6395230569253147,0.0,1.0
2026-06-03,OKTA,False,-1.057429044963898,-2.930806123798361,0.3623225351802928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8250771009737274,-3.9365874728658685,0.0,1.0,-1.102201620020793,-1.5358565217391107,1.0,1.0,-2.7879675754777344,-8.050507957636652,1.0,3.0,-3.074544595752693,-4.284206521739118,1.0,1.0,-2.8250771009737274,-3.9365874728658685,0.0,1.0,-2.8250771009737274,-3.9365874728658685,0.0,1.0,-2.8250771009737274,-3.9365874728658685,0.0,1.0
2026-06-04,OKTA,False,-3.970181873400014,-1.7740722194169634,2.2905248750565432,-4.488423160384314,-1.6233028939179237,0.0,1.0,-4.488423160384314,-1.6233028939179237,0.0,1.0,-4.488423160384314,-1.6233028939179237,0.0,1.0,-4.488423160384314,-1.6233028939179237,0.0,1.0,-4.488423160384314,-1.6233028939179237,0.0,1.0,-0.6589478814367222,-0.23831799379310917,0.0,1.0,-0.6589478814367222,-0.23831799379310917,0.0,1.0,2.845374898935682,-4.024587093174525,-1.7551011641136196,0.0,1.0,-4.024587093174525,-1.7551011641136196,0.0,1.0,-4.024587093174525,-1.7551011641136196,0.0,1.0,-4.024587093174525,-1.7551011641136196,0.0,1.0,-4.024587093174525,-1.7551011641136196,0.0,1.0,-0.17651460526401097,-0.07697708659537342,0.0,1.0,-0.17651460526401097,-0.07697708659537342,0.0,1.0
2026-06-05,OKTA,False,-1.6931760803001517,-1.7643384414610908,0.9695521108142646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.195956246797348,-11.582499043606072,0.0,1.0,-0.4000272222017931,-2.10993043478261,1.0,1.0,-1.2922259666424019,-5.626539897148154,1.0,3.0,-2.195956246797348,-11.582499043606072,0.0,1.0,-2.195956246797348,-11.582499043606072,0.0,1.0,-2.195956246797348,-11.582499043606072,0.0,1.0,-2.195956246797348,-11.582499043606072,0.0,1.0
2026-06-30,OKTA,False,0.055753645821132736,0.011801787526585674,4.96153611403245,2.7848801796800826,1.3092650300464845,0.0,1.0,2.7848801796800826,1.3092650300464845,0.0,1.0,2.7848801796800826,1.3092650300464845,0.0,1.0,2.7848801796800826,1.3092650300464845,0.0,1.0,2.7848801796800826,1.3092650300464845,0.0,1.0,2.7848801796800826,1.3092650300464845,0.0,1.0,2.7848801796800826,1.3092650300464845,0.0,1.0,2.174615384615386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-01,OKTA,False,-2.800750199035229,-0.9261868889303742,3.1201819180053825,-1.6382760833835497,-0.8784909498295761,0.0,1.0,-1.6382760833835497,-0.8784909498295761,0.0,1.0,-1.6382760833835497,-0.8784909498295761,0.0,1.0,-1.6382760833835497,-0.8784909498295761,0.0,1.0,-1.6382760833835497,-0.8784909498295761,0.0,1.0,-1.6382760833835497,-0.8784909498295761,0.0,1.0,-1.6382760833835497,-0.8784909498295761,0.0,1.0,1.9014756625798324,-0.7516190780287535,-0.7663315259693354,0.0,1.0,-0.7516190780287535,-0.7663315259693354,0.0,1.0,-0.7516190780287535,-0.7663315259693354,0.0,1.0,-0.7516190780287535,-0.7663315259693354,0.0,1.0,-0.7516190780287535,-0.7663315259693354,0.0,1.0,-0.7516190780287535,-0.7663315259693354,0.0,1.0,-0.7516190780287535,-0.7663315259693354,0.0,1.0
2026-07-02,OKTA,False,-3.4605610493893546,-1.4705282388251202,2.4114721698641706,-4.626154683355566,-1.3360399841187258,0.0,1.0,-3.601076714489304,-1.0399960238568633,1.0,1.0,-3.601076714489304,-1.0399960238568633,1.0,1.0,-3.157333455003475,-0.9118423459244592,1.0,1.0,-5.960826011665765,-1.721494942357574,0.0,1.0,-2.706711714778587,-0.7817021530727764,0.0,1.0,-2.706711714778587,-0.7817021530727764,0.0,1.0,3.589011773100248,-1.3361714209476738,-6.491356351082827,0.0,1.0,-1.3361714209476738,-6.491356351082827,0.0,1.0,-1.3361714209476738,-6.491356351082827,0.0,1.0,-1.3361714209476738,-6.491356351082827,0.0,1.0,-1.3361714209476738,-6.491356351082827,0.0,1.0,-1.3361714209476738,-6.491356351082827,0.0,1.0,-1.3361714209476738,-6.491356351082827,0.0,1.0
2026-07-06,OKTA,False,-6.82116894783319,-1.6764188613670339,4.244126918440783,-5.9285626532343265,-1.8817860172666392,0.0,1.0,-5.9285626532343265,-1.8817860172666392,0.0,1.0,-5.9285626532343265,-1.8817860172666392,0.0,1.0,-5.9285626532343265,-1.8817860172666392,0.0,1.0,-5.9285626532343265,-1.8817860172666392,0.0,1.0,-5.9285626532343265,-1.8817860172666392,0.0,1.0,-5.9285626532343265,-1.8817860172666392,0.0,1.0,3.2549982462293903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07,OKTA,False,-6.7395787079736476,-2.9275619011925937,2.35780634056586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.595044228059987,-17.47058536195145,0.0,1.0,-0.5319239764520423,-1.66093829787229,1.0,1.0,-5.367835570469637,-26.364352754424107,1.0,2.0,-5.595044228059987,-17.47058536195145,0.0,1.0,-5.595044228059987,-17.47058536195145,0.0,1.0,-5.595044228059987,-17.47058536195145,0.0,1.0,-5.595044228059987,-17.47058536195145,0.0,1.0
2026-07-08,OKTA,False,-5.659368672046217,-4.262180719120464,1.3464969269588511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.62794906640295,-3.586015905238744,0.0,1.0,-1.9839339715960747,-1.0733967183227089,1.0,1.0,-1.9839339715960747,-1.0733967183227089,1.0,1.0,-6.62794906640295,-3.586015905238744,0.0,1.0,-6.62794906640295,-3.586015905238744,0.0,1.0,-6.62794906640295,-3.586015905238744,0.0,1.0,-6.62794906640295,-3.586015905238744,0.0,1.0
2026-07-09,OKTA,False,-6.971410885841777,-1.4484478957429479,5.059573815438356,-5.566070840099302,-1.6487276640656532,0.0,1.0,-5.566070840099302,-1.6487276640656532,0.0,1.0,-5.566070840099302,-1.6487276640656532,0.0,1.0,-5.566070840099302,-1.6487276640656532,0.0,1.0,-5.566070840099302,-1.6487276640656532,0.0,1.0,-5.566070840099302,-1.6487276640656532,0.0,1.0,-5.566070840099302,-1.6487276640656532,0.0,1.0,3.4961036760968955,-4.9534948992968175,-1.801542195638013,0.0,1.0,-4.9534948992968175,-1.801542195638013,0.0,1.0,-4.9534948992968175,-1.801542195638013,0.0,1.0,-4.9534948992968175,-1.801542195638013,0.0,1.0,-4.9534948992968175,-1.801542195638013,0.0,1.0,-4.9534948992968175,-1.801542195638013,0.0,1.0,-4.9534948992968175,-1.801542195638013,0.0,1.0
2026-07-10,OKTA,False,-1.5176599671386848,-4.2103888916015535,0.36197783416007656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.519208323856063,-12.07755640014629,0.0,1.0,-0.6728693002939656,-1.2465649999999506,1.0,1.0,-1.5493812967381837,-4.824841036965334,1.0,3.0,-2.948694596366652,-5.462783749999887,1.0,1.0,-5.6965429168099995,-10.553477499999843,1.0,1.0,-5.6965429168099995,-10.553477499999843,1.0,1.0,-6.519208323856063,-12.07755640014629,0.0,1.0
2026-07-13,OKTA,False,-2.15288899112277,-0.5825050785708787,3.8401457539752215,-2.1808622086397778,-0.5857138598931848,0.0,1.0,-2.1808622086397778,-0.5857138598931848,0.0,1.0,-2.1808622086397778,-0.5857138598931848,0.0,1.0,-2.1808622086397778,-0.5857138598931848,0.0,1.0,-2.1808622086397778,-0.5857138598931848,0.0,1.0,-2.1808622086397778,-0.5857138598931848,0.0,1.0,-2.1808622086397778,-0.5857138598931848,0.0,1.0,3.8698370171913243,0.5791018095356204,0.5741200291543007,0.0,1.0,0.5791018095356204,0.5741200291543007,0.0,1.0,0.5791018095356204,0.5741200291543007,0.0,1.0,0.5791018095356204,0.5741200291543007,0.0,1.0,0.5791018095356204,0.5741200291543007,0.0,1.0,0.5791018095356204,0.5741200291543007,0.0,1.0,0.5791018095356204,0.5741200291543007,0.0,1.0
2026-07-14,OKTA,False,-11.702187874996605,-1.031729549531532,12.80202236386765,-8.081819971545368,-1.0482745295914278,0.0,1.0,-8.081819971545368,-1.0482745295914278,0.0,1.0,-8.081819971545368,-1.0482745295914278,0.0,1.0,-8.081819971545368,-1.0482745295914278,0.0,1.0,-8.081819971545368,-1.0482745295914278,0.0,1.0,-8.081819971545368,-1.0482745295914278,0.0,1.0,-8.081819971545368,-1.0482745295914278,0.0,1.0,8.35911054044589,-7.8460527868622005,-1.0499098718233062,0.0,1.0,-7.8460527868622005,-1.0499098718233062,0.0,1.0,-7.8460527868622005,-1.0499098718233062,0.0,1.0,-7.8460527868622005,-1.0499098718233062,0.0,1.0,-7.8460527868622005,-1.0499098718233062,0.0,1.0,-7.8460527868622005,-1.0499098718233062,0.0,1.0,-7.8460527868622005,-1.0499098718233062,0.0,1.0
2026-07-15,OKTA,False,-2.1855871678516436,-1.4598066990297798,1.5208576137349716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.645510989760346,-2.8027059889052213,0.0,1.0,-0.9870331065068405,-1.681157777777803,1.0,1.0,-2.003613467801768,-5.014536894535142,1.0,3.0,-1.645510989760346,-2.8027059889052213,0.0,1.0,-1.645510989760346,-2.8027059889052213,0.0,1.0,-1.645510989760346,-2.8027059889052213,0.0,1.0,-1.645510989760346,-2.8027059889052213,0.0,1.0
2026-07-16,OKTA,False,-4.19652672722931,-7.902725918438733,0.5341796143909727,-3.9617157204094977,-1.6765286292683255,0.0,1.0,-2.508859149202969,-1.0617052023121392,1.0,1.0,-2.508859149202969,-1.0617052023121392,1.0,1.0,-3.168659168963317,-1.340921001926779,1.0,1.0,-3.9617157204094977,-1.6765286292683255,0.0,1.0,-3.9617157204094977,-1.6765286292683255,0.0,1.0,-3.9617157204094977,-1.6765286292683255,0.0,1.0,2.421725537772401,-2.2471439862271514,-3.6185623775392104,0.0,1.0,-0.8179736588506237,-1.3171780383795049,1.0,1.0,-1.8016752857896057,-8.421785740612702,1.0,3.0,-2.2471439862271514,-3.6185623775392104,0.0,1.0,-2.2471439862271514,-3.6185623775392104,0.0,1.0,-2.2471439862271514,-3.6185623775392104,0.0,1.0,-2.2471439862271514,-3.6185623775392104,0.0,1.0
2026-07-17,OKTA,False,-5.22929300871211,-1.1543028752769449,4.748214465926881,-5.627379200004401,-1.1412172013731252,0.0,1.0,-5.627379200004401,-1.1412172013731252,0.0,1.0,-5.627379200004401,-1.1412172013731252,0.0,1.0,-5.627379200004401,-1.1412172013731252,0.0,1.0,-5.627379200004401,-1.1412172013731252,0.0,1.0,-0.5394762210192527,-0.10940431083060084,0.0,1.0,-0.5394762210192527,-0.10940431083060084,0.0,1.0,5.190068733342668,-4.215973014933105,-1.2010946609173694,0.0,1.0,-4.215973014933105,-1.2010946609173694,0.0,1.0,-4.215973014933105,-1.2010946609173694,0.0,1.0,-4.215973014933105,-1.2010946609173694,0.0,1.0,-4.215973014933105,-1.2010946609173694,0.0,1.0,-4.215973014933105,-1.2010946609173694,0.0,1.0,-4.215973014933105,-1.2010946609173694,0.0,1.0
2026-07-20,OKTA,False,-4.629032286743328,-9.681695708237498,0.4807086855364018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21,OKTA,False,-3.6581283409792276,-1.6158982644946307,2.317694378243451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8217942493420134,-2.653167283974909,0.0,1.0,-1.7725952138980983,-1.6666670967741863,1.0,1.0,-3.4151113132923627,-5.535694539601613,1.0,3.0,-3.065241527929119,-2.8820664516128898,1.0,1.0,-2.8217942493420134,-2.653167283974909,0.0,1.0,-2.8217942493420134,-2.653167283974909,0.0,1.0,-2.8217942493420134,-2.653167283974909,0.0,1.0
2026-07-22,OKTA,False,-0.5510413333215558,-0.5666686506889367,0.9825663601193746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9948510130550656,-4.71287213569252,0.0,1.0,-1.0699377007082567,-2.5277474576271297,1.0,1.0,-2.1493045042572767,-4.041949498031187,1.0,2.0,-1.9948510130550656,-4.71287213569252,0.0,1.0,-1.9948510130550656,-4.71287213569252,0.0,1.0,-1.9948510130550656,-4.71287213569252,0.0,1.0,-1.9948510130550656,-4.71287213569252,0.0,1.0
2026-07-23,OKTA,False,1.6413618343184888,0.9676283508048799,1.726596108307188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.091712701113634,0.5281964664310959,0.0,1.0,-2.300151478829149,-1.1128677738515802,1.0,1.0,0.8109842249602761,10.174710604526712,1.0,2.0,1.091712701113634,0.5281964664310959,0.0,1.0,1.091712701113634,0.5281964664310959,0.0,1.0,1.091712701113634,0.5281964664310959,0.0,1.0,1.091712701113634,0.5281964664310959,0.0,1.0
2026-07-24,OKTA,False,-0.8915699820715606,-0.5213366520731391,1.7409792346865016,-1.059447453900686,-0.6192447662417755,0.0,1.0,-1.059447453900686,-0.6192447662417755,0.0,1.0,-1.059447453900686,-0.6192447662417755,0.0,1.0,-1.059447453900686,-0.6192447662417755,0.0,1.0,-1.059447453900686,-0.6192447662417755,0.0,1.0,-0.28911258139339147,-0.16898568421052723,0.0,1.0,-0.28911258139339147,-0.16898568421052723,0.0,1.0,1.741713112349652,0.5605681866893031,2.0692829193940105,0.0,1.0,0.5605681866893031,2.0692829193940105,0.0,1.0,0.5605681866893031,2.0692829193940105,0.0,1.0,0.5605681866893031,2.0692829193940105,0.0,1.0,0.5605681866893031,2.0692829193940105,0.0,1.0,0.5605681866893031,2.0692829193940105,0.0,1.0,0.5605681866893031,2.0692829193940105,0.0,1.0
2026-07-27,OKTA,False,-1.0065779169739386,-3.2956571335149936,0.30654564322631916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5728046171971664,-1.9190472591662537,0.0,1.0,-1.7220925873037363,-1.2845037037037053,1.0,1.0,-2.6856714696602,-4.57342339601141,1.0,3.0,-2.5728046171971664,-1.9190472591662537,0.0,1.0,-2.5728046171971664,-1.9190472591662537,0.0,1.0,-2.5728046171971664,-1.9190472591662537,0.0,1.0,-2.5728046171971664,-1.9190472591662537,0.0,1.0
2026-07-28,OKTA,False,0.3933657099556509,0.07456533518391346,5.572781121772863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6967144859808556,6.8437422093563045,0.0,1.0,-1.5263726747617001,-3.8736399999999485,1.0,1.0,-3.737715176544032,-6.895222002200089,1.0,3.0,2.6967144859808556,6.8437422093563045,0.0,1.0,2.6967144859808556,6.8437422093563045,0.0,1.0,2.1716441126566233,5.511214685407297,0.0,1.0,2.1716441126566233,5.511214685407297,0.0,1.0
2026-07-29,OKTA,False,4.498003601418787,2.484630858303086,1.8448345766925778,3.201486372021667,1.5582047332870754,0.0,1.0,-2.2957761085972583,-1.117383859649121,1.0,1.0,-2.2957761085972583,-1.117383859649121,1.0,1.0,-2.991038818244074,-1.4557771929824606,1.0,1.0,3.201486372021667,1.5582047332870754,0.0,1.0,-1.3591501307020026,-0.6615159088027737,0.0,1.0,-1.3591501307020026,-0.6615159088027737,0.0,1.0,2.0989836500220793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,OKTA,False,-3.5408485081887986,-2.2650522625029614,1.589046112478587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.378946292251273,-1.8109697541800616,0.0,1.0,-4.378946292251273,-1.8109697541800616,0.0,1.0,-4.378946292251273,-1.8109697541800616,0.0,1.0,-4.378946292251273,-1.8109697541800616,0.0,1.0,-4.378946292251273,-1.8109697541800616,0.0,1.0,-4.378946292251273,-1.8109697541800616,0.0,1.0,-4.378946292251273,-1.8109697541800616,0.0,1.0
2026-08-10,OKTA,False,-2.418687489965521,-1.1296689827193647,2.1892443630954883,-2.888878521120486,-1.1058780176952587,0.0,1.0,-2.888878521120486,-1.1058780176952587,0.0,1.0,-2.888878521120486,-1.1058780176952587,0.0,1.0,-2.888878521120486,-1.1058780176952587,0.0,1.0,-2.888878521120486,-1.1058780176952587,0.0,1.0,-0.6011955401693081,-0.23014084093497653,0.0,1.0,-0.6011955401693081,-0.23014084093497653,0.0,1.0,2.684017893452628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11,OKTA,False,-4.830560224220615,-2.1820223263912766,2.2653073680644065,-5.290466994880417,-1.969599633037397,0.0,1.0,-5.290466994880417,-1.969599633037397,0.0,1.0,-5.290466994880417,-1.969599633037397,0.0,1.0,-5.290466994880417,-1.969599633037397,0.0,1.0,-5.290466994880417,-1.969599633037397,0.0,1.0,-0.6025989662682862,-0.22434289902559887,0.0,1.0,-0.6025989662682862,-0.22434289902559887,0.0,1.0,2.7619047619047654,-3.0341790250204004,-8.219202770884282,0.0,1.0,-3.0341790250204004,-8.219202770884282,0.0,1.0,-3.0341790250204004,-8.219202770884282,0.0,1.0,-3.0341790250204004,-8.219202770884282,0.0,1.0,-3.0341790250204004,-8.219202770884282,0.0,1.0,-3.0341790250204004,-8.219202770884282,0.0,1.0,-3.0341790250204004,-8.219202770884282,0.0,1.0
2026-08-12,OKTA,False,-2.872900479667484,-6.5142491138289556,0.443238446864358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7958448412655934,-1.542510000026696,0.0,1.0,-2.1148238677288544,-1.1667804007286116,1.0,1.0,-2.95090601526401,-2.5539292896175074,1.0,2.0,-2.4559952674294228,-1.3550098360655876,1.0,1.0,-2.7958448412655934,-1.542510000026696,0.0,1.0,-2.7958448412655934,-1.542510000026696,0.0,1.0,-2.7958448412655934,-1.542510000026696,0.0,1.0
