entry,roc,roc_net,strategy
2019-05-24,0.30882352941176466,0.22647058823529403,XOP Bull Put Spread
2019-05-31,0.21917808219178087,0.15616438356164386,XOP Bull Put Spread
2019-06-07,0.24264705882352935,0.10147058823529408,XOP Bull Put Spread
2019-06-14,0.2391304347826088,0.14347826086956536,XOP Bull Put Spread
2019-06-28,-1.0,-1.0253521126760563,XOP Bull Put Spread
2019-07-05,-0.9999999999999994,-1.049650349650349,XOP Bull Put Spread
2019-07-12,-1.0,-1.050354609929078,XOP Bull Put Spread
2019-07-19,0.3478260869565218,0.2956521739130436,XOP Bull Put Spread
2019-07-26,0.31543624161073824,0.26040268456375837,XOP Bull Put Spread
2019-08-02,0.20270270270270266,0.15405405405405398,XOP Bull Put Spread
2019-08-09,0.26760563380281677,0.16056338028169004,XOP Bull Put Spread
2019-08-23,0.26470588235294107,0.21176470588235283,XOP Bull Put Spread
2019-08-30,0.32307692307692304,0.2676923076923076,XOP Bull Put Spread
2019-09-06,0.38518518518518513,0.29481481481481475,XOP Bull Put Spread
2019-09-13,0.20279720279720262,0.14545454545454536,XOP Bull Put Spread
2019-09-20,-0.3529411764705883,-0.3661764705882353,XOP Bull Put Spread
2019-10-04,0.24637681159420258,0.040579710144927485,XOP Bull Put Spread
2019-10-11,0.3191489361702127,0.17588652482269493,XOP Bull Put Spread
2019-10-18,0.29133858267716534,0.22677165354330706,XOP Bull Put Spread
2019-10-25,0.35766423357664223,0.29781021897810217,XOP Bull Put Spread
2019-11-01,0.32857142857142857,0.27714285714285714,XOP Bull Put Spread
2019-11-08,0.3284671532846715,0.22481751824817514,XOP Bull Put Spread
2019-11-22,0.22222222222222227,0.17222222222222225,XOP Bull Put Spread
2019-11-29,0.375,0.31875,XOP Bull Put Spread
2019-12-06,0.22142857142857147,0.14142857142857146,XOP Bull Put Spread
2019-12-13,0.2391304347826086,0.1724637681159419,XOP Bull Put Spread
2020-01-03,-1.0,-1.0286713286713287,XOP Bull Put Spread
2020-01-10,0.2500000000000002,0.15294117647058852,XOP Bull Put Spread
2020-01-17,-1.0,-1.031782945736434,XOP Bull Put Spread
2020-01-24,-1.0,-1.0276923076923077,XOP Bull Put Spread
2020-02-07,-1.0,-1.04,XOP Bull Put Spread
2020-02-14,0.6911764705882383,0.5264705882352971,XOP Bull Put Spread
2020-02-28,0.5693430656934308,0.4948905109489053,XOP Bull Put Spread
2020-03-06,0.25757575757575785,0.08181818181818203,XOP Bull Put Spread
2020-03-13,0.3414634146341464,0.20975609756097569,XOP Bull Put Spread
2020-03-20,0.4224137931034487,0.2913793103448279,XOP Bull Put Spread
2020-04-03,0.28444444444444444,0.09066666666666678,XOP Bull Put Spread
2020-06-12,-0.6602564102564102,-0.7173076923076924,XOP Bull Put Spread
2020-06-19,0.3385214007782102,0.2583657587548639,XOP Bull Put Spread
2020-06-26,0.33505154639175255,0.23917525773195872,XOP Bull Put Spread
2020-07-10,0.2661691542288558,0.15870646766169164,XOP Bull Put Spread
2020-07-17,0.28165374677002586,0.19328165374677006,XOP Bull Put Spread
2020-07-24,0.2752525252525252,0.22676767676767676,XOP Bull Put Spread
2020-07-31,0.2730627306273063,0.19852398523985243,XOP Bull Put Spread
2020-08-07,-1.0,-1.0662576687116565,XOP Bull Put Spread
2020-08-14,-1.0000000000000004,-1.0425641025641028,XOP Bull Put Spread
