date,sym,t,brk,rt_vwap,rt_mid,rnd
2026-02-25,WDC,11:14,-1.8361286403671517,,,-0.5920085636508624
2026-02-26,NFLX,09:59,0.4332344213649808,1.1052694467678315,1.414274585006292,1.1228925056434063
2026-02-26,ZETA,10:14,-4.250359334981491,-1.3114754098360715,-0.71467839472239,-1.1395654824941426
2026-02-26,CHRD,11:14,-0.6885493303150247,-0.1517306780464689,,-1.0990170743502021
2026-02-27,COHR,10:09,-0.11380953299510166,,,1.466266768352383
2026-03-03,SNDK,11:44,-4.205979503684265,,,-2.679329690677934
2026-03-03,BE,11:54,-2.7602874769446006,,,-0.3042768619854641
2026-03-04,IBIT,10:29,0.07242877836795003,,,0.49913349345796315
2026-03-04,PLTR,10:29,-0.8355463436751087,1.184205482584555,,0.788514340940516
2026-03-04,MU,11:09,-0.9970717965825382,,,0.5480468978282879
2026-03-05,CRWD,09:54,-0.40567154632118463,0.6069480197435251,,0.9485695610303398
2026-03-05,NOW,09:59,0.04404188133622089,,,0.10513245076616921
2026-03-06,LITE,10:14,-5.575409565193623,-5.673592598751598,-5.7348545978033965,-5.791238446371963
2026-03-09,AXTI,09:59,8.9096344765343,,,7.602781616363526
2026-03-10,LITE,09:49,-5.594477314340674,-3.396823115072234,-2.3397081904318995,-3.0522456257721395
2026-03-10,COHR,09:59,-3.8647818968218006,-1.9938304115566963,,-2.821049121340946
2026-03-10,GLW,10:14,-0.08066881783515001,,,-0.675661227612967
2026-03-10,BE,10:34,-2.1203547700035075,,,-0.8346603592126615
2026-03-10,INTC,10:59,-1.099133375607697,,,0.3192795195313014
2026-03-11,COHR,10:04,-2.095995013246066,0.05175777361947631,,-0.3016484192148579
2026-03-11,MU,11:14,-0.5003268168043307,,,0.600332785483119
2026-03-12,PLTR,10:14,-1.2803191147140236,-0.26649333766655126,-0.39597533268420637,-0.07145231966141734
2026-03-12,CRM,10:24,-1.5323019129059312,,,-0.6298359978036591
2026-03-13,BMNR,09:54,-3.7248853719215713,-3.7399557105807335,,-3.802691170428337
2026-03-13,IREN,09:54,-5.174175789484314,-5.228954748224823,-3.146119785597745,-4.645689468532285
2026-03-13,MU,09:54,0.21872060206962196,0.7768804171741417,,1.298638965437086
2026-03-16,BMNR,10:09,1.1680726800778807,2.5433019074764474,3.4276868642193925,2.7500284260085404
2026-03-16,IREN,11:34,0.5031868500503078,1.7432646592709933,2.089959109495676,1.5558205783306283
2026-03-17,COHR,09:54,1.5710269555151424,,,0.37502611910338696
2026-03-17,LITE,09:54,4.966074313408719,,,3.537220889264892
2026-03-17,AAOI,09:59,-5.3007023705004315,-3.812284026306978,-3.164627987880142,-0.5115290596783839
2026-03-17,TGTX,10:54,3.4033518306429755,,,3.654808363401648
2026-03-18,COHR,09:49,-1.1306267396103409,-0.7113253012048348,1.389763779527553,-0.18860560228258771
2026-03-18,AAOI,09:59,-7.725260404888723,-4.21879846965153,-2.483034806282025,-2.643483108135839
2026-03-19,AAOI,10:54,2.2982737856282576,,,4.338412983201478
2026-03-19,COHR,11:54,2.9757345936151536,,,2.5074630263749307
2026-03-23,IREN,09:59,-4.5817411160336885,-4.627052723206981,,-4.554876355954588
2026-03-23,PLTR,10:14,0.6792925340428857,1.601642710472273,,1.8568379498741312
2026-03-23,COHR,10:39,-4.161341252537398,-2.3238457778002597,,-3.407541217565402
2026-03-24,GLW,10:09,2.466820542412007,,,-0.04746481711372189
2026-03-24,ASML,10:49,1.1894174385226775,,,0.8770532043144227
2026-03-24,AAOI,11:14,7.183880990490543,,,7.878650695921203
2026-03-25,WDC,10:09,1.1079055634271695,,,0.10807003245626816
2026-03-25,SNDK,10:14,1.1761545120749783,,,2.367702982041379
2026-03-25,MU,10:24,-3.360093379015916,0.42842874415180976,0.8818481848184678,0.500356590118689
2026-03-25,ASML,10:29,-0.30970602961161164,1.011733499539802,1.011733499539802,0.55340093942667
2026-03-25,TSM,10:44,-0.48220009157509125,0.3419222667859323,0.3419222667859323,0.13964888342664628
2026-03-31,AXTI,09:49,-10.567570614606925,4.002192982456143,7.59783253988362,7.094697912309567
2026-04-01,AAOI,10:04,-8.20230958206527,,,-7.494007177901946
2026-04-01,INTC,10:04,1.3831696758526135,,,-0.6452541022594738
2026-04-01,SNDK,10:04,0.9545339231403993,,,-1.428655764137347
2026-04-01,AMD,10:29,-0.3106547463776699,,,-0.8389272169077441
2026-04-01,FCX,10:39,0.31951499262656835,,,0.047453240488840955
2026-04-01,GLW,10:39,-1.4534883720930147,,,-0.7266433200644684
2026-04-02,AXTI,09:54,13.756727664155012,,,11.354873331342915
2026-04-02,SNDK,09:54,3.1245866462867866,,,1.1257233829975972
2026-04-02,AMD,10:39,2.357092448835574,,,3.3923846445016594
2026-04-02,WDC,10:59,0.8324227321588884,,,0.26685926202002125
2026-04-08,DE,10:04,1.7506950184085879,1.95753651558499,,1.1537095006619962
2026-04-09,BE,09:59,2.2900109936369706,3.677565555195872,,1.8228988440387377
2026-04-09,AXTI,10:04,1.6179666747162536,6.387999325804827,,3.9727288273826655
2026-04-13,IREN,10:19,6.37666831438457,,,4.971578413856537
2026-04-14,HOOD,09:49,1.4754939697203096,,,1.0942580507457518
2026-04-16,LITE,09:49,0.8663646659116564,,,-0.06916411478477731
2026-04-16,AXTI,09:59,19.078127366128108,,,12.905175295693232
2026-04-16,DELL,11:19,1.8114700065919642,,,3.24859374789747
2026-04-17,HALO,10:04,1.664588985847315,,,1.3097551773974276
2026-04-17,AAPL,10:49,-0.06842475126678238,,,0.2756820212483542
2026-04-21,NOW,09:49,-2.6251823043266787,,,-2.7653902899536216
2026-04-21,ADBE,10:09,-2.047672798419098,-1.53797115307992,,-1.678766702032408
2026-04-21,PLTR,11:19,-1.3182134384893573,-1.0775277853076748,,-1.3537562641175225
2026-04-22,IREN,10:14,0.6841357945011062,1.6607105318477977,,1.321342160702373
2026-04-24,AAOI,10:34,7.141771817401055,,,8.607212878574407
2026-04-27,FLR,10:29,2.5275856528819363,3.5042050460552643,,2.8759943602530833
2026-04-27,ZETA,10:39,-0.7397260273972694,,,-0.05310235376454105
2026-04-29,LITE,09:54,1.5149588509615342,,,-0.08192493867567412
2026-04-29,COHR,10:34,-1.6354838709677355,-0.10385032449131693,0.41492409523495866,0.1266158912562728
2026-04-30,FTI,09:49,-1.664481733048928,-1.6994682119359283,-0.46781313830138727,-1.0071940994283028
2026-04-30,GLW,10:44,4.3718624896740055,,,5.438129554039832
2026-04-30,ZETA,10:44,2.390881289963853,,,2.9208943587039293
2026-04-30,HNGE,11:24,-1.9232882734366408,,,-0.11132715563978805
2026-05-01,NBIS,09:49,2.8706540562142058,,,1.403908142460734
2026-05-04,IREN,09:49,-1.099560175929637,-0.4916080652688115,,-1.3903822043946985
2026-05-04,ORCL,09:54,0.3170541773278357,1.1667695069276895,,-0.0679616941399434
2026-05-04,BMNR,10:39,-0.4584151931892655,0.75121520106054,,0.39556515541065246
2026-05-05,COHR,09:54,0.050641961333375285,1.3735503349890932,,-1.202060137100865
2026-05-05,LRCX,10:39,1.0109890109890163,,,-1.223483515183547
2026-05-06,NVDA,10:04,2.2450582375837413,,,1.5877902727557587
2026-05-07,NTRA,10:49,-2.9689065666742454,-2.994380163011612,1.8255108186999047,0.17854688926863815
2026-05-08,COHR,09:49,-4.1154712919549645,1.8874232569448868,,-1.6184193545587717
2026-05-08,GH,09:49,-3.717234358279442,-3.8621231132953793,3.412158514199337,0.9700087611925312
2026-05-11,WPM,10:14,-0.7247562117770556,0.15318200807687976,,-0.5958956434150601
2026-05-11,AAOI,10:19,6.291657090324065,,,4.692170771911541
2026-05-11,COHR,10:19,5.8418573538838725,,,6.788429097081831
2026-05-11,IOVA,11:14,-4.250180855748731,,,-2.7513175826223772
2026-05-14,TSM,09:59,1.6004280780269609,,,-0.21510960478928012
2026-05-14,IREN,10:09,1.27548806941431,,,1.7281772161114226
2026-05-15,ASML,10:19,-1.0164798945286768,,,-0.7090342980435168
2026-05-15,MSFT,10:29,0.8387698042870539,,,0.18684364605019801
2026-05-18,ZETA,09:49,4.524393567729645,,,1.9404105334014081
