entry,h,expiry,K,mid,ratio,short,fly,vix,episode,direction,POST,DOWN,UP,vdec,cl,half
2019-08-14,10,2019-08-28,285.0,9.795,0.39101582440020255,60.776281427620624,46.35470878399799,22.100000381469727,100.0,DOWN,1,1,0,7,e100,2018-2026
2019-08-15,1,2019-08-16,285.0,3.13,1.2332268370607073,-24.23559703894475,-27.49244712990973,21.18000030517578,100.0,DOWN,1,1,0,7,e100,2018-2026
2019-08-15,5,2019-08-23,285.0,7.44,0.025537634408601843,97.43831737899423,81.47285871829433,21.18000030517578,100.0,DOWN,1,1,0,7,e100,2018-2026
2019-08-15,10,2019-08-30,286.0,9.625,0.6711688311688291,32.70482837647816,20.972409801273617,21.18000030517578,100.0,DOWN,1,1,0,7,e100,2018-2026
2019-08-16,1,2019-08-19,289.0,2.63,1.2585551330798488,-26.722817764165473,-30.608365019011472,18.469999313354492,100.0,DOWN,1,1,0,6,e100,2018-2026
2019-08-16,5,2019-08-23,289.0,5.645,0.7422497785651015,25.50448928793674,15.05469426300469,18.469999313354492,100.0,DOWN,1,1,0,6,e100,2018-2026
2019-08-16,10,2019-08-30,289.0,7.94,0.4357682619647329,56.29657698623242,41.359485965505804,18.469999313354492,100.0,DOWN,1,1,0,6,e100,2018-2026
2019-08-19,5,2019-08-26,293.0,4.58,1.0982532751091643,-10.379635725257238,-20.774296547594748,16.8799991607666,100.0,DOWN,1,1,0,5,e100,2018-2026
2019-08-19,10,2019-09-03,293.0,6.4350000000000005,0.34654234654234933,65.20789453155444,45.96462695669824,16.8799991607666,100.0,DOWN,1,1,0,5,e100,2018-2026
2019-08-20,1,2019-08-21,291.0,2.09,0.6842105263157928,30.984555984555655,18.106617647058503,17.5,100.0,DOWN,1,1,0,5,e100,2018-2026
2019-08-20,5,2019-08-26,291.0,4.695,0.6453674121405693,35.18023318001984,24.284375975851518,17.5,100.0,DOWN,1,1,0,5,e100,2018-2026
2019-08-20,10,2019-09-04,291.0,7.029999999999999,0.4224751066856369,57.61381475667151,42.67235803906313,17.5,100.0,DOWN,1,1,0,5,e100,2018-2026
2019-08-21,5,2019-08-28,292.0,4.845,0.6542827657378775,34.293709192662114,22.544182291199117,15.800000190734863,,,0,0,0,4,d20190821,2018-2026
2019-08-21,10,2019-09-06,292.5,6.9,0.8072463768115932,19.064225515838526,7.220118983234274,15.800000190734863,,,0,0,0,4,d20190821,2018-2026
2019-08-22,1,2019-08-23,292.5,2.49,3.0883534136546174,-211.71463315768122,-100.0,16.68000030517578,,,0,0,0,5,d20190822,2018-2026
2019-08-22,5,2019-08-30,293.0,5.305000000000001,0.10179076343072957,89.78143627590084,70.7379789148878,16.68000030517578,,,0,0,0,5,d20190822,2018-2026
2019-08-22,10,2019-09-06,293.0,6.9,0.7347826086956512,26.275992438563435,13.310493592183828,16.68000030517578,,,0,0,0,5,d20190822,2018-2026
2019-08-23,1,2019-08-26,285.0,4.32,0.6875000000000062,30.80149114631811,21.181672025722904,19.8700008392334,,,0,0,0,7,d20190823,2018-2026
2019-08-23,5,2019-08-30,285.5,7.16,0.9720670391061423,2.480033627574904,-4.205310633972557,19.8700008392334,,,0,0,0,7,d20190823,2018-2026
2019-08-23,10,2019-09-09,286.0,9.43,1.2884411452810156,-29.365417376490395,-34.26734478456939,19.8700008392334,,,0,0,0,7,d20190823,2018-2026
2019-08-26,5,2019-09-03,287.0,6.25,0.6031999999999971,39.4572025052195,27.46858168761245,19.31999969482422,,,0,0,0,6,d20190826,2018-2026
2019-08-26,10,2019-09-09,287.0,8.23,1.3547995139732656,-35.942453060228935,-43.16517255522325,19.31999969482422,,,0,0,0,6,d20190826,2018-2026
2019-08-27,1,2019-08-28,287.5,2.67,0.4981273408239641,49.75443898753366,35.34566699123715,20.309999465942383,,,0,0,0,7,d20190827,2018-2026
2019-08-27,5,2019-09-04,287.0,6.385,1.0916209866875533,-9.59981130592071,-15.052475875185289,20.309999465942383,,,0,0,0,7,d20190827,2018-2026
2019-08-27,10,2019-09-11,288.0,8.49,1.4475853945818633,-45.237532498227615,-49.590624498314554,20.309999465942383,,,0,0,0,7,d20190827,2018-2026
2019-08-28,5,2019-09-06,289.0,6.535,1.3879112471308328,-39.22787627599959,-44.96569107968063,19.350000381469727,,,0,0,0,6,d20190828,2018-2026
2019-08-28,10,2019-09-13,289.0,8.455,1.4251921939680676,-42.95035292722,-47.48567791215798,19.350000381469727,,,0,0,0,6,d20190828,2018-2026
2019-08-29,1,2019-08-30,292.5,2.1050000000000004,0.019002375296921833,98.08107459822402,78.90219110006684,17.8799991607666,,,0,0,0,6,d20190829,2018-2026
2019-08-29,5,2019-09-06,292.5,5.29,1.0529300567107738,-5.752800455667226,-15.74089899162526,17.8799991607666,,,0,0,0,6,d20190829,2018-2026
2019-08-29,10,2019-09-13,293.0,7.095,1.1346018322762526,-13.788960350554976,-24.33394798753751,17.8799991607666,,,0,0,0,6,d20190829,2018-2026
2019-08-30,1,2019-09-03,292.0,3.39,0.362831858407085,63.52313167259733,46.96892511462003,18.979999542236328,,,0,0,0,6,d20190830,2018-2026
