kind,date,r1,r3,r5,r10
extmatch,2025-07-25,0.5580963531645722,1.1490385983186968,3.217312228619029,8.79841420448808
extmatch,2025-07-25,-1.0231228845283047,1.1359198254216052,-0.974775757233215,-0.5478103927896383
post,2025-07-22,-0.210550128118836,-3.9014139326506103,-8.310625788960591,-9.103292876626712
post,2025-07-22,0.08782898055776922,1.0915969634817113,-2.6474287216369796,-4.479297153728378
post,2025-07-22,-0.4253050872989994,-1.8945658727795744,-1.881684693107366,-0.8248478152535932
xname,2025-07-22,0.7219405119421207,0.5942140439404442,1.17176471772642,-8.235671085555207
xname,2025-07-22,0.14785034189308544,2.188048877515736,0.6948423647145097,-0.26610984180556185
xname,2025-07-22,1.5529004087161624,2.0223903276436195,0.8847926698097641,2.5460532498879695
extmatch,2025-07-22,4.479891841472194,1.0739361219778143,1.2887206434913479,8.131323308073558
extmatch,2025-07-22,0.4303421036711219,-3.3630866335723097,-1.243230113367766,-4.670067304415449
extmatch,2025-07-22,-0.32124783252036604,-0.6084205493149253,-0.627886739009198,-0.9101947651323661
post,2025-07-17,-0.2244113043639584,5.510532626101172,7.393093595389066,7.318292997859377
post,2025-07-17,2.0461801074173502,-2.158816437012634,-1.3891527540975446,-1.9710892210204944
post,2025-07-17,2.1436772499798584,-38.16419449336904,-39.25883430850976,-40.102621884584046
xname,2025-07-17,-0.4961447598737845,-2.075984350326987,-1.3578709176909953,-3.1205111684619036
xname,2025-07-17,0.6901991911592686,1.4596030341900823,1.8443049557054891,-0.18103409421785788
xname,2025-07-17,3.189545675040839,-0.3660114762050637,0.17254997702205177,8.590845843545747
extmatch,2025-07-17,0.8906459831616642,1.2139638232897765,2.9739209450926563,6.2772567299473225
extmatch,2025-07-17,0.13445964843967761,1.4214326627912444,-7.587400420173573,-13.196316875447945
extmatch,2025-07-17,0.8498575533404162,-0.5311601265793331,1.9475961362141359,1.770538257976062
post,2025-07-08,-0.6142586744410039,3.4163827518076673,3.713165094537829,-8.247634066244569
post,2025-07-08,1.0409900163062646,1.4486464030710966,5.568908369507741,9.077674647993717
post,2025-07-08,-3.12901111423719,-5.029285255755866,-2.5717895089336085,-11.044434602330199
xname,2025-07-08,2.7257216163893982,6.1328715975994985,4.258939515789262,10.732533452905635
xname,2025-07-08,2.085450665997768,0.37360761353524286,-0.40079584931104195,1.178588771973832
xname,2025-07-08,2.0910903741212516,-5.6446363935150785,-2.796665029535883,4.400257138500274
extmatch,2025-07-08,-2.4898409570317193,-0.6997508598562074,-2.6851008151827505,-4.410087647844641
extmatch,2025-07-08,2.930809622394648,3.300391177148243,3.7301195220237338,0.8164985008570769
extmatch,2025-07-08,9.53480320330704,5.37416881315762,-6.992186402733747,-11.412875548816858
post,2025-05-16,-2.143221161718989,-2.976913077704857,0.6724632345021408,-1.4196392723521356
post,2025-05-16,7.77059045306927,21.663714052400685,26.731485241360886,44.406897342131636
post,2025-05-16,2.8951709306193063,4.398036702449426,-1.2899238066542695,26.281739859387955
xname,2025-05-16,-1.7851744817176773,-3.1164865448525925,-4.266262874315019,-2.3298047671366784
xname,2025-05-16,-0.2828053567812683,-4.9964494739000775,-6.198432230913586,-3.110988135317594
xname,2025-05-16,1.544077898302465,0.8915525602182894,1.3567117205844692,2.396874686607653
extmatch,2025-05-16,1.4219729436787176,-2.446946408209305,-3.233720185250999,0.6712920309224435
extmatch,2025-05-16,2.0437941353976585,-12.773722627737227,-18.17518545183242,-25.656937276649938
extmatch,2025-05-16,-0.4898306843658662,0.48982349767194844,1.3941180072390091,3.240386862608524
post,2025-05-16,-4.310872064616622,-5.046871677431353,-7.1497382187753145,-0.9287633261219619
post,2025-05-16,1.3998811764912134,4.074146694442238,10.185359370403347,2.3073946200026896
post,2025-05-16,-1.6978904868978462,-1.8178473477664103,5.582721481064179,3.9678834671792007
xname,2025-05-16,-1.835810736837773,-6.229377018314208,-6.146863099588417,-9.5503423272012
xname,2025-05-16,-0.12408514912425339,1.013342328829503,0.5997330540227663,0.7651720305809961
xname,2025-05-16,-0.4975143262281545,-3.880600357423847,-5.422886228364288,-7.611943570190283
extmatch,2025-05-16,0.030300323353671388,-0.46955100629546553,4.225993725221366,3.5292365185228824
extmatch,2025-05-16,4.701627749780091,-3.4157137779858515,-5.384770505377256,-0.8639748869214703
extmatch,2025-05-16,-0.15254556846553413,-2.38524643758804,-2.9122153048763533,-3.0370301246286036
post,2025-03-21,-3.4298047574844226,-8.56699404454937,-8.662128452843454,-17.00881284452034
post,2025-03-21,-5.197526971660027,-0.027589411963302446,3.5974336879601276,13.159341272270119
post,2025-03-21,3.744108047150174,-10.558049939787084,-9.13825147257521,-0.4769187182985135
xname,2025-03-21,2.1695111559757674,-1.4752627307936028,-9.401215009228325,-16.89326064258615
xname,2025-03-21,0.9615276273656326,1.5902349510239944,-1.6642013574960757,-9.097632661374345
xname,2025-03-21,7.654675819890966,-3.9999982435926285,-16.143886648493712,-25.208633752177946
extmatch,2025-03-21,-4.115995345760027,-0.4365431586550117,7.265362810186504,-0.4053606548290123
extmatch,2025-03-21,-5.473689029091277,-5.999996787623352,-1.3684222572728166,9.578945762232728
extmatch,2025-03-21,-2.5403192747891157,1.3709683993852861,-1.088703865811247,-7.7016125248820515
post,2025-03-21,-4.108028926413187,1.1861760816442857,5.280806376076597,11.533306208593697
post,2025-03-21,-1.5724418863602652,2.7695112833782343,4.9228023570666135,4.9228023570666135
post,2025-03-21,-2.3226110996028226,-0.2760133587567881,-0.3904755915220659,4.537510949348844
xname,2025-03-21,7.285397697748497,1.7950894616232338,-0.5347132340669414,-6.597921742214763
xname,2025-03-21,4.7594963749752806,0.7088576691060222,2.8860744041732556,-12.101262732397156
xname,2025-03-21,3.448847626149698,1.215314301885262,-4.89406645014121,-16.965016487227313
extmatch,2025-03-21,-1.6493087924336347,-3.66634214366246,1.9119732373779952,5.977504164785308
extmatch,2025-03-21,2.6345880589490944,7.521952169465185,3.8564345486302054,3.0164146318034213
extmatch,2025-03-21,-2.4492518521711637,-8.887310563699312,-8.654055744475608,-4.921846469671076
post,2025-03-21,-2.25218409126432,-6.023539450382009,-6.088559796112724,-17.70998471509795
post,2025-03-21,0.4870208883881011,-12.169509728027517,-8.228984525412308,-8.121460817821902
post,2025-03-21,-0.962597456506531,4.791317262703787,8.605687096964964,15.336515768789138
xname,2025-03-21,1.6626025046603488,3.502544879138969,3.502544879138969,-1.529599716405039
xname,2025-03-21,3.017866530536306,0.8523303925234149,-4.899295748935451,-17.589494739383372
xname,2025-03-21,-1.486987397850048,-1.6728652541533107,-7.434945852394259,-19.888478604104453
extmatch,2025-03-21,5.247743099736968,3.9526963808662385,3.4684618196070938,-2.364871656920575
extmatch,2025-03-21,3.9076657457175035,4.689200281519379,6.270448444630339,3.0716078019779713
extmatch,2025-03-21,2.657434651960666,13.728785238117847,9.551663938911293,11.982330150389252
post,2025-03-21,-2.915608884385257,-12.12786789899074,-8.843424635149455,-8.009136917483229
post,2025-03-21,1.1857064261330486,2.827431440715178,0.8299908672827927,-9.202846537817122
post,2025-03-21,0.753126716443675,2.112668871969481,4.763292073658265,5.9761307394586405
xname,2025-03-21,0.02869466017743072,-1.2632866424045486,-3.5601560718915626,-25.724954522627964
xname,2025-03-21,-2.107472327438842,0.0,-1.1091975373872853,-10.537351658537553
xname,2025-03-21,2.600623760340226,1.5479793899932703,-2.167174923761439,-16.59442519390354
extmatch,2025-03-21,-0.2546882319194532,1.528108338552725,5.2789991420917115,8.288941404337958
extmatch,2025-03-21,1.5090339728168312,2.0917310564790403,-5.0649894204071515,-9.726583341853978
extmatch,2025-03-21,-2.6845300440375475,-1.9125392774365202,-0.23906550974068796,5.139957857835631
post,2024-12-20,-1.5209112056204788,-0.12441028636610563,1.592746836457004,6.463869950236956
post,2024-12-20,0.03449675944158237,2.43015301002385,4.794754808255597,10.37771372489944
post,2024-12-20,0.33355765366909207,0.7827190628173941,5.275935682384181,9.466949773242273
xname,2024-12-20,-0.65605977764851,0.9212781514969404,-1.6889992947815347,0.530426098067327
xname,2024-12-20,1.5889394478366459,3.182153664256626,1.5396136631427915,-0.5039182170391565
xname,2024-12-20,-0.8203559856075016,-0.4132313036736668,-1.1806590927162852,0.04682157482507332
extmatch,2024-12-20,-6.81047977252941,-8.352811002989203,-4.561988309109544,-2.030670360633524
extmatch,2024-12-20,1.57951606672031,-0.4851650454350209,3.7088979926605647,8.161731173913322
extmatch,2024-12-20,2.222375492005746,1.553621758490209,4.580671407379011,1.50752781943988
post,2024-12-20,-0.291330264349543,-6.312208207832192,-8.727840558059018,-18.353964094797504
post,2024-12-20,-0.5817728784749288,0.38344694705676474,-9.784469344470248,-8.449027663239338
post,2024-12-20,-1.4216637446560432,-3.40026319900284,1.4802791398855986,15.755531981675585
xname,2024-12-20,0.8724574877047031,0.04153439788812108,-0.29081636337711103,4.902377369816202
xname,2024-12-20,1.6004216084261946,2.061749172264782,0.3531173124156961,2.2497015310282142
xname,2024-12-20,1.0692833045792494,2.444095038627414,1.4442429924133249,1.888644971706177
extmatch,2024-12-20,-5.17552819855921,-3.9449811015087155,-0.21715333972061046,-4.560254650033957
extmatch,2024-12-20,0.1026700114888035,-0.3080100344663772,-8.110865219827467,-8.418880728276124
extmatch,2024-12-20,0.5025071230982281,-3.0741970417886955,-1.0050255222740834,-0.7685548984859847
post,2024-12-20,-4.782513047376802,-15.416830183110585,-16.240433329510616,-8.451055232744887
post,2024-12-20,-5.212795332328513,-9.967303529183901,-8.852379720074499,-12.773371646068066
post,2024-12-20,-1.1426012678456998,3.1564669386168864,10.642142446149872,6.6234550534145065
xname,2024-12-20,0.525856821219417,1.1874402485945623,0.6446090528675175,-2.6972089600897697
xname,2024-12-20,0.3437379902872184,1.6470947162781968,-0.9309675289601693,2.649668407629968
xname,2024-12-20,-0.35421442962686456,-0.9324912662949991,-2.316227227810974,-1.1848222818902188
extmatch,2024-12-20,9.523813976070649,4.971989155627554,2.2409009417533987,-4.551818142051401
extmatch,2024-12-20,-3.665281684460564,1.0200555861538785,-0.8817398343495375,0.8990326009541194
extmatch,2024-12-20,-0.5147550503503351,-5.216192801139852,-4.975974214007406,-0.6177086786066432
post,2024-12-20,0.01219462573043284,1.9105678651391012,1.9186996832126546,9.930891331618398
post,2024-12-20,0.3970775153039341,-0.8576888871977717,-0.8457709875303698,-0.8735693218842377
post,2024-12-20,-2.3989468165291905,-1.5075764089646393,-1.2944217159600369,-2.8407556740425055
xname,2024-12-20,-2.4371545504349057,1.0626399562866151,1.748101232148791,-0.26472997016684374
xname,2024-12-20,-1.084745204088866,-0.6779616327109106,-2.9491495816709734,0.27119124483576673
xname,2024-12-20,0.013451131347719247,1.8133125497479474,0.7924998190983912,2.9550210065146576
extmatch,2024-12-20,0.6260940808059168,-2.8049042195039564,-3.8943092888529707,1.2146356176249595
extmatch,2024-12-20,1.2302190375797828,4.217912320298001,5.096649442867207,13.181024503495408
extmatch,2024-12-20,-2.785213392132335,-6.606508666296806,-0.1782624070170269,1.5931400622863467
post,2024-12-20,-0.23607559651007692,-2.715759376174298,-4.03648457129685,-3.1570599486465456
post,2024-12-20,-0.9741511051884588,-2.3185202729501087,-1.4362855144762765,1.4286274873322125
post,2024-12-20,-2.4793398251164,0.34208820870678114,2.7638703037764722,5.924197697532341
xname,2024-12-20,-2.0744064646388005,-1.6212988515806992,-3.7885290860027565,-2.7240090211080314
xname,2024-12-20,-0.19275993482988918,0.5301226116635416,-0.19275993482988918,-2.8300548505684198
xname,2024-12-20,-0.7400340939885841,-0.04697007086765792,-0.9338660645212049,-2.783970223775867
extmatch,2024-12-20,1.603041729577237,-3.311532483338675,-0.5906061578065502,6.686359369108308
extmatch,2024-12-20,-2.58291899879467,1.777848185129316,4.40689096597684,6.10926736124684
extmatch,2024-12-20,0.24383210328662308,0.5944162650738383,0.868754213412859,5.852743244556047
post,2024-12-20,-2.2140223439424234,-2.595733200636885,-0.692994201646091,-6.430600468608871
post,2024-12-20,1.3608071193829563,-0.25920047701305515,1.184068613085465,-2.8689178643143354
post,2024-12-20,-0.2745173767662479,-4.769809988453877,-5.141544242012586,-11.129553652756796
xname,2024-12-20,0.1736972687155447,1.3346794529632833,0.5119349469549617,2.139570206467356
xname,2024-12-20,0.6890060550600818,1.2440308110872156,1.5885299956474475,4.574163975370871
xname,2024-12-20,-0.9742633274267609,-0.08699551091284619,-1.6005513607956767,-0.7828921022803748
extmatch,2024-12-20,-2.101736275974775,-1.0866796441799775,0.8478623552052422,-3.2959058745006264
extmatch,2024-12-20,0.16924081269313884,-0.3966624271648178,3.2115650673655516,4.868836851081837
extmatch,2024-12-20,2.177789090967863,6.917050981175987,8.014051114015274,9.716290424761631
post,2024-11-25,4.130383089997403,-4.448383585365301,-11.608617657296394,-23.130716791675177
post,2024-11-25,0.17631555901524987,0.5681579711969809,-8.399479687073308,-4.322981412548033
post,2024-11-25,-2.9742279568229724,-4.386416345922806,-13.035319540208434,-19.702870481244105
xname,2024-11-25,1.323958897666122,2.1210380142936636,0.9456865203614884,0.4187844309233135
xname,2024-11-25,1.2545895188877054,0.9373444580528023,-1.1248089488301916,-2.0260995811727023
xname,2024-11-25,0.6511729541587963,0.9025880951265997,0.4100657104059602,-0.6308498129620643
extmatch,2024-11-25,0.39947299889104837,1.3792607148572333,3.0147673212658654,3.8890591751891357
extmatch,2024-11-25,-1.293244338630084,-6.565715000838246,-12.62849883674293,-5.692496359445586
extmatch,2024-11-25,2.2357718061570386,7.384824767516052,14.76964953503208,16.734412432604763
post,2024-11-15,-3.548091512132001,1.7001271828965825,-7.433247025819611,2.5191507485022413
post,2024-11-15,4.735422255738531,3.6230515124153095,5.8163682546599205,26.162648416469068
post,2024-11-15,-6.270803541336156,-4.767331313855028,0.41454512603891214,0.6656153215450988
xname,2024-11-15,-1.1940261734827096,1.845319764811748,7.462686876177926,6.540026993772052
xname,2024-11-15,-0.2639387485570688,-2.9897374690245004,1.809182869271897,12.011707705021735
xname,2024-11-15,-0.10779169285897172,-2.1211453203324515,-0.5389177420836999,-1.9573266519949062
extmatch,2024-11-15,-1.7467174168333433,7.041500049527838,7.1506538423440125,-2.019633990345604
extmatch,2024-11-15,-2.2959187867379827,-5.739796966844946,-4.846939660891292,-0.3826531311230008
extmatch,2024-11-15,-2.2500014462487172,-0.8125085569715917,-3.468755242651611,-2.156248372970193
post,2024-09-20,4.053076656823307,4.969837203080574,2.3642931826253433,3.594687180565126
post,2024-09-20,0.5961989076113339,-0.16260534094811874,-1.1924184910877766,12.33062072875395
post,2024-09-20,-0.022982849552533047,-2.5045959125063466,-3.4926480739329024,0.09191386743243601
xname,2024-09-20,0.3761679820235786,3.1478919133324235,5.959220424181355,3.623048687124042
xname,2024-09-20,-0.9788863212008447,-1.9691574649482457,-2.7203994396687303,-5.904615334114149
xname,2024-09-20,0.4856429455639244,-0.12668534210342752,0.57010558605739,0.8023606101408731
extmatch,2024-09-20,-2.6130389109463414,-2.1148571418720064,2.660017538687698,6.071987635569975
extmatch,2024-09-20,-2.663419365304831,-11.502199186501304,-8.013831406747373,-8.925209111897614
extmatch,2024-09-20,0.3268341137870667,-2.7430822042120107,-1.8559546771030333,-5.042605097650377
post,2024-09-20,0.3362529019273808,4.7568284695973295,3.1985674200456504,-0.9038792867889778
post,2024-09-20,1.9332369848721331,-0.844322659371477,-5.377856908691836,2.469704769832348
post,2024-09-20,-1.3974384134845308,-5.623016337062026,0.1663657668815377,6.246886326890833
xname,2024-09-20,-1.258177660582005,-1.0837779259357139,-2.8340099441113042,-2.6284653631197363
xname,2024-09-20,0.5129868979884211,3.8922779371604044,5.386347752261456,9.586404130039128
xname,2024-09-20,0.03487344877965981,-2.0346469060988026,1.5230581514990682,-1.9300172676072092
extmatch,2024-09-20,-0.8435893512669157,4.174460169829919,2.5220694094755025,8.848982908855852
extmatch,2024-09-20,-1.2324723563988615,4.889148871429039,8.020275626170005,7.368889848700855
extmatch,2024-09-20,-1.6962432031043861,-2.3558976647365726,-4.413377790804319,-2.387304361205045
post,2024-09-20,-1.0810473717179248,-1.0718784875954568,-1.0223131923898454,-2.3291515803168794
post,2024-09-20,-0.19852955479553458,0.16144148721628504,0.46014983813664756,-0.9455758095334943
post,2024-09-20,-0.7826803889608214,-3.7161589000119455,-7.81847151879237,-13.805842417732228
xname,2024-09-20,-0.4149400680496296,-2.477054257438205,0.5029567861417172,4.476295251145523
xname,2024-09-20,1.9425209463021398,3.421877169461962,5.085540532557409,1.4226139163893814
xname,2024-09-20,0.942807097025522,2.269829445066329,3.03830473656459,0.10675569618452396
extmatch,2024-09-20,-0.40177873610596215,-1.5178694422972483,-1.1160639405703332,-6.562493085547915
extmatch,2024-09-20,2.450276189802514,5.01585423474189,10.204639817202432,11.040665537961525
extmatch,2024-09-20,-0.44413781036759525,-1.0004930888037,-2.1278869554152258,3.7928967376608558
post,2024-07-19,2.383526447329465,-4.212130980217276,-3.3596384271607826,-26.69167827712402
post,2024-07-19,5.303844135965385,-6.252340138350698,-7.409459116881312,-14.839935109323243
post,2024-07-19,3.499084650740736,9.799064481700182,17.128067987861417,26.604420078144386
xname,2024-07-19,-0.7514661130481826,-2.866705703867345,4.787058724370752,-0.5287988075909578
xname,2024-07-19,1.0192900832914686,-3.4831499007452194,-3.519798901796156,-3.707375898697751
xname,2024-07-19,0.6255594451008761,0.022345379147914457,1.5638893484988037,-5.384272892294351
extmatch,2024-07-19,-8.724828300831566,-6.456371441369956,1.758408735308148,6.630885444929291
extmatch,2024-07-19,1.333328229489239,9.000000347989378,6.666662026808412,9.666671422521379
extmatch,2024-07-19,-2.987255298294722,-2.914393887701705,0.43715456666499897,5.646627300474316
post,2024-06-21,0.52621325497888,2.2433051703030227,-0.789309317634268,-2.0909708279575945
post,2024-06-21,-0.22919977833529837,-1.0556945817308039,0.9376344933849756,0.8403991872294236
post,2024-06-21,-0.23867161354457211,3.039440101222546,1.270530305553863,0.5264635439098164
xname,2024-06-21,-0.7009103512411574,-1.695033545107949,-0.12159592505041061,-2.546138971615064
xname,2024-06-21,1.4963362193934682,1.0729841011804186,-1.5401589395918958,-2.197092825383129
xname,2024-06-21,4.449985546408697,1.9579942362906388,4.805988561217056,2.6700002659073574
extmatch,2024-06-21,-1.8647922339502854,5.13391306825568,8.594870004861788,3.975143701957129
extmatch,2024-06-21,-0.3863010044548365,0.08412538035915684,-0.3672099784551075,2.8702460881606218
extmatch,2024-06-21,-0.3361392983458389,-3.0254375492874575,-2.5577404682439298,0.04385457126669934
post,2024-06-21,1.6293190977145988,-4.4112906818162045,-17.87138170855368,-31.013681296617346
post,2024-06-21,1.819284779705721,3.096984233908251,1.7903613970643661,-2.6132456736877585
post,2024-06-21,-3.823326329298782,-17.366210122690507,-27.142659862747387,-36.68879511586426
xname,2024-06-21,1.1099543332013573,-0.9477564504585145,-1.6564390822514152,-5.244270037928822
xname,2024-06-21,-0.8654875321081001,0.38396212570008803,-1.243149056100712,-1.2683322537790143
xname,2024-06-21,-0.12278754966229544,-1.0507390051442411,-2.9339460465196643,-4.639724862533912
extmatch,2024-06-21,-0.22607619860144368,3.820499374626962,9.833834628004933,10.704185425593282
extmatch,2024-06-21,0.1765071385647632,4.02760450146864,1.1553259567220975,3.4659713658681257
extmatch,2024-06-21,0.6665218224190861,-2.5411490860957175,-0.9998028136999126,-9.935426506738265
post,2024-06-21,0.2088584255704351,2.6542495063223814,1.5664348247232285,4.211983860762314
post,2024-06-21,1.487476570441748,-0.043496891607930355,2.5313077324980116,3.16630042310857
post,2024-06-21,0.07635752231887061,-0.9841395493297767,0.6193158993614389,-9.875290591546603
xname,2024-06-21,1.0572506413158322,4.042009959257586,8.328540269146888,7.307252699013667
xname,2024-06-21,0.24252065606304996,-0.3201441423417939,0.1843126301827258,0.3395365895512592
xname,2024-06-21,0.935720465649359,2.964085886249568,3.60339244229666,4.6088620522442
extmatch,2024-06-21,0.685501817031553,-0.45951081759063594,1.0847476018126079,-3.284369574652779
extmatch,2024-06-21,-0.44114116442469653,-0.9149601446574507,0.4411349317686275,-0.19606689484835682
extmatch,2024-06-21,0.09591009931446681,4.347819010490261,2.3017700463365154,5.498722117961186
post,2024-05-07,6.210339651548358,7.791529916103057,3.068773266390834,-11.505251664668348
post,2024-05-07,-6.239122585380185,-4.108702184194113,-1.5652198796929917,-3.8920081775769777
post,2024-05-07,-2.731727985730248,0.20193595136484,8.524635445319184,-0.8822465253189082
xname,2024-05-07,-3.20084100909388,-4.5357896391246655,-2.0327565692717764,-2.760921538312644
xname,2024-05-07,-1.4241518127363961,1.8611967812006691,1.778320088126617,1.2357843697190063
xname,2024-05-07,0.9311525962308442,1.699995816328559,0.770971178575719,-0.770971178575719
extmatch,2024-05-07,1.1852769661377272,11.499269623103302,7.028490449970071,11.145769584829424
extmatch,2024-05-07,-3.983836871912949,-0.9815247072131661,-0.11547608612053617,5.484992954262835
extmatch,2024-05-07,-5.20768855042133,-7.067572250635157,-14.548462501186432,4.897703992101632
post,2024-03-22,1.8976376108011728,0.39215443659570415,1.3924900386829808,0.5649758197123989
post,2024-03-22,2.246078752127767,4.461587040529191,3.2314991919255798,1.6990043340994854
post,2024-03-22,1.8590777530126168,-1.343552204065912,-1.8622930277504723,-3.75035741662606
xname,2024-03-22,-2.169684537889316,-1.0377188185224484,-1.711574196885557,-1.2100930128575604
xname,2024-03-22,-0.5155166505061426,1.5633366348184463,-0.9875627640351214,-6.557983733048234
xname,2024-03-22,-1.228064862571343,0.43859817901739095,-1.3157861714877095,-2.543859399623516
extmatch,2024-03-22,-1.2352704099055756,-1.7125246348308143,-3.060096201655327,-2.18980304044335
extmatch,2024-03-22,0.18149673504310737,1.8148728577928264,5.006042804220234,3.312144146629903
extmatch,2024-03-22,-0.8864589073371731,-1.6251721052171098,-2.728326254698832,-6.303701816295238
post,2024-03-15,-1.751825300967469,6.854838983591982,-20.57229502895891,-4.5687717972998865
post,2024-03-15,10.597559406211431,5.180399850272854,-18.77428236805685,0.8609483127651529
post,2024-03-15,-0.17266728720407576,1.1794428352118969,-0.9257970539011562,-11.367140266809251
xname,2024-03-15,2.0521392914787606,3.7997884953406835,2.685440770391301,8.281572022288387
xname,2024-03-15,0.1386064384210295,1.9491052265537379,1.5159661370500732,2.079034547677172
xname,2024-03-15,0.5532474828577216,3.042880683018123,2.120801544921913,7.030892482584816
extmatch,2024-03-15,-4.7288160661491325,-2.353382653717351,-4.875899676566431,-16.624381204090376
extmatch,2024-03-15,-0.5529992396974603,-10.645167244584497,-8.156683850383006,-6.589862925802381
extmatch,2024-03-15,3.6805897095547158,2.7604281517969786,-1.478811753850906,-5.044339886890836
post,2024-03-15,-2.3660084361100786,-7.752801848029501,-8.264703631445547,-8.84523597510347
post,2024-03-15,-0.6781063759418227,-0.7366492991933038,-0.8086024934394587,-1.637940101980584
post,2024-03-15,-6.646612086615611,-6.158026982110288,-6.213339896752745,-4.422627803374668
xname,2024-03-15,0.5945811165354309,2.351344041114567,3.3783876453036488,5.054051908988733
xname,2024-03-15,-1.3420346356781576,-0.45911454594363965,-1.4303408972762388,1.2234377960701481
xname,2024-03-15,-1.4588906242651745,3.050394188079042,3.315641251352086,4.509277750952334
extmatch,2024-03-15,0.4589464093492479,2.0567685429088822,1.4023358425822918,1.759303141520907
extmatch,2024-03-15,-0.11372159967973916,-1.2997486708211214,0.45492741642847445,11.37289828674497
extmatch,2024-03-15,-0.33905816130976874,-0.9675712714483753,-0.5788844437962237,1.4141592704108863
post,2024-03-15,-1.1265402132632607,-0.17297676178968935,-2.5904256656919977,-3.39048493540004
post,2024-03-15,-0.6520328996237557,-3.057880799131174,-3.720678376854758,-3.95953620584506
post,2024-03-15,-0.44453532002590723,-1.3249809423158454,-0.37333130903894896,-4.0246046997232
xname,2024-03-15,-1.0474668275293086,0.26742832336006384,-2.830400772001185,3.0978290953612264
xname,2024-03-15,0.9719738551993595,4.030885613762147,5.3173284935393195,7.43282201510902
xname,2024-03-15,1.2440075177893473,1.7236233585710137,2.3681082166473466,1.6486787380030288
extmatch,2024-03-15,0.2973035164917759,0.28586473295302284,-1.6123632660243525,-1.4293999233220167
extmatch,2024-03-15,-0.2540098065702989,0.2930708146161143,1.6607840835413556,2.7745031671752463
extmatch,2024-03-15,7.532111042813994,7.664148749662081,9.152562985777513,11.331175990933007
post,2023-12-15,0.8614083923590865,0.8614083923590865,-0.6196106242930766,-1.8286302136144683
post,2023-12-15,-0.4714249301498108,0.24329912549814203,-1.2165575088971536,1.3533958628443088
post,2023-12-15,-1.228753659117765,-0.561278725077563,2.032778040478389,2.4878729028362967
xname,2023-12-15,0.3327086002159252,0.11360550853554141,2.8077611677807868,2.2714246609839117
xname,2023-12-15,0.8422961059665557,1.8996440641293022,5.358426020337537,2.598567711048294
xname,2023-12-15,-0.35101469571345856,0.6110215414817377,1.3222717042814303,5.589852671998474
extmatch,2023-12-15,3.2690328234221244,7.226575342514052,5.360792865885244,10.186389624528914
extmatch,2023-12-15,1.6960582296566384,9.683209106752022,9.698155515156293,10.228633305431845
extmatch,2023-12-15,0.5106322150955522,2.754279754451816,3.0585837301828844,-0.20776828044800633
post,2023-12-15,0.47195357655538395,0.6385261042091805,0.9013517917165315,-1.9916070283454212
post,2023-12-15,0.4413941746857608,-1.702977898036817,-3.6009007913664237,-1.9467277686472717
post,2023-12-15,-1.222391458108607,0.23818965298452177,0.404374623253001,-3.211087297122217
xname,2023-12-15,-1.291974709814503,-1.9280444400114671,-2.2460712222862167,-1.9479120207269496
xname,2023-12-15,0.8830662041392934,-0.6689858366217272,0.026765149896568197,-3.1040938736082713
xname,2023-12-15,-0.6356429425132926,0.34137139619156986,2.731018851097433,2.5662218262745062
extmatch,2023-12-15,0.5045262156416097,-2.320878882395816,-2.219984101654948,1.6145556321385701
extmatch,2023-12-15,0.12038309488857646,-1.7091874777618088,0.6259107896330773,-0.625900091766296
extmatch,2023-12-15,-1.6339434895327853,-4.931855604983526,-2.357427113673216,-8.507183617550373
post,2023-12-15,0.0739856705682218,3.7389333967688287,7.131718685111332,8.61672197112342
post,2023-12-15,0.8222761392388422,4.503188973622985,8.330344674909608,10.661952964986332
post,2023-12-15,0.3310158078714487,-1.93091578575737,-10.534896510711278,-5.696809869922204
xname,2023-12-15,-2.0691855973802076,-3.6857376464888514,-5.690266802038424,-7.209821369915415
xname,2023-12-15,-1.017471694802874,-1.3982461155094161,1.0923845401603849,-0.5867680769743977
xname,2023-12-15,0.5455267224678817,-3.307188841730624,-2.284361859974471,0.681894924160642
extmatch,2023-12-15,-0.15030334549314128,3.468408468393913,3.3296689542353652,0.4335510585492308
extmatch,2023-12-15,-2.3647447292969193,3.586865448616683,3.9097871918498006,-0.2533630701209155
extmatch,2023-12-15,-0.9456807133110146,-0.8375861806002027,3.1883254070399714,6.61983954847607
post,2023-12-15,-2.457276084714133,-5.046008589915996,-0.37415587912397186,5.187579416604748
post,2023-12-15,0.14425263670119204,-1.0482822966868754,2.260048469179421,4.096936304389787
post,2023-12-15,-0.4767140185669594,-4.201016242297861,-6.743470802355578,3.267455393540053
xname,2023-12-15,-2.0481413911260793,-2.8673957516256676,-1.331295198158211,-0.15361774117469418
xname,2023-12-15,0.45297306245986046,0.582401954434264,2.998264522986993,4.1486458743020815
xname,2023-12-15,-0.7887453715377579,-0.8813129887705884,1.1831375890869023,2.6117831454148144
extmatch,2023-12-15,0.40386046059419645,0.942344344977375,2.984054452928264,2.288519718230675
extmatch,2023-12-15,-2.536893290383002,-2.515812731387501,-3.731548730526768,1.3843989682302604
extmatch,2023-12-15,-1.6675641244387585,-1.613772090959087,-5.056495493365077,-5.246973837803271
post,2023-12-15,-2.9253868970551267,-5.3844790907333735,-4.007576475124541,-2.9033984020573556
