sym,date,expiry,arm,width,credit,cw,iv,netdelta,roc,stock_d,excess,month
JPM,2021-12-03,2022-01-14,slip20,15.0,5.11,0.3406666666666667,0.31735,0.2973,26.249132550997054,-1.9134744260173844,28.162606977014438,2021-12
JPM,2021-12-10,2022-01-21,cross,10.0,3.3770000000000007,0.33770000000000006,0.2409,0.2595,-100.0,-58.9027961045348,-41.0972038954652,2021-12
JPM,2021-12-10,2022-01-21,slip20,10.0,3.437,0.3437,0.2409,0.2595,-100.0,-59.44129492615175,-40.55870507384825,2021-12
JPM,2021-12-17,2022-01-28,cross,10.0,3.8369999999999997,0.3837,0.2504,0.274,-100.0,-50.70500072078301,-49.29499927921699,2021-12
JPM,2021-12-17,2022-01-28,slip20,10.0,4.131,0.4131,0.2504,0.274,-100.0,-53.2450024607575,-46.7549975392425,2021-12
JPM,2021-12-31,2022-02-11,cross,10.0,3.4970000000000003,0.3497,0.21175,0.2961,-46.984801452039,-23.355422564965384,-23.629378887073617,2021-12
JPM,2021-12-31,2022-02-11,slip20,10.0,3.641000000000001,0.3641000000000001,0.21175,0.2961,-45.78426857094034,-23.88430774335114,-21.8999608275892,2021-12
JPM,2022-01-07,2022-02-18,cross,10.0,3.917,0.3917,0.2297,0.27960000000000007,-100.00000000000001,-67.34553845542632,-32.65446154457369,2022-01
JPM,2022-01-07,2022-02-18,slip20,10.0,3.965,0.39649999999999996,0.2297,0.27960000000000007,-100.0,-67.88117819790527,-32.11882180209473,2022-01
JPM,2022-01-14,2022-02-25,cross,10.0,3.777,0.37770000000000004,0.2231,0.3047,-100.0,-41.39213651225758,-58.60786348774242,2022-01
JPM,2022-01-14,2022-02-25,slip20,10.0,3.8970000000000002,0.38970000000000005,0.2231,0.3047,-100.0,-42.20600778564295,-57.79399221435705,2022-01
JPM,2022-01-21,2022-03-04,cross,10.0,2.6569999999999996,0.26569999999999994,0.2697,0.24889999999999998,-100.0,-38.552573235546895,-61.447426764453105,2022-01
JPM,2022-01-21,2022-03-04,slip20,10.0,2.909,0.2909,0.2697,0.24889999999999998,-100.00000000000001,-39.92265481153869,-60.07734518846132,2022-01
JPM,2022-01-28,2022-03-11,cross,10.0,2.517,0.2517,0.27505,0.23230000000000003,-100.0,-51.729247672501124,-48.270752327498876,2022-01
JPM,2022-01-28,2022-03-11,slip20,10.0,2.679,0.26789999999999997,0.27505,0.23230000000000003,-100.0,-52.873918909073346,-47.126081090926654,2022-01
JPM,2022-02-04,2022-03-18,cross,10.0,3.497,0.3497,0.24305,0.2786,-99.99999999999999,-55.0319021572554,-44.968097842744584,2022-02
JPM,2022-02-04,2022-03-18,slip20,10.0,3.5810000000000004,0.35810000000000003,0.24305,0.2786,-100.00000000000001,-55.75205791067641,-44.2479420893236,2022-02
JPM,2022-02-11,2022-03-25,cross,10.0,3.1870000000000003,0.31870000000000004,0.2653,0.25339999999999996,-99.99999999999999,-43.76361807761451,-56.236381922385476,2022-02
JPM,2022-02-11,2022-03-25,slip20,10.0,3.4000000000000004,0.34,0.2653,0.25339999999999996,-100.0,-45.17598938830116,-54.82401061169884,2022-02
JPM,2022-02-18,2022-04-01,cross,15.0,4.196999999999999,0.27979999999999994,0.27015,0.3448,-100.00000000000001,-57.630945942470355,-42.36905405752966,2022-02
JPM,2022-02-18,2022-04-01,slip20,15.0,4.517999999999999,0.3011999999999999,0.27015,0.3448,-100.0,-59.395831808481894,-40.604168191518106,2022-02
JPM,2022-02-25,2022-04-08,cross,10.0,3.387,0.3387,0.28515,0.24440000000000006,-100.0,-56.27912804590462,-43.72087195409538,2022-02
JPM,2022-02-25,2022-04-08,slip20,10.0,3.558,0.3558,0.28515,0.24440000000000006,-100.0,-57.773032252028436,-42.226967747971564,2022-02
JPM,2022-03-11,2022-04-22,cross,10.0,3.587,0.3587,0.38495,0.21540000000000004,22.56807906727424,-4.569552087264431,27.13763115453867,2022-03
JPM,2022-03-11,2022-04-22,slip20,10.0,3.812,0.3812,0.38495,0.21540000000000004,27.02473999005004,-4.735704191277763,31.760444181327802,2022-03
JPM,2022-03-18,2022-04-29,cross,10.0,2.927,0.2927,0.2802,0.24409999999999998,-100.0,-70.45731367063655,-29.54268632936345,2022-03
JPM,2022-03-18,2022-04-29,slip20,10.0,3.1040000000000005,0.31040000000000006,0.2802,0.24409999999999998,-100.00000000000003,-72.26574530052385,-27.734254699476182,2022-03
JPM,2022-03-25,2022-05-06,cross,5.0,1.287,0.25739999999999996,0.27165,0.13340000000000002,-100.00000000000001,-64.1654876059223,-35.83451239407772,2022-03
JPM,2022-03-25,2022-05-06,slip20,5.0,1.5300000000000002,0.30600000000000005,0.27165,0.13340000000000002,-99.99999999999997,-68.65892088783559,-31.34107911216438,2022-03
JPM,2022-04-01,2022-05-13,cross,10.0,3.2070000000000003,0.32070000000000004,0.2834,0.26449999999999996,-100.0,-60.981793360960125,-39.018206639039875,2022-04
JPM,2022-04-01,2022-05-13,slip20,10.0,3.432000000000001,0.34320000000000006,0.2834,0.26449999999999996,-100.0,-63.07084687895891,-36.92915312104109,2022-04
JPM,2022-04-08,2022-05-20,cross,10.0,3.397,0.3397,0.30195,0.2541,-100.0,-65.40518994313567,-34.59481005686433,2022-04
JPM,2022-04-08,2022-05-20,slip20,10.0,3.4479999999999995,0.34479999999999994,0.30195,0.2541,-99.99999999999999,-65.91429627511062,-34.08570372488937,2022-04
JPM,2022-04-22,2022-06-03,cross,8.0,2.427,0.303375,0.2916999999999999,0.21750000000000003,43.549255338237934,12.682491227041435,30.8667641111965,2022-04
JPM,2022-04-22,2022-06-03,slip20,8.0,2.55,0.31875,0.2916999999999999,0.21750000000000003,46.78899082568807,12.968719928128792,33.820270897559276,2022-04
JPM,2022-04-29,2022-06-10,cross,10.0,3.2169999999999996,0.3217,0.33125,0.25550000000000006,34.234916228659564,1.011877366463005,33.22303886219656,2022-04
JPM,2022-04-29,2022-06-10,slip20,10.0,3.334,0.33340000000000003,0.33125,0.25550000000000006,36.59097461431111,1.0296375902668111,35.5613370240443,2022-04
JPM,2022-05-06,2022-06-17,cross,10.0,3.297,0.3297,0.3285,0.2499,-100.0,-39.879759654448534,-60.120240345551466,2022-05
JPM,2022-05-06,2022-06-17,slip20,10.0,3.369,0.33690000000000003,0.3285,0.2499,-100.0,-40.31277770528857,-59.68722229471143,2022-05
JPM,2022-05-13,2022-06-24,cross,10.0,3.0270000000000006,0.3027000000000001,0.33165,0.25539999999999996,2.1219881880777556,-7.250501621645942,9.372489809723698,2022-05
JPM,2022-05-13,2022-06-24,slip20,10.0,3.2160000000000006,0.32160000000000005,0.33165,0.25539999999999996,4.9670730594732015,-7.4524982027914435,12.419571262264645,2022-05
JPM,2022-05-20,2022-07-01,cross,10.0,3.037,0.30369999999999997,0.32455,0.2641,-10.321710114263258,-9.724725823869367,-0.5969842903938911,2022-05
JPM,2022-05-20,2022-07-01,slip20,10.0,3.229,0.3229,0.32455,0.2641,-7.778772341694736,-10.00048233814834,2.221709996453604,2022-05
JPM,2022-05-27,2022-07-08,cross,9.0,3.1069999999999998,0.3452222222222222,0.2684999999999999,0.26189999999999997,-100.0,-73.46464695879853,-26.535353041201475,2022-05
JPM,2022-05-27,2022-07-08,slip20,9.0,3.2150000000000003,0.3572222222222223,0.2684999999999999,0.26189999999999997,-100.0,-74.83615635751077,-25.163843642489226,2022-05
JPM,2022-06-03,2022-07-15,cross,10.0,2.9669999999999996,0.29669999999999996,0.29685,0.2402,-100.00000000000001,-62.32447273754644,-37.67552726245358,2022-06
JPM,2022-06-03,2022-07-15,slip20,10.0,3.0150000000000006,0.30150000000000005,0.29685,0.2402,-100.00000000000001,-62.75275830539215,-37.247241694607865,2022-06
JPM,2022-06-10,2022-07-22,cross,11.0,3.7470000000000003,0.3406363636363637,0.3407,0.2703,-37.514894151776474,-20.769495875625722,-16.745398276150752,2022-06
JPM,2022-06-10,2022-07-22,slip20,11.0,3.8640000000000003,0.3512727272727273,0.3407,0.2703,-36.490404608020576,-21.110027128070822,-15.380377479949754,2022-06
JPM,2022-06-17,2022-07-29,cross,10.0,3.357,0.3357,0.34365,0.26549999999999996,50.53439710973959,9.405614654317336,41.128782455422254,2022-06
JPM,2022-06-17,2022-07-29,slip20,10.0,3.585,0.3585,0.34365,0.26549999999999996,55.8846453624318,9.739906180612637,46.14473918181916,2022-06
JPM,2022-06-24,2022-08-05,cross,9.0,3.067,0.3407777777777778,0.3144,0.24750000000000005,14.841428491916577,-5.454028489339115,20.295456981255693,2022-06
JPM,2022-06-24,2022-08-05,slip20,9.0,3.166,0.35177777777777774,0.3144,0.24750000000000005,16.790228872564455,-5.546580566892179,22.336809439456633,2022-06
JPM,2022-07-01,2022-08-12,cross,9.0,3.027,0.3363333333333334,0.32405,0.24570000000000003,50.67805123053742,31.373332305395483,19.304718925141938,2022-07
JPM,2022-07-01,2022-08-12,slip20,9.0,3.1350000000000007,0.3483333333333334,0.32405,0.24570000000000003,53.4526854219949,31.951050956543433,21.501634465451467,2022-07
JPM,2022-07-08,2022-08-19,cross,10.0,2.907,0.2907,0.31355,0.2661,40.98406880022557,14.61752047424101,26.36654832598456,2022-07
JPM,2022-07-08,2022-08-19,slip20,10.0,2.949,0.2949,0.31355,0.2661,41.82385477237271,14.70459122447759,27.119263547895123,2022-07
JPM,2022-07-15,2022-08-26,cross,8.0,2.427,0.303375,0.3056,0.2341,43.549255338237934,10.153599738280832,33.3956555999571,2022-07
JPM,2022-07-15,2022-08-26,slip20,8.0,2.5139999999999993,0.3142499999999999,0.3056,0.2341,45.82573824279984,10.314621097600998,35.51111714519884,2022-07
JPM,2022-07-22,2022-09-02,cross,8.0,2.317,0.289625,0.27085,0.255,13.93037317251516,-4.744541844858207,18.67491501737337,2022-07
JPM,2022-07-22,2022-09-02,slip20,8.0,2.4220000000000006,0.3027500000000001,0.27085,0.255,16.074992961528093,-4.833852869187736,20.90884583071583,2022-07
JPM,2022-07-29,2022-09-09,cross,7.0,2.1470000000000002,0.3067142857142858,0.2479,0.24760000000000004,44.24067587059552,21.214210790094818,23.0264650805007,2022-07
JPM,2022-07-29,2022-09-09,slip20,7.0,2.2340000000000004,0.31914285714285723,0.2479,0.24760000000000004,46.87368862778012,21.601461385717613,25.272227242062506,2022-07
JPM,2022-08-05,2022-09-16,cross,5.0,1.487,0.2974,0.2616,0.1694,42.32849416453175,6.301106118830399,36.02738804570135,2022-08
JPM,2022-08-05,2022-09-16,slip20,5.0,1.5319999999999998,0.30639999999999995,0.2616,0.1694,44.17531718569781,6.382867876427679,37.792449309270125,2022-08
JPM,2022-08-12,2022-09-23,cross,7.0,1.987,0.28385714285714286,0.2411,0.23720000000000002,-100.0,-61.580527237362496,-38.419472762637504,2022-08
JPM,2022-08-12,2022-09-23,slip20,7.0,2.095,0.2992857142857143,0.2411,0.23720000000000002,-100.0,-62.93642875451544,-37.06357124548456,2022-08
JPM,2022-08-19,2022-09-30,cross,7.0,2.117,0.30242857142857144,0.2577,0.23150000000000004,-99.99999999999999,-64.93069086738572,-35.069309132614265,2022-08
JPM,2022-08-19,2022-09-30,slip20,7.0,2.189,0.3127142857142857,0.2577,0.23150000000000004,-100.0,-65.90242434118572,-34.09757565881428,2022-08
JPM,2022-08-26,2022-10-07,cross,9.0,3.047,0.33855555555555555,0.29835,0.26539999999999997,-100.0,-41.97158803636195,-58.02841196363805,2022-08
JPM,2022-08-26,2022-10-07,slip20,9.0,3.1430000000000002,0.34922222222222227,0.29835,0.26539999999999997,-100.0,-42.65952938030778,-57.34047061969222,2022-08
JPM,2022-09-02,2022-10-14,cross,9.0,3.0270000000000006,0.3363333333333334,0.32105,0.2512,15.39892941234492,-6.6527628572406226,22.051692269585544,2022-09
JPM,2022-09-02,2022-10-14,slip20,9.0,3.1290000000000004,0.34766666666666673,0.32105,0.2512,17.40381628000957,-6.768344838408829,24.172161118418398,2022-09
JPM,2022-09-09,2022-10-21,cross,10.0,3.207,0.3207,0.2861,0.2831,47.21036360959811,10.576081222186982,36.63428238741113,2022-09
JPM,2022-09-09,2022-10-21,slip20,10.0,3.2519999999999993,0.32519999999999993,0.2861,0.2831,48.19205690574984,10.646609327551298,37.54544757819854,2022-09
JPM,2022-09-16,2022-10-28,cross,9.0,3.107,0.34522222222222226,0.3211,0.24760000000000004,52.72357033768879,38.01209566027346,14.711474677415332,2022-09
JPM,2022-09-16,2022-10-28,slip20,9.0,3.215,0.3572222222222222,0.3211,0.24760000000000004,55.574762316335345,38.7217423899726,16.853019926362748,2022-09
JPM,2022-09-23,2022-11-04,cross,10.0,3.4670000000000005,0.34670000000000006,0.36135,0.2603,53.06903413439462,86.40221963738085,-33.33318550298623,2022-09
JPM,2022-09-23,2022-11-04,slip20,10.0,3.5719999999999996,0.35719999999999996,0.36135,0.2603,55.569383945239565,87.81358134583215,-32.24419740059258,2022-09
JPM,2022-09-30,2022-11-11,cross,10.0,3.327,0.3327,0.3792999999999999,0.256,49.857635246515805,117.4193453740306,-67.5617101275148,2022-09
JPM,2022-09-30,2022-11-11,slip20,10.0,3.486,0.3486,0.3792999999999999,0.256,53.51550506601168,120.28543010145937,-66.7699250354477,2022-09
JPM,2022-10-07,2022-11-18,cross,10.0,2.8370000000000006,0.28370000000000006,0.3894999999999999,0.2358,39.606310205221284,92.09495250752035,-52.48864230229906,2022-10
JPM,2022-10-07,2022-11-18,slip20,10.0,2.906,0.2906,0.3894999999999999,0.2358,40.96419509444602,92.99071677634173,-52.02652168189571,2022-10
JPM,2022-10-14,2022-11-25,cross,10.0,3.247,0.3247,0.3514,0.26200000000000007,48.08233377758033,99.75855147513384,-51.67621769755351,2022-10
JPM,2022-10-14,2022-11-25,slip20,10.0,3.3549999999999995,0.33549999999999996,0.3514,0.26200000000000007,50.48908954100826,101.37990942235949,-50.89081988135123,2022-10
JPM,2022-10-21,2022-12-02,cross,10.0,3.1270000000000002,0.31270000000000003,0.32465,0.2573,45.49687181725594,48.37971172877806,-2.882839911522119,2022-10
JPM,2022-10-21,2022-12-02,slip20,10.0,3.238000000000001,0.3238000000000001,0.32465,0.2573,47.88524105294294,49.173877360528195,-1.2886363075852572,2022-10
JPM,2022-10-28,2022-12-09,cross,9.0,2.8570000000000007,0.31744444444444453,0.2809,0.26020000000000004,46.5082207390526,26.33033903325574,20.177881705796857,2022-10
JPM,2022-10-28,2022-12-09,slip20,9.0,2.938,0.3264444444444445,0.2809,0.26020000000000004,48.46585285384362,26.68216309490102,21.7836897589426,2022-10
JPM,2022-11-04,2022-12-16,cross,10.0,2.8070000000000004,0.28070000000000006,0.2862,0.2582,33.64731511701028,-3.333579761430315,36.980894878440594,2022-11
JPM,2022-11-04,2022-12-16,slip20,10.0,2.849,0.28490000000000004,0.2862,0.2582,34.4322664853384,-3.3531588902207043,37.78542537555911,2022-11
JPM,2022-11-11,2022-12-23,cross,9.0,2.6270000000000002,0.2918888888888889,0.26785,0.2501,-38.521750211601535,-18.54196508847425,-19.979785123127286,2022-11
JPM,2022-11-11,2022-12-23,slip20,9.0,2.7500000000000004,0.3055555555555556,0.26785,0.2501,-37.31185825576585,-18.90687096141542,-18.404987294350427,2022-11
JPM,2022-11-18,2022-12-30,cross,8.0,2.3369999999999997,0.29212499999999997,0.25655,0.23609999999999998,37.35147348893611,-0.2591537134905884,37.6106272024267,2022-11
JPM,2022-11-18,2022-12-30,slip20,8.0,2.4359999999999995,0.30449999999999994,0.25655,0.23609999999999998,39.79536203591753,-0.26376482377735483,40.059126859694885,2022-11
JPM,2022-11-25,2023-01-06,cross,8.0,2.5670000000000006,0.3208750000000001,0.23285,0.2589,47.204739915180284,1.8693371138531814,45.3354028013271,2022-11
JPM,2022-11-25,2023-01-06,slip20,8.0,2.6960000000000006,0.3370000000000001,0.23285,0.2589,50.78494569366036,1.9148017608530044,48.87014393280736,2022-11
JPM,2022-12-02,2023-01-13,cross,9.0,3.0970000000000004,0.34411111111111115,0.2656,0.25839999999999996,52.464848382178566,34.63345850027754,17.831389881901025,2022-12
JPM,2022-12-02,2023-01-13,slip20,9.0,3.1719999999999997,0.3524444444444444,0.2656,0.25839999999999996,54.42690459849004,35.07915331625571,19.347751282234327,2022-12
JPM,2022-12-09,2023-01-20,cross,10.0,3.967,0.3967,0.29075,0.27780000000000005,65.7550140891762,12.493051290641496,53.261962798534704,2022-12
JPM,2022-12-09,2023-01-20,slip20,10.0,4.015,0.40149999999999997,0.29075,0.27780000000000005,67.08437761069338,12.59324618821055,54.49113142248283,2022-12
JPM,2022-12-16,2023-01-27,cross,9.0,2.9370000000000003,0.32633333333333336,0.28325,0.24980000000000002,48.44136566056409,46.048128745244405,2.393236915319683,2022-12
JPM,2022-12-16,2023-01-27,slip20,9.0,3.0329999999999995,0.33699999999999997,0.28325,0.24980000000000002,50.82956259426847,46.78897345105024,4.040589143218227,2022-12
JPM,2022-12-23,2023-02-03,cross,9.0,3.1569999999999996,0.35077777777777774,0.2785499999999999,0.2562,54.030463802841,41.646337606103685,12.384126196737313,2022-12
JPM,2022-12-23,2023-02-03,slip20,9.0,3.235,0.35944444444444446,0.2785499999999999,0.2562,56.11448395490025,42.20980930311601,13.90467465178424,2022-12
JPM,2022-12-30,2023-02-10,cross,9.0,2.8970000000000002,0.3218888888888889,0.29175,0.2358,47.46845813534328,27.8116435746437,19.656814560699583,2022-12
JPM,2022-12-30,2023-02-10,slip20,9.0,3.0170000000000003,0.33522222222222225,0.29175,0.2358,50.426207588166484,28.36945691727403,22.056750670892455,2022-12
JPM,2023-01-06,2023-02-17,cross,10.0,3.497,0.3497,0.2701,0.28099999999999997,53.775180685837306,18.70791681227701,35.06726387356029,2023-01
JPM,2023-01-06,2023-02-17,slip20,10.0,3.5389999999999997,0.3539,0.2701,0.28099999999999997,54.774802662126596,18.829528405856273,35.945274256270324,2023-01
JPM,2023-01-13,2023-02-24,cross,7.0,1.977,0.2824285714285714,0.2027499999999999,0.2435,8.729597991854044,-7.5012118005375745,16.230809792391618,2023-01
JPM,2023-01-13,2023-02-24,slip20,7.0,2.0730000000000004,0.2961428571428572,0.2027499999999999,0.2435,10.848136941969331,-7.647368961660288,18.49550590362962,2023-01
JPM,2023-01-20,2023-03-03,cross,7.0,1.9470000000000003,0.2781428571428572,0.2202,0.23320000000000002,38.5315654066891,39.239276566363486,-0.707711159674389,2023-01
JPM,2023-01-20,2023-03-03,slip20,7.0,2.013,0.28757142857142853,0.2202,0.23320000000000002,40.36494886705434,39.75858521953774,0.606363647516595,2023-01
JPM,2023-01-27,2023-03-10,cross,7.0,1.937,0.27671428571428575,0.19845,0.24680000000000002,-100.0,-37.36150457544351,-62.63849542455649,2023-01
JPM,2023-01-27,2023-03-10,slip20,7.0,2.0090000000000003,0.28700000000000003,0.19845,0.24680000000000002,-100.0,-37.90048039781016,-62.09951960218984,2023-01
JPM,2023-02-03,2023-03-17,cross,5.0,1.517,0.3034,0.21505,0.17260000000000003,-100.00000000000001,-71.26941898869336,-28.730581011306654,2023-02
JPM,2023-02-03,2023-03-17,slip20,5.0,1.5589999999999997,0.31179999999999997,0.21505,0.17260000000000003,-100.00000000000001,-72.13931599465823,-27.86068400534178,2023-02
JPM,2023-02-10,2023-03-24,cross,8.0,2.247,0.280875,0.23345,0.24050000000000002,-99.99999999999999,-67.23137096398362,-32.768629036016364,2023-02
JPM,2023-02-10,2023-03-24,slip20,8.0,2.316,0.2895,0.23345,0.24050000000000002,-100.00000000000001,-68.04751533353233,-31.952484666467683,2023-02
JPM,2023-02-17,2023-03-31,cross,8.0,2.317,0.289625,0.2113,0.2641,-100.0,-57.576134519108656,-42.423865480891344,2023-02
JPM,2023-02-17,2023-03-31,slip20,8.0,2.386,0.29825,0.2113,0.2641,-100.00000000000001,-58.28378562025196,-41.71621437974805,2023-02
JPM,2023-03-03,2023-04-14,cross,8.0,2.5370000000000004,0.31712500000000005,0.2294,0.25039999999999996,-48.09423399825689,-21.833821450913938,-26.260412547342952,2023-03
JPM,2023-03-03,2023-04-14,slip20,8.0,2.660000000000001,0.33250000000000013,0.2294,0.25039999999999996,-46.89865174765493,-22.33673531579454,-24.56191643186039,2023-03
JPM,2023-03-10,2023-04-21,cross,10.0,3.6870000000000003,0.3687,0.32205,0.24770000000000003,58.40329478853161,29.93721321791478,28.46608157061683,2023-03
JPM,2023-03-10,2023-04-21,slip20,10.0,3.747,0.3747,0.32205,0.24770000000000003,59.92323684631376,30.22447258031281,29.698764266000953,2023-03
JPM,2023-03-17,2023-04-28,cross,12.0,3.587,0.29891666666666666,0.38025,0.2486,42.63639605372638,35.351571681857905,7.284824371868474,2023-03
JPM,2023-03-17,2023-04-28,slip20,12.0,3.782000000000001,0.31516666666666676,0.38025,0.2486,46.02092966658556,36.190407953208876,9.830521713376683,2023-03
JPM,2023-03-24,2023-05-05,cross,11.0,3.4870000000000005,0.31700000000000006,0.34295,0.2576,46.41288433382138,40.61237701700339,5.800507316817992,2023-03
JPM,2023-03-24,2023-05-05,slip20,11.0,3.6400000000000006,0.330909090909091,0.34295,0.2576,49.456521739130444,41.45662887618838,7.999892862942062,2023-03
JPM,2023-03-31,2023-05-12,cross,8.0,2.5269999999999997,0.31587499999999996,0.27305,0.22970000000000002,46.17211766855471,15.714471450612473,30.45764621794224,2023-03
JPM,2023-03-31,2023-05-12,slip20,8.0,2.6259999999999994,0.32824999999999993,0.27305,0.22970000000000002,48.86490509862299,16.003963946632314,32.86094115199067,2023-03
JPM,2023-04-14,2023-05-26,cross,7.0,1.977,0.2824285714285714,0.2125,0.23760000000000003,7.360944706017928,-6.82513092566686,14.186075631684787,2023-04
JPM,2023-04-14,2023-05-26,slip20,7.0,2.0549999999999997,0.29357142857142854,0.2125,0.23760000000000003,9.05440349005622,-6.932787186981726,15.987190677037947,2023-04
JPM,2023-04-21,2023-06-02,cross,7.0,1.8070000000000004,0.2581428571428572,0.1848,0.2585,34.79684190256115,1.2215640724924413,33.57527783006871,2023-04
JPM,2023-04-21,2023-06-02,slip20,7.0,1.9030000000000002,0.2718571428571429,0.1848,0.2585,37.3356876594075,1.244571753669462,36.091115905738036,2023-04
JPM,2023-04-28,2023-06-09,cross,7.0,1.757,0.251,0.19895,0.2422,33.51134846461949,14.411765446857975,19.09958301776151,2023-04
JPM,2023-04-28,2023-06-09,slip20,7.0,1.8410000000000002,0.263,0.19895,0.2422,35.68521031207599,14.646421057933006,21.038789254142984,2023-04
JPM,2023-05-12,2023-06-23,cross,8.0,2.197,0.274625,0.24555,0.2384,37.85972772703774,21.177328780796543,16.6823989462412,2023-05
JPM,2023-05-12,2023-06-23,slip20,8.0,2.2720000000000007,0.2840000000000001,0.24555,0.2384,39.664804469273754,21.454615732360747,18.210188736913008,2023-05
JPM,2023-05-19,2023-06-30,cross,8.0,2.2269999999999994,0.27837499999999993,0.2202,0.2561,38.57613026156243,27.85237701533902,10.723753246223414,2023-05
JPM,2023-05-19,2023-06-30,slip20,8.0,2.3049999999999997,0.28812499999999996,0.2202,0.2561,40.47410008779631,28.233849431001257,12.240250656795052,2023-05
JPM,2023-05-26,2023-07-07,cross,8.0,2.4970000000000003,0.31212500000000004,0.21835,0.2701,45.375249863710714,36.345198559449585,9.030051304261129,2023-05
JPM,2023-05-26,2023-07-07,slip20,8.0,2.590000000000001,0.32375000000000015,0.21835,0.2701,47.87430683918673,36.96998663080428,10.904320208382451,2023-05
JPM,2023-06-02,2023-07-14,cross,7.0,2.117,0.30242857142857144,0.2065,0.24480000000000002,43.3544951873848,42.74713075340094,0.6073644339838609,2023-06
JPM,2023-06-02,2023-07-14,slip20,7.0,2.2220000000000004,0.3174285714285715,0.2065,0.24480000000000002,46.504813729593984,43.68652981767619,2.8182839119177956,2023-06
JPM,2023-06-09,2023-07-21,cross,5.0,1.477,0.2954,0.2015,0.17609999999999998,41.924496168038615,71.46639700545761,-29.541900837418993,2023-06
JPM,2023-06-09,2023-07-21,slip20,5.0,1.501,0.30019999999999997,0.2015,0.17609999999999998,42.89797084881394,71.95659235502347,-29.058621506209533,2023-06
JPM,2023-06-16,2023-07-28,cross,7.0,2.237,0.31957142857142856,0.1865,0.2652,46.96619777451187,74.32736607158863,-27.36116829707676,2023-06
JPM,2023-06-16,2023-07-28,slip20,7.0,2.312,0.33028571428571424,0.1865,0.2652,49.3174061433447,75.51647709022538,-26.19907094688068,2023-06
JPM,2023-06-23,2023-08-04,cross,7.0,2.1470000000000002,0.3067142857142858,0.2032,0.2477,44.24067587059552,87.39495957595514,-43.154283705359624,2023-06
JPM,2023-06-23,2023-08-04,slip20,7.0,2.21,0.3157142857142857,0.2032,0.2477,46.13778705636743,88.54441311526311,-42.40662605889568,2023-06
JPM,2023-06-30,2023-08-11,cross,7.0,2.2270000000000003,0.31814285714285717,0.18625,0.2633,46.65828619316993,49.347921698764154,-2.689635505594225,2023-06
JPM,2023-06-30,2023-08-11,slip20,7.0,2.308,0.3297142857142857,0.18625,0.2633,49.19011082693947,50.19983594803949,-1.0097251211000255,2023-06
JPM,2023-07-07,2023-08-18,cross,5.0,1.647,0.3294,0.20045,0.18480000000000002,49.120190873844315,23.987124332380894,25.13306654146342,2023-07
JPM,2023-07-07,2023-08-18,slip20,5.0,1.668,0.3336,0.20045,0.18480000000000002,50.060024009603836,24.138303687416908,25.92172032218693,2023-07
JPM,2023-07-14,2023-08-25,cross,7.0,1.967,0.281,0.1693,0.27340000000000003,-4.222140188263144,-9.27154945007085,5.049409261807706,2023-07
JPM,2023-07-14,2023-08-25,slip20,7.0,2.021,0.2887142857142857,0.1693,0.27340000000000003,-3.183376494783776,-9.372104515406022,6.188728020622246,2023-07
JPM,2023-07-21,2023-09-01,cross,6.0,1.567,0.26116666666666666,0.1664999999999999,0.22799999999999998,-100.0,-42.167818858520285,-57.832181141479715,2023-07
JPM,2023-07-21,2023-09-01,slip20,6.0,1.6239999999999999,0.27066666666666667,0.1664999999999999,0.22799999999999998,-100.0,-42.717079753158224,-57.282920246841776,2023-07
JPM,2023-07-28,2023-09-08,cross,7.5,2.1370000000000005,0.28493333333333337,0.1599,0.29600000000000004,-100.0,-70.9709462223356,-29.0290537776644,2023-07
JPM,2023-07-28,2023-09-08,slip20,7.5,2.206,0.2941333333333333,0.1599,0.29600000000000004,-100.00000000000001,-71.89595477717903,-28.104045222820986,2023-07
JPM,2023-08-04,2023-09-15,cross,5.0,1.387,0.2774,0.191,0.16960000000000003,-99.99999999999999,-34.78593439107274,-65.21406560892724,2023-08
JPM,2023-08-04,2023-09-15,slip20,5.0,1.408,0.28159999999999996,0.191,0.16960000000000003,-100.00000000000001,-34.9893042747622,-65.01069572523781,2023-08
JPM,2023-08-11,2023-09-22,cross,8.0,2.197,0.274625,0.18805,0.26649999999999996,-100.0,-39.45784188189215,-60.54215811810785,2023-08
JPM,2023-08-11,2023-09-22,slip20,8.0,2.248,0.281,0.18805,0.26649999999999996,-99.99999999999999,-39.807694096074435,-60.19230590392555,2023-08
JPM,2023-08-18,2023-09-29,cross,8.0,2.3670000000000004,0.29587500000000005,0.2061,0.2604000000000001,-40.276393152272554,-17.500221158370508,-22.776171993902047,2023-08
JPM,2023-08-18,2023-09-29,slip20,8.0,2.4180000000000006,0.3022500000000001,0.2061,0.2604000000000001,-39.73072780844702,-17.66011210768561,-22.07061570076141,2023-08
JPM,2023-08-25,2023-10-06,cross,7.0,2.237,0.31957142857142856,0.2047,0.24160000000000004,-6.907313405785496,-12.105336915328463,5.198023509542967,2023-08
JPM,2023-08-25,2023-10-06,slip20,7.0,2.321,0.3315714285714286,0.2047,0.24160000000000004,-5.2360619260004935,-12.322658629559621,7.0865967035591275,2023-08
JPM,2023-09-01,2023-10-13,cross,8.0,2.617,0.327125,0.2082999999999999,0.2644,48.6160133754412,4.3091047370689965,44.3069086383722,2023-09
