day,gross,cost,net,trades,oc,cc
2011-01-05,0.0018099999999998972,0.0002,0.001609999999999897,1,0.011431682090364825,0.008686210640608039
2011-01-06,0.0,0.0,0.0,0,0.0023301666965407364,0.0032292787944026013
2011-01-07,-0.002670000000000101,0.0002,-0.002870000000000101,1,-0.002677615137451017,-0.0008941344778254923
2011-01-10,-0.0017900000000000255,0.0002,-0.0019900000000000256,1,0.00628140703517599,0.0035797386790765717
2011-01-11,0.0,0.0,0.0,0,-0.002309468822170979,0.0016051364365969878
2011-01-12,0.0,0.0,0.0,0,0.002481389578163684,0.007122507122507171
2011-01-13,0.0,0.0,0.0,0,0.0001767096660187928,0.0007072135785006761
2011-01-14,0.001583999999999935,0.0002,0.001383999999999935,1,0.0074218059727866326,0.007243816254416835
2011-01-18,0.0,0.0,0.0,0,0.011323425336164039,0.0026311173478337224
2011-01-19,0.008003999999999891,0.0002,0.007803999999999891,1,-0.012406080726891422,-0.011196641007697572
2011-01-20,0.0015929999999999345,0.0002,0.0013929999999999347,1,-0.003374777975133192,-0.007254069355980275
2011-01-21,0.0,0.0,0.0,0,-0.012590884908671773,-0.007663518089467081
2011-01-24,0.004116999999999944,0.0002,0.003916999999999944,1,0.011830077074744594,0.013829022988505857
2011-01-25,0.0,0.0,0.0,0,0.005873976504094047,0.0010628875110716418
2011-01-26,-0.003696000000000015,0.0002,-0.003896000000000015,1,0.0031785272823592337,0.005308794903557068
2011-01-27,-0.0003500000000000547,0.0002,-0.0005500000000000547,1,0.002981932994211567,0.006512937863052182
2011-01-28,0.02157599999999991,0.0002,0.021375999999999912,1,-0.025017494751574554,-0.02535851696397351
2011-01-31,-0.0066230000000002094,0.0004,-0.00702300000000021,2,0.003404407812219956,0.004844787367665582
2011-02-01,0.00761099999999987,0.0002,0.007410999999999869,1,0.01098901098901095,0.01857142857142846
2011-02-02,0.0,0.0,0.0,0,0.0005270555165144408,-0.001577840112201856
2011-02-03,-0.0014000000000000945,0.0002,-0.0016000000000000944,1,0.0031662269129286713,0.0014047410008779515
2011-02-04,0.0,0.0,0.0,0,0.0057843996494304495,0.0061371208136069555
2011-02-07,0.0010379999999999164,0.0002,0.0008379999999999164,1,0.002783092711775792,0.004705472289996404
2011-02-08,0.0006919999999999853,0.0002,0.0004919999999999853,1,0.007285342584562038,0.007285342584562038
2011-02-09,0.0,0.0,0.0,0,0.00034530386740327934,-0.0022386774582401348
2011-02-10,0.0,0.0,0.0,0,0.007116819996528356,0.001380738695202055
2011-02-11,0.00034399999999993155,0.0002,0.00014399999999993156,1,0.009849663037843515,0.007238883143743546
2011-02-14,0.0,0.0,0.0,0,0.002567174396713945,0.0023956194387406704
2011-02-15,0.0,0.0,0.0,0,0.0011978097193703352,-0.0011949470809149432
2011-02-16,-0.0020400000000000773,0.0002,-0.0022400000000000774,1,0.004263301500682104,0.00649461630490511
2011-02-17,0.0,0.0,0.0,0,0.004778972520907976,-0.0003396162336559705
2011-02-18,-0.004563000000000173,0.0004,-0.004963000000000173,2,-0.0020380434782609758,-0.001868523866145777
2011-02-22,0.013071999999999844,0.0002,0.012871999999999844,1,-0.0167270219003276,-0.02961198093941453
2011-02-23,-0.0003500000000000547,0.0002,-0.0005500000000000547,1,-0.007543859649122853,-0.007891967730620841
2011-02-24,-0.0123200000000003,0.0004,-0.0127200000000003,2,0.0022927689594356426,0.004596075658476195
2011-02-25,0.0036539999999998913,0.0002,0.003453999999999891,1,0.008573928258967634,0.014253035368643419
2011-02-28,0.0,0.0,0.0,0,-0.0019004837595023583,0.002255378209576664
2011-03-02,0.0,0.0,0.0,0,0.0058078141499471325,-0.010732213951878178
2011-03-03,0.004151999999999912,0.0002,0.003951999999999911,1,0.010228848821081993,0.019597550306211797
2011-03-04,-0.0029070000000001508,0.0004,-0.0033070000000001505,2,-0.004806866952789757,-0.0051484468851896725
2011-03-07,0.004275,0.0002,0.004075,1,-0.017353951890034414,-0.01345523546662064
2011-03-08,0.0013999999999998458,0.0002,0.0011999999999998457,1,0.005604203152364207,0.0040216821122573965
2011-03-09,-0.009396000000000109,0.0004,-0.009796000000000108,2,-0.0031463030938646552,-0.006792058516196464
2011-03-10,-0.0008850000000000755,0.0002,-0.0010850000000000755,1,-0.004433410179109809,-0.015605821497457484
2011-03-11,-0.0034010000000000867,0.0002,-0.0036010000000000863,1,0.011101163831692018,0.0058781617385108564
2011-03-14,0.0,0.0,0.0,0,0.001957992168031275,-0.0031875332034708714
2011-03-15,0.0,0.0,0.0,0,0.015922401171303058,-0.01385681293302543
2011-03-16,0.0030769999999997735,0.0004,0.0026769999999997737,2,-0.015446120298019284,-0.023959646910466592
2011-03-17,0.0,0.0,0.0,0,-0.006182942353155196,0.008674787744555212
2011-03-18,0.0,0.0,0.0,0,-0.01340579710144929,-0.0034766697163769456
2011-03-21,0.00035999999999992836,0.0002,0.00015999999999992837,1,0.003617290649303717,0.018912963643040737
2011-03-22,0.0,0.0,0.0,0,-0.0028792513946374054,-0.001441701207424817
2011-03-23,0.0,0.0,0.0,0,0.009421996738539606,0.005414185165132812
2011-03-24,0.0007119999999996054,0.0006,0.00011199999999960539,3,0.010513186029935895,0.017950098725542984
2011-03-25,0.0,0.0,0.0,0,-0.0010546669010371712,0.0021160289190618187
2011-03-28,0.0,0.0,0.0,0,-0.009809073392888501,-0.00527890198838632
2011-03-29,0.001415999999999844,0.0006,0.0008159999999998441,3,0.011522779648998505,0.009375552803821074
2011-03-30,0.0,0.0,0.0,0,0.0001744287458573801,0.004907115317209998
2011-03-31,0.0,0.0,0.0,0,0.0031446540880502027,0.0013951866062085205
2011-04-01,0.0,0.0,0.0,0,-0.004677754677754664,0.0005224660397074032
2011-04-04,-0.0012110000000000048,0.0002,-0.001411000000000005,1,-0.005728172192327685,-0.0029590948651001536
2011-04-05,0.0,0.0,0.0,0,-0.0006997900629810427,-0.0027932960893854997
2011-04-06,0.0,0.0,0.0,0,-0.005387556482447042,0.0019257703081232425
2011-04-07,-0.0031320000000001186,0.0002,-0.0033320000000001187,1,0.0,0.0
2011-04-08,-0.005017000000000108,0.0002,-0.005217000000000108,1,-0.00922059846903256,-0.004892538878210617
2011-04-11,-0.004698000000000302,0.0004,-0.005098000000000302,2,-0.006822953114065666,-0.003160667251975391
2011-04-12,-0.001232000000000255,0.0004,-0.0016320000000002552,2,-0.002300070771408369,-0.006693676237449431
2011-04-13,0.0,0.0,0.0,0,0.0012330456226881115,0.007980138322397634
2011-04-14,0.0,0.0,0.0,0,0.005314437555358653,-0.001583391977480697
2011-04-15,0.0,0.0,0.0,0,0.001768972227136123,-0.0021145374449338394
2011-04-18,-0.009612000000000112,0.0004,-0.010012000000000111,2,0.00285255838830456,-0.0067102242627582465
2011-04-19,0.0,0.0,0.0,0,0.0037240645504521552,0.006222222222222351
2011-04-20,-0.0025950000000002213,0.0006,-0.003195000000000221,3,0.00503559645771845,0.022614840989399365
2011-04-21,0.0,0.0,0.0,0,-0.00239439028561661,0.007774706288873556
2011-04-25,0.0,0.0,0.0,0,0.0015410958904109595,0.0027430138865078835
2011-04-26,-0.0017000000000000242,0.0004,-0.002100000000000024,2,0.0028985507246377384,0.005641990083774973
2011-04-27,0.0,0.0,0.0,0,0.005261371350984367,0.006970418225093367
2011-04-28,0.0,0.0,0.0,0,0.0010159160176090865,-0.0018571669761945353
2011-04-29,0.0,0.0,0.0,0,0.0011856368563685216,-0.0001691474966170059
2011-05-02,-0.0010080000000000382,0.0002,-0.0012080000000000383,1,-0.0033789491468152466,-0.0020301133479951883
2011-05-03,0.0008449999999998319,0.0004,0.00044499999999983187,2,-0.004410517387616664,-0.005085607730123787
2011-05-04,-0.004420000000000087,0.0002,-0.004620000000000087,1,-0.002043596730245234,-0.0015334810018742262
2011-05-05,-0.00923400000000035,0.0006,-0.00983400000000035,3,-0.0005144915108901138,-0.00546075085324238
2011-05-06,-0.0030419999999999952,0.0002,-0.0032419999999999953,1,-0.006455997281685444,0.0034317089910775866
2011-05-09,-0.0030600000000002366,0.0004,-0.0034600000000002368,2,0.002049180327868827,0.0034199726402188713
2011-05-10,-0.0013520000000000912,0.0004,-0.0017520000000000912,2,0.005433859738495528,0.009032038173142576
2011-05-11,0.002196999999999923,0.0002,0.0019969999999999233,1,-0.005921163931652873,-0.007600067556156054
2011-05-12,0.001189999999999884,0.0002,0.000989999999999884,1,0.009392076502732216,0.005956432947583412
2011-05-13,0.0032109999999999617,0.0002,0.0030109999999999616,1,-0.009664292980671396,-0.011842327863305746
2011-05-16,0.007523999999999961,0.0002,0.007323999999999961,1,-0.013067400275103114,-0.01729155966444096
2011-05-17,0.0,0.0,0.0,0,0.007879530730170003,0.0027874564459930973
2011-05-18,0.0008649999999998279,0.0004,0.0004649999999998279,2,0.009392937902243936,0.008165392633773472
2011-05-19,-0.001197000000000005,0.0002,-0.0013970000000000048,1,-0.00034346556757680613,0.0031018438738583676
2011-05-20,-0.0006840000000001069,0.0002,-0.0008840000000001069,1,-0.006190885640584676,-0.007215255110805785
2011-05-23,-0.0012250000000001294,0.0002,-0.0014250000000001293,1,-0.0012282856641515627,-0.01505450770029415
2011-05-24,0.0,0.0002,-0.0002,1,-0.008587451805117441,-0.0061489810260014766
2011-05-25,-0.007257000000000568,0.0008,-0.008057000000000567,4,0.005310674455655917,0.003888987095633789
2011-05-26,0.00035199999999992995,0.0002,0.00015199999999992997,1,0.009360649947015132,0.006339144215530945
2011-05-27,-1.2363443602225742e-16,0.0002,-0.00020000000000012364,1,0.0031446540880502027,0.0047244094488190225
2011-05-31,0.0,0.0,0.0,0,0.005520096601690616,0.015151515151515138
2011-06-01,0.014876999999999956,0.0002,0.014676999999999956,1,-0.019412472083834453,-0.02075827757762916
2011-06-02,0.0,0.0,0.0,0,-0.00017479461632574633,0.0021023125437982237
2011-06-03,0.0,0.0,0.0,0,-0.0035360678925036026,-0.014685314685314754
2011-06-06,-0.0008850000000000755,0.0002,-0.0010850000000000755,1,-0.006045519203414007,-0.008161816891412377
2011-06-07,0.0,0.0,0.0,0,-0.004995539696699303,-0.0023255813953487747
2011-06-08,-0.006623000000000336,0.0006,-0.007223000000000336,3,-0.00520833333333337,-0.006813699121391514
2011-06-09,0.0003599999999998005,0.0004,-4.0000000000199524e-05,2,0.0018057060310581186,0.0016248420292470644
2011-06-10,0.0009049999999998199,0.0004,0.0005049999999998199,2,-0.011223750905141272,-0.015501081470800315
2011-06-13,-0.0025480000000001396,0.0002,-0.0027480000000001397,1,-0.001645037470297983,0.0
2011-06-14,0.002171999999999954,0.0002,0.001971999999999954,1,0.005449591280654031,0.01336506774075441
2011-06-15,0.005277999999999984,0.0002,0.0050779999999999844,1,-0.009666241108882034,-0.018970189701897122
2011-06-16,-0.0020240000000001203,0.0002,-0.0022240000000001204,1,-0.004418262150220897,-0.004051565377532262
2011-06-17,-0.0034770000000002186,0.0004,-0.0038770000000002184,2,-0.0121212121212122,-0.005362426035502965
2011-06-20,-0.004092000000000111,0.0004,-0.004492000000000111,2,0.007640700708162473,0.005205428518312072
2011-06-21,0.01379999999999987,0.0002,0.01359999999999987,1,0.017689331122166863,0.021453671167005695
2011-06-22,0.0,0.0,0.0,0,-0.0029096199308965565,-0.007242440702516673
2011-06-23,0.0,0.0,0.0,0,0.019716233646581927,0.009301477293452542
2011-06-24,0.00597299999999984,0.0002,0.005772999999999841,1,-0.012350163458045738,-0.017347307553306823
2011-06-27,0.01116299999999986,0.0002,0.01096299999999986,1,0.01506522138526556,0.015998528870908357
2011-06-28,0.008819999999999908,0.0002,0.008619999999999907,1,0.012642225031605614,0.014841628959276099
2011-06-29,0.0,0.0,0.0,0,0.0012448870709584892,0.004102015337970277
2011-06-30,0.002639999999999975,0.0004,0.002239999999999975,2,0.009201911166165422,0.01296625222024872
2011-07-01,0.00839999999999982,0.0002,0.00819999999999982,1,0.014540995094604048,0.015430475188497272
2011-07-05,0.0,0.0,0.0,0,0.004141501294218974,0.004835088931099962
2011-07-06,0.0,0.0,0.0,0,0.003955288048151484,0.0032651658360542957
2011-07-07,-0.00033800000000005283,0.0002,-0.0005380000000000529,1,0.0062893081761006275,0.014045906132237107
2011-07-08,0.0,0.0,0.0,0,0.0056227636735390885,-0.0030405405405404817
2011-07-11,-0.003249000000000204,0.0006,-0.0038490000000002043,3,-0.007532956685499026,-0.017790579464588396
2011-07-12,-0.002580000000000098,0.0002,-0.002780000000000098,1,-0.00742147048671038,-0.007935138864930136
2011-07-13,-0.0020640000000000784,0.0002,-0.002264000000000078,1,-0.0034524426031418143,0.003825421665797135
2011-07-14,0.0034399999999999266,0.0004,0.003039999999999927,2,-0.014845503193509413,-0.011432530746578795
2011-07-15,0.0,0.0,0.0,0,0.0019054217910965399,0.013492202558261779
2011-07-18,-0.0013840000000000935,0.0002,-0.0015840000000000934,1,-0.00017379214459500858,-0.005359612724758045
2011-07-19,0.006535999999999922,0.0002,0.0063359999999999216,1,0.012734469110308178,0.02294455066921608
2011-07-20,-0.0015120000000000574,0.0002,-0.0017120000000000572,1,-0.009800608313619397,-0.004248088360237934
2011-07-21,-0.008840000000000174,0.0004,-0.009240000000000173,2,0.0059676044330776445,0.0068259385665527805
2011-07-22,0.0038869999999999474,0.0002,0.0036869999999999473,1,0.010852976089537059,0.01033898305084735
2011-07-25,0.0,0.0,0.0,0,0.005919161170302667,-0.0021808421405804523
2011-07-26,0.0,0.0,0.0,0,0.00302826379542398,0.002353732347007309
2011-07-27,0.013943999999999852,0.0002,0.013743999999999852,1,-0.019578059071729936,-0.025662529352566188
2011-07-28,0.0012039999999998827,0.0002,0.0010039999999998826,1,0.0018929616245051406,0.002237906696505254
2011-07-29,0.0,0.0,0.0,0,0.004676944396327709,-0.0037787701820679587
2011-08-02,0.005045999999999738,0.0004,0.004645999999999738,2,-0.0205360250609119,-0.02965517241379312
2011-08-03,-0.0005310000000001459,0.0002,-0.0007310000000001459,1,0.007628171012950213,0.009239516702203243
2011-08-04,0.021181999999999958,0.0002,0.02098199999999996,1,-0.03197570560914609,-0.04595070422535208
2011-08-05,-0.03603600000000033,0.0006,-0.03663600000000033,3,-0.01715641540427082,-0.0062742203358552295
2011-08-08,0.013751999999999842,0.0004,0.013351999999999841,2,-0.030262401838728192,-0.05979572887650875
2011-08-09,-0.0011640000000000441,0.0002,-0.0013640000000000442,1,0.03450965100409453,0.047995259727434236
2011-08-10,-0.0021120000000001255,0.0002,-0.0023120000000001256,1,-0.018136214547559315,-0.04089709762532989
2011-08-11,0.016404999999999892,0.0002,0.01620499999999989,1,0.029668411867364686,0.04342699941049322
2011-08-12,0.0,0.0,0.0,0,0.002807937102208946,0.008851224105461464
2011-08-15,-0.00407000000000011,0.0002,-0.0042700000000001105,1,0.010600706713780994,0.014373716632443578
2011-08-16,0.0,0.0,0.0,0,0.0011148272017837968,-0.00846521899153485
2011-08-17,-0.00240500000000031,0.0004,-0.0028050000000003103,2,-0.007410151908114115,-0.005567928730512373
2011-08-18,0.008976999999999978,0.0002,0.008776999999999978,1,-0.02225206215231157,-0.048712206047032414
2011-08-19,-0.006732000000000068,0.0002,-0.0069320000000000674,1,-0.007336902637319009,-0.01785363939572293
2011-08-22,0.0,0.0,0.0,0,-0.019722710408123345,0.0027966440271673942
2011-08-23,0.019699999999999857,0.0004,0.01929999999999986,2,0.033821202531645556,0.041235059760956094
2011-08-24,0.0,0.0,0.0,0,0.009582215408202366,0.007843887507174241
2011-08-25,-0.012474000000000339,0.0006,-0.013074000000000339,3,-0.015197568389057725,-0.015945330296127547
2011-08-26,0.013895999999999978,0.0002,0.013695999999999977,1,0.02728328173374628,0.024112654320987748
2011-08-29,0.006137999999999836,0.0004,0.005737999999999836,2,0.017893755824790247,0.02863062723676757
2011-08-30,0.0,0.0,0.0,0,0.01029601029601035,0.006225965940304112
2011-08-31,0.0,0.0,0.0,0,-0.003617290649303606,0.002547770700636942
2011-09-01,0.0,0.0,0.0,0,-0.01213548270240905,-0.009983663096750806
2011-09-02,0.0,0.0,0.0,0,-0.005785740948114904,-0.02328566189952319
2011-09-06,0.0,0.0,0.0,0,0.023827824750192184,0.00018772292096858045
2011-09-07,0.0,0.0,0.0,0,0.011290024060707005,0.02552552552552556
2011-09-08,-0.003294000000000125,0.0002,-0.003494000000000125,1,0.0009197939661516052,-0.004209370424597458
2011-09-09,0.007214999999999879,0.0002,0.007014999999999878,1,-0.015552675430475782,-0.022789928321999553
2011-09-12,-0.0034200000000001295,0.0002,-0.0036200000000001296,1,0.024139897357916773,0.01335339477148767
2011-09-13,0.0,0.0,0.0,0,0.009060650887573907,0.012806236080178168
2011-09-14,-0.0025480000000000103,0.0002,-0.0027480000000000104,1,0.008931826467371451,0.014293567894447579
2011-09-15,0.0,0.0,0.0,0,0.0037513397642015,0.015176151761517653
2011-09-16,0.0,0.0,0.0,0,0.005510131532172169,0.006762769176009931
2011-09-19,-0.00445,0.0002,-0.00465,1,0.013059033989266666,0.0010606328442637203
2011-09-20,-1.2434497875801754e-16,0.0002,-0.00020000000000012434,1,-0.01001757469244291,-0.005297545470598686
2011-09-21,0.0,0.0,0.0,0,-0.02206531332744921,-0.016509852654003176
2011-09-22,-0.016095000000000345,0.0006,-0.016695000000000345,3,-0.0064898943074356286,-0.03285198555956681
2011-09-23,-0.003760000000000187,0.0006,-0.004360000000000187,3,0.018630033872788943,0.010265024262784639
2011-09-26,-0.004758000000000223,0.0004,-0.005158000000000223,2,0.006800220547693581,0.012008128579346078
2011-09-27,0.0,0.0,0.0,0,-0.006642728904847517,0.010040160642570184
2011-09-28,0.0,0.0,0.0,0,-0.019791291831594116,-0.015362371227182425
2011-09-29,0.004319999999999908,0.0002,0.004119999999999908,1,-0.025844930417495027,-0.010646108663729725
2011-09-30,0.0,0.0,0.0,0,-0.013348373754465181,-0.026345083487940624
2011-10-03,0.007103999999999951,0.0002,0.006903999999999951,1,-0.017678708685626487,-0.02591463414634143
2011-10-04,-0.005910000000000084,0.0002,-0.006110000000000084,1,0.03201581027667988,0.02151799687010958
2011-10-05,0.011711999999999853,0.0002,0.011511999999999852,1,0.028033794162826364,0.02527767139027204
2011-10-06,-0.008041000000000261,0.0006,-0.008641000000000261,3,0.017579951374602443,0.016249533059394805
2011-10-07,-0.00457500000000026,0.0004,-0.0049750000000002605,2,-0.006800220547693359,-0.006800220547693359
2011-10-10,0.0027149999999999744,0.0002,0.0025149999999999743,1,0.016551473263004768,0.034233900814211626
2011-10-11,-0.0008950000000000763,0.0004,-0.0012950000000000763,2,0.008781362007168392,0.007156915369475714
2011-10-12,0.0,0.0,0.0,0,-0.004396763981709517,0.005684846331497573
2011-10-13,0.0,0.0,0.0,0,0.010798371393166972,0.00865571453806746
2011-10-14,0.0,0.0,0.0,0,0.005705394190871349,0.018739054290717982
2011-10-17,-1.2221335055073723e-16,0.0002,-0.00020000000000012223,1,-0.010535405872193482,-0.015128072889805777
2011-10-18,-0.005220000000000198,0.0004,-0.005620000000000198,2,0.013990905911157592,0.012043986734159517
2011-10-19,0.00034599999999993116,0.0002,0.00014599999999993115,1,-0.014726264726264704,-0.019144532597447417
2011-10-20,-0.00563200000000013,0.0004,-0.00603200000000013,2,-0.0036965323006512563,-0.004747670124846115
2011-10-21,0.0020879999999999553,0.0002,0.0018879999999999555,1,0.002799650043744606,0.012544169611307332
2011-10-24,0.011590999999999905,0.0002,0.011390999999999906,1,0.017040514693096975,0.020589774908392977
2011-10-25,-0.002052000000000321,0.0006,-0.0026520000000003208,3,-0.01578857044791493,-0.01949051119849543
2011-10-26,-0.015051000000000078,0.0002,-0.015251000000000079,1,-0.006071118820468402,-0.0008718395815170421
2011-10-27,-0.004080000000000034,0.0002,-0.004280000000000034,1,0.003923575571477489,0.027050610820244403
2011-10-28,0.0,0.0,0.0,0,0.007008547008547028,0.0010195412064570863
2011-10-31,0.0,0.0,0.0,0,-0.008388974490669332,-0.016805296214564502
2011-11-01,0.0,0.0,0.0,0,-0.0024748099699487547,-0.025725138121546975
2011-11-02,0.0,0.0,0.0,0,-0.0019294860550780335,0.008328903065745186
2011-11-03,0.005393999999999916,0.0002,0.005193999999999916,1,0.013077593722754965,0.02108963093145877
2011-11-04,-0.0001730000000000885,0.0002,-0.0003730000000000885,1,0.0006922810661127432,-0.004819277108433773
2011-11-07,-0.006401000000000201,0.0004,-0.006801000000000201,2,0.007965367965367953,0.006745070909719875
2011-11-08,0.0,0.0,0.0,0,0.0044345898004434225,0.011681841607971144
2011-11-09,0.004151999999999789,0.0004,0.0037519999999997885,2,-0.015419265419265415,-0.03498047206656485
2011-11-10,-0.004176000000000035,0.0002,-0.004376000000000034,1,-0.011324041811846652,-0.0014077071969029742
2011-11-11,0.0015659999999999357,0.0002,0.0013659999999999356,1,0.009778243408416154,0.01903083700440522
2011-11-14,-0.003114000000000118,0.0002,-0.003314000000000118,1,-0.003466805338880108,-0.0058793014006570665
2011-11-15,0.004001999999999822,0.0002,0.003801999999999822,1,0.013426329555361827,0.010958427552617778
2011-11-16,0.0,0.0,0.0,0,-0.01004676944396321,-0.016689607708189946
2011-11-17,0.01207499999999996,0.0002,0.01187499999999996,1,-0.019642230796211968,-0.02187226596675418
2011-11-18,-0.004475000000000254,0.0004,-0.004875000000000254,2,-0.007879656160458492,-0.008944543828264706
2011-11-21,-0.0009100000000002069,0.0002,-0.001110000000000207,1,-0.006216858657889901,-0.018953068592057698
2011-11-22,0.0,0.0,0.0,0,0.005905148551393236,0.0029438822447100943
2011-11-23,0.008279999999999791,0.0002,0.00807999999999979,1,-0.015523932729624823,-0.022748119611080475
2011-11-28,-0.004232000000000204,0.0004,-0.004632000000000204,2,0.010155096011816855,0.03441104178483645
2011-11-29,0.0,0.0,0.0,0,-0.005488474204171201,-0.006397367940047527
2011-11-30,-0.0021480000000000813,0.0002,-0.0023480000000000814,1,0.009849570200572977,0.03734363502575433
2011-12-01,-0.0037170000000001408,0.0004,-0.0041170000000001405,2,0.0067399787158566316,0.0065614470650823264
2011-12-02,0.0,0.0,0.0,0,-0.012907727193441354,-0.002995066948555225
2011-12-05,0.0,0.0,0.0,0,-0.004523312456506612,0.011132708959179949
2011-12-06,0.0,0.0,0.0,0,-0.0034916201117318746,-0.0024466969591052656
2011-12-07,-0.0019250000000001143,0.0002,-0.002125000000000114,1,0.0026357406431207764,-0.0003503854239662596
2011-12-08,-0.003344000000000085,0.0002,-0.003544000000000085,1,-0.010927035600987067,-0.016473887136347787
2011-12-09,0.00424799999999991,0.0002,0.004047999999999909,1,0.013508709562744414,0.01603706343549538
2011-12-12,-0.0031860000000002464,0.0004,-0.0035860000000002465,2,-0.0007088428141059921,-0.011048754822869267
2011-12-13,-0.00017600000000009004,0.0002,-0.00037600000000009,1,-0.01761804087385488,-0.011172193651356688
2011-12-14,0.004319999999999908,0.0002,0.004119999999999908,1,-0.011167146974063513,-0.015423242467718756
2011-12-15,0.0,0.0,0.0,0,-0.011018786127167668,-0.002732240437158473
2011-12-16,-0.004368000000000165,0.0002,-0.004568000000000166,1,-0.00036443148688047877,0.002009132420091264
2011-12-19,-0.001991000000000118,0.0002,-0.002191000000000118,1,-0.013258263712313867,-0.00966095515858556
2011-12-20,0.007782999999999866,0.0002,0.007582999999999866,1,0.01340579710144918,0.029633719860114205
2011-12-21,-0.001611000000000061,0.0002,-0.001811000000000061,1,-0.008986340762041745,-0.01430103682516981
2011-12-22,0.0,0.0,0.0,0,0.006700470843897133,0.008161044613710589
2011-12-23,0.0,0.0,0.0,0,0.0070043103448276245,0.008634646519158018
2011-12-27,0.0,0.0,0.0,0,0.003749330476700674,0.002675227394328461
2011-12-28,0.004449999999999873,0.0002,0.004249999999999874,1,-0.01014776571123377,-0.01102810387762354
2011-12-29,0.0,0.0,0.0,0,0.005387931034482651,0.006834532374100588
2011-12-30,0.0,0.0,0.0,0,-0.0005370569280344073,-0.002679528403001008
2012-01-03,0.0,0.0,0.0,0,-0.00017571604287469622,0.019165323302883674
2012-01-04,0.0,0.0,0.0,0,0.005985915492957794,0.004217926186291798
2012-01-05,-0.0007000000000001094,0.0002,-0.0009000000000001094,1,0.010347246580147296,0.008225411270563532
2012-01-06,0.0,0.0,0.0,0,0.002428447528187272,0.0031244575594515656
2012-01-09,0.0,0.0,0.0,0,-0.00552104899930983,-0.0025956047759128076
2012-01-10,0.0,0.0,0.0,0,-0.003947820116718126,0.006766134628729992
2012-01-11,0.0,0.0,0.0,0,0.0024129610479144414,0.002240220575564278
2012-01-12,0.0,0.0,0.0,0,0.0018871161434208528,0.004126547455295837
2012-01-13,-0.0034400000000001712,0.0002,-0.0036400000000001713,1,0.001549320020657552,-0.003767123287671259
2012-01-17,-0.0008500000000000725,0.0002,-0.0010500000000000726,1,-0.0006813149378299688,0.008422138191818584
2012-01-18,0.006252999999999837,0.0002,0.006052999999999836,1,0.01070700203942887,0.01363558888699501
2012-01-19,0.0,0.0,0.0,0,0.0016733601070950677,0.006557928367243893
2012-01-20,0.0,0.0,0.0,0,0.002852348993288567,-0.001503508185766722
2012-01-23,-0.0036740000000000995,0.0004,-0.004074000000000099,2,-0.0003345040976751035,0.0
2012-01-24,0.0,0.0,0.0,0,0.0023513604299629787,-0.00150577212648495
2012-01-25,-0.003465000000000131,0.0002,-0.0036650000000001313,1,0.0023221098026207088,0.012567024128686377
2012-01-26,-0.0008200000000000699,0.0002,-0.00102000000000007,1,-0.007582000988956672,-0.0036405758729107784
2012-01-27,-0.002324000000000245,0.0004,-0.0027240000000002453,2,0.004659677150940178,0.002657365886065355
2012-01-30,0.0,0.0,0.0,0,0.009352037408149494,0.0011595163160509347
2012-01-31,-0.0009840000000000374,0.0002,-0.0011840000000000372,1,-0.0036225917997694257,0.0011581733951024908
2012-02-01,-0.0013120000000000885,0.0002,-0.0015120000000000886,1,0.002629416598192158,0.008263097008758935
2012-02-02,0.0,0.0,0.0,0,0.00016339869281045694,0.003278151122766859
2012-02-03,-0.0019320000000001877,0.0006,-0.0025320000000001877,3,0.004371053909664857,0.013559875837281465
2012-02-06,0.0,0.0,0.0,0,0.0030734390164994796,-0.0004835589941972751
2012-02-07,-0.001127000000000119,0.0002,-0.0013270000000001189,1,0.002906038101388342,0.0017739074342848493
2012-02-08,-0.0011200000000001183,0.0004,-0.0015200000000001183,2,0.00482703137570395,0.005312298776561475
2012-02-09,-0.0011130000000002306,0.0004,-0.0015130000000002305,2,0.003669432035737108,0.007365892714171318
2012-02-10,0.0,0.0,0.0,0,0.0,-0.006994118582101416
2012-02-13,0.0,0.0,0.0,0,0.0015890672175433718,0.008964302865375418
2012-02-14,0.0,0.0,0.0,0,0.004928457869634473,0.0028557829604949347
2012-02-15,-0.00015700000000019187,0.0004,-0.0005570000000001919,2,-0.012277664095702856,-0.00727732953646576
2012-02-16,0.0047699999999997285,0.0004,0.004369999999999729,2,0.013218665392578322,0.013864541832669275
2012-02-17,0.0023549999999998663,0.0002,0.0021549999999998662,1,-0.003299811439346323,-0.0029864822382897893
2012-02-21,0.0010990000000000045,0.0002,0.0008990000000000045,1,0.00157455518815941,0.0028377739240106337
2012-02-22,0.0,0.0,0.0,0,-0.0025196850393700565,-0.004244615626473713
2012-02-23,-0.00471000000000029,0.0006,-0.00531000000000029,3,0.005363622022400927,0.006157246605620337
2012-02-24,0.0,0.0,0.0,0,0.00046933667083859376,0.003452063392436866
2012-02-27,-0.005652000000000102,0.0004,-0.0060520000000001024,2,0.006918238993710801,0.001407349491790555
2012-02-28,0.00436800000000024,0.0002,0.004168000000000239,1,0.009049773755656076,0.009837601499063098
2012-02-29,-0.004927999999999895,0.0004,-0.005327999999999895,2,-0.005251776336113512,-0.004175042523581252
2012-03-01,-0.0023099999999998686,0.0004,-0.0027099999999998688,2,0.004021033096195614,0.00807453416149051
