day,gex,credit,maxrisk,wing_pct,wing_vs_implied,pnl_usd,ret_risk,NEG,half,yr
2011-05-13,-1841820228.7322056,0.6289999999999999,0.3710000000000001,0.7401376656058026,1.1560693641618498,-34.099999999999895,-91.91374663072746,True,2010-2017,2011
2011-05-27,-2786630307.2429037,0.5639999999999998,0.43600000000000017,0.7519362358072035,1.2345679012345678,4.39999999999896,10.091743119263667,True,2010-2017,2011
2011-06-03,-4336033579.458119,0.6464999999999999,0.35350000000000015,0.7593014426727411,0.819672131147541,-35.350000000000016,-100.0,True,2010-2017,2011
2011-06-10,-4824025514.030477,0.6440000000000001,0.35599999999999987,0.7729767334003246,0.9900990099009901,-35.59999999999999,-100.0,True,2010-2017,2011
2011-06-24,-4048319639.085952,0.6189999999999998,0.3810000000000002,0.7793624814901411,0.9049773755656109,-38.10000000000002,-100.0,True,2010-2017,2011
2011-06-30,-1402320199.6664956,0.5515,0.4485,0.7648768548263729,1.183431952662722,-41.84999999999989,-93.3110367892974,True,2010-2017,2011
2011-07-01,-746465981.170042,0.579,0.42100000000000004,0.7577479730241722,1.0869565217391304,-42.1,-100.0,True,2010-2017,2011
2011-07-08,105462188.56018405,0.609,0.391,0.7385524372230428,0.970873786407767,-39.1,-100.0,False,2010-2017,2011
2011-07-22,-1473481837.8984065,0.6090000000000001,0.3909999999999999,0.743549706297866,0.9661835748792269,18.90000000000126,48.33759590793162,True,2010-2017,2011
2011-07-29,-4576066219.763514,0.6914999999999999,0.3085000000000001,0.7679311933650745,0.68259385665529,1.1499999999993071,3.7277147487821938,True,2010-2017,2011
2011-08-12,-3540665736.5589337,0.8115,0.1885,0.8522969402539845,0.3663003663003663,-18.85,-100.0,True,2010-2017,2011
2011-08-26,-2838484446.396751,0.7739999999999997,0.2260000000000003,0.859697386519945,0.36968576709796674,-22.60000000000003,-100.0,True,2010-2017,2011
2011-09-02,-3009880004.372547,0.7340000000000003,0.2659999999999997,0.8269246671628214,0.5464480874316939,-26.59999999999997,-100.0,True,2010-2017,2011
2011-09-09,-3448987768.9108434,0.7314999999999998,0.2685000000000002,0.8401243384020834,0.5747126436781609,-26.85000000000002,-100.0,True,2010-2017,2011
2011-09-23,-3228830392.701405,0.7115,0.2885,0.8857395925597874,0.4282655246252677,27.15000000000023,94.10745233968885,True,2010-2017,2011
2011-09-30,-2772313468.8571258,0.7915,0.20850000000000002,0.861994655633135,0.4640371229698375,-20.85,-100.0,True,2010-2017,2011
2011-10-07,-1548080915.3153193,0.7740000000000002,0.22599999999999976,0.8582217645039478,0.5208333333333334,45.40000000000071,200.88495575221575,True,2010-2017,2011
2011-10-14,-1523770008.6931434,0.6814999999999999,0.3185000000000001,0.8300132802124833,0.7299270072992701,-31.850000000000012,-100.0,True,2010-2017,2011
2011-10-28,504054398.5245161,0.6864999999999999,0.3135000000000001,0.7776049766718507,0.7117437722419929,29.650000000001352,94.5773524720936,False,2010-2017,2011
2011-11-04,-1003816846.4997873,0.7264999999999999,0.2735000000000001,0.792016473942658,0.5934718100890208,19.649999999999878,71.84643510054798,True,2010-2017,2011
2011-11-11,-2039169348.316144,0.7665000000000002,0.23349999999999982,0.8048289738430584,0.5865102639296187,-23.34999999999998,-100.0,True,2010-2017,2011
2011-12-02,-648288982.6656256,0.7114999999999999,0.2885000000000001,0.8001920460910619,0.6535947712418302,54.14999999999982,187.69497400346552,True,2010-2017,2011
2011-12-09,-1580790934.272609,0.7589999999999998,0.24100000000000021,0.8066467693796886,0.48899755501222497,-24.100000000000023,-100.0,True,2010-2017,2011
2011-12-23,132798829.03402983,0.6315,0.36850000000000005,0.7980209081477935,1.0309278350515465,-36.85000000000001,-100.0,False,2010-2017,2011
2011-12-30,-83208568.16389154,0.5665,0.4335,0.7926442612555485,1.0526315789473684,15.650000000000341,36.10149942329952,True,2010-2017,2011
2012-01-06,-253481479.94037127,0.6414999999999998,0.35850000000000015,0.7808839606434483,0.9259259259259258,43.15000000000061,120.36262203626384,True,2010-2017,2012
2012-01-13,336929984.3568373,0.5740000000000001,0.42599999999999993,0.772021925422682,1.1560693641618498,-42.599999999999994,-100.0,False,2010-2017,2012
2012-01-27,-873100449.8003899,0.554,0.44599999999999995,0.7582650894752806,1.25,26.4000000000008,59.192825112109425,True,2010-2017,2012
2012-02-03,-333148022.7494343,0.574,0.42600000000000005,0.7537499057812619,1.0869565217391306,-42.6,-100.0,True,2010-2017,2012
2012-02-10,165108937.44843173,0.5840000000000001,0.4159999999999999,0.7388252678241596,1.1904761904761905,-4.599999999999538,-11.057692307691198,False,2010-2017,2012
2012-02-24,-570259285.0520607,0.5165,0.48350000000000004,0.7319036814755179,1.342281879194631,38.65000000000045,79.93795243019741,True,2010-2017,2012
2012-03-02,-209661072.5841488,0.5415,0.4585,0.7260582298700357,1.2121212121212122,-13.850000000000684,-30.207197382771394,True,2010-2017,2012
2012-03-09,-1276601109.9515026,0.6640000000000001,0.33599999999999985,0.7298204641658151,0.8474576271186439,10.399999999999787,30.95238095238033,True,2010-2017,2012
2012-03-23,-2965003148.498493,0.6715,0.3285,0.7184940364994971,0.9950248756218907,2.14999999999943,6.5449010654472755,True,2010-2017,2012
2012-03-30,-2165454559.0735955,0.6239999999999999,0.3760000000000001,0.713165026387106,1.081081081081081,-9.599999999999898,-25.53191489361674,True,2010-2017,2012
2012-04-05,-2902978094.842128,0.5165000000000001,0.48349999999999993,0.7148984844152131,1.3071895424836601,31.650000000001143,65.46018614271179,True,2010-2017,2012
2012-04-13,-2696925556.407601,0.5739999999999998,0.42600000000000016,0.7203054094936252,1.0869565217391306,-42.600000000000016,-100.0,True,2010-2017,2012
2012-04-27,-1046086095.7122573,0.5989999999999998,0.40100000000000025,0.7135721421435708,1.1764705882352942,16.899999999999295,42.14463840398824,True,2010-2017,2012
2012-05-04,-3222857788.347565,0.6915000000000002,0.3084999999999998,0.7179266278986288,0.8196721311475409,-30.849999999999977,-100.0,True,2010-2017,2012
2012-05-11,-4450105592.491105,0.6865,0.3135,0.7351860020585208,0.8928571428571428,25.649999999999316,81.81818181817965,True,2010-2017,2012
2012-05-25,-1676849760.3918746,0.629,0.371,0.7547169811320755,1.015228426395939,-23.100000000001366,-62.2641509433999,True,2010-2017,2012
2012-06-01,-3376801793.587495,0.7290000000000002,0.2709999999999998,0.7602828252109785,0.6493506493506493,-27.09999999999998,-100.0,True,2010-2017,2012
2012-06-08,-1699461582.8848822,0.6915,0.3085,0.7574609907589759,0.9090909090909091,-30.85,-100.0,True,2010-2017,2012
2012-06-22,-3376078520.7912154,0.6640000000000001,0.33599999999999985,0.7549448890231013,0.7843137254901962,-33.59999999999999,-100.0,True,2010-2017,2012
2012-06-29,-2598569037.0221906,0.7064999999999999,0.2935000000000001,0.7530687551773477,0.7874015748031495,-29.35000000000001,-100.0,True,2010-2017,2012
2012-07-06,-374015113.75514215,0.6439999999999998,0.3560000000000002,0.7309407207075506,0.8438818565400843,-35.60000000000002,-100.0,True,2010-2017,2012
2012-07-13,-3567205550.2857914,0.6815000000000001,0.3184999999999999,0.7485590238790328,0.8230452674897119,-31.84999999999999,-100.0,True,2010-2017,2012
2012-07-27,-1409085609.7752202,0.609,0.391,0.7346998751010212,1.0050251256281406,-39.1,-100.0,True,2010-2017,2012
2012-08-03,-2996855063.964766,0.6715,0.3285,0.7317430118542368,0.8163265306122448,-32.85,-100.0,True,2010-2017,2012
2012-08-10,759592018.5310116,0.529,0.471,0.7113387395077535,1.25,36.90000000000035,78.34394904458672,False,2010-2017,2012
2012-08-24,-2207484640.077743,0.474,0.526,0.7107825716113441,1.3422818791946307,-4.6000000000010255,-8.745247148290924,True,2010-2017,2012
2012-08-31,-2710988634.5965595,0.6940000000000002,0.3059999999999998,0.7118957784580338,0.8032128514056224,-30.599999999999984,-100.0,True,2010-2017,2012
2012-09-07,890232290.5398993,0.6014999999999998,0.3985000000000002,0.6957005704744678,1.0582010582010584,27.14999999999873,68.13048933500305,False,2010-2017,2012
2012-09-14,3144642912.134839,0.664,0.836,1.0228435049437437,1.4423076923076923,-33.599999999999994,-40.19138755980861,False,2010-2017,2012
2012-09-28,-1984720360.9808393,0.6614999999999999,0.8385000000000001,1.036699149906697,1.829268292682927,6.150000000000555,7.334525939177763,True,2010-2017,2012
2012-10-05,196615629.14052033,0.844,0.656,1.0259917920656636,1.3513513513513515,69.39999999999942,105.79268292682839,False,2010-2017,2012
2012-10-12,-3759182540.304552,0.6615,0.8385,1.0460251046025104,1.8181818181818183,5.1499999999986334,6.141920095406837,True,2010-2017,2012
2012-10-26,-3132310227.1375303,0.8339999999999999,0.6660000000000001,1.0606703436571914,1.2875536480686696,63.40000000000112,95.19519519519686,True,2010-2017,2012
2012-11-02,-1348260841.9859045,0.7364999999999999,0.7635000000000001,1.0498320268757,1.5151515151515151,-72.3500000000008,-94.76096922069522,True,2010-2017,2012
2012-11-09,-5884160961.625658,0.6990000000000001,0.30099999999999993,0.7244277021153289,0.8547008547008548,49.90000000000114,165.7807308970138,True,2010-2017,2012
2012-11-30,83245392.66090274,0.6389999999999999,0.8610000000000001,1.055297593921486,1.6483516483516485,57.899999999999764,67.2473867595816,False,2010-2017,2012
2012-12-07,-1640999509.5330348,0.734,0.766,1.0566356720202874,1.595744680851064,33.39999999999943,43.60313315926819,True,2010-2017,2012
2012-12-14,-1428234947.563657,0.7164999999999999,0.7835000000000001,1.0512299390286635,1.6042780748663104,32.650000000001356,41.67198468411149,True,2010-2017,2012
2012-12-28,-2834702934.2574277,0.7915,0.7085,1.0593968500600324,1.3274336283185841,-20.85,-29.428369795342274,True,2010-2017,2012
2013-01-04,2228719455.288702,0.7314999999999999,0.7685000000000001,1.029018316526034,1.6483516483516483,-14.849999999999552,-19.32335718932928,False,2010-2017,2013
2013-01-11,3412834180.4181495,0.564,0.936,1.0199224858910723,2.158273381294964,45.39999999999863,48.504273504272035,False,2010-2017,2013
2013-01-25,3671029910.1782165,0.5664999999999999,0.9335000000000001,1.004083271972689,2.173913043478261,-13.349999999998873,-14.301017675413895,False,2010-2017,2013
2013-02-01,-96933057.39424859,0.8339999999999999,0.6660000000000001,1.001268273145985,1.3574660633484164,-38.5999999999999,-57.957957957957795,True,2010-2017,2013
2013-02-08,659177426.367097,0.6539999999999999,0.8460000000000001,0.9937723598780973,1.886792452830189,-12.600000000000122,-14.89361702127674,False,2010-2017,2013
2013-02-22,-4526791082.95049,0.7364999999999998,0.7635000000000002,0.9972741174124061,1.5706806282722514,-60.35000000000036,-79.04387688277714,True,2010-2017,2013
2013-03-01,-1971293845.7887585,0.829,0.671,0.9893806477145306,1.345291479820628,19.90000000000045,29.657228017884425,True,2010-2017,2013
2013-03-08,2410645652.2577653,0.7464999999999999,0.7535000000000001,0.9690548485044254,1.6042780748663101,30.650000000000222,40.6768414067687,False,2010-2017,2013
2013-03-22,-3632025265.8704934,0.7789999999999998,0.7210000000000002,0.9717543405027208,1.4218009478672986,-23.09999999999911,-32.03883495145507,True,2010-2017,2013
2013-03-28,568016479.0647935,0.569,0.931,0.9607378466662397,2.0833333333333335,-2.100000000000346,-2.2556390977447323,False,2010-2017,2013
2013-04-05,-1592517378.9903708,0.759,0.741,0.9624639076034649,1.5873015873015872,-5.100000000000227,-6.882591093117715,True,2010-2017,2013
2013-04-12,4057560514.202558,0.6015,0.8985,0.942151874882231,1.875,40.15000000000114,44.68558708959504,False,2010-2017,2013
2013-04-26,1082567401.7905853,0.7265,0.7735,0.9460737937559129,1.6853932584269662,46.650000000000915,60.310277957337966,False,2010-2017,2013
2013-05-03,2584375257.048662,0.929,0.571,0.9391435011269722,1.2396694214876034,-57.099999999999994,-100.0,False,2010-2017,2013
2013-05-10,2202142714.7082453,0.634,0.866,0.9209233791748527,1.7543859649122808,18.40000000000114,21.247113163973598,False,2010-2017,2013
2013-05-24,-2791313229.9086742,0.8140000000000002,0.6859999999999998,0.9067279211751194,1.3452914798206275,63.39999999999934,92.41982507288536,True,2010-2017,2013
2013-05-31,-1378576773.5888002,0.744,0.756,0.9045953443492945,1.5228426395939085,-75.6,-100.0,True,2010-2017,2013
2013-06-07,-3763500976.6533756,0.994,0.506,0.921942224953903,0.9554140127388536,-50.6,-100.0,True,2010-2017,2013
2013-06-14,-1842158990.4906971,0.8539999999999999,0.6460000000000001,0.9134644662322635,1.3392857142857144,3.400000000000669,5.263157894737877,True,2010-2017,2013
2013-06-28,-2503251989.784291,0.8765000000000001,0.6234999999999999,0.930925339787749,1.2552301255230125,7.649999999998869,12.269446672011018,True,2010-2017,2013
2013-07-05,-3117283400.0984187,1.0915,0.4085000000000001,0.9307520476545048,0.8064516129032259,-40.85000000000001,-100.0,True,2010-2017,2013
2013-07-12,2040442622.9343548,0.7865000000000001,0.7134999999999999,0.8959503046231037,1.4285714285714286,58.65000000000114,82.20042046251037,False,2010-2017,2013
2013-07-26,-1836016315.7021732,0.7264999999999999,0.7735000000000001,0.8878366380585972,1.694915254237288,59.650000000000446,77.11700064641298,True,2010-2017,2013
2013-08-02,1751696426.3068924,0.8940000000000001,0.6059999999999999,0.8789405836165476,1.2552301255230125,46.39999999999933,76.56765676567548,False,2010-2017,2013
2013-08-09,-738678711.7231159,0.609,0.891,0.8834442546675305,1.9736842105263157,-9.099999999998865,-10.213243546575605,True,2010-2017,2013
2013-08-23,-2535110507.34375,0.7039999999999998,0.7960000000000002,0.9036688957166094,1.6666666666666667,11.399999999999643,14.321608040200553,True,2010-2017,2013
2013-08-30,-3672200933.992327,0.7389999999999999,0.7610000000000001,0.9136870317353963,1.5625,-19.100000000000694,-25.09855453350945,True,2010-2017,2013
2013-09-06,-1999708390.2692711,0.849,0.651,0.9040501446480232,1.3100436681222707,82.89999999999897,127.34254992319352,True,2010-2017,2013
2013-09-13,716174223.4338658,0.6365,0.8635,0.8878366380585972,1.9354838709677422,29.649999999999654,34.337000579038396,False,2010-2017,2013
2013-09-27,-3203464917.85752,0.654,0.846,0.8841732979664014,1.8987341772151898,9.399999999999775,11.111111111110846,True,2010-2017,2013
2013-09-30,-5990136912.863568,0.9615000000000002,1.0384999999999998,1.1838522552385462,1.593625498007968,-2.850000000000885,-2.7443428021192933,True,2010-2017,2013
2013-10-04,-4924876478.891468,0.834,0.666,0.8946144211844695,1.276595744680851,-52.600000000001366,-78.97897897898103,True,2010-2017,2013
2013-10-11,-1639249171.5757184,0.8689999999999999,0.6310000000000001,0.8867344525892646,1.2048192771084336,-37.10000000000092,-58.79556259905058,True,2010-2017,2013
2013-10-25,2128418656.2811582,0.6365,0.8635,0.8564087924636026,1.8987341772151898,20.649999999999313,23.914302258250505,False,2010-2017,2013
2013-11-01,-245709930.7249883,0.644,0.856,0.8536307762349192,1.8404907975460123,49.39999999999943,57.71028037383111,True,2010-2017,2013
2013-11-08,-2150100340.0198903,0.7989999999999999,0.7010000000000001,0.8574368354864526,1.3698630136986298,-70.10000000000001,-100.0,True,2010-2017,2013
2013-11-22,1977885089.154893,0.6315000000000001,0.8684999999999999,0.8338892595063376,1.948051948051948,-12.849999999999085,-14.795624640183172,False,2010-2017,2013
2013-12-06,-2533759942.720052,0.974,0.526,0.8380356444494106,0.9966777408637875,-52.6,-100.0,True,2010-2017,2013
2013-12-13,-3126511007.914605,0.7665,0.7335,0.8418453249522954,1.5228426395939088,65.64999999999863,89.50238582140236,True,2010-2017,2013
2013-12-27,8051776107.869898,0.5815,0.9185,0.8157937673356175,2.158273381294964,41.15000000000125,44.80130647795455,False,2010-2017,2013
2013-12-31,6327674753.309423,0.5940000000000001,1.406,1.0880800826940862,2.8985507246376816,3.399999999999781,2.4182076813654203,False,2010-2017,2013
2014-01-03,3939230451.065222,0.7314999999999998,0.7685000000000002,0.8198961464881116,1.6666666666666667,53.15000000000112,69.1607026675356,False,2010-2017,2014
2014-01-10,2043952507.8264651,0.8965000000000001,0.6034999999999999,0.8168599901976802,1.2711864406779658,32.65000000000069,54.10107705053967,False,2010-2017,2014
2014-01-24,-3064188524.322851,0.6565,0.8435,0.8206587153955575,1.8072289156626504,-84.35000000000001,-100.0,True,2010-2017,2014
2014-01-31,-3562936018.141141,0.864,0.636,0.8364934195850993,1.2244897959183672,46.39999999999943,72.95597484276641,True,2010-2017,2014
2014-02-07,-2529443365.4093776,1.0464999999999998,0.45350000000000024,0.8454038212252719,0.8379888268156425,-45.35000000000002,-100.0,True,2010-2017,2014
2014-02-14,2469744039.2582397,0.6915,0.8085,0.8194482381862879,1.7543859649122808,-31.849999999999092,-39.39393939393827,False,2010-2017,2014
2014-02-28,493519705.91812205,0.7165,0.7835,0.8071459319845028,1.6853932584269662,38.649999999998755,49.32992980216816,False,2010-2017,2014
2014-03-07,969062098.1955894,0.949,0.551,0.7971091508130513,1.1235955056179776,73.8999999999992,134.1197822141546,False,2010-2017,2014
2014-03-14,-4364785255.592239,0.9464999999999999,0.5535000000000001,0.8099789405475458,1.1278195488721805,55.650000000001356,100.54200542005663,True,2010-2017,2014
2014-03-28,-5871670926.383458,0.869,0.631,0.8124796880077998,1.2820512820512822,-11.099999999998978,-17.591125198096634,True,2010-2017,2014
2014-03-31,-3245252740.8086233,0.994,1.006,1.0782833728703904,1.5209125475285172,-2.6000000000010237,-2.5844930417505205,True,2010-2017,2014
2014-04-04,310571374.67680085,0.9065000000000001,0.5934999999999999,0.7952075491703334,1.1363636363636365,-59.349999999999994,-100.0,False,2010-2017,2014
2014-04-11,-7097305633.890566,0.974,0.526,0.819000819000819,0.9966777408637875,-52.6,-100.0,True,2010-2017,2014
2014-04-25,-1303130304.3010402,0.669,0.831,0.7986369928655096,1.744186046511628,-83.1,-100.0,True,2010-2017,2014
2014-05-02,-861147959.4093801,0.8890000000000001,0.6109999999999999,0.796516567544605,1.1764705882352942,45.89999999999933,75.12274959083362,True,2010-2017,2014
2014-05-09,-3171254540.5992684,0.7639999999999999,0.7360000000000001,0.799190153977303,1.492537313432836,74.39999999999897,101.08695652173772,True,2010-2017,2014
2014-05-23,-746696369.3791909,0.649,0.851,0.7911809694604146,1.8987341772151898,-22.100000000000453,-25.969447708578674,True,2010-2017,2014
2014-05-30,2442403133.292638,0.5814999999999999,0.9185000000000001,0.7797068302318328,2.142857142857143,43.14999999999942,46.978769733260116,False,2010-2017,2014
2014-06-06,2597285670.4573956,0.8840000000000001,1.1159999999999999,1.0285420416559528,1.923076923076923,0.40000000000046665,0.3584229390685186,False,2010-2017,2014
2014-06-13,-2659981216.244232,0.744,0.756,0.7750736319950395,1.639344262295082,10.400000000001363,13.75661375661556,True,2010-2017,2014
2014-06-27,-2818911878.084483,0.629,1.371,1.023331968890708,2.7586206896551726,32.89999999999886,23.99708242158925,True,2010-2017,2014
2014-06-30,699735151.0586369,0.7115000000000001,1.2885,1.0214504596527068,2.325581395348837,42.15000000000081,32.71245634458736,False,2010-2017,2014
2014-07-11,-6181157441.713743,0.7340000000000001,1.266,1.0186411327289395,2.2857142857142856,64.39999999999966,50.86887835702976,True,2010-2017,2014
2014-07-25,-903804858.279403,0.579,1.421,1.0067958721369241,2.9411764705882355,-21.09999999999921,-14.84869809992907,True,2010-2017,2014
2014-08-01,-7710734969.824887,1.0490000000000002,0.45099999999999985,0.777000777000777,0.8620689655172414,3.900000000000925,8.6474501108668,True,2010-2017,2014
2014-08-08,-8751790953.079477,0.9114999999999999,0.5885000000000001,0.785299198994817,1.1450381679389312,-58.850000000000016,-100.0,True,2010-2017,2014
2014-08-22,1216376605.9084935,0.7589999999999999,2.241,1.5038347786856483,3.4285714285714284,41.89999999999965,18.697010263275164,False,2010-2017,2014
2014-08-29,-1192458466.5738814,0.5965,1.9035,1.24912561207155,3.5971223021582737,-10.349999999998861,-5.437352245862286,True,2010-2017,2014
2014-09-05,-4926068783.885241,0.8115000000000001,1.1885,0.9989012086704625,2.051282051282051,18.150000000000468,15.27135044173367,True,2010-2017,2014
2014-09-12,-4930083928.123312,0.599,1.401,0.9986019572598362,2.7777777777777777,-77.10000000000046,-55.03211991434722,True,2010-2017,2014
2014-09-26,-11164951572.499353,0.9665000000000001,1.0334999999999999,1.0187449062754688,1.702127659574468,-48.34999999999885,-46.78277697145511,True,2010-2017,2014
2014-09-30,-9033208003.652695,0.9590000000000001,1.041,1.012555690562981,1.7391304347826089,95.9,92.12295869356389,True,2010-2017,2014
2014-10-03,-10865649232.189661,0.959,0.541,0.7716446319255106,1.0416666666666667,-54.1,-100.0,True,2010-2017,2014
2014-10-10,-10889840180.808727,0.954,0.546,0.7784928378658916,0.8695652173913043,-54.6,-100.0,True,2010-2017,2014
2014-10-24,-987648522.1992688,1.1064999999999998,0.8935000000000002,1.02590407796871,1.3333333333333333,-27.349999999999564,-30.6099608282032,True,2010-2017,2014
2014-10-31,2992750360.780861,0.8665,1.1335,1.0028078620136383,1.9704433497536948,-113.35,-100.0,False,2010-2017,2014
2014-11-07,4507404549.70138,1.0765,0.9235,0.9843488532335859,1.4869888475836432,70.64999999999955,76.50243638332383,False,2010-2017,2014
2014-11-14,3436430364.2873755,0.8239999999999998,1.1760000000000002,0.9795758436596954,2.0202020202020203,57.399999999999984,48.80952380952379,False,2010-2017,2014
2014-12-05,4842206480.150904,0.824,1.1760000000000002,0.9631127805065973,1.9323671497584538,82.39999999999999,70.06802721088434,False,2010-2017,2014
2014-12-12,-2148814284.1391373,1.2514999999999998,0.7485000000000002,0.9795758436596954,1.0810810810810811,-74.85000000000002,-100.0,True,2010-2017,2014
