day,entry,K,S_prev,S_t,mid,ba_pct,implied_pct,ratio,gex,vix,long_mid,long_fill,short_fill,short_usd,NEG,half,yr
2021-04-23,2021-04-22,413.0,412.3,416.7,2.8499999999999996,1.403508771929826,0.6912442396313363,1.298245614035084,-2229132129.907802,18.709999084472656,29.824561403508387,28.78524190741349,-30.88079235939118,-87.29999999999887,1.0,2018-2026,2021
2021-04-26,2021-04-23,417.0,416.7,417.64,2.33,0.858369098712447,0.5591552675785937,0.27467811158797695,6795098925.653899,17.329999923706055,-72.5321888412023,-72.74275979557127,72.31833910034662,167.20000000000138,0.0,2018-2026,2021
2021-04-28,2021-04-27,418.0,417.49,417.35,2.285,1.3129102844638962,0.5473184986466743,0.2844638949671673,2429360453.908108,17.559999465942383,-71.55361050328327,-71.80654955541196,71.29609185250708,161.45000000000232,0.0,2018-2026,2021
2021-04-30,2021-04-29,420.0,420.0,417.3,2.19,0.9132420091324209,0.5214285714285714,1.232876712328762,4901981752.080001,17.610000610351562,23.287671232876196,22.282608695651675,-24.309392265192837,-52.799999999998846,0.0,2018-2026,2021
2021-05-03,2021-04-30,417.0,417.3,418.17,2.86,1.3986013986014,0.6853582554517134,0.40909090909091467,-3590600763.1012745,18.610000610351562,-59.090909090908525,-59.417273673256474,58.75925273175834,166.6999999999984,1.0,2018-2026,2021
2021-05-05,2021-05-04,414.0,415.65,415.73,2.94,0.680272108843538,0.7073258751353302,0.5884353741496661,-4791301758.343043,19.479999542236328,-41.156462585033395,-41.51453684922183,40.79397672826769,119.1999999999982,1.0,2018-2026,2021
2021-05-07,2021-05-06,417.5,419.08,422.07,2.44,0.8196721311475327,0.5822277369475994,1.8729508196721283,1065820753.0841982,18.389999389648438,87.29508196721284,85.92351505288826,-88.68703550784446,-214.7999999999993,0.0,2018-2026,2021
2021-05-10,2021-05-07,422.0,422.07,417.96,2.305,1.3015184381778753,0.5461179425213828,1.7527114967462127,7536963180.25857,16.690000534057617,75.27114967462126,73.72608041281534,-76.84394834756051,-175.550000000002,0.0,2018-2026,2021
2021-05-12,2021-05-11,414.0,414.25,405.44,3.695,0.811907983761835,0.891973445986723,2.3166441136671185,-4617104757.301893,21.84000015258789,131.66441136671182,130.38621988965156,-132.9568648795755,-488.55000000000024,1.0,2018-2026,2021
2021-05-14,2021-05-13,412.0,410.26,416.55,3.6149999999999998,0.8298755186722,0.8811485399502754,1.2586445366528387,-2654395226.060233,23.1299991607666,25.864453665283865,25.154724247008993,-26.58227848101297,-95.55000000000113,1.0,2018-2026,2021
2021-05-17,2021-05-14,417.0,416.55,415.53,3.145,0.9538950715421312,0.755011403192894,0.4674085850556525,2838578842.548426,18.809999465942383,-53.25914149443475,-53.56183857210465,52.952472395582426,165.4499999999973,0.0,2018-2026,2021
2021-05-19,2021-05-18,414.0,412.0,410.9,2.95,0.6779661016949159,0.7160194174757283,1.0508474576271263,-2490214176.886398,21.34000015258789,5.084745762712629,4.447439353100497,-5.729877216917542,-16.800000000002235,1.0,2018-2026,2021
2021-05-21,2021-05-20,416.0,415.25,414.95,2.8600000000000003,1.3986013986013996,0.6887417218543047,0.3671328671328711,1002201969.6464185,20.670000076293945,-63.286713286712896,-63.5796045785636,62.989072964398616,178.69999999999894,0.0,2018-2026,2021
2021-05-24,2021-05-21,415.0,414.95,419.13,2.9499999999999997,0.6779661016949159,0.7109290275936859,1.3999999999999986,-1244053286.0495002,20.149999618530273,39.99999999999986,39.15094339622628,-40.85948158253736,-119.79999999999956,1.0,2018-2026,2021
2021-05-26,2021-05-25,418.0,418.25,419.04,2.44,0.8196721311475417,0.5833831440526002,0.4262295081967297,462349273.7323245,18.84000015258789,-57.377049180327035,-57.68917819365254,57.06028075970189,138.19999999999797,0.0,2018-2026,2021
2021-05-28,2021-05-27,419.0,419.22,420.02,2.1,0.952380952380948,0.5009302991269501,0.48571428571427705,2285697365.539214,16.739999771118164,-51.4285714285723,-51.84135977337196,51.008645533142094,106.20000000000185,0.0,2018-2026,2021
2021-06-01,2021-05-28,421.0,420.02,419.63,2.1550000000000002,1.392111368909514,0.5130708061520881,0.6357308584686795,5335941127.2526455,16.760000228881836,-36.426914153132046,-37.02597104113976,35.81635043335656,76.44999999999959,0.0,2018-2026,2021
2021-06-02,2021-06-01,420.0,419.63,420.36,2.08,0.9615384615384623,0.4956747610990635,0.17307692307692962,-967616946.1297565,17.899999618530273,-82.69230769230703,-82.84080076263042,82.54122211445133,170.19999999999865,1.0,2018-2026,2021
2021-06-04,2021-06-03,419.0,418.82,422.56,2.45,0.8163265306122455,0.5849768396924694,1.4530612244897967,-1408179728.4946144,18.040000915527344,45.30612244897967,44.246353322528456,-46.38157894736849,-112.80000000000018,1.0,2018-2026,2021
2021-06-07,2021-06-04,423.0,422.56,422.22,1.915,1.5665796344647418,0.45319007951533513,0.4073107049608213,8654074570.232075,16.420000076293945,-59.268929503917875,-59.700335830536154,58.828186856691865,111.45000000000276,0.0,2018-2026,2021
2021-06-09,2021-06-08,423.0,422.27,421.62,1.7899999999999998,1.117318435754191,0.4238994008572714,0.7709497206703886,3324348284.3299527,17.06999969482422,-22.90502793296114,-23.67256637168166,22.121896162528465,39.200000000000436,0.0,2018-2026,2021
2021-06-11,2021-06-10,423.0,423.58,424.32,1.85,1.081081081081082,0.43675338778979184,0.7135135135135098,4792295863.338831,16.100000381469727,-28.648648648649022,-29.336188436831197,27.94759825327549,51.20000000000071,0.0,2018-2026,2021
2021-06-14,2021-06-11,424.0,424.32,425.29,1.675,1.7910447761194044,0.394749245852187,0.7701492537313555,6539972743.427235,15.649999618530273,-22.985074626864453,-23.91624889413032,22.030825022664224,36.449999999997964,0.0,2018-2026,2021
2021-06-16,2021-06-15,425.0,424.49,422.13,2.5999999999999996,0.76923076923077,0.6124997055289876,1.1038461538461557,4678399447.442353,17.020000457763672,10.384615384615573,9.625668449198058,-11.154144074361144,-28.80000000000047,0.0,2018-2026,2021
2021-06-18,2021-06-17,422.0,421.97,415.0,2.46,1.6260162601625987,0.5829798326895276,2.845528455284553,2448509813.65949,17.75,184.55284552845526,181.91703584373747,-187.23840787853916,-456.29999999999995,0.0,2018-2026,2021
2021-06-21,2021-06-18,417.0,415.0,420.85,3.575,0.8391608391608336,0.8614457831325301,1.0769230769230833,-10730353675.7625,20.700000762939453,7.692307692308323,7.07829230983237,-8.313405542270988,-29.55000000000223,1.0,2018-2026,2021
2021-06-23,2021-06-22,423.0,423.06,422.6,1.9500000000000002,1.0256410256410264,0.46092752801021136,0.20512820512819344,5303156041.290962,16.65999984741211,-79.48717948718065,-79.67479674796863,79.29606625258917,153.20000000000232,0.0,2018-2026,2021
2021-06-25,2021-06-24,425.0,425.09,426.57,1.75,1.142857142857144,0.41167752711190575,0.8971428571428532,8154507613.76073,15.970000267028809,-10.285714285714675,-11.19909502262481,9.353348729792552,16.200000000000703,0.0,2018-2026,2021
2021-06-28,2021-06-25,426.0,426.57,427.48,1.9900000000000002,1.0050251256281415,0.466511944112338,0.7437185929648332,9791031497.521742,15.619999885559082,-25.62814070351668,-26.29482071713057,24.94929006085102,49.19999999999823,0.0,2018-2026,2021
2021-06-30,2021-06-29,428.0,427.68,428.07,1.56,1.2820512820512833,0.36475869809203143,0.0448717948717905,5337265109.055139,16.020000457763672,-95.51282051282095,-95.56400506970893,95.46044098573326,147.2000000000007,0.0,2018-2026,2021
2021-07-02,2021-07-01,430.0,430.47,433.75,1.8299999999999998,1.092896174863389,0.4251167328733709,2.0491803278688527,6505889251.575039,15.479999542236328,104.91803278688528,102.92207792207793,-106.95364238410599,-193.8,0.0,2018-2026,2021
2021-07-06,2021-07-02,434.0,433.75,432.9,1.77,1.12994350282486,0.4080691642651297,0.6214689265536851,9711827471.282187,15.069999694824219,-37.85310734463149,-38.47874720357814,37.21461187214483,65.19999999999774,0.0,2018-2026,2021
2021-07-07,2021-07-06,433.0,432.9,434.43,1.82,1.0989010989010999,0.42042042042042044,0.7857142857142895,3849745697.1725307,16.440000534057617,-21.428571428571054,-22.198041349292343,20.643729189788747,37.19999999999932,0.0,2018-2026,2021
2021-07-09,2021-07-08,430.0,430.95,435.48,2.73,0.7326007326007333,0.6334841628959276,2.007326007326014,-1716871879.714417,19.0,100.7326007326014,99.41775836972411,-102.0648967551629,-276.8000000000018,1.0,2018-2026,2021
2021-07-12,2021-07-09,435.0,435.48,437.08,2.16,0.9259259259259267,0.4960044089280794,0.9629629629629556,11155481109.92358,16.18000030517578,-3.7037037037044467,-4.4995408631779545,2.8944911297860063,6.200000000001626,0.0,2018-2026,2021
2021-07-14,2021-07-13,436.0,435.62,436.21,2.32,0.8620689655172422,0.532574261971443,0.09051724137930153,3823418620.3068175,17.1200008392334,-90.94827586206985,-91.01796407185716,90.87749782797655,209.20000000000206,0.0,2018-2026,2021
2021-07-16,2021-07-15,434.0,434.73,431.39,2.425,1.2371134020618568,0.5578174959170059,1.0762886597938202,1902849029.966998,17.010000228881836,7.628865979382014,6.7266407687595215,-8.546475358702997,-20.550000000001354,0.0,2018-2026,2021
2021-07-19,2021-07-16,431.0,431.39,424.97,3.2399999999999998,0.6172839506172845,0.75106052527875,1.8611111111111027,-3776759303.563138,18.450000762939453,86.11111111111029,85.08287292817597,-87.15083798882597,-280.7999999999973,1.0,2018-2026,2021
2021-07-21,2021-07-20,432.0,431.04,434.57,2.67,0.7490636704119857,0.6194320712694876,0.9625468164793982,2159344387.1026464,19.729999542236328,-3.7453183520601776,-4.389880952381196,3.092006033182766,8.200000000000696,0.0,2018-2026,2021
2021-07-23,2021-07-22,435.0,435.49,439.9,2.0599999999999996,0.9708737864077681,0.47303037957243554,2.3786407766990187,-2.3516790972399975e+24,17.690000534057617,137.86407766990186,135.80365736284787,-139.96082272281967,-285.79999999999774,1.0,2018-2026,2021
2021-07-26,2021-07-23,440.0,439.9,440.99,2.17,0.9216589861751161,0.4932939304387361,0.4562211981566862,13569322859.931072,17.200000762939453,-54.377880184331374,-54.75319926873815,53.99628252788062,116.19999999999911,0.0,2018-2026,2021
2021-07-28,2021-07-27,438.0,439.0,438.84,3.05,0.6557377049180334,0.6947608200455581,0.27540983606556557,1516184499.2431011,19.360000610351562,-72.45901639344345,-72.62059973924462,72.29551451187419,219.2000000000025,0.0,2018-2026,2021
2021-07-30,2021-07-29,441.0,440.67,438.47,2.21,0.9049773755656116,0.5015090657408038,1.1447963800904855,5133016124.937325,17.700000762939453,14.47963800904854,13.554757630160369,-15.419708029195828,-33.799999999997254,0.0,2018-2026,2021
2021-08-02,2021-07-30,438.0,438.47,437.58,2.67,0.7490636704119857,0.608935617031952,0.15730337078652282,113968052.87631007,18.239999771118164,-84.26966292134772,-84.37499999999942,84.16289592760121,223.19999999999843,0.0,2018-2026,2021
2021-08-04,2021-08-03,441.0,441.13,439.01,1.9300000000000002,1.0362694300518027,0.4375127513431415,1.031088082901559,3568374640.1577096,18.040000915527344,3.108808290155903,2.156057494866999,-4.0794979079502465,-7.800000000000873,0.0,2018-2026,2021
2021-08-06,2021-08-05,441.0,441.77,442.52,2.27,0.8810572687224677,0.5138420445027956,0.6696035242290669,4267559527.67237,17.280000686645508,-33.03964757709331,-33.566433566434355,32.50444049733652,73.20000000000184,0.0,2018-2026,2021
2021-08-09,2021-08-06,442.0,442.52,442.14,2.02,0.9900990099009854,0.4564765434330652,0.06930693069306255,10429257845.16251,16.149999618530273,-93.06930693069374,-93.13052011776318,93.00699300699368,186.20000000000138,0.0,2018-2026,2021
2021-08-11,2021-08-10,442.0,442.66,443.74,2.04,0.980392156862746,0.46085031401075316,0.8529411764705926,3710164508.552493,16.790000915527344,-14.705882352940733,-15.451895043731328,13.946587537091549,28.199999999999115,0.0,2018-2026,2021
2021-08-13,2021-08-12,445.0,445.08,445.9,1.52,1.3157894736842117,0.34151163835714926,0.5921052631578798,8440043250.045647,15.59000015258789,-40.78947368421203,-41.482444733421495,40.0798934753677,60.2000000000023,0.0,2018-2026,2021
2021-08-16,2021-08-13,446.0,445.9,447.02,1.6400000000000001,1.219512195121952,0.3677954698362862,0.621951219512184,13515936393.85908,15.449999809265137,-37.8048780487816,-38.4800965018105,37.114673242911124,60.20000000000185,0.0,2018-2026,2021
2021-08-18,2021-08-17,443.0,444.06,439.21,2.58,0.7751937984496131,0.5810025672206459,1.4689922480620234,-220311304.6163686,17.90999984741211,46.89922480620234,45.88144726712935,-47.93130366900937,-122.80000000000202,1.0,2018-2026,2021
2021-08-20,2021-08-19,440.0,439.84,443.34,3.4749999999999996,0.8633093525179865,0.7900600218261186,0.9611510791366835,-1445262836.2299597,21.670000076293945,-3.8848920863316456,-4.448576741525517,3.3145172962809353,11.450000000002492,1.0,2018-2026,2021
2021-08-23,2021-08-20,444.0,443.34,447.25,2.1950000000000003,1.366742596810935,0.4951053367618533,1.480637813211845,5408460607.567111,18.559999465942383,48.06378132118449,46.693748589483185,-49.45964589560815,-107.54999999999994,0.0,2018-2026,2021
2021-08-25,2021-08-24,448.0,447.95,448.88,1.63,1.2269938650306762,0.3638798973099676,0.5398773006134941,8075075292.112121,17.219999313354492,-46.01226993865058,-46.601941747573086,45.409429280397305,73.20000000000047,0.0,2018-2026,2021
2021-08-27,2021-08-26,446.0,446.27,450.19,3.06,0.6535947712418306,0.6856835547986645,1.3692810457516331,3794431407.0552325,18.84000015258789,36.928104575163324,36.12735542560097,-37.73833004602227,-114.79999999999974,0.0,2018-2026,2021
2021-08-30,2021-08-27,451.0,450.19,452.22,1.8349999999999997,1.634877384196181,0.4076056776027899,0.6648501362397969,10395973464.74465,16.389999389648438,-33.5149863760203,-34.2495284289934,32.76384678974773,59.449999999997246,0.0,2018-2026,2021
2021-09-01,2021-08-31,452.0,451.61,451.81,1.73,1.1560693641618507,0.38307389118930046,0.1098265895953744,6617120095.28232,16.479999542236328,-89.01734104046255,-89.13043478260883,88.90186915887864,152.20000000000024,0.0,2018-2026,2021
2021-09-03,2021-09-02,452.0,453.19,453.06,2.3200000000000003,1.7241379310344842,0.5119265650168804,0.45689655172413884,6338350504.863836,16.40999984741211,-54.31034482758611,-54.75885616730677,53.85285154549404,123.69999999999983,0.0,2018-2026,2021
2021-09-07,2021-09-03,453.0,453.06,451.52,1.9300000000000002,1.0362694300518145,0.4259921423211054,0.7668393782383514,10168371174.998913,16.40999984741211,-23.316062176164866,-24.024640657083253,22.59414225941329,43.19999999999822,0.0,2018-2026,2021
2021-09-08,2021-09-07,452.0,451.52,450.95,1.8399999999999999,1.0869565217391315,0.407512402551382,0.5706521739130497,3671780700.896338,18.139999389648438,-42.93478260869503,-43.48762109795417,42.371020856201355,77.19999999999887,0.0,2018-2026,2021
2021-09-10,2021-09-09,450.0,448.95,445.49,2.18,0.9174311926605512,0.4855774585143112,2.068807339449537,1841042988.359627,18.799999237060547,106.8807339449537,105.1865332120105,-108.60314523589223,-234.79999999999905,0.0,2018-2026,2021
2021-09-13,2021-09-10,446.0,445.49,446.55,3.955,0.7585335018963344,0.8877864823003883,0.13906447534766406,-4874313831.8296585,20.950000762939453,-86.09355246523359,-86.16526223116561,86.02109543779358,338.4499999999989,1.0,2018-2026,2021
2021-09-15,2021-09-14,444.0,444.18,447.85,3.04,0.6578947368421059,0.6844072222972669,1.2664473684210602,-3417869822.982244,19.459999084472656,26.64473684210601,25.899280575540317,-27.39907346128466,-82.80000000000226,1.0,2018-2026,2021
2021-09-17,2021-09-16,447.0,447.15,441.43,2.555,1.9569471624266161,0.5713966230571397,2.1800391389432456,-1132593332.9875567,18.690000534057617,118.00391389432457,115.84964154233649,-120.20162087369017,-304.04999999999933,1.0,2018-2026,2021
2021-09-20,2021-09-17,442.0,441.43,434.06,3.5,1.142857142857144,0.7928776929524499,2.268571428571428,-7274144500.186344,20.809999465942383,126.8571428571428,125.37609991484527,-128.35777969513939,-446.2999999999997,1.0,2018-2026,2021
2021-09-22,2021-09-21,435.0,433.67,437.83,4.529999999999999,0.4415011037527598,1.0445730624668526,0.624724061810151,-8033708102.713876,24.360000610351562,-37.52759381898489,-37.77484608619207,37.27836879432659,168.20000000000155,1.0,2018-2026,2021
2021-09-24,2021-09-23,444.0,443.14,443.92,2.6500000000000004,0.754716981132076,0.5980051451008711,0.03018867924527701,1033754110.1391609,18.6299991607666,-96.9811320754723,-97.00149925037542,96.96048632218906,255.20000000000164,0.0,2018-2026,2021
2021-09-27,2021-09-24,445.0,443.92,442.68,2.715,1.1049723756906087,0.6115966840872229,0.8545119705340675,3757704067.357386,17.75,-14.548802946593248,-15.1891793090845,13.898682501391981,37.45000000000069,0.0,2018-2026,2021
2021-09-29,2021-09-28,434.0,433.75,434.45,4.53,0.8830022075055195,1.0443804034582134,0.09933774834436834,-7485664093.596406,23.25,-90.06622516556317,-90.11640676477073,90.01553139560708,405.7000000000012,1.0,2018-2026,2021
2021-09-30,2021-09-29,435.0,434.45,428.97,4.105,0.7308160779537209,0.9448728277132007,1.4689403166869603,-8857752959.228216,22.559999465942383,46.89403166869603,46.16410132105131,-47.63128901946315,-194.54999999999725,1.0,2018-2026,2021
2021-10-01,2021-09-30,431.0,428.97,434.29,4.385,0.6841505131128905,1.02221600578129,0.7502850627138017,-9322940695.134073,23.139999389648438,-24.971493728619826,-25.32062194983497,24.619085805933764,107.44999999999791,1.0,2018-2026,2021
2021-10-04,2021-10-01,434.0,434.29,428.69,4.09,0.48899755501222,0.9417670220359667,1.2982885085574578,-8285284063.4485,21.100000381469727,29.82885085574578,29.259980525803375,-30.402750491159193,-123.80000000000022,1.0,2018-2026,2021
2021-10-06,2021-10-05,434.0,433.08,434.9,3.42,1.1695906432748548,0.7896924355777223,0.2631578947368355,-4569043738.952168,21.299999237060547,-73.68421052631645,-73.86000580888825,73.50603473653291,249.7000000000023,1.0,2018-2026,2021
2021-10-08,2021-10-07,439.0,438.65,437.83,3.25,0.6153846153846159,0.7409096090276986,0.36000000000000487,698598058.3164495,19.540000915527344,-63.99999999999951,-64.1982864137082,63.79950495049456,206.19999999999843,0.0,2018-2026,2021
2021-10-11,2021-10-08,438.0,437.83,434.67,3.4,0.5882352941176475,0.7765571112075463,0.9794117647058777,1076273089.8860607,18.770000457763672,-2.0588235294122303,-2.5746050321830203,1.5375517445303382,5.200000000001603,0.0,2018-2026,2021
2021-10-13,2021-10-12,433.0,433.63,435.13,3.745,0.8010680907877177,0.8636395083366003,0.5687583444592778,-6938706079.283036,19.850000381469727,-43.12416555407222,-43.43380693135054,42.81111558598482,159.4500000000005,1.0,2018-2026,2021
2021-10-15,2021-10-14,442.0,442.47,445.83,2.625,1.142857142857144,0.5932605600379687,1.459047619047613,3152427632.7459397,16.860000610351562,45.9047619047613,44.77414477414419,-47.05317719331863,-122.54999999999838,0.0,2018-2026,2021
2021-10-18,2021-10-15,446.0,445.83,447.24,2.575,1.1650485436893212,0.5775744117713031,0.4815533980582559,6877901572.138653,16.299999237060547,-51.84466019417441,-52.225004816027386,51.458211000195384,131.44999999999914,0.0,2018-2026,2021
2021-10-20,2021-10-19,450.0,450.68,452.39,1.95,1.0256410256410264,0.43267950652347564,1.2256410256410186,5727392309.9576845,15.699999809265137,22.56410256410187,21.443089430893618,-23.706004140786046,-45.79999999999864,0.0,2018-2026,2021
2021-10-22,2021-10-21,453.0,453.61,453.13,1.9,1.0526315789473635,0.4188620180331121,0.06842105263157655,6084842694.08607,15.010000228881836,-93.15789473684234,-93.22210636079274,93.09245483528186,175.20000000000047,0.0,2018-2026,2021
2021-10-25,2021-10-22,453.0,453.13,455.49,2.3000000000000003,0.8695652173913051,0.5075806060071062,1.0826086956521777,6594717005.582494,15.430000305175781,8.260869565217774,7.420189818809709,-9.114811568799674,-20.800000000000864,0.0,2018-2026,2021
2021-10-27,2021-10-26,457.0,455.97,453.91,2.165,1.3856812933025418,0.47481193938197686,1.427251732101605,5151161098.838808,15.979999542236328,42.725173210160506,41.38641043239421,-44.08953135929002,-94.54999999999747,0.0,2018-2026,2021
2021-10-29,2021-10-28,457.0,458.28,459.21,2.2600000000000002,0.8849557522123901,0.49314829361962126,0.9778761061946811,4122888652.5101175,16.530000686645508,-2.212389380531889,-2.9850746268665707,1.4272970562007536,3.20000000000209,0.0,2018-2026,2021
2021-11-01,2021-10-29,459.0,459.21,460.1,2.3150000000000004,1.2958963282937375,0.5041266522941574,0.47516198704104645,5827193163.279086,16.260000228881836,-52.48380129589535,-52.90087775636812,52.05927217258564,119.44999999999779,0.0,2018-2026,2021
2021-11-03,2021-11-02,462.0,461.87,464.73,2.75,0.7272727272727278,0.5954056336198497,0.9927272727272793,3133050806.085512,16.030000686645508,-0.7272727272720658,-1.372832369941532,0.07320644216625241,0.19999999999820162,0.0,2018-2026,2021
2021-11-05,2021-11-04,466.0,466.88,468.49,2.19,0.9132420091324209,0.4690712816997944,1.1369863013698671,6383948045.481175,15.4399995803833,13.69863013698672,12.771739130435208,-14.640883977900963,-31.800000000000892,0.0,2018-2026,2021
2021-11-08,2021-11-05,469.0,468.49,468.96,2.5,0.8000000000000007,0.5336293197293432,0.016000000000008185,11692680912.350737,16.479999542236328,-98.39999999999918,-98.4114376489269,98.38839645447138,244.19999999999797,0.0,2018-2026,2021
2021-11-10,2021-11-09,467.0,467.39,463.64,2.635,1.1385199240986728,0.5637690151693446,1.2751423149905177,3178624438.85823,17.780000686645508,27.51423149905176,26.529843720580466,-28.51405622490012,-74.55000000000136,0.0,2018-2026,2021
2021-11-12,2021-11-11,464.0,463.8,467.26,2.35,0.8510638297872347,0.5066839154808107,1.3872340425531875,951235703.5814648,17.65999984741211,38.723404255318755,37.66891891891854,-39.794168096054484,-92.79999999999906,0.0,2018-2026,2021
2021-11-15,2021-11-12,467.0,467.26,467.41,2.4000000000000004,0.833333333333334,0.5136326670376237,0.17083333333334372,8137491867.043259,16.290000915527344,-82.91666666666563,-83.04383788254653,82.78757346767318,197.19999999999754,0.0,2018-2026,2021
2021-11-17,2021-11-16,470.0,469.25,468.12,1.92,2.0833333333333353,0.4091635588705381,0.9791666666666643,9348910641.139301,16.3700008392334,-2.0833333333335666,-3.242408646423283,0.8961518186612845,1.7000000000004567,0.0,2018-2026,2021
2021-11-19,2021-11-18,470.0,469.72,468.91,2.13,0.9389671361502304,0.45346163671974793,0.5117370892018662,7381678613.569878,17.59000015258789,-48.82629107981338,-49.255121042831696,48.3901515151527,102.20000000000252,0.0,2018-2026,2021
2021-11-22,2021-11-19,469.0,468.91,467.52,2.54,2.362204724409451,0.5416817726216118,0.5826771653543379,6231963169.938263,17.90999984741211,-41.73228346456621,-42.36760124610521,41.08280254776997,103.19999999999818,0.0,2018-2026,2021
2021-11-24,2021-11-23,468.0,468.23,469.37,3.03,0.6600660066006607,0.6471178694231466,0.4521452145214537,-1206396087.4419212,19.3799991607666,-54.78547854785464,-55.05249343832006,54.515272244355764,164.19999999999953,1.0,2018-2026,2021
2021-12-03,2021-12-02,458.0,457.44,453.43,5.12,0.7812500000000007,1.1192724728926198,0.8925781249999987,-2869712067.72271,27.950000762939453,-10.742187500000135,-11.14135718452278,10.339415342358391,52.70000000000073,1.0,2018-2026,2021
2021-12-06,2021-12-03,451.0,453.43,458.78,7.66,0.7832898172323651,1.689345654235494,1.015665796344644,-9050275696.550941,30.670000076293945,1.5665796344643939,1.1966701352754032,-1.939203354297329,-14.799999999997215,1.0,2018-2026,2021
2021-12-08,2021-12-07,467.0,468.24,469.54,3.47,0.5763688760806921,0.741072954040663,0.7319884726224842,5146643335.490916,21.889999389648438,-26.801152737751575,-27.17889908256822,26.419466975665696,91.199999999998,0.0,2018-2026,2021
2021-12-10,2021-12-09,467.0,466.34,470.72,3.2750000000000004,0.9160305343511458,0.7022773084015955,1.135877862595428,3050529592.325473,21.579999923706055,13.587786259542806,12.881201638598913,-14.303272392073332,-46.55000000000267,0.0,2018-2026,2021
2021-12-13,2021-12-10,470.0,470.72,466.69,2.96,0.6756756756756763,0.628823929299796,1.118243243243244,9531306047.553507,18.690000534057617,11.824324324324403,11.148421759570267,-12.508497620666285,-36.80000000000021,0.0,2018-2026,2021
2021-12-15,2021-12-14,463.0,463.39,470.58,4.59,0.8714596949891076,0.9905263385053628,1.651416122004354,-1051147274.954308,21.889999389648438,65.14161220043539,64.3182310860608,-65.97328662141415,-301.29999999999836,1.0,2018-2026,2021
2021-12-17,2021-12-16,466.0,466.43,459.88,4.675,1.4973262032085575,1.0022940205389876,1.3090909090909102,2420880894.8101993,20.56999969482422,30.909090909091013,30.06056742110307,-31.768758746905046,-147.55000000000047,0.0,2018-2026,2021
2021-12-20,2021-12-17,461.0,459.88,455.0,5.25,1.1428571428571523,1.1416021570844568,1.1428571428571428,-8783268394.54009,21.56999969482422,14.285714285714285,13.679424024251599,-14.898506319417859,-77.80000000000004,1.0,2018-2026,2021
2021-12-22,2021-12-21,462.0,463.04,467.69,3.66,0.5464480874316884,0.7904284727021423,1.5546448087431688,509867601.12754714,21.010000228881836,55.46448087431687,54.703643284393635,-56.23283909939586,-204.79999999999973,0.0,2018-2026,2021
2021-12-23,2021-12-22,467.0,467.69,470.57,2.7199999999999998,0.7352941176470595,0.5815818170155443,1.3124999999999976,5517274568.719519,18.6299991607666,31.249999999999762,30.387143900657186,-32.12435233160596,-86.79999999999933,0.0,2018-2026,2021
2021-12-27,2021-12-23,472.0,470.57,477.27,3.085,0.972447325769855,0.6555879040312812,1.7082658022690378,9159283138.516378,17.959999084472656,70.82658022690379,69.69892126871622,-71.96932615434758,-220.54999999999816,0.0,2018-2026,2021
2021-12-29,2021-12-28,478.0,476.88,477.47,2.475,1.2121212121212133,0.5189984901862104,0.2141414141414031,8531249924.808941,17.540000915527344,-78.5858585858597,-78.76177118813973,78.40700753717773,192.45000000000277,0.0,2018-2026,2021
2021-12-31,2021-12-30,477.0,476.14,474.89,2.28,0.8771929824561412,0.4788507581803671,0.9254385964912342,5681465972.596521,17.329999923706055,-7.456140350876586,-8.181026979981985,6.719717064544048,15.199999999998637,0.0,2018-2026,2021
2022-01-03,2021-12-31,477.0,474.89,477.76,2.6900000000000004,1.4869888475836444,0.5664469666659648,0.2825278810408888,2598471290.694584,17.219999313354492,-71.74721189591112,-71.98673055657977,71.50356205474351,190.70000000000098,0.0,2018-2026,2022
2022-01-05,2022-01-04,478.0,477.51,468.38,2.5,0.8000000000000007,0.5235492450419886,3.8480000000000016,4155441958.305697,16.90999984741211,284.8000000000002,282.0492454328834,-287.59065269943613,-713.8000000000004,0.0,2018-2026,2022
2022-01-07,2022-01-06,468.0,467.93,466.12,3.625,0.8275862068965525,0.7746885217874468,0.5186206896551712,-5726810082.067186,19.610000610351562,-48.13793103448288,-48.429570703607304,47.84297406020265,172.45000000000047,1.0,2018-2026,2022
2022-01-10,2022-01-07,466.0,466.12,465.57,3.91,0.5115089514066443,0.8388397837466748,0.10997442455243141,-8369413128.124062,18.760000228881836,-89.00255754475685,-89.05295315682264,88.95169578622799,346.19999999999936,1.0,2018-2026,2022
2022-01-12,2022-01-11,469.0,469.74,471.07,3.555,0.8438818565400852,0.7568016349469919,0.5822784810126563,-339561556.67465156,18.40999984741211,-41.77215189873437,-42.1059991609567,41.434432027161044,146.45000000000073,1.0,2018-2026,2022
2022-01-14,2022-01-13,465.0,464.54,464.69,4.055,1.2330456226880406,0.8729065311921469,0.07644882860665901,-4997508620.48724,20.309999465942383,-92.3551171393341,-92.40289180247512,92.30673780866107,371.94999999999976,1.0,2018-2026,2022
2022-01-18,2022-01-14,465.0,464.69,456.52,4.465,0.6718924972004435,0.9608556241795605,1.899216125419937,-5812891061.927584,19.190000534057617,89.9216125419937,89.05361721101367,-90.79761502981255,-403.55000000000183,1.0,2018-2026,2022
