date,exit_date,sym,dec_entry,dec_exit,base,exit_gain,entry_gain
2021-05-07,2021-05-19,FCX,10.0,10.0,-7.391411309482388,0.6823021824900646,-2.251519069308991
2021-05-17,2021-07-07,AR,10.0,10.0,10.339380095138617,-1.0260391474648447,1.341752764564082
2021-05-17,2021-06-11,CALY,9.0,7.0,-0.23195658788452977,0.0,-0.6378584960847095
2021-05-17,2021-05-19,KSS,9.0,9.0,-5.947541290674518,-7.3368761747003,-0.9366429311273495
2021-05-17,2021-05-24,M,10.0,10.0,-6.524034709988269,0.3653783464963856,-1.4613833008868622
2021-05-17,2021-06-10,WDC,8.0,8.0,-3.742475588467653,2.7218019431630536,-1.046840639508998
2021-05-19,2021-07-07,AR,10.0,10.0,8.204330183304776,-1.0061854489082274,-0.30959722613640406
2021-05-26,2021-06-04,CALY,8.0,8.0,-5.029582884711392,0.6186109207866526,0.48413207019453314
2021-05-27,2021-06-03,ANF,9.0,9.0,-7.107067512840059,0.25057085769511306,-0.7289286644684511
2021-05-27,2021-06-14,CCJ,8.0,8.0,-6.368500860877157,0.29168530648579993,-1.1181300244618855
2021-05-27,2021-05-28,CNK,9.0,9.0,-5.465176627119339,1.710483415488645,-1.0429555426826753
2021-06-01,2021-06-14,CCJ,8.0,8.0,-8.89309901055848,0.2838205580644475,-0.04729172203397367
2021-06-02,2021-06-04,CNK,9.0,9.0,-11.053272357450883,1.001215716700881,1.0011910593138282
2021-06-02,2021-06-28,CVE,8.0,9.0,2.4309644189119295,1.1999324158824907,0.4357294174650039
2021-06-02,2021-06-10,DVN,8.0,8.0,-4.577906799991538,0.7226412870590467,1.2012792173851532
2021-06-02,2021-06-18,OVV,6.0,7.0,-2.714612177279474,1.8969301631480908,-0.40527514758817285
2021-06-04,2021-08-27,MRNA,10.0,9.0,85.48065591094975,-6.415296137639056,-0.5012808585617597
2021-06-07,2021-06-14,CCJ,8.0,8.0,-10.792024384098742,0.2779049352807969,-0.18527453198114802
2021-06-07,2021-06-15,MRNA,10.0,9.0,-8.188737253070588,-0.7241409504271794,-0.24138031680905978
2021-06-08,2021-07-06,FANG,7.0,8.0,1.7068123753656295,0.08923652576986671,-0.535454841314775
2021-06-08,2021-07-15,NET,8.0,5.0,14.35731740355164,1.0358658028743901,0.0
2021-06-10,2021-07-15,CRWD,10.0,10.0,9.055116533491582,1.185473045810408,0.8705185651932746
2021-06-11,2021-07-15,CRWD,10.0,10.0,7.796081829122814,1.1717868314152249,-0.09944900907603339
2021-06-14,2021-06-18,SIG,10.0,10.0,-3.3346741347587083,0.5160961278538431,-0.41023195683422703
2021-06-17,2021-07-08,MDB,6.0,4.0,-5.708769164378936,-0.07504456870352758,0.032160789552291055
2021-06-18,2021-06-30,MDB,6.0,4.0,-5.859070007733102,-0.2343612109348645,-0.1406199053098378
2021-06-23,2021-07-15,ROKU,10.0,10.0,-3.7230286347071373,0.38415818598368273,-2.085601767978703
2021-06-24,2021-06-30,CDNA,9.0,9.0,-3.3783831676485354,-0.11612434495301704,-0.29560681554940177
2021-06-24,2021-07-08,UPWK,10.0,10.0,-3.6379462573238652,0.8703220075891559,-0.7658809762676697
2021-06-25,2021-06-28,AR,10.0,10.0,-3.7848647584104333,3.120851619742324,-0.3984028172019792
2021-06-25,2021-06-28,FANG,8.0,8.0,-3.987117773046256,0.8825567839687148,0.8098799518116581
2021-06-25,2021-06-28,OVV,8.0,8.0,-3.802845799636956,1.0039456860356344,-0.09128513526891194
2021-06-25,2021-06-28,OXY,7.0,7.0,-5.074412096200609,0.7900205672774073,0.9115396235458412
2021-06-25,2021-07-06,RRC,8.0,9.0,-6.246225443921305,-0.18018487846081674,-0.3003134869958372
2021-06-25,2021-06-28,SM,10.0,10.0,-8.105069677677879,2.476550749761453,0.037529171986904086
2021-06-29,2021-08-27,MRNA,9.0,9.0,63.02140675409979,-5.638488800709066,-1.5013174583619444
2021-06-29,2021-07-07,UPWK,10.0,10.0,-4.75949315582147,-5.130803232957542,1.0126556525250527
2021-06-30,2021-07-02,ROKU,10.0,10.0,-6.299399602783073,0.24605441106423517,0.7163872716215297
2021-07-01,2021-07-06,FANG,9.0,8.0,-8.463864988711734,0.08031287659141384,1.8473857549940382
2021-07-15,2021-08-27,MRNA,8.0,9.0,47.19168929948536,-5.09097981791109,-6.641003733680573
2021-08-04,2021-08-05,AMD,8.0,7.0,-5.405404016503446,-1.5155304144469401,1.80180133883448
2021-08-05,2021-08-19,ALB,6.0,6.0,-2.4105585007020536,0.21496634784693985,-1.0886608746312034
2021-08-05,2021-08-16,XYZ,10.0,10.0,-6.532771662325986,-0.8587285515493781,0.8161484024322232
2021-08-06,2021-08-19,ALB,6.0,6.0,-5.892990456585068,0.20729537783542448,0.8822108755834351
2021-08-09,2021-08-17,ALB,6.0,6.0,-6.452574020879287,0.37167293329785195,-0.39761749100301563
2021-08-10,2021-08-16,ALB,6.0,6.0,-5.493014039893551,-1.8909795810116123,-0.40582366759459204
2021-08-10,2021-08-17,CLF,10.0,9.0,-6.1106845680837685,-1.6525760861294707,-0.6149110092131828
2021-08-10,2021-08-11,TTD,9.0,9.0,-5.860844653217734,-0.1485260877705502,1.3938092513622735
2021-08-12,2021-08-17,STLD,10.0,10.0,-5.579912178569635,-0.959739683025956,0.12338400874730854
2021-09-03,2021-09-10,BILL,9.0,9.0,-5.418323116987267,0.31970843461695997,-0.12115007532338525
2021-09-09,2021-11-22,AMBA,10.0,10.0,23.910076786098955,-1.5306857654909454,-0.5125051378765195
2021-09-10,2021-09-14,AA,9.0,9.0,-3.030280666517393,3.4747035168895497,-1.5151367000980493
2021-09-10,2021-11-22,AMBA,10.0,10.0,22.255928314969697,-1.5102517412014032,-0.5258891186486013
2021-09-10,2021-10-14,CELH,8.0,9.0,1.148163382835965,1.410607878365511,-0.120284974777322
2021-09-15,2021-09-16,AA,9.0,9.0,-4.392375702795959,-0.42572575318651185,1.4124965406064924
2021-09-15,2021-09-20,AMBA,10.0,10.0,-5.024565002044168,1.035048735164788,1.6180814408535726
2021-09-15,2021-09-20,DVN,9.0,9.0,-7.088684668324663,2.1101160163398833,0.4286123541340631
2021-09-15,2021-09-16,TECK,8.0,7.0,-3.6567092981741323,-2.0149111788744536,3.0970091810543803
2021-09-16,2021-09-20,CELH,9.0,8.0,-6.826690512486955,0.5403183036489337,-0.9975052261825205
2021-09-22,2021-09-28,SNAP,10.0,10.0,-5.318066649265951,1.119599109282731,-0.4707414170037853
2021-09-23,2021-09-27,AMBA,10.0,10.0,-5.547981884812659,-2.578392466602916,1.1380554509672476
2021-09-23,2021-11-17,APA,10.0,10.0,28.707644929507126,-0.37224494236446626,0.7892157128611772
2021-09-23,2021-11-19,DVN,9.0,9.0,23.78046619639602,-0.33534770893846266,1.2195187644536505
2021-09-24,2021-11-17,APA,10.0,10.0,26.53411315124865,-0.3659587096238369,-3.6513063779734
2021-09-24,2021-09-28,SNAP,10.0,10.0,-10.456025000105573,1.0588435523400697,1.3355800772468158
2021-09-27,2021-09-28,APA,10.0,10.0,-6.74980415667733,-1.5477189613713318,-1.375728756599486
2021-09-27,2021-09-30,CZR,9.0,9.0,-3.498065963214847,2.2002557732419326,0.8852589538503263
2021-09-27,2021-11-19,DVN,10.0,9.0,15.999967687196603,-0.314268677410828,-1.5142542025495187
2021-09-27,2021-11-10,FANG,10.0,10.0,12.72002590349448,0.44175569013212546,-1.591933686561776
2021-09-27,2021-11-10,OXY,9.0,10.0,5.39913100211975,0.7618489923958777,-1.324927857756323
2021-09-30,2021-10-29,RRC,9.0,9.0,3.049051641615197,1.4140444980886169,0.044188980824360534
2021-10-01,2021-11-19,DVN,9.0,9.0,10.29609803983227,-0.2988156768114252,-1.874498419367265
2021-10-01,2021-11-10,FANG,10.0,10.0,8.866157401751341,0.4266521774597316,-1.5982050462603214
2021-10-01,2021-11-10,OXY,10.0,10.0,2.150898298499415,0.738370024506942,-1.5730512530945266
2021-10-04,2021-10-12,AR,10.0,10.0,-4.554359949564546,-0.6366266419240646,-2.8893249284207183
2021-10-04,2021-11-19,DVN,10.0,9.0,4.747142263513715,-0.2837823709613988,-1.4447713739832475
2021-10-04,2021-11-10,FANG,10.0,10.0,4.106310902214627,0.4079980895239637,-1.5670444702384936
2021-10-05,2021-10-06,DVN,10.0,9.0,-3.493003110833892,0.3243410000365905,2.6446992481339615
2021-10-05,2021-10-06,OXY,10.0,10.0,-2.34971365762382,-9.19523058534978e-06,2.9295138624966595
2021-10-05,2021-10-11,SIG,10.0,10.0,-5.406957408246282,5.833536823883557,2.167366483526177
2021-10-07,2021-11-03,OVV,9.0,10.0,-2.0827780668140505,2.456620406336861,-1.2816965349994052
2021-10-08,2021-11-17,APA,10.0,10.0,13.807970515108337,-0.3291524870042979,-3.037752692207764
2021-10-08,2021-11-19,CVE,10.0,10.0,7.446776180624282,-0.4432635794155948,-4.077987250660965
2021-10-08,2021-11-10,FANG,10.0,10.0,-2.069990689962009,0.38379283983166784,-1.9381332792135149
2021-10-08,2021-10-29,OVV,9.0,10.0,-2.3171036423553892,1.6662390360357926,-2.421288304627408
2021-10-08,2021-10-13,OXY,10.0,10.0,-4.0142682335979725,1.8435829368899823,-1.7544217535022792
2021-10-14,2021-11-17,APA,10.0,10.0,5.734671378465106,-0.30580309875733847,-1.6781294416250827
2021-10-18,2021-11-22,NET,2.0,3.0,3.14211016293402,-1.416162802505254,0.7025525487883245
2021-10-25,2021-10-27,RRC,9.0,9.0,-6.524222510133571,-0.686768411831342,1.1064465425234475
2021-10-25,2021-11-17,SM,10.0,10.0,0.70488362967287,0.8274550957524048,-1.1032935992276929
2021-10-26,2021-10-27,SM,10.0,10.0,-4.073761212691151,-1.0407363995287215,1.6651936616972716
2021-10-29,2021-12-01,ENPH,10.0,10.0,2.257909431977545,0.06044095613574189,-0.6087244198063465
2021-11-01,2021-11-10,ENPH,10.0,10.0,-3.360749422946019,1.6407163840014147,0.6178748946192463
2021-11-03,2021-11-26,M,10.0,10.0,-0.2617632874432507,1.8979077698621563,-1.7015922919308133
2021-11-09,2021-11-10,DDOG,8.0,8.0,-3.9479012022895055,1.1446886589064411,1.302400076511308
2021-11-09,2021-11-10,HUBS,9.0,9.0,-5.099254983780444,1.0631265816960713,1.5453023021046406
2021-11-12,2021-11-22,U,4.0,5.0,-9.890667455845726,-1.4289334583315163,-0.6865019808880655
2021-11-15,2021-12-01,TTD,8.0,8.0,-9.70127645670794,0.09198684198912103,0.6922671869752304
2021-11-16,2021-12-01,ETSY,4.0,5.0,-9.579773747411725,-3.5745422842197034,-0.29468220425566694
2021-11-16,2021-11-26,M,10.0,10.0,-5.605450726026651,1.7962233382571466,1.7652441942755894
2021-11-16,2021-11-22,TTD,8.0,8.0,-7.497315292316387,-1.8004250428384627,0.4926576986427414
2021-11-18,2021-11-24,ASO,10.0,10.0,-5.2874684482342555,-3.055930454352275,0.7840570839667201
2021-11-18,2021-12-14,SYNA,10.0,10.0,-1.3901042561490273,1.8388823671344552,0.35755272794849335
2021-11-19,2021-11-23,ENPH,10.0,10.0,-6.439079279596371,0.515427255227905,-0.5303703143080417
2021-11-19,2021-11-29,LPX,9.0,9.0,-3.3852080395825213,-0.9570146095710563,-0.32854703539106866
2021-11-19,2021-11-23,NVDA,10.0,10.0,-3.756257185875733,-0.864053278216523,-1.6128485912310246
2021-11-19,2021-11-26,SYNA,10.0,10.0,-2.4655560126328524,2.2717545065558467,-0.25121362785467044
2021-11-22,2021-11-26,DDS,9.0,9.0,-6.338613154608108,4.012835302306972,0.725816210606963
2021-11-22,2021-11-30,F,10.0,10.0,-6.298822269658455,2.1484352566400764,0.24415920216198167
2021-12-07,2021-12-13,P,10.0,10.0,-4.381749993531503,-1.7106833734838238,-0.5402170072760886
2021-12-08,2021-12-13,KLIC,10.0,10.0,-15.753108493113533,-1.0286681831923967,0.07346878710258711
2021-12-21,2022-01-10,LYV,6.0,8.0,0.963052409705023,-0.2626536933563217,0.21011894694852276
2021-12-21,2022-01-04,TNDM,9.0,9.0,-3.1826344640760618,-1.1452168538143213,-0.5126867700540453
2021-12-22,2022-01-21,AA,10.0,10.0,-5.226779838607332,-4.046533413444043,0.5226871658698408
2021-12-22,2022-01-10,LYV,6.0,8.0,-1.3684557810282771,-0.2565883137667506,-0.9237100991860456
2022-01-04,2022-01-21,DVN,9.0,10.0,-3.2312246867878702,-3.50398812810016,-1.0280997878932052
2022-01-06,2022-01-21,FANG,9.0,10.0,-4.577418861594107,-4.051778534077818,-0.2830513077903297
2022-01-11,2022-01-21,DVN,9.0,10.0,-7.3895571543642795,-3.3534153059070513,-1.6867622152823258
2022-01-11,2022-01-18,EQT,9.0,8.0,-3.6549194564190812,0.17001775767723665,-0.9349779877212299
2022-01-11,2022-01-21,ZIM,10.0,10.0,-5.403628822050244,-2.636723159132287,-0.4882875609883367
2022-01-12,2022-01-18,EQT,9.0,8.0,-8.069759585389102,0.16222699955034467,2.6764030999872186
2022-01-12,2022-01-21,ZIM,10.0,10.0,-8.03796253157094,-2.563295303345836,0.3164408268772316
2022-02-01,2022-02-04,NOV,8.0,6.0,-5.8105760113130405,-3.7187525837201223,0.2904986170468762
2022-02-01,2022-02-22,OXY,10.0,10.0,-2.4688188108032527,0.7126319747635177,0.5090399235690375
2022-02-02,2022-04-21,MOS,10.0,6.0,55.784239789076054,-0.8167884923090154,2.0149286900526864
2022-02-02,2022-02-04,NOV,8.0,6.0,-7.371458151298671,-3.6571264027207424,0.05712187331857639
2022-02-03,2022-02-08,CVE,10.0,10.0,-6.310999171172438,0.3252895945290487,-1.6916030288415849
2022-02-03,2022-02-04,NOV,8.0,6.0,-8.210694518515915,-3.6239919776783314,7.021561497024071
2022-02-03,2022-02-22,OXY,10.0,10.0,-4.20001824161117,0.6999826040285022,-1.1999885467170652
2022-02-07,2022-03-16,HAL,7.0,5.0,4.958854878032715,2.9326646871473407,0.6459612677574745
2022-02-07,2022-02-14,ZIM,10.0,10.0,-3.129412061441217,1.8043291423716967,-1.2686667604117996
2022-02-08,2022-02-24,EXPE,5.0,6.0,-0.08251372782054345,0.76844004721619,-0.7529703097426069
2022-02-08,2022-04-21,MOS,10.0,6.0,53.1491365252223,-0.8029724475995134,-1.379937001389822
2022-02-10,2022-04-21,MOS,10.0,6.0,49.84732250371542,-0.7856607882162354,0.2395495893218826
2022-02-11,2022-03-01,BKR,6.0,6.0,-2.7453801110661313,2.402209431790913,0.8579423301405503
2022-02-11,2022-02-14,CF,10.0,10.0,-6.514932271490725,-1.3212893533050871,1.2428260070751835
2022-02-11,2022-02-17,DINO,6.0,4.0,-6.835826960959556,-1.3464562549115555,1.4241218929366437
2022-02-11,2022-02-14,HAL,8.0,7.0,-3.4606072176432745,-2.804308645482061,0.059653979907171265
2022-02-11,2022-02-15,OXY,10.0,9.0,-7.282482105410337,1.3261951528849603,0.8841394351802604
2022-02-15,2022-02-23,EXPE,8.0,7.0,-6.275640318128273,-5.978396282828948,1.8543841582730747
2022-02-15,2022-02-22,MAT,10.0,10.0,-4.545453174740432,0.5138382293893634,0.6719370807131162
2022-02-16,2022-02-22,BCRX,1.0,1.0,-10.17206581781288,-5.0607286863204015,1.1133568360638695
2022-02-16,2022-02-22,BKR,4.0,5.0,-3.7361017407180563,0.10095127028699351,0.33659767500865645
2022-02-16,2022-02-22,EXPE,8.0,7.0,-4.2656641585875015,1.014977243118267,1.468651916375051
2022-02-16,2022-02-17,H,6.0,4.0,-4.2034220533700655,0.1501228655363791,6.192533517868309
2022-02-16,2022-02-18,SLB,7.0,7.0,-3.550004742334034,2.926380829629772,1.4391873758983482
2022-02-16,2022-02-18,USFD,4.0,3.0,-2.1639473027914136,-0.8655808634268414,4.557019237417908
2022-02-24,2022-04-21,CF,10.0,9.0,26.476628432129502,-0.3055291702256881,0.6109814873565097
2022-02-24,2022-03-04,PFGC,7.0,5.0,-5.962306809227669,0.19934869471402422,-0.5074280133170127
2022-02-24,2022-04-22,RRC,10.0,10.0,27.147042054046988,-4.398836025524769,1.1311368425545716
2022-02-25,2022-03-15,EXE,10.0,10.0,2.769377242818627,0.4494279179384143,0.03999388066255562
2022-02-25,2022-03-14,FCX,4.0,3.0,-3.927479010203039,-2.5464065645635694,0.5179173470679371
2022-02-25,2022-04-26,NUE,9.0,7.0,21.148322600214087,3.417742392297505,0.9457589305129209
2022-02-28,2022-04-25,AR,10.0,10.0,41.648491539291044,1.395550329547916,-2.0497135067564893
2022-02-28,2022-04-21,CF,10.0,9.0,22.37960785433519,-0.29563201125609406,-0.9483973006531471
2022-02-28,2022-03-15,EXE,10.0,10.0,-0.1174372203623264,0.4368033886431122,-0.3754337949143087
2022-02-28,2022-03-09,FANG,9.0,9.0,-5.413861066846448,0.6618433283539722,-1.1368656469740845
2022-02-28,2022-03-14,FCX,4.0,3.0,-5.175704304741613,-2.513322296020175,-1.1927726229532025
2022-02-28,2022-04-21,MOS,9.0,6.0,31.241475766931927,-0.6881089336457986,-0.41961224070652886
2022-02-28,2022-03-08,NUE,9.0,9.0,-4.300274950046379,0.7217825261752062,-1.025659610700926
2022-02-28,2022-03-11,PR,10.0,10.0,-8.769932718708661,-1.0250466154752162,-1.3667576484375275
2022-03-01,2022-04-25,AR,10.0,10.0,35.95646869840419,1.3394713394713396,-1.9254960383992643
2022-03-01,2022-05-09,EQT,7.0,10.0,49.6724283734173,0.020560668692777496,-1.8018053327545902
2022-03-01,2022-03-11,OVV,10.0,10.0,-2.546166481876444,-1.1933715837727712,-2.0581162753080555
2022-03-01,2022-04-22,OXY,10.0,10.0,21.29755673446516,-4.284627050687022,-3.718748243919446
2022-03-02,2022-03-04,ABG,10.0,10.0,-4.9930299360297585,-0.8512578018229118,-0.014933681087062601
2022-03-02,2022-03-15,EXE,10.0,10.0,-2.785337154634482,0.425136209713975,0.8441440884619344
2022-03-02,2022-04-22,OXY,10.0,10.0,17.33538128597958,-4.144670034542725,1.0337212024504712
2022-03-02,2022-04-22,RRC,10.0,10.0,20.48431069979191,-4.168329186859718,2.3422142504329773
2022-03-03,2022-04-21,CF,10.0,9.0,14.075774404398711,-0.2755724684369806,0.3214897992955171
2022-03-03,2022-03-07,STLD,10.0,10.0,-6.1097608075720515,-0.9599239982358064,1.7771429488494643
2022-03-03,2022-03-07,THC,10.0,9.0,-4.462719112955704,0.10965581892769191,2.1491218750643104
2022-03-04,2022-04-25,AR,10.0,10.0,27.773404582033656,1.2588500938780187,-0.47207253687346845
2022-03-04,2022-04-21,CF,10.0,9.0,8.8876924015866,-0.2630396360154346,-0.8438429326903055
2022-03-04,2022-05-09,EQT,7.0,10.0,38.65705011373506,0.01904747387537333,-1.8968146819861924
2022-03-04,2022-03-08,LNG,10.0,10.0,-3.8744888835708924,-3.0222956993766537,-1.69735314090378
2022-03-04,2022-04-21,MUR,10.0,10.0,8.05896633976364,-4.5541930235592017e-05,-1.3654637814503985
2022-03-04,2022-03-11,SM,9.0,9.0,-4.687891219556207,-2.7325090136172934,-0.9024871395132525
2022-03-07,2022-03-16,AR,10.0,10.0,-4.34285481770833,2.5523812430245534,-1.2952386765252977
2022-03-07,2022-03-14,CNX,9.0,9.0,-4.209953084857299,-3.936583841785804,-2.569706341323827
2022-03-07,2022-03-09,SM,9.0,9.0,-4.4830822035196505,1.4698691322238633,-2.6212766016147966
2022-03-08,2022-03-09,SLB,8.0,7.0,-5.590059606263564,1.1978318050465944,3.7488927659730105
2022-03-09,2022-04-21,CCJ,10.0,10.0,4.584121750165759,-0.14789123027901516,0.03694962538764221
2022-03-10,2022-03-16,NTR,10.0,10.0,-7.929350375335254,1.5014705258096697,3.3464124773219286
2022-03-10,2022-04-21,RGLD,7.0,5.0,3.0727126779073632,-1.5529838525066606,2.5697483494550935
2022-03-10,2022-03-14,RRC,10.0,10.0,-9.136155763214726,-4.194803121850652,2.38179646925032
2022-03-10,2022-03-14,TECK,9.0,9.0,-8.220805439315415,-2.393211236230569,1.1589177833423558
2022-03-11,2022-04-21,PWR,9.0,8.0,1.6350112939818695,-0.8356581675085499,0.1135111664362362
2022-03-11,2022-04-21,RGLD,6.0,5.0,2.3363726687322117,-1.5418895083830415,1.9244840959491134
2022-03-17,2022-04-22,DE,9.0,9.0,-0.38189523536660275,-2.8732719224585748,-0.37178678660487974
2022-03-17,2022-04-05,P,10.0,10.0,-0.9748834009836393,-1.536190491001709,0.5908329608791226
2022-03-17,2022-04-06,WLK,10.0,10.0,-3.376185984100699,0.5043979188605039,0.9925089676525277
2022-03-18,2022-04-22,DE,10.0,9.0,-2.069725240245912,-2.824590063128276,-0.44779770008503456
2022-03-18,2022-04-29,STLD,10.0,10.0,2.2418100859997736,-0.5842290730811649,-1.5912496294180187
2022-03-21,2022-04-06,AGCO,10.0,10.0,-0.5770893799145527,-0.08765150329757451,-0.5113620169165595
2022-03-21,2022-03-29,CCJ,10.0,9.0,-6.012980644971111,1.3324169268465946,-0.27331664603447653
2022-03-21,2022-03-29,DE,10.0,9.0,-2.2188762976464105,0.45820935237226407,-0.6417273741123479
2022-03-21,2022-05-09,EQT,8.0,10.0,28.60662195352488,0.017666835331131312,-0.6685570903870136
2022-03-21,2022-04-22,NTR,10.0,10.0,-0.8704930567053015,-3.6477556079080906,-0.2851264514026888
2022-03-21,2022-04-05,P,10.0,10.0,-4.419729827626151,-1.4827501063263933,-0.08553971929832195
2022-03-22,2022-03-23,DAR,10.0,10.0,-4.750274048897063,0.7571165602675589,0.2808593592053877
2022-03-24,2022-04-06,AGCO,10.0,10.0,-4.825150540524669,-0.08390640124307587,-1.181817971148955
2022-03-24,2022-05-09,EQT,9.0,10.0,18.90045360717647,0.016333488142110643,-0.32530389270765925
2022-03-24,2022-04-06,NUE,9.0,7.0,-4.261140333842384,-0.6469967558086988,0.8012031889877895
2022-03-24,2022-04-05,P,10.0,10.0,-6.18527599436497,-1.4553609415779052,-0.8676221026103398
2022-03-25,2022-03-29,AGCO,10.0,10.0,-3.8313190713915146,0.831138331025526,-0.006759025067894783
2022-03-25,2022-04-22,EXE,10.0,10.0,-3.1235987342453475,-2.675791240615026,2.3847115899062294
2022-03-28,2022-03-29,AGCO,10.0,10.0,-4.258301936388332,0.8274481293677389,1.1099712545059555
2022-03-29,2022-03-31,COHR,1.0,1.0,-2.671865471900259,0.053706919608536685,0.6310435009659153
2022-04-01,2022-04-07,INSP,4.0,4.0,-4.557392677086369,-1.09152422936535,-0.09001884054039234
2022-04-01,2022-04-26,LNTH,10.0,10.0,-0.6339940507456676,0.4112369109998978,1.6792315489840852
2022-04-01,2022-04-05,TECK,9.0,9.0,-8.461731294748997,0.308141967367695,-1.0429275590907374
2022-04-04,2022-04-05,TENB,9.0,9.0,-3.3088227559951,-1.370320342134485,-0.21724777370277504
2022-04-07,2022-04-12,LNTH,10.0,10.0,-2.85234394591527,0.9395932431724918,0.4697966215862459
2022-04-08,2022-04-11,PR,10.0,10.0,-4.777089194769324,1.380042925795816,1.4862251349761169
2022-04-12,2022-04-18,TENB,10.0,10.0,-4.018370860894005,-0.1312150720894555,-1.3121194374995306
2022-04-13,2022-04-18,TENB,10.0,10.0,-6.607084902218396,-0.1276760792363641,-0.3351405760996492
2022-04-18,2022-04-21,EQT,10.0,10.0,-7.604384377970108,-0.7472564934523318,2.8131884450090623
2022-05-03,2022-06-10,OLN,10.0,9.0,-1.2535331064004396,-2.589644000064752,-0.16133075661911034
2022-05-03,2022-06-13,VLO,9.0,10.0,9.295653940165538,2.9812923049096796,-1.268534605677251
2022-05-04,2022-05-09,VLO,9.0,10.0,-7.626912695175192,1.5285049462356592,0.3197340256869263
2022-05-05,2022-05-09,WCC,9.0,9.0,-6.636246683781444,0.05708141470943618,-1.6911450472602036
2022-05-23,2022-06-13,COP,9.0,9.0,2.51331129706176,2.0730220549545124,0.9814586446635637
2022-05-23,2022-06-13,EXE,10.0,10.0,-2.607692929844363,2.4720888356016353,1.0222230315740475
2022-05-24,2022-06-13,EXE,10.0,10.0,-4.597929187661965,2.4215710793109215,-1.154585036194382
2022-05-24,2022-07-18,UTHR,2.0,2.0,6.923957010007653,0.8586457679909977,-0.47499820023643285
2022-05-25,2022-06-13,UTHR,2.0,3.0,-5.223517976996838,0.01751096205599673,1.0683490730447636
2022-05-26,2022-06-09,ALB,10.0,10.0,-5.055030518510861,-1.1348808811312734,-1.5486948076847307
2022-05-27,2022-06-01,ALB,10.0,10.0,-11.368661315896677,-2.4103137326916535,2.151908444895981
2022-05-27,2022-06-09,UTHR,2.0,2.0,-6.220581798347558,-0.3858727282550288,2.1074507832398544
2022-06-07,2022-06-13,APA,10.0,10.0,-11.32517881953643,2.0042886096038317,-0.7005170247497746
2022-06-07,2022-06-09,DAR,10.0,9.0,-5.1846715155357215,-2.04176003952793,0.6079361980289069
2022-06-07,2022-06-13,SLB,9.0,9.0,-9.421606942666372,1.4714860741450477,-0.14306450949341004
2022-06-08,2022-06-10,SLB,9.0,9.0,-4.760938944021198,-3.8127813936920223,1.5735493957418956
2022-07-20,2022-07-22,LNTH,10.0,10.0,-7.416396613273257,1.7799347756756478,0.0
2022-07-28,2022-08-04,LNTH,10.0,10.0,-5.978618160215277,0.3299459034922329,1.7289133121713367
2022-08-08,2022-09-13,SRPT,3.0,3.0,-5.660713635501247,-0.5292939452983301,-0.8881294096421528
2022-08-10,2022-09-26,FSLR,4.0,4.0,11.964024383946882,2.846908083153803,-2.480129495161421
2022-08-11,2022-09-06,EXE,10.0,10.0,1.6577041340822607,-2.137800188575414,0.09248148539486906
2022-08-12,2022-08-30,ON,6.0,5.0,-3.0775749419647114,0.16862719366524415,1.6020333900713235
2022-08-15,2022-08-19,ALB,10.0,10.0,-4.949338309267038,-1.7670999731273234,0.2147288148880692
2022-08-16,2022-08-22,QLYS,3.0,3.0,-2.51928873648406,1.670955013835877,0.8547569273036407
2022-08-18,2022-08-30,ON,6.0,5.0,-5.843001746480381,0.16381585964163822,1.9249196752346416
2022-08-22,2022-08-30,AMR,10.0,10.0,-8.17602879620235,-1.6412112084152524,-2.999895771228818
2022-08-23,2022-09-01,OXY,10.0,10.0,-7.304506694026768,2.9949869971400953,-0.4878886430530893
2022-08-24,2022-08-30,OXY,10.0,10.0,-3.871329057248518,-2.229328994147406,-0.7876088066143483
2022-08-24,2022-09-13,SRPT,3.0,3.0,-8.357295283564813,-0.5141646773726852,-0.4705890331392974
2022-08-29,2022-09-01,FANG,10.0,10.0,-6.433977042258632,3.188297191974672,2.51324036604479
2022-09-07,2022-09-26,FSLR,5.0,4.0,-4.888721208233449,2.4183934963148555,-1.9362021893645112
2022-09-09,2022-09-15,ALB,10.0,9.0,-4.411449027631987,-1.8301261255262151,-0.006632629984033552
2022-10-05,2022-10-10,LVS,10.0,10.0,-7.813216855373605,-0.8446825749856263,0.281558921375572
2022-10-06,2022-10-10,LVS,10.0,10.0,-8.776392765771002,-0.8358572544743093,0.7197609458248684
2022-10-13,2022-11-25,PBF,10.0,10.0,7.9132577168569584,-4.018671778181351,0.8002089724033813
2022-10-19,2022-11-29,DINO,10.0,10.0,5.4344481812050205,0.9600224409177351,-0.8871780472523437
2022-10-19,2022-11-23,SLB,7.0,7.0,13.085547445686396,-0.615784438728696,-1.1656083857388242
2022-10-20,2022-12-06,FTI,2.0,2.0,14.850537456714274,-0.19286477744737882,-0.5786018810565464
2022-10-21,2022-11-28,EOG,10.0,10.0,1.2222320361740646,1.7629856350151798,0.13334087243170267
2022-10-21,2022-10-28,FTI,2.0,2.0,-5.740729754959029,-0.7407455769954039,0.6481662083401248
2022-10-24,2022-11-23,SLB,9.0,7.0,-1.3998108009464105,-0.5369073549707475,0.498553867291493
2022-11-04,2022-11-09,HAL,8.0,8.0,-4.3399219623871055,2.130991076053655,-0.5977387205356176
