trade_date,expiry,year,short_delta,settle,sp,sc,put_cr,call_cr,net_cr,put_w,call_w,pnl_A,max_loss_A,win_A,pnl_B,win_B,roc_A
2021-08-31,2021-09-01,2021,0.2,4524.08984375,4500.0,4540.0,2.2249999999999996,2.0,4.225,50.0,50.0,3.925,45.775,True,3.925,True,0.08574549426542873
2021-09-02,2021-09-03,2021,0.1,4535.43017578125,4475.0,4560.0,1.2000000000000002,1.025,2.225,50.0,50.0,1.925,47.775,True,1.925,True,0.040293040293040296
2021-09-02,2021-09-03,2021,0.12,4535.43017578125,4485.0,4555.0,1.6749999999999998,1.5750000000000002,3.25,50.0,50.0,2.95,46.75,True,2.95,True,0.06310160427807487
2021-09-02,2021-09-03,2021,0.15,4535.43017578125,4490.0,4555.0,1.9,1.5750000000000002,3.475,50.0,50.0,3.1750000000000003,46.525,True,3.1750000000000003,True,0.06824288017195057
2021-09-02,2021-09-03,2021,0.2,4535.43017578125,4500.0,4550.0,2.7,2.45,5.15,50.0,50.0,4.8500000000000005,44.85,True,4.8500000000000005,True,0.10813823857302118
2021-09-07,2021-09-08,2021,0.1,4514.06982421875,4485.0,4550.0,1.25,0.675,1.925,50.0,40.0,1.625,48.075,True,1.625,True,0.03380135205408216
2021-09-07,2021-09-08,2021,0.12,4514.06982421875,4485.0,4545.0,1.25,1.175,2.425,50.0,45.0,2.125,47.575,True,2.125,True,0.04466631634261692
2021-09-07,2021-09-08,2021,0.15,4514.06982421875,4495.0,4545.0,2.025,1.175,3.2,50.0,45.0,2.9000000000000004,46.8,True,2.9000000000000004,True,0.061965811965811975
2021-09-07,2021-09-08,2021,0.2,4514.06982421875,4500.0,4540.0,2.55,2.075,4.625,50.0,50.0,4.325,45.375,True,4.325,True,0.0953168044077135
2021-09-09,2021-09-10,2021,0.1,4458.580078125,4460.0,4535.0,1.375,0.7750000000000001,2.1500000000000004,50.0,45.0,0.43007812500000037,47.85,True,0.43007812500000037,True,0.0089880485893417
2021-09-09,2021-09-10,2021,0.12,4458.580078125,4465.0,4530.0,1.6999999999999997,1.3,3.0,50.0,50.0,-3.719921875,47.0,False,-0.6999999999999995,False,-0.07914727393617021
2021-09-09,2021-09-10,2021,0.15,4458.580078125,4470.0,4530.0,2.125,1.3,3.425,50.0,50.0,-8.294921875,46.575,False,-1.1250000000000002,False,-0.17809816156736447
2021-09-09,2021-09-10,2021,0.2,4458.580078125,4475.0,4525.0,2.65,2.1499999999999995,4.799999999999999,50.0,50.0,-11.919921875000002,45.2,False,-0.8000000000000009,False,-0.2637150857300885
2021-09-14,2021-09-15,2021,0.1,4480.7001953125,4380.0,4485.0,1.6250000000000002,1.325,2.95,50.0,50.0,2.6500000000000004,47.05,True,2.6500000000000004,True,0.05632306057385761
2021-09-14,2021-09-15,2021,0.12,4480.7001953125,4385.0,4480.0,1.9249999999999998,1.8499999999999999,3.7749999999999995,50.0,50.0,2.7748046874999996,46.225,True,2.7748046874999996,True,0.06002822471606273
2021-09-14,2021-09-15,2021,0.15,4480.7001953125,4395.0,4475.0,2.5999999999999996,2.525,5.125,50.0,50.0,-0.8751953125,44.875,False,-0.2249999999999998,False,-0.019502959610027855
2021-09-14,2021-09-15,2021,0.2,4480.7001953125,4405.0,4470.0,3.55,3.5,7.05,50.0,50.0,-3.9501953125,42.95,False,-0.25000000000000017,False,-0.09197195139697321
2021-09-16,2021-09-17,2021,0.1,4432.990234375,4425.0,4510.0,1.4250000000000003,0.8500000000000001,2.2750000000000004,50.0,50.0,1.9750000000000003,47.725,True,1.9750000000000003,True,0.041382922996333164
2021-09-16,2021-09-17,2021,0.12,4432.990234375,4430.0,4505.0,1.6250000000000004,1.25,2.8750000000000004,50.0,50.0,2.5750000000000006,47.125,True,2.5750000000000006,True,0.05464190981432362
2021-09-16,2021-09-17,2021,0.15,4432.990234375,4440.0,4510.0,2.2249999999999996,2.0999999999999996,4.324999999999999,50.0,50.0,-2.9847656250000005,45.675,False,-0.425,False,-0.0653479064039409
2021-09-16,2021-09-17,2021,0.2,4432.990234375,4450.0,4505.0,3.0999999999999996,2.9,6.0,50.0,50.0,-11.309765625,44.0,False,-0.4999999999999993,False,-0.2570401278409091
2021-09-21,2021-09-22,2021,0.1,4395.64013671875,4285.0,4430.0,2.3499999999999996,2.2,4.55,50.0,50.0,4.25,45.45,True,4.25,True,0.09350935093509351
2021-09-21,2021-09-22,2021,0.12,4395.64013671875,4290.0,4425.0,2.7,2.775,5.475,50.0,50.0,5.175,44.525,True,5.175,True,0.11622683885457608
2021-09-21,2021-09-22,2021,0.15,4395.64013671875,4300.0,4420.0,3.55,3.4000000000000004,6.95,50.0,50.0,6.65,43.05,True,6.65,True,0.15447154471544716
2021-09-21,2021-09-22,2021,0.2,4395.64013671875,4315.0,4410.0,5.225,4.95,10.175,50.0,50.0,9.875,39.825,True,9.875,True,0.24795982423101065
2021-09-23,2021-09-24,2021,0.1,4455.47998046875,4395.0,4490.0,1.4750000000000003,1.7,3.1750000000000003,50.0,50.0,2.8750000000000004,46.825,True,2.8750000000000004,True,0.0613988254137747
2021-09-23,2021-09-24,2021,0.12,4455.47998046875,4400.0,4490.0,1.7249999999999996,1.7,3.425,50.0,50.0,3.125,46.575,True,3.125,True,0.0670960815888352
2021-09-23,2021-09-24,2021,0.15,4455.47998046875,4410.0,4485.0,2.5,2.2500000000000004,4.75,50.0,50.0,4.45,45.25,True,4.45,True,0.09834254143646409
2021-09-23,2021-09-24,2021,0.2,4455.47998046875,4420.0,4480.0,3.4,3.0500000000000003,6.45,50.0,50.0,6.15,43.55,True,6.15,True,0.14121699196326062
2021-09-28,2021-09-29,2021,0.1,4359.4599609375,4270.0,4420.0,1.7999999999999998,1.8000000000000003,3.6,50.0,50.0,3.3000000000000003,46.4,True,3.3000000000000003,True,0.07112068965517242
2021-09-28,2021-09-29,2021,0.12,4359.4599609375,4280.0,4415.0,2.25,2.275,4.525,50.0,50.0,4.2250000000000005,45.475,True,4.2250000000000005,True,0.09290819131390875
2021-09-28,2021-09-29,2021,0.15,4359.4599609375,4290.0,4410.0,2.8250000000000006,2.95,5.775,50.0,50.0,5.4750000000000005,44.225,True,5.4750000000000005,True,0.12379875635952517
2021-09-28,2021-09-29,2021,0.2,4359.4599609375,4305.0,4400.0,4.025,4.975,9.0,50.0,50.0,8.7,41.0,True,8.7,True,0.2121951219512195
2021-09-29,2021-09-30,2021,0.1,4307.5400390625,4285.0,4420.0,1.8249999999999997,1.325,3.1499999999999995,50.0,50.0,2.8499999999999996,46.85,True,2.8499999999999996,True,0.06083244397011739
2021-09-29,2021-09-30,2021,0.12,4307.5400390625,4295.0,4415.0,2.55,1.875,4.425,50.0,50.0,4.125,45.575,True,4.125,True,0.09051014810751508
2021-09-29,2021-09-30,2021,0.15,4307.5400390625,4305.0,4410.0,3.3250000000000006,2.725,6.050000000000001,50.0,50.0,5.750000000000001,43.95,True,5.750000000000001,True,0.13083048919226395
2021-09-29,2021-09-30,2021,0.2,4307.5400390625,4320.0,4400.0,4.924999999999999,4.975,9.899999999999999,50.0,50.0,-2.8599609375000012,40.1,False,-0.24999999999999928,False,-0.07132072163341649
2021-09-30,2021-10-01,2021,0.1,4357.0400390625,4245.0,4390.0,2.1500000000000004,1.775,3.9250000000000003,50.0,50.0,3.6250000000000004,46.075,True,3.6250000000000004,True,0.07867607162235486
2021-09-30,2021-10-01,2021,0.12,4357.0400390625,4250.0,4385.0,2.525,2.1999999999999997,4.725,50.0,50.0,4.425,45.275,True,4.425,True,0.097736057426836
2021-09-30,2021-10-01,2021,0.15,4357.0400390625,4260.0,4375.0,3.375,3.2,6.575,50.0,50.0,6.275,43.425,True,6.275,True,0.14450201496833623
2021-09-30,2021-10-01,2021,0.2,4357.0400390625,4275.0,4365.0,5.075,4.75,9.825,50.0,50.0,9.524999999999999,40.175,True,9.524999999999999,True,0.2370877411325451
2021-10-05,2021-10-06,2021,0.1,4363.5498046875,4295.0,4405.0,2.025,1.65,3.675,50.0,50.0,3.375,46.325,True,3.375,True,0.07285483000539665
2021-10-05,2021-10-06,2021,0.12,4363.5498046875,4300.0,4405.0,2.3499999999999996,1.65,3.9999999999999996,50.0,50.0,3.6999999999999997,46.0,True,3.6999999999999997,True,0.08043478260869565
2021-10-05,2021-10-06,2021,0.15,4363.5498046875,4310.0,4395.0,3.1999999999999997,2.9499999999999997,6.1499999999999995,50.0,50.0,5.85,43.85,True,5.85,True,0.13340935005701254
2021-10-05,2021-10-06,2021,0.2,4363.5498046875,4320.0,4390.0,4.325000000000001,3.8499999999999996,8.175,50.0,50.0,7.875000000000001,41.825,True,7.875000000000001,True,0.1882845188284519
2021-10-07,2021-10-08,2021,0.1,4391.33984375,4335.0,4450.0,1.6750000000000003,1.2999999999999998,2.975,50.0,50.0,2.6750000000000003,47.025,True,2.6750000000000003,True,0.05688463583200426
2021-10-07,2021-10-08,2021,0.12,4391.33984375,4345.0,4445.0,2.35,1.75,4.1,50.0,50.0,3.8,45.9,True,3.8,True,0.08278867102396514
2021-10-07,2021-10-08,2021,0.15,4391.33984375,4350.0,4440.0,2.75,2.375,5.125,50.0,50.0,4.825,44.875,True,4.825,True,0.1075208913649025
2021-10-07,2021-10-08,2021,0.2,4391.33984375,4360.0,4430.0,3.8000000000000003,4.075,7.875,50.0,50.0,7.575,42.125,True,7.575,True,0.1798219584569733
2021-10-12,2021-10-13,2021,0.1,4363.7998046875,4275.0,4400.0,1.7999999999999996,1.4500000000000002,3.25,50.0,50.0,2.95,46.75,True,2.95,True,0.06310160427807487
2021-10-12,2021-10-13,2021,0.12,4363.7998046875,4285.0,4395.0,2.5749999999999997,1.9249999999999996,4.499999999999999,50.0,50.0,4.199999999999999,45.5,True,4.199999999999999,True,0.0923076923076923
2021-10-12,2021-10-13,2021,0.15,4363.7998046875,4290.0,4390.0,3.0999999999999996,2.4999999999999996,5.6,50.0,50.0,5.3,44.4,True,5.3,True,0.11936936936936937
2021-10-12,2021-10-13,2021,0.2,4363.7998046875,4300.0,4380.0,4.4,4.175,8.575,50.0,50.0,8.274999999999999,41.425,True,8.274999999999999,True,0.19975859987929992
2021-10-14,2021-10-15,2021,0.1,4471.3701171875,4375.0,4475.0,1.2750000000000004,1.1500000000000001,2.4250000000000007,50.0,50.0,2.125000000000001,47.575,True,2.125000000000001,True,0.04466631634261694
2021-10-14,2021-10-15,2021,0.12,4471.3701171875,4380.0,4470.0,1.5749999999999997,1.55,3.125,50.0,50.0,1.4548828125,46.875,True,1.4548828125,True,0.0310375
2021-10-14,2021-10-15,2021,0.15,4471.3701171875,4390.0,4465.0,2.775,2.225,5.0,50.0,50.0,-1.6701171875,45.0,False,0.24999999999999983,True,-0.03711371527777778
2021-10-14,2021-10-15,2021,0.2,4471.3701171875,4400.0,4450.0,3.1500000000000004,2.4,5.550000000000001,50.0,50.0,-16.1201171875,44.45,False,0.4500000000000009,True,-0.3626573045556805
2021-10-19,2021-10-20,2021,0.1,4536.18994140625,4475.0,4545.0,1.325,0.7750000000000001,2.1,50.0,35.0,1.8,47.9,True,1.8,True,0.03757828810020877
2021-10-19,2021-10-20,2021,0.12,4536.18994140625,4475.0,4540.0,1.325,1.2750000000000001,2.6,50.0,40.0,2.3000000000000003,47.4,True,2.3000000000000003,True,0.048523206751054856
2021-10-19,2021-10-20,2021,0.15,4536.18994140625,4485.0,4535.0,2.025,1.9749999999999999,4.0,50.0,45.0,2.51005859375,46.0,True,2.51005859375,True,0.05456649116847827
2021-10-19,2021-10-20,2021,0.2,4536.18994140625,4490.0,4535.0,2.55,1.9749999999999999,4.5249999999999995,50.0,45.0,3.0350585937499996,45.475,True,3.0350585937499996,True,0.0667412554975261
2021-10-21,2021-10-22,2021,0.1,4544.89990234375,4505.0,4570.0,1.2000000000000002,1.125,2.325,50.0,50.0,2.0250000000000004,47.675,True,2.0250000000000004,True,0.04247509176717358
2021-10-21,2021-10-22,2021,0.12,4544.89990234375,4510.0,4570.0,1.5,1.125,2.625,50.0,50.0,2.325,47.375,True,2.325,True,0.04907651715039578
2021-10-21,2021-10-22,2021,0.15,4544.89990234375,4515.0,4565.0,1.8499999999999999,1.75,3.5999999999999996,50.0,50.0,3.3,46.4,True,3.3,True,0.07112068965517242
2021-10-21,2021-10-22,2021,0.2,4544.89990234375,4520.0,4560.0,2.3249999999999997,2.7249999999999996,5.049999999999999,50.0,50.0,4.749999999999999,44.95,True,4.749999999999999,True,0.10567296996662956
2021-10-26,2021-10-27,2021,0.1,4551.68017578125,4540.0,4615.0,1.0750000000000002,1.175,2.25,50.0,50.0,1.95,47.75,True,1.95,True,0.040837696335078534
2021-10-26,2021-10-27,2021,0.12,4551.68017578125,4545.0,4615.0,1.35,1.175,2.5250000000000004,50.0,50.0,2.2250000000000005,47.475,True,2.2250000000000005,True,0.04686677198525541
2021-10-26,2021-10-27,2021,0.15,4551.68017578125,4555.0,4610.0,2.1,1.825,3.925,50.0,50.0,0.30517578124999983,46.075,True,0.30517578124999983,True,0.006623456999457402
2021-10-26,2021-10-27,2021,0.2,4551.68017578125,4560.0,4605.0,2.6,2.8000000000000003,5.4,50.0,50.0,-3.2198242187499995,44.6,False,-0.09999999999999981,False,-0.07219336813340806
2021-10-28,2021-10-29,2021,0.1,4605.3798828125,4540.0,4620.0,1.175,0.9,2.075,50.0,50.0,1.7750000000000001,47.925,True,1.7750000000000001,True,0.03703703703703704
2021-10-28,2021-10-29,2021,0.12,4605.3798828125,4545.0,4620.0,1.4749999999999999,0.9,2.375,50.0,50.0,2.075,47.625,True,2.075,True,0.043569553805774285
2021-10-28,2021-10-29,2021,0.15,4605.3798828125,4550.0,4615.0,1.8749999999999996,1.375,3.2499999999999996,50.0,50.0,2.9499999999999997,46.75,True,2.9499999999999997,True,0.06310160427807486
2021-10-28,2021-10-29,2021,0.2,4605.3798828125,4560.0,4605.0,3.0,2.95,5.95,50.0,50.0,5.2701171875,44.05,True,5.2701171875,True,0.1196394367196368
2021-11-02,2021-11-03,2021,0.1,4660.56982421875,4575.0,4670.0,1.55,1.225,2.7750000000000004,50.0,50.0,2.4750000000000005,47.225,True,2.4750000000000005,True,0.052408681842244585
2021-11-02,2021-11-03,2021,0.12,4660.56982421875,4580.0,4665.0,1.8499999999999996,1.875,3.7249999999999996,50.0,50.0,3.425,46.275,True,3.425,True,0.07401404646137223
2021-11-02,2021-11-03,2021,0.15,4660.56982421875,4590.0,4665.0,2.625,1.875,4.5,50.0,50.0,4.2,45.5,True,4.2,True,0.09230769230769231
2021-11-02,2021-11-03,2021,0.2,4660.56982421875,4600.0,4655.0,3.6999999999999997,3.875,7.574999999999999,50.0,50.0,1.7051757812499992,42.425,True,1.7051757812499992,True,0.04019271140247494
2021-11-04,2021-11-05,2021,0.1,4697.52978515625,4630.0,4705.0,1.175,0.85,2.025,50.0,50.0,1.7249999999999999,47.975,True,1.7249999999999999,True,0.03595622720166753
2021-11-04,2021-11-05,2021,0.12,4697.52978515625,4635.0,4700.0,1.55,1.3499999999999999,2.9,50.0,50.0,2.6,47.1,True,2.6,True,0.055201698513800426
2021-11-04,2021-11-05,2021,0.15,4697.52978515625,4640.0,4695.0,2.0,2.1,4.1,50.0,50.0,1.2702148437499996,45.9,True,1.2702148437499996,True,0.027673526007625265
2021-11-04,2021-11-05,2021,0.2,4697.52978515625,4645.0,4690.0,2.55,3.075,5.625,50.0,50.0,-2.20478515625,44.375,False,-0.8250000000000004,False,-0.04968529929577464
2021-11-09,2021-11-10,2021,0.1,4646.7099609375,4630.0,4720.0,1.3499999999999999,1.325,2.675,50.0,50.0,2.375,47.325,True,2.375,True,0.050184891706286316
2021-11-09,2021-11-10,2021,0.12,4646.7099609375,4635.0,4720.0,1.6750000000000003,1.325,3.0,50.0,50.0,2.7,47.0,True,2.7,True,0.057446808510638304
2021-11-09,2021-11-10,2021,0.15,4646.7099609375,4645.0,4715.0,2.625,1.875,4.5,50.0,50.0,4.2,45.5,True,4.2,True,0.09230769230769231
2021-11-09,2021-11-10,2021,0.2,4646.7099609375,4650.0,4710.0,3.225,2.675,5.9,50.0,50.0,2.3099609375000005,44.1,True,2.3099609375000005,True,0.052380066609977335
2021-11-11,2021-11-12,2021,0.1,4682.85009765625,4605.0,4690.0,1.25,0.825,2.075,50.0,50.0,1.7750000000000001,47.925,True,1.7750000000000001,True,0.03703703703703704
2021-11-11,2021-11-12,2021,0.12,4682.85009765625,4610.0,4685.0,1.65,1.2500000000000002,2.9000000000000004,50.0,50.0,2.6000000000000005,47.1,True,2.6000000000000005,True,0.05520169851380043
2021-11-11,2021-11-12,2021,0.15,4682.85009765625,4615.0,4680.0,2.125,1.8499999999999999,3.9749999999999996,50.0,50.0,0.8249023437499996,46.025,True,0.8249023437499996,True,0.01792291892992938
2021-11-11,2021-11-12,2021,0.2,4682.85009765625,4625.0,4675.0,3.375,2.625,6.0,50.0,50.0,-2.15009765625,44.0,False,0.45,True,-0.04886585582386363
2021-11-16,2021-11-17,2021,0.1,4688.669921875,4670.0,4735.0,1.125,1.125,2.25,50.0,50.0,1.95,47.75,True,1.95,True,0.040837696335078534
2021-11-16,2021-11-17,2021,0.12,4688.669921875,4675.0,4730.0,1.45,1.7750000000000001,3.225,50.0,50.0,2.9250000000000003,46.775,True,2.9250000000000003,True,0.06253340459647248
2021-11-16,2021-11-17,2021,0.15,4688.669921875,4680.0,4730.0,1.9000000000000004,1.7750000000000001,3.6750000000000007,50.0,50.0,3.375000000000001,46.325,True,3.375000000000001,True,0.07285483000539666
2021-11-16,2021-11-17,2021,0.2,4688.669921875,4685.0,4725.0,2.4749999999999996,2.65,5.125,50.0,50.0,4.825,44.875,True,4.825,True,0.1075208913649025
2021-11-18,2021-11-19,2021,0.1,4697.9599609375,4660.0,4730.0,1.4000000000000001,0.75,2.1500000000000004,50.0,50.0,1.8500000000000003,47.85,True,1.8500000000000003,True,0.03866248693834901
2021-11-18,2021-11-19,2021,0.12,4697.9599609375,4665.0,4735.0,1.6500000000000001,1.4,3.05,50.0,50.0,2.75,46.95,True,2.75,True,0.058572949946751864
2021-11-18,2021-11-19,2021,0.15,4697.9599609375,4675.0,4725.0,1.9500000000000004,1.0999999999999999,3.0500000000000003,50.0,50.0,2.7500000000000004,46.95,True,2.7500000000000004,True,0.05857294994675187
2021-11-18,2021-11-19,2021,0.2,4697.9599609375,4680.0,4720.0,3.0,1.9749999999999999,4.975,50.0,50.0,4.675,45.025,True,4.675,True,0.10383120488617435
2021-11-23,2021-11-24,2021,0.1,4701.4599609375,4625.0,4735.0,1.475,1.175,2.6500000000000004,50.0,50.0,2.3500000000000005,47.35,True,2.3500000000000005,True,0.049630411826821555
2021-11-23,2021-11-24,2021,0.12,4701.4599609375,4635.0,4730.0,2.1499999999999995,1.55,3.6999999999999993,50.0,50.0,3.3999999999999995,46.3,True,3.3999999999999995,True,0.07343412526997839
2021-11-23,2021-11-24,2021,0.15,4701.4599609375,4640.0,4725.0,2.625,2.0,4.625,50.0,50.0,4.325,45.375,True,4.325,True,0.0953168044077135
2021-11-23,2021-11-24,2021,0.2,4701.4599609375,4650.0,4715.0,3.724999999999999,3.5,7.225,50.0,50.0,6.925,42.775,True,6.925,True,0.16189362945645822
2021-11-29,2021-11-30,2021,0.1,4567.0,4600.0,4705.0,1.6750000000000003,1.125,2.8000000000000003,50.0,50.0,-30.5,47.2,False,-0.8500000000000003,False,-0.646186440677966
2021-11-29,2021-11-30,2021,0.12,4567.0,4605.0,4700.0,1.9499999999999997,1.6500000000000001,3.5999999999999996,50.0,50.0,-34.699999999999996,46.4,False,-0.5999999999999999,False,-0.7478448275862069
2021-11-29,2021-11-30,2021,0.15,4567.0,4615.0,4695.0,2.8000000000000003,2.25,5.050000000000001,50.0,50.0,-43.25,44.95,False,-0.8499999999999999,False,-0.9621802002224693
2021-11-29,2021-11-30,2021,0.2,4567.0,4625.0,4690.0,3.875,3.175,7.05,50.0,50.0,-43.25,42.95,False,-1.0000000000000002,False,-1.0069848661233993
2021-11-30,2021-12-01,2021,0.1,4513.0400390625,4490.0,4645.0,2.1500000000000004,2.2000000000000006,4.350000000000001,50.0,50.0,4.050000000000002,45.65,True,4.050000000000002,True,0.08871851040525743
2021-11-30,2021-12-01,2021,0.12,4513.0400390625,4500.0,4640.0,2.749999999999999,2.7,5.449999999999999,50.0,50.0,5.1499999999999995,44.55,True,5.1499999999999995,True,0.11560044893378227
2021-11-30,2021-12-01,2021,0.15,4513.0400390625,4510.0,4635.0,3.525000000000001,3.3499999999999996,6.875,50.0,50.0,6.575,43.125,True,6.575,True,0.15246376811594203
2021-11-30,2021-12-01,2021,0.2,4513.0400390625,4525.0,4625.0,5.0,4.8999999999999995,9.899999999999999,50.0,50.0,-2.3599609375000012,40.1,False,-0.4000000000000014,False,-0.058851893703241925
2021-12-02,2021-12-03,2021,0.1,4538.43017578125,4490.0,4655.0,2.3000000000000003,2.2750000000000004,4.575000000000001,50.0,50.0,4.275000000000001,45.425,True,4.275000000000001,True,0.09411117226197031
2021-12-02,2021-12-03,2021,0.12,4538.43017578125,4500.0,4650.0,2.9499999999999997,2.9000000000000004,5.85,50.0,50.0,5.55,44.15,True,5.55,True,0.12570781426953567
2021-12-02,2021-12-03,2021,0.15,4538.43017578125,4510.0,4645.0,3.5999999999999996,3.5,7.1,50.0,50.0,6.8,42.9,True,6.8,True,0.1585081585081585
2021-12-02,2021-12-03,2021,0.2,4538.43017578125,4530.0,4635.0,5.5,5.175000000000001,10.675,50.0,50.0,10.375,39.325,True,10.375,True,0.26382708200890015
2021-12-07,2021-12-08,2021,0.1,4701.2099609375,4600.0,4725.0,1.7249999999999999,1.425,3.15,50.0,50.0,2.85,46.85,True,2.85,True,0.060832443970117396
2021-12-07,2021-12-08,2021,0.12,4701.2099609375,4610.0,4720.0,2.2,1.9499999999999997,4.15,50.0,50.0,3.8500000000000005,45.85,True,3.8500000000000005,True,0.08396946564885498
2021-12-07,2021-12-08,2021,0.15,4701.2099609375,4620.0,4715.0,2.85,2.6250000000000004,5.4750000000000005,50.0,50.0,5.175000000000001,44.525,True,5.175000000000001,True,0.1162268388545761
2021-12-07,2021-12-08,2021,0.2,4701.2099609375,4630.0,4710.0,3.6249999999999996,3.5250000000000004,7.15,50.0,50.0,6.8500000000000005,42.85,True,6.8500000000000005,True,0.15985997666277713
2021-12-09,2021-12-10,2021,0.1,4712.02001953125,4610.0,4725.0,1.6249999999999996,1.5,3.1249999999999996,50.0,50.0,2.8249999999999997,46.875,True,2.8249999999999997,True,0.06026666666666666
